session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Okigwe,South East,Imo,Okigwe,,,217,0,0.8611,9,2,252.0033,24.1111,108.5,4,2,2,1,0,7,48.44
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Okigwe,South East,Imo,Okigwe,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Okigwe,South East,Imo,Okigwe,,,6549,0,19.5493,125,45,334.9992,52.392,145.5333,64,22,43,15,1,105,50.52
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Okigwe,South East,Imo,Okigwe,,,6175,0,18.4328,134,43,335.0007,46.0821,143.6047,79,29,41,17,1,94,50.48
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Okigwe,South East,Imo,Okigwe,,,5988,0,17.8746,160,41,335.0005,37.425,146.0488,63,37,39,21,1,100,43.67
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Okigwe,South East,Imo,Okigwe,,,18585,0,55.4775,452,356,335.0007,41.1173,52.2051,218,81,277,57,5,354,45.87
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Okigwe,South East,Imo,Okigwe,,,17854,0,53.2958,464,342,334.9983,38.4784,52.2047,227,111,242,43,5,366,45.24
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Okigwe,South East,Imo,Okigwe,,,17332,0,51.7375,501,332,334.9988,34.5948,52.2048,237,98,315,55,6,400,48.59
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Okigwe,South East,Imo,Okigwe,,,16810,0,50.1791,344,322,335.0,48.8663,52.205,154,81,306,32,3,281,48.46
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Okigwe,South East,Imo,Okigwe,,,16915,0,50.4908,416,324,335.0115,40.6611,52.2068,238,105,308,40,5,323,51.42
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Okigwe,South East,Imo,Okigwe,,,16914,0,50.4908,478,324,334.9917,35.3849,52.2037,264,104,264,54,5,336,47.06
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Okigwe,South East,Imo,Okigwe,,,5424,5424,16.191,100,48,335.0009,54.24,113.0,50,19,38,14,1,77,46.67
2024/2025,Female,ALL,Public,SSS,SSS2,,lga,Okigwe,South East,Imo,Okigwe,,,4972,4972,14.8418,96,44,334.9998,51.7917,113.0,53,18,30,12,1,77,46.74
2024/2025,Female,ALL,Public,SSS,SSS3,,lga,Okigwe,South East,Imo,Okigwe,,,4671,4671,13.9433,123,41,334.9996,37.9756,113.9268,55,29,37,13,1,105,48.62
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,lga,Okigwe,South East,Imo,Okigwe,,,461,0,1.3761,15,2,335.0047,30.7333,230.5,9,3,2,2,0,11,52.0
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Okigwe,South East,Imo,Okigwe,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,lga,Okigwe,South East,Imo,Okigwe,,,2382,0,9.4524,54,45,251.9995,44.1111,52.9333,26,12,40,7,1,44,48.89
2024/2025,Male,ALL,Private,JSS,JSS2,,lga,Okigwe,South East,Imo,Okigwe,,,2246,0,8.9127,62,42,252.0,36.2258,53.4762,35,14,36,6,1,49,49.71
2024/2025,Male,ALL,Private,JSS,JSS3,,lga,Okigwe,South East,Imo,Okigwe,,,2178,0,8.6429,72,41,251.9988,30.25,53.122,33,17,36,7,1,44,43.6
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Okigwe,South East,Imo,Okigwe,,,7095,0,28.1565,180,78,251.9844,39.4167,90.9615,95,40,57,20,2,118,44.11
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Okigwe,South East,Imo,Okigwe,,,6816,0,27.0492,184,75,251.9853,37.0435,90.88,91,34,54,21,2,139,44.61
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Okigwe,South East,Imo,Okigwe,,,6617,0,26.2583,216,73,251.9965,30.6343,90.6438,92,50,64,19,2,138,42.99
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Okigwe,South East,Imo,Okigwe,,,6418,0,25.4674,224,71,252.0085,28.6518,90.3944,89,56,67,20,2,185,47.24
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Okigwe,South East,Imo,Okigwe,,,6458,0,25.6256,261,71,252.0136,24.7433,90.9577,152,47,57,31,2,188,47.68
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Okigwe,South East,Imo,Okigwe,,,6458,0,25.6256,196,71,252.0136,32.949,90.9577,93,43,51,24,2,148,44.55
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,lga,Okigwe,South East,Imo,Okigwe,,,2165,2165,8.5913,66,11,251.9991,32.803,196.8182,32,13,9,7,1,50,46.0
2024/2025,Male,ALL,Private,SSS,SSS2,,lga,Okigwe,South East,Imo,Okigwe,,,1984,1984,7.873,60,10,252.0005,33.0667,198.4,24,12,8,8,1,38,41.33
2024/2025,Male,ALL,Private,SSS,SSS3,,lga,Okigwe,South East,Imo,Okigwe,,,1864,1864,7.3968,66,10,252.0009,28.2424,186.4,29,17,10,7,1,47,47.45
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,lga,Okigwe,South East,Imo,Okigwe,,,307,0,1.2183,13,3,251.9905,23.6154,102.3333,6,3,3,2,0,10,49.54
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Okigwe,South East,Imo,Okigwe,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,lga,Okigwe,South East,Imo,Okigwe,,,5062,0,15.1104,97,35,335.0011,52.1856,144.6286,50,17,33,11,1,81,50.22
2024/2025,Male,ALL,Public,JSS,JSS2,,lga,Okigwe,South East,Imo,Okigwe,,,4773,0,14.2478,103,33,334.9991,46.3398,144.6364,60,22,31,13,1,72,49.98
2024/2025,Male,ALL,Public,JSS,JSS3,,lga,Okigwe,South East,Imo,Okigwe,,,4628,0,13.8149,124,32,335.0006,37.3226,144.625,48,28,30,16,1,77,43.1
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Okigwe,South East,Imo,Okigwe,,,15078,0,45.0085,367,289,335.0034,41.0845,52.173,177,66,225,46,4,288,45.91
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Okigwe,South East,Imo,Okigwe,,,14485,0,43.2385,376,277,335.0024,38.5239,52.2924,184,90,196,35,4,297,45.27
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Okigwe,South East,Imo,Okigwe,,,14061,0,41.9742,406,269,334.9915,34.633,52.2714,192,79,256,45,5,324,48.64
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Okigwe,South East,Imo,Okigwe,,,13638,0,40.7099,279,261,335.0045,48.8817,52.2529,125,66,248,26,3,228,48.51
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Okigwe,South East,Imo,Okigwe,,,13723,0,40.9628,337,263,335.0113,40.7211,52.1787,193,85,250,33,4,262,51.48
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Okigwe,South East,Imo,Okigwe,,,13722,0,40.9628,388,263,334.9869,35.366,52.1749,214,84,214,44,4,273,47.03
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,lga,Okigwe,South East,Imo,Okigwe,,,4600,4600,13.7313,85,41,335.0011,54.1176,112.1951,42,16,33,12,1,66,46.85
2024/2025,Male,ALL,Public,SSS,SSS2,,lga,Okigwe,South East,Imo,Okigwe,,,4217,4217,12.5881,81,37,334.9989,52.0617,113.973,44,15,26,10,1,65,46.8
2024/2025,Male,ALL,Public,SSS,SSS3,,lga,Okigwe,South East,Imo,Okigwe,,,3962,3962,11.8269,104,35,334.999,38.0962,113.2,46,25,31,11,1,89,48.33
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,lga,Okigwe,South East,Imo,Okigwe,,,653,0,1.9493,22,3,334.992,29.6818,217.6667,13,5,3,3,0,16,52.0
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Okigwe,South East,Imo,Okigwe,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,lga,Okigwe,South East,Imo,Okigwe,,,200,0,0.7937,5,4,251.9844,40.0,50.0,2,1,4,1,0,4,48.8
2024/2025,Female,Disabled,Private,JSS,JSS2,,lga,Okigwe,South East,Imo,Okigwe,,,189,0,0.75,5,4,252.0,37.8,47.25,3,1,3,1,0,4,50.4
2024/2025,Female,Disabled,Private,JSS,JSS3,,lga,Okigwe,South East,Imo,Okigwe,,,183,0,0.7262,6,3,251.9967,30.5,61.0,3,1,3,1,0,4,48.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Okigwe,South East,Imo,Okigwe,,,568,0,2.2547,14,6,251.9182,40.5714,94.6667,7,3,4,2,0,9,42.38
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Okigwe,South East,Imo,Okigwe,,,546,0,2.166,15,6,252.0776,36.4,91.0,7,3,4,2,0,11,42.93
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Okigwe,South East,Imo,Okigwe,,,530,0,2.1027,17,6,252.0569,31.1765,88.3333,7,4,5,2,0,11,42.51
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Okigwe,South East,Imo,Okigwe,,,514,0,2.0393,18,6,252.0473,28.5556,85.6667,7,5,6,2,0,15,48.67
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Okigwe,South East,Imo,Okigwe,,,517,0,2.052,21,6,251.9493,24.619,86.1667,12,4,5,3,0,15,48.19
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Okigwe,South East,Imo,Okigwe,,,517,0,2.052,16,6,251.9493,32.3125,86.1667,8,4,4,2,0,12,44.67
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,lga,Okigwe,South East,Imo,Okigwe,,,166,166,0.6587,5,1,252.0115,33.2,166.0,2,1,1,1,0,4,48.8
2024/2025,Female,Disabled,Private,SSS,SSS2,,lga,Okigwe,South East,Imo,Okigwe,,,152,152,0.6032,5,1,251.9894,30.4,152.0,2,1,1,1,0,3,44.8
2024/2025,Female,Disabled,Private,SSS,SSS3,,lga,Okigwe,South East,Imo,Okigwe,,,143,143,0.5675,5,1,251.9824,28.6,143.0,2,1,1,1,0,4,48.8
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,lga,Okigwe,South East,Imo,Okigwe,,,14,0,0.0556,1,1,251.7986,14.0,14.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,lga,Okigwe,South East,Imo,Okigwe,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,lga,Okigwe,South East,Imo,Okigwe,,,426,0,1.2716,8,3,335.011,53.25,142.0,4,1,3,1,0,7,51.0
2024/2025,Female,Disabled,Public,JSS,JSS2,,lga,Okigwe,South East,Imo,Okigwe,,,401,0,1.197,9,3,335.0042,44.5556,133.6667,5,2,3,1,0,6,49.33
2024/2025,Female,Disabled,Public,JSS,JSS3,,lga,Okigwe,South East,Imo,Okigwe,,,389,0,1.1612,10,3,334.9983,38.9,129.6667,4,2,3,1,0,6,43.2
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Okigwe,South East,Imo,Okigwe,,,1208,0,3.6057,29,23,335.0251,41.6552,52.5217,14,5,18,4,0,23,46.18
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Okigwe,South East,Imo,Okigwe,,,1160,0,3.4639,30,22,334.8826,38.6667,52.7273,15,7,16,3,0,24,46.04
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Okigwe,South East,Imo,Okigwe,,,1127,0,3.3626,33,22,335.1573,34.1515,51.2273,16,6,21,4,0,26,48.73
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Okigwe,South East,Imo,Okigwe,,,1093,0,3.2613,22,21,335.1424,49.6818,52.0476,10,5,20,2,0,18,48.51
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Okigwe,South East,Imo,Okigwe,,,1099,0,3.2816,27,21,334.8976,40.7037,52.3333,15,7,20,3,0,21,51.24
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Okigwe,South East,Imo,Okigwe,,,1099,0,3.2816,31,21,334.8976,35.4516,52.3333,17,7,17,4,0,22,47.27
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,lga,Okigwe,South East,Imo,Okigwe,,,353,353,1.0537,6,3,335.01,58.8333,117.6667,3,1,2,1,0,5,46.0
2024/2025,Female,Disabled,Public,SSS,SSS2,,lga,Okigwe,South East,Imo,Okigwe,,,323,323,0.9642,6,3,334.9927,53.8333,107.6667,3,1,2,1,0,5,46.0
2024/2025,Female,Disabled,Public,SSS,SSS3,,lga,Okigwe,South East,Imo,Okigwe,,,304,304,0.9075,8,3,334.9862,38.0,101.3333,4,2,3,1,0,7,52.5
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,lga,Okigwe,South East,Imo,Okigwe,,,30,0,0.0896,1,1,334.8214,30.0,30.0,1,0,1,0,0,1,64.0
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Okigwe,South East,Imo,Okigwe,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,lga,Okigwe,South East,Imo,Okigwe,,,155,0,0.6151,3,3,251.9915,51.6667,51.6667,1,1,3,0,0,2,42.67
2024/2025,Male,Disabled,Private,JSS,JSS2,,lga,Okigwe,South East,Imo,Okigwe,,,146,0,0.5794,4,3,251.9848,36.5,48.6667,2,1,3,0,0,3,48.0
2024/2025,Male,Disabled,Private,JSS,JSS3,,lga,Okigwe,South East,Imo,Okigwe,,,142,0,0.5635,5,3,251.9965,28.4,47.3333,2,1,3,0,0,3,41.6
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Okigwe,South East,Imo,Okigwe,,,462,0,1.8309,12,5,252.3349,38.5,92.4,6,3,4,1,0,8,44.47
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Okigwe,South East,Imo,Okigwe,,,443,0,1.7589,12,5,251.862,36.9167,88.6,6,2,4,1,0,9,45.13
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Okigwe,South East,Imo,Okigwe,,,430,0,1.7074,14,5,251.8449,30.7143,86.0,6,3,4,1,0,9,41.37
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Okigwe,South East,Imo,Okigwe,,,417,0,1.656,15,5,251.8116,27.8,83.4,6,4,5,1,0,12,47.47
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Okigwe,South East,Imo,Okigwe,,,420,0,1.6663,17,5,252.0555,24.7059,84.0,10,3,4,2,0,12,47.39
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Okigwe,South East,Imo,Okigwe,,,420,0,1.6663,13,5,252.0555,32.3077,84.0,6,3,4,2,0,10,46.34
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,lga,Okigwe,South East,Imo,Okigwe,,,141,141,0.5595,4,1,252.0107,35.25,141.0,2,1,1,0,0,3,48.0
2024/2025,Male,Disabled,Private,SSS,SSS2,,lga,Okigwe,South East,Imo,Okigwe,,,129,129,0.5119,4,1,252.0023,32.25,129.0,2,1,1,1,0,3,52.0
2024/2025,Male,Disabled,Private,SSS,SSS3,,lga,Okigwe,South East,Imo,Okigwe,,,121,121,0.4802,4,1,251.9783,30.25,121.0,2,1,1,0,0,3,48.0
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,lga,Okigwe,South East,Imo,Okigwe,,,20,0,0.0794,1,1,251.8892,20.0,20.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,lga,Okigwe,South East,Imo,Okigwe,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,lga,Okigwe,South East,Imo,Okigwe,,,329,0,0.9821,6,2,334.9964,54.8333,164.5,3,1,2,1,0,5,51.33
2024/2025,Male,Disabled,Public,JSS,JSS2,,lga,Okigwe,South East,Imo,Okigwe,,,310,0,0.9254,7,2,334.9903,44.2857,155.0,4,2,2,1,0,5,52.0
2024/2025,Male,Disabled,Public,JSS,JSS3,,lga,Okigwe,South East,Imo,Okigwe,,,301,0,0.8985,8,2,335.0028,37.625,150.5,3,2,2,1,0,5,44.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Okigwe,South East,Imo,Okigwe,,,980,0,2.9256,24,19,334.974,40.8333,51.5789,12,4,15,3,0,19,46.46
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Okigwe,South East,Imo,Okigwe,,,942,0,2.8105,25,18,335.1717,37.68,52.3333,12,6,13,2,0,20,45.16
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Okigwe,South East,Imo,Okigwe,,,914,0,2.7283,27,18,335.0071,33.8519,50.7778,13,5,17,3,0,22,48.89
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Okigwe,South East,Imo,Okigwe,,,886,0,2.6462,18,17,334.8197,49.2222,52.1176,8,4,16,2,0,15,48.61
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Okigwe,South East,Imo,Okigwe,,,892,0,2.6626,22,17,335.0109,40.5455,52.4706,13,6,16,2,0,17,51.79
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Okigwe,South East,Imo,Okigwe,,,892,0,2.6626,25,17,335.0109,35.68,52.4706,14,5,14,3,0,18,47.58
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,lga,Okigwe,South East,Imo,Okigwe,,,299,299,0.8925,5,3,335.014,59.8,99.6667,2,1,2,1,0,4,43.47
2024/2025,Male,Disabled,Public,SSS,SSS2,,lga,Okigwe,South East,Imo,Okigwe,,,274,274,0.8179,5,2,335.0043,54.8,137.0,3,1,1,1,0,4,46.4
2024/2025,Male,Disabled,Public,SSS,SSS3,,lga,Okigwe,South East,Imo,Okigwe,,,258,258,0.7701,7,2,335.0214,36.8571,129.0,3,2,2,1,0,6,50.86
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,lga,Okigwe,South East,Imo,Okigwe,,,42,0,0.1254,2,1,334.9282,21.0,42.0,1,0,1,0,0,1,40.0
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Orlu,South East,Imo,Orlu,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Orlu,South East,Imo,Orlu,,,3445,0,13.6706,123,53,252.0006,28.0081,65.0,61,26,44,14,1,93,46.71
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Orlu,South East,Imo,Orlu,,,3248,0,12.8889,89,50,251.9998,36.4944,64.96,52,19,48,12,1,51,47.99
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Orlu,South East,Imo,Orlu,,,3150,0,12.5,84,48,252.0,37.5,65.625,36,17,46,8,1,65,46.86
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Orlu,South East,Imo,Orlu,,,9777,0,38.7969,349,59,252.0047,28.0143,165.7119,173,61,56,38,4,237,46.58
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Orlu,South East,Imo,Orlu,,,9392,0,37.2712,276,57,251.9908,34.029,164.7719,158,49,47,34,3,158,44.86
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Orlu,South East,Imo,Orlu,,,9118,0,36.1814,269,55,252.0079,33.8959,165.7818,116,53,47,29,3,226,46.73
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Orlu,South East,Imo,Orlu,,,8843,0,35.0916,222,53,251.9976,39.8333,166.8491,85,48,50,27,3,191,47.67
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Orlu,South East,Imo,Orlu,,,8898,0,35.3096,268,54,251.9995,33.2015,164.7778,135,70,40,33,3,204,46.37
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Orlu,South East,Imo,Orlu,,,8898,0,35.3096,329,54,251.9995,27.0456,164.7778,137,89,51,38,3,273,48.53
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Orlu,South East,Imo,Orlu,,,2853,2853,11.3214,85,16,252.0006,33.5647,178.3125,36,19,12,12,1,73,46.07
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Orlu,South East,Imo,Orlu,,,2616,2616,10.381,75,14,251.9988,34.88,186.8571,35,14,12,9,1,63,47.85
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Orlu,South East,Imo,Orlu,,,2457,2457,9.75,59,13,252.0,41.6441,189.0,35,12,12,8,1,42,50.36
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Orlu,South East,Imo,Orlu,,,242,0,0.9603,9,3,252.0046,26.8889,80.6667,4,2,3,1,0,7,48.44
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Orlu,South East,Imo,Orlu,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Orlu,South East,Imo,Orlu,,,7321,0,21.8537,137,108,335.0005,53.438,67.787,75,34,98,19,2,104,50.34
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Orlu,South East,Imo,Orlu,,,6903,0,20.606,133,102,334.9995,51.9023,67.6765,64,24,97,13,1,84,45.11
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Orlu,South East,Imo,Orlu,,,6694,0,19.9821,153,99,334.9998,43.7516,67.6162,80,35,81,14,1,89,43.63
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Orlu,South East,Imo,Orlu,,,20776,0,62.0184,557,122,334.9974,37.2998,170.2951,250,144,116,68,5,374,46.34
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Orlu,South East,Imo,Orlu,,,19959,0,59.5794,602,117,334.9983,33.1545,170.5897,240,148,109,63,6,494,47.19
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Orlu,South East,Imo,Orlu,,,19375,0,57.8374,412,114,334.9909,47.0267,169.9561,163,77,106,53,3,358,47.69
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Orlu,South East,Imo,Orlu,,,18792,0,56.0953,430,110,335.0013,43.7023,170.8364,193,83,89,59,4,362,46.94
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Orlu,South East,Imo,Orlu,,,18909,0,56.4437,400,111,335.0064,47.2725,170.3514,210,90,100,51,4,271,47.48
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Orlu,South East,Imo,Orlu,,,18909,0,56.4437,517,111,335.0064,36.5745,170.3514,264,129,105,51,4,431,50.74
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Orlu,South East,Imo,Orlu,,,6064,6064,18.1015,176,50,334.9999,34.4545,121.28,82,45,38,24,2,149,47.48
2024/2025,Female,ALL,Public,SSS,SSS2,,lga,Orlu,South East,Imo,Orlu,,,5558,5558,16.591,138,46,335.0009,40.2754,120.8261,54,30,44,17,1,101,45.54
2024/2025,Female,ALL,Public,SSS,SSS3,,lga,Orlu,South East,Imo,Orlu,,,5222,5222,15.5881,91,43,334.9991,57.3846,121.4419,37,20,41,11,1,79,48.66
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,lga,Orlu,South East,Imo,Orlu,,,515,0,1.5373,16,5,335.0029,32.1875,103.0,9,3,5,2,0,9,47.25
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Orlu,South East,Imo,Orlu,,,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,lga,Orlu,South East,Imo,Orlu,,,2663,0,10.5675,95,41,251.9991,28.0316,64.9512,47,20,34,11,1,72,46.74
2024/2025,Male,ALL,Private,JSS,JSS2,,lga,Orlu,South East,Imo,Orlu,,,2511,0,9.9643,69,38,251.9996,36.3913,66.0789,40,15,36,9,1,39,47.51
2024/2025,Male,ALL,Private,JSS,JSS3,,lga,Orlu,South East,Imo,Orlu,,,2435,0,9.6627,65,37,252.0,37.4615,65.8108,28,13,35,6,1,50,46.58
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Orlu,South East,Imo,Orlu,,,7932,0,31.4756,283,48,252.0047,28.0283,165.25,140,49,46,31,3,192,46.67
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Orlu,South East,Imo,Orlu,,,7620,0,30.2378,224,46,252.0025,34.0179,165.6522,128,40,38,27,2,128,44.79
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Orlu,South East,Imo,Orlu,,,7397,0,29.3537,218,45,251.9955,33.9312,164.3778,94,43,38,24,2,183,46.58
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Orlu,South East,Imo,Orlu,,,7174,0,28.4695,180,43,251.989,39.8556,166.8372,69,39,41,22,2,155,47.86
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Orlu,South East,Imo,Orlu,,,7219,0,28.6463,217,44,252.0046,33.2673,164.0682,109,57,32,26,3,165,46.09
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Orlu,South East,Imo,Orlu,,,7219,0,28.6463,267,44,252.0046,27.0375,164.0682,111,72,42,31,3,221,48.65
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,lga,Orlu,South East,Imo,Orlu,,,2420,2420,9.6032,72,13,251.9993,33.6111,186.1538,31,16,10,10,1,62,46.59
2024/2025,Male,ALL,Private,SSS,SSS2,,lga,Orlu,South East,Imo,Orlu,,,2218,2218,8.8016,64,12,251.9996,34.6562,184.8333,30,12,10,8,1,53,47.4
