session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,lga,Akure South,South West,Ondo,Akure South,,,57,0,0.1701,3,1,335.097,19.0,57.0,1,1,1,1,0,2,48.0
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Akure South,South West,Ondo,Akure South,,,218,0,0.3391,1,4,642.9655,218.0,54.5,0,0,2,0,0,1,28.0
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,lga,Akure South,South West,Ondo,Akure South,,,303,0,1.2024,6,3,251.996,50.5,101.0,3,2,1,2,0,3,38.67
2024/2025,Male,ALL,Private,JSS,JSS2,,lga,Akure South,South West,Ondo,Akure South,,,285,0,1.131,7,2,251.9894,40.7143,142.5,3,2,1,2,0,4,39.43
2024/2025,Male,ALL,Private,JSS,JSS3,,lga,Akure South,South West,Ondo,Akure South,,,277,0,1.0992,8,2,252.0015,34.625,138.5,3,3,1,2,0,5,39.5
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Akure South,South West,Ondo,Akure South,,,902,0,3.5769,27,5,252.1737,33.4074,180.4,12,8,2,8,0,13,36.77
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Akure South,South West,Ondo,Akure South,,,866,0,3.4363,27,5,252.0152,32.0741,173.2,12,9,2,8,0,17,40.18
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Akure South,South West,Ondo,Akure South,,,841,0,3.3358,21,5,252.1134,40.0476,168.2,11,6,2,8,0,10,40.11
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Akure South,South West,Ondo,Akure South,,,815,0,3.2353,34,5,251.9086,23.9706,163.0,12,11,2,10,0,16,34.28
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Akure South,South West,Ondo,Akure South,,,820,0,3.2554,30,5,251.8892,27.3333,164.0,16,10,2,7,0,21,43.07
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Akure South,South West,Ondo,Akure South,,,820,0,3.2554,19,5,251.8892,43.1579,164.0,9,6,3,5,0,13,44.55
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,lga,Akure South,South West,Ondo,Akure South,,,275,275,1.0913,9,5,251.993,30.5556,55.0,4,3,2,2,0,5,37.51
2024/2025,Male,ALL,Private,SSS,SSS2,,lga,Akure South,South West,Ondo,Akure South,,,252,252,1.0,8,5,252.0,31.5,50.4,3,3,2,2,0,6,40.4
2024/2025,Male,ALL,Private,SSS,SSS3,,lga,Akure South,South West,Ondo,Akure South,,,237,237,0.9405,5,4,251.9936,47.4,59.25,2,2,2,1,0,2,35.2
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,lga,Akure South,South West,Ondo,Akure South,,,39,0,0.1548,2,1,251.938,19.5,39.0,1,1,1,1,0,1,54.0
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Akure South,South West,Ondo,Akure South,,,462,0,0.7185,1,5,642.9655,462.0,92.4,0,0,2,0,0,1,26.4
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,lga,Akure South,South West,Ondo,Akure South,,,643,0,1.9194,16,6,335.0005,40.1875,107.1667,6,5,3,5,0,10,39.75
2024/2025,Male,ALL,Public,JSS,JSS2,,lga,Akure South,South West,Ondo,Akure South,,,606,0,1.809,11,6,334.9917,55.0909,101.0,4,4,2,3,0,8,38.79
2024/2025,Male,ALL,Public,JSS,JSS3,,lga,Akure South,South West,Ondo,Akure South,,,588,0,1.7552,12,6,335.0046,49.0,98.0,6,5,3,4,0,7,44.0
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Akure South,South West,Ondo,Akure South,,,1915,0,5.7161,43,37,335.0186,44.5349,51.7568,24,14,21,13,0,30,47.41
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Akure South,South West,Ondo,Akure South,,,1839,0,5.4914,37,36,334.8873,49.7027,51.0833,15,15,14,12,0,18,37.36
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Akure South,South West,Ondo,Akure South,,,1786,0,5.3308,47,35,335.0341,38.0,51.0286,24,18,20,15,0,23,42.93
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Akure South,South West,Ondo,Akure South,,,1732,0,5.1702,55,34,334.9967,31.4909,50.9412,29,21,17,17,1,27,42.25
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Akure South,South West,Ondo,Akure South,,,1743,0,5.2023,36,34,335.0441,48.4167,51.2647,16,14,18,10,0,19,40.58
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Akure South,South West,Ondo,Akure South,,,1743,0,5.2023,36,34,335.0441,48.4167,51.2647,13,12,16,12,0,24,40.31
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,lga,Akure South,South West,Ondo,Akure South,,,584,584,1.7433,12,4,334.9968,48.6667,146.0,6,5,2,3,0,7,42.67
2024/2025,Male,ALL,Public,SSS,SSS2,,lga,Akure South,South West,Ondo,Akure South,,,536,536,1.6,11,3,335.0,48.7273,178.6667,4,4,2,3,0,7,42.3
2024/2025,Male,ALL,Public,SSS,SSS3,,lga,Akure South,South West,Ondo,Akure South,,,503,503,1.5015,14,3,334.9983,35.9286,167.6667,5,4,1,4,0,10,37.62
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,lga,Akure South,South West,Ondo,Akure South,,,83,0,0.2478,4,1,334.9475,20.75,83.0,2,1,1,1,0,2,47.0
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Akure South,South West,Ondo,Akure South,,,13,0,0.0203,0,1,641.7516,0.0,13.0,0,0,1,0,0,0,0.0
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,lga,Akure South,South West,Ondo,Akure South,,,25,0,0.0992,1,1,252.0161,25.0,25.0,1,0,0,0,0,1,48.0
2024/2025,Female,Disabled,Private,JSS,JSS2,,lga,Akure South,South West,Ondo,Akure South,,,23,0,0.0913,1,1,251.9168,23.0,23.0,0,0,0,0,0,1,20.0
2024/2025,Female,Disabled,Private,JSS,JSS3,,lga,Akure South,South West,Ondo,Akure South,,,22,0,0.0873,1,1,252.0046,22.0,22.0,0,0,0,0,0,1,20.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Akure South,South West,Ondo,Akure South,,,70,0,0.2769,2,1,252.7988,35.0,70.0,1,1,0,1,0,1,38.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Akure South,South West,Ondo,Akure South,,,67,0,0.266,2,1,251.8797,33.5,67.0,1,1,0,1,0,1,38.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Akure South,South West,Ondo,Akure South,,,65,0,0.2582,2,1,251.7428,32.5,65.0,1,1,0,1,0,1,38.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Akure South,South West,Ondo,Akure South,,,63,0,0.2505,3,1,251.497,21.0,63.0,1,1,0,1,0,1,25.33
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Akure South,South West,Ondo,Akure South,,,64,0,0.252,2,1,253.9683,32.0,64.0,1,1,0,0,0,1,30.0
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Akure South,South West,Ondo,Akure South,,,63,0,0.252,1,1,250.0,63.0,63.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,lga,Akure South,South West,Ondo,Akure South,,,20,20,0.0794,1,1,251.8892,20.0,20.0,0,0,0,0,0,1,20.0
2024/2025,Female,Disabled,Private,SSS,SSS2,,lga,Akure South,South West,Ondo,Akure South,,,19,19,0.0754,1,1,251.9894,19.0,19.0,0,0,0,0,0,1,20.0
2024/2025,Female,Disabled,Private,SSS,SSS3,,lga,Akure South,South West,Ondo,Akure South,,,17,17,0.0675,1,1,251.8519,17.0,17.0,0,0,1,0,0,0,16.0
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,lga,Akure South,South West,Ondo,Akure South,,,2,0,0.0079,1,1,253.1646,2.0,2.0,1,0,1,0,0,1,64.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,lga,Akure South,South West,Ondo,Akure South,,,28,0,0.0436,0,1,641.7516,0.0,28.0,0,0,0,0,0,0,0.0
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,lga,Akure South,South West,Ondo,Akure South,,,52,0,0.1552,1,1,335.0515,52.0,52.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Public,JSS,JSS2,,lga,Akure South,South West,Ondo,Akure South,,,49,0,0.1463,1,1,334.9282,49.0,49.0,0,0,0,0,0,1,20.0
2024/2025,Female,Disabled,Public,JSS,JSS3,,lga,Akure South,South West,Ondo,Akure South,,,48,0,0.1433,1,1,334.9616,48.0,48.0,1,0,1,0,0,1,64.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Akure South,South West,Ondo,Akure South,,,148,0,0.441,3,3,335.6009,49.3333,49.3333,2,1,2,1,0,2,52.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Akure South,South West,Ondo,Akure South,,,142,0,0.4237,3,3,335.1428,47.3333,47.3333,1,1,1,1,0,1,30.67
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Akure South,South West,Ondo,Akure South,,,138,0,0.4113,4,3,335.5215,34.5,46.0,2,2,2,1,0,2,44.67
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Akure South,South West,Ondo,Akure South,,,134,0,0.3989,4,3,335.9238,33.5,44.6667,2,1,2,1,0,2,41.67
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Akure South,South West,Ondo,Akure South,,,134,0,0.4014,3,3,333.8316,44.6667,44.6667,1,1,2,1,0,2,42.67
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Akure South,South West,Ondo,Akure South,,,134,0,0.4014,3,3,333.8316,44.6667,44.6667,1,1,1,1,0,2,37.33
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,lga,Akure South,South West,Ondo,Akure South,,,43,43,0.1284,1,1,334.891,43.0,43.0,0,0,0,0,0,1,20.0
2024/2025,Female,Disabled,Public,SSS,SSS2,,lga,Akure South,South West,Ondo,Akure South,,,40,40,0.1194,1,1,335.0084,40.0,40.0,0,0,1,0,0,1,36.0
2024/2025,Female,Disabled,Public,SSS,SSS3,,lga,Akure South,South West,Ondo,Akure South,,,37,37,0.1104,1,1,335.1449,37.0,37.0,0,0,0,0,0,1,20.0
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,lga,Akure South,South West,Ondo,Akure South,,,4,0,0.0119,1,1,336.1345,4.0,4.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,lga,Akure South,South West,Ondo,Akure South,,,15,0,0.0234,0,1,641.7516,0.0,15.0,0,0,1,0,0,0,0.0
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,lga,Akure South,South West,Ondo,Akure South,,,20,0,0.0794,1,1,251.8892,20.0,20.0,1,0,0,0,0,1,48.0
2024/2025,Male,Disabled,Private,JSS,JSS2,,lga,Akure South,South West,Ondo,Akure South,,,19,0,0.0754,1,1,251.9894,19.0,19.0,0,0,0,0,0,1,20.0
2024/2025,Male,Disabled,Private,JSS,JSS3,,lga,Akure South,South West,Ondo,Akure South,,,18,0,0.0714,1,1,252.1008,18.0,18.0,0,0,0,0,0,1,20.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Akure South,South West,Ondo,Akure South,,,59,0,0.2324,2,1,253.8726,29.5,59.0,1,1,0,1,0,1,38.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Akure South,South West,Ondo,Akure South,,,56,0,0.2233,2,1,250.7837,28.0,56.0,1,1,0,1,0,1,38.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Akure South,South West,Ondo,Akure South,,,55,0,0.2167,1,1,253.8071,55.0,55.0,1,0,0,0,0,0,28.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Akure South,South West,Ondo,Akure South,,,53,0,0.2102,2,1,252.1408,26.5,53.0,1,1,0,1,0,1,38.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Akure South,South West,Ondo,Akure South,,,53,0,0.2115,2,1,250.591,26.5,53.0,1,1,0,0,0,1,30.0
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Akure South,South West,Ondo,Akure South,,,53,0,0.2115,1,1,250.591,53.0,53.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,lga,Akure South,South West,Ondo,Akure South,,,18,18,0.0714,1,1,252.1008,18.0,18.0,0,0,0,0,0,1,20.0
2024/2025,Male,Disabled,Private,SSS,SSS2,,lga,Akure South,South West,Ondo,Akure South,,,16,16,0.0635,1,1,251.9685,16.0,16.0,0,0,0,0,0,1,20.0
2024/2025,Male,Disabled,Private,SSS,SSS3,,lga,Akure South,South West,Ondo,Akure South,,,15,15,0.0595,1,1,252.1008,15.0,15.0,0,0,1,0,0,0,16.0
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,lga,Akure South,South West,Ondo,Akure South,,,3,0,0.0119,1,1,252.1008,3.0,3.0,1,0,1,0,0,1,64.0
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,lga,Akure South,South West,Ondo,Akure South,,,30,0,0.0467,0,1,641.7516,0.0,30.0,0,0,0,0,0,0,0.0
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,lga,Akure South,South West,Ondo,Akure South,,,42,0,0.1254,1,1,334.9282,42.0,42.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Public,JSS,JSS2,,lga,Akure South,South West,Ondo,Akure South,,,39,0,0.1164,1,1,335.0515,39.0,39.0,0,0,0,0,0,1,20.0
2024/2025,Male,Disabled,Public,JSS,JSS3,,lga,Akure South,South West,Ondo,Akure South,,,38,0,0.1134,1,1,335.097,38.0,38.0,1,0,1,0,0,1,64.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Akure South,South West,Ondo,Akure South,,,124,0,0.3709,3,2,334.3219,41.3333,62.0,2,1,1,1,0,2,49.33
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Akure South,South West,Ondo,Akure South,,,119,0,0.3563,2,2,333.9882,59.5,59.5,1,1,1,1,0,1,46.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Akure South,South West,Ondo,Akure South,,,116,0,0.3459,3,2,335.357,38.6667,58.0,2,1,1,1,0,1,42.67
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Akure South,South West,Ondo,Akure South,,,113,0,0.3355,4,2,336.8107,28.25,56.5,2,1,1,1,0,2,39.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Akure South,South West,Ondo,Akure South,,,113,0,0.3375,2,2,334.8148,56.5,56.5,1,1,1,1,0,1,46.0
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Akure South,South West,Ondo,Akure South,,,113,0,0.3375,2,2,334.8148,56.5,56.5,1,1,1,1,0,1,46.0
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,lga,Akure South,South West,Ondo,Akure South,,,38,38,0.1134,1,1,335.097,38.0,38.0,0,0,0,0,0,1,20.0
2024/2025,Male,Disabled,Public,SSS,SSS2,,lga,Akure South,South West,Ondo,Akure South,,,35,35,0.1045,1,1,334.9282,35.0,35.0,0,0,1,0,0,1,36.0
2024/2025,Male,Disabled,Public,SSS,SSS3,,lga,Akure South,South West,Ondo,Akure South,,,33,33,0.0985,1,1,335.0254,33.0,33.0,0,0,0,0,0,1,20.0
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,lga,Akure South,South West,Ondo,Akure South,,,5,0,0.0149,1,1,335.5705,5.0,5.0,0,0,1,0,0,1,36.0
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Odigbo,South West,Ondo,Odigbo,,,371,0,0.577,1,2,642.9655,371.0,185.5,1,0,1,0,0,1,56.0
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,lga,Odigbo,South West,Ondo,Odigbo,,,696,0,2.7619,22,5,252.0004,31.6364,139.2,11,6,3,8,0,11,42.69
2024/2025,Female,ALL,Private,JSS,JSS2,,lga,Odigbo,South West,Ondo,Odigbo,,,656,0,2.6032,17,5,251.9975,38.5882,131.2,6,7,3,5,0,11,42.07
2024/2025,Female,ALL,Private,JSS,JSS3,,lga,Odigbo,South West,Ondo,Odigbo,,,637,0,2.5278,19,5,251.9978,33.5263,127.4,9,7,2,7,0,10,40.51
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Odigbo,South West,Ondo,Odigbo,,,1975,0,7.8391,56,14,251.9422,35.2679,141.0714,20,17,6,15,1,39,38.86
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Odigbo,South West,Ondo,Odigbo,,,1898,0,7.5308,68,14,252.0317,27.9118,135.5714,25,22,8,23,1,32,38.26
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Odigbo,South West,Ondo,Odigbo,,,1842,0,7.3106,56,13,251.9629,32.8929,141.6923,26,17,6,17,0,31,39.96
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Odigbo,South West,Ondo,Odigbo,,,1787,0,7.0904,46,13,252.0309,38.8478,137.4615,24,18,6,16,1,28,44.6
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Odigbo,South West,Ondo,Odigbo,,,1798,0,7.1344,71,13,252.0184,25.3239,138.3077,29,21,5,18,1,49,39.11
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Odigbo,South West,Ondo,Odigbo,,,1798,0,7.1344,50,13,252.0184,35.96,138.3077,22,14,7,15,1,27,40.06
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,lga,Odigbo,South West,Ondo,Odigbo,,,577,577,2.2897,22,4,251.9981,26.2273,144.25,12,6,2,6,0,12,41.82
2024/2025,Female,ALL,Private,SSS,SSS2,,lga,Odigbo,South West,Ondo,Odigbo,,,529,529,2.0992,19,4,252.0008,27.8421,132.25,10,7,2,7,0,10,43.58
2024/2025,Female,ALL,Private,SSS,SSS3,,lga,Odigbo,South West,Ondo,Odigbo,,,497,497,1.9722,15,4,252.0028,33.1333,124.25,7,5,2,5,0,8,41.07
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,lga,Odigbo,South West,Ondo,Odigbo,,,49,0,0.1944,2,1,252.0576,24.5,49.0,1,1,1,1,0,1,54.0
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Odigbo,South West,Ondo,Odigbo,,,791,0,1.2302,2,10,642.9655,395.5,79.1,1,1,5,1,0,1,46.0
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,lga,Odigbo,South West,Ondo,Odigbo,,,1480,0,4.4179,26,24,335.0008,56.9231,61.6667,14,11,10,7,0,12,40.36
2024/2025,Female,ALL,Public,JSS,JSS2,,lga,Odigbo,South West,Ondo,Odigbo,,,1395,0,4.1642,34,23,334.9983,41.0294,60.6522,16,12,10,9,0,20,40.37
2024/2025,Female,ALL,Public,JSS,JSS3,,lga,Odigbo,South West,Ondo,Odigbo,,,1353,0,4.0388,23,22,335.0005,58.8261,61.5,10,9,10,8,0,14,41.88
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Odigbo,South West,Ondo,Odigbo,,,4199,0,12.5344,95,37,334.9981,44.2,113.4865,44,38,18,33,1,53,42.35
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Odigbo,South West,Ondo,Odigbo,,,4034,0,12.0415,89,36,335.0081,45.3258,112.0556,34,35,19,30,1,51,40.8
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Odigbo,South West,Ondo,Odigbo,,,3916,0,11.6894,101,35,335.0044,38.7723,111.8857,50,33,20,25,1,71,45.02
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Odigbo,South West,Ondo,Odigbo,,,3798,0,11.3373,75,34,335.0004,50.64,111.7059,40,29,17,28,1,39,44.05
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Odigbo,South West,Ondo,Odigbo,,,3822,0,11.4077,95,34,335.0369,40.2316,112.4118,40,28,16,34,1,64,42.14
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Odigbo,South West,Ondo,Odigbo,,,3821,0,11.4077,90,34,334.9492,42.4556,112.3824,45,30,18,25,1,49,41.89
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,lga,Odigbo,South West,Ondo,Odigbo,,,1225,1225,3.6567,23,10,335.0015,53.2609,122.5,11,8,5,6,0,15,42.78
2024/2025,Female,ALL,Public,SSS,SSS2,,lga,Odigbo,South West,Ondo,Odigbo,,,1123,1123,3.3522,27,9,335.0039,41.5926,124.7778,14,11,5,9,0,16,45.48
2024/2025,Female,ALL,Public,SSS,SSS3,,lga,Odigbo,South West,Ondo,Odigbo,,,1055,1055,3.1493,27,8,334.9951,39.0741,131.875,12,9,4,9,0,14,40.15
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,lga,Odigbo,South West,Ondo,Odigbo,,,104,0,0.3104,4,1,335.0515,26.0,104.0,2,2,0,1,0,2,34.0
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,lga,Odigbo,South West,Ondo,Odigbo,,,401,0,0.6237,1,2,642.9655,401.0,200.5,1,0,1,0,0,1,56.0
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,lga,Odigbo,South West,Ondo,Odigbo,,,558,0,2.2143,18,4,251.9984,31.0,139.5,9,5,2,6,0,9,40.67
2024/2025,Male,ALL,Private,JSS,JSS2,,lga,Odigbo,South West,Ondo,Odigbo,,,527,0,2.0913,14,4,251.9964,37.6429,131.75,5,6,2,4,0,9,40.57
2024/2025,Male,ALL,Private,JSS,JSS3,,lga,Odigbo,South West,Ondo,Odigbo,,,511,0,2.0278,15,4,251.9972,34.0667,127.75,7,6,2,5,0,8,41.87
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Odigbo,South West,Ondo,Odigbo,,,1664,0,6.6015,48,12,252.0639,34.6667,138.6667,17,15,5,13,1,33,38.58
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,lga,Odigbo,South West,Ondo,Odigbo,,,1598,0,6.3419,57,11,251.975,28.0351,145.2727,21,19,6,19,1,26,37.64
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,lga,Odigbo,South West,Ondo,Odigbo,,,1551,0,6.1565,47,11,251.9289,33.0,141.0,22,14,5,14,0,26,39.78
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,lga,Odigbo,South West,Ondo,Odigbo,,,1505,0,5.971,39,11,252.0516,38.5897,136.8182,21,15,5,14,0,23,44.5
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,lga,Odigbo,South West,Ondo,Odigbo,,,1514,0,6.0081,59,11,251.9931,25.661,137.6364,24,17,4,15,1,41,38.77
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,lga,Odigbo,South West,Ondo,Odigbo,,,1514,0,6.0081,42,11,251.9931,36.0476,137.6364,18,12,6,13,1,23,40.25
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,lga,Odigbo,South West,Ondo,Odigbo,,,507,507,2.0119,19,4,252.0006,26.6842,126.75,10,5,2,5,0,11,41.68
2024/2025,Male,ALL,Private,SSS,SSS2,,lga,Odigbo,South West,Ondo,Odigbo,,,465,465,1.8452,16,4,252.0052,29.0625,116.25,8,6,2,6,0,8,42.5
2024/2025,Male,ALL,Private,SSS,SSS3,,lga,Odigbo,South West,Ondo,Odigbo,,,437,437,1.7341,13,3,252.0039,33.6154,145.6667,6,4,2,4,0,7,42.97
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,lga,Odigbo,South West,Ondo,Odigbo,,,72,0,0.2857,3,1,252.0126,24.0,72.0,1,1,1,1,0,2,48.0
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,lga,Odigbo,South West,Ondo,Odigbo,,,853,0,1.3267,3,11,642.9655,284.3333,77.5455,1,1,5,1,0,2,39.27
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,lga,Odigbo,South West,Ondo,Odigbo,,,1187,0,3.5433,21,19,334.9984,56.5238,62.4737,11,9,8,6,0,10,40.64
2024/2025,Male,ALL,Public,JSS,JSS2,,lga,Odigbo,South West,Ondo,Odigbo,,,1119,0,3.3403,27,18,334.9999,41.4444,62.1667,13,10,8,7,0,16,41.04
2024/2025,Male,ALL,Public,JSS,JSS3,,lga,Odigbo,South West,Ondo,Odigbo,,,1085,0,3.2388,19,18,335.0006,57.1053,60.2778,9,8,8,7,0,11,42.9
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Odigbo,South West,Ondo,Odigbo,,,3536,0,10.5541,80,31,335.0357,44.2,114.0645,37,32,15,28,1,45,42.44
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,lga,Odigbo,South West,Ondo,Odigbo,,,3396,0,10.139,75,30,334.9443,45.28,113.2,28,29,16,26,1,43,40.75
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,lga,Odigbo,South West,Ondo,Odigbo,,,3297,0,9.8426,85,29,334.9725,38.7882,113.6897,42,28,17,21,1,60,45.33
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,lga,Odigbo,South West,Ondo,Odigbo,,,3198,0,9.5461,63,28,335.0059,50.7619,114.2143,34,24,14,23,1,33,44.13
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,lga,Odigbo,South West,Ondo,Odigbo,,,3218,0,9.6054,80,29,335.0199,40.225,110.9655,34,24,14,29,1,54,42.62
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,lga,Odigbo,South West,Ondo,Odigbo,,,3218,0,9.6054,76,29,335.0199,42.3421,110.9655,38,25,16,21,1,41,42.09
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,lga,Odigbo,South West,Ondo,Odigbo,,,1079,1079,3.2209,20,8,334.9995,53.95,134.875,10,7,4,6,0,13,44.0
2024/2025,Male,ALL,Public,SSS,SSS2,,lga,Odigbo,South West,Ondo,Odigbo,,,989,989,2.9522,24,8,335.0044,41.2083,123.625,13,10,4,8,0,15,46.0
