session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,ward,Dala,North West,Kano,Dala,Dala,,3458,0,80,151,108,43.225,22.9007,32.0185
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1867,0,40,83,60,46.675,22.494,31.1167
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,ward,Fagge B,North West,Kano,Fagge,Fagge B,,3728,0,80,159,115,46.6,23.4465,32.4174
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,ward,Fagge C,North West,Kano,Fagge,Fagge C,,3547,0,84,153,110,42.2262,23.183,32.2455
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,ward,Dandago,North West,Kano,Gwale,Dandago,,3748,0,84,160,116,44.619,23.425,32.3103
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,ward,Diso,North West,Kano,Gwale,Diso,,3848,0,80,167,120,48.1,23.0419,32.0667
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,ward,Dorayi,North West,Kano,Gwale,Dorayi,,2338,0,52,99,72,44.9615,23.6162,32.4722
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,3344,0,72,139,100,46.4444,24.0576,33.44
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,1945,0,40,81,59,48.625,24.0123,32.9661
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,3550,0,68,149,107,52.2059,23.8255,33.1776
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,ward,Dakata,North West,Kano,Nasarawa,Dakata,,4386,0,88,182,131,49.8409,24.0989,33.4809
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,ward,Gama,North West,Kano,Nasarawa,Gama,,3119,0,60,131,94,51.9833,23.8092,33.1809
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,3717,0,84,164,118,44.25,22.6646,31.5
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Adakawa,North West,Kano,Dala,Adakawa,,3456,0,76,151,109,45.4737,22.8874,31.7064
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,3068,0,64,129,93,47.9375,23.7829,32.9892
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Dala,North West,Kano,Dala,Dala,,3160,0,80,139,100,39.5,22.7338,31.6
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1706,0,44,75,54,38.7727,22.7467,31.5926
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Fagge B,North West,Kano,Fagge,Fagge B,,3406,0,80,143,103,42.575,23.8182,33.068
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Fagge C,North West,Kano,Fagge,Fagge C,,3242,0,80,140,100,40.525,23.1571,32.42
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Dandago,North West,Kano,Gwale,Dandago,,3425,0,72,145,104,47.5694,23.6207,32.9327
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Diso,North West,Kano,Gwale,Diso,,3515,0,88,153,110,39.9432,22.9739,31.9545
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Dorayi,North West,Kano,Gwale,Dorayi,,2138,0,52,91,67,41.1154,23.4945,31.9104
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,3057,0,68,127,91,44.9559,24.0709,33.5934
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,1779,0,40,74,54,44.475,24.0405,32.9444
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,3245,0,76,136,97,42.6974,23.8603,33.4536
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Dakata,North West,Kano,Nasarawa,Dakata,,4007,0,96,167,120,41.7396,23.994,33.3917
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Gama,North West,Kano,Nasarawa,Gama,,2851,0,64,120,86,44.5469,23.7583,33.1512
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,3396,0,80,149,107,42.45,22.7919,31.7383
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Adakawa,North West,Kano,Dala,Adakawa,,3235,0,80,140,101,40.4375,23.1071,32.0297
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,2874,0,68,121,87,42.2647,23.7521,33.0345
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Dala,North West,Kano,Dala,Dala,,2959,0,72,130,93,41.0972,22.7615,31.8172
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1598,0,40,71,52,39.95,22.507,30.7308
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Fagge B,North West,Kano,Fagge,Fagge B,,3190,0,76,135,97,41.9737,23.6296,32.8866
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Fagge C,North West,Kano,Fagge,Fagge C,,3036,0,84,132,95,36.1429,23.0,31.9579
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Dandago,North West,Kano,Gwale,Dandago,,3209,0,80,136,98,40.1125,23.5956,32.7449
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Diso,North West,Kano,Gwale,Diso,,3291,0,80,143,102,41.1375,23.014,32.2647
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Dorayi,North West,Kano,Gwale,Dorayi,,2002,0,52,85,62,38.5,23.5529,32.2903
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,2862,0,72,120,86,39.75,23.85,33.2791
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,1664,0,40,69,51,41.6,24.1159,32.6275
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,3038,0,72,128,92,42.1944,23.7344,33.0217
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Dakata,North West,Kano,Nasarawa,Dakata,,3752,0,96,155,112,39.0833,24.2065,33.5
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Gama,North West,Kano,Nasarawa,Gama,,2669,0,60,112,80,44.4833,23.8304,33.3625
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,3180,0,80,140,101,39.75,22.7143,31.4851
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Adakawa,North West,Kano,Dala,Adakawa,,2925,0,88,126,90,33.2386,23.2143,32.5
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,2598,0,68,110,79,38.2059,23.6182,32.8861
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Dala,North West,Kano,Dala,Dala,,2675,0,76,118,85,35.1974,22.6695,31.4706
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1444,0,44,64,47,32.8182,22.5625,30.7234
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Fagge B,North West,Kano,Fagge,Fagge B,,2886,0,76,122,88,37.9737,23.6557,32.7955
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Fagge C,North West,Kano,Fagge,Fagge C,,2744,0,76,119,85,36.1053,23.0588,32.2824
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Dandago,North West,Kano,Gwale,Dandago,,2899,0,80,124,88,36.2375,23.379,32.9432
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Diso,North West,Kano,Gwale,Diso,,2975,0,88,129,92,33.8068,23.062,32.337
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Dorayi,North West,Kano,Gwale,Dorayi,,1810,0,52,78,56,34.8077,23.2051,32.3214
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,2589,0,64,108,77,40.4531,23.9722,33.6234
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,1505,0,40,63,46,37.625,23.8889,32.7174
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,2747,0,68,116,83,40.3971,23.681,33.0964
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Dakata,North West,Kano,Nasarawa,Dakata,,3392,0,88,140,101,38.5455,24.2286,33.5842
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Gama,North West,Kano,Nasarawa,Gama,,2413,0,68,100,73,35.4853,24.13,33.0548
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,2875,0,80,127,91,35.9375,22.6378,31.5934
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Adakawa,North West,Kano,Dala,Adakawa,,864,1,32,37,27,27.0,23.3514,32.0
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,782,1,32,32,24,24.4375,24.4375,32.5833
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Dala,North West,Kano,Dala,Dala,,983,1,36,40,30,27.3056,24.575,32.7667
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Fagge A,North West,Kano,Fagge,Fagge A,,421,1,16,18,14,26.3125,23.3889,30.0714
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Fagge B,North West,Kano,Fagge,Fagge B,,902,1,32,40,29,28.1875,22.55,31.1034
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Fagge C,North West,Kano,Fagge,Fagge C,,813,1,28,34,26,29.0357,23.9118,31.2692
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Dandago,North West,Kano,Gwale,Dandago,,894,1,36,38,28,24.8333,23.5263,31.9286
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Diso,North West,Kano,Gwale,Diso,,970,1,36,41,30,26.9444,23.6585,32.3333
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Dorayi,North West,Kano,Gwale,Dorayi,,610,1,24,27,20,25.4167,22.5926,30.5
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,811,1,32,34,26,25.3438,23.8529,31.1923
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,477,1,16,20,16,29.8125,23.85,29.8125
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,801,1,28,34,26,28.6071,23.5588,30.8077
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Dakata,North West,Kano,Nasarawa,Dakata,,974,1,40,41,30,24.35,23.7561,32.4667
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Gama,North West,Kano,Nasarawa,Gama,,824,1,32,34,26,25.75,24.2353,31.6923
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,982,1,32,40,30,30.6875,24.55,32.7333
2019/2020,Female,all,Public,SSS,SSS2,,ward,Adakawa,North West,Kano,Dala,Adakawa,,697,1,32,30,22,21.7812,23.2333,31.6818
2019/2020,Female,all,Public,SSS,SSS2,,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,629,1,28,26,20,22.4643,24.1923,31.45
2019/2020,Female,all,Public,SSS,SSS2,,ward,Dala,North West,Kano,Dala,Dala,,792,1,36,33,25,22.0,24.0,31.68
2019/2020,Female,all,Public,SSS,SSS2,,ward,Fagge A,North West,Kano,Fagge,Fagge A,,339,1,16,16,12,21.1875,21.1875,28.25
2019/2020,Female,all,Public,SSS,SSS2,,ward,Fagge B,North West,Kano,Fagge,Fagge B,,725,1,36,32,24,20.1389,22.6562,30.2083
2019/2020,Female,all,Public,SSS,SSS2,,ward,Fagge C,North West,Kano,Fagge,Fagge C,,657,1,32,28,20,20.5312,23.4643,32.85
2019/2020,Female,all,Public,SSS,SSS2,,ward,Dandago,North West,Kano,Gwale,Dandago,,720,1,32,31,23,22.5,23.2258,31.3043
2019/2020,Female,all,Public,SSS,SSS2,,ward,Diso,North West,Kano,Gwale,Diso,,784,1,36,33,25,21.7778,23.7576,31.36
2019/2020,Female,all,Public,SSS,SSS2,,ward,Dorayi,North West,Kano,Gwale,Dorayi,,492,1,20,21,16,24.6,23.4286,30.75
2019/2020,Female,all,Public,SSS,SSS2,,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,653,1,32,28,20,20.4062,23.3214,32.65
2019/2020,Female,all,Public,SSS,SSS2,,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,384,1,16,16,12,24.0,24.0,32.0
2019/2020,Female,all,Public,SSS,SSS2,,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,646,1,28,28,20,23.0714,23.0714,32.3
2019/2020,Female,all,Public,SSS,SSS2,,ward,Dakata,North West,Kano,Nasarawa,Dakata,,786,1,40,33,25,19.65,23.8182,31.44
2019/2020,Female,all,Public,SSS,SSS2,,ward,Gama,North West,Kano,Nasarawa,Gama,,661,1,28,28,20,23.6071,23.6071,33.05
2019/2020,Female,all,Public,SSS,SSS2,,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,792,1,36,32,24,22.0,24.75,33.0
2019/2020,Female,all,Public,SSS,SSS3,,ward,Adakawa,North West,Kano,Dala,Adakawa,,543,1,32,24,18,16.9688,22.625,30.1667
2019/2020,Female,all,Public,SSS,SSS3,,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,489,1,28,22,16,17.4643,22.2273,30.5625
2019/2020,Female,all,Public,SSS,SSS3,,ward,Dala,North West,Kano,Dala,Dala,,615,1,36,26,20,17.0833,23.6538,30.75
2019/2020,Female,all,Public,SSS,SSS3,,ward,Fagge A,North West,Kano,Fagge,Fagge A,,265,1,16,12,10,16.5625,22.0833,26.5
2019/2020,Female,all,Public,SSS,SSS3,,ward,Fagge B,North West,Kano,Fagge,Fagge B,,564,1,36,25,19,15.6667,22.56,29.6842
2019/2020,Female,all,Public,SSS,SSS3,,ward,Fagge C,North West,Kano,Fagge,Fagge C,,509,1,28,22,16,18.1786,23.1364,31.8125
2019/2020,Female,all,Public,SSS,SSS3,,ward,Dandago,North West,Kano,Gwale,Dandago,,562,1,36,25,19,15.6111,22.48,29.5789
2019/2020,Female,all,Public,SSS,SSS3,,ward,Diso,North West,Kano,Gwale,Diso,,608,1,36,27,20,16.8889,22.5185,30.4
2019/2020,Female,all,Public,SSS,SSS3,,ward,Dorayi,North West,Kano,Gwale,Dorayi,,384,1,24,17,13,16.0,22.5882,29.5385
2019/2020,Female,all,Public,SSS,SSS3,,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,507,1,28,22,16,18.1071,23.0455,31.6875
2019/2020,Female,all,Public,SSS,SSS3,,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,298,1,16,13,10,18.625,22.9231,29.8
2019/2020,Female,all,Public,SSS,SSS3,,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,502,1,32,22,16,15.6875,22.8182,31.375
2019/2020,Female,all,Public,SSS,SSS3,,ward,Dakata,North West,Kano,Nasarawa,Dakata,,610,1,40,27,20,15.25,22.5926,30.5
2019/2020,Female,all,Public,SSS,SSS3,,ward,Gama,North West,Kano,Nasarawa,Gama,,515,1,32,22,16,16.0938,23.4091,32.1875
2019/2020,Female,all,Public,SSS,SSS3,,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,617,1,36,26,20,17.1389,23.7308,30.85
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Adakawa,North West,Kano,Dala,Adakawa,,19,0,8,5,4,2.375,3.8,4.75
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,16,0,8,4,4,2.0,4.0,4.0
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Dala,North West,Kano,Dala,Dala,,16,0,8,5,4,2.0,3.2,4.0
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Fagge A,North West,Kano,Fagge,Fagge A,,8,0,4,4,4,2.0,2.0,2.0
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Fagge B,North West,Kano,Fagge,Fagge B,,19,0,12,5,4,1.5833,3.8,4.75
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Fagge C,North West,Kano,Fagge,Fagge C,,19,0,12,5,4,1.5833,3.8,4.75
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Dandago,North West,Kano,Gwale,Dandago,,19,0,12,5,4,1.5833,3.8,4.75
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Diso,North West,Kano,Gwale,Diso,,19,0,12,5,4,1.5833,3.8,4.75
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Dorayi,North West,Kano,Gwale,Dorayi,,14,0,8,4,4,1.75,3.5,3.5
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,15,0,8,4,4,1.875,3.75,3.75
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,8,0,4,4,4,2.0,2.0,2.0
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,17,0,8,5,4,2.125,3.4,4.25
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Dakata,North West,Kano,Nasarawa,Dakata,,25,0,12,5,4,2.0833,5.0,6.25
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Gama,North West,Kano,Nasarawa,Gama,,14,0,8,4,4,1.75,3.5,3.5
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,24,0,12,5,4,2.0,4.8,6.0
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Adakawa,North West,Kano,Dala,Adakawa,,15,0,8,4,4,1.875,3.75,3.75
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,13,0,8,4,4,1.625,3.25,3.25
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Dala,North West,Kano,Dala,Dala,,14,0,8,5,4,1.75,2.8,3.5
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Fagge A,North West,Kano,Fagge,Fagge A,,7,0,4,4,4,1.75,1.75,1.75
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Fagge B,North West,Kano,Fagge,Fagge B,,16,0,12,4,4,1.3333,4.0,4.0
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Fagge C,North West,Kano,Fagge,Fagge C,,15,0,12,5,4,1.25,3.0,3.75
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Dandago,North West,Kano,Gwale,Dandago,,16,0,12,5,4,1.3333,3.2,4.0
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Diso,North West,Kano,Gwale,Diso,,15,0,12,5,4,1.25,3.0,3.75
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Dorayi,North West,Kano,Gwale,Dorayi,,12,0,8,4,4,1.5,3.0,3.0
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,12,0,8,4,4,1.5,3.0,3.0
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,7,0,4,4,4,1.75,1.75,1.75
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,14,0,8,4,4,1.75,3.5,3.5
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Dakata,North West,Kano,Nasarawa,Dakata,,22,0,16,5,4,1.375,4.4,5.5
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Gama,North West,Kano,Nasarawa,Gama,,12,0,8,4,4,1.5,3.0,3.0
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,20,0,12,5,4,1.6667,4.0,5.0
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Adakawa,North West,Kano,Dala,Adakawa,,11,0,8,4,4,1.375,2.75,2.75
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,10,0,8,4,4,1.25,2.5,2.5
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Dala,North West,Kano,Dala,Dala,,10,0,8,4,4,1.25,2.5,2.5
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Fagge A,North West,Kano,Fagge,Fagge A,,5,0,4,4,4,1.25,1.25,1.25
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Fagge B,North West,Kano,Fagge,Fagge B,,11,0,12,4,4,0.9167,2.75,2.75
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Fagge C,North West,Kano,Fagge,Fagge C,,11,0,12,4,4,0.9167,2.75,2.75
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Dandago,North West,Kano,Gwale,Dandago,,12,0,12,4,4,1.0,3.0,3.0
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Diso,North West,Kano,Gwale,Diso,,11,0,12,4,4,0.9167,2.75,2.75
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Dorayi,North West,Kano,Gwale,Dorayi,,9,0,8,4,4,1.125,2.25,2.25
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,9,0,8,4,4,1.125,2.25,2.25
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,5,0,4,4,4,1.25,1.25,1.25
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,10,0,8,4,4,1.25,2.5,2.5
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Dakata,North West,Kano,Nasarawa,Dakata,,15,0,12,4,4,1.25,3.75,3.75
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Gama,North West,Kano,Nasarawa,Gama,,9,0,8,4,4,1.125,2.25,2.25
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,14,0,12,4,4,1.1667,3.5,3.5
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Adakawa,North West,Kano,Dala,Adakawa,,4,0,8,14,11,0.5,0.2857,0.3636
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,3,0,8,15,12,0.375,0.2,0.25
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Dala,North West,Kano,Dala,Dala,,4,0,8,14,11,0.5,0.2857,0.3636
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Fagge A,North West,Kano,Fagge,Fagge A,,2,0,4,9,7,0.5,0.2222,0.2857
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Fagge B,North West,Kano,Fagge,Fagge B,,4,0,8,15,12,0.5,0.2667,0.3333
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Fagge C,North West,Kano,Fagge,Fagge C,,2,0,4,13,10,0.5,0.1538,0.2
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Dandago,North West,Kano,Gwale,Dandago,,4,0,8,14,11,0.5,0.2857,0.3636
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Diso,North West,Kano,Gwale,Diso,,4,0,8,14,11,0.5,0.2857,0.3636
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Dorayi,North West,Kano,Gwale,Dorayi,,3,0,4,10,8,0.75,0.3,0.375
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Chedi,North West,Kano,Kano Municipal,Chedi,,3,0,4,11,9,0.75,0.2727,0.3333
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Dan'agundi,North West,Kano,Kano Municipal,Dan'agundi,,2,0,4,9,7,0.5,0.2222,0.2857
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Gandun Albasa,North West,Kano,Kano Municipal,Gandun Albasa,,3,0,4,12,10,0.75,0.25,0.3
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Dakata,North West,Kano,Nasarawa,Dakata,,4,0,8,17,13,0.5,0.2353,0.3077
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Gama,North West,Kano,Nasarawa,Gama,,3,0,4,11,9,0.75,0.2727,0.3333
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Gawuna,North West,Kano,Nasarawa,Gawuna,,3,0,4,12,9,0.75,0.25,0.3333
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Adakawa,North West,Kano,Dala,Adakawa,,3,0,8,12,9,0.375,0.25,0.3333
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,2,0,8,12,9,0.25,0.1667,0.2222
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Dala,North West,Kano,Dala,Dala,,3,0,8,11,9,0.375,0.2727,0.3333
