session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,12,0,12,19,13,1.0,0.6316,0.9231
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,10,0,8,15,11,1.25,0.6667,0.9091
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,12,0,8,19,13,1.5,0.6316,0.9231
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,12,0,12,20,14,1.0,0.6,0.8571
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,15,0,16,26,18,0.9375,0.5769,0.8333
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,7,0,8,12,8,0.875,0.5833,0.875
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,19,0,12,23,15,1.5833,0.8261,1.2667
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,11,0,8,17,12,1.375,0.6471,0.9167
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,16,0,16,26,18,1.0,0.6154,0.8889
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,12,0,8,16,12,1.5,0.75,1.0
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,15,0,12,24,16,1.25,0.625,0.9375
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,16,0,16,30,20,1.0,0.5333,0.8
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,16,0,12,21,14,1.3333,0.7619,1.1429
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,12,0,8,18,12,1.5,0.6667,1.0
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,12,0,12,18,12,1.0,0.6667,1.0
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,12,0,8,17,12,1.5,0.7059,1.0
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,10,0,8,14,10,1.25,0.7143,1.0
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,11,0,8,17,12,1.375,0.6471,0.9167
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,11,0,12,19,13,0.9167,0.5789,0.8462
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,12,0,12,24,16,1.0,0.5,0.75
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,7,0,8,11,8,0.875,0.6364,0.875
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,16,0,12,21,14,1.3333,0.7619,1.1429
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,10,0,8,16,12,1.25,0.625,0.8333
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,15,0,16,24,16,0.9375,0.625,0.9375
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,10,0,8,15,11,1.25,0.6667,0.9091
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,14,0,12,22,14,1.1667,0.6364,1.0
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,15,0,16,27,18,0.9375,0.5556,0.8333
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,15,0,12,19,13,1.25,0.7895,1.1538
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,11,0,8,16,12,1.375,0.6875,0.9167
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,4,0,8,10,8,0.5,0.4,0.5
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,6,0,12,14,10,0.5,0.4286,0.6
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,2,0,4,8,6,0.5,0.25,0.3333
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,2,0,8,8,6,0.25,0.25,0.3333
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,2,0,8,8,6,0.25,0.25,0.3333
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,6,0,12,14,10,0.5,0.4286,0.6
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,4,0,8,10,8,0.5,0.4,0.5
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,9,0,16,17,12,0.5625,0.5294,0.75
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,4,0,8,8,6,0.5,0.5,0.6667
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,4,0,12,14,10,0.3333,0.2857,0.4
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,4,0,8,9,7,0.5,0.4444,0.5714
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,4,0,8,12,8,0.5,0.3333,0.5
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,4,0,8,11,8,0.5,0.3636,0.5
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,4,0,12,12,8,0.3333,0.3333,0.5
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,2,0,8,8,6,0.25,0.25,0.3333
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,4,0,8,9,7,0.5,0.4444,0.5714
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,6,0,12,12,8,0.5,0.5,0.75
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,2,0,8,6,4,0.25,0.3333,0.5
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,2,0,4,7,5,0.5,0.2857,0.4
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,2,0,4,7,5,0.5,0.2857,0.4
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,6,0,12,12,8,0.5,0.5,0.75
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,2,0,8,8,6,0.25,0.25,0.3333
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,6,0,16,13,9,0.375,0.4615,0.6667
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,4,0,8,8,6,0.5,0.5,0.6667
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,4,0,12,12,8,0.3333,0.3333,0.5
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,2,0,8,8,6,0.25,0.25,0.3333
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,4,0,12,10,8,0.3333,0.4,0.5
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,4,0,8,10,8,0.5,0.4,0.5
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,4,0,8,10,8,0.5,0.4,0.5
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,2,0,4,7,5,0.5,0.2857,0.4
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,2,0,8,8,6,0.25,0.25,0.3333
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,4,0,12,10,8,0.3333,0.4,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,2,0,8,6,4,0.25,0.3333,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,2,0,4,6,4,0.5,0.3333,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,2,0,4,6,4,0.5,0.3333,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,4,0,12,10,8,0.3333,0.4,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,2,0,8,6,4,0.25,0.3333,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,4,0,12,11,8,0.3333,0.3636,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,2,0,8,6,4,0.25,0.3333,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,2,0,12,10,8,0.1667,0.2,0.25
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,2,0,8,6,4,0.25,0.3333,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,2,0,8,8,6,0.25,0.25,0.3333
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,2,0,8,8,6,0.25,0.25,0.3333
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,2,0,8,8,6,0.25,0.25,0.3333
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,2,0,8,6,4,0.25,0.3333,0.5
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,0,8,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,0,0,8,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,0,8,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,0,0,8,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,0,0,8,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,0,8,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,0,0,8,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,0,0,8,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,0,0,8,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,0,0,4,4,4,0.0,0.0,0.0
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,4,0,8,13,9,0.5,0.3077,0.4444
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,3,0,4,12,9,0.75,0.25,0.3333
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,3,0,4,10,7,0.75,0.3,0.4286
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,2,0,4,11,8,0.5,0.1818,0.25
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,3,0,4,9,7,0.75,0.3333,0.4286
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,5,0,8,18,13,0.625,0.2778,0.3846
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,3,0,4,11,8,0.75,0.2727,0.375
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,3,0,8,14,10,0.375,0.2143,0.3
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,2,0,4,11,8,0.5,0.1818,0.25
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,4,0,8,14,10,0.5,0.2857,0.4
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,3,0,4,9,7,0.75,0.3333,0.4286
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,2,0,4,12,9,0.5,0.1667,0.2222
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,4,0,8,13,9,0.5,0.3077,0.4444
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,3,0,8,14,10,0.375,0.2143,0.3
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,2,0,4,9,7,0.5,0.2222,0.2857
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,3,0,8,11,8,0.375,0.2727,0.375
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,2,0,4,10,7,0.5,0.2,0.2857
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,2,0,4,9,7,0.5,0.2222,0.2857
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,1,0,4,9,7,0.25,0.1111,0.1429
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,2,0,4,8,6,0.5,0.25,0.3333
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,4,0,8,14,10,0.5,0.2857,0.4
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,2,0,4,9,7,0.5,0.2222,0.2857
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,3,0,8,11,8,0.375,0.2727,0.375
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,2,0,4,9,7,0.5,0.2222,0.2857
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,3,0,8,12,9,0.375,0.25,0.3333
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,2,0,4,8,6,0.5,0.25,0.3333
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,2,0,4,9,7,0.5,0.2222,0.2857
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,3,0,8,11,8,0.375,0.2727,0.375
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,2,0,8,11,8,0.25,0.1818,0.25
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,2,0,4,7,5,0.5,0.2857,0.4
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,2,0,8,7,5,0.25,0.2857,0.4
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,1,0,4,6,4,0.25,0.1667,0.25
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,1,0,4,5,4,0.25,0.2,0.25
