session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,14,0,8,31,12,1.75,0.4516,1.1667
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Du,North Central,Plateau,Jos South,Du,,19,0,12,34,14,1.5833,0.5588,1.3571
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Giring,North Central,Plateau,Jos South,Giring,,25,0,16,49,20,1.5625,0.5102,1.25
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,30,0,20,64,26,1.5,0.4688,1.1538
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Chanso,North Central,Plateau,Mangu,Chanso,,15,0,12,37,15,1.25,0.4054,1.0
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,22,0,16,42,17,1.375,0.5238,1.2941
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Chip,North Central,Plateau,Pankshin,Chip,,25,0,20,58,23,1.25,0.431,1.087
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,26,0,16,49,20,1.625,0.5306,1.3
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Fier,North Central,Plateau,Pankshin,Fier,,21,0,16,42,17,1.3125,0.5,1.2353
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,16,0,12,33,13,1.3333,0.4848,1.2308
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,27,0,20,53,22,1.35,0.5094,1.2273
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,20,0,16,43,17,1.25,0.4651,1.1765
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,20,0,16,41,16,1.25,0.4878,1.25
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,31,0,20,55,22,1.55,0.5636,1.4091
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Gangare,North Central,Plateau,Jos North,Gangare,,28,0,20,59,24,1.4,0.4746,1.1667
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,12,0,12,28,10,1.0,0.4286,1.2
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Du,North Central,Plateau,Jos South,Du,,16,0,12,31,12,1.3333,0.5161,1.3333
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Giring,North Central,Plateau,Jos South,Giring,,21,0,16,45,18,1.3125,0.4667,1.1667
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,27,0,24,59,24,1.125,0.4576,1.125
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Chanso,North Central,Plateau,Mangu,Chanso,,12,0,12,34,13,1.0,0.3529,0.9231
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,20,0,12,39,16,1.6667,0.5128,1.25
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Chip,North Central,Plateau,Pankshin,Chip,,23,0,20,53,21,1.15,0.434,1.0952
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,23,0,16,45,18,1.4375,0.5111,1.2778
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Fier,North Central,Plateau,Pankshin,Fier,,20,0,12,38,15,1.6667,0.5263,1.3333
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,15,0,12,31,12,1.25,0.4839,1.25
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,26,0,20,49,20,1.3,0.5306,1.3
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,18,0,16,40,16,1.125,0.45,1.125
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,19,0,16,39,16,1.1875,0.4872,1.1875
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,28,0,24,52,22,1.1667,0.5385,1.2727
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Gangare,North Central,Plateau,Jos North,Gangare,,27,0,20,56,22,1.35,0.4821,1.2273
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,12,0,8,27,10,1.5,0.4444,1.2
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Du,North Central,Plateau,Jos South,Du,,16,0,12,30,12,1.3333,0.5333,1.3333
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Giring,North Central,Plateau,Jos South,Giring,,20,0,16,43,17,1.25,0.4651,1.1765
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,26,0,20,55,22,1.3,0.4727,1.1818
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Chanso,North Central,Plateau,Mangu,Chanso,,12,0,12,32,13,1.0,0.375,0.9231
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,18,0,12,36,15,1.5,0.5,1.2
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Chip,North Central,Plateau,Pankshin,Chip,,22,0,20,50,21,1.1,0.44,1.0476
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,22,0,16,42,16,1.375,0.5238,1.375
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Fier,North Central,Plateau,Pankshin,Fier,,19,0,12,36,15,1.5833,0.5278,1.2667
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,12,0,12,29,11,1.0,0.4138,1.0909
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,23,0,20,45,18,1.15,0.5111,1.2778
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,17,0,16,36,14,1.0625,0.4722,1.2143
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,17,0,16,35,14,1.0625,0.4857,1.2143
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,26,0,20,47,19,1.3,0.5532,1.3684
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Gangare,North Central,Plateau,Jos North,Gangare,,23,0,24,50,20,0.9583,0.46,1.15
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,10,0,12,24,10,0.8333,0.4167,1.0
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Du,North Central,Plateau,Jos South,Du,,15,0,12,26,10,1.25,0.5769,1.5
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Giring,North Central,Plateau,Jos South,Giring,,19,0,16,39,16,1.1875,0.4872,1.1875
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,23,0,20,50,21,1.15,0.46,1.0952
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Chanso,North Central,Plateau,Mangu,Chanso,,11,0,12,29,11,0.9167,0.3793,1.0
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,17,0,16,33,13,1.0625,0.5152,1.3077
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Chip,North Central,Plateau,Pankshin,Chip,,20,0,20,46,19,1.0,0.4348,1.0526
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,20,0,16,38,16,1.25,0.5263,1.25
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Fier,North Central,Plateau,Pankshin,Fier,,16,0,16,33,13,1.0,0.4848,1.2308
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,2,0,8,10,4,0.25,0.2,0.5
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,4,0,8,15,6,0.5,0.2667,0.6667
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,6,0,8,16,6,0.75,0.375,1.0
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,4,0,12,17,6,0.3333,0.2353,0.6667
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,6,0,12,22,8,0.5,0.2727,0.75
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Gangare,North Central,Plateau,Jos North,Gangare,,6,0,12,20,8,0.5,0.3,0.75
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,4,0,8,14,6,0.5,0.2857,0.6667
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Du,North Central,Plateau,Jos South,Du,,4,0,8,14,6,0.5,0.2857,0.6667
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Giring,North Central,Plateau,Jos South,Giring,,9,0,12,20,8,0.75,0.45,1.125
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,4,0,8,14,6,0.5,0.2857,0.6667
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Chanso,North Central,Plateau,Mangu,Chanso,,2,0,8,14,6,0.25,0.1429,0.3333
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,4,0,12,20,8,0.3333,0.2,0.5
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Chip,North Central,Plateau,Pankshin,Chip,,4,0,16,22,9,0.25,0.1818,0.4444
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,6,0,12,20,8,0.5,0.3,0.75
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Fier,North Central,Plateau,Pankshin,Fier,,4,0,8,16,6,0.5,0.25,0.6667
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,2,0,4,9,3,0.5,0.2222,0.6667
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,4,0,8,13,5,0.5,0.3077,0.8
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,4,0,12,13,5,0.3333,0.3077,0.8
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,4,0,12,14,6,0.3333,0.2857,0.6667
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,4,0,12,18,6,0.3333,0.2222,0.6667
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Gangare,North Central,Plateau,Jos North,Gangare,,6,0,12,16,6,0.5,0.375,1.0
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,4,0,8,12,4,0.5,0.3333,1.0
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Du,North Central,Plateau,Jos South,Du,,4,0,8,12,4,0.5,0.3333,1.0
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Giring,North Central,Plateau,Jos South,Giring,,6,0,12,16,6,0.5,0.375,1.0
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,4,0,8,12,4,0.5,0.3333,1.0
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Chanso,North Central,Plateau,Mangu,Chanso,,2,0,8,12,4,0.25,0.1667,0.5
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,4,0,12,16,6,0.3333,0.25,0.6667
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Chip,North Central,Plateau,Pankshin,Chip,,4,0,16,19,7,0.25,0.2105,0.5714
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,4,0,12,16,6,0.3333,0.25,0.6667
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Fier,North Central,Plateau,Pankshin,Fier,,4,0,8,12,4,0.5,0.3333,1.0
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,2,0,8,8,2,0.25,0.25,1.0
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,2,0,12,10,4,0.1667,0.2,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,4,0,12,11,4,0.3333,0.3636,1.0
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,2,0,12,12,4,0.1667,0.1667,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,4,0,12,14,6,0.3333,0.2857,0.6667
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Gangare,North Central,Plateau,Jos North,Gangare,,4,0,12,14,6,0.3333,0.2857,0.6667
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,2,0,8,10,4,0.25,0.2,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Du,North Central,Plateau,Jos South,Du,,2,0,8,10,4,0.25,0.2,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Giring,North Central,Plateau,Jos South,Giring,,6,0,12,14,6,0.5,0.4286,1.0
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,2,0,8,10,4,0.25,0.2,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Chanso,North Central,Plateau,Mangu,Chanso,,2,0,8,10,4,0.25,0.2,0.5
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,2,0,12,14,6,0.1667,0.1429,0.3333
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Chip,North Central,Plateau,Pankshin,Chip,,2,0,12,15,6,0.1667,0.1333,0.3333
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,4,0,12,13,5,0.3333,0.3077,0.8
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Fier,North Central,Plateau,Pankshin,Fier,,2,0,8,10,4,0.25,0.2,0.5
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,0,0,4,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,0,0,8,5,1,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,0,0,8,5,1,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,0,8,5,1,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,0,8,5,1,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,0,8,5,1,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Du,North Central,Plateau,Jos South,Du,,0,0,4,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Giring,North Central,Plateau,Jos South,Giring,,0,0,8,5,1,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Chanso,North Central,Plateau,Mangu,Chanso,,0,0,4,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,0,0,8,5,1,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Chip,North Central,Plateau,Pankshin,Chip,,0,0,8,5,1,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,1,0,8,5,1,0.125,0.2,1.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Fier,North Central,Plateau,Pankshin,Fier,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,0,0,4,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,0,8,5,1,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Du,North Central,Plateau,Jos South,Du,,0,0,4,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Giring,North Central,Plateau,Jos South,Giring,,0,0,8,5,1,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,0,0,4,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Chanso,North Central,Plateau,Mangu,Chanso,,0,0,4,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Chip,North Central,Plateau,Pankshin,Chip,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Fier,North Central,Plateau,Pankshin,Fier,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,0,0,4,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,0,4,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Du,North Central,Plateau,Jos South,Du,,0,0,4,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Giring,North Central,Plateau,Jos South,Giring,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,0,0,4,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Chanso,North Central,Plateau,Mangu,Chanso,,0,0,4,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Chip,North Central,Plateau,Pankshin,Chip,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Fier,North Central,Plateau,Pankshin,Fier,,0,0,8,4,0,0.0,0.0,0.0
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,3,0,4,16,6,0.75,0.1875,0.5
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,4,0,8,20,7,0.5,0.2,0.5714
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,4,0,8,21,8,0.5,0.1905,0.5
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,4,0,8,22,9,0.5,0.1818,0.4444
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,4,0,8,24,9,0.5,0.1667,0.4444
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Gangare,North Central,Plateau,Jos North,Gangare,,5,0,8,26,10,0.625,0.1923,0.5
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,3,0,8,17,7,0.375,0.1765,0.4286
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Du,North Central,Plateau,Jos South,Du,,2,0,8,17,7,0.25,0.1176,0.2857
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Giring,North Central,Plateau,Jos South,Giring,,4,0,8,23,9,0.5,0.1739,0.4444
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,3,0,8,21,8,0.375,0.1429,0.375
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Chanso,North Central,Plateau,Mangu,Chanso,,3,0,4,15,5,0.75,0.2,0.6
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,4,0,8,21,8,0.5,0.1905,0.5
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Chip,North Central,Plateau,Pankshin,Chip,,4,0,8,23,9,0.5,0.1739,0.4444
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,4,0,8,21,8,0.5,0.1905,0.5
