session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,2,0,4,10,7,0.5,0.2,0.2857
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,3,0,8,15,11,0.375,0.2,0.2727
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,2,0,4,11,8,0.5,0.1818,0.25
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Baro,North Central,Niger,Agaie,Baro,,1,0,4,7,5,0.25,0.1429,0.2
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Boku,North Central,Niger,Agaie,Boku,,1,0,4,9,7,0.25,0.1111,0.1429
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,2,0,8,9,7,0.25,0.2222,0.2857
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bariki,North Central,Niger,Bida,Bariki,,1,0,4,6,4,0.25,0.1667,0.25
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,1,0,4,9,7,0.25,0.1111,0.1429
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Dokodza,North Central,Niger,Bida,Dokodza,,1,0,4,5,4,0.25,0.2,0.25
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,1,0,4,7,5,0.25,0.1429,0.2
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,1,0,4,7,5,0.25,0.1429,0.2
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Makera,North Central,Niger,Chanchaga,Makera,,1,0,4,7,5,0.25,0.1429,0.2
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Arewa,North Central,Niger,Kontagora,Arewa,,1,0,8,9,7,0.125,0.1111,0.1429
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Central,North Central,Niger,Kontagora,Central,,1,0,4,7,5,0.25,0.1429,0.2
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Gabas,North Central,Niger,Kontagora,Gabas,,1,0,4,9,7,0.25,0.1111,0.1429
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,1,0,4,7,5,0.25,0.1429,0.2
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,2,0,8,9,7,0.25,0.2222,0.2857
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,1,0,4,7,5,0.25,0.1429,0.2
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Baro,North Central,Niger,Agaie,Baro,,6,0,8,14,10,0.75,0.4286,0.6
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Boku,North Central,Niger,Agaie,Boku,,6,0,8,21,15,0.75,0.2857,0.4
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,13,0,12,24,17,1.0833,0.5417,0.7647
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Bariki,North Central,Niger,Bida,Bariki,,7,0,8,15,11,0.875,0.4667,0.6364
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,11,0,8,20,14,1.375,0.55,0.7857
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Dokodza,North Central,Niger,Bida,Dokodza,,4,0,4,13,9,1.0,0.3077,0.4444
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,9,0,12,21,15,0.75,0.4286,0.6
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,9,0,8,19,13,1.125,0.4737,0.6923
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Makera,North Central,Niger,Chanchaga,Makera,,7,0,8,17,12,0.875,0.4118,0.5833
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Arewa,North Central,Niger,Kontagora,Arewa,,11,0,12,26,18,0.9167,0.4231,0.6111
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Central,North Central,Niger,Kontagora,Central,,7,0,8,17,12,0.875,0.4118,0.5833
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Gabas,North Central,Niger,Kontagora,Gabas,,7,0,8,20,14,0.875,0.35,0.5
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,9,0,8,20,14,1.125,0.45,0.6429
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,9,0,12,25,17,0.75,0.36,0.5294
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,6,0,8,18,12,0.75,0.3333,0.5
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Baro,North Central,Niger,Agaie,Baro,,4,0,8,12,8,0.5,0.3333,0.5
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Boku,North Central,Niger,Agaie,Boku,,4,0,8,17,12,0.5,0.2353,0.3333
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,11,0,12,20,14,0.9167,0.55,0.7857
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Bariki,North Central,Niger,Bida,Bariki,,4,0,8,13,9,0.5,0.3077,0.4444
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,9,0,8,18,12,1.125,0.5,0.75
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Dokodza,North Central,Niger,Bida,Dokodza,,4,0,4,11,8,1.0,0.3636,0.5
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,7,0,8,17,12,0.875,0.4118,0.5833
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,7,0,8,16,12,0.875,0.4375,0.5833
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Makera,North Central,Niger,Chanchaga,Makera,,7,0,8,14,10,0.875,0.5,0.7
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Arewa,North Central,Niger,Kontagora,Arewa,,9,0,12,21,15,0.75,0.4286,0.6
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Central,North Central,Niger,Kontagora,Central,,4,0,8,15,11,0.5,0.2667,0.3636
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Gabas,North Central,Niger,Kontagora,Gabas,,7,0,8,17,12,0.875,0.4118,0.5833
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,7,0,8,17,12,0.875,0.4118,0.5833
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,6,0,12,21,15,0.5,0.2857,0.4
2019/2020,Female,disabled,Private,JSS,JSS2,,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,7,0,8,15,11,0.875,0.4667,0.6364
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Baro,North Central,Niger,Agaie,Baro,,4,0,8,10,8,0.5,0.4,0.5
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Boku,North Central,Niger,Agaie,Boku,,4,0,8,14,10,0.5,0.2857,0.4
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,9,0,12,16,11,0.75,0.5625,0.8182
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Bariki,North Central,Niger,Bida,Bariki,,4,0,8,11,8,0.5,0.3636,0.5
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,7,0,12,14,10,0.5833,0.5,0.7
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Dokodza,North Central,Niger,Bida,Dokodza,,4,0,4,9,7,1.0,0.4444,0.5714
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,4,0,8,15,11,0.5,0.2667,0.3636
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,7,0,8,14,10,0.875,0.5,0.7
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Makera,North Central,Niger,Chanchaga,Makera,,4,0,8,12,8,0.5,0.3333,0.5
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Arewa,North Central,Niger,Kontagora,Arewa,,7,0,12,17,12,0.5833,0.4118,0.5833
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Central,North Central,Niger,Kontagora,Central,,4,0,8,12,8,0.5,0.3333,0.5
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Gabas,North Central,Niger,Kontagora,Gabas,,4,0,8,13,9,0.5,0.3077,0.4444
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,7,0,8,14,10,0.875,0.5,0.7
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,6,0,12,17,12,0.5,0.3529,0.5
2019/2020,Female,disabled,Private,JSS,JSS3,,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,4,0,8,12,8,0.5,0.3333,0.5
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Baro,North Central,Niger,Agaie,Baro,,17,0,8,39,26,2.125,0.4359,0.6538
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Boku,North Central,Niger,Agaie,Boku,,35,0,20,76,51,1.75,0.4605,0.6863
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,26,0,20,69,46,1.3,0.3768,0.5652
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bariki,North Central,Niger,Bida,Bariki,,20,0,12,41,27,1.6667,0.4878,0.7407
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,28,0,16,65,44,1.75,0.4308,0.6364
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dokodza,North Central,Niger,Bida,Dokodza,,17,0,12,48,32,1.4167,0.3542,0.5312
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,17,0,12,38,26,1.4167,0.4474,0.6538
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,17,0,12,47,31,1.4167,0.3617,0.5484
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Makera,North Central,Niger,Chanchaga,Makera,,26,0,16,55,36,1.625,0.4727,0.7222
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Arewa,North Central,Niger,Kontagora,Arewa,,41,0,24,90,60,1.7083,0.4556,0.6833
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Central,North Central,Niger,Kontagora,Central,,23,0,12,48,32,1.9167,0.4792,0.7188
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gabas,North Central,Niger,Kontagora,Gabas,,42,0,20,80,54,2.1,0.525,0.7778
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,20,0,12,45,30,1.6667,0.4444,0.6667
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,42,0,24,84,56,1.75,0.5,0.75
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,19,0,12,48,32,1.5833,0.3958,0.5938
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Baro,North Central,Niger,Agaie,Baro,,16,0,8,35,23,2.0,0.4571,0.6957
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Boku,North Central,Niger,Agaie,Boku,,30,0,20,68,45,1.5,0.4412,0.6667
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,22,0,16,61,41,1.375,0.3607,0.5366
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Bariki,North Central,Niger,Bida,Bariki,,19,0,12,37,25,1.5833,0.5135,0.76
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,26,0,16,58,39,1.625,0.4483,0.6667
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Dokodza,North Central,Niger,Bida,Dokodza,,16,0,12,43,29,1.3333,0.3721,0.5517
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,17,0,12,34,22,1.4167,0.5,0.7727
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,15,0,12,41,27,1.25,0.3659,0.5556
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Makera,North Central,Niger,Chanchaga,Makera,,22,0,12,49,32,1.8333,0.449,0.6875
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Arewa,North Central,Niger,Kontagora,Arewa,,36,0,24,80,54,1.5,0.45,0.6667
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Central,North Central,Niger,Kontagora,Central,,21,0,12,43,29,1.75,0.4884,0.7241
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Gabas,North Central,Niger,Kontagora,Gabas,,37,0,24,72,48,1.5417,0.5139,0.7708
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,18,0,12,39,26,1.5,0.4615,0.6923
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,37,0,24,74,50,1.5417,0.5,0.74
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,17,0,12,42,28,1.4167,0.4048,0.6071
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Baro,North Central,Niger,Agaie,Baro,,14,0,8,32,22,1.75,0.4375,0.6364
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Boku,North Central,Niger,Agaie,Boku,,27,0,20,62,41,1.35,0.4355,0.6585
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,21,0,20,55,37,1.05,0.3818,0.5676
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Bariki,North Central,Niger,Bida,Bariki,,16,0,8,33,22,2.0,0.4848,0.7273
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,23,0,16,53,36,1.4375,0.434,0.6389
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Dokodza,North Central,Niger,Bida,Dokodza,,14,0,12,38,26,1.1667,0.3684,0.5385
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,15,0,12,31,21,1.25,0.4839,0.7143
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,14,0,12,37,25,1.1667,0.3784,0.56
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Makera,North Central,Niger,Chanchaga,Makera,,21,0,16,45,30,1.3125,0.4667,0.7
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Arewa,North Central,Niger,Kontagora,Arewa,,32,0,24,72,48,1.3333,0.4444,0.6667
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Central,North Central,Niger,Kontagora,Central,,19,0,12,39,26,1.5833,0.4872,0.7308
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Gabas,North Central,Niger,Kontagora,Gabas,,32,0,24,64,42,1.3333,0.5,0.7619
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,17,0,12,35,23,1.4167,0.4857,0.7391
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,33,0,20,68,46,1.65,0.4853,0.7174
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,15,0,12,38,26,1.25,0.3947,0.5769
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Baro,North Central,Niger,Agaie,Baro,,12,0,12,29,20,1.0,0.4138,0.6
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Boku,North Central,Niger,Agaie,Boku,,26,0,20,56,37,1.3,0.4643,0.7027
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,19,0,16,50,34,1.1875,0.38,0.5588
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Bariki,North Central,Niger,Bida,Bariki,,15,0,12,31,21,1.25,0.4839,0.7143
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,21,0,20,48,32,1.05,0.4375,0.6562
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Dokodza,North Central,Niger,Bida,Dokodza,,12,0,12,36,24,1.0,0.3333,0.5
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,14,0,12,28,20,1.1667,0.5,0.7
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,12,0,12,35,23,1.0,0.3429,0.5217
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Makera,North Central,Niger,Chanchaga,Makera,,19,0,16,41,28,1.1875,0.4634,0.6786
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Arewa,North Central,Niger,Kontagora,Arewa,,30,0,24,66,44,1.25,0.4545,0.6818
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Central,North Central,Niger,Kontagora,Central,,17,0,12,36,24,1.4167,0.4722,0.7083
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Gabas,North Central,Niger,Kontagora,Gabas,,31,0,20,60,40,1.55,0.5167,0.775
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,16,0,12,33,22,1.3333,0.4848,0.7273
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,31,0,24,62,42,1.2917,0.5,0.7381
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,14,0,12,35,23,1.1667,0.4,0.6087
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Baro,North Central,Niger,Agaie,Baro,,12,0,8,27,19,1.5,0.4444,0.6316
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Boku,North Central,Niger,Agaie,Boku,,23,0,20,52,35,1.15,0.4423,0.6571
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,17,0,20,48,32,0.85,0.3542,0.5312
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Bariki,North Central,Niger,Bida,Bariki,,14,0,12,29,20,1.1667,0.4828,0.7
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,20,0,20,45,30,1.0,0.4444,0.6667
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Dokodza,North Central,Niger,Bida,Dokodza,,12,0,12,34,22,1.0,0.3529,0.5455
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,12,0,8,26,18,1.5,0.4615,0.6667
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,12,0,12,33,22,1.0,0.3636,0.5455
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Makera,North Central,Niger,Chanchaga,Makera,,17,0,16,38,25,1.0625,0.4474,0.68
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Arewa,North Central,Niger,Kontagora,Arewa,,27,0,24,62,42,1.125,0.4355,0.6429
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Central,North Central,Niger,Kontagora,Central,,16,0,12,34,22,1.3333,0.4706,0.7273
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Gabas,North Central,Niger,Kontagora,Gabas,,28,0,20,56,38,1.4,0.5,0.7368
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,15,0,12,31,21,1.25,0.4839,0.7143
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,28,0,24,58,38,1.1667,0.4828,0.7368
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,12,0,12,33,22,1.0,0.3636,0.5455
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Baro,North Central,Niger,Agaie,Baro,,11,0,12,25,17,0.9167,0.44,0.6471
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Boku,North Central,Niger,Agaie,Boku,,21,0,20,48,32,1.05,0.4375,0.6562
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,16,0,20,43,29,0.8,0.3721,0.5517
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Bariki,North Central,Niger,Bida,Bariki,,12,0,12,26,18,1.0,0.4615,0.6667
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,19,0,16,41,28,1.1875,0.4634,0.6786
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Dokodza,North Central,Niger,Bida,Dokodza,,11,0,12,30,20,0.9167,0.3667,0.55
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,11,0,12,24,16,0.9167,0.4583,0.6875
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,10,0,12,30,20,0.8333,0.3333,0.5
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Makera,North Central,Niger,Chanchaga,Makera,,16,0,16,36,24,1.0,0.4444,0.6667
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Arewa,North Central,Niger,Kontagora,Arewa,,25,0,24,56,38,1.0417,0.4464,0.6579
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Central,North Central,Niger,Kontagora,Central,,15,0,12,30,20,1.25,0.5,0.75
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Gabas,North Central,Niger,Kontagora,Gabas,,26,0,20,50,34,1.3,0.52,0.7647
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,12,0,12,29,20,1.0,0.4138,0.6
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,26,0,20,52,34,1.3,0.5,0.7647
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,12,0,12,30,20,1.0,0.4,0.6
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Baro,North Central,Niger,Agaie,Baro,,6,0,12,20,14,0.5,0.3,0.4286
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Boku,North Central,Niger,Agaie,Boku,,6,0,16,22,16,0.375,0.2727,0.375
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,6,0,12,22,16,0.5,0.2727,0.375
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Bariki,North Central,Niger,Bida,Bariki,,4,0,12,19,13,0.3333,0.2105,0.3077
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,4,0,12,19,13,0.3333,0.2105,0.3077
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Dokodza,North Central,Niger,Bida,Dokodza,,4,0,12,17,12,0.3333,0.2353,0.3333
