session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Kusugu,North West,Katsina,Daura,Kusugu,,16,0,12,35,20,1.3333,0.4571,0.8,28,33.6,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Madobi A,North West,Katsina,Daura,Madobi A,,16,0,12,28,16,1.3333,0.5714,1.0,28,26.88,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Madobi B,North West,Katsina,Daura,Madobi B,,22,0,16,45,25,1.375,0.4889,0.88,28,43.2,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Bagagadi,North West,Katsina,Dutsin Ma,Bagagadi,,15,0,16,44,25,0.9375,0.3409,0.6,28,42.24,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Dabawa,North West,Katsina,Dutsin Ma,Dabawa,,22,0,16,42,24,1.375,0.5238,0.9167,28,40.32,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Dutsin-Ma A,North West,Katsina,Dutsin Ma,Dutsin-Ma A,,21,0,20,49,27,1.05,0.4286,0.7778,28,47.04,7.55,16.8,15.7,11,10.22
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,7,0,8,18,10,0.875,0.3889,0.7,28,17.28,3.02,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Dukke,North West,Katsina,Funtua,Dukke,,27,0,24,59,32,1.125,0.4576,0.8438,28,56.64,9.06,20.16,18.84,13.2,12.27
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Goya,North West,Katsina,Funtua,Goya,,16,0,12,34,19,1.3333,0.4706,0.8421,28,32.64,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,23,0,20,51,28,1.15,0.451,0.8214,28,48.96,7.55,16.8,15.7,11,10.22
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,10,0,8,24,14,1.25,0.4167,0.7143,28,23.04,3.02,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,20,0,16,43,24,1.25,0.4651,0.8333,28,41.28,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Bamble,North West,Katsina,Mashi,Bamble,,31,0,24,55,30,1.2917,0.5636,1.0333,28,52.8,9.06,20.16,18.84,13.2,12.27
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Doguru 'A',North West,Katsina,Mashi,Doguru 'A',,19,0,20,47,26,0.95,0.4043,0.7308,28,45.12,7.55,16.8,15.7,11,10.22
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Doguru 'B',North West,Katsina,Mashi,Doguru 'B',,21,0,16,39,22,1.3125,0.5385,0.9545,28,37.44,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Kusugu,North West,Katsina,Daura,Kusugu,,15,0,16,32,18,0.9375,0.4688,0.8333,28,30.72,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Madobi A,North West,Katsina,Daura,Madobi A,,14,0,12,26,14,1.1667,0.5385,1.0,28,24.96,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Madobi B,North West,Katsina,Daura,Madobi B,,20,0,16,41,23,1.25,0.4878,0.8696,28,39.36,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Bagagadi,North West,Katsina,Dutsin Ma,Bagagadi,,12,0,16,40,23,0.75,0.3,0.5217,28,38.4,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Dabawa,North West,Katsina,Dutsin Ma,Dabawa,,20,0,16,38,22,1.25,0.5263,0.9091,28,36.48,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Dutsin-Ma A,North West,Katsina,Dutsin Ma,Dutsin-Ma A,,18,0,16,44,25,1.125,0.4091,0.72,28,42.24,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,7,0,8,16,10,0.875,0.4375,0.7,28,15.36,3.02,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Dukke,North West,Katsina,Funtua,Dukke,,25,0,24,53,29,1.0417,0.4717,0.8621,28,50.88,9.06,20.16,18.84,13.2,12.27
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Goya,North West,Katsina,Funtua,Goya,,15,0,12,31,17,1.25,0.4839,0.8824,28,29.76,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,21,0,20,47,26,1.05,0.4468,0.8077,28,45.12,7.55,16.8,15.7,11,10.22
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,10,0,8,22,12,1.25,0.4545,0.8333,28,21.12,3.02,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,17,0,16,39,22,1.0625,0.4359,0.7727,28,37.44,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Bamble,North West,Katsina,Mashi,Bamble,,28,0,20,51,28,1.4,0.549,1.0,28,48.96,7.55,16.8,15.7,11,10.22
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Doguru 'A',North West,Katsina,Mashi,Doguru 'A',,17,0,20,43,24,0.85,0.3953,0.7083,28,41.28,7.55,16.8,15.7,11,10.22
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Doguru 'B',North West,Katsina,Mashi,Doguru 'B',,19,0,16,35,20,1.1875,0.5429,0.95,28,33.6,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Kusugu,North West,Katsina,Daura,Kusugu,,6,0,12,19,11,0.5,0.3158,0.5455,28,18.24,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Madobi A,North West,Katsina,Daura,Madobi A,,4,0,8,17,10,0.5,0.2353,0.4,28,16.32,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Madobi B,North West,Katsina,Daura,Madobi B,,4,0,12,18,10,0.3333,0.2222,0.4,28,17.28,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Bagagadi,North West,Katsina,Dutsin Ma,Bagagadi,,6,0,16,22,12,0.375,0.2727,0.5,28,21.12,8.6,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Dabawa,North West,Katsina,Dutsin Ma,Dabawa,,9,0,12,20,12,0.75,0.45,0.75,28,19.2,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Dutsin-Ma A,North West,Katsina,Dutsin Ma,Dutsin-Ma A,,6,0,12,23,13,0.5,0.2609,0.4615,28,22.08,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,4,0,8,16,10,0.5,0.25,0.4,28,15.36,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Dukke,North West,Katsina,Funtua,Dukke,,6,0,12,19,11,0.5,0.3158,0.5455,28,18.24,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Goya,North West,Katsina,Funtua,Goya,,4,0,8,18,10,0.5,0.2222,0.4,28,17.28,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,6,0,12,23,13,0.5,0.2609,0.4615,28,22.08,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,4,0,12,18,10,0.3333,0.2222,0.4,28,17.28,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,4,0,12,18,10,0.3333,0.2222,0.4,28,17.28,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Bamble,North West,Katsina,Mashi,Bamble,,4,0,12,18,10,0.3333,0.2222,0.4,28,17.28,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Doguru 'A',North West,Katsina,Mashi,Doguru 'A',,2,0,8,14,8,0.25,0.1429,0.25,28,13.44,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Doguru 'B',North West,Katsina,Mashi,Doguru 'B',,4,0,12,17,10,0.3333,0.2353,0.4,28,16.32,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Kusugu,North West,Katsina,Daura,Kusugu,,6,0,12,15,9,0.5,0.4,0.6667,28,14.4,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Madobi A,North West,Katsina,Daura,Madobi A,,4,0,8,14,8,0.5,0.2857,0.5,28,13.44,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Madobi B,North West,Katsina,Daura,Madobi B,,4,0,12,14,8,0.3333,0.2857,0.5,28,13.44,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Bagagadi,North West,Katsina,Dutsin Ma,Bagagadi,,4,0,12,18,10,0.3333,0.2222,0.4,28,17.28,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Dabawa,North West,Katsina,Dutsin Ma,Dabawa,,6,0,12,17,10,0.5,0.3529,0.6,28,16.32,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Dutsin-Ma A,North West,Katsina,Dutsin Ma,Dutsin-Ma A,,6,0,12,19,11,0.5,0.3158,0.5455,28,18.24,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,4,0,8,13,8,0.5,0.3077,0.5,28,12.48,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Dukke,North West,Katsina,Funtua,Dukke,,4,0,12,16,10,0.3333,0.25,0.4,28,15.36,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Goya,North West,Katsina,Funtua,Goya,,2,0,12,14,8,0.1667,0.1429,0.25,28,13.44,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,6,0,16,19,11,0.375,0.3158,0.5455,28,18.24,8.6,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,4,0,12,15,9,0.3333,0.2667,0.4444,28,14.4,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,4,0,8,14,8,0.5,0.2857,0.5,28,13.44,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Bamble,North West,Katsina,Mashi,Bamble,,4,0,8,14,8,0.5,0.2857,0.5,28,13.44,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Doguru 'A',North West,Katsina,Mashi,Doguru 'A',,2,0,8,12,8,0.25,0.1667,0.25,28,11.52,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Doguru 'B',North West,Katsina,Mashi,Doguru 'B',,4,0,12,15,9,0.3333,0.2667,0.4444,28,14.4,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Kusugu,North West,Katsina,Daura,Kusugu,,4,0,12,12,8,0.3333,0.3333,0.5,28,11.52,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Madobi A,North West,Katsina,Daura,Madobi A,,2,0,8,12,8,0.25,0.1667,0.25,28,11.52,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Madobi B,North West,Katsina,Daura,Madobi B,,2,0,12,12,8,0.1667,0.1667,0.25,28,11.52,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Bagagadi,North West,Katsina,Dutsin Ma,Bagagadi,,4,0,12,15,9,0.3333,0.2667,0.4444,28,14.4,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Dabawa,North West,Katsina,Dutsin Ma,Dabawa,,6,0,12,14,8,0.5,0.4286,0.75,28,13.44,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Dutsin-Ma A,North West,Katsina,Dutsin Ma,Dutsin-Ma A,,4,0,12,15,9,0.3333,0.2667,0.4444,28,14.4,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,2,0,8,10,6,0.25,0.2,0.3333,28,9.6,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Dukke,North West,Katsina,Funtua,Dukke,,4,0,12,13,8,0.3333,0.3077,0.5,28,12.48,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Goya,North West,Katsina,Funtua,Goya,,2,0,12,12,8,0.1667,0.1667,0.25,28,11.52,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,4,0,16,15,9,0.25,0.2667,0.4444,28,14.4,8.6,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,2,0,12,12,8,0.1667,0.1667,0.25,28,11.52,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,2,0,12,12,8,0.1667,0.1667,0.25,28,11.52,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Bamble,North West,Katsina,Mashi,Bamble,,2,0,12,12,8,0.1667,0.1667,0.25,28,11.52,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Doguru 'A',North West,Katsina,Mashi,Doguru 'A',,2,0,8,10,6,0.25,0.2,0.3333,28,9.6,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Doguru 'B',North West,Katsina,Mashi,Doguru 'B',,2,0,12,12,8,0.1667,0.1667,0.25,28,11.52,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Kusugu,North West,Katsina,Daura,Kusugu,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Madobi A,North West,Katsina,Daura,Madobi A,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Madobi B,North West,Katsina,Daura,Madobi B,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Bagagadi,North West,Katsina,Dutsin Ma,Bagagadi,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Dabawa,North West,Katsina,Dutsin Ma,Dabawa,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Dutsin-Ma A,North West,Katsina,Dutsin Ma,Dutsin-Ma A,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Dukke,North West,Katsina,Funtua,Dukke,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Goya,North West,Katsina,Funtua,Goya,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Bamble,North West,Katsina,Mashi,Bamble,,1,0,8,5,4,0.125,0.2,0.25,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Doguru 'A',North West,Katsina,Mashi,Doguru 'A',,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Doguru 'B',North West,Katsina,Mashi,Doguru 'B',,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Kusugu,North West,Katsina,Daura,Kusugu,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Madobi A,North West,Katsina,Daura,Madobi A,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Madobi B,North West,Katsina,Daura,Madobi B,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Bagagadi,North West,Katsina,Dutsin Ma,Bagagadi,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Dabawa,North West,Katsina,Dutsin Ma,Dabawa,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Dutsin-Ma A,North West,Katsina,Dutsin Ma,Dutsin-Ma A,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Dukke,North West,Katsina,Funtua,Dukke,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Goya,North West,Katsina,Funtua,Goya,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Bamble,North West,Katsina,Mashi,Bamble,,0,0,12,5,4,0.0,0.0,0.0,28,4.8,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Doguru 'A',North West,Katsina,Mashi,Doguru 'A',,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Doguru 'B',North West,Katsina,Mashi,Doguru 'B',,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Kusugu,North West,Katsina,Daura,Kusugu,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Madobi A,North West,Katsina,Daura,Madobi A,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Madobi B,North West,Katsina,Daura,Madobi B,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Bagagadi,North West,Katsina,Dutsin Ma,Bagagadi,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Dabawa,North West,Katsina,Dutsin Ma,Dabawa,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Dutsin-Ma A,North West,Katsina,Dutsin Ma,Dutsin-Ma A,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Dukke,North West,Katsina,Funtua,Dukke,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Goya,North West,Katsina,Funtua,Goya,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Bamble,North West,Katsina,Mashi,Bamble,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Doguru 'A',North West,Katsina,Mashi,Doguru 'A',,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Doguru 'B',North West,Katsina,Mashi,Doguru 'B',,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Kusugu,North West,Katsina,Daura,Kusugu,,4,0,8,21,12,0.5,0.1905,0.3333,28,20.16,2.76,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Madobi A,North West,Katsina,Daura,Madobi A,,3,0,8,22,12,0.375,0.1364,0.25,28,21.12,2.76,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Madobi B,North West,Katsina,Daura,Madobi B,,4,0,8,23,13,0.5,0.1739,0.3077,28,22.08,2.76,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Bagagadi,North West,Katsina,Dutsin Ma,Bagagadi,,4,0,8,21,12,0.5,0.1905,0.3333,28,20.16,2.76,6.72,6.28,4.4,4.09
