session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,12,0,12,35,27,1.0,0.3429,0.4444,28,33.6,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Aba River,South East,Abia,Aba South,Aba River,,12,0,8,30,23,1.5,0.4,0.5217,28,28.8,3.02,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,21,0,12,43,32,1.75,0.4884,0.6562,28,41.28,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Asa,South East,Abia,Aba South,Asa,,17,0,16,45,34,1.0625,0.3778,0.5,28,43.2,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Arochukwu I,South East,Abia,Arochukwu,Arochukwu I,,17,0,16,43,32,1.0625,0.3953,0.5312,28,41.28,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Arochukwu II,South East,Abia,Arochukwu,Arochukwu II,,19,0,20,50,38,0.95,0.38,0.5,28,48,7.55,16.8,15.7,11,10.22
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Arochukwu III,South East,Abia,Arochukwu,Arochukwu III,,30,0,20,59,44,1.5,0.5085,0.6818,28,56.64,7.55,16.8,15.7,11,10.22
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,17,0,16,39,29,1.0625,0.4359,0.5862,28,37.44,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,15,0,12,32,24,1.25,0.4688,0.625,28,30.72,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,30,0,20,60,45,1.5,0.5,0.6667,28,57.6,7.55,16.8,15.7,11,10.22
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,16,0,16,49,36,1.0,0.3265,0.4444,28,47.04,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Ahiaukwu  II,South East,Abia,Umuahia South,Ahiaukwu  II,,17,0,16,48,35,1.0625,0.3542,0.4857,28,46.08,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Amakama,South East,Abia,Umuahia South,Amakama,,31,0,24,67,50,1.2917,0.4627,0.62,28,64.32,9.06,20.16,18.84,13.2,12.27
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,16,0,12,33,25,1.3333,0.4848,0.64,28,31.68,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Eziama,South East,Abia,Aba North,Eziama,,30,0,24,65,48,1.25,0.4615,0.625,28,62.4,9.06,20.16,18.84,13.2,12.27
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,12,0,12,33,25,1.0,0.3636,0.48,28,31.68,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Aba River,South East,Abia,Aba South,Aba River,,11,0,12,28,21,0.9167,0.3929,0.5238,28,26.88,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,20,0,12,40,30,1.6667,0.5,0.6667,28,38.4,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Asa,South East,Abia,Aba South,Asa,,16,0,16,43,32,1.0,0.3721,0.5,28,41.28,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Arochukwu I,South East,Abia,Arochukwu,Arochukwu I,,16,0,16,41,31,1.0,0.3902,0.5161,28,39.36,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Arochukwu II,South East,Abia,Arochukwu,Arochukwu II,,17,0,16,47,35,1.0625,0.3617,0.4857,28,45.12,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Arochukwu III,South East,Abia,Arochukwu,Arochukwu III,,27,0,24,55,41,1.125,0.4909,0.6585,28,52.8,9.06,20.16,18.84,13.2,12.27
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,16,0,16,37,28,1.0,0.4324,0.5714,28,35.52,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,14,0,12,30,22,1.1667,0.4667,0.6364,28,28.8,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,27,0,24,56,42,1.125,0.4821,0.6429,28,53.76,9.06,20.16,18.84,13.2,12.27
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,16,0,16,45,34,1.0,0.3556,0.4706,28,43.2,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Ahiaukwu  II,South East,Abia,Umuahia South,Ahiaukwu  II,,16,0,16,45,34,1.0,0.3556,0.4706,28,43.2,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Amakama,South East,Abia,Umuahia South,Amakama,,28,0,24,62,46,1.1667,0.4516,0.6087,28,59.52,9.06,20.16,18.84,13.2,12.27
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,14,0,12,30,23,1.1667,0.4667,0.6087,28,28.8,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Eziama,South East,Abia,Aba North,Eziama,,27,0,24,59,44,1.125,0.4576,0.6136,28,56.64,9.06,20.16,18.84,13.2,12.27
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,11,0,12,30,22,0.9167,0.3667,0.5,28,28.8,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Aba River,South East,Abia,Aba South,Aba River,,10,0,12,25,19,0.8333,0.4,0.5263,28,24,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,17,0,16,37,28,1.0625,0.4595,0.6071,28,35.52,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Asa,South East,Abia,Aba South,Asa,,15,0,16,39,30,0.9375,0.3846,0.5,28,37.44,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Arochukwu I,South East,Abia,Arochukwu,Arochukwu I,,15,0,16,37,28,0.9375,0.4054,0.5357,28,35.52,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Arochukwu II,South East,Abia,Arochukwu,Arochukwu II,,16,0,16,43,32,1.0,0.3721,0.5,28,41.28,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Arochukwu III,South East,Abia,Arochukwu,Arochukwu III,,26,0,20,50,38,1.3,0.52,0.6842,28,48,7.55,16.8,15.7,11,10.22
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,15,0,12,34,26,1.25,0.4412,0.5769,28,32.64,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,12,0,12,28,22,1.0,0.4286,0.5455,28,26.88,4.53,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,25,0,20,51,38,1.25,0.4902,0.6579,28,48.96,7.55,16.8,15.7,11,10.22
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,15,0,16,41,30,0.9375,0.3659,0.5,28,39.36,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Ahiaukwu  II,South East,Abia,Umuahia South,Ahiaukwu  II,,15,0,16,41,30,0.9375,0.3659,0.5,28,39.36,6.04,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Amakama,South East,Abia,Umuahia South,Amakama,,26,0,24,57,43,1.0833,0.4561,0.6047,28,54.72,9.06,20.16,18.84,13.2,12.27
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,4,0,12,20,16,0.3333,0.2,0.25,28,19.2,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Eziama,South East,Abia,Aba North,Eziama,,6,0,12,22,16,0.5,0.2727,0.375,28,21.12,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,4,0,8,17,13,0.5,0.2353,0.3077,28,16.32,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Aba River,South East,Abia,Aba South,Aba River,,4,0,4,12,10,1.0,0.3333,0.4,28,11.52,2.15,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,6,0,12,23,17,0.5,0.2609,0.3529,28,22.08,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Asa,South East,Abia,Aba South,Asa,,4,0,8,16,12,0.5,0.25,0.3333,28,15.36,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Arochukwu I,South East,Abia,Arochukwu,Arochukwu I,,4,0,8,18,14,0.5,0.2222,0.2857,28,17.28,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Arochukwu II,South East,Abia,Arochukwu,Arochukwu II,,2,0,12,20,16,0.1667,0.1,0.125,28,19.2,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Arochukwu III,South East,Abia,Arochukwu,Arochukwu III,,6,0,16,30,22,0.375,0.2,0.2727,28,28.8,8.6,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,4,0,12,22,16,0.3333,0.1818,0.25,28,21.12,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,4,0,8,20,16,0.5,0.2,0.25,28,19.2,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,4,0,8,20,16,0.5,0.2,0.25,28,19.2,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,6,0,12,20,16,0.5,0.3,0.375,28,19.2,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Ahiaukwu  II,South East,Abia,Umuahia South,Ahiaukwu  II,,2,0,8,17,13,0.25,0.1176,0.1538,28,16.32,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS1,SSS1,ward,Amakama,South East,Abia,Umuahia South,Amakama,,4,0,12,21,16,0.3333,0.1905,0.25,28,20.16,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,4,0,12,18,14,0.3333,0.2222,0.2857,28,17.28,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Eziama,South East,Abia,Aba North,Eziama,,4,0,12,18,14,0.3333,0.2222,0.2857,28,17.28,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,4,0,8,15,11,0.5,0.2667,0.3636,28,14.4,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Aba River,South East,Abia,Aba South,Aba River,,2,0,4,10,8,0.5,0.2,0.25,28,9.6,2.15,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,6,0,12,19,15,0.5,0.3158,0.4,28,18.24,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Asa,South East,Abia,Aba South,Asa,,2,0,8,13,10,0.25,0.1538,0.2,28,12.48,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Arochukwu I,South East,Abia,Arochukwu,Arochukwu I,,4,0,8,16,12,0.5,0.25,0.3333,28,15.36,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Arochukwu II,South East,Abia,Arochukwu,Arochukwu II,,2,0,12,16,12,0.1667,0.125,0.1667,28,15.36,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Arochukwu III,South East,Abia,Arochukwu,Arochukwu III,,4,0,16,24,18,0.25,0.1667,0.2222,28,23.04,8.6,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,4,0,12,18,14,0.3333,0.2222,0.2857,28,17.28,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,4,0,12,16,12,0.3333,0.25,0.3333,28,15.36,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,4,0,12,16,12,0.3333,0.25,0.3333,28,15.36,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,4,0,12,17,13,0.3333,0.2353,0.3077,28,16.32,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Ahiaukwu  II,South East,Abia,Umuahia South,Ahiaukwu  II,,2,0,8,14,10,0.25,0.1429,0.2,28,13.44,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS2,,ward,Amakama,South East,Abia,Umuahia South,Amakama,,4,0,12,18,14,0.3333,0.2222,0.2857,28,17.28,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,2,0,12,14,10,0.1667,0.1429,0.2,28,13.44,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Eziama,South East,Abia,Aba North,Eziama,,4,0,12,14,10,0.3333,0.2857,0.4,28,13.44,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,2,0,8,12,10,0.25,0.1667,0.2,28,11.52,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Aba River,South East,Abia,Aba South,Aba River,,2,0,4,8,6,0.5,0.25,0.3333,28,7.68,2.15,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,4,0,12,15,11,0.3333,0.2667,0.3636,28,14.4,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Asa,South East,Abia,Aba South,Asa,,2,0,8,10,8,0.25,0.2,0.25,28,9.6,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Arochukwu I,South East,Abia,Arochukwu,Arochukwu I,,2,0,8,12,10,0.25,0.1667,0.2,28,11.52,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Arochukwu II,South East,Abia,Arochukwu,Arochukwu II,,2,0,12,14,10,0.1667,0.1429,0.2,28,13.44,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Arochukwu III,South East,Abia,Arochukwu,Arochukwu III,,4,0,16,20,16,0.25,0.2,0.25,28,19.2,8.6,13.44,12.56,8.8,8.18
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,2,0,12,14,10,0.1667,0.1429,0.2,28,13.44,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,4,0,12,12,10,0.3333,0.3333,0.4,28,11.52,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,2,0,8,13,10,0.25,0.1538,0.2,28,12.48,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,4,0,12,13,10,0.3333,0.3077,0.4,28,12.48,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Ahiaukwu  II,South East,Abia,Umuahia South,Ahiaukwu  II,,2,0,8,11,9,0.25,0.1818,0.2222,28,10.56,4.3,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,SSS,SSS3,,ward,Amakama,South East,Abia,Umuahia South,Amakama,,2,0,12,14,10,0.1667,0.1429,0.2,28,13.44,6.45,10.08,9.42,6.6,6.13
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Eziama,South East,Abia,Aba North,Eziama,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Aba River,South East,Abia,Aba South,Aba River,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Asa,South East,Abia,Aba South,Asa,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Arochukwu I,South East,Abia,Arochukwu,Arochukwu I,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Arochukwu II,South East,Abia,Arochukwu,Arochukwu II,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Arochukwu III,South East,Abia,Arochukwu,Arochukwu III,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Ahiaukwu  II,South East,Abia,Umuahia South,Ahiaukwu  II,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 1,,ward,Amakama,South East,Abia,Umuahia South,Amakama,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Eziama,South East,Abia,Aba North,Eziama,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Aba River,South East,Abia,Aba South,Aba River,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Asa,South East,Abia,Aba South,Asa,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Arochukwu I,South East,Abia,Arochukwu,Arochukwu I,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Arochukwu II,South East,Abia,Arochukwu,Arochukwu II,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Arochukwu III,South East,Abia,Arochukwu,Arochukwu III,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Ahiaukwu  II,South East,Abia,Umuahia South,Ahiaukwu  II,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 2,,ward,Amakama,South East,Abia,Umuahia South,Amakama,,0,0,8,5,4,0.0,0.0,0.0,28,4.8,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Ariaria Market,South East,Abia,Aba North,Ariaria Market,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Eziama,South East,Abia,Aba North,Eziama,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Aba River,South East,Abia,Aba South,Aba River,,0,0,4,4,4,0.0,0.0,0.0,28,3.84,2.1,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Vocational,Vocational Year 3,,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,0,0,8,4,4,0.0,0.0,0.0,28,3.84,4.2,6.72,6.28,4.4,4.09
