session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,1622,0,48,110,37,33.7917,14.7455,43.8378,10.77,80.45,6.91,4.93,21.23,13.55,13.85
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,1746,0,52,108,36,33.5769,16.1667,48.5,9.8,71.94,7.13,4.82,21.31,13.43,13.76
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,1549,0,48,104,36,32.2708,14.8942,43.0278,10.58,74.51,6.88,5.02,20.91,13.31,13.6
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,1644,0,44,104,35,37.3636,15.8077,46.9714,10.28,72.71,6.17,4.22,18.74,11.89,12.17
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,1242,0,32,79,26,38.8125,15.7215,47.7692,10.41,56.08,4.5,3.01,13.78,8.76,8.97
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Jijima,North West,Kebbi,Yauri,Jijima,,1931,0,60,126,43,32.1833,15.3254,44.907,10.26,87.67,8.46,6.01,25.5,16.17,16.54
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Bedi,North West,Kebbi,Zuru,Bedi,,1662,0,48,103,35,34.625,16.1359,47.4857,9.9,69.24,6.63,4.55,19.82,12.51,12.81
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,1252,0,32,81,27,39.125,15.4568,46.3704,10.62,58.61,4.55,3.11,14,8.92,9.13
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,1720,0,52,114,39,33.0769,15.0877,44.1026,10.49,81.08,7.41,5.31,22.5,14.31,14.63
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,697,1,28,43,14,24.8929,16.2093,49.7857,9.21,26.84,8.22,2.53,10.91,6.81,6.98
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Dikko,North West,Kebbi,Argungu,Dikko,,549,1,20,35,11,27.45,15.6857,49.9091,9.66,23,5.92,1.8,8.1,5.1,5.22
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Felande,North West,Kebbi,Argungu,Felande,,784,1,28,49,16,28.0,16.0,49.0,9.53,31.7,8.28,2.57,11.22,7.04,7.21
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,617,1,20,39,12,30.85,15.8205,51.4167,9.78,26.04,5.92,1.75,8.19,5.16,5.29
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,652,1,24,40,12,27.1667,16.3,54.3333,9.25,25.25,7.02,1.99,9.4,5.87,6.03
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,528,1,20,31,10,26.4,17.0323,52.8,8.85,18.62,5.82,1.7,7.55,4.69,4.81
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,497,1,16,31,10,31.0625,16.0323,49.7,9.7,20.46,4.74,1.45,6.5,4.09,4.19
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,513,1,20,34,11,25.65,15.0882,46.6364,9.94,22.93,5.97,1.93,8.29,5.23,5.36
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,487,1,16,32,10,30.4375,15.2188,48.7,10.15,22.15,4.78,1.48,6.75,4.28,4.38
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,533,1,20,34,10,26.65,15.6765,53.3,9.57,22.23,5.89,1.69,8.05,5.06,5.19
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,436,1,16,29,9,27.25,15.0345,48.4444,10.05,19.86,4.78,1.49,6.7,4.24,4.34
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Jijima,North West,Kebbi,Yauri,Jijima,,585,1,24,36,12,24.375,16.25,48.75,9.17,22.33,7.05,2.22,9.31,5.81,5.96
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Bedi,North West,Kebbi,Zuru,Bedi,,521,1,20,34,11,26.05,15.3235,47.3636,9.82,22.64,5.95,1.9,8.2,5.17,5.29
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,407,1,16,27,8,25.4375,15.0741,50.875,9.87,18.19,4.75,1.42,6.6,4.17,4.27
2019/2020,Female,all,Public,SSS,SSS1,SSS1,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,602,1,24,39,12,25.0833,15.4359,50.1667,9.64,25.6,7.1,2.15,9.71,6.11,6.26
2019/2020,Female,all,Public,SSS,SSS2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,562,1,24,35,11,23.4167,16.0571,51.0909,9.18,21.81,7.03,2.11,9.33,5.82,5.97
2019/2020,Female,all,Public,SSS,SSS2,,ward,Dikko,North West,Kebbi,Argungu,Dikko,,443,1,20,29,9,22.15,15.2759,49.2222,9.56,18.82,5.91,1.83,8.03,5.04,5.17
2019/2020,Female,all,Public,SSS,SSS2,,ward,Felande,North West,Kebbi,Argungu,Felande,,629,1,28,39,12,22.4643,16.1282,52.4167,9.06,24.02,8.18,2.4,10.78,6.72,6.89
2019/2020,Female,all,Public,SSS,SSS2,,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,495,1,20,32,10,24.75,15.4688,49.5,9.61,20.91,5.92,1.82,8.07,5.07,5.2
2019/2020,Female,all,Public,SSS,SSS2,,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,523,1,24,32,10,21.7917,16.3438,52.3,8.91,19.35,6.99,2.07,9.11,5.67,5.81
2019/2020,Female,all,Public,SSS,SSS2,,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,423,1,20,25,8,21.15,16.92,52.875,8.59,14.53,5.79,1.7,7.37,4.56,4.68
2019/2020,Female,all,Public,SSS,SSS2,,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,400,1,20,25,8,20.0,16.0,50.0,9.01,15.23,5.85,1.8,7.65,4.76,4.88
2019/2020,Female,all,Public,SSS,SSS2,,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,413,1,20,28,9,20.65,14.75,45.8889,9.82,18.6,5.97,1.96,8.2,5.17,5.29
2019/2020,Female,all,Public,SSS,SSS2,,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,392,1,20,27,8,19.6,14.5185,49.0,9.84,18.08,5.94,1.84,8.22,5.19,5.31
2019/2020,Female,all,Public,SSS,SSS2,,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,432,1,20,28,8,21.6,15.4286,54.0,9.37,17.91,5.86,1.67,7.91,4.96,5.09
2019/2020,Female,all,Public,SSS,SSS2,,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,353,1,16,23,7,22.0625,15.3478,50.4286,9.49,14.84,4.72,1.43,6.39,4.01,4.11
2019/2020,Female,all,Public,SSS,SSS2,,ward,Jijima,North West,Kebbi,Yauri,Jijima,,471,1,24,30,10,19.625,15.7,47.1,9.19,18.58,7.07,2.29,9.32,5.82,5.95
2019/2020,Female,all,Public,SSS,SSS2,,ward,Bedi,North West,Kebbi,Zuru,Bedi,,419,1,20,27,8,20.95,15.5185,52.375,9.29,17.09,5.87,1.72,7.86,4.92,5.04
2019/2020,Female,all,Public,SSS,SSS2,,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,326,1,16,21,6,20.375,15.5238,54.3333,9.23,13.23,4.68,1.33,6.26,3.91,4.01
2019/2020,Female,all,Public,SSS,SSS2,,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,485,1,24,32,10,20.2083,15.1562,48.5,9.51,20.62,7.1,2.23,9.59,6.02,6.16
2019/2020,Female,all,Public,SSS,SSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,436,1,24,28,8,18.1667,15.5714,54.5,9.06,17.28,6.99,1.98,9.24,5.76,5.91
2019/2020,Female,all,Public,SSS,SSS3,,ward,Dikko,North West,Kebbi,Argungu,Dikko,,343,1,20,23,7,17.15,14.913,49.0,9.43,14.71,5.9,1.84,7.94,4.98,5.1
2019/2020,Female,all,Public,SSS,SSS3,,ward,Felande,North West,Kebbi,Argungu,Felande,,492,1,28,31,10,17.5714,15.871,49.2,8.93,18.69,8.19,2.56,10.63,6.61,6.77
2019/2020,Female,all,Public,SSS,SSS3,,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,385,1,24,25,8,16.0417,15.4,48.125,9.14,15.42,7.06,2.24,9.28,5.79,5.93
2019/2020,Female,all,Public,SSS,SSS3,,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,409,1,20,26,8,20.45,15.7308,51.125,9.16,16.17,5.86,1.76,7.76,4.85,4.97
2019/2020,Female,all,Public,SSS,SSS3,,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,330,1,20,21,6,16.5,15.7143,55.0,8.9,12.73,5.81,1.64,7.59,4.72,4.85
2019/2020,Female,all,Public,SSS,SSS3,,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,311,1,20,20,6,15.55,15.55,51.8333,9.01,12.23,5.84,1.74,7.66,4.77,4.89
2019/2020,Female,all,Public,SSS,SSS3,,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,319,1,20,21,6,15.95,15.1905,53.1667,9.16,13.11,5.85,1.69,7.77,4.85,4.98
2019/2020,Female,all,Public,SSS,SSS3,,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,305,1,16,21,6,19.0625,14.5238,50.8333,9.77,14,4.74,1.42,6.55,4.12,4.23
2019/2020,Female,all,Public,SSS,SSS3,,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,334,1,20,22,6,16.7,15.1818,55.6667,9.16,13.77,5.83,1.62,7.77,4.85,4.99
2019/2020,Female,all,Public,SSS,SSS3,,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,273,1,16,18,6,17.0625,15.1667,45.5,9.34,11.31,4.74,1.58,6.29,3.94,4.03
2019/2020,Female,all,Public,SSS,SSS3,,ward,Jijima,North West,Kebbi,Yauri,Jijima,,366,1,20,24,8,18.3,15.25,45.75,9.37,15.14,5.92,1.97,7.89,4.94,5.05
2019/2020,Female,all,Public,SSS,SSS3,,ward,Bedi,North West,Kebbi,Zuru,Bedi,,328,1,20,22,6,16.4,14.9091,54.6667,9.31,13.99,5.85,1.65,7.87,4.93,5.06
2019/2020,Female,all,Public,SSS,SSS3,,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,254,1,16,17,5,15.875,14.9412,50.8,9.32,10.76,4.7,1.42,6.3,3.94,4.04
2019/2020,Female,all,Public,SSS,SSS3,,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,377,1,24,25,8,15.7083,15.08,47.125,9.31,15.7,7.09,2.29,9.42,5.89,6.03
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,17,0,8,5,1,2.125,3.4,17.0,15.17,4.8,2.76,2.12,4.63,3.07,3.06
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Dikko,North West,Kebbi,Argungu,Dikko,,13,0,8,5,1,1.625,2.6,13.0,15.83,4.8,2.92,2.77,4.75,3.16,3.12
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Felande,North West,Kebbi,Argungu,Felande,,16,0,8,5,1,2.0,3.2,16.0,15.31,4.8,2.8,2.25,4.65,3.09,3.07
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,15,0,8,5,1,1.875,3.0,15.0,15.46,4.8,2.83,2.4,4.68,3.11,3.09
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,14,0,8,5,1,1.75,2.8,14.0,15.63,4.8,2.87,2.57,4.71,3.13,3.1
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,11,0,8,5,1,1.375,2.2,11.0,16.33,4.8,3.04,3.27,4.84,3.23,3.16
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,11,0,8,5,1,1.375,2.2,11.0,16.33,4.8,3.04,3.27,4.84,3.23,3.16
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,13,0,8,5,1,1.625,2.6,13.0,15.83,4.8,2.92,2.77,4.75,3.16,3.12
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,12,0,8,5,1,1.5,2.4,12.0,16.06,4.8,2.98,3,4.79,3.19,3.13
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,11,0,8,5,1,1.375,2.2,11.0,16.33,4.8,3.04,3.27,4.84,3.23,3.16
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,9,0,4,4,0,2.25,2.25,0.0,17.06,3.84,1.61,2,2.48,1.67,1.61
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Jijima,North West,Kebbi,Yauri,Jijima,,12,0,8,5,1,1.5,2.4,12.0,16.06,4.8,2.98,3,4.79,3.19,3.13
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Bedi,North West,Kebbi,Zuru,Bedi,,11,0,8,5,1,1.375,2.2,11.0,16.33,4.8,3.04,3.27,4.84,3.23,3.16
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,9,0,4,4,0,2.25,2.25,0.0,17.06,3.84,1.61,2,2.48,1.67,1.61
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,14,0,8,5,1,1.75,2.8,14.0,15.63,4.8,2.87,2.57,4.71,3.13,3.1
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,15,0,8,5,1,1.875,3.0,15.0,15.46,4.8,2.83,2.4,4.68,3.11,3.09
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Dikko,North West,Kebbi,Argungu,Dikko,,11,0,8,5,1,1.375,2.2,11.0,16.33,4.8,3.04,3.27,4.84,3.23,3.16
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Felande,North West,Kebbi,Argungu,Felande,,13,0,8,5,1,1.625,2.6,13.0,15.83,4.8,2.92,2.77,4.75,3.16,3.12
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,12,0,8,4,0,1.5,3.0,0.0,16.06,3.84,2.98,3,4.79,3.19,3.13
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,12,0,8,5,1,1.5,2.4,12.0,16.06,4.8,2.98,3,4.79,3.19,3.13
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,10,0,8,4,0,1.25,2.5,0.0,16.66,3.84,3.12,3.6,4.9,3.28,3.18
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,9,0,8,4,0,1.125,2.25,0.0,17.06,3.84,3.22,4,4.97,3.33,3.21
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,11,0,8,5,1,1.375,2.2,11.0,16.33,4.8,3.04,3.27,4.84,3.23,3.16
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,10,0,8,5,1,1.25,2.0,10.0,16.66,4.8,3.12,3.6,4.9,3.28,3.18
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,9,0,4,4,0,2.25,2.25,0.0,17.06,3.84,1.61,2,2.48,1.67,1.61
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,8,0,4,4,0,2.0,2.0,0.0,17.56,3.84,1.67,2.25,2.53,1.7,1.63
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Jijima,North West,Kebbi,Yauri,Jijima,,10,0,8,4,0,1.25,2.5,0.0,16.66,3.84,3.12,3.6,4.9,3.28,3.18
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Bedi,North West,Kebbi,Zuru,Bedi,,10,0,8,4,0,1.25,2.5,0.0,16.66,3.84,3.12,3.6,4.9,3.28,3.18
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,8,0,4,4,0,2.0,2.0,0.0,17.56,3.84,1.67,2.25,2.53,1.7,1.63
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,11,0,8,5,1,1.375,2.2,11.0,16.33,4.8,3.04,3.27,4.84,3.23,3.16
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,10,0,8,4,0,1.25,2.5,0.0,16.66,3.84,3.12,3.6,4.9,3.28,3.18
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Dikko,North West,Kebbi,Argungu,Dikko,,8,0,8,4,0,1.0,2.0,0.0,17.56,3.84,3.34,4.5,5.06,3.4,3.25
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Felande,North West,Kebbi,Argungu,Felande,,10,0,8,4,0,1.25,2.5,0.0,16.66,3.84,3.12,3.6,4.9,3.28,3.18
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,9,0,8,4,0,1.125,2.25,0.0,17.06,3.84,3.22,4,4.97,3.33,3.21
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,9,0,8,4,0,1.125,2.25,0.0,17.06,3.84,3.22,4,4.97,3.33,3.21
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,7,0,8,4,0,0.875,1.75,0.0,18.2,3.84,3.49,5.14,5.18,3.49,3.31
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,7,0,4,4,0,1.75,1.75,0.0,18.2,3.84,1.75,2.57,2.59,1.75,1.65
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,8,0,8,4,0,1.0,2.0,0.0,17.56,3.84,3.34,4.5,5.06,3.4,3.25
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,7,0,8,4,0,0.875,1.75,0.0,18.2,3.84,3.49,5.14,5.18,3.49,3.31
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,7,0,8,4,0,0.875,1.75,0.0,18.2,3.84,3.49,5.14,5.18,3.49,3.31
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,6,0,4,4,0,1.5,1.5,0.0,19.06,3.84,1.85,3,2.66,1.8,1.69
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Jijima,North West,Kebbi,Yauri,Jijima,,7,0,8,4,0,0.875,1.75,0.0,18.2,3.84,3.49,5.14,5.18,3.49,3.31
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Bedi,North West,Kebbi,Zuru,Bedi,,7,0,8,4,0,0.875,1.75,0.0,18.2,3.84,3.49,5.14,5.18,3.49,3.31
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,6,0,4,4,0,1.5,1.5,0.0,19.06,3.84,1.85,3,2.66,1.8,1.69
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,9,0,8,4,0,1.125,2.25,0.0,17.06,3.84,3.22,4,4.97,3.33,3.21
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,2,0,8,17,5,0.25,0.1176,0.4,28,16.32,2.76,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Dikko,North West,Kebbi,Argungu,Dikko,,1,0,4,10,3,0.25,0.1,0.3333,28,9.6,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Felande,North West,Kebbi,Argungu,Felande,,3,0,4,18,5,0.75,0.1667,0.6,28,17.28,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,3,0,4,16,5,0.75,0.1875,0.6,28,15.36,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,2,0,4,12,3,0.5,0.1667,0.6667,28,11.52,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,1,0,4,10,3,0.25,0.1,0.3333,28,9.6,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,2,0,4,12,3,0.5,0.1667,0.6667,28,11.52,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,2,0,4,14,4,0.5,0.1429,0.5,28,13.44,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,2,0,4,12,3,0.5,0.1667,0.6667,28,11.52,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,2,0,4,13,4,0.5,0.1538,0.5,28,12.48,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,2,0,4,11,3,0.5,0.1818,0.6667,28,10.56,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Jijima,North West,Kebbi,Yauri,Jijima,,2,0,4,13,4,0.5,0.1538,0.5,28,12.48,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Bedi,North West,Kebbi,Zuru,Bedi,,2,0,4,12,3,0.5,0.1667,0.6667,28,11.52,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,2,0,4,11,3,0.5,0.1818,0.6667,28,10.56,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,3,0,4,14,4,0.75,0.2143,0.75,28,13.44,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,2,0,4,14,4,0.5,0.1429,0.5,28,13.44,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Dikko,North West,Kebbi,Argungu,Dikko,,1,0,4,8,2,0.25,0.125,0.5,28,7.68,1.38,3.36,3.14,2.2,2.04
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Felande,North West,Kebbi,Argungu,Felande,,2,0,8,14,4,0.25,0.1429,0.5,28,13.44,2.76,6.72,6.28,4.4,4.09
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,2,0,4,13,4,0.5,0.1538,0.5,28,12.48,1.38,3.36,3.14,2.2,2.04
