session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Male,disabled,NECO,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,75,46,53,17,14,14,61.3333,32.0755,82.3529,100.0
2019/2020,Male,disabled,NECO,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,63,40,40,12,7,8,63.4921,30.0,58.3333,114.2857
2019/2020,Male,disabled,WAEC,ward,Dagona,North East,Yobe,Bade,Dagona,,73,49,50,17,12,12,67.1233,34.0,70.5882,100.0
2019/2020,Male,disabled,WAEC,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,74,49,49,17,18,19,66.2162,34.6939,105.8824,105.5556
2019/2020,Male,disabled,WAEC,ward,Katuzu,North East,Yobe,Bade,Katuzu,,59,40,45,15,24,26,67.7966,33.3333,160.0,108.3333
2019/2020,Male,disabled,WAEC,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,128,86,89,31,24,25,67.1875,34.8315,77.4194,104.1667
2019/2020,Male,disabled,WAEC,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,124,83,81,28,30,32,66.9355,34.5679,107.1429,106.6667
2019/2020,Male,disabled,WAEC,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,114,77,74,26,18,19,67.5439,35.1351,69.2308,105.5556
2019/2020,Male,disabled,WAEC,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,80,54,55,19,18,18,67.5,34.5455,94.7368,100.0
2019/2020,Male,disabled,WAEC,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,109,73,71,25,18,18,66.9725,35.2113,72.0,100.0
2019/2020,Male,disabled,WAEC,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,79,53,58,20,18,18,67.0886,34.4828,90.0,100.0
2019/2020,Male,disabled,WAEC,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,83,55,61,21,24,28,66.2651,34.4262,114.2857,116.6667
2019/2020,Male,disabled,WAEC,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,91,61,60,21,18,21,67.033,35.0,85.7143,116.6667
2019/2020,Male,disabled,WAEC,ward,Dabule,North East,Yobe,Nguru,Dabule,,96,65,65,23,12,12,67.7083,35.3846,52.1739,100.0
2019/2020,Male,disabled,WAEC,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,99,66,69,24,24,26,66.6667,34.7826,100.0,108.3333
2019/2020,Male,disabled,WAEC,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,101,68,71,25,24,28,67.3267,35.2113,96.0,116.6667
2019/2020,Male,disabled,WAEC,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,79,54,51,18,18,21,68.3544,35.2941,100.0,116.6667
2020/2021,Female,all,NABTEB,ward,Dagona,North East,Yobe,Bade,Dagona,,292,209,194,68,60,60,71.5753,35.0515,88.2353,100.0
2020/2021,Female,all,NABTEB,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,337,241,241,84,81,75,71.5134,34.8548,96.4286,92.5926
2020/2021,Female,all,NABTEB,ward,Katuzu,North East,Yobe,Bade,Katuzu,,329,235,230,80,67,60,71.4286,34.7826,83.75,89.5522
2020/2021,Female,all,NABTEB,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,498,354,354,124,148,121,71.0843,35.0282,119.3548,81.7568
2020/2021,Female,all,NABTEB,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,419,299,287,102,111,100,71.3604,35.5401,108.8235,90.0901
2020/2021,Female,all,NABTEB,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,478,341,322,114,103,84,71.3389,35.4037,90.3509,81.5534
2020/2021,Female,all,NABTEB,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,335,240,219,76,67,67,71.6418,34.7032,88.1579,100.0
2020/2021,Female,all,NABTEB,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,419,300,286,101,102,82,71.599,35.3147,100.9901,80.3922
2020/2021,Female,all,NABTEB,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,305,218,203,70,67,67,71.4754,34.4828,95.7143,100.0
2020/2021,Female,all,NABTEB,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,311,222,220,78,88,76,71.3826,35.4545,112.8205,86.3636
2020/2021,Female,all,NABTEB,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,374,267,263,94,102,92,71.3904,35.7414,108.5106,90.1961
2020/2021,Female,all,NABTEB,ward,Dabule,North East,Yobe,Nguru,Dabule,,331,237,220,77,74,67,71.6012,35.0,96.1039,90.5405
2020/2021,Female,all,NABTEB,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,373,266,264,94,95,83,71.3137,35.6061,101.0638,87.3684
2020/2021,Female,all,NABTEB,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,352,252,257,91,96,91,71.5909,35.4086,105.4945,94.7917
2020/2021,Female,all,NABTEB,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,329,236,223,79,67,68,71.7325,35.426,84.8101,101.4925
2020/2021,Female,all,NECO,ward,Dagona,North East,Yobe,Bade,Dagona,,520,338,335,119,89,78,65.0,35.5224,74.7899,87.6404
2020/2021,Female,all,NECO,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,621,405,427,153,144,125,65.2174,35.8314,94.1176,86.8056
2020/2021,Female,all,NECO,ward,Katuzu,North East,Yobe,Bade,Katuzu,,567,368,391,140,128,114,64.903,35.8056,91.4286,89.0625
2020/2021,Female,all,NECO,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,965,628,685,245,240,206,65.0777,35.7664,97.9592,85.8333
2020/2021,Female,all,NECO,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,800,521,557,200,201,171,65.125,35.9066,100.5,85.0746
2020/2021,Female,all,NECO,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,917,595,635,227,186,166,64.8855,35.748,81.9383,89.2473
2020/2021,Female,all,NECO,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,625,406,424,151,141,126,64.96,35.6132,93.3775,89.3617
2020/2021,Female,all,NECO,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,775,502,531,190,178,161,64.7742,35.7815,93.6842,90.4494
2020/2021,Female,all,NECO,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,525,341,369,132,118,102,64.9524,35.7724,89.3939,86.4407
2020/2021,Female,all,NECO,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,630,409,434,155,140,125,64.9206,35.7143,90.3226,89.2857
2020/2021,Female,all,NECO,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,656,426,452,163,150,136,64.939,36.0619,92.0245,90.6667
2020/2021,Female,all,NECO,ward,Dabule,North East,Yobe,Nguru,Dabule,,625,406,434,155,138,120,64.96,35.7143,89.0323,86.9565
2020/2021,Female,all,NECO,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,644,418,446,159,138,131,64.9068,35.6502,86.7925,94.9275
2020/2021,Female,all,NECO,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,682,443,479,172,190,171,64.956,35.9081,110.4651,90.0
2020/2021,Female,all,NECO,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,605,392,410,147,140,126,64.7934,35.8537,95.2381,90.0
2020/2021,Female,all,WAEC,ward,Dagona,North East,Yobe,Bade,Dagona,,707,498,478,170,151,138,70.4385,35.5649,88.8235,91.3907
2020/2021,Female,all,WAEC,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,802,565,550,195,194,179,70.4489,35.4545,99.4872,92.268
2020/2021,Female,all,WAEC,ward,Katuzu,North East,Yobe,Bade,Katuzu,,770,544,527,186,183,167,70.6494,35.2941,98.3871,91.2568
2020/2021,Female,all,WAEC,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,1222,862,864,306,304,281,70.5401,35.4167,99.3464,92.4342
2020/2021,Female,all,WAEC,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,1037,730,742,263,273,248,70.3954,35.4447,103.8023,90.8425
2020/2021,Female,all,WAEC,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,1249,881,836,296,264,236,70.5364,35.4067,89.1892,89.3939
2020/2021,Female,all,WAEC,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,772,544,524,186,178,161,70.4663,35.4962,95.6989,90.4494
2020/2021,Female,all,WAEC,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,1033,728,722,256,251,231,70.4743,35.4571,98.0469,92.0319
2020/2021,Female,all,WAEC,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,685,483,467,165,163,150,70.5109,35.3319,98.7879,92.0245
2020/2021,Female,all,WAEC,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,777,546,553,197,227,212,70.2703,35.6239,115.2284,93.3921
2020/2021,Female,all,WAEC,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,813,571,561,199,204,191,70.2337,35.4724,102.5126,93.6275
2020/2021,Female,all,WAEC,ward,Dabule,North East,Yobe,Nguru,Dabule,,778,548,533,188,178,162,70.437,35.272,94.6809,91.0112
2020/2021,Female,all,WAEC,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,906,638,623,221,226,209,70.4194,35.4735,102.2624,92.4779
2020/2021,Female,all,WAEC,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,863,608,599,212,232,212,70.4519,35.3923,109.434,91.3793
2020/2021,Female,all,WAEC,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,801,566,540,191,173,160,70.6617,35.3704,90.5759,92.4855
2020/2021,Female,disabled,NABTEB,ward,Dagona,North East,Yobe,Bade,Dagona,,48,36,30,10,0,0,75.0,33.3333,0.0,0.0
2020/2021,Female,disabled,NABTEB,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,48,36,28,8,7,7,75.0,28.5714,87.5,100.0
2020/2021,Female,disabled,NABTEB,ward,Katuzu,North East,Yobe,Bade,Katuzu,,48,36,28,8,0,0,75.0,28.5714,0.0,0.0
2020/2021,Female,disabled,NABTEB,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,56,41,32,10,21,22,73.2143,31.25,210.0,104.7619
2020/2021,Female,disabled,NABTEB,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,54,40,33,11,14,16,74.0741,33.3333,127.2727,114.2857
2020/2021,Female,disabled,NABTEB,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,51,38,30,10,7,8,74.5098,33.3333,70.0,114.2857
2020/2021,Female,disabled,NABTEB,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,48,36,28,8,7,7,75.0,28.5714,87.5,100.0
2020/2021,Female,disabled,NABTEB,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,48,36,28,8,14,14,75.0,28.5714,175.0,100.0
2020/2021,Female,disabled,NABTEB,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,48,36,28,8,7,7,75.0,28.5714,87.5,100.0
2020/2021,Female,disabled,NABTEB,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,48,36,32,12,14,16,75.0,37.5,116.6667,114.2857
2020/2021,Female,disabled,NABTEB,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,53,39,35,13,21,24,73.5849,37.1429,161.5385,114.2857
2020/2021,Female,disabled,NABTEB,ward,Dabule,North East,Yobe,Nguru,Dabule,,48,36,29,9,7,7,75.0,31.0345,77.7778,100.0
2020/2021,Female,disabled,NABTEB,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,51,38,32,12,14,15,74.5098,37.5,116.6667,107.1429
2020/2021,Female,disabled,NABTEB,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,51,38,35,13,14,16,74.5098,37.1429,107.6923,114.2857
2020/2021,Female,disabled,NABTEB,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,48,36,32,12,7,8,75.0,37.5,58.3333,114.2857
2020/2021,Female,disabled,NECO,ward,Dagona,North East,Yobe,Bade,Dagona,,59,38,37,13,0,0,64.4068,35.1351,0.0,0.0
2020/2021,Female,disabled,NECO,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,61,40,43,16,11,12,65.5738,37.2093,68.75,109.0909
2020/2021,Female,disabled,NECO,ward,Katuzu,North East,Yobe,Bade,Katuzu,,56,36,37,14,17,18,64.2857,37.8378,121.4286,105.8824
2020/2021,Female,disabled,NECO,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,103,66,69,25,17,18,64.0777,36.2319,68.0,105.8824
2020/2021,Female,disabled,NECO,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,93,60,62,23,23,24,64.5161,37.0968,100.0,104.3478
2020/2021,Female,disabled,NECO,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,94,60,58,22,10,12,63.8298,37.931,45.4545,120.0
2020/2021,Female,disabled,NECO,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,59,38,36,13,18,18,64.4068,36.1111,138.4615,100.0
2020/2021,Female,disabled,NECO,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,82,52,49,19,18,18,63.4146,38.7755,94.7368,100.0
2020/2021,Female,disabled,NECO,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,63,40,43,17,12,12,63.4921,39.5349,70.5882,100.0
2020/2021,Female,disabled,NECO,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,77,50,53,19,18,18,64.9351,35.8491,94.7368,100.0
2020/2021,Female,disabled,NECO,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,78,50,49,19,18,18,64.1026,38.7755,94.7368,100.0
2020/2021,Female,disabled,NECO,ward,Dabule,North East,Yobe,Nguru,Dabule,,78,50,46,17,22,24,64.1026,36.9565,129.4118,109.0909
2020/2021,Female,disabled,NECO,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,78,50,49,18,16,18,64.1026,36.7347,88.8889,112.5
2020/2021,Female,disabled,NECO,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,78,50,53,20,23,24,64.1026,37.7358,115.0,104.3478
2020/2021,Female,disabled,NECO,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,66,42,40,15,24,24,63.6364,37.5,160.0,100.0
2020/2021,Female,disabled,WAEC,ward,Dagona,North East,Yobe,Bade,Dagona,,88,61,54,18,20,24,69.3182,33.3333,111.1111,120.0
2020/2021,Female,disabled,WAEC,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,87,61,55,19,15,18,70.1149,34.5455,78.9474,120.0
2020/2021,Female,disabled,WAEC,ward,Katuzu,North East,Yobe,Bade,Katuzu,,64,46,42,14,20,24,71.875,33.3333,142.8571,120.0
2020/2021,Female,disabled,WAEC,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,136,96,89,31,26,29,70.5882,34.8315,83.871,111.5385
2020/2021,Female,disabled,WAEC,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,115,81,77,27,26,29,70.4348,35.0649,96.2963,111.5385
2020/2021,Female,disabled,WAEC,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,121,86,76,26,22,24,71.0744,34.2105,84.6154,109.0909
2020/2021,Female,disabled,WAEC,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,82,58,48,16,15,18,70.7317,33.3333,93.75,120.0
2020/2021,Female,disabled,WAEC,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,121,86,78,26,20,24,71.0744,33.3333,76.9231,120.0
2020/2021,Female,disabled,WAEC,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,82,58,51,17,15,18,70.7317,33.3333,88.2353,120.0
2020/2021,Female,disabled,WAEC,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,89,62,61,21,26,29,69.6629,34.4262,123.8095,111.5385
2020/2021,Female,disabled,WAEC,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,96,67,64,22,20,24,69.7917,34.375,90.9091,120.0
2020/2021,Female,disabled,WAEC,ward,Dabule,North East,Yobe,Nguru,Dabule,,100,71,63,21,20,24,71.0,33.3333,95.2381,120.0
2020/2021,Female,disabled,WAEC,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,105,74,64,22,20,24,70.4762,34.375,90.9091,120.0
2020/2021,Female,disabled,WAEC,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,100,70,67,23,27,29,70.0,34.3284,117.3913,107.4074
2020/2021,Female,disabled,WAEC,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,85,61,54,18,15,18,71.7647,33.3333,83.3333,120.0
2020/2021,Male,all,NABTEB,ward,Dagona,North East,Yobe,Bade,Dagona,,302,216,208,76,58,58,71.5232,36.5385,76.3158,100.0
2020/2021,Male,all,NABTEB,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,337,241,252,91,86,86,71.5134,36.1111,94.5055,100.0
2020/2021,Male,all,NABTEB,ward,Katuzu,North East,Yobe,Bade,Katuzu,,331,237,236,85,77,67,71.6012,36.0169,90.5882,87.013
2020/2021,Male,all,NABTEB,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,532,379,392,139,155,127,71.2406,35.4592,111.5108,81.9355
2020/2021,Male,all,NABTEB,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,456,324,336,119,155,128,71.0526,35.4167,130.2521,82.5806
2020/2021,Male,all,NABTEB,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,509,364,377,135,106,98,71.5128,35.809,78.5185,92.4528
2020/2021,Male,all,NABTEB,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,357,255,260,94,76,76,71.4286,36.1538,80.8511,100.0
2020/2021,Male,all,NABTEB,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,407,291,296,106,106,96,71.4988,35.8108,100.0,90.566
2020/2021,Male,all,NABTEB,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,309,220,216,78,77,77,71.1974,36.1111,98.7179,100.0
2020/2021,Male,all,NABTEB,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,346,247,272,98,107,89,71.3873,36.0294,109.1837,83.1776
2020/2021,Male,all,NABTEB,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,376,269,276,98,96,80,71.5426,35.5072,97.9592,83.3333
2020/2021,Male,all,NABTEB,ward,Dabule,North East,Yobe,Nguru,Dabule,,366,261,257,92,87,77,71.3115,35.7977,94.5652,88.5057
2020/2021,Male,all,NABTEB,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,380,270,288,103,106,99,71.0526,35.7639,102.9126,93.3962
2020/2021,Male,all,NABTEB,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,389,278,305,109,106,88,71.4653,35.7377,97.2477,83.0189
2020/2021,Male,all,NABTEB,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,334,239,228,83,76,78,71.5569,36.4035,91.5663,102.6316
2020/2021,Male,all,NECO,ward,Dagona,North East,Yobe,Bade,Dagona,,524,341,367,130,92,84,65.0763,35.4223,70.7692,91.3043
2020/2021,Male,all,NECO,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,632,413,471,168,166,142,65.3481,35.6688,98.8095,85.5422
2020/2021,Male,all,NECO,ward,Katuzu,North East,Yobe,Bade,Katuzu,,557,363,390,139,112,92,65.1706,35.641,80.5755,82.1429
2020/2021,Male,all,NECO,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,1045,680,781,279,299,263,65.0718,35.7234,107.1685,87.9599
2020/2021,Male,all,NECO,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,880,573,672,239,231,199,65.1136,35.5655,96.6527,86.1472
2020/2021,Male,all,NECO,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,946,615,668,237,191,172,65.0106,35.479,80.5907,90.0524
2020/2021,Male,all,NECO,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,641,419,459,163,157,142,65.3666,35.512,96.319,90.4459
2020/2021,Male,all,NECO,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,803,524,585,209,184,164,65.2553,35.7265,88.0383,89.1304
2020/2021,Male,all,NECO,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,566,370,418,149,131,121,65.371,35.6459,87.9195,92.3664
2020/2021,Male,all,NECO,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,647,423,492,175,186,164,65.3787,35.5691,106.2857,88.172
2020/2021,Male,all,NECO,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,701,458,511,181,172,156,65.3352,35.4207,95.0276,90.6977
2020/2021,Male,all,NECO,ward,Dabule,North East,Yobe,Nguru,Dabule,,661,431,481,172,159,143,65.2042,35.7588,92.4419,89.9371
2020/2021,Male,all,NECO,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,680,444,496,177,158,143,65.2941,35.6855,89.2655,90.5063
2020/2021,Male,all,NECO,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,731,477,560,198,199,178,65.2531,35.3571,100.5051,89.4472
2020/2021,Male,all,NECO,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,602,393,427,153,139,121,65.2824,35.8314,90.8497,87.0504
2020/2021,Male,all,WAEC,ward,Dagona,North East,Yobe,Bade,Dagona,,750,529,532,190,180,164,70.5333,35.7143,94.7368,91.1111
2020/2021,Male,all,WAEC,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,835,590,591,211,210,196,70.6587,35.7022,99.5261,93.3333
2020/2021,Male,all,WAEC,ward,Katuzu,North East,Yobe,Bade,Katuzu,,735,518,529,190,186,179,70.4762,35.9168,97.8947,96.2366
2020/2021,Male,all,WAEC,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,1289,909,984,350,340,317,70.5198,35.5691,97.1429,93.2353
2020/2021,Male,all,WAEC,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,1050,740,787,282,282,262,70.4762,35.8323,100.0,92.9078
2020/2021,Male,all,WAEC,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,1299,914,919,329,287,262,70.3618,35.7998,87.234,91.2892
2020/2021,Male,all,WAEC,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,891,628,629,225,216,196,70.4826,35.7711,96.0,90.7407
2020/2021,Male,all,WAEC,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,1087,765,792,284,275,242,70.3772,35.8586,96.831,88.0
2020/2021,Male,all,WAEC,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,705,498,521,187,192,177,70.6383,35.8925,102.6738,92.1875
2020/2021,Male,all,WAEC,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,840,591,634,225,257,238,70.3571,35.489,114.2222,92.607
2020/2021,Male,all,WAEC,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,792,557,577,207,210,193,70.3283,35.8752,101.4493,91.9048
2020/2021,Male,all,WAEC,ward,Dabule,North East,Yobe,Nguru,Dabule,,832,587,601,215,204,185,70.5529,35.7737,94.8837,90.6863
2020/2021,Male,all,WAEC,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,922,649,667,238,228,211,70.3905,35.6822,95.7983,92.5439
2020/2021,Male,all,WAEC,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,964,680,754,269,281,259,70.5394,35.6764,104.461,92.1708
2020/2021,Male,all,WAEC,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,822,579,604,217,204,178,70.438,35.9272,94.0092,87.2549
2020/2021,Male,disabled,NABTEB,ward,Dagona,North East,Yobe,Bade,Dagona,,48,36,32,12,0,0,75.0,37.5,0.0,0.0
2020/2021,Male,disabled,NABTEB,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,48,36,32,12,0,0,75.0,37.5,0.0,0.0
2020/2021,Male,disabled,NABTEB,ward,Katuzu,North East,Yobe,Bade,Katuzu,,48,36,32,12,0,0,75.0,37.5,0.0,0.0
2020/2021,Male,disabled,NABTEB,ward,Bindigari/Fawari,North East,Yobe,Damaturu,Bindigari/Fawari,,55,40,36,13,20,20,72.7273,36.1111,153.8462,100.0
2020/2021,Male,disabled,NABTEB,ward,Damakasu,North East,Yobe,Damaturu,Damakasu,,56,41,36,13,20,20,73.2143,36.1111,153.8462,100.0
2020/2021,Male,disabled,NABTEB,ward,Damaturu Central,North East,Yobe,Damaturu,Damaturu Central,,51,38,36,13,0,0,74.5098,36.1111,0.0,0.0
2020/2021,Male,disabled,NABTEB,ward,Asheikri,North East,Yobe,Geidam,Asheikri,,48,36,32,12,0,0,75.0,37.5,0.0,0.0
2020/2021,Male,disabled,NABTEB,ward,Balle/Gallaba/Meleri,North East,Yobe,Geidam,Balle/Gallaba/Meleri,,48,36,32,12,10,10,75.0,37.5,83.3333,100.0
2020/2021,Male,disabled,NABTEB,ward,Damakarwa/Kusur,North East,Yobe,Geidam,Damakarwa/Kusur,,48,36,32,12,0,0,75.0,37.5,0.0,0.0
2020/2021,Male,disabled,NABTEB,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,51,38,36,13,10,10,74.5098,36.1111,76.9231,100.0
2020/2021,Male,disabled,NABTEB,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,51,38,32,12,0,0,74.5098,37.5,0.0,0.0
2020/2021,Male,disabled,NABTEB,ward,Dabule,North East,Yobe,Nguru,Dabule,,51,38,32,12,0,0,74.5098,37.5,0.0,0.0
