session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Male,disabled,WAEC,ward,Ega,North Central,Kogi,Idah,Ega,,93,67,50,16,20,20,72.043,32.0,125.0,100.0
2019/2020,Male,disabled,WAEC,ward,Ichala,North Central,Kogi,Idah,Ichala,,85,61,46,14,15,15,71.7647,30.4348,107.1429,100.0
2019/2020,Male,disabled,WAEC,ward,Aiyeteju,North Central,Kogi,Kabba/Bunu,Aiyeteju,,122,88,69,23,20,20,72.1311,33.3333,86.9565,100.0
2019/2020,Male,disabled,WAEC,ward,Aiyetoro-Kiri,North Central,Kogi,Kabba/Bunu,Aiyetoro-Kiri,,112,81,61,20,19,20,72.3214,32.7869,95.0,105.2632
2019/2020,Male,disabled,WAEC,ward,Aiyewa,North Central,Kogi,Kabba/Bunu,Aiyewa,,96,70,49,15,18,20,72.9167,30.6122,120.0,111.1111
2019/2020,Male,disabled,WAEC,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,115,81,63,22,18,20,70.4348,34.9206,81.8182,111.1111
2019/2020,Male,disabled,WAEC,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,121,86,68,23,20,20,71.0744,33.8235,86.9565,100.0
2019/2020,Male,disabled,WAEC,ward,Kupa North East,North Central,Kogi,Lokoja,Kupa North East,,155,111,90,30,17,20,71.6129,33.3333,56.6667,117.6471
2019/2020,Male,disabled,WAEC,ward,Abuga/Ozuja,North Central,Kogi,Okene,Abuga/Ozuja,,121,87,66,21,15,15,71.9008,31.8182,71.4286,100.0
2019/2020,Male,disabled,WAEC,ward,Bariki,North Central,Kogi,Okene,Bariki,,93,67,53,17,19,20,72.043,32.0755,111.7647,105.2632
2019/2020,Male,disabled,WAEC,ward,Idoji,North Central,Kogi,Okene,Idoji,,111,79,60,20,18,20,71.1712,33.3333,90.0,111.1111
2020/2021,Female,all,NABTEB,ward,Ankpa I,North Central,Kogi,Ankpa,Ankpa I,,433,325,238,87,62,58,75.0577,36.5546,71.2644,93.5484
2020/2021,Female,all,NABTEB,ward,Ankpa II,North Central,Kogi,Ankpa,Ankpa II,,537,404,304,110,119,99,75.2328,36.1842,108.1818,83.1933
2020/2021,Female,all,NABTEB,ward,Ankpa Suburb I,North Central,Kogi,Ankpa,Ankpa Suburb I,,588,442,330,120,106,88,75.1701,36.3636,88.3333,83.0189
2020/2021,Female,all,NABTEB,ward,Ede,North Central,Kogi,Idah,Ede,,293,219,159,58,56,60,74.744,36.478,96.5517,107.1429
2020/2021,Female,all,NABTEB,ward,Ega,North Central,Kogi,Idah,Ega,,452,339,240,87,75,71,75.0,36.25,86.2069,94.6667
2020/2021,Female,all,NABTEB,ward,Ichala,North Central,Kogi,Idah,Ichala,,407,305,223,82,68,65,74.9386,36.7713,82.9268,95.5882
2020/2021,Female,all,NABTEB,ward,Aiyeteju,North Central,Kogi,Kabba/Bunu,Aiyeteju,,434,326,233,85,69,64,75.1152,36.4807,81.1765,92.7536
2020/2021,Female,all,NABTEB,ward,Aiyetoro-Kiri,North Central,Kogi,Kabba/Bunu,Aiyetoro-Kiri,,549,412,313,112,80,69,75.0455,35.7827,71.4286,86.25
2020/2021,Female,all,NABTEB,ward,Aiyewa,North Central,Kogi,Kabba/Bunu,Aiyewa,,449,335,237,87,74,65,74.6102,36.7089,85.0575,87.8378
2020/2021,Female,all,NABTEB,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,437,328,252,92,89,83,75.0572,36.5079,96.7391,93.2584
2020/2021,Female,all,NABTEB,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,488,366,267,96,92,78,75.0,35.9551,95.8333,84.7826
2020/2021,Female,all,NABTEB,ward,Kupa North East,North Central,Kogi,Lokoja,Kupa North East,,628,474,346,124,113,93,75.4777,35.8382,91.129,82.3009
2020/2021,Female,all,NABTEB,ward,Abuga/Ozuja,North Central,Kogi,Okene,Abuga/Ozuja,,400,299,223,80,74,65,74.75,35.8744,92.5,87.8378
2020/2021,Female,all,NABTEB,ward,Bariki,North Central,Kogi,Okene,Bariki,,437,327,257,93,86,77,74.8284,36.1868,92.4731,89.5349
2020/2021,Female,all,NABTEB,ward,Idoji,North Central,Kogi,Okene,Idoji,,396,297,213,77,80,77,75.0,36.1502,103.8961,96.25
2020/2021,Female,all,NECO,ward,Ankpa I,North Central,Kogi,Ankpa,Ankpa I,,755,521,391,141,115,103,69.0066,36.0614,81.5603,89.5652
2020/2021,Female,all,NECO,ward,Ankpa II,North Central,Kogi,Ankpa,Ankpa II,,989,681,567,204,201,178,68.8574,35.9788,98.5294,88.5572
2020/2021,Female,all,NECO,ward,Ankpa Suburb I,North Central,Kogi,Ankpa,Ankpa Suburb I,,1120,772,634,228,206,184,68.9286,35.9621,90.3509,89.3204
2020/2021,Female,all,NECO,ward,Ede,North Central,Kogi,Idah,Ede,,564,389,312,113,105,92,68.9716,36.2179,92.9204,87.619
2020/2021,Female,all,NECO,ward,Ega,North Central,Kogi,Idah,Ega,,775,534,440,158,150,138,68.9032,35.9091,94.9367,92.0
2020/2021,Female,all,NECO,ward,Ichala,North Central,Kogi,Idah,Ichala,,714,492,397,143,145,138,68.9076,36.0202,101.3986,95.1724
2020/2021,Female,all,NECO,ward,Aiyeteju,North Central,Kogi,Kabba/Bunu,Aiyeteju,,823,568,460,165,155,142,69.0158,35.8696,93.9394,91.6129
2020/2021,Female,all,NECO,ward,Aiyetoro-Kiri,North Central,Kogi,Kabba/Bunu,Aiyetoro-Kiri,,1028,708,565,204,175,159,68.8716,36.1062,85.7843,90.8571
2020/2021,Female,all,NECO,ward,Aiyewa,North Central,Kogi,Kabba/Bunu,Aiyewa,,830,573,455,163,155,140,69.0361,35.8242,95.092,90.3226
2020/2021,Female,all,NECO,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,845,582,452,163,155,141,68.8757,36.0619,95.092,90.9677
2020/2021,Female,all,NECO,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,874,603,491,178,145,137,68.9931,36.2525,81.4607,94.4828
2020/2021,Female,all,NECO,ward,Kupa North East,North Central,Kogi,Lokoja,Kupa North East,,1198,826,646,232,206,191,68.9482,35.9133,88.7931,92.7184
2020/2021,Female,all,NECO,ward,Abuga/Ozuja,North Central,Kogi,Okene,Abuga/Ozuja,,782,539,433,157,140,129,68.9258,36.2587,89.172,92.1429
2020/2021,Female,all,NECO,ward,Bariki,North Central,Kogi,Okene,Bariki,,833,574,465,167,160,145,68.9076,35.914,95.8084,90.625
2020/2021,Female,all,NECO,ward,Idoji,North Central,Kogi,Okene,Idoji,,705,486,396,142,140,130,68.9362,35.8586,98.5915,92.8571
2020/2021,Female,all,WAEC,ward,Ankpa I,North Central,Kogi,Ankpa,Ankpa I,,1005,750,547,196,162,147,74.6269,35.8318,82.6531,90.7407
2020/2021,Female,all,WAEC,ward,Ankpa II,North Central,Kogi,Ankpa,Ankpa II,,1258,938,722,256,270,241,74.5628,35.4571,105.4688,89.2593
2020/2021,Female,all,WAEC,ward,Ankpa Suburb I,North Central,Kogi,Ankpa,Ankpa Suburb I,,1348,1005,728,259,249,225,74.5549,35.5769,96.139,90.3614
2020/2021,Female,all,WAEC,ward,Ede,North Central,Kogi,Idah,Ede,,687,512,384,135,132,120,74.5269,35.1562,97.7778,90.9091
2020/2021,Female,all,WAEC,ward,Ega,North Central,Kogi,Idah,Ega,,960,716,547,195,176,156,74.5833,35.649,90.2564,88.6364
2020/2021,Female,all,WAEC,ward,Ichala,North Central,Kogi,Idah,Ichala,,952,710,525,187,181,165,74.5798,35.619,96.7914,91.1602
2020/2021,Female,all,WAEC,ward,Aiyeteju,North Central,Kogi,Kabba/Bunu,Aiyeteju,,1026,765,580,206,202,180,74.5614,35.5172,98.0583,89.1089
2020/2021,Female,all,WAEC,ward,Aiyetoro-Kiri,North Central,Kogi,Kabba/Bunu,Aiyetoro-Kiri,,1347,1005,735,263,238,213,74.6102,35.7823,90.4943,89.4958
2020/2021,Female,all,WAEC,ward,Aiyewa,North Central,Kogi,Kabba/Bunu,Aiyewa,,1122,837,622,222,199,180,74.5989,35.6913,89.6396,90.4523
2020/2021,Female,all,WAEC,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,1094,815,625,223,204,189,74.4973,35.68,91.4798,92.6471
2020/2021,Female,all,WAEC,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,1261,940,686,243,236,207,74.544,35.4227,97.1193,87.7119
2020/2021,Female,all,WAEC,ward,Kupa North East,North Central,Kogi,Lokoja,Kupa North East,,1574,1174,856,304,273,240,74.587,35.514,89.8026,87.9121
2020/2021,Female,all,WAEC,ward,Abuga/Ozuja,North Central,Kogi,Okene,Abuga/Ozuja,,1064,793,574,205,195,176,74.5301,35.7143,95.122,90.2564
2020/2021,Female,all,WAEC,ward,Bariki,North Central,Kogi,Okene,Bariki,,1019,759,578,205,206,180,74.4848,35.4671,100.4878,87.3786
2020/2021,Female,all,WAEC,ward,Idoji,North Central,Kogi,Okene,Idoji,,983,733,535,191,185,160,74.5677,35.7009,96.8586,86.4865
2020/2021,Female,disabled,NABTEB,ward,Ankpa I,North Central,Kogi,Ankpa,Ankpa I,,63,47,28,12,0,0,74.6032,42.8571,0.0,0.0
2020/2021,Female,disabled,NABTEB,ward,Ankpa II,North Central,Kogi,Ankpa,Ankpa II,,63,47,28,12,23,24,74.6032,42.8571,191.6667,104.3478
2020/2021,Female,disabled,NABTEB,ward,Ankpa Suburb I,North Central,Kogi,Ankpa,Ankpa Suburb I,,70,53,32,13,10,12,75.7143,40.625,76.9231,120.0
2020/2021,Female,disabled,NABTEB,ward,Ede,North Central,Kogi,Idah,Ede,,60,44,28,12,12,12,73.3333,42.8571,100.0,100.0
2020/2021,Female,disabled,NABTEB,ward,Ega,North Central,Kogi,Idah,Ega,,60,44,28,12,12,12,73.3333,42.8571,100.0,100.0
2020/2021,Female,disabled,NABTEB,ward,Ichala,North Central,Kogi,Idah,Ichala,,60,44,28,12,12,12,73.3333,42.8571,100.0,100.0
2020/2021,Female,disabled,NABTEB,ward,Aiyeteju,North Central,Kogi,Kabba/Bunu,Aiyeteju,,63,47,28,12,12,12,74.6032,42.8571,100.0,100.0
2020/2021,Female,disabled,NABTEB,ward,Aiyetoro-Kiri,North Central,Kogi,Kabba/Bunu,Aiyetoro-Kiri,,60,44,32,12,6,6,73.3333,37.5,50.0,100.0
2020/2021,Female,disabled,NABTEB,ward,Aiyewa,North Central,Kogi,Kabba/Bunu,Aiyewa,,60,44,28,12,12,12,73.3333,42.8571,100.0,100.0
2020/2021,Female,disabled,NABTEB,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,63,47,32,13,22,24,74.6032,40.625,169.2308,109.0909
2020/2021,Female,disabled,NABTEB,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,63,47,32,12,18,18,74.6032,37.5,150.0,100.0
2020/2021,Female,disabled,NABTEB,ward,Kupa North East,North Central,Kogi,Lokoja,Kupa North East,,73,56,38,14,17,18,76.7123,36.8421,121.4286,105.8824
2020/2021,Female,disabled,NABTEB,ward,Abuga/Ozuja,North Central,Kogi,Okene,Abuga/Ozuja,,60,44,32,12,12,12,73.3333,37.5,100.0,100.0
2020/2021,Female,disabled,NABTEB,ward,Bariki,North Central,Kogi,Okene,Bariki,,60,44,30,12,18,18,73.3333,40.0,150.0,100.0
2020/2021,Female,disabled,NABTEB,ward,Idoji,North Central,Kogi,Okene,Idoji,,63,47,30,12,24,24,74.6032,40.0,200.0,100.0
2020/2021,Female,disabled,NECO,ward,Ankpa I,North Central,Kogi,Ankpa,Ankpa I,,93,64,48,18,15,16,68.8172,37.5,83.3333,106.6667
2020/2021,Female,disabled,NECO,ward,Ankpa II,North Central,Kogi,Ankpa,Ankpa II,,100,69,52,20,20,20,69.0,38.4615,100.0,100.0
2020/2021,Female,disabled,NECO,ward,Ankpa Suburb I,North Central,Kogi,Ankpa,Ankpa Suburb I,,128,88,67,25,15,15,68.75,37.3134,60.0,100.0
2020/2021,Female,disabled,NECO,ward,Ede,North Central,Kogi,Idah,Ede,,75,52,42,16,20,22,69.3333,38.0952,125.0,110.0
2020/2021,Female,disabled,NECO,ward,Ega,North Central,Kogi,Idah,Ega,,73,50,39,15,10,12,68.4932,38.4615,66.6667,120.0
2020/2021,Female,disabled,NECO,ward,Ichala,North Central,Kogi,Idah,Ichala,,74,51,39,15,20,23,68.9189,38.4615,133.3333,115.0
2020/2021,Female,disabled,NECO,ward,Aiyeteju,North Central,Kogi,Kabba/Bunu,Aiyeteju,,105,73,57,21,20,23,69.5238,36.8421,95.2381,115.0
2020/2021,Female,disabled,NECO,ward,Aiyetoro-Kiri,North Central,Kogi,Kabba/Bunu,Aiyetoro-Kiri,,101,70,51,19,15,17,69.3069,37.2549,78.9474,113.3333
2020/2021,Female,disabled,NECO,ward,Aiyewa,North Central,Kogi,Kabba/Bunu,Aiyewa,,81,56,37,13,20,20,69.1358,35.1351,153.8462,100.0
2020/2021,Female,disabled,NECO,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,92,63,48,18,20,21,68.4783,37.5,111.1111,105.0
2020/2021,Female,disabled,NECO,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,101,70,55,21,20,23,69.3069,38.1818,95.2381,115.0
2020/2021,Female,disabled,NECO,ward,Kupa North East,North Central,Kogi,Lokoja,Kupa North East,,140,97,73,27,20,22,69.2857,36.9863,74.0741,110.0
2020/2021,Female,disabled,NECO,ward,Abuga/Ozuja,North Central,Kogi,Okene,Abuga/Ozuja,,96,66,52,20,15,15,68.75,38.4615,75.0,100.0
2020/2021,Female,disabled,NECO,ward,Bariki,North Central,Kogi,Okene,Bariki,,84,58,43,17,20,20,69.0476,39.5349,117.6471,100.0
2020/2021,Female,disabled,NECO,ward,Idoji,North Central,Kogi,Okene,Idoji,,89,61,48,18,20,22,68.5393,37.5,111.1111,110.0
2020/2021,Female,disabled,WAEC,ward,Ankpa I,North Central,Kogi,Ankpa,Ankpa I,,107,79,57,20,16,20,73.8318,35.0877,80.0,125.0
2020/2021,Female,disabled,WAEC,ward,Ankpa II,North Central,Kogi,Ankpa,Ankpa II,,127,94,68,23,21,24,74.0157,33.8235,91.3043,114.2857
2020/2021,Female,disabled,WAEC,ward,Ankpa Suburb I,North Central,Kogi,Ankpa,Ankpa Suburb I,,177,131,94,33,31,32,74.0113,35.1064,93.9394,103.2258
2020/2021,Female,disabled,WAEC,ward,Ede,North Central,Kogi,Idah,Ede,,88,65,48,16,16,20,73.8636,33.3333,100.0,125.0
2020/2021,Female,disabled,WAEC,ward,Ega,North Central,Kogi,Idah,Ega,,96,71,54,18,16,20,73.9583,33.3333,88.8889,125.0
2020/2021,Female,disabled,WAEC,ward,Ichala,North Central,Kogi,Idah,Ichala,,100,74,51,17,16,20,74.0,33.3333,94.1176,125.0
2020/2021,Female,disabled,WAEC,ward,Aiyeteju,North Central,Kogi,Kabba/Bunu,Aiyeteju,,123,91,65,22,19,20,73.9837,33.8462,86.3636,105.2632
2020/2021,Female,disabled,WAEC,ward,Aiyetoro-Kiri,North Central,Kogi,Kabba/Bunu,Aiyetoro-Kiri,,134,99,69,25,15,15,73.8806,36.2319,60.0,100.0
2020/2021,Female,disabled,WAEC,ward,Aiyewa,North Central,Kogi,Kabba/Bunu,Aiyewa,,104,77,54,18,16,20,74.0385,33.3333,88.8889,125.0
2020/2021,Female,disabled,WAEC,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,122,90,65,23,17,20,73.7705,35.3846,73.913,117.6471
2020/2021,Female,disabled,WAEC,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,139,103,74,25,22,24,74.1007,33.7838,88.0,109.0909
2020/2021,Female,disabled,WAEC,ward,Kupa North East,North Central,Kogi,Lokoja,Kupa North East,,181,134,93,32,24,24,74.0331,34.4086,75.0,100.0
2020/2021,Female,disabled,WAEC,ward,Abuga/Ozuja,North Central,Kogi,Okene,Abuga/Ozuja,,143,106,68,23,17,20,74.1259,33.8235,73.913,117.6471
2020/2021,Female,disabled,WAEC,ward,Bariki,North Central,Kogi,Okene,Bariki,,108,80,57,19,20,20,74.0741,33.3333,105.2632,100.0
2020/2021,Female,disabled,WAEC,ward,Idoji,North Central,Kogi,Okene,Idoji,,115,85,60,21,20,20,73.913,35.0,95.2381,100.0
2020/2021,Male,all,NABTEB,ward,Ankpa I,North Central,Kogi,Ankpa,Ankpa I,,469,354,257,93,78,74,75.4797,36.1868,83.871,94.8718
2020/2021,Male,all,NABTEB,ward,Ankpa II,North Central,Kogi,Ankpa,Ankpa II,,580,439,344,123,137,127,75.6897,35.7558,111.3821,92.7007
2020/2021,Male,all,NABTEB,ward,Ankpa Suburb I,North Central,Kogi,Ankpa,Ankpa Suburb I,,632,477,380,136,144,119,75.4747,35.7895,105.8824,82.6389
2020/2021,Male,all,NABTEB,ward,Ede,North Central,Kogi,Idah,Ede,,311,236,186,68,56,60,75.8842,36.5591,82.3529,107.1429
2020/2021,Male,all,NABTEB,ward,Ega,North Central,Kogi,Idah,Ega,,453,342,270,98,87,73,75.4967,36.2963,88.7755,83.908
2020/2021,Male,all,NABTEB,ward,Ichala,North Central,Kogi,Idah,Ichala,,436,330,263,95,71,74,75.6881,36.1217,74.7368,104.2254
2020/2021,Male,all,NABTEB,ward,Aiyeteju,North Central,Kogi,Kabba/Bunu,Aiyeteju,,471,355,282,101,87,67,75.3715,35.8156,86.1386,77.0115
2020/2021,Male,all,NABTEB,ward,Aiyetoro-Kiri,North Central,Kogi,Kabba/Bunu,Aiyetoro-Kiri,,512,387,293,106,87,74,75.5859,36.1775,82.0755,85.0575
2020/2021,Male,all,NABTEB,ward,Aiyewa,North Central,Kogi,Kabba/Bunu,Aiyewa,,486,367,275,100,74,74,75.5144,36.3636,74.0,100.0
2020/2021,Male,all,NABTEB,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,490,371,301,109,100,95,75.7143,36.2126,91.7431,95.0
2020/2021,Male,all,NABTEB,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,515,389,301,109,94,74,75.534,36.2126,86.2385,78.7234
2020/2021,Male,all,NABTEB,ward,Kupa North East,North Central,Kogi,Lokoja,Kupa North East,,612,461,361,129,108,89,75.3268,35.7341,83.7209,82.4074
2020/2021,Male,all,NABTEB,ward,Abuga/Ozuja,North Central,Kogi,Okene,Abuga/Ozuja,,433,328,255,92,86,74,75.7506,36.0784,93.4783,86.0465
2020/2021,Male,all,NABTEB,ward,Bariki,North Central,Kogi,Okene,Bariki,,418,316,248,90,79,74,75.5981,36.2903,87.7778,93.6709
2020/2021,Male,all,NABTEB,ward,Idoji,North Central,Kogi,Okene,Idoji,,436,330,247,89,94,88,75.6881,36.0324,105.618,93.617
2020/2021,Male,all,NECO,ward,Ankpa I,North Central,Kogi,Ankpa,Ankpa I,,895,616,516,186,143,125,68.8268,36.0465,76.8817,87.4126
2020/2021,Male,all,NECO,ward,Ankpa II,North Central,Kogi,Ankpa,Ankpa II,,993,686,615,221,218,198,69.0836,35.935,98.6425,90.8257
2020/2021,Male,all,NECO,ward,Ankpa Suburb I,North Central,Kogi,Ankpa,Ankpa Suburb I,,1130,779,665,238,213,198,68.9381,35.7895,89.4958,92.9577
2020/2021,Male,all,NECO,ward,Ede,North Central,Kogi,Idah,Ede,,585,402,349,127,121,106,68.7179,36.3897,95.2756,87.6033
2020/2021,Male,all,NECO,ward,Ega,North Central,Kogi,Idah,Ega,,790,544,464,168,161,143,68.8608,36.2069,95.8333,88.8199
2020/2021,Male,all,NECO,ward,Ichala,North Central,Kogi,Idah,Ichala,,706,485,411,148,144,130,68.6969,36.0097,97.2973,90.2778
2020/2021,Male,all,NECO,ward,Aiyeteju,North Central,Kogi,Kabba/Bunu,Aiyeteju,,937,646,549,197,185,175,68.9434,35.8834,93.9086,94.5946
2020/2021,Male,all,NECO,ward,Aiyetoro-Kiri,North Central,Kogi,Kabba/Bunu,Aiyetoro-Kiri,,1020,702,605,218,202,186,68.8235,36.0331,92.6606,92.0792
2020/2021,Male,all,NECO,ward,Aiyewa,North Central,Kogi,Kabba/Bunu,Aiyewa,,906,625,520,188,150,130,68.9845,36.1538,79.7872,86.6667
2020/2021,Male,all,NECO,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,899,619,504,181,168,149,68.8543,35.9127,92.8177,88.6905
2020/2021,Male,all,NECO,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,918,632,545,196,197,187,68.8453,35.9633,100.5102,94.9239
2020/2021,Male,all,NECO,ward,Kupa North East,North Central,Kogi,Lokoja,Kupa North East,,1209,834,695,249,223,205,68.9826,35.8273,89.5582,91.9283
2020/2021,Male,all,NECO,ward,Abuga/Ozuja,North Central,Kogi,Okene,Abuga/Ozuja,,819,565,487,174,156,144,68.9866,35.729,89.6552,92.3077
2020/2021,Male,all,NECO,ward,Bariki,North Central,Kogi,Okene,Bariki,,830,572,489,177,179,168,68.9157,36.1963,101.1299,93.8547
2020/2021,Male,all,NECO,ward,Idoji,North Central,Kogi,Okene,Idoji,,802,552,485,175,156,143,68.8279,36.0825,89.1429,91.6667
2020/2021,Male,all,WAEC,ward,Ankpa I,North Central,Kogi,Ankpa,Ankpa I,,1074,800,611,218,185,169,74.4879,35.6792,84.8624,91.3514
2020/2021,Male,all,WAEC,ward,Ankpa II,North Central,Kogi,Ankpa,Ankpa II,,1319,984,779,278,284,257,74.602,35.6868,102.1583,90.493
2020/2021,Male,all,WAEC,ward,Ankpa Suburb I,North Central,Kogi,Ankpa,Ankpa Suburb I,,1473,1100,851,304,294,264,74.6775,35.7227,96.7105,89.7959
2020/2021,Male,all,WAEC,ward,Ede,North Central,Kogi,Idah,Ede,,747,557,442,156,150,138,74.5649,35.2941,96.1538,92.0
2020/2021,Male,all,WAEC,ward,Ega,North Central,Kogi,Idah,Ega,,1071,798,631,224,210,185,74.5098,35.4992,93.75,88.0952
2020/2021,Male,all,WAEC,ward,Ichala,North Central,Kogi,Idah,Ichala,,1004,749,601,214,200,178,74.6016,35.6073,93.4579,89.0
2020/2021,Male,all,WAEC,ward,Aiyeteju,North Central,Kogi,Kabba/Bunu,Aiyeteju,,1114,831,637,229,205,180,74.5961,35.9498,89.5197,87.8049
2020/2021,Male,all,WAEC,ward,Aiyetoro-Kiri,North Central,Kogi,Kabba/Bunu,Aiyetoro-Kiri,,1282,956,755,270,244,217,74.571,35.7616,90.3704,88.9344
2020/2021,Male,all,WAEC,ward,Aiyewa,North Central,Kogi,Kabba/Bunu,Aiyewa,,1191,890,692,246,225,201,74.7271,35.5491,91.4634,89.3333
2020/2021,Male,all,WAEC,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,1176,877,705,253,245,221,74.5748,35.8865,96.8379,90.2041
2020/2021,Male,all,WAEC,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,1329,992,781,280,275,236,74.6426,35.8515,98.2143,85.8182
2020/2021,Male,all,WAEC,ward,Kupa North East,North Central,Kogi,Lokoja,Kupa North East,,1472,1099,854,306,264,237,74.6603,35.8314,86.2745,89.7727
2020/2021,Male,all,WAEC,ward,Abuga/Ozuja,North Central,Kogi,Okene,Abuga/Ozuja,,1070,800,637,228,215,190,74.7664,35.7928,94.2982,88.3721
2020/2021,Male,all,WAEC,ward,Bariki,North Central,Kogi,Okene,Bariki,,1052,784,634,225,215,195,74.5247,35.489,95.5556,90.6977
2020/2021,Male,all,WAEC,ward,Idoji,North Central,Kogi,Okene,Idoji,,1111,830,667,238,244,222,74.7075,35.6822,102.521,90.9836
2020/2021,Male,disabled,NABTEB,ward,Ankpa I,North Central,Kogi,Ankpa,Ankpa I,,64,50,33,13,7,7,78.125,39.3939,53.8462,100.0
2020/2021,Male,disabled,NABTEB,ward,Ankpa II,North Central,Kogi,Ankpa,Ankpa II,,68,53,37,14,21,23,77.9412,37.8378,150.0,109.5238
2020/2021,Male,disabled,NABTEB,ward,Ankpa Suburb I,North Central,Kogi,Ankpa,Ankpa Suburb I,,71,55,39,14,14,14,77.4648,35.8974,100.0,100.0
2020/2021,Male,disabled,NABTEB,ward,Ede,North Central,Kogi,Idah,Ede,,56,44,31,12,0,0,78.5714,38.7097,0.0,0.0
2020/2021,Male,disabled,NABTEB,ward,Ega,North Central,Kogi,Idah,Ega,,56,44,31,12,7,7,78.5714,38.7097,58.3333,100.0
2020/2021,Male,disabled,NABTEB,ward,Ichala,North Central,Kogi,Idah,Ichala,,56,44,32,12,7,7,78.5714,37.5,58.3333,100.0
2020/2021,Male,disabled,NABTEB,ward,Aiyeteju,North Central,Kogi,Kabba/Bunu,Aiyeteju,,60,47,32,12,0,0,78.3333,37.5,0.0,0.0
2020/2021,Male,disabled,NABTEB,ward,Aiyetoro-Kiri,North Central,Kogi,Kabba/Bunu,Aiyetoro-Kiri,,60,47,35,13,7,7,78.3333,37.1429,53.8462,100.0
2020/2021,Male,disabled,NABTEB,ward,Aiyewa,North Central,Kogi,Kabba/Bunu,Aiyewa,,56,44,29,12,7,7,78.5714,41.3793,58.3333,100.0
2020/2021,Male,disabled,NABTEB,ward,Eggan,North Central,Kogi,Lokoja,Eggan,,64,50,35,13,21,21,78.125,37.1429,161.5385,100.0
2020/2021,Male,disabled,NABTEB,ward,Kakanda,North Central,Kogi,Lokoja,Kakanda,,64,50,35,13,7,7,78.125,37.1429,53.8462,100.0
2020/2021,Male,disabled,NABTEB,ward,Kupa North East,North Central,Kogi,Lokoja,Kupa North East,,75,58,42,15,7,7,77.3333,35.7143,46.6667,100.0
2020/2021,Male,disabled,NABTEB,ward,Abuga/Ozuja,North Central,Kogi,Okene,Abuga/Ozuja,,60,47,35,13,14,14,78.3333,37.1429,107.6923,100.0
2020/2021,Male,disabled,NABTEB,ward,Bariki,North Central,Kogi,Okene,Bariki,,56,44,32,12,7,7,78.5714,37.5,58.3333,100.0
2020/2021,Male,disabled,NABTEB,ward,Idoji,North Central,Kogi,Okene,Idoji,,64,50,35,13,21,21,78.125,37.1429,161.5385,100.0
2020/2021,Male,disabled,NECO,ward,Ankpa I,North Central,Kogi,Ankpa,Ankpa I,,95,65,50,19,11,12,68.4211,38.0,57.8947,109.0909
2020/2021,Male,disabled,NECO,ward,Ankpa II,North Central,Kogi,Ankpa,Ankpa II,,110,76,63,23,24,24,69.0909,36.5079,104.3478,100.0
2020/2021,Male,disabled,NECO,ward,Ankpa Suburb I,North Central,Kogi,Ankpa,Ankpa Suburb I,,127,88,73,26,24,24,69.2913,35.6164,92.3077,100.0
2020/2021,Male,disabled,NECO,ward,Ede,North Central,Kogi,Idah,Ede,,75,51,44,17,23,24,68.0,38.6364,135.2941,104.3478
2020/2021,Male,disabled,NECO,ward,Ega,North Central,Kogi,Idah,Ega,,80,55,43,17,24,24,68.75,39.5349,141.1765,100.0
2020/2021,Male,disabled,NECO,ward,Ichala,North Central,Kogi,Idah,Ichala,,76,52,40,16,24,24,68.4211,40.0,150.0,100.0
2020/2021,Male,disabled,NECO,ward,Aiyeteju,North Central,Kogi,Kabba/Bunu,Aiyeteju,,110,76,60,22,18,18,69.0909,36.6667,81.8182,100.0
2020/2021,Male,disabled,NECO,ward,Aiyetoro-Kiri,North Central,Kogi,Kabba/Bunu,Aiyetoro-Kiri,,102,70,53,20,18,18,68.6275,37.7358,90.0,100.0
2020/2021,Male,disabled,NECO,ward,Aiyewa,North Central,Kogi,Kabba/Bunu,Aiyewa,,90,62,46,18,18,18,68.8889,39.1304,100.0,100.0
