session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,51.0,,0,Saint James Anglican Nursery And Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,5,0,0,0,51.0,,0,Tsangayar  Chediya  Kawu  Malandi
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,1,0,0,51.0,,0,Tsangayar Gwani Mallam Rabi`U
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,7,1,1,0,51.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,2,0,0,0,55.0,Primary 1,0,Alfijir International College
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,74,0,3,1,55.0,Primary 1,0,Aliyu Bin Abidalib Science Academy Community School
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,7,1,0,0,55.0,Primary 1,0,Girl Child Centre
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,211,1,7,3,55.0,Primary 1,0,Malam Abare Islamiyya Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,2,0,0,0,55.0,,0,Saint James Anglican Nursery And Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,65,0,2,1,55.0,,0,Tsangayar  Chediya  Kawu  Malandi
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,6,1,0,0,55.0,,0,Tsangayar Gwani Mallam Rabi`U
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,188,1,7,3,55.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,2,0,0,0,55.0,,0,Alfijir International College
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,59,0,2,1,55.0,,0,Aliyu Bin Abidalib Science Academy Community School
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,6,1,0,0,55.0,,0,Girl Child Centre
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,169,1,6,3,55.0,,0,Malam Abare Islamiyya Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,2,0,0,0,55.0,,0,Saint James Anglican Nursery And Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,54,0,2,1,55.0,,0,Tsangayar  Chediya  Kawu  Malandi
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,5,1,0,0,55.0,,0,Tsangayar Gwani Mallam Rabi`U
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,154,1,5,2,55.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,2,0,0,0,55.0,,0,Alfijir International College
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,50,0,2,1,55.0,,0,Aliyu Bin Abidalib Science Academy Community School
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,5,1,0,0,55.0,,0,Girl Child Centre
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,144,1,5,2,55.0,,0,Malam Abare Islamiyya Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,2,0,0,0,55.0,,0,Saint James Anglican Nursery And Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,46,0,2,1,55.0,,0,Tsangayar  Chediya  Kawu  Malandi
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,4,1,0,0,55.0,,0,Tsangayar Gwani Mallam Rabi`U
2022/2023,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,131,1,5,2,55.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,2,0,0,0,55.0,Primary 1,0,Alfijir International College
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,74,0,3,1,55.0,Primary 1,0,Aliyu Bin Abidalib Science Academy Community School
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,7,1,0,0,55.0,Primary 1,0,Girl Child Centre
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,208,1,7,3,55.0,Primary 1,0,Malam Abare Islamiyya Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,2,0,0,0,55.0,,0,Saint James Anglican Nursery And Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,66,0,2,1,55.0,,0,Tsangayar  Chediya  Kawu  Malandi
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,6,1,0,0,55.0,,0,Tsangayar Gwani Mallam Rabi`U
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,184,1,6,3,55.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,2,0,0,0,55.0,,0,Alfijir International College
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,59,0,2,1,55.0,,0,Aliyu Bin Abidalib Science Academy Community School
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,6,1,0,0,55.0,,0,Girl Child Centre
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,166,1,6,3,55.0,,0,Malam Abare Islamiyya Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,2,0,0,0,55.0,,0,Saint James Anglican Nursery And Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,54,0,2,1,55.0,,0,Tsangayar  Chediya  Kawu  Malandi
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,5,1,0,0,55.0,,0,Tsangayar Gwani Mallam Rabi`U
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,152,1,5,2,55.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,2,0,0,0,55.0,,0,Alfijir International College
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,51,0,2,1,55.0,,0,Aliyu Bin Abidalib Science Academy Community School
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,5,1,0,0,55.0,,0,Girl Child Centre
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,142,1,5,2,55.0,,0,Malam Abare Islamiyya Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,2,0,0,0,55.0,,0,Saint James Anglican Nursery And Primary School
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,46,0,2,1,55.0,,0,Tsangayar  Chediya  Kawu  Malandi
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,4,1,0,0,55.0,,0,Tsangayar Gwani Mallam Rabi`U
2022/2023,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,128,1,4,2,55.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,55.0,,0,Alfijir International College
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,9,0,1,0,55.0,,0,Aliyu Bin Abidalib Science Academy Community School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,1,0,0,55.0,,0,Girl Child Centre
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,13,1,1,1,55.0,,0,Malam Abare Islamiyya Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,55.0,,0,Saint James Anglican Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,7,0,1,0,55.0,,0,Tsangayar  Chediya  Kawu  Malandi
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,55.0,,0,Tsangayar Gwani Mallam Rabi`U
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,10,0,1,0,55.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,55.0,,0,Alfijir International College
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,4,0,0,0,55.0,,0,Aliyu Bin Abidalib Science Academy Community School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,1,0,0,55.0,,0,Girl Child Centre
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,6,1,0,0,55.0,,0,Malam Abare Islamiyya Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,55.0,,0,Saint James Anglican Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,13,0,1,1,55.0,,0,Tsangayar  Chediya  Kawu  Malandi
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,1,1,0,0,55.0,,0,Tsangayar Gwani Mallam Rabi`U
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,18,1,1,1,55.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,55.0,,0,Alfijir International College
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,10,0,1,0,55.0,,0,Aliyu Bin Abidalib Science Academy Community School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,55.0,,0,Girl Child Centre
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,14,0,1,1,55.0,,0,Malam Abare Islamiyya Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,55.0,,0,Saint James Anglican Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,5,0,0,0,55.0,,0,Tsangayar  Chediya  Kawu  Malandi
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,1,0,0,55.0,,0,Tsangayar Gwani Mallam Rabi`U
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,8,1,1,0,55.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,2,0,0,0,59.0,Primary 1,0,Alfijir International College
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,63,0,2,1,59.0,Primary 1,0,Aliyu Bin Abidalib Science Academy Community School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,8,1,0,0,59.0,Primary 1,0,Girl Child Centre
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,256,1,9,4,59.0,Primary 1,0,Malam Abare Islamiyya Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,2,0,0,0,59.0,,0,Saint James Anglican Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,56,0,2,1,59.0,,0,Tsangayar  Chediya  Kawu  Malandi
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,7,1,0,0,59.0,,0,Tsangayar Gwani Mallam Rabi`U
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,227,1,8,4,59.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,2,0,0,0,59.0,,0,Alfijir International College
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,51,0,2,1,59.0,,0,Aliyu Bin Abidalib Science Academy Community School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,6,1,0,0,59.0,,0,Girl Child Centre
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,204,1,7,3,59.0,,0,Malam Abare Islamiyya Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,2,0,0,0,59.0,,0,Saint James Anglican Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,46,0,2,1,59.0,,0,Tsangayar  Chediya  Kawu  Malandi
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,6,1,0,0,59.0,,0,Tsangayar Gwani Mallam Rabi`U
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,186,1,6,3,59.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,59.0,,0,Alfijir International College
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,43,0,2,1,59.0,,0,Aliyu Bin Abidalib Science Academy Community School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,5,1,0,0,59.0,,0,Girl Child Centre
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,175,1,6,3,59.0,,0,Malam Abare Islamiyya Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,59.0,,0,Saint James Anglican Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,39,0,1,1,59.0,,0,Tsangayar  Chediya  Kawu  Malandi
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,5,1,0,0,59.0,,0,Tsangayar Gwani Mallam Rabi`U
2023/2024,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,158,1,5,3,59.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,2,0,0,0,59.0,Primary 1,0,Alfijir International College
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,58,0,2,1,59.0,Primary 1,0,Aliyu Bin Abidalib Science Academy Community School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,8,1,0,0,59.0,Primary 1,0,Girl Child Centre
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,263,1,9,4,59.0,Primary 1,0,Malam Abare Islamiyya Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,2,0,0,0,59.0,,0,Saint James Anglican Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,51,0,2,1,59.0,,0,Tsangayar  Chediya  Kawu  Malandi
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,7,1,0,0,59.0,,0,Tsangayar Gwani Mallam Rabi`U
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,233,1,8,4,59.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,2,0,0,0,59.0,,0,Alfijir International College
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,46,0,2,1,59.0,,0,Aliyu Bin Abidalib Science Academy Community School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,6,1,0,0,59.0,,0,Girl Child Centre
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,210,1,7,3,59.0,,0,Malam Abare Islamiyya Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,59.0,,0,Saint James Anglican Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,42,0,2,1,59.0,,0,Tsangayar  Chediya  Kawu  Malandi
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,6,1,0,0,59.0,,0,Tsangayar Gwani Mallam Rabi`U
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,192,1,6,3,59.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,59.0,,0,Alfijir International College
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,40,0,1,1,59.0,,0,Aliyu Bin Abidalib Science Academy Community School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,5,1,0,0,59.0,,0,Girl Child Centre
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,180,1,6,3,59.0,,0,Malam Abare Islamiyya Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,59.0,,0,Saint James Anglican Nursery And Primary School
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,36,0,1,1,59.0,,0,Tsangayar  Chediya  Kawu  Malandi
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,5,1,0,0,59.0,,0,Tsangayar Gwani Mallam Rabi`U
2023/2024,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,162,1,5,3,59.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,1,0,0,0,54.0,,0,Alfijir International College
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,38,0,1,1,54.0,,0,Aliyu Bin Abidalib Science Academy Community School
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,1,1,0,0,54.0,,0,Girl Child Centre
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,48,1,1,1,54.0,,0,Malam Abare Islamiyya Primary School
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,1,0,0,0,54.0,,0,Saint James Anglican Nursery And Primary School
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,29,0,1,0,54.0,,0,Tsangayar  Chediya  Kawu  Malandi
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,1,0,0,0,54.0,,0,Tsangayar Gwani Mallam Rabi`U
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,37,0,1,1,54.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,54.0,,0,Alfijir International College
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,16,0,0,0,54.0,,0,Aliyu Bin Abidalib Science Academy Community School
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,1,0,0,0,54.0,,0,Girl Child Centre
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,20,0,0,0,54.0,,0,Malam Abare Islamiyya Primary School
2024/2025,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,1,0,0,0,54.0,,0,Saint James Anglican Nursery And Primary School
2024/2025,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,58,0,1,1,54.0,,0,Tsangayar  Chediya  Kawu  Malandi
2024/2025,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,2,1,0,0,54.0,,0,Tsangayar Gwani Mallam Rabi`U
2024/2025,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,85,1,1,1,54.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2024/2025,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,1,0,0,0,54.0,,0,Alfijir International College
2024/2025,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,45,0,1,1,54.0,,0,Aliyu Bin Abidalib Science Academy Community School
2024/2025,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,2,0,0,0,54.0,,0,Girl Child Centre
2024/2025,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,66,0,1,1,54.0,,0,Malam Abare Islamiyya Primary School
2024/2025,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,1,0,0,0,54.0,,0,Saint James Anglican Nursery And Primary School
2024/2025,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,25,0,0,0,54.0,,0,Tsangayar  Chediya  Kawu  Malandi
2024/2025,North West,Jigawa,Hadejia,Yayari,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,1,0,0,0,54.0,,0,Tsangayar Gwani Mallam Rabi`U
2024/2025,North West,Jigawa,Hadejia,Yayari,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,36,0,1,0,54.0,,0,Ummukulsum Islamiyya Nursery And Primary School
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,4,0,0,0,58.0,Primary 1,0,Alfijir International College
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,125,0,3,1,58.0,Primary 1,0,Aliyu Bin Abidalib Science Academy Community School
2024/2025,North West,Jigawa,Hadejia,Yayari,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,15,1,0,0,58.0,Primary 1,0,Girl Child Centre
