session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2020/2021,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,Vocational,Vocational Year 2,1,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2020/2021,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2020/2021,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2020/2021,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2020/2021,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2020/2021,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,74.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2020/2021,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,Vocational,Vocational Year 1,2,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2020/2021,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,74.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2020/2021,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,Vocational,Vocational Year 1,2,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2020/2021,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,74.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2020/2021,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,Vocational,Vocational Year 2,2,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2020/2021,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,74.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2020/2021,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,Vocational,Vocational Year 2,2,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2020/2021,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2020/2021,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,Vocational,Vocational Year 3,1,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2020/2021,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2020/2021,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,Vocational,Vocational Year 3,1,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,JSS,JSS1,1,0,0,0,78.8,JSS1,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,JSS,JSS1,21,0,1,0,78.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,JSS,JSS1,2,0,0,0,78.8,JSS1,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,JSS,JSS1,59,0,1,1,78.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,JSS,JSS2,1,0,0,0,78.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,JSS,JSS2,18,0,1,0,78.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,JSS,JSS2,1,0,0,0,78.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,JSS,JSS2,49,0,1,1,78.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,JSS,JSS3,0,0,0,0,78.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,JSS,JSS3,14,0,0,0,78.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,JSS,JSS3,1,0,0,0,78.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,JSS,JSS3,39,0,1,0,78.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,JSS,JSS1,0,0,0,0,78.8,JSS1,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,JSS,JSS1,18,0,1,0,78.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,JSS,JSS1,1,0,0,0,78.8,JSS1,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,JSS,JSS1,55,0,1,1,78.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,JSS,JSS2,0,0,0,0,78.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,JSS,JSS2,15,0,0,0,78.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,JSS,JSS2,1,0,0,0,78.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,JSS,JSS2,46,0,1,0,78.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,JSS,JSS3,0,0,0,0,78.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,JSS,JSS3,12,0,0,0,78.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,JSS,JSS3,1,0,0,0,78.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,JSS,JSS3,36,0,1,0,78.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,SSS,SSS1,0,0,0,0,80.8,SSS1,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,SSS,SSS1,21,0,1,0,80.8,SSS1,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,SSS,SSS1,1,0,0,0,80.8,SSS1,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,SSS,SSS1,37,0,1,1,80.8,SSS1,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,SSS,SSS2,0,0,0,0,80.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,SSS,SSS2,17,0,0,0,80.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,SSS,SSS2,1,0,0,0,80.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,SSS,SSS2,30,0,1,0,80.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,SSS,SSS3,0,0,0,0,80.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,SSS,SSS3,13,0,0,0,80.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,SSS,SSS3,0,0,0,0,80.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,SSS,SSS3,23,0,1,0,80.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,SSS,SSS1,0,0,0,0,80.8,SSS1,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,SSS,SSS1,18,0,0,0,80.8,SSS1,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,SSS,SSS1,1,0,0,0,80.8,SSS1,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,SSS,SSS1,39,0,1,1,80.8,SSS1,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,SSS,SSS2,0,0,0,0,80.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,SSS,SSS2,15,0,0,0,80.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,SSS,SSS2,0,0,0,0,80.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,SSS,SSS2,31,0,1,0,80.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,SSS,SSS3,0,0,0,0,80.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,SSS,SSS3,12,0,0,0,80.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,SSS,SSS3,0,0,0,0,80.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,SSS,SSS3,24,0,1,0,80.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,77.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,Vocational,Vocational Year 1,1,0,0,0,77.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,77.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,Vocational,Vocational Year 1,1,0,0,0,77.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,77.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,Vocational,Vocational Year 2,1,0,0,0,77.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,77.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,Vocational,Vocational Year 2,1,0,0,0,77.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,77.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,77.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,77.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,77.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,77.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,Vocational,Vocational Year 1,2,0,0,0,77.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,77.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,Vocational,Vocational Year 1,3,0,1,0,77.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,77.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,Vocational,Vocational Year 2,2,0,0,0,77.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,Vocational,Vocational Year 2,0,1,0,0,77.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,Vocational,Vocational Year 2,2,1,0,0,77.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,77.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,Vocational,Vocational Year 3,1,0,0,0,77.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,77.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2021/2022,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,Vocational,Vocational Year 3,2,0,0,0,77.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,JSS,JSS1,1,0,0,0,76.8,JSS1,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,JSS,JSS1,19,0,1,0,76.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,JSS,JSS1,2,0,0,0,76.8,JSS1,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,JSS,JSS1,56,0,1,1,76.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,JSS,JSS2,0,0,0,0,76.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,JSS,JSS2,16,0,0,0,76.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,JSS,JSS2,1,0,0,0,76.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,JSS,JSS2,46,0,1,0,76.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,JSS,JSS3,0,0,0,0,76.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,JSS,JSS3,13,0,0,0,76.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,JSS,JSS3,1,1,0,0,76.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,JSS,JSS3,36,1,1,0,76.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,JSS,JSS1,1,0,0,0,76.8,JSS1,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,JSS,JSS1,17,0,0,0,76.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,JSS,JSS1,1,0,0,0,76.8,JSS1,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,JSS,JSS1,53,0,1,1,76.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,JSS,JSS2,0,0,0,0,76.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,JSS,JSS2,14,0,0,0,76.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,JSS,JSS2,1,0,0,0,76.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,JSS,JSS2,44,0,1,0,76.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,JSS,JSS3,0,0,0,0,76.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,JSS,JSS3,11,0,0,0,76.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,JSS,JSS3,1,1,0,0,76.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,JSS,JSS3,35,1,1,0,76.8,,0,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,SSS,SSS1,0,0,0,0,78.8,SSS1,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,SSS,SSS1,15,0,0,0,78.8,SSS1,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,SSS,SSS1,1,0,0,0,78.8,SSS1,1,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,SSS,SSS1,34,0,1,1,78.8,SSS1,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,SSS,SSS2,0,0,0,0,78.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,SSS,SSS2,12,0,0,0,78.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,SSS,SSS2,1,0,0,0,78.8,,1,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,SSS,SSS2,28,0,1,0,78.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Private,SSS,SSS3,0,0,0,0,78.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Private,SSS,SSS3,10,0,0,0,78.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Disabled,Public,SSS,SSS3,1,0,0,0,78.8,,1,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Female,Non-Disabled,Public,SSS,SSS3,21,0,1,0,78.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,SSS,SSS1,0,0,0,0,78.8,SSS1,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,SSS,SSS1,16,0,0,0,78.8,SSS1,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,SSS,SSS1,1,0,0,0,78.8,SSS1,1,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,SSS,SSS1,36,0,1,1,78.8,SSS1,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,SSS,SSS2,0,0,0,0,78.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,SSS,SSS2,13,0,0,0,78.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,SSS,SSS2,1,0,0,0,78.8,,1,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,SSS,SSS2,29,0,1,0,78.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Private,SSS,SSS3,0,0,0,0,78.8,,0,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Private,SSS,SSS3,10,0,0,0,78.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Disabled,Public,SSS,SSS3,1,0,0,0,78.8,,1,COMMUNITY SECONDARY SCHOOL OBINOFIA NDIUNO
2022/2023,South East,Enugu,Ezeagu,Obinofia,Male,Non-Disabled,Public,SSS,SSS3,23,0,1,0,78.8,,1,"COMMUNITY SECONDARY SCHOOL, OBIINOFIA NDIAGU"
