session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Community Secondary School, Amawbia  I",Male,Disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Community Secondary School, Amawbia  I",Male,Disabled,WAEC,1-year,College of Education,9,5,3,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Community Secondary School, Amawbia  I",Male,Disabled,WAEC,2-year,College of Education,6,3,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Community Secondary School, Amawbia  I",Male,Disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Community Secondary School, Amawbia  I",Male,Disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,ALL,NABTEB,1-year,College of Education,33,22,7,8,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,ALL,NABTEB,2-year,College of Education,19,13,4,4,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,ALL,NABTEB,3-5-year,College of Education,14,9,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,ALL,NABTEB,5+-year,College of Education,8,6,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,ALL,NECO,1-year,College of Education,70,45,16,17,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,ALL,NECO,2-year,College of Education,43,31,12,8,4,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,ALL,NECO,3-5-year,College of Education,32,22,8,8,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,ALL,NECO,5+-year,College of Education,23,14,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,ALL,WAEC,1-year,College of Education,88,56,20,18,2,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,ALL,WAEC,2-year,College of Education,57,36,14,11,3,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,ALL,WAEC,3-5-year,College of Education,37,23,7,7,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,ALL,WAEC,5+-year,College of Education,26,18,7,7,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,Disabled,NABTEB,1-year,College of Education,5,3,4,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,Disabled,NECO,1-year,College of Education,9,6,4,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,Disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,Disabled,WAEC,1-year,College of Education,11,8,3,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,Disabled,WAEC,2-year,College of Education,6,5,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,Disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Female,Disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,ALL,NABTEB,1-year,College of Education,38,25,7,4,3,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,ALL,NABTEB,2-year,College of Education,25,16,4,4,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,ALL,NABTEB,3-5-year,College of Education,16,13,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,ALL,NABTEB,5+-year,College of Education,8,6,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,ALL,NECO,1-year,College of Education,84,56,16,17,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,ALL,NECO,2-year,College of Education,55,36,12,8,4,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,ALL,NECO,3-5-year,College of Education,35,22,8,8,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,ALL,NECO,5+-year,College of Education,14,11,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,ALL,WAEC,1-year,College of Education,88,56,17,14,3,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,ALL,WAEC,2-year,College of Education,57,36,10,7,3,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,ALL,WAEC,3-5-year,College of Education,43,28,7,7,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,ALL,WAEC,5+-year,College of Education,20,13,3,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,Disabled,NABTEB,1-year,College of Education,5,3,4,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,Disabled,NECO,1-year,College of Education,9,6,4,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,Disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,Disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,Disabled,WAEC,1-year,College of Education,11,8,3,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,Disabled,WAEC,2-year,College of Education,6,5,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,Disabled,WAEC,3-5-year,College of Education,6,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Comprehensive High School, Amawbia  I",Male,Disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,ALL,NABTEB,1-year,University,49,35,11,12,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,ALL,NABTEB,2-year,University,35,22,7,8,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,ALL,NABTEB,3-5-year,University,16,13,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,ALL,NABTEB,5+-year,University,11,6,4,0,4,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,ALL,NECO,1-year,University,96,64,25,21,4,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,ALL,NECO,2-year,University,67,45,16,17,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,ALL,NECO,3-5-year,University,38,28,12,9,3,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,ALL,NECO,5+-year,University,20,14,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,ALL,WAEC,1-year,University,131,92,34,32,2,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,ALL,WAEC,2-year,University,83,56,20,18,2,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,ALL,WAEC,3-5-year,University,43,30,14,11,3,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,ALL,WAEC,5+-year,University,23,15,7,7,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,Disabled,NABTEB,1-year,University,8,3,4,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,Disabled,NABTEB,3-5-year,University,3,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,Disabled,NABTEB,5+-year,University,3,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,Disabled,NECO,1-year,University,12,8,4,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,Disabled,NECO,2-year,University,6,6,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,Disabled,NECO,3-5-year,University,6,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,Disabled,NECO,5+-year,University,3,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,Disabled,WAEC,1-year,University,17,10,3,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,Disabled,WAEC,2-year,University,11,8,3,4,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,Disabled,WAEC,3-5-year,University,8,5,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Female,Disabled,WAEC,5+-year,University,3,2,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,ALL,NABTEB,1-year,University,54,38,11,8,3,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,ALL,NABTEB,2-year,University,38,28,7,8,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,ALL,NABTEB,3-5-year,University,22,16,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,ALL,NABTEB,5+-year,University,14,10,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,ALL,NECO,1-year,University,113,75,29,25,4,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,ALL,NECO,2-year,University,75,50,21,17,4,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,ALL,NECO,3-5-year,University,43,28,12,13,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,ALL,NECO,5+-year,University,23,14,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,ALL,WAEC,1-year,University,145,99,34,29,5,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,ALL,WAEC,2-year,University,97,66,24,22,2,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,ALL,WAEC,3-5-year,University,60,43,14,11,3,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,ALL,WAEC,5+-year,University,34,23,7,7,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,Disabled,NABTEB,1-year,University,8,6,4,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,Disabled,NABTEB,2-year,University,5,3,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,Disabled,NABTEB,3-5-year,University,3,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,Disabled,NABTEB,5+-year,University,3,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,Disabled,NECO,1-year,University,14,11,4,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,Disabled,NECO,2-year,University,12,6,4,4,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,Disabled,NECO,3-5-year,University,6,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,Disabled,NECO,5+-year,University,3,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,Disabled,WAEC,1-year,University,17,10,3,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,Disabled,WAEC,2-year,University,11,8,3,4,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,Disabled,WAEC,3-5-year,University,8,5,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Government Secondary School, Amawbia  I",Male,Disabled,WAEC,5+-year,University,6,2,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,ALL,NABTEB,1-year,College of Education,44,28,7,8,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,ALL,NABTEB,2-year,College of Education,25,19,4,4,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,ALL,NABTEB,3-5-year,College of Education,16,9,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,ALL,NABTEB,5+-year,College of Education,11,6,4,0,4,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,ALL,NECO,1-year,College of Education,78,47,16,17,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,ALL,NECO,2-year,College of Education,43,28,8,9,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,ALL,NECO,3-5-year,College of Education,35,22,8,4,4,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,ALL,NECO,5+-year,College of Education,17,11,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,ALL,WAEC,1-year,College of Education,85,56,20,18,2,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,ALL,WAEC,2-year,College of Education,60,41,14,14,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,ALL,WAEC,3-5-year,College of Education,40,25,10,7,3,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,ALL,WAEC,5+-year,College of Education,26,18,7,7,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,Disabled,NABTEB,1-year,College of Education,5,3,4,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,Disabled,NECO,1-year,College of Education,6,3,4,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,Disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,Disabled,WAEC,1-year,College of Education,8,5,3,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,Disabled,WAEC,2-year,College of Education,6,5,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,Disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Female,Disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,ALL,NABTEB,1-year,College of Education,49,31,7,8,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,ALL,NABTEB,2-year,College of Education,30,19,4,4,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,ALL,NABTEB,3-5-year,College of Education,22,13,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,ALL,NABTEB,5+-year,College of Education,11,9,4,0,4,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,ALL,NECO,1-year,College of Education,96,64,20,17,3,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,ALL,NECO,2-year,College of Education,55,36,12,9,3,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,ALL,NECO,3-5-year,College of Education,43,31,8,9,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,ALL,NECO,5+-year,College of Education,17,11,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,ALL,WAEC,1-year,College of Education,117,76,24,22,2,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,ALL,WAEC,2-year,College of Education,83,56,17,14,3,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,ALL,WAEC,3-5-year,College of Education,51,33,10,11,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,ALL,WAEC,5+-year,College of Education,20,13,3,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,Disabled,NABTEB,1-year,College of Education,5,3,4,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,Disabled,NECO,1-year,College of Education,9,5,4,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,Disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,Disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,Disabled,WAEC,1-year,College of Education,11,8,3,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,Disabled,WAEC,2-year,College of Education,6,5,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,Disabled,WAEC,3-5-year,College of Education,6,2,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  I,"Unity College, Awka South",Male,Disabled,WAEC,5+-year,College of Education,3,2,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,ALL,NABTEB,1-year,University,52,35,11,8,3,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,ALL,NABTEB,2-year,University,30,19,7,4,3,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,ALL,NABTEB,3-5-year,University,16,13,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,ALL,NABTEB,5+-year,University,11,6,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,ALL,NECO,1-year,University,78,50,16,13,3,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,ALL,NECO,2-year,University,49,33,12,9,3,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,ALL,NECO,3-5-year,University,38,22,8,9,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,ALL,NECO,5+-year,University,20,14,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,ALL,WAEC,1-year,University,123,84,27,25,2,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,ALL,WAEC,2-year,University,74,51,17,14,3,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,ALL,WAEC,3-5-year,University,57,38,14,11,3,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,ALL,WAEC,5+-year,University,26,18,3,3,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,Disabled,NABTEB,1-year,University,5,3,4,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,Disabled,NECO,1-year,University,9,5,4,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,Disabled,NECO,2-year,University,6,3,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,Disabled,WAEC,1-year,University,11,5,3,4,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,Disabled,WAEC,2-year,University,6,5,0,0,0,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,Disabled,WAEC,3-5-year,University,3,2,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Female,Disabled,WAEC,5+-year,University,3,2,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Male,ALL,NABTEB,1-year,University,49,35,7,8,0,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Male,ALL,NABTEB,2-year,University,35,22,7,4,3,2.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Male,ALL,NABTEB,3-5-year,University,19,13,4,4,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Male,ALL,NABTEB,5+-year,University,11,6,0,0,0,1.5
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Male,ALL,NECO,1-year,University,87,59,21,17,4,1.0
2020/2021,South East,Anambra,Awka South,Amawbia  II,"Community Secondary School, Amawbia  II",Male,ALL,NECO,2-year,University,49,33,12,13,0,2.0
