session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Female,Non-Disabled,Private,Vocational,Vocational Year 1,3,0,0,0,59.0,,0,"Junior Secondary School, Daurawa"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Female,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,59.0,,0,"Junior Secondary School, Chaichai"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Female,Non-Disabled,Public,Vocational,Vocational Year 1,4,0,0,0,59.0,,0,"Junior Secondary School, Daurawa"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Female,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,59.0,,0,"Junior Secondary School, Chaichai"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Female,Non-Disabled,Private,Vocational,Vocational Year 2,3,0,0,0,59.0,,0,"Junior Secondary School, Daurawa"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Female,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,59.0,,0,"Junior Secondary School, Chaichai"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Female,Non-Disabled,Public,Vocational,Vocational Year 2,3,0,0,0,59.0,,0,"Junior Secondary School, Daurawa"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Female,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,59.0,,0,"Junior Secondary School, Chaichai"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Female,Non-Disabled,Private,Vocational,Vocational Year 3,2,0,0,0,59.0,,0,"Junior Secondary School, Daurawa"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Female,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,59.0,,0,"Junior Secondary School, Chaichai"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Female,Non-Disabled,Public,Vocational,Vocational Year 3,2,0,0,0,59.0,,0,"Junior Secondary School, Daurawa"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Male,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,59.0,,0,"Junior Secondary School, Chaichai"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Male,Non-Disabled,Private,Vocational,Vocational Year 1,3,0,0,0,59.0,,0,"Junior Secondary School, Daurawa"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Male,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,59.0,,0,"Junior Secondary School, Chaichai"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Male,Non-Disabled,Public,Vocational,Vocational Year 1,3,0,1,0,59.0,,0,"Junior Secondary School, Daurawa"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Male,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,59.0,,0,"Junior Secondary School, Chaichai"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Male,Non-Disabled,Private,Vocational,Vocational Year 2,2,0,0,0,59.0,,0,"Junior Secondary School, Daurawa"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Male,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,59.0,,0,"Junior Secondary School, Chaichai"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Male,Non-Disabled,Public,Vocational,Vocational Year 2,3,0,0,0,59.0,,0,"Junior Secondary School, Daurawa"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Male,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,59.0,,0,"Junior Secondary School, Chaichai"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Male,Non-Disabled,Private,Vocational,Vocational Year 3,2,0,0,0,59.0,,0,"Junior Secondary School, Daurawa"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Male,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,59.0,,0,"Junior Secondary School, Chaichai"
2024/2025,North West,Jigawa,Ringim,Chai‐Chai,Male,Non-Disabled,Public,Vocational,Vocational Year 3,2,0,0,0,59.0,,0,"Junior Secondary School, Daurawa"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,47.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,3,0,0,0,47.0,,0,"Kwaita Primary School, Kwaita"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,47.0,,0,Manaral Huda Islamiya Kwaita
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,7,0,1,0,47.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,47.0,,0,Salama Academy Nursery And Primary School
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,3,0,0,0,47.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,47.0,,0,"Kwaita Primary School, Kwaita"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,6,0,0,0,47.0,,0,Manaral Huda Islamiya Kwaita
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,47.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,0,0,0,47.0,,0,Salama Academy Nursery And Primary School
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,47.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,3,0,0,0,47.0,,0,"Kwaita Primary School, Kwaita"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,47.0,,0,Manaral Huda Islamiya Kwaita
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,5,0,0,0,47.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,47.0,,0,Salama Academy Nursery And Primary School
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,10,0,1,1,47.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,47.0,,0,"Kwaita Primary School, Kwaita"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,4,0,0,0,47.0,,0,Manaral Huda Islamiya Kwaita
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,47.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,8,0,1,0,47.0,,0,Salama Academy Nursery And Primary School
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,47.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,0,0,0,47.0,,0,"Kwaita Primary School, Kwaita"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,47.0,,0,Manaral Huda Islamiya Kwaita
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,4,0,0,0,47.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,51.0,Primary 1,0,Salama Academy Nursery And Primary School
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,41,0,2,1,51.0,Primary 1,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,3,1,0,0,51.0,Primary 1,0,"Kwaita Primary School, Kwaita"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,118,1,4,2,51.0,Primary 1,0,Manaral Huda Islamiya Kwaita
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,51.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,36,0,1,1,51.0,,0,Salama Academy Nursery And Primary School
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,3,1,0,0,51.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,104,1,4,2,51.0,,0,"Kwaita Primary School, Kwaita"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,51.0,,0,Manaral Huda Islamiya Kwaita
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,32,0,1,1,51.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,3,1,0,0,51.0,,0,Salama Academy Nursery And Primary School
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,94,1,3,1,51.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,51.0,,0,"Kwaita Primary School, Kwaita"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,30,0,1,0,51.0,,0,Manaral Huda Islamiya Kwaita
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,2,1,0,0,51.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,86,1,3,1,51.0,,0,Salama Academy Nursery And Primary School
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,51.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,28,0,1,0,51.0,,0,"Kwaita Primary School, Kwaita"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,2,1,0,0,51.0,,0,Manaral Huda Islamiya Kwaita
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,80,1,3,1,51.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,51.0,,0,Salama Academy Nursery And Primary School
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,25,0,1,0,51.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,2,1,0,0,51.0,,0,"Kwaita Primary School, Kwaita"
2019/2020,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,73,1,3,1,51.0,,0,Manaral Huda Islamiya Kwaita
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,51.0,Primary 1,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,42,0,2,1,51.0,Primary 1,0,Salama Academy Nursery And Primary School
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,4,1,0,0,51.0,Primary 1,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,136,1,5,2,51.0,Primary 1,0,"Kwaita Primary School, Kwaita"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,51.0,,0,Manaral Huda Islamiya Kwaita
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,37,0,1,1,51.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,3,1,0,0,51.0,,0,Salama Academy Nursery And Primary School
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,120,1,4,2,51.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,51.0,,0,"Kwaita Primary School, Kwaita"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,33,0,1,1,51.0,,0,Manaral Huda Islamiya Kwaita
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,3,1,0,0,51.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,108,1,4,2,51.0,,0,Salama Academy Nursery And Primary School
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,51.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,30,0,1,0,51.0,,0,"Kwaita Primary School, Kwaita"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,3,1,0,0,51.0,,0,Manaral Huda Islamiya Kwaita
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,99,1,4,2,51.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,51.0,,0,Salama Academy Nursery And Primary School
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,28,0,1,0,51.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,3,1,0,0,51.0,,0,"Kwaita Primary School, Kwaita"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,93,1,3,1,51.0,,0,Manaral Huda Islamiya Kwaita
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,51.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,26,0,1,0,51.0,,0,Salama Academy Nursery And Primary School
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,2,1,0,0,51.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2019/2020,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,84,1,3,1,51.0,,0,"Kwaita Primary School, Kwaita"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,50.0,,0,Manaral Huda Islamiya Kwaita
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,4,0,0,0,50.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,50.0,,0,Salama Academy Nursery And Primary School
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,7,0,1,0,50.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,50.0,,0,"Kwaita Primary School, Kwaita"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,3,0,0,0,50.0,,0,Manaral Huda Islamiya Kwaita
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,50.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,5,0,0,0,50.0,,0,Salama Academy Nursery And Primary School
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,50.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,0,0,0,50.0,,0,"Kwaita Primary School, Kwaita"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,50.0,,0,Manaral Huda Islamiya Kwaita
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,3,0,0,0,50.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,50.0,,0,Salama Academy Nursery And Primary School
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,6,0,0,0,50.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,50.0,,0,"Kwaita Primary School, Kwaita"
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,10,0,1,0,50.0,,0,Manaral Huda Islamiya Kwaita
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,50.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,5,0,0,0,50.0,,0,Salama Academy Nursery And Primary School
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,1,0,0,50.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,8,1,1,0,50.0,,0,"Kwaita Primary School, Kwaita"
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,50.0,,0,Manaral Huda Islamiya Kwaita
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,3,0,0,0,50.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,50.0,,0,Salama Academy Nursery And Primary School
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,4,0,0,0,50.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,54.0,Primary 1,0,"Kwaita Primary School, Kwaita"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,37,0,1,1,54.0,Primary 1,0,Manaral Huda Islamiya Kwaita
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,4,1,0,0,54.0,Primary 1,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,136,1,5,2,54.0,Primary 1,0,Salama Academy Nursery And Primary School
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,54.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,32,0,1,0,54.0,,0,"Kwaita Primary School, Kwaita"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,4,1,0,0,54.0,,0,Manaral Huda Islamiya Kwaita
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,120,1,4,2,54.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,54.0,,0,Salama Academy Nursery And Primary School
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,29,0,1,0,54.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,3,1,0,0,54.0,,0,"Kwaita Primary School, Kwaita"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,108,1,4,2,54.0,,0,Manaral Huda Islamiya Kwaita
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,54.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,27,0,1,0,54.0,,0,Salama Academy Nursery And Primary School
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,3,1,0,0,54.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,99,1,4,2,54.0,,0,"Kwaita Primary School, Kwaita"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,54.0,,0,Manaral Huda Islamiya Kwaita
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,25,0,1,0,54.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,3,1,0,0,54.0,,0,Salama Academy Nursery And Primary School
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,93,1,3,1,54.0,,0,"Jaranga Nomadic Primary School, Jaranga"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,54.0,,0,"Kwaita Primary School, Kwaita"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,23,0,1,0,54.0,,0,Manaral Huda Islamiya Kwaita
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,3,1,0,0,54.0,,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
2020/2021,North West,Jigawa,Roni,Kwaita,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,84,1,3,1,54.0,,0,Salama Academy Nursery And Primary School
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,54.0,Primary 1,0,"Jaranga Nomadic Primary School, Jaranga"
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,35,0,1,1,54.0,Primary 1,0,"Kwaita Primary School, Kwaita"
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,5,1,0,0,54.0,Primary 1,0,Manaral Huda Islamiya Kwaita
2020/2021,North West,Jigawa,Roni,Kwaita,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,151,1,5,2,54.0,Primary 1,0,"Miftahuddeen Hussaini Adamu Islamiyya Primary School, Gangare"
