session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Disabled,Public,SSS,SSS2,1,0,0,0,58.0,,0,Government Junior Secondary  School Kurum Dodo
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Non-Disabled,Public,SSS,SSS2,51,0,1,1,58.0,,1,Government Junior Secondary  School Tadnum
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Disabled,Private,SSS,SSS3,0,0,0,0,58.0,,0,New Era Junior Secondary School
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Non-Disabled,Private,SSS,SSS3,21,0,0,0,58.0,,1,Government Junior Secondary  School Bom
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Disabled,Public,SSS,SSS3,1,1,0,0,58.0,,0,Government Junior Secondary  School Gambar Lere
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Non-Disabled,Public,SSS,SSS3,40,1,1,1,58.0,,1,Government Junior Secondary  School Kurum Dodo
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Female,Disabled,Private,Vocational,Vocational Year 1,0,0,1,1,55.0,,0,Government Junior Secondary  School Tadnum
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Female,Non-Disabled,Private,Vocational,Vocational Year 1,3,0,0,0,55.0,,0,New Era Junior Secondary School
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Female,Disabled,Public,Vocational,Vocational Year 1,0,0,1,0,55.0,,0,Government Junior Secondary  School Bom
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Female,Non-Disabled,Public,Vocational,Vocational Year 1,4,0,0,0,55.0,,0,Government Junior Secondary  School Gambar Lere
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Female,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,55.0,,0,Government Junior Secondary  School Kurum Dodo
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Female,Non-Disabled,Private,Vocational,Vocational Year 2,2,0,0,0,55.0,,0,Government Junior Secondary  School Tadnum
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Female,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,55.0,,0,New Era Junior Secondary School
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Female,Non-Disabled,Public,Vocational,Vocational Year 2,3,0,0,0,55.0,,0,Government Junior Secondary  School Bom
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Female,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,55.0,,0,Government Junior Secondary  School Gambar Lere
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Female,Non-Disabled,Private,Vocational,Vocational Year 3,2,1,0,0,55.0,,0,Government Junior Secondary  School Kurum Dodo
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Female,Disabled,Public,Vocational,Vocational Year 3,0,1,0,0,55.0,,0,Government Junior Secondary  School Tadnum
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Female,Non-Disabled,Public,Vocational,Vocational Year 3,2,1,0,0,55.0,,0,New Era Junior Secondary School
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,55.0,,0,Government Junior Secondary  School Bom
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Non-Disabled,Private,Vocational,Vocational Year 1,4,0,0,0,55.0,,0,Government Junior Secondary  School Gambar Lere
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,55.0,,0,Government Junior Secondary  School Kurum Dodo
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Non-Disabled,Public,Vocational,Vocational Year 1,6,0,0,0,55.0,,0,Government Junior Secondary  School Tadnum
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,55.0,,0,New Era Junior Secondary School
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Non-Disabled,Private,Vocational,Vocational Year 2,3,0,0,0,55.0,,0,Government Junior Secondary  School Bom
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,55.0,,0,Government Junior Secondary  School Gambar Lere
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Non-Disabled,Public,Vocational,Vocational Year 2,5,0,0,0,55.0,,0,Government Junior Secondary  School Kurum Dodo
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,55.0,,0,Government Junior Secondary  School Tadnum
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Non-Disabled,Private,Vocational,Vocational Year 3,2,0,0,0,55.0,,0,New Era Junior Secondary School
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,55.0,,0,Government Junior Secondary  School Bom
2024/2025,North East,Bauchi,Bogoro,"Lusa ""B""",Male,Non-Disabled,Public,Vocational,Vocational Year 3,3,0,0,0,55.0,,0,Government Junior Secondary  School Gambar Lere
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,43.0,,0,Bakoti Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,7,0,0,0,43.0,,0,Central Primary School Konkiyel
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,1,0,0,43.0,,0,Daba Babba Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,9,1,1,0,43.0,,0,Diggiri Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,43.0,,0,Dosho
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,5,0,0,0,43.0,,0,Gakkulan Audi Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,43.0,,0,Garin Dare Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,7,0,0,0,43.0,,0,Garin Lesa Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,43.0,,0,Jalingo Eccde And Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,3,0,0,0,43.0,,0,Jss Tsamiya
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,43.0,,0,Kanya Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,4,0,0,0,43.0,,0,Larabawa Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,43.0,,0,Maluri Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,9,0,1,0,43.0,,0,Taude Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,1,0,0,0,43.0,,0,Unguwar Galadima Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,14,0,1,1,43.0,,0,Zaga Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,43.0,,0,Bakoti Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,7,0,1,0,43.0,,0,Central Primary School Konkiyel
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,43.0,,0,Daba Babba Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,11,0,1,0,43.0,,0,Diggiri Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,43.0,,0,Dosho
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,4,0,0,0,43.0,,0,Gakkulan Audi Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,43.0,,0,Garin Dare Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,6,0,0,0,43.0,,0,Garin Lesa Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,47.0,Primary 1,0,Jalingo Eccde And Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,43,0,1,1,47.0,Primary 1,0,Jss Tsamiya
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,6,1,0,0,47.0,Primary 1,0,Kanya Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,213,1,5,2,47.0,Primary 1,0,Larabawa Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,47.0,,0,Maluri Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,38,0,1,0,47.0,,0,Taude Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,5,1,0,0,47.0,,0,Unguwar Galadima Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,189,1,5,2,47.0,,0,Zaga Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,47.0,,0,Bakoti Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,34,0,1,0,47.0,,0,Central Primary School Konkiyel
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,5,1,0,0,47.0,,0,Daba Babba Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,170,1,4,2,47.0,,0,Diggiri Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,47.0,,0,Dosho
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,31,0,1,0,47.0,,0,Gakkulan Audi Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,4,1,0,0,47.0,,0,Garin Dare Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,156,1,4,2,47.0,,0,Garin Lesa Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,47.0,,0,Jalingo Eccde And Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,29,0,1,0,47.0,,0,Jss Tsamiya
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,4,1,0,0,47.0,,0,Kanya Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,146,1,4,2,47.0,,0,Larabawa Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,47.0,,0,Maluri Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,27,0,1,0,47.0,,0,Taude Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,4,1,0,0,47.0,,0,Unguwar Galadima Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,132,1,3,2,47.0,,0,Zaga Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,47.0,Primary 1,0,Bakoti Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,45,0,1,1,47.0,Primary 1,0,Central Primary School Konkiyel
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,6,1,0,0,47.0,Primary 1,0,Daba Babba Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,212,1,5,2,47.0,Primary 1,0,Diggiri Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,47.0,,0,Dosho
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,40,0,1,0,47.0,,0,Gakkulan Audi Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,5,1,0,0,47.0,,0,Garin Dare Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,188,1,5,2,47.0,,0,Garin Lesa Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,47.0,,0,Jalingo Eccde And Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,36,0,1,0,47.0,,0,Jss Tsamiya
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,5,1,0,0,47.0,,0,Kanya Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,169,1,4,2,47.0,,0,Larabawa Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,47.0,,0,Maluri Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,33,0,1,0,47.0,,0,Taude Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,4,1,0,0,47.0,,0,Unguwar Galadima Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,154,1,4,2,47.0,,0,Zaga Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,47.0,,0,Bakoti Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,31,0,1,0,47.0,,0,Central Primary School Konkiyel
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,4,1,0,0,47.0,,0,Daba Babba Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,145,1,3,2,47.0,,0,Diggiri Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,47.0,,0,Dosho
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,28,0,1,0,47.0,,0,Gakkulan Audi Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,4,1,0,0,47.0,,0,Garin Dare Primary School
2019/2020,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,131,1,3,2,47.0,,0,Garin Lesa Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,46.0,,0,Jalingo Eccde And Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,7,0,0,0,46.0,,0,Jss Tsamiya
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,46.0,,0,Kanya Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,9,0,1,0,46.0,,0,Larabawa Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,46.0,,0,Maluri Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,5,0,0,0,46.0,,0,Taude Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,1,0,0,46.0,,0,Unguwar Galadima Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,7,1,0,0,46.0,,0,Zaga Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,46.0,,0,Bakoti Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,3,0,0,0,46.0,,0,Central Primary School Konkiyel
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,1,0,0,46.0,,0,Daba Babba Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,4,0,0,0,46.0,,0,Diggiri Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,46.0,,0,Dosho
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,10,0,1,1,46.0,,0,Gakkulan Audi Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,46.0,,0,Garin Dare Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,13,0,1,1,46.0,,0,Garin Lesa Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,46.0,,0,Jalingo Eccde And Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,8,0,0,0,46.0,,0,Jss Tsamiya
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,46.0,,0,Kanya Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,10,0,1,0,46.0,,0,Larabawa Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,46.0,,0,Maluri Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,4,0,0,0,46.0,,0,Taude Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,46.0,,0,Unguwar Galadima Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,6,0,0,0,46.0,,0,Zaga Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,2,0,0,0,50.0,Primary 1,0,Bakoti Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,43,0,1,1,50.0,Primary 1,0,Central Primary School Konkiyel
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,6,1,0,0,50.0,Primary 1,0,Daba Babba Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,206,1,5,2,50.0,Primary 1,0,Diggiri Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,50.0,,0,Dosho
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,38,0,1,1,50.0,,0,Gakkulan Audi Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,5,1,0,0,50.0,,0,Garin Dare Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,182,1,4,2,50.0,,0,Garin Lesa Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,50.0,,0,Jalingo Eccde And Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,35,0,1,0,50.0,,0,Jss Tsamiya
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,5,1,0,0,50.0,,0,Kanya Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,164,1,4,2,50.0,,0,Larabawa Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,50.0,,0,Maluri Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,32,0,1,0,50.0,,0,Taude Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,4,1,0,0,50.0,,0,Unguwar Galadima Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,150,1,4,2,50.0,,0,Zaga Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,50.0,,0,Bakoti Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,30,0,1,0,50.0,,0,Central Primary School Konkiyel
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,4,1,0,0,50.0,,0,Daba Babba Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,140,1,3,2,50.0,,0,Diggiri Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,50.0,,0,Dosho
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,27,0,1,0,50.0,,0,Gakkulan Audi Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,4,1,0,0,50.0,,0,Garin Dare Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,127,1,3,2,50.0,,0,Garin Lesa Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,2,0,0,0,50.0,Primary 1,0,Jalingo Eccde And Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,47,0,1,1,50.0,Primary 1,0,Jss Tsamiya
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,6,1,0,0,50.0,Primary 1,0,Kanya Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,211,1,5,2,50.0,Primary 1,0,Larabawa Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,2,0,0,0,50.0,,0,Maluri Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,42,0,1,1,50.0,,0,Taude Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,5,1,0,0,50.0,,0,Unguwar Galadima Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,187,1,4,2,50.0,,0,Zaga Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,50.0,,0,Bakoti Primary School
2020/2021,North East,Bauchi,Darazo,Konkiyal,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,37,0,1,0,50.0,,0,Central Primary School Konkiyel
