session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,JSS,JSS1,16,0,0,0,72.8,JSS1,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,JSS,JSS1,1,0,0,0,72.8,JSS1,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,JSS,JSS1,50,0,1,1,72.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,JSS,JSS2,1,0,0,0,72.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,JSS,JSS2,13,0,0,0,72.8,,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,JSS,JSS2,1,0,0,0,72.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,JSS,JSS2,41,0,1,1,72.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,JSS,JSS3,0,0,0,0,72.8,,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,JSS,JSS3,11,0,0,0,72.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,JSS,JSS3,1,0,0,0,72.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,JSS,JSS3,33,0,1,0,72.8,,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,SSS,SSS1,1,0,0,0,74.8,SSS1,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,SSS,SSS1,19,0,1,0,74.8,SSS1,1,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,SSS,SSS1,1,0,0,0,74.8,SSS1,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,SSS,SSS1,31,0,1,1,74.8,SSS1,1,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,SSS,SSS2,0,0,0,0,74.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,SSS,SSS2,15,0,0,0,74.8,,1,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,SSS,SSS2,1,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,SSS,SSS2,25,0,1,0,74.8,,1,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,SSS,SSS3,0,0,0,0,74.8,,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,SSS,SSS3,12,0,0,0,74.8,,1,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,SSS,SSS3,1,0,0,0,74.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,SSS,SSS3,19,0,1,0,74.8,,1,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,SSS,SSS1,0,0,0,0,74.8,SSS1,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,SSS,SSS1,18,0,1,0,74.8,SSS1,1,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,SSS,SSS1,1,0,0,0,74.8,SSS1,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,SSS,SSS1,30,0,1,0,74.8,SSS1,1,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,SSS,SSS2,0,0,0,0,74.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,SSS,SSS2,15,0,0,0,74.8,,1,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,SSS,SSS2,1,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,SSS,SSS2,24,0,1,0,74.8,,1,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,SSS,SSS3,0,0,0,0,74.8,,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,SSS,SSS3,12,0,0,0,74.8,,1,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,SSS,SSS3,0,0,0,0,74.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,SSS,SSS3,19,0,1,0,74.8,,1,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,71.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,Vocational,Vocational Year 1,1,0,0,0,71.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,71.8,,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,Vocational,Vocational Year 1,1,0,0,0,71.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,71.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,71.8,,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,71.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,Vocational,Vocational Year 2,1,0,0,0,71.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,71.8,,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,71.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,71.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,71.8,,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,71.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,Vocational,Vocational Year 1,2,0,0,0,71.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,71.8,,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,Vocational,Vocational Year 1,2,0,1,0,71.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,71.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,Vocational,Vocational Year 2,1,0,0,0,71.8,,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,71.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,Vocational,Vocational Year 2,2,0,0,0,71.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,71.8,,0,St Patricks Secondary School
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,Vocational,Vocational Year 3,1,0,0,0,71.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,71.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2019/2020,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,Vocational,Vocational Year 3,2,0,0,0,71.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,JSS,JSS1,1,0,0,0,75.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,JSS,JSS1,19,0,1,0,75.8,JSS1,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,JSS,JSS1,2,0,0,0,75.8,JSS1,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,JSS,JSS1,59,1,1,1,75.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,JSS,JSS2,0,0,0,0,75.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,JSS,JSS2,16,0,0,0,75.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,JSS,JSS2,2,1,0,0,75.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,JSS,JSS2,48,1,1,1,75.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,JSS,JSS3,0,0,0,0,75.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,JSS,JSS3,13,0,0,0,75.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,JSS,JSS3,1,1,0,0,75.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,JSS,JSS3,38,1,1,0,75.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,JSS,JSS1,0,0,0,0,75.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,JSS,JSS1,18,0,1,0,75.8,JSS1,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,JSS,JSS1,2,0,0,0,75.8,JSS1,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,JSS,JSS1,56,0,1,1,75.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,JSS,JSS2,0,0,0,0,75.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,JSS,JSS2,15,0,0,0,75.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,JSS,JSS2,2,1,0,0,75.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,JSS,JSS2,46,1,1,1,75.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,JSS,JSS3,0,0,0,0,75.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,JSS,JSS3,12,0,0,0,75.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,JSS,JSS3,1,1,0,0,75.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,JSS,JSS3,37,1,1,0,75.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,SSS,SSS1,0,0,0,0,77.8,SSS1,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,SSS,SSS1,17,0,0,0,77.8,SSS1,1,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,SSS,SSS1,1,1,0,0,77.8,SSS1,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,SSS,SSS1,33,1,1,0,77.8,SSS1,1,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,SSS,SSS2,0,0,0,0,77.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,SSS,SSS2,14,0,0,0,77.8,,1,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,SSS,SSS2,1,1,0,0,77.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,SSS,SSS2,27,1,1,0,77.8,,1,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,SSS,SSS3,0,0,0,0,77.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,SSS,SSS3,11,0,0,0,77.8,,1,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,SSS,SSS3,1,0,0,0,77.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,SSS,SSS3,21,1,1,0,77.8,,1,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,SSS,SSS1,0,0,0,0,77.8,SSS1,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,SSS,SSS1,20,0,1,0,77.8,SSS1,1,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,SSS,SSS1,1,0,0,0,77.8,SSS1,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,SSS,SSS1,34,0,1,1,77.8,SSS1,1,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,SSS,SSS2,0,0,0,0,77.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,SSS,SSS2,16,0,0,0,77.8,,1,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,SSS,SSS2,1,0,0,0,77.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,SSS,SSS2,27,0,1,0,77.8,,1,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,SSS,SSS3,0,0,0,0,77.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,SSS,SSS3,12,0,0,0,77.8,,1,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,SSS,SSS3,0,0,0,0,77.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,SSS,SSS3,21,0,1,0,77.8,,1,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,Vocational,Vocational Year 1,1,0,0,0,74.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,74.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,Vocational,Vocational Year 1,1,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,74.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,74.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,Vocational,Vocational Year 2,1,0,0,0,74.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,Vocational,Vocational Year 1,2,0,0,0,74.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,74.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,Vocational,Vocational Year 1,2,0,1,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,74.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,Vocational,Vocational Year 2,2,0,0,0,74.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,Vocational,Vocational Year 2,2,0,0,0,74.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,St Patricks Secondary School
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,Vocational,Vocational Year 3,1,0,0,0,74.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2020/2021,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,Vocational,Vocational Year 3,2,0,0,0,74.8,,0,St Patricks Secondary School
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,JSS,JSS1,0,0,0,0,78.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,JSS,JSS1,17,0,0,0,78.8,JSS1,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,JSS,JSS1,1,1,0,0,78.8,JSS1,0,St Patricks Secondary School
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,JSS,JSS1,69,1,2,1,78.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,JSS,JSS2,0,0,0,0,78.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,JSS,JSS2,14,0,0,0,78.8,,0,St Patricks Secondary School
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,JSS,JSS2,1,1,0,0,78.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,JSS,JSS2,57,1,1,1,78.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,JSS,JSS3,0,0,0,0,78.8,,0,St Patricks Secondary School
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,JSS,JSS3,11,0,0,0,78.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,JSS,JSS3,1,1,0,0,78.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Public,JSS,JSS3,45,1,1,0,78.8,,0,St Patricks Secondary School
2021/2022,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,JSS,JSS1,0,0,0,0,78.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2021/2022,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,JSS,JSS1,15,0,0,0,78.8,JSS1,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2021/2022,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,JSS,JSS1,1,1,0,0,78.8,JSS1,0,St Patricks Secondary School
2021/2022,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,JSS,JSS1,64,1,1,1,78.8,JSS1,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2021/2022,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,JSS,JSS2,0,0,0,0,78.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2021/2022,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,JSS,JSS2,12,0,0,0,78.8,,0,St Patricks Secondary School
2021/2022,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,JSS,JSS2,1,1,0,0,78.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2021/2022,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,JSS,JSS2,52,1,1,1,78.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2021/2022,South East,Enugu,Udenu,Ezimo,Male,Disabled,Private,JSS,JSS3,0,0,0,0,78.8,,0,St Patricks Secondary School
2021/2022,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Private,JSS,JSS3,10,0,0,0,78.8,,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2021/2022,South East,Enugu,Udenu,Ezimo,Male,Disabled,Public,JSS,JSS3,1,1,0,0,78.8,,0,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2021/2022,South East,Enugu,Udenu,Ezimo,Male,Non-Disabled,Public,JSS,JSS3,42,1,1,0,78.8,,0,St Patricks Secondary School
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Disabled,Private,SSS,SSS1,0,0,0,0,80.8,SSS1,0,"COMMUNITY SECONDARY SCHOOL, AMALLA"
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Non-Disabled,Private,SSS,SSS1,20,0,1,0,80.8,SSS1,1,"EZIMO-AGU HIGH SCHOOL, EZIMO-AGU"
2021/2022,South East,Enugu,Udenu,Ezimo,Female,Disabled,Public,SSS,SSS1,1,0,0,0,80.8,SSS1,0,St Patricks Secondary School
