session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2024/2025,South East,Enugu,Udi,Abor,Male,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,78.8,,0,"CHRIST HIGH SCHOOL, ABOR"
2024/2025,South East,Enugu,Udi,Abor,Male,Non-Disabled,Private,Vocational,Vocational Year 2,3,0,0,0,78.8,,0,"ST PETERS SECONDARY SCHOOL, ABOR"
2024/2025,South East,Enugu,Udi,Abor,Male,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,78.8,,0,"ABOR TECHNICAL COLLEGE, ABOR"
2024/2025,South East,Enugu,Udi,Abor,Male,Non-Disabled,Public,Vocational,Vocational Year 2,5,0,0,0,78.8,,0,"CHRIST HIGH SCHOOL, ABOR"
2024/2025,South East,Enugu,Udi,Abor,Male,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,78.8,,0,"ST PETERS SECONDARY SCHOOL, ABOR"
2024/2025,South East,Enugu,Udi,Abor,Male,Non-Disabled,Private,Vocational,Vocational Year 3,2,0,0,0,78.8,,0,"ABOR TECHNICAL COLLEGE, ABOR"
2024/2025,South East,Enugu,Udi,Abor,Male,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,78.8,,0,"CHRIST HIGH SCHOOL, ABOR"
2024/2025,South East,Enugu,Udi,Abor,Male,Non-Disabled,Public,Vocational,Vocational Year 3,4,0,0,0,78.8,,0,"ST PETERS SECONDARY SCHOOL, ABOR"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,66.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,4,0,0,0,66.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,66.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,6,0,0,0,66.8,,0,DIVINE GRACE PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,66.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,3,0,0,0,66.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,66.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,5,0,0,0,66.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,66.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,0,0,0,66.8,,0,DIVINE GRACE PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,66.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,3,0,0,0,66.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,66.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,6,0,0,0,66.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,66.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,9,0,1,0,66.8,,0,DIVINE GRACE PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,66.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,4,0,0,0,66.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,66.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,7,0,0,0,66.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,66.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,0,0,0,66.8,,0,DIVINE GRACE PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,66.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,4,0,0,0,66.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,70.8,Primary 1,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,31,0,1,0,70.8,Primary 1,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,3,1,0,0,70.8,Primary 1,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,120,1,3,1,70.8,Primary 1,0,DIVINE GRACE PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,70.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,27,0,1,0,70.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,3,1,0,0,70.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,107,1,3,1,70.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,70.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,25,0,1,0,70.8,,0,DIVINE GRACE PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,3,1,0,0,70.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,96,1,3,1,70.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,70.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,23,0,1,0,70.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,2,1,0,0,70.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,88,1,2,1,70.8,,0,DIVINE GRACE PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,70.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,21,0,1,0,70.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,2,1,0,0,70.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,82,1,2,1,70.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,70.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,19,0,1,0,70.8,,0,DIVINE GRACE PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,2,1,0,0,70.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,74,1,2,1,70.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,70.8,Primary 1,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,29,0,1,0,70.8,Primary 1,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,4,1,0,0,70.8,Primary 1,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,130,1,3,1,70.8,Primary 1,0,DIVINE GRACE PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,70.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,26,0,1,0,70.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,3,1,0,0,70.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,115,1,3,1,70.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,70.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,23,0,1,0,70.8,,0,DIVINE GRACE PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,3,1,0,0,70.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,104,1,3,1,70.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,70.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,21,0,1,0,70.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,3,1,0,0,70.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,95,1,3,1,70.8,,0,DIVINE GRACE PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,70.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,20,0,1,0,70.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,3,1,0,0,70.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,89,1,2,1,70.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,70.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,18,0,1,0,70.8,,0,DIVINE GRACE PRIMARY SCHOOL
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,2,1,0,0,70.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2019/2020,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,80,1,2,1,70.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,69.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,4,0,0,0,69.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,69.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,6,0,0,0,69.8,,0,DIVINE GRACE PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,69.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,3,0,0,0,69.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,69.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,5,0,0,0,69.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,69.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,0,0,0,69.8,,0,DIVINE GRACE PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,69.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,3,0,0,0,69.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,69.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,6,0,0,0,69.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,69.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,9,0,1,0,69.8,,0,DIVINE GRACE PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,69.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,5,0,0,0,69.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,69.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,7,0,0,0,69.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,69.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,3,0,0,0,69.8,,0,DIVINE GRACE PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,69.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,4,0,0,0,69.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,73.8,Primary 1,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,32,0,1,0,73.8,Primary 1,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,3,1,0,0,73.8,Primary 1,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,130,1,3,1,73.8,Primary 1,0,DIVINE GRACE PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,73.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,28,0,1,0,73.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,3,1,0,0,73.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,116,1,3,1,73.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,73.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,25,0,1,0,73.8,,0,DIVINE GRACE PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,3,1,0,0,73.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,104,1,3,1,73.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,73.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,23,0,1,0,73.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,2,1,0,0,73.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,95,1,3,1,73.8,,0,DIVINE GRACE PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,73.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,22,0,1,0,73.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,2,1,0,0,73.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,89,1,2,1,73.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,73.8,,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,20,0,1,0,73.8,,0,DIVINE GRACE PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,2,1,0,0,73.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,80,1,2,1,73.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,1,0,0,0,73.8,Primary 1,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,32,0,1,0,73.8,Primary 1,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,3,1,0,0,73.8,Primary 1,0,CONFIDENCE NURSERY AND PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,125,1,3,1,73.8,Primary 1,0,DIVINE GRACE PRIMARY SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,1,0,0,0,73.8,,0,"HILSIDE PRIMARY SCHOOL, UDI"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,29,0,1,0,73.8,,0,JORDAN STAR INTERNATIONAL SCHOOL
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,3,1,0,0,73.8,,0,"CENTRAL SCHOOL I, AKPAKWUME NZE"
2020/2021,South East,Enugu,Udi,Udi/Agbudu,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,111,1,3,1,73.8,,0,"COMMUNITY PRIMARY SCHOOL, AGBUDU"
