session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2022/2023,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,145,1,3,2,51.0,,0,"Zongoma Primary School, Zongoma"
2022/2023,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,51.0,,0,Ambara Primary School
2022/2023,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,35,0,1,0,51.0,,0,Ambassador Academy Bara
2022/2023,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,4,1,0,0,51.0,,0,Attaisser Bara
2022/2023,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,131,1,3,2,51.0,,0,Attaisser Islamiyya Bara
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,2,0,0,0,51.0,Primary 1,0,"Bara Central Primary School, Bara Central"
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,54,0,1,1,51.0,Primary 1,0,"Bara Fada Primary School, Bara Fada"
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,6,1,0,0,51.0,Primary 1,0,"Junior Sec   School,  Kafin Iyakafin Iya"
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,215,1,5,3,51.0,Primary 1,0,Katsinawa Primary School
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,2,0,0,0,51.0,,0,Madarasatul Nurul Islam Fada Bara
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,48,0,1,1,51.0,,0,Tahfizul Quran Bara
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,6,1,0,0,51.0,,0,"Tashan Turmi Primary School, Tashan Turmi"
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,191,1,5,2,51.0,,0,"Yelwal Bara Primary School, Yelwal Bara"
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,1,0,0,0,51.0,,0,"Zongoma Primary School, Zongoma"
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,43,0,1,1,51.0,,0,Ambara Primary School
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,5,1,0,0,51.0,,0,Ambassador Academy Bara
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,172,1,4,2,51.0,,0,Attaisser Bara
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,51.0,,0,Attaisser Islamiyya Bara
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,40,0,1,1,51.0,,0,"Bara Central Primary School, Bara Central"
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,5,1,0,0,51.0,,0,"Bara Fada Primary School, Bara Fada"
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,157,1,4,2,51.0,,0,"Junior Sec   School,  Kafin Iyakafin Iya"
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,51.0,,0,Katsinawa Primary School
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,37,0,1,0,51.0,,0,Madarasatul Nurul Islam Fada Bara
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,4,1,0,0,51.0,,0,Tahfizul Quran Bara
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,147,1,3,2,51.0,,0,"Tashan Turmi Primary School, Tashan Turmi"
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,51.0,,0,"Yelwal Bara Primary School, Yelwal Bara"
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,34,0,1,0,51.0,,0,"Zongoma Primary School, Zongoma"
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,4,1,0,0,51.0,,0,Ambara Primary School
2022/2023,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,133,1,3,2,51.0,,0,Ambassador Academy Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,51.0,,0,Attaisser Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,8,0,0,0,51.0,,0,Attaisser Islamiyya Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,51.0,,0,"Bara Central Primary School, Bara Central"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,13,0,1,1,51.0,,0,"Bara Fada Primary School, Bara Fada"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,51.0,,0,"Junior Sec   School,  Kafin Iyakafin Iya"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,6,0,0,0,51.0,,0,Katsinawa Primary School
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,51.0,,0,Madarasatul Nurul Islam Fada Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,10,0,1,0,51.0,,0,Tahfizul Quran Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,51.0,,0,"Tashan Turmi Primary School, Tashan Turmi"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,4,0,0,0,51.0,,0,"Yelwal Bara Primary School, Yelwal Bara"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,51.0,,0,"Zongoma Primary School, Zongoma"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,6,0,0,0,51.0,,0,Ambara Primary School
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,0,0,0,0,51.0,,0,Ambassador Academy Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,11,0,1,0,51.0,,0,Attaisser Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,1,0,0,0,51.0,,0,Attaisser Islamiyya Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,16,0,1,1,51.0,,0,"Bara Central Primary School, Bara Central"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,51.0,,0,"Bara Fada Primary School, Bara Fada"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,9,0,0,0,51.0,,0,"Junior Sec   School,  Kafin Iyakafin Iya"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,0,0,0,0,51.0,,0,Katsinawa Primary School
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,13,0,1,1,51.0,,0,Madarasatul Nurul Islam Fada Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,51.0,,0,Tahfizul Quran Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,5,0,0,0,51.0,,0,"Tashan Turmi Primary School, Tashan Turmi"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,51.0,,0,"Yelwal Bara Primary School, Yelwal Bara"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,7,0,0,0,51.0,,0,"Zongoma Primary School, Zongoma"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,2,1,0,0,55.0,Primary 1,0,Ambara Primary School
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,62,1,1,1,55.0,Primary 1,0,Ambassador Academy Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,8,1,0,0,55.0,Primary 1,0,Attaisser Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,232,1,5,3,55.0,Primary 1,0,Attaisser Islamiyya Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,2,1,0,0,55.0,,0,"Bara Central Primary School, Bara Central"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,55,1,1,1,55.0,,0,"Bara Fada Primary School, Bara Fada"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,7,1,0,0,55.0,,0,"Junior Sec   School,  Kafin Iyakafin Iya"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,206,1,5,3,55.0,,0,Katsinawa Primary School
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,2,1,0,0,55.0,,0,Madarasatul Nurul Islam Fada Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,49,1,1,1,55.0,,0,Tahfizul Quran Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,6,1,0,0,55.0,,0,"Tashan Turmi Primary School, Tashan Turmi"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,185,1,4,2,55.0,,0,"Yelwal Bara Primary School, Yelwal Bara"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,1,0,0,0,55.0,,0,"Zongoma Primary School, Zongoma"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,45,0,1,1,55.0,,0,Ambara Primary School
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,6,1,0,0,55.0,,0,Ambassador Academy Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,169,1,4,2,55.0,,0,Attaisser Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,1,0,0,0,55.0,,0,Attaisser Islamiyya Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,42,0,1,1,55.0,,0,"Bara Central Primary School, Bara Central"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,5,1,0,0,55.0,,0,"Bara Fada Primary School, Bara Fada"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,158,1,4,2,55.0,,0,"Junior Sec   School,  Kafin Iyakafin Iya"
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,55.0,,0,Katsinawa Primary School
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,38,0,1,1,55.0,,0,Madarasatul Nurul Islam Fada Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,5,1,0,0,55.0,,0,Tahfizul Quran Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,143,1,3,2,55.0,,0,"Tashan Turmi Primary School, Tashan Turmi"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,2,0,0,0,55.0,Primary 1,0,"Yelwal Bara Primary School, Yelwal Bara"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,70,1,2,1,55.0,Primary 1,0,"Zongoma Primary School, Zongoma"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,8,1,0,0,55.0,Primary 1,0,Ambara Primary School
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,233,1,5,3,55.0,Primary 1,0,Ambassador Academy Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,2,1,0,0,55.0,,0,Attaisser Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,62,1,1,1,55.0,,0,Attaisser Islamiyya Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,7,1,0,0,55.0,,0,"Bara Central Primary School, Bara Central"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,207,1,5,3,55.0,,0,"Bara Fada Primary School, Bara Fada"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,2,1,0,0,55.0,,0,"Junior Sec   School,  Kafin Iyakafin Iya"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,56,1,1,1,55.0,,0,Katsinawa Primary School
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,6,1,0,0,55.0,,0,Madarasatul Nurul Islam Fada Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,186,1,4,2,55.0,,0,Tahfizul Quran Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,2,1,0,0,55.0,,0,"Tashan Turmi Primary School, Tashan Turmi"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,51,1,1,1,55.0,,0,"Yelwal Bara Primary School, Yelwal Bara"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,6,1,0,0,55.0,,0,"Zongoma Primary School, Zongoma"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,170,1,4,2,55.0,,0,Ambara Primary School
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,2,1,0,0,55.0,,0,Ambassador Academy Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,48,1,1,1,55.0,,0,Attaisser Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,5,1,0,0,55.0,,0,Attaisser Islamiyya Bara
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,159,1,4,2,55.0,,0,"Bara Central Primary School, Bara Central"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,1,0,0,0,55.0,,0,"Bara Fada Primary School, Bara Fada"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,43,0,1,1,55.0,,0,"Junior Sec   School,  Kafin Iyakafin Iya"
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,5,1,0,0,55.0,,0,Katsinawa Primary School
2023/2024,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,144,1,3,2,55.0,,0,Madarasatul Nurul Islam Fada Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,1,0,0,0,50.0,,0,Tahfizul Quran Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,39,0,0,0,50.0,,0,"Tashan Turmi Primary School, Tashan Turmi"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,1,0,0,0,50.0,,0,"Yelwal Bara Primary School, Yelwal Bara"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,66,0,1,1,50.0,,0,"Zongoma Primary School, Zongoma"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,1,0,0,0,50.0,,0,Ambara Primary School
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,31,0,0,0,50.0,,0,Ambassador Academy Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,1,0,0,0,50.0,,0,Attaisser Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,51,0,1,0,50.0,,0,Attaisser Islamiyya Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,0,0,0,0,50.0,,0,"Bara Central Primary School, Bara Central"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,17,0,0,0,50.0,,0,"Bara Fada Primary School, Bara Fada"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,1,0,0,0,50.0,,0,"Junior Sec   School,  Kafin Iyakafin Iya"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,28,0,0,0,50.0,,0,Katsinawa Primary School
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,1,0,0,0,50.0,,0,Madarasatul Nurul Islam Fada Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,54,0,1,0,50.0,,0,Tahfizul Quran Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,2,0,0,0,50.0,,0,"Tashan Turmi Primary School, Tashan Turmi"
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,90,0,1,1,50.0,,0,"Yelwal Bara Primary School, Yelwal Bara"
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,1,0,0,0,50.0,,0,"Zongoma Primary School, Zongoma"
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,42,0,0,0,50.0,,0,Ambara Primary School
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,1,0,0,0,50.0,,0,Ambassador Academy Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,70,0,1,1,50.0,,0,Attaisser Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,1,0,0,0,50.0,,0,Attaisser Islamiyya Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,23,0,0,0,50.0,,0,"Bara Central Primary School, Bara Central"
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,1,0,0,0,50.0,,0,"Bara Fada Primary School, Bara Fada"
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,39,0,0,0,50.0,,0,"Junior Sec   School,  Kafin Iyakafin Iya"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,3,0,0,0,54.0,Primary 1,0,Katsinawa Primary School
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,94,0,1,1,54.0,Primary 1,0,Madarasatul Nurul Islam Fada Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,21,1,0,0,54.0,Primary 1,0,Tahfizul Quran Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,558,1,6,3,54.0,Primary 1,0,"Tashan Turmi Primary School, Tashan Turmi"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,2,0,0,0,54.0,,0,"Yelwal Bara Primary School, Yelwal Bara"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,84,0,1,1,54.0,,0,"Zongoma Primary School, Zongoma"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,19,1,0,0,54.0,,0,Ambara Primary School
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,496,1,5,3,54.0,,0,Ambassador Academy Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,2,0,0,0,54.0,,0,Attaisser Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,75,0,1,0,54.0,,0,Attaisser Islamiyya Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,17,1,0,0,54.0,,0,"Bara Central Primary School, Bara Central"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,446,1,5,3,54.0,,0,"Bara Fada Primary School, Bara Fada"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,2,0,0,0,54.0,,0,"Junior Sec   School,  Kafin Iyakafin Iya"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,69,0,1,0,54.0,,0,Katsinawa Primary School
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,15,1,0,0,54.0,,0,Madarasatul Nurul Islam Fada Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,408,1,4,3,54.0,,0,Tahfizul Quran Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,2,0,0,0,54.0,,0,"Tashan Turmi Primary School, Tashan Turmi"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,65,0,1,0,54.0,,0,"Yelwal Bara Primary School, Yelwal Bara"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,15,1,0,0,54.0,,0,"Zongoma Primary School, Zongoma"
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,382,1,4,2,54.0,,0,Ambara Primary School
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,2,0,0,0,54.0,,0,Ambassador Academy Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,58,0,1,0,54.0,,0,Attaisser Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,13,1,0,0,54.0,,0,Attaisser Islamiyya Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,345,1,4,2,54.0,,0,"Bara Central Primary School, Bara Central"
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,2,0,0,0,54.0,Primary 1,0,"Bara Fada Primary School, Bara Fada"
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,73,0,1,1,54.0,Primary 1,0,"Junior Sec   School,  Kafin Iyakafin Iya"
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,20,1,0,0,54.0,Primary 1,0,Katsinawa Primary School
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,518,1,7,4,54.0,Primary 1,0,Madarasatul Nurul Islam Fada Bara
2024/2025,North East,Bauchi,Kirfi,Bara,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,2,0,0,0,54.0,,0,Tahfizul Quran Bara
