session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,ALL,NECO,5+-year,College of Education,40,23,8,9,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,ALL,WAEC,1-year,College of Education,178,97,33,28,5,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,ALL,WAEC,2-year,College of Education,120,65,23,21,2,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,ALL,WAEC,3-5-year,College of Education,84,43,17,14,3,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,ALL,WAEC,5+-year,College of Education,40,22,7,7,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,Disabled,NABTEB,1-year,College of Education,10,6,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,Disabled,NABTEB,2-year,College of Education,7,3,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,Disabled,NABTEB,3-5-year,College of Education,3,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,Disabled,NABTEB,5+-year,College of Education,3,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,Disabled,NECO,1-year,College of Education,18,8,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,Disabled,NECO,2-year,College of Education,14,6,4,4,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,Disabled,NECO,3-5-year,College of Education,7,6,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,Disabled,NECO,5+-year,College of Education,7,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,Disabled,WAEC,1-year,College of Education,22,13,3,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,Disabled,WAEC,2-year,College of Education,14,8,3,4,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,Disabled,WAEC,3-5-year,College of Education,11,5,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Comprehensive High School, Diobu",Male,Disabled,WAEC,5+-year,College of Education,7,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,ALL,NABTEB,1-year,Polytechnic,63,35,11,7,4,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,ALL,NABTEB,2-year,Polytechnic,43,22,7,4,3,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,ALL,NABTEB,3-5-year,Polytechnic,27,13,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,ALL,NABTEB,5+-year,Polytechnic,13,10,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,ALL,NECO,1-year,Polytechnic,144,83,29,22,7,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,ALL,NECO,2-year,Polytechnic,97,54,16,17,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,ALL,NECO,3-5-year,Polytechnic,68,37,12,9,3,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,ALL,NECO,5+-year,Polytechnic,25,14,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,ALL,WAEC,1-year,Polytechnic,160,92,30,28,2,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,ALL,WAEC,2-year,Polytechnic,105,60,20,17,3,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,ALL,WAEC,3-5-year,Polytechnic,65,38,13,10,3,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,ALL,WAEC,5+-year,Polytechnic,29,19,7,7,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,Disabled,NABTEB,1-year,Polytechnic,7,3,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,Disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,Disabled,NECO,1-year,Polytechnic,11,6,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,Disabled,NECO,2-year,Polytechnic,7,3,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,Disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,Disabled,NECO,5+-year,Polytechnic,3,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,Disabled,WAEC,1-year,Polytechnic,14,5,3,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,Disabled,WAEC,2-year,Polytechnic,7,3,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,Disabled,WAEC,3-5-year,Polytechnic,4,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Female,Disabled,WAEC,5+-year,Polytechnic,4,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,ALL,NABTEB,1-year,Polytechnic,60,35,7,7,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,ALL,NABTEB,2-year,Polytechnic,43,22,7,4,3,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,ALL,NABTEB,3-5-year,Polytechnic,30,16,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,ALL,NABTEB,5+-year,Polytechnic,13,10,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,ALL,NECO,1-year,Polytechnic,126,68,29,22,7,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,ALL,NECO,2-year,Polytechnic,79,43,16,13,3,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,ALL,NECO,3-5-year,Polytechnic,58,31,12,13,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,ALL,NECO,5+-year,Polytechnic,29,14,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,ALL,WAEC,1-year,Polytechnic,156,89,30,28,2,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,ALL,WAEC,2-year,Polytechnic,102,57,20,17,3,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,ALL,WAEC,3-5-year,Polytechnic,65,35,10,10,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,ALL,WAEC,5+-year,Polytechnic,29,16,7,4,3,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,Disabled,NABTEB,1-year,Polytechnic,7,3,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,Disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,Disabled,NECO,1-year,Polytechnic,11,6,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,Disabled,NECO,2-year,Polytechnic,7,6,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,Disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,Disabled,NECO,5+-year,Polytechnic,3,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,Disabled,WAEC,1-year,Polytechnic,14,8,3,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,Disabled,WAEC,2-year,Polytechnic,11,5,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,Disabled,WAEC,3-5-year,Polytechnic,4,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Government Secondary School, Diobu",Male,Disabled,WAEC,5+-year,Polytechnic,4,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,ALL,NABTEB,1-year,University,30,16,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,ALL,NABTEB,2-year,University,23,13,4,4,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,ALL,NABTEB,3-5-year,University,10,6,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,ALL,NABTEB,5+-year,University,7,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,ALL,NECO,1-year,University,65,37,16,13,3,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,ALL,NECO,2-year,University,36,20,8,9,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,ALL,NECO,3-5-year,University,25,14,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,ALL,NECO,5+-year,University,14,6,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,ALL,WAEC,1-year,University,84,43,13,14,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,ALL,WAEC,2-year,University,47,27,10,7,3,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,ALL,WAEC,3-5-year,University,33,16,7,7,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,ALL,WAEC,5+-year,University,18,11,3,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,Disabled,NABTEB,1-year,University,7,3,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,Disabled,NECO,1-year,University,7,3,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,Disabled,NECO,2-year,University,3,3,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,Disabled,NECO,5+-year,University,4,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,Disabled,WAEC,1-year,University,11,5,3,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,Disabled,WAEC,2-year,University,7,3,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,Disabled,WAEC,3-5-year,University,4,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Female,Disabled,WAEC,5+-year,University,4,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,ALL,NABTEB,1-year,University,40,22,7,7,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,ALL,NABTEB,2-year,University,23,13,4,4,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,ALL,NABTEB,3-5-year,University,13,10,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,ALL,NABTEB,5+-year,University,7,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,ALL,NECO,1-year,University,65,37,12,13,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,ALL,NECO,2-year,University,43,26,8,9,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,ALL,NECO,3-5-year,University,29,17,8,4,4,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,ALL,NECO,5+-year,University,14,8,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,ALL,WAEC,1-year,University,98,54,20,17,3,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,ALL,WAEC,2-year,University,58,35,13,10,3,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,ALL,WAEC,3-5-year,University,40,22,7,7,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,ALL,WAEC,5+-year,University,25,13,3,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,Disabled,NABTEB,1-year,University,7,3,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,Disabled,NECO,1-year,University,11,6,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,Disabled,NECO,2-year,University,7,3,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,Disabled,WAEC,1-year,University,14,8,3,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,Disabled,WAEC,2-year,University,7,5,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,Disabled,WAEC,3-5-year,University,7,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Diobu,"Unity College, Port Harcourt",Male,Disabled,WAEC,5+-year,University,4,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,ALL,NABTEB,1-year,Polytechnic,56,32,11,8,3,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,ALL,NABTEB,2-year,Polytechnic,40,22,7,8,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,ALL,NABTEB,3-5-year,Polytechnic,27,16,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,ALL,NABTEB,5+-year,Polytechnic,17,10,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,ALL,NECO,1-year,Polytechnic,133,80,33,30,3,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,ALL,NECO,2-year,Polytechnic,83,51,21,17,4,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,ALL,NECO,3-5-year,Polytechnic,58,34,12,13,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,ALL,NECO,5+-year,Polytechnic,29,20,8,4,4,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,ALL,WAEC,1-year,Polytechnic,145,84,30,28,2,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,ALL,WAEC,2-year,Polytechnic,91,51,20,17,3,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,ALL,WAEC,3-5-year,Polytechnic,69,38,17,14,3,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,ALL,WAEC,5+-year,Polytechnic,36,22,7,7,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,Disabled,NABTEB,1-year,Polytechnic,7,3,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,Disabled,NABTEB,3-5-year,Polytechnic,3,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,Disabled,NABTEB,5+-year,Polytechnic,3,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,Disabled,NECO,1-year,Polytechnic,14,9,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,Disabled,NECO,2-year,Polytechnic,7,6,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,Disabled,NECO,3-5-year,Polytechnic,4,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,Disabled,NECO,5+-year,Polytechnic,4,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,Disabled,WAEC,1-year,Polytechnic,18,8,3,3,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,Disabled,WAEC,2-year,Polytechnic,11,5,3,3,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,Disabled,WAEC,3-5-year,Polytechnic,7,5,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Female,Disabled,WAEC,5+-year,Polytechnic,4,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,ALL,NABTEB,1-year,Polytechnic,53,32,11,7,4,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,ALL,NABTEB,2-year,Polytechnic,40,22,7,7,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,ALL,NABTEB,3-5-year,Polytechnic,23,13,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,ALL,NABTEB,5+-year,Polytechnic,13,10,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,ALL,NECO,1-year,Polytechnic,115,68,29,26,3,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,ALL,NECO,2-year,Polytechnic,68,40,16,13,3,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,ALL,NECO,3-5-year,Polytechnic,54,31,12,13,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,ALL,NECO,5+-year,Polytechnic,25,14,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,ALL,WAEC,1-year,Polytechnic,171,97,30,28,2,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,ALL,WAEC,2-year,Polytechnic,102,60,20,17,3,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,ALL,WAEC,3-5-year,Polytechnic,69,38,13,10,3,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,ALL,WAEC,5+-year,Polytechnic,36,22,7,7,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,Disabled,NABTEB,1-year,Polytechnic,7,3,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,Disabled,NABTEB,3-5-year,Polytechnic,3,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,Disabled,NABTEB,5+-year,Polytechnic,3,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,Disabled,NECO,1-year,Polytechnic,11,6,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,Disabled,NECO,2-year,Polytechnic,11,3,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,Disabled,NECO,3-5-year,Polytechnic,4,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,Disabled,NECO,5+-year,Polytechnic,4,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,Disabled,WAEC,1-year,Polytechnic,18,11,3,3,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,Disabled,WAEC,2-year,Polytechnic,11,5,3,3,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,Disabled,WAEC,3-5-year,Polytechnic,7,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Community Secondary School, Elekahia",Male,Disabled,WAEC,5+-year,Polytechnic,4,3,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,ALL,NABTEB,1-year,College of Education,53,32,11,11,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,ALL,NABTEB,2-year,College of Education,33,19,7,7,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,ALL,NABTEB,3-5-year,College of Education,23,13,4,4,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,ALL,NABTEB,5+-year,College of Education,13,7,4,0,4,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,ALL,NECO,1-year,College of Education,122,65,29,26,3,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,ALL,NECO,2-year,College of Education,72,40,16,17,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,ALL,NECO,3-5-year,College of Education,43,23,8,9,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,ALL,NECO,5+-year,College of Education,29,17,8,4,4,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,ALL,WAEC,1-year,College of Education,142,78,26,24,2,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,ALL,WAEC,2-year,College of Education,98,54,20,17,3,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,ALL,WAEC,3-5-year,College of Education,58,35,13,10,3,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,ALL,WAEC,5+-year,College of Education,29,16,7,7,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,Disabled,NABTEB,1-year,College of Education,7,3,4,4,0,1.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2022/2023,South South,Rivers,Port Harcourt,Elekahia,"Comprehensive High School, Elekahia",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
