session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Public,JSS,JSS1,1508,11,27,21,64.9,JSS1,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Public,JSS,JSS1,35,11,1,1,64.9,JSS1,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Public,JSS,JSS1,1219,11,22,17,64.9,JSS1,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Private,JSS,JSS2,12,5,1,1,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Private,JSS,JSS2,545,5,10,8,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Private,JSS,JSS2,12,5,1,1,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Private,JSS,JSS2,525,5,9,7,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Public,JSS,JSS2,35,10,1,1,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Public,JSS,JSS2,1239,10,22,17,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Public,JSS,JSS2,29,10,1,1,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Public,JSS,JSS2,1000,10,18,14,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Private,JSS,JSS3,10,5,1,1,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Private,JSS,JSS3,434,5,8,6,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Private,JSS,JSS3,9,5,1,1,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Private,JSS,JSS3,419,5,8,6,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Public,JSS,JSS3,28,10,1,1,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Public,JSS,JSS3,987,10,18,14,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Public,JSS,JSS3,23,10,1,1,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Public,JSS,JSS3,798,10,14,11,64.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,30,4,1,1,62.9,Primary 1,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,960,4,20,15,62.9,Primary 1,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,32,4,1,1,62.9,Primary 1,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,1029,4,21,16,62.9,Primary 1,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,191,24,4,3,62.9,Primary 1,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,5639,24,118,91,62.9,Primary 1,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,200,24,4,3,62.9,Primary 1,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,5903,24,123,95,62.9,Primary 1,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,26,5,1,1,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,853,5,18,14,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,28,5,1,1,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,914,5,19,15,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,169,27,4,3,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,5008,27,105,81,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,177,27,4,3,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,5243,27,109,84,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,23,4,1,1,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,766,4,16,12,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,25,4,1,1,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,821,4,17,13,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,152,24,3,2,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,4503,24,94,72,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,159,24,3,2,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,4713,24,98,76,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,22,4,1,1,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,700,4,15,12,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,23,4,1,1,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,751,4,16,12,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,139,26,3,2,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,4115,26,86,66,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,145,26,3,2,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,4308,26,90,69,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,21,4,1,1,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,655,4,14,11,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,22,4,1,1,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,703,4,15,12,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,129,23,3,2,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,3854,23,80,62,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,137,23,3,2,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,4034,23,84,65,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,18,4,1,1,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,593,4,12,9,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,20,4,1,1,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,636,4,13,10,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,118,27,2,2,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,3484,27,73,56,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,123,27,3,2,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,3646,27,76,59,62.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Private,SSS,SSS1,8,4,1,1,66.9,SSS1,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Private,SSS,SSS1,412,4,8,6,66.9,SSS1,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Private,SSS,SSS1,9,4,1,1,66.9,SSS1,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Private,SSS,SSS1,404,4,8,6,66.9,SSS1,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Public,SSS,SSS1,21,11,1,1,66.9,SSS1,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Public,SSS,SSS1,1059,11,20,15,66.9,SSS1,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Public,SSS,SSS1,24,11,1,1,66.9,SSS1,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Public,SSS,SSS1,1121,11,22,17,66.9,SSS1,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Private,SSS,SSS2,7,4,1,1,66.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Private,SSS,SSS2,331,4,6,5,66.9,,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Private,SSS,SSS2,7,4,1,1,66.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Private,SSS,SSS2,326,4,6,5,66.9,,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Public,SSS,SSS2,17,10,1,1,66.9,,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Public,SSS,SSS2,853,10,16,12,66.9,,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Public,SSS,SSS2,18,10,1,1,66.9,,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Public,SSS,SSS2,903,10,17,13,66.9,,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Private,SSS,SSS3,6,4,1,1,66.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Private,SSS,SSS3,258,4,5,4,66.9,,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Private,SSS,SSS3,4,4,1,1,66.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Private,SSS,SSS3,253,4,5,4,66.9,,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Public,SSS,SSS3,14,11,1,1,66.9,,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Public,SSS,SSS3,663,11,13,10,66.9,,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Public,SSS,SSS3,15,11,1,1,66.9,,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Public,SSS,SSS3,701,11,14,11,66.9,,1,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Private,Vocational,Vocational Year 1,1,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Private,Vocational,Vocational Year 1,22,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Private,Vocational,Vocational Year 1,1,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Private,Vocational,Vocational Year 1,62,3,2,2,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Public,Vocational,Vocational Year 1,1,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Public,Vocational,Vocational Year 1,22,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Public,Vocational,Vocational Year 1,1,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Public,Vocational,Vocational Year 1,59,3,2,2,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Private,Vocational,Vocational Year 2,1,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Private,Vocational,Vocational Year 2,18,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Private,Vocational,Vocational Year 2,1,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Private,Vocational,Vocational Year 2,53,3,2,2,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Public,Vocational,Vocational Year 2,1,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Public,Vocational,Vocational Year 2,19,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Public,Vocational,Vocational Year 2,1,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Public,Vocational,Vocational Year 2,51,3,2,2,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Disabled,Private,Vocational,Vocational Year 3,0,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Female,Non-Disabled,Private,Vocational,Vocational Year 3,13,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Disabled,Private,Vocational,Vocational Year 3,1,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
2022/2023,North West,Kano,Nasarawa,Gawuna,Male,Non-Disabled,Private,Vocational,Vocational Year 3,39,3,1,1,63.9,,0,"Government Secondary School, Gawuna | Community Secondary School, Gawuna | Unity College, Nasarawa | Comprehensive High School, Gawuna"
