session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,Female,all,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,1294,997,726,281,266,223,77.0479,38.7052,94.6619,83.8346
2022/2023,Female,all,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,1435,1106,819,318,289,252,77.0732,38.8278,90.8805,87.1972
2022/2023,Female,all,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,2121,1457,1183,454,435,394,68.694,38.377,95.815,90.5747
2022/2023,Female,all,NECO,lga,Okigwe,South East,Imo,Okigwe,,,2552,1754,1449,556,507,465,68.7304,38.3713,91.1871,91.716
2022/2023,Female,all,NECO,lga,Orlu,South East,Imo,Orlu,,,2795,1919,1580,611,555,497,68.6583,38.6709,90.8347,89.5495
2022/2023,Female,all,NECO,lga,Owerri North,South East,Imo,Owerri North,,,2316,1592,1303,501,481,438,68.7392,38.4497,96.008,91.0603
2022/2023,Female,all,NECO,lga,Owerri West,South East,Imo,Owerri West,,,2660,1829,1499,576,555,512,68.7594,38.4256,96.3542,92.2523
2022/2023,Female,all,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,2810,2087,1563,599,576,525,74.2705,38.3237,96.1603,91.1458
2022/2023,Female,all,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,3329,2470,1873,718,662,609,74.1965,38.3342,92.2006,91.994
2022/2023,Female,all,WAEC,lga,Orlu,South East,Imo,Orlu,,,3743,2775,2106,805,796,734,74.1384,38.2241,98.882,92.2111
2022/2023,Female,all,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,3015,2238,1705,652,644,583,74.2289,38.2405,98.773,90.528
2022/2023,Female,all,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,3459,2565,1972,755,734,673,74.1544,38.286,97.2185,91.6894
2022/2023,Female,disabled,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,168,132,84,36,55,55,78.5714,42.8571,152.7778,100.0
2022/2023,Female,disabled,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,180,140,96,40,50,50,77.7778,41.6667,125.0,100.0
2022/2023,Female,disabled,NABTEB,lga,Orlu,South East,Imo,Orlu,,,187,145,96,40,55,55,77.5401,41.6667,137.5,100.0
2022/2023,Female,disabled,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,171,134,87,37,55,55,78.3626,42.5287,148.6486,100.0
2022/2023,Female,disabled,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,171,134,87,37,55,55,78.3626,42.5287,148.6486,100.0
2022/2023,Female,disabled,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,249,171,135,50,48,52,68.6747,37.037,96.0,108.3333
2022/2023,Female,disabled,NECO,lga,Okigwe,South East,Imo,Okigwe,,,287,197,154,59,48,55,68.6411,38.3117,81.3559,114.5833
2022/2023,Female,disabled,NECO,lga,Orlu,South East,Imo,Orlu,,,342,235,174,69,50,59,68.7135,39.6552,72.4638,118.0
2022/2023,Female,disabled,NECO,lga,Owerri North,South East,Imo,Owerri North,,,256,175,143,54,48,55,68.3594,37.7622,88.8889,114.5833
2022/2023,Female,disabled,NECO,lga,Owerri West,South East,Imo,Owerri West,,,287,197,147,55,49,60,68.6411,37.415,89.0909,122.449
2022/2023,Female,disabled,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,322,240,166,62,52,53,74.5342,37.3494,83.871,101.9231
2022/2023,Female,disabled,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,381,285,199,74,64,68,74.8031,37.1859,86.4865,106.25
2022/2023,Female,disabled,WAEC,lga,Orlu,South East,Imo,Orlu,,,447,332,243,90,72,79,74.2729,37.037,80.0,109.7222
2022/2023,Female,disabled,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,336,251,177,66,52,53,74.7024,37.2881,78.7879,101.9231
2022/2023,Female,disabled,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,364,271,193,72,64,72,74.4505,37.3057,88.8889,112.5
2022/2023,Male,all,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,1227,943,715,279,245,228,76.8541,39.021,87.8136,93.0612
2022/2023,Male,all,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,1432,1099,850,329,309,263,76.7458,38.7059,93.921,85.1133
2022/2023,Male,all,NABTEB,lga,Orlu,South East,Imo,Orlu,,,1473,1132,903,350,333,287,76.85,38.7597,95.1429,86.1862
2022/2023,Male,all,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,1317,1013,799,312,302,258,76.9172,39.0488,96.7949,85.4305
2022/2023,Male,all,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,1487,1141,884,343,310,270,76.7317,38.8009,90.379,87.0968
2022/2023,Male,all,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,2241,1545,1332,509,473,425,68.9424,38.2132,92.9273,89.852
2022/2023,Male,all,NECO,lga,Okigwe,South East,Imo,Okigwe,,,2617,1803,1553,599,542,484,68.8957,38.5705,90.4841,89.2989
2022/2023,Male,all,NECO,lga,Orlu,South East,Imo,Orlu,,,2794,1923,1669,643,606,555,68.8261,38.5261,94.2457,91.5842
2022/2023,Male,all,NECO,lga,Owerri North,South East,Imo,Owerri North,,,2368,1629,1435,549,535,495,68.7922,38.2578,97.4499,92.5234
2022/2023,Male,all,NECO,lga,Owerri West,South East,Imo,Owerri West,,,2756,1898,1658,638,606,556,68.8679,38.4801,94.9843,91.7492
2022/2023,Male,all,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,2939,2178,1746,670,642,596,74.1068,38.3734,95.8209,92.8349
2022/2023,Male,all,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,3482,2581,2058,788,734,669,74.1241,38.2896,93.1472,91.1444
2022/2023,Male,all,WAEC,lga,Orlu,South East,Imo,Orlu,,,3733,2767,2272,869,852,769,74.1227,38.2482,98.0437,90.2582
2022/2023,Male,all,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,3156,2341,1894,723,704,652,74.1762,38.1732,97.3721,92.6136
2022/2023,Male,all,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,3482,2582,2080,798,788,720,74.1528,38.3654,98.7469,91.3706
2022/2023,Male,disabled,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,168,129,90,38,42,42,76.7857,42.2222,110.5263,100.0
2022/2023,Male,disabled,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,190,146,102,42,48,48,76.8421,41.1765,114.2857,100.0
2022/2023,Male,disabled,NABTEB,lga,Orlu,South East,Imo,Orlu,,,184,141,100,41,60,60,76.6304,41.0,146.3415,100.0
2022/2023,Male,disabled,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,167,128,90,38,54,54,76.6467,42.2222,142.1053,100.0
2022/2023,Male,disabled,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,171,131,90,38,54,54,76.6082,42.2222,142.1053,100.0
2022/2023,Male,disabled,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,258,180,144,53,55,55,69.7674,36.8056,103.7736,100.0
2022/2023,Male,disabled,NECO,lga,Okigwe,South East,Imo,Okigwe,,,305,213,165,64,60,60,69.8361,38.7879,93.75,100.0
2022/2023,Male,disabled,NECO,lga,Orlu,South East,Imo,Orlu,,,357,248,203,79,70,73,69.4678,38.9163,88.6076,104.2857
2022/2023,Male,disabled,NECO,lga,Owerri North,South East,Imo,Owerri North,,,254,178,145,54,60,60,70.0787,37.2414,111.1111,100.0
2022/2023,Male,disabled,NECO,lga,Owerri West,South East,Imo,Owerri West,,,302,211,167,65,55,57,69.8675,38.9222,84.6154,103.6364
2022/2023,Male,disabled,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,337,250,190,70,58,68,74.184,36.8421,82.8571,117.2414
2022/2023,Male,disabled,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,397,293,228,85,73,80,73.8035,37.2807,85.8824,109.589
2022/2023,Male,disabled,WAEC,lga,Orlu,South East,Imo,Orlu,,,464,344,264,98,84,84,74.1379,37.1212,85.7143,100.0
2022/2023,Male,disabled,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,349,258,196,73,59,68,73.9255,37.2449,80.8219,115.2542
2022/2023,Male,disabled,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,382,282,209,78,68,72,73.822,37.3206,87.1795,105.8824
2023/2024,Female,all,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,1208,982,713,303,262,247,81.2914,42.4965,86.4686,94.2748
2023/2024,Female,all,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,1484,1210,884,377,291,252,81.5364,42.6471,77.1883,86.5979
2023/2024,Female,all,NABTEB,lga,Orlu,South East,Imo,Orlu,,,1569,1280,915,389,357,301,81.5806,42.5137,91.7738,84.3137
2023/2024,Female,all,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,1340,1093,778,332,270,234,81.5672,42.6735,81.3253,86.6667
2023/2024,Female,all,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,1491,1218,882,374,346,305,81.6901,42.4036,92.5134,88.1503
2023/2024,Female,all,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,2267,1686,1323,564,467,438,74.3714,42.6304,82.8014,93.7901
2023/2024,Female,all,NECO,lga,Okigwe,South East,Imo,Okigwe,,,2613,1947,1514,643,534,480,74.5121,42.4703,83.0482,89.8876
2023/2024,Female,all,NECO,lga,Orlu,South East,Imo,Orlu,,,2895,2156,1709,725,632,570,74.4732,42.4225,87.1724,90.1899
2023/2024,Female,all,NECO,lga,Owerri North,South East,Imo,Owerri North,,,2380,1769,1426,606,530,494,74.3277,42.4965,87.4587,93.2075
2023/2024,Female,all,NECO,lga,Owerri West,South East,Imo,Owerri West,,,2760,2054,1626,693,617,566,74.4203,42.6199,89.0332,91.7342
2023/2024,Female,all,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,2876,2297,1696,719,636,592,79.8679,42.3939,88.4562,93.0818
2023/2024,Female,all,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,3578,2857,2069,878,746,687,79.8491,42.436,84.9658,92.0912
2023/2024,Female,all,WAEC,lga,Orlu,South East,Imo,Orlu,,,3899,3109,2328,990,890,821,79.7384,42.5258,89.899,92.2472
2023/2024,Female,all,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,3240,2588,1904,807,720,668,79.8765,42.3845,89.2193,92.7778
2023/2024,Female,all,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,3727,2976,2192,929,829,753,79.8497,42.3814,89.2357,90.8323
2023/2024,Female,disabled,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,168,132,84,36,60,68,78.5714,42.8571,166.6667,113.3333
2023/2024,Female,disabled,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,184,147,96,42,57,56,79.8913,43.75,135.7143,98.2456
2023/2024,Female,disabled,NABTEB,lga,Orlu,South East,Imo,Orlu,,,198,159,101,43,68,68,80.303,42.5743,158.1395,100.0
2023/2024,Female,disabled,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,176,140,90,38,60,66,79.5455,42.2222,157.8947,110.0
2023/2024,Female,disabled,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,180,144,93,40,69,72,80.0,43.0108,172.5,104.3478
2023/2024,Female,disabled,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,261,192,138,60,48,60,73.5632,43.4783,80.0,125.0
2023/2024,Female,disabled,NECO,lga,Okigwe,South East,Imo,Okigwe,,,293,218,158,68,56,60,74.4027,43.038,82.3529,107.1429
2023/2024,Female,disabled,NECO,lga,Orlu,South East,Imo,Orlu,,,353,264,197,84,62,65,74.7875,42.6396,73.8095,104.8387
2023/2024,Female,disabled,NECO,lga,Owerri North,South East,Imo,Owerri North,,,266,195,148,64,59,60,73.3083,43.2432,92.1875,101.6949
2023/2024,Female,disabled,NECO,lga,Owerri West,South East,Imo,Owerri West,,,279,206,149,65,60,60,73.8351,43.6242,92.3077,100.0
2023/2024,Female,disabled,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,332,267,188,78,53,64,80.4217,41.4894,67.9487,120.7547
2023/2024,Female,disabled,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,409,328,225,95,73,80,80.1956,42.2222,76.8421,109.589
2023/2024,Female,disabled,WAEC,lga,Orlu,South East,Imo,Orlu,,,478,380,274,118,89,92,79.4979,43.0657,75.4237,103.3708
2023/2024,Female,disabled,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,358,287,203,86,54,64,80.1676,42.3645,62.7907,118.5185
2023/2024,Female,disabled,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,387,309,215,91,67,72,79.845,42.3256,73.6264,107.4627
2023/2024,Male,all,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,1262,1029,779,331,292,262,81.5372,42.4904,88.2175,89.726
2023/2024,Male,all,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,1561,1274,966,410,342,304,81.6143,42.4431,83.4146,88.8889
2023/2024,Male,all,NABTEB,lga,Orlu,South East,Imo,Orlu,,,1577,1290,1002,425,380,321,81.8009,42.4152,89.4118,84.4737
2023/2024,Male,all,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,1363,1111,857,363,305,266,81.5114,42.3571,84.022,87.2131
2023/2024,Male,all,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,1534,1251,954,401,349,310,81.5515,42.0335,87.0324,88.8252
2023/2024,Male,all,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,2349,1749,1469,625,525,487,74.4572,42.5459,84.0,92.7619
2023/2024,Male,all,NECO,lga,Okigwe,South East,Imo,Okigwe,,,2715,2022,1648,701,578,527,74.4751,42.5364,82.4536,91.1765
2023/2024,Male,all,NECO,lga,Orlu,South East,Imo,Orlu,,,2997,2233,1889,805,696,628,74.5078,42.6151,86.4596,90.2299
2023/2024,Male,all,NECO,lga,Owerri North,South East,Imo,Owerri North,,,2432,1809,1549,657,591,555,74.3832,42.4145,89.9543,93.9086
2023/2024,Male,all,NECO,lga,Owerri West,South East,Imo,Owerri West,,,2795,2082,1746,743,647,586,74.4902,42.5544,87.0794,90.5719
2023/2024,Male,all,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,3069,2449,1892,805,699,652,79.798,42.5476,86.8323,93.2761
2023/2024,Male,all,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,3700,2952,2288,972,861,794,79.7838,42.4825,88.5802,92.2184
2023/2024,Male,all,WAEC,lga,Orlu,South East,Imo,Orlu,,,3973,3171,2514,1067,948,880,79.8137,42.4423,88.8472,92.827
2023/2024,Male,all,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,3302,2635,2037,867,763,690,79.8001,42.5626,88.0046,90.4325
2023/2024,Male,all,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,3776,3012,2401,1020,903,831,79.7669,42.4823,88.5294,92.0266
2023/2024,Male,disabled,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,174,138,89,38,60,60,79.3103,42.6966,157.8947,100.0
2023/2024,Male,disabled,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,190,153,101,44,54,54,80.5263,43.5644,122.7273,100.0
2023/2024,Male,disabled,NABTEB,lga,Orlu,South East,Imo,Orlu,,,199,162,118,50,66,66,81.407,42.3729,132.0,100.0
2023/2024,Male,disabled,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,174,138,90,38,60,60,79.3103,42.2222,157.8947,100.0
2023/2024,Male,disabled,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,180,143,99,40,66,66,79.4444,40.404,165.0,100.0
2023/2024,Male,disabled,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,271,202,168,72,60,72,74.5387,42.8571,83.3333,120.0
2023/2024,Male,disabled,NECO,lga,Okigwe,South East,Imo,Okigwe,,,325,242,189,81,60,72,74.4615,42.8571,74.0741,120.0
2023/2024,Male,disabled,NECO,lga,Orlu,South East,Imo,Orlu,,,360,269,215,92,75,82,74.7222,42.7907,81.5217,109.3333
2023/2024,Male,disabled,NECO,lga,Owerri North,South East,Imo,Owerri North,,,272,202,162,69,63,72,74.2647,42.5926,91.3043,114.2857
2023/2024,Male,disabled,NECO,lga,Owerri West,South East,Imo,Owerri West,,,310,232,182,79,68,72,74.8387,43.4066,86.0759,105.8824
2023/2024,Male,disabled,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,349,278,200,85,64,65,79.6562,42.5,75.2941,101.5625
2023/2024,Male,disabled,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,414,331,243,104,76,80,79.9517,42.7984,73.0769,105.2632
2023/2024,Male,disabled,WAEC,lga,Orlu,South East,Imo,Orlu,,,497,398,304,129,89,90,80.0805,42.4342,68.9922,101.1236
2023/2024,Male,disabled,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,365,291,215,91,60,60,79.726,42.3256,65.9341,100.0
2023/2024,Male,disabled,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,412,329,245,104,88,95,79.8544,42.449,84.6154,107.9545
2024/2025,Female,all,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,1328,1057,802,325,299,273,79.5934,40.5237,92.0,91.3043
2024/2025,Female,all,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,1577,1255,941,383,329,288,79.5815,40.7014,85.9008,87.538
2024/2025,Female,all,NABTEB,lga,Orlu,South East,Imo,Orlu,,,1641,1306,1023,417,365,313,79.5856,40.7625,87.53,85.7534
2024/2025,Female,all,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,1394,1110,859,347,324,280,79.627,40.3958,93.3718,86.4198
2024/2025,Female,all,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,1549,1234,941,383,334,292,79.6643,40.7014,87.2063,87.4251
2024/2025,Female,all,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,2313,1664,1392,571,494,444,71.9412,41.0201,86.5149,89.8785
2024/2025,Female,all,NECO,lga,Okigwe,South East,Imo,Okigwe,,,2800,2015,1715,702,629,569,71.9643,40.9329,89.6011,90.461
2024/2025,Female,all,NECO,lga,Orlu,South East,Imo,Orlu,,,3075,2213,1880,771,689,632,71.9675,41.0106,89.3645,91.7271
2024/2025,Female,all,NECO,lga,Owerri North,South East,Imo,Owerri North,,,2570,1848,1572,642,574,539,71.9066,40.8397,89.4081,93.9024
2024/2025,Female,all,NECO,lga,Owerri West,South East,Imo,Owerri West,,,2801,2013,1708,699,603,551,71.8672,40.9251,86.2661,91.3765
2024/2025,Female,all,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,3204,2498,1967,802,739,674,77.965,40.7728,92.1446,91.2043
2024/2025,Female,all,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,3687,2873,2228,909,776,721,77.9224,40.7989,85.3685,92.9124
2024/2025,Female,all,WAEC,lga,Orlu,South East,Imo,Orlu,,,4067,3170,2475,1008,935,859,77.9444,40.7273,92.7579,91.8717
2024/2025,Female,all,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,3394,2645,2081,848,792,731,77.9316,40.7496,93.3962,92.298
2024/2025,Female,all,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,4016,3132,2449,999,908,833,77.988,40.7922,90.8909,91.7401
2024/2025,Female,disabled,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,184,147,96,36,72,72,79.8913,37.5,200.0,100.0
2024/2025,Female,disabled,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,196,156,108,42,72,72,79.5918,38.8889,171.4286,100.0
2024/2025,Female,disabled,NABTEB,lga,Orlu,South East,Imo,Orlu,,,209,167,116,46,72,72,79.9043,39.6552,156.5217,100.0
2024/2025,Female,disabled,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,180,144,96,36,66,66,80.0,37.5,183.3333,100.0
2024/2025,Female,disabled,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,194,155,108,42,60,60,79.8969,38.8889,142.8571,100.0
2024/2025,Female,disabled,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,283,202,157,65,60,60,71.3781,41.4013,92.3077,100.0
2024/2025,Female,disabled,NECO,lga,Okigwe,South East,Imo,Okigwe,,,326,233,186,78,60,60,71.4724,41.9355,76.9231,100.0
2024/2025,Female,disabled,NECO,lga,Orlu,South East,Imo,Orlu,,,371,264,217,91,65,69,71.159,41.9355,71.4286,106.1538
2024/2025,Female,disabled,NECO,lga,Owerri North,South East,Imo,Owerri North,,,277,197,159,67,60,64,71.1191,42.1384,89.5522,106.6667
2024/2025,Female,disabled,NECO,lga,Owerri West,South East,Imo,Owerri West,,,312,222,182,76,60,65,71.1538,41.7582,78.9474,108.3333
2024/2025,Female,disabled,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,377,295,213,85,64,65,78.2493,39.9061,75.2941,101.5625
2024/2025,Female,disabled,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,433,338,251,101,84,90,78.06,40.239,83.1683,107.1429
2024/2025,Female,disabled,WAEC,lga,Orlu,South East,Imo,Orlu,,,491,384,276,110,80,85,78.2077,39.8551,72.7273,106.25
2024/2025,Female,disabled,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,385,302,220,88,64,65,78.4416,40.0,72.7273,101.5625
2024/2025,Female,disabled,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,434,340,257,103,80,85,78.341,40.0778,77.6699,106.25
2024/2025,Male,all,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,1337,1063,876,357,305,271,79.5064,40.7534,85.4342,88.8525
2024/2025,Male,all,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,1596,1269,1031,421,361,318,79.5113,40.8341,85.7482,88.0886
2024/2025,Male,all,NABTEB,lga,Orlu,South East,Imo,Orlu,,,1660,1319,1082,442,393,335,79.4578,40.8503,88.914,85.2417
2024/2025,Male,all,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,1398,1110,896,363,331,287,79.3991,40.5134,91.1846,86.7069
2024/2025,Male,all,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,1620,1290,1043,424,392,349,79.6296,40.652,92.4528,89.0306
2024/2025,Male,all,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,2442,1762,1586,650,559,504,72.154,40.9836,86.0,90.161
2024/2025,Male,all,NECO,lga,Okigwe,South East,Imo,Okigwe,,,2868,2069,1843,755,647,599,72.1409,40.9658,85.6954,92.5811
2024/2025,Male,all,NECO,lga,Orlu,South East,Imo,Orlu,,,3036,2191,1975,810,732,669,72.1673,41.0127,90.3704,91.3934
2024/2025,Male,all,NECO,lga,Owerri North,South East,Imo,Owerri North,,,2528,1824,1645,676,597,557,72.1519,41.0942,88.3136,93.2998
2024/2025,Male,all,NECO,lga,Owerri West,South East,Imo,Owerri West,,,2906,2098,1873,768,691,622,72.1955,41.0037,89.974,90.0145
2024/2025,Male,all,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,3311,2578,2153,880,785,722,77.8617,40.8732,89.2045,91.9745
2024/2025,Male,all,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,3831,2985,2445,999,881,808,77.917,40.8589,88.1882,91.714
2024/2025,Male,all,WAEC,lga,Orlu,South East,Imo,Orlu,,,4043,3152,2651,1082,998,922,77.9619,40.8148,92.2366,92.3848
2024/2025,Male,all,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,3387,2636,2194,899,805,739,77.827,40.9754,89.5439,91.8012
2024/2025,Male,all,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,4094,3190,2642,1080,1009,929,77.9189,40.8781,93.4259,92.0714
2024/2025,Male,disabled,NABTEB,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,186,146,112,44,54,54,78.4946,39.2857,122.7273,100.0
2024/2025,Male,disabled,NABTEB,lga,Okigwe,South East,Imo,Okigwe,,,195,153,116,46,60,62,78.4615,39.6552,130.4348,103.3333
2024/2025,Male,disabled,NABTEB,lga,Orlu,South East,Imo,Orlu,,,207,163,124,49,66,66,78.744,39.5161,134.6939,100.0
2024/2025,Male,disabled,NABTEB,lga,Owerri North,South East,Imo,Owerri North,,,181,142,104,40,61,62,78.453,38.4615,152.5,101.6393
2024/2025,Male,disabled,NABTEB,lga,Owerri West,South East,Imo,Owerri West,,,190,151,108,42,79,80,79.4737,38.8889,188.0952,101.2658
2024/2025,Male,disabled,NECO,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,287,209,172,72,60,72,72.8223,41.8605,83.3333,120.0
2024/2025,Male,disabled,NECO,lga,Okigwe,South East,Imo,Okigwe,,,329,240,203,85,61,72,72.9483,41.8719,71.7647,118.0328
2024/2025,Male,disabled,NECO,lga,Orlu,South East,Imo,Orlu,,,379,276,231,97,74,78,72.8232,41.9913,76.2887,105.4054
2024/2025,Male,disabled,NECO,lga,Owerri North,South East,Imo,Owerri North,,,287,209,176,74,62,72,72.8223,42.0455,83.7838,116.129
2024/2025,Male,disabled,NECO,lga,Owerri West,South East,Imo,Owerri West,,,319,233,195,81,71,72,73.0408,41.5385,87.6543,101.4085
2024/2025,Male,disabled,WAEC,lga,Aboh Mbaise,South East,Imo,Aboh Mbaise,,,375,292,228,92,65,71,77.8667,40.3509,70.6522,109.2308
2024/2025,Male,disabled,WAEC,lga,Okigwe,South East,Imo,Okigwe,,,446,348,274,110,80,86,78.0269,40.146,72.7273,107.5
2024/2025,Male,disabled,WAEC,lga,Orlu,South East,Imo,Orlu,,,501,391,309,126,95,100,78.0439,40.7767,75.3968,105.2632
2024/2025,Male,disabled,WAEC,lga,Owerri North,South East,Imo,Owerri North,,,370,286,229,93,60,72,77.2973,40.6114,64.5161,120.0
2024/2025,Male,disabled,WAEC,lga,Owerri West,South East,Imo,Owerri West,,,432,336,266,108,85,97,77.7778,40.6015,78.7037,114.1176
