session,gender,disability_scope,olevel_exam_body,loc_level,loc_label,zone,state,lga,ward,school,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,Male,disabled,NECO,lga,Darazo,North East,Bauchi,Darazo,,,43,0,71,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Male,disabled,NECO,lga,Dass,North East,Bauchi,Dass,,,42,42,40,0,0,0,100.0,0.0,0.0,0.0
2019/2020,Male,disabled,NECO,lga,Gamawa,North East,Bauchi,Gamawa,,,116,116,99,79,0,0,100.0,79.798,0.0,0.0
2019/2020,Male,disabled,NECO,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Male,disabled,NECO,lga,Giade,North East,Bauchi,Giade,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Male,disabled,NECO,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,49,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Male,disabled,NECO,lga,Jama'Are,North East,Bauchi,Jama'Are,,,36,18,0,0,0,0,50.0,0.0,0.0,0.0
2019/2020,Male,disabled,NECO,lga,Katagum,North East,Bauchi,Katagum,,,43,10,19,0,0,0,23.2558,0.0,0.0,0.0
2019/2020,Male,disabled,NECO,lga,Kirfi,North East,Bauchi,Kirfi,,,17,17,17,0,0,0,100.0,0.0,0.0,0.0
2019/2020,Male,disabled,NECO,lga,Misau,North East,Bauchi,Misau,,,201,48,87,0,0,0,23.8806,0.0,0.0,0.0
2019/2020,Male,disabled,NECO,lga,Ningi,North East,Bauchi,Ningi,,,11,11,0,0,0,0,100.0,0.0,0.0,0.0
2019/2020,Male,disabled,NECO,lga,Shira,North East,Bauchi,Shira,,,147,147,79,6,0,0,100.0,7.5949,0.0,0.0
2019/2020,Male,disabled,NECO,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,78,78,78,0,134,169,100.0,0.0,0.0,126.1194
2019/2020,Male,disabled,NECO,lga,Toro,North East,Bauchi,Toro,,,0,0,0,0,39,39,0.0,0.0,0.0,100.0
2019/2020,Male,disabled,WAEC,lga,Alkaleri,North East,Bauchi,Alkaleri,,,85,85,82,63,79,79,100.0,76.8293,125.3968,100.0
2019/2020,Male,disabled,WAEC,lga,Bauchi,North East,Bauchi,Bauchi,,,316,165,112,0,0,0,52.2152,0.0,0.0,0.0
2019/2020,Male,disabled,WAEC,lga,Bogoro,North East,Bauchi,Bogoro,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Male,disabled,WAEC,lga,Damban,North East,Bauchi,Damban,,,16,16,16,0,0,7,100.0,0.0,0.0,0.0
2019/2020,Male,disabled,WAEC,lga,Darazo,North East,Bauchi,Darazo,,,242,205,196,0,58,92,84.7107,0.0,0.0,158.6207
2019/2020,Male,disabled,WAEC,lga,Dass,North East,Bauchi,Dass,,,137,76,58,0,0,0,55.4745,0.0,0.0,0.0
2019/2020,Male,disabled,WAEC,lga,Gamawa,North East,Bauchi,Gamawa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Male,disabled,WAEC,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,206,158,114,72,0,0,76.699,63.1579,0.0,0.0
2019/2020,Male,disabled,WAEC,lga,Giade,North East,Bauchi,Giade,,,33,13,0,0,0,0,39.3939,0.0,0.0,0.0
2019/2020,Male,disabled,WAEC,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,137,114,43,43,0,0,83.2117,100.0,0.0,0.0
2019/2020,Male,disabled,WAEC,lga,Jama'Are,North East,Bauchi,Jama'Are,,,37,36,36,36,0,0,97.2973,100.0,0.0,0.0
2019/2020,Male,disabled,WAEC,lga,Katagum,North East,Bauchi,Katagum,,,11,5,5,5,5,5,45.4545,100.0,100.0,100.0
2019/2020,Male,disabled,WAEC,lga,Kirfi,North East,Bauchi,Kirfi,,,73,73,73,73,73,73,100.0,100.0,100.0,100.0
2019/2020,Male,disabled,WAEC,lga,Misau,North East,Bauchi,Misau,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Male,disabled,WAEC,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Male,disabled,WAEC,lga,Toro,North East,Bauchi,Toro,,,158,158,158,0,0,0,100.0,0.0,0.0,0.0
2019/2020,Male,disabled,WAEC,lga,Warji,North East,Bauchi,Warji,,,59,0,0,0,0,0,0.0,0.0,0.0,0.0
2019/2020,Male,disabled,WAEC,lga,Zaki,North East,Bauchi,Zaki,,,20,0,1,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,all,NABTEB,lga,Alkaleri,North East,Bauchi,Alkaleri,,,285,193,185,0,24,27,67.7193,0.0,0.0,112.5
2020/2021,Female,all,NABTEB,lga,Bauchi,North East,Bauchi,Bauchi,,,935,843,583,242,243,211,90.1604,41.5094,100.4132,86.8313
2020/2021,Female,all,NABTEB,lga,Bogoro,North East,Bauchi,Bogoro,,,261,212,212,49,49,17,81.2261,23.1132,100.0,34.6939
2020/2021,Female,all,NABTEB,lga,Damban,North East,Bauchi,Damban,,,336,244,276,124,139,73,72.619,44.9275,112.0968,52.518
2020/2021,Female,all,NABTEB,lga,Darazo,North East,Bauchi,Darazo,,,326,260,163,18,18,73,79.7546,11.0429,100.0,405.5556
2020/2021,Female,all,NABTEB,lga,Dass,North East,Bauchi,Dass,,,211,211,145,93,145,145,100.0,64.1379,155.914,100.0
2020/2021,Female,all,NABTEB,lga,Gamawa,North East,Bauchi,Gamawa,,,308,228,154,75,74,74,74.026,48.7013,98.6667,100.0
2020/2021,Female,all,NABTEB,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,405,281,281,124,0,0,69.3827,44.1281,0.0,0.0
2020/2021,Female,all,NABTEB,lga,Giade,North East,Bauchi,Giade,,,142,110,43,32,0,0,77.4648,74.4186,0.0,0.0
2020/2021,Female,all,NABTEB,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,0,0,0,0,4,4,0.0,0.0,0.0,100.0
2020/2021,Female,all,NABTEB,lga,Jama'Are,North East,Bauchi,Jama'Are,,,79,79,79,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Female,all,NABTEB,lga,Katagum,North East,Bauchi,Katagum,,,35,34,0,0,0,0,97.1429,0.0,0.0,0.0
2020/2021,Female,all,NABTEB,lga,Kirfi,North East,Bauchi,Kirfi,,,137,40,0,0,0,0,29.1971,0.0,0.0,0.0
2020/2021,Female,all,NABTEB,lga,Misau,North East,Bauchi,Misau,,,93,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,all,NABTEB,lga,Ningi,North East,Bauchi,Ningi,,,192,192,192,28,4,4,100.0,14.5833,14.2857,100.0
2020/2021,Female,all,NABTEB,lga,Shira,North East,Bauchi,Shira,,,275,200,174,48,75,75,72.7273,27.5862,156.25,100.0
2020/2021,Female,all,NABTEB,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,552,327,241,83,83,83,59.2391,34.4398,100.0,100.0
2020/2021,Female,all,NABTEB,lga,Toro,North East,Bauchi,Toro,,,739,581,370,162,162,160,78.6198,43.7838,100.0,98.7654
2020/2021,Female,all,NABTEB,lga,Warji,North East,Bauchi,Warji,,,274,205,158,79,115,79,74.8175,50.0,145.5696,68.6957
2020/2021,Female,all,NABTEB,lga,Zaki,North East,Bauchi,Zaki,,,449,324,324,79,69,52,72.1604,24.3827,87.3418,75.3623
2020/2021,Female,all,NECO,lga,Alkaleri,North East,Bauchi,Alkaleri,,,719,521,438,216,194,201,72.4618,49.3151,89.8148,103.6082
2020/2021,Female,all,NECO,lga,Bauchi,North East,Bauchi,Bauchi,,,1839,1194,1036,439,409,292,64.9266,42.3745,93.1663,71.3936
2020/2021,Female,all,NECO,lga,Bogoro,North East,Bauchi,Bogoro,,,608,396,396,133,131,80,65.1316,33.5859,98.4962,61.0687
2020/2021,Female,all,NECO,lga,Damban,North East,Bauchi,Damban,,,186,159,159,27,70,66,85.4839,16.9811,259.2593,94.2857
2020/2021,Female,all,NECO,lga,Darazo,North East,Bauchi,Darazo,,,145,66,66,48,3,99,45.5172,72.7273,6.25,3300.0
2020/2021,Female,all,NECO,lga,Dass,North East,Bauchi,Dass,,,83,13,13,0,0,0,15.6627,0.0,0.0,0.0
2020/2021,Female,all,NECO,lga,Gamawa,North East,Bauchi,Gamawa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,all,NECO,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,all,NECO,lga,Giade,North East,Bauchi,Giade,,,230,177,127,23,87,7,76.9565,18.1102,378.2609,8.046
2020/2021,Female,all,NECO,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,468,312,312,134,66,65,66.6667,42.9487,49.2537,98.4848
2020/2021,Female,all,NECO,lga,Jama'Are,North East,Bauchi,Jama'Are,,,347,234,175,58,117,117,67.4352,33.1429,201.7241,100.0
2020/2021,Female,all,NECO,lga,Katagum,North East,Bauchi,Katagum,,,417,338,318,79,99,77,81.0552,24.8428,125.3165,77.7778
2020/2021,Female,all,NECO,lga,Kirfi,North East,Bauchi,Kirfi,,,509,390,311,79,79,79,76.6208,25.4019,100.0,100.0
2020/2021,Female,all,NECO,lga,Misau,North East,Bauchi,Misau,,,547,399,319,26,27,27,72.9433,8.1505,103.8462,100.0
2020/2021,Female,all,NECO,lga,Ningi,North East,Bauchi,Ningi,,,537,320,298,157,138,138,59.5903,52.6846,87.8981,100.0
2020/2021,Female,all,NECO,lga,Shira,North East,Bauchi,Shira,,,438,403,268,114,95,95,92.0091,42.5373,83.3333,100.0
2020/2021,Female,all,NECO,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,1228,881,759,287,287,287,71.7427,37.8129,100.0,100.0
2020/2021,Female,all,NECO,lga,Toro,North East,Bauchi,Toro,,,1439,908,761,158,158,158,63.0994,20.7622,100.0,100.0
2020/2021,Female,all,NECO,lga,Warji,North East,Bauchi,Warji,,,571,409,403,157,89,89,71.6287,38.9578,56.6879,100.0
2020/2021,Female,all,NECO,lga,Zaki,North East,Bauchi,Zaki,,,867,640,474,178,148,148,73.8178,37.5527,83.1461,100.0
2020/2021,Female,all,WAEC,lga,Alkaleri,North East,Bauchi,Alkaleri,,,685,411,342,93,211,135,60.0,27.193,226.8817,63.981
2020/2021,Female,all,WAEC,lga,Bauchi,North East,Bauchi,Bauchi,,,167,158,158,79,123,0,94.6108,50.0,155.6962,0.0
2020/2021,Female,all,WAEC,lga,Bogoro,North East,Bauchi,Bogoro,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,all,WAEC,lga,Damban,North East,Bauchi,Damban,,,373,292,252,134,102,54,78.2842,53.1746,76.1194,52.9412
2020/2021,Female,all,WAEC,lga,Darazo,North East,Bauchi,Darazo,,,894,711,469,227,284,183,79.5302,48.4009,125.1101,64.4366
2020/2021,Female,all,WAEC,lga,Dass,North East,Bauchi,Dass,,,542,373,259,114,97,79,68.8192,44.0154,85.0877,81.4433
2020/2021,Female,all,WAEC,lga,Gamawa,North East,Bauchi,Gamawa,,,485,213,181,27,27,27,43.9175,14.9171,100.0,100.0
2020/2021,Female,all,WAEC,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,900,690,416,131,52,52,76.6667,31.4904,39.6947,100.0
2020/2021,Female,all,WAEC,lga,Giade,North East,Bauchi,Giade,,,731,531,436,144,144,143,72.6402,33.0275,100.0,99.3056
2020/2021,Female,all,WAEC,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,556,377,377,156,78,77,67.8058,41.3793,50.0,98.7179
2020/2021,Female,all,WAEC,lga,Jama'Are,North East,Bauchi,Jama'Are,,,467,350,350,117,117,117,74.9465,33.4286,100.0,100.0
2020/2021,Female,all,WAEC,lga,Katagum,North East,Bauchi,Katagum,,,954,730,634,286,239,347,76.5199,45.1104,83.5664,145.1883
2020/2021,Female,all,WAEC,lga,Kirfi,North East,Bauchi,Kirfi,,,411,338,274,137,137,225,82.2384,50.0,100.0,164.2336
2020/2021,Female,all,WAEC,lga,Misau,North East,Bauchi,Misau,,,675,583,446,113,157,85,86.3704,25.3363,138.9381,54.1401
2020/2021,Female,all,WAEC,lga,Ningi,North East,Bauchi,Ningi,,,413,365,253,67,67,61,88.3777,26.4822,100.0,91.0448
2020/2021,Female,all,WAEC,lga,Shira,North East,Bauchi,Shira,,,873,641,471,97,165,165,73.425,20.5945,170.1031,100.0
2020/2021,Female,all,WAEC,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,1709,1233,1066,395,242,242,72.1475,37.0544,61.2658,100.0
2020/2021,Female,all,WAEC,lga,Toro,North East,Bauchi,Toro,,,2042,1653,1282,371,292,292,80.95,28.9392,78.7062,100.0
2020/2021,Female,all,WAEC,lga,Warji,North East,Bauchi,Warji,,,687,553,395,158,158,158,80.4949,40.0,100.0,100.0
2020/2021,Female,all,WAEC,lga,Zaki,North East,Bauchi,Zaki,,,980,735,569,194,166,166,75.0,34.0949,85.567,100.0
2020/2021,Female,disabled,NABTEB,lga,Alkaleri,North East,Bauchi,Alkaleri,,,8,8,0,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Female,disabled,NABTEB,lga,Bauchi,North East,Bauchi,Bauchi,,,102,102,79,54,44,44,100.0,68.3544,81.4815,100.0
2020/2021,Female,disabled,NABTEB,lga,Bogoro,North East,Bauchi,Bogoro,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,disabled,NABTEB,lga,Damban,North East,Bauchi,Damban,,,78,78,110,45,60,60,100.0,40.9091,133.3333,100.0
2020/2021,Female,disabled,NABTEB,lga,Giade,North East,Bauchi,Giade,,,0,0,11,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,disabled,NABTEB,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,0,0,0,0,4,4,0.0,0.0,0.0,100.0
2020/2021,Female,disabled,NABTEB,lga,Jama'Are,North East,Bauchi,Jama'Are,,,79,79,79,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Female,disabled,NABTEB,lga,Katagum,North East,Bauchi,Katagum,,,35,34,0,0,0,0,97.1429,0.0,0.0,0.0
2020/2021,Female,disabled,NABTEB,lga,Kirfi,North East,Bauchi,Kirfi,,,137,40,0,0,0,0,29.1971,0.0,0.0,0.0
2020/2021,Female,disabled,NABTEB,lga,Misau,North East,Bauchi,Misau,,,93,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,disabled,NABTEB,lga,Ningi,North East,Bauchi,Ningi,,,45,45,45,28,4,4,100.0,62.2222,14.2857,100.0
2020/2021,Female,disabled,NABTEB,lga,Shira,North East,Bauchi,Shira,,,35,35,35,5,0,0,100.0,14.2857,0.0,0.0
2020/2021,Female,disabled,NABTEB,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,disabled,NABTEB,lga,Toro,North East,Bauchi,Toro,,,54,54,0,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Female,disabled,NABTEB,lga,Warji,North East,Bauchi,Warji,,,47,47,0,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Female,disabled,NABTEB,lga,Zaki,North East,Bauchi,Zaki,,,79,79,79,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Female,disabled,NECO,lga,Alkaleri,North East,Bauchi,Alkaleri,,,78,78,78,45,86,114,100.0,57.6923,191.1111,132.5581
2020/2021,Female,disabled,NECO,lga,Damban,North East,Bauchi,Damban,,,0,0,0,0,43,39,0.0,0.0,0.0,90.6977
2020/2021,Female,disabled,NECO,lga,Darazo,North East,Bauchi,Darazo,,,145,66,66,48,3,99,45.5172,72.7273,6.25,3300.0
2020/2021,Female,disabled,NECO,lga,Dass,North East,Bauchi,Dass,,,83,13,13,0,0,0,15.6627,0.0,0.0,0.0
2020/2021,Female,disabled,NECO,lga,Gamawa,North East,Bauchi,Gamawa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,disabled,NECO,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,disabled,NECO,lga,Giade,North East,Bauchi,Giade,,,3,1,2,0,80,0,33.3333,0.0,0.0,0.0
2020/2021,Female,disabled,NECO,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,79,79,79,57,1,0,100.0,72.1519,1.7544,0.0
2020/2021,Female,disabled,NECO,lga,Jama'Are,North East,Bauchi,Jama'Are,,,55,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,disabled,NECO,lga,Katagum,North East,Bauchi,Katagum,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,disabled,NECO,lga,Kirfi,North East,Bauchi,Kirfi,,,95,95,95,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Female,disabled,NECO,lga,Misau,North East,Bauchi,Misau,,,63,63,63,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Female,disabled,NECO,lga,Ningi,North East,Bauchi,Ningi,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,disabled,NECO,lga,Shira,North East,Bauchi,Shira,,,79,73,39,0,0,0,92.4051,0.0,0.0,0.0
2020/2021,Female,disabled,NECO,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,208,158,66,0,0,0,75.9615,0.0,0.0,0.0
2020/2021,Female,disabled,NECO,lga,Toro,North East,Bauchi,Toro,,,186,79,1,0,0,0,42.4731,0.0,0.0,0.0
2020/2021,Female,disabled,NECO,lga,Warji,North East,Bauchi,Warji,,,156,152,156,68,0,0,97.4359,43.5897,0.0,0.0
2020/2021,Female,disabled,NECO,lga,Zaki,North East,Bauchi,Zaki,,,2,2,2,2,0,0,100.0,100.0,0.0,0.0
2020/2021,Female,disabled,WAEC,lga,Alkaleri,North East,Bauchi,Alkaleri,,,79,54,0,0,40,0,68.3544,0.0,0.0,0.0
2020/2021,Female,disabled,WAEC,lga,Bauchi,North East,Bauchi,Bauchi,,,167,158,158,79,123,0,94.6108,50.0,155.6962,0.0
2020/2021,Female,disabled,WAEC,lga,Bogoro,North East,Bauchi,Bogoro,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,disabled,WAEC,lga,Damban,North East,Bauchi,Damban,,,19,17,16,16,15,15,89.4737,100.0,93.75,100.0
2020/2021,Female,disabled,WAEC,lga,Darazo,North East,Bauchi,Darazo,,,163,64,64,64,64,64,39.2638,100.0,100.0,100.0
2020/2021,Female,disabled,WAEC,lga,Dass,North East,Bauchi,Dass,,,59,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,disabled,WAEC,lga,Gamawa,North East,Bauchi,Gamawa,,,123,5,0,0,0,0,4.065,0.0,0.0,0.0
2020/2021,Female,disabled,WAEC,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,155,155,0,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Female,disabled,WAEC,lga,Giade,North East,Bauchi,Giade,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020/2021,Female,disabled,WAEC,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,42,42,42,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Female,disabled,WAEC,lga,Jama'Are,North East,Bauchi,Jama'Are,,,37,37,37,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Female,disabled,WAEC,lga,Katagum,North East,Bauchi,Katagum,,,158,158,156,47,0,108,100.0,30.1282,0.0,0.0
2020/2021,Female,disabled,WAEC,lga,Kirfi,North East,Bauchi,Kirfi,,,0,0,0,0,0,88,0.0,0.0,0.0,0.0
2020/2021,Female,disabled,WAEC,lga,Misau,North East,Bauchi,Misau,,,132,132,132,28,23,0,100.0,21.2121,82.1429,0.0
2020/2021,Female,disabled,WAEC,lga,Ningi,North East,Bauchi,Ningi,,,26,26,26,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Female,disabled,WAEC,lga,Shira,North East,Bauchi,Shira,,,141,141,62,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Female,disabled,WAEC,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,175,105,96,79,0,0,60.0,82.2917,0.0,0.0
2020/2021,Female,disabled,WAEC,lga,Toro,North East,Bauchi,Toro,,,78,78,78,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Male,all,NABTEB,lga,Alkaleri,North East,Bauchi,Alkaleri,,,28,23,23,1,0,22,82.1429,4.3478,0.0,0.0
2020/2021,Male,all,NABTEB,lga,Bauchi,North East,Bauchi,Bauchi,,,913,676,630,112,158,202,74.0416,17.7778,141.0714,127.8481
2020/2021,Male,all,NABTEB,lga,Bogoro,North East,Bauchi,Bogoro,,,370,234,141,79,79,79,63.2432,56.0284,100.0,100.0
2020/2021,Male,all,NABTEB,lga,Damban,North East,Bauchi,Damban,,,209,204,165,41,42,38,97.6077,24.8485,102.439,90.4762
2020/2021,Male,all,NABTEB,lga,Darazo,North East,Bauchi,Darazo,,,389,314,242,121,121,121,80.7198,50.0,100.0,100.0
2020/2021,Male,all,NABTEB,lga,Dass,North East,Bauchi,Dass,,,272,194,145,3,0,29,71.3235,2.069,0.0,0.0
2020/2021,Male,all,NABTEB,lga,Gamawa,North East,Bauchi,Gamawa,,,312,233,209,79,79,129,74.6795,37.799,100.0,163.2911
2020/2021,Male,all,NABTEB,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,360,281,281,79,33,0,78.0556,28.1139,41.7722,0.0
2020/2021,Male,all,NABTEB,lga,Giade,North East,Bauchi,Giade,,,155,164,155,4,0,0,105.8065,2.5806,0.0,0.0
2020/2021,Male,all,NABTEB,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,156,77,92,0,0,0,49.359,0.0,0.0,0.0
2020/2021,Male,all,NABTEB,lga,Jama'Are,North East,Bauchi,Jama'Are,,,196,196,117,79,79,79,100.0,67.5214,100.0,100.0
2020/2021,Male,all,NABTEB,lga,Katagum,North East,Bauchi,Katagum,,,462,318,318,165,157,143,68.8312,51.8868,95.1515,91.0828
2020/2021,Male,all,NABTEB,lga,Kirfi,North East,Bauchi,Kirfi,,,191,137,137,54,54,54,71.7277,39.4161,100.0,100.0
2020/2021,Male,all,NABTEB,lga,Misau,North East,Bauchi,Misau,,,382,382,273,119,75,75,100.0,43.5897,63.0252,100.0
2020/2021,Male,all,NABTEB,lga,Ningi,North East,Bauchi,Ningi,,,198,164,160,4,4,4,82.8283,2.5,100.0,100.0
2020/2021,Male,all,NABTEB,lga,Shira,North East,Bauchi,Shira,,,244,165,87,79,84,84,67.623,90.8046,106.3291,100.0
2020/2021,Male,all,NABTEB,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,659,518,406,185,275,74,78.6039,45.5665,148.6486,26.9091
2020/2021,Male,all,NABTEB,lga,Toro,North East,Bauchi,Toro,,,504,286,208,140,31,0,56.746,67.3077,22.1429,0.0
2020/2021,Male,all,NABTEB,lga,Warji,North East,Bauchi,Warji,,,90,90,90,0,0,0,100.0,0.0,0.0,0.0
2020/2021,Male,all,NABTEB,lga,Zaki,North East,Bauchi,Zaki,,,67,0,0,0,33,33,0.0,0.0,0.0,100.0
2020/2021,Male,all,NECO,lga,Alkaleri,North East,Bauchi,Alkaleri,,,669,411,370,64,61,61,61.435,17.2973,95.3125,100.0
2020/2021,Male,all,NECO,lga,Bauchi,North East,Bauchi,Bauchi,,,1888,1416,1308,537,517,517,75.0,41.055,96.2756,100.0
2020/2021,Male,all,NECO,lga,Bogoro,North East,Bauchi,Bogoro,,,483,350,350,111,138,138,72.4638,31.7143,124.3243,100.0
2020/2021,Male,all,NECO,lga,Damban,North East,Bauchi,Damban,,,478,255,247,13,0,0,53.3473,5.2632,0.0,0.0
2020/2021,Male,all,NECO,lga,Darazo,North East,Bauchi,Darazo,,,654,479,479,158,79,79,73.2416,32.9854,50.0,100.0
2020/2021,Male,all,NECO,lga,Dass,North East,Bauchi,Dass,,,505,281,281,93,74,74,55.6436,33.0961,79.5699,100.0
2020/2021,Male,all,NECO,lga,Gamawa,North East,Bauchi,Gamawa,,,628,474,325,154,171,171,75.4777,47.3846,111.039,100.0
2020/2021,Male,all,NECO,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,728,487,403,122,106,106,66.8956,30.273,86.8852,100.0
2020/2021,Male,all,NECO,lga,Giade,North East,Bauchi,Giade,,,477,354,310,155,123,123,74.2138,50.0,79.3548,100.0
2020/2021,Male,all,NECO,lga,Itas/Gadau,North East,Bauchi,Itas/Gadau,,,272,233,233,77,30,30,85.6618,33.0472,38.961,100.0
2020/2021,Male,all,NECO,lga,Jama'Are,North East,Bauchi,Jama'Are,,,351,234,234,117,117,117,66.6667,50.0,100.0,100.0
2020/2021,Male,all,NECO,lga,Katagum,North East,Bauchi,Katagum,,,866,627,478,239,239,160,72.4018,50.0,100.0,66.9456
2020/2021,Male,all,NECO,lga,Kirfi,North East,Bauchi,Kirfi,,,341,204,195,58,137,78,59.824,29.7436,236.2069,56.9343
2020/2021,Male,all,NECO,lga,Misau,North East,Bauchi,Misau,,,555,370,370,107,138,138,66.6667,28.9189,128.972,100.0
2020/2021,Male,all,NECO,lga,Ningi,North East,Bauchi,Ningi,,,0,0,0,0,39,51,0.0,0.0,0.0,130.7692
2020/2021,Male,all,NECO,lga,Shira,North East,Bauchi,Shira,,,132,132,132,79,28,50,100.0,59.8485,35.443,178.5714
2020/2021,Male,all,NECO,lga,Tafawa-Balewa,North East,Bauchi,Tafawa-Balewa,,,105,26,105,0,0,0,24.7619,0.0,0.0,0.0
2020/2021,Male,all,NECO,lga,Toro,North East,Bauchi,Toro,,,1090,810,615,205,215,132,74.3119,33.3333,104.878,61.3953
2020/2021,Male,all,NECO,lga,Warji,North East,Bauchi,Warji,,,428,270,270,112,79,79,63.0841,41.4815,70.5357,100.0
2020/2021,Male,all,NECO,lga,Zaki,North East,Bauchi,Zaki,,,757,482,482,113,89,89,63.6724,23.444,78.7611,100.0
2020/2021,Male,all,WAEC,lga,Alkaleri,North East,Bauchi,Alkaleri,,,738,646,477,119,66,6,87.5339,24.9476,55.4622,9.0909
2020/2021,Male,all,WAEC,lga,Bauchi,North East,Bauchi,Bauchi,,,2435,1759,1661,539,553,553,72.2382,32.4503,102.5974,100.0
2020/2021,Male,all,WAEC,lga,Bogoro,North East,Bauchi,Bogoro,,,872,646,542,290,119,185,74.0826,53.5055,41.0345,155.4622
2020/2021,Male,all,WAEC,lga,Damban,North East,Bauchi,Damban,,,777,537,450,166,166,190,69.112,36.8889,100.0,114.4578
2020/2021,Male,all,WAEC,lga,Darazo,North East,Bauchi,Darazo,,,817,647,484,163,163,163,79.1922,33.6777,100.0,100.0
2020/2021,Male,all,WAEC,lga,Dass,North East,Bauchi,Dass,,,633,514,369,145,145,145,81.2006,39.2954,100.0,100.0
2020/2021,Male,all,WAEC,lga,Gamawa,North East,Bauchi,Gamawa,,,623,505,387,137,118,118,81.0594,35.4005,86.1314,100.0
2020/2021,Male,all,WAEC,lga,Ganjuwa,North East,Bauchi,Ganjuwa,,,948,710,632,159,156,159,74.8945,25.1582,98.1132,101.9231
2020/2021,Male,all,WAEC,lga,Giade,North East,Bauchi,Giade,,,60,0,0,0,0,65,0.0,0.0,0.0,0.0
