session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2019/2020,Female,disabled,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0.0,35,0.0
2019/2020,Female,disabled,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0.0,27,0.0
2019/2020,Female,disabled,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,ward,Adoka-Icho,North Central,Benue,Otukpo,Adoka-Icho,,0.0,33,0.0
2019/2020,Female,disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,0.0,26,0.0
2019/2020,Female,disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,0.0,23,0.0
2019/2020,Female,disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,0.0,26,0.0
2019/2020,Female,disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Agan,North Central,Benue,Makurdi,Agan,,0.0,37,0.0
2019/2020,Female,disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Allan,North Central,Benue,Otukpo,Allan,,0.0,60,0.0
2019/2020,Female,disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,0.0,33,0.0
2019/2020,Female,disabled,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0.0,30,0.0
2019/2020,Female,disabled,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,0.0,31,0.0
2019/2020,Female,disabled,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,ward,Agan,North Central,Benue,Makurdi,Agan,,0.0,29,0.0
2019/2020,Female,disabled,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,ward,Bar,North Central,Benue,Makurdi,Bar,,0.0,35,0.0
2019/2020,Female,disabled,Public,SSS,,,Unqualified,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,0.0,3,0.0
2019/2020,Female,disabled,Public,SSS,,,Unqualified,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0.0,14,0.0
2019/2020,Female,disabled,Public,SSS,,,Unqualified,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,0.0,5,0.0
2019/2020,Female,disabled,Public,SSS,,,Unqualified,ward,Bar,North Central,Benue,Makurdi,Bar,,0.0,3,0.0
2019/2020,Female,disabled,Public,SSS,,,Unqualified,ward,Adoka-Icho,North Central,Benue,Otukpo,Adoka-Icho,,0.0,3,0.0
2019/2020,Female,disabled,Public,SSS,,,Unqualified,ward,Mbadede,North Central,Benue,Vandeikya,Mbadede,,0.0,3,0.0
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,0.0,16,0.0
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0.0,6,0.0
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0.0,4,0.0
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,0.0,3,0.0
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,0.0,14,0.0
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,0.0,6,0.0
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Agan,North Central,Benue,Makurdi,Agan,,0.0,23,0.0
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,0.0,14,0.0
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Bar,North Central,Benue,Makurdi,Bar,,0.0,23,0.0
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Adoka-Haje,North Central,Benue,Otukpo,Adoka-Haje,,274.0,20,13.7
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Adoka-Icho,North Central,Benue,Otukpo,Adoka-Icho,,78.0,16,4.875
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Allan,North Central,Benue,Otukpo,Allan,,0.0,7,0.0
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Mbadede,North Central,Benue,Vandeikya,Mbadede,,170.0,26,6.5385
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,0.0,3,0.0
2019/2020,Female,disabled,Public,SSS,,BEd or Equivalent,Qualified,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,353.0,17,20.7647
2019/2020,Female,disabled,Public,SSS,,Grade II or Equivalent,Unqualified,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0.0,3,0.0
2019/2020,Female,disabled,Public,SSS,,Grade II or Equivalent,Unqualified,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,209.0,6,34.8333
2019/2020,Female,disabled,Public,SSS,,Grade II or Equivalent,Unqualified,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,0.0,8,0.0
2019/2020,Female,disabled,Public,SSS,,Grade II or Equivalent,Unqualified,ward,Agan,North Central,Benue,Makurdi,Agan,,0.0,5,0.0
2019/2020,Female,disabled,Public,SSS,,Grade II or Equivalent,Unqualified,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,0.0,5,0.0
2019/2020,Female,disabled,Public,SSS,,Grade II or Equivalent,Unqualified,ward,Adoka-Haje,North Central,Benue,Otukpo,Adoka-Haje,,0.0,3,0.0
2019/2020,Female,disabled,Public,SSS,,Grade II or Equivalent,Unqualified,ward,Mbadede,North Central,Benue,Vandeikya,Mbadede,,0.0,23,0.0
2019/2020,Female,disabled,Public,SSS,,Grade II or Equivalent,Unqualified,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,0.0,5,0.0
2019/2020,Female,disabled,Public,SSS,,Grade II or Equivalent,Unqualified,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,0.0,2,0.0
2019/2020,Female,disabled,Public,SSS,,MEd or Equivalent,Qualified,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,78.0,29,2.6897
2019/2020,Female,disabled,Public,SSS,,MEd or Equivalent,Qualified,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,196.0,5,39.2
2019/2020,Female,disabled,Public,SSS,,MEd or Equivalent,Qualified,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,0.0,6,0.0
2019/2020,Female,disabled,Public,SSS,,MEd or Equivalent,Qualified,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,0.0,7,0.0
2019/2020,Female,disabled,Public,SSS,,MEd or Equivalent,Qualified,ward,Bar,North Central,Benue,Makurdi,Bar,,91.0,15,6.0667
2019/2020,Female,disabled,Public,SSS,,MEd or Equivalent,Qualified,ward,Adoka-Haje,North Central,Benue,Otukpo,Adoka-Haje,,0.0,17,0.0
2019/2020,Female,disabled,Public,SSS,,MEd or Equivalent,Qualified,ward,Adoka-Icho,North Central,Benue,Otukpo,Adoka-Icho,,0.0,5,0.0
2019/2020,Female,disabled,Public,SSS,,MEd or Equivalent,Qualified,ward,Allan,North Central,Benue,Otukpo,Allan,,0.0,6,0.0
2019/2020,Female,disabled,Public,SSS,,MEd or Equivalent,Qualified,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,0.0,3,0.0
2019/2020,Female,disabled,Public,SSS,,NCE,Qualified,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,0.0,2,0.0
2019/2020,Female,disabled,Public,SSS,,NCE,Qualified,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,248.0,20,12.4
2019/2020,Female,disabled,Public,SSS,,NCE,Qualified,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0.0,12,0.0
2019/2020,Female,disabled,Public,SSS,,NCE,Qualified,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,0.0,6,0.0
2019/2020,Female,disabled,Public,SSS,,NCE,Qualified,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,0.0,6,0.0
2019/2020,Female,disabled,Public,SSS,,NCE,Qualified,ward,Agan,North Central,Benue,Makurdi,Agan,,0.0,1,0.0
2019/2020,Female,disabled,Public,SSS,,NCE,Qualified,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,444.0,17,26.1176
2019/2020,Female,disabled,Public,SSS,,NCE,Qualified,ward,Bar,North Central,Benue,Makurdi,Bar,,118.0,17,6.9412
2019/2020,Female,disabled,Public,SSS,,NCE,Qualified,ward,Adoka-Haje,North Central,Benue,Otukpo,Adoka-Haje,,0.0,9,0.0
2019/2020,Female,disabled,Public,SSS,,NCE,Qualified,ward,Adoka-Icho,North Central,Benue,Otukpo,Adoka-Icho,,0.0,22,0.0
2019/2020,Female,disabled,Public,SSS,,NCE,Qualified,ward,Allan,North Central,Benue,Otukpo,Allan,,0.0,16,0.0
2019/2020,Female,disabled,Public,SSS,,NCE,Qualified,ward,Mbadede,North Central,Benue,Vandeikya,Mbadede,,0.0,5,0.0
2019/2020,Female,disabled,Public,SSS,,NCE,Qualified,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,0.0,13,0.0
2019/2020,Female,disabled,Public,SSS,,NCE,Qualified,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,0.0,17,0.0
2019/2020,Female,disabled,Public,SSS,,PGDE,Qualified,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,0.0,13,0.0
2019/2020,Female,disabled,Public,SSS,,PGDE,Qualified,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0.0,10,0.0
2019/2020,Female,disabled,Public,SSS,,PGDE,Qualified,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0.0,14,0.0
2019/2020,Female,disabled,Public,SSS,,PGDE,Qualified,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,0.0,9,0.0
2019/2020,Female,disabled,Public,SSS,,PGDE,Qualified,ward,Agan,North Central,Benue,Makurdi,Agan,,0.0,3,0.0
2019/2020,Female,disabled,Public,SSS,,PGDE,Qualified,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,0.0,5,0.0
2019/2020,Female,disabled,Public,SSS,,PGDE,Qualified,ward,Adoka-Haje,North Central,Benue,Otukpo,Adoka-Haje,,0.0,13,0.0
2019/2020,Female,disabled,Public,SSS,,PGDE,Qualified,ward,Adoka-Icho,North Central,Benue,Otukpo,Adoka-Icho,,0.0,11,0.0
2019/2020,Female,disabled,Public,SSS,,PGDE,Qualified,ward,Allan,North Central,Benue,Otukpo,Allan,,261.0,24,10.875
2019/2020,Female,disabled,Public,SSS,,PGDE,Qualified,ward,Mbadede,North Central,Benue,Vandeikya,Mbadede,,0.0,3,0.0
2019/2020,Female,disabled,Public,SSS,,PGDE,Qualified,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,0.0,14,0.0
2019/2020,Female,disabled,Public,SSS,,PGDE,Qualified,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,0.0,12,0.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,,Unqualified,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,80.0,3,26.6667
2019/2020,Male,all,Private,Adult & Non-Formal Education,,,Unqualified,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,,Unqualified,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,,Unqualified,ward,Bar,North Central,Benue,Makurdi,Bar,,160.0,5,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,,Unqualified,ward,Adoka-Icho,North Central,Benue,Otukpo,Adoka-Icho,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,,Unqualified,ward,Allan,North Central,Benue,Otukpo,Allan,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,,Unqualified,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,,Unqualified,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,47.0,2,23.5
2019/2020,Male,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,47.0,2,23.5
2019/2020,Male,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,64.0,2,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,64.0,2,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Agan,North Central,Benue,Makurdi,Agan,,96.0,4,24.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Bar,North Central,Benue,Makurdi,Bar,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Adoka-Haje,North Central,Benue,Otukpo,Adoka-Haje,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Adoka-Icho,North Central,Benue,Otukpo,Adoka-Icho,,64.0,2,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Allan,North Central,Benue,Otukpo,Allan,,79.0,3,26.3333
2019/2020,Male,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,140.0,6,23.3333
2019/2020,Male,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,79.0,3,26.3333
2019/2020,Male,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,79.0,3,26.3333
2019/2020,Male,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,64.0,2,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Agan,North Central,Benue,Makurdi,Agan,,112.0,4,28.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Adoka-Haje,North Central,Benue,Otukpo,Adoka-Haje,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,62.0,2,31.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,109.0,4,27.25
2019/2020,Male,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Adoka-Haje,North Central,Benue,Otukpo,Adoka-Haje,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,31.0,1,31.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,111.0,4,27.75
2019/2020,Male,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,94.0,3,31.3333
2019/2020,Male,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Agan,North Central,Benue,Makurdi,Agan,,48.0,2,24.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Bar,North Central,Benue,Makurdi,Bar,,64.0,2,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Adoka-Haje,North Central,Benue,Otukpo,Adoka-Haje,,79.0,3,26.3333
2019/2020,Male,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Adoka-Icho,North Central,Benue,Otukpo,Adoka-Icho,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Allan,North Central,Benue,Otukpo,Allan,,64.0,2,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,31.0,1,31.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Bar,North Central,Benue,Makurdi,Bar,,48.0,2,24.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Adoka-Haje,North Central,Benue,Otukpo,Adoka-Haje,,47.0,2,23.5
2019/2020,Male,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Adoka-Icho,North Central,Benue,Otukpo,Adoka-Icho,,79.0,3,26.3333
2019/2020,Male,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Allan,North Central,Benue,Otukpo,Allan,,32.0,1,32.0
2019/2020,Male,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,47.0,2,23.5
2019/2020,Male,all,Private,JSS,,,Unqualified,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,438.0,11,39.8182
2019/2020,Male,all,Private,JSS,,,Unqualified,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,325.0,8,40.625
2019/2020,Male,all,Private,JSS,,,Unqualified,ward,Adoka-Icho,North Central,Benue,Otukpo,Adoka-Icho,,146.0,4,36.5
2019/2020,Male,all,Private,JSS,,,Unqualified,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,130.0,3,43.3333
2019/2020,Male,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,308.0,8,38.5
2019/2020,Male,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,146.0,4,36.5
2019/2020,Male,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,292.0,7,41.7143
2019/2020,Male,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Agan,North Central,Benue,Makurdi,Agan,,470.0,12,39.1667
2019/2020,Male,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,211.0,5,42.2
2019/2020,Male,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Adoka-Haje,North Central,Benue,Otukpo,Adoka-Haje,,373.0,9,41.4444
2019/2020,Male,all,Private,JSS,,BEd or Equivalent,Qualified,ward,Allan,North Central,Benue,Otukpo,Allan,,568.0,14,40.5714
2019/2020,Male,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,308.0,8,38.5
2019/2020,Male,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,260.0,7,37.1429
2019/2020,Male,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,292.0,7,41.7143
2019/2020,Male,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Adoka-Icho,North Central,Benue,Otukpo,Adoka-Icho,,276.0,7,39.4286
2019/2020,Male,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Mbadede,North Central,Benue,Vandeikya,Mbadede,,211.0,5,42.2
2019/2020,Male,all,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,130.0,3,43.3333
2019/2020,Male,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,65.0,2,32.5
2019/2020,Male,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,211.0,5,42.2
2019/2020,Male,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,114.0,3,38.0
2019/2020,Male,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,341.0,9,37.8889
2019/2020,Male,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Adoka-Icho,North Central,Benue,Otukpo,Adoka-Icho,,179.0,5,35.8
2019/2020,Male,all,Private,JSS,,MEd or Equivalent,Qualified,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,308.0,8,38.5
2019/2020,Male,all,Private,JSS,,NCE,Qualified,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,357.0,9,39.6667
2019/2020,Male,all,Private,JSS,,NCE,Qualified,ward,Ikurav Tiev II,North Central,Benue,Katsina-Ala,Ikurav Tiev II,,292.0,7,41.7143
2019/2020,Male,all,Private,JSS,,NCE,Qualified,ward,Iwar(Tongov I),North Central,Benue,Katsina-Ala,Iwar(Tongov I),,341.0,9,37.8889
2019/2020,Male,all,Private,JSS,,NCE,Qualified,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,260.0,7,37.1429
2019/2020,Male,all,Private,JSS,,NCE,Qualified,ward,Adoka-Haje,North Central,Benue,Otukpo,Adoka-Haje,,357.0,9,39.6667
2019/2020,Male,all,Private,JSS,,NCE,Qualified,ward,Adoka-Icho,North Central,Benue,Otukpo,Adoka-Icho,,276.0,7,39.4286
2019/2020,Male,all,Private,JSS,,NCE,Qualified,ward,Mbadede,North Central,Benue,Vandeikya,Mbadede,,211.0,5,42.2
2019/2020,Male,all,Private,JSS,,PGDE,Qualified,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,325.0,8,40.625
2019/2020,Male,all,Private,JSS,,PGDE,Qualified,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,243.0,6,40.5
2019/2020,Male,all,Private,JSS,,PGDE,Qualified,ward,Agan,North Central,Benue,Makurdi,Agan,,260.0,7,37.1429
2019/2020,Male,all,Private,JSS,,PGDE,Qualified,ward,Adoka-Haje,North Central,Benue,Otukpo,Adoka-Haje,,276.0,7,39.4286
2019/2020,Male,all,Private,JSS,,PGDE,Qualified,ward,Allan,North Central,Benue,Otukpo,Allan,,260.0,7,37.1429
2019/2020,Male,all,Private,JSS,,PGDE,Qualified,ward,Mbadede,North Central,Benue,Vandeikya,Mbadede,,179.0,5,35.8
2019/2020,Male,all,Private,JSS,,PGDE,Qualified,ward,Mbagbam,North Central,Benue,Vandeikya,Mbagbam,,341.0,9,37.8889
2019/2020,Male,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,1357.0,39,34.7949
2019/2020,Male,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Bar,North Central,Benue,Makurdi,Bar,,1558.0,45,34.6222
2019/2020,Male,all,Private,Pre-Primary/Primary,,,Unqualified,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,502.0,15,33.4667
2019/2020,Male,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,804.0,23,34.9565
2019/2020,Male,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Agan,North Central,Benue,Makurdi,Agan,,1256.0,37,33.9459
2019/2020,Male,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Bar,North Central,Benue,Makurdi,Bar,,754.0,22,34.2727
2019/2020,Male,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,955.0,28,34.1071
2019/2020,Male,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,301.0,9,33.4444
2019/2020,Male,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Agan,North Central,Benue,Makurdi,Agan,,553.0,16,34.5625
2019/2020,Male,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Mbagbera,North Central,Benue,Vandeikya,Mbagbera,,1507.0,44,34.25
2019/2020,Male,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,754.0,22,34.2727
2019/2020,Male,all,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Agan,North Central,Benue,Makurdi,Agan,,653.0,19,34.3684
2019/2020,Male,all,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Bar,North Central,Benue,Makurdi,Bar,,703.0,20,35.15
