session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,ward,Buratai,North East,Borno,Biu,Buratai,,0.0,9,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,54.0,3,18.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0.0,2,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0.0,4,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,36.0,11,3.2727
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0.0,4,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,73.0,4,18.25
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,73.0,2,36.5
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0.0,6,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0.0,8,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,199.0,9,22.1111
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,73.0,15,4.8667
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0.0,5,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,ward,Dugja,North East,Borno,Biu,Dugja,,0.0,4,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0.0,2,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0.0,3,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0.0,2,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0.0,2,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0.0,5,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,ward,Alau,North East,Borno,Jere,Alau,,0.0,2,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0.0,2,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0.0,4,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0.0,2,0.0
2020/2021,Male,disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0.0,6,0.0
2020/2021,Male,disabled,Public,JSS,,,Unqualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0.0,13,0.0
2020/2021,Male,disabled,Public,JSS,,,Unqualified,ward,Dugja,North East,Borno,Biu,Dugja,,0.0,8,0.0
2020/2021,Male,disabled,Public,JSS,,,Unqualified,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,0.0,11,0.0
2020/2021,Male,disabled,Public,JSS,,,Unqualified,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,124.0,3,41.3333
2020/2021,Male,disabled,Public,JSS,,,Unqualified,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0.0,9,0.0
2020/2021,Male,disabled,Public,JSS,,,Unqualified,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0.0,9,0.0
2020/2021,Male,disabled,Public,JSS,,,Unqualified,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0.0,13,0.0
2020/2021,Male,disabled,Public,JSS,,,Unqualified,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,370.0,9,41.1111
2020/2021,Male,disabled,Public,JSS,,,Unqualified,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0.0,7,0.0
2020/2021,Male,disabled,Public,JSS,,BEd or Equivalent,Qualified,ward,Buratai,North East,Borno,Biu,Buratai,,0.0,6,0.0
2020/2021,Male,disabled,Public,JSS,,BEd or Equivalent,Qualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0.0,21,0.0
2020/2021,Male,disabled,Public,JSS,,BEd or Equivalent,Qualified,ward,Dugja,North East,Borno,Biu,Dugja,,309.0,7,44.1429
2020/2021,Male,disabled,Public,JSS,,BEd or Equivalent,Qualified,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,0.0,6,0.0
2020/2021,Male,disabled,Public,JSS,,BEd or Equivalent,Qualified,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,93.0,27,3.4444
2020/2021,Male,disabled,Public,JSS,,BEd or Equivalent,Qualified,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,849.0,43,19.7442
2020/2021,Male,disabled,Public,JSS,,BEd or Equivalent,Qualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0.0,15,0.0
2020/2021,Male,disabled,Public,JSS,,BEd or Equivalent,Qualified,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0.0,15,0.0
2020/2021,Male,disabled,Public,JSS,,BEd or Equivalent,Qualified,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,216.0,11,19.6364
2020/2021,Male,disabled,Public,JSS,,BEd or Equivalent,Qualified,ward,Alau,North East,Borno,Jere,Alau,,0.0,6,0.0
2020/2021,Male,disabled,Public,JSS,,BEd or Equivalent,Qualified,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0.0,23,0.0
2020/2021,Male,disabled,Public,JSS,,BEd or Equivalent,Qualified,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0.0,14,0.0
2020/2021,Male,disabled,Public,JSS,,BEd or Equivalent,Qualified,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0.0,26,0.0
2020/2021,Male,disabled,Public,JSS,,BEd or Equivalent,Qualified,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0.0,8,0.0
2020/2021,Male,disabled,Public,JSS,,Grade II or Equivalent,Unqualified,ward,Buratai,North East,Borno,Biu,Buratai,,262.0,6,43.6667
2020/2021,Male,disabled,Public,JSS,,Grade II or Equivalent,Unqualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0.0,12,0.0
2020/2021,Male,disabled,Public,JSS,,Grade II or Equivalent,Unqualified,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,0.0,7,0.0
2020/2021,Male,disabled,Public,JSS,,Grade II or Equivalent,Unqualified,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0.0,6,0.0
2020/2021,Male,disabled,Public,JSS,,Grade II or Equivalent,Unqualified,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0.0,8,0.0
2020/2021,Male,disabled,Public,JSS,,Grade II or Equivalent,Unqualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0.0,9,0.0
2020/2021,Male,disabled,Public,JSS,,Grade II or Equivalent,Unqualified,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0.0,16,0.0
2020/2021,Male,disabled,Public,JSS,,Grade II or Equivalent,Unqualified,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0.0,9,0.0
2020/2021,Male,disabled,Public,JSS,,Grade II or Equivalent,Unqualified,ward,Alau,North East,Borno,Jere,Alau,,154.0,4,38.5
2020/2021,Male,disabled,Public,JSS,,Grade II or Equivalent,Unqualified,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0.0,5,0.0
2020/2021,Male,disabled,Public,JSS,,Grade II or Equivalent,Unqualified,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,370.0,17,21.7647
2020/2021,Male,disabled,Public,JSS,,Grade II or Equivalent,Unqualified,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,370.0,15,24.6667
2020/2021,Male,disabled,Public,JSS,,Grade II or Equivalent,Unqualified,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0.0,8,0.0
2020/2021,Male,disabled,Public,JSS,,Grade II or Equivalent,Unqualified,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0.0,13,0.0
2020/2021,Male,disabled,Public,JSS,,MEd or Equivalent,Qualified,ward,Buratai,North East,Borno,Biu,Buratai,,139.0,3,46.3333
2020/2021,Male,disabled,Public,JSS,,MEd or Equivalent,Qualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0.0,15,0.0
2020/2021,Male,disabled,Public,JSS,,MEd or Equivalent,Qualified,ward,Dugja,North East,Borno,Biu,Dugja,,0.0,6,0.0
2020/2021,Male,disabled,Public,JSS,,MEd or Equivalent,Qualified,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,0.0,7,0.0
2020/2021,Male,disabled,Public,JSS,,MEd or Equivalent,Qualified,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0.0,4,0.0
2020/2021,Male,disabled,Public,JSS,,MEd or Equivalent,Qualified,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0.0,6,0.0
2020/2021,Male,disabled,Public,JSS,,MEd or Equivalent,Qualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0.0,7,0.0
2020/2021,Male,disabled,Public,JSS,,MEd or Equivalent,Qualified,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0.0,12,0.0
2020/2021,Male,disabled,Public,JSS,,MEd or Equivalent,Qualified,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,247.0,6,41.1667
2020/2021,Male,disabled,Public,JSS,,MEd or Equivalent,Qualified,ward,Alau,North East,Borno,Jere,Alau,,309.0,21,14.7143
2020/2021,Male,disabled,Public,JSS,,MEd or Equivalent,Qualified,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,139.0,13,10.6923
2020/2021,Male,disabled,Public,JSS,,MEd or Equivalent,Qualified,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0.0,8,0.0
2020/2021,Male,disabled,Public,JSS,,NCE,Qualified,ward,Buratai,North East,Borno,Biu,Buratai,,0.0,22,0.0
2020/2021,Male,disabled,Public,JSS,,NCE,Qualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0.0,6,0.0
2020/2021,Male,disabled,Public,JSS,,NCE,Qualified,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,262.0,12,21.8333
2020/2021,Male,disabled,Public,JSS,,NCE,Qualified,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0.0,12,0.0
2020/2021,Male,disabled,Public,JSS,,NCE,Qualified,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,417.0,10,41.7
2020/2021,Male,disabled,Public,JSS,,NCE,Qualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,324.0,29,11.1724
2020/2021,Male,disabled,Public,JSS,,NCE,Qualified,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0.0,14,0.0
2020/2021,Male,disabled,Public,JSS,,NCE,Qualified,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0.0,9,0.0
2020/2021,Male,disabled,Public,JSS,,NCE,Qualified,ward,Alau,North East,Borno,Jere,Alau,,124.0,10,12.4
2020/2021,Male,disabled,Public,JSS,,NCE,Qualified,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0.0,11,0.0
2020/2021,Male,disabled,Public,JSS,,NCE,Qualified,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0.0,9,0.0
2020/2021,Male,disabled,Public,JSS,,NCE,Qualified,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,108.0,19,5.6842
2020/2021,Male,disabled,Public,JSS,,NCE,Qualified,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0.0,6,0.0
2020/2021,Male,disabled,Public,JSS,,PGDE,Qualified,ward,Buratai,North East,Borno,Biu,Buratai,,0.0,6,0.0
2020/2021,Male,disabled,Public,JSS,,PGDE,Qualified,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,0.0,16,0.0
2020/2021,Male,disabled,Public,JSS,,PGDE,Qualified,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,185.0,7,26.4286
2020/2021,Male,disabled,Public,JSS,,PGDE,Qualified,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0.0,17,0.0
2020/2021,Male,disabled,Public,JSS,,PGDE,Qualified,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0.0,7,0.0
2020/2021,Male,disabled,Public,JSS,,PGDE,Qualified,ward,Alau,North East,Borno,Jere,Alau,,0.0,20,0.0
2020/2021,Male,disabled,Public,JSS,,PGDE,Qualified,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,340.0,8,42.5
2020/2021,Male,disabled,Public,JSS,,PGDE,Qualified,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,432.0,10,43.2
2020/2021,Male,disabled,Public,JSS,,PGDE,Qualified,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0.0,22,0.0
2020/2021,Male,disabled,Public,JSS,,PGDE,Qualified,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0.0,13,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,,,Unqualified,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0.0,24,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0.0,25,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0.0,21,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0.0,19,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0.0,22,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0.0,25,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,,NCE,Qualified,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0.0,51,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,,NCE,Qualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,877.0,24,36.5417
2020/2021,Male,disabled,Public,Pre-Primary/Primary,,PGDE,Qualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0.0,22,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,,PGDE,Qualified,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0.0,22,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,,PGDE,Qualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0.0,22,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,,Unqualified,ward,Dugja,North East,Borno,Biu,Dugja,,0.0,44,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0.0,33,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0.0,30,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0.0,42,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Alau,North East,Borno,Jere,Alau,,0.0,29,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0.0,44,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0.0,64,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Buratai,North East,Borno,Biu,Buratai,,0.0,39,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Dugja,North East,Borno,Biu,Dugja,,0.0,35,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0.0,72,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0.0,43,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Buratai,North East,Borno,Biu,Buratai,,0.0,29,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0.0,35,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0.0,33,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,1084.0,29,37.3793
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0.0,36,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0.0,35,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0.0,36,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0.0,42,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0.0,33,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Buratai,North East,Borno,Biu,Buratai,,0.0,36,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0.0,32,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Dugja,North East,Borno,Biu,Dugja,,0.0,36,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0.0,65,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Alau,North East,Borno,Jere,Alau,,0.0,28,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0.0,44,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0.0,32,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0.0,28,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,ward,Dugja,North East,Borno,Biu,Dugja,,0.0,37,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0.0,40,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Buratai,North East,Borno,Biu,Buratai,,0.0,30,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0.0,39,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0.0,29,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,1910.0,80,23.875
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0.0,28,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0.0,26,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0.0,33,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0.0,36,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0.0,68,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Buratai,North East,Borno,Biu,Buratai,,0.0,36,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Dugja,North East,Borno,Biu,Dugja,,0.0,36,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0.0,26,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,1239.0,33,37.5455
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0.0,40,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0.0,37,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0.0,33,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0.0,32,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0.0,36,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0.0,33,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0.0,35,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0.0,33,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Buratai,North East,Borno,Biu,Buratai,,0.0,24,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0.0,26,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0.0,30,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,1600.0,43,37.2093
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0.0,69,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0.0,32,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Dugja,North East,Borno,Biu,Dugja,,0.0,30,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Alau,North East,Borno,Jere,Alau,,0.0,32,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0.0,44,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0.0,35,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0.0,29,0.0
2020/2021,Male,disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0.0,28,0.0
