session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,ALL,NABTEB,College of Education,44,115,111,29,24,0,1.8,11,0,32,2
2022/2023,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,ALL,NECO,College of Education,92,237,243,55,53,0,1.8,23,0,73,1
2022/2023,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,ALL,WAEC,College of Education,107,276,305,66,59,0,1.8,27,0,93,3
2022/2023,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,Disabled,NABTEB,College of Education,5,10,12,4,2,0,1.8,2,0,3,1
2022/2023,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,Disabled,NECO,College of Education,10,26,30,4,2,0,1.8,2,0,10,1
2022/2023,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,Disabled,WAEC,College of Education,11,29,32,4,2,0,1.8,3,0,11,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,ALL,NABTEB,University,27,70,72,55,53,0,1.6,7,0,4,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,ALL,NECO,University,49,128,146,114,108,0,1.5,12,0,7,3
2022/2023,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,ALL,WAEC,University,69,180,201,143,141,0,1.5,17,0,16,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,Disabled,NABTEB,University,2,8,7,15,13,0,1.6,0,0,0,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,Disabled,NECO,University,4,10,10,11,9,0,1.5,1,0,0,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,Disabled,WAEC,University,5,13,12,11,9,0,1.5,1,0,0,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,ALL,NABTEB,University,31,78,89,37,35,0,1.6,8,0,19,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,ALL,NECO,University,57,148,163,114,108,0,1.5,14,0,14,3
2022/2023,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,ALL,WAEC,University,83,213,228,156,143,0,1.5,21,0,21,6
2022/2023,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,Disabled,NABTEB,University,3,8,7,0,0,0,1.6,1,0,3,0
2022/2023,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,Disabled,NECO,University,5,13,15,13,11,0,1.5,1,0,0,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,Disabled,WAEC,University,7,18,20,11,9,0,1.5,2,0,3,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,ALL,NABTEB,Polytechnic,28,73,84,26,24,0,1.7,7,0,22,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,ALL,NECO,Polytechnic,52,133,149,48,46,0,1.6,13,0,38,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,ALL,WAEC,Polytechnic,73,187,218,64,59,0,1.6,18,0,59,2
2022/2023,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,Disabled,NABTEB,Polytechnic,2,8,7,7,4,0,1.7,0,0,0,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,Disabled,NECO,Polytechnic,4,10,10,4,2,0,1.6,1,0,2,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,Disabled,WAEC,Polytechnic,6,13,15,4,2,0,1.6,2,0,4,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,ALL,NABTEB,Polytechnic,31,78,89,26,24,0,1.7,8,0,24,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,ALL,NECO,Polytechnic,69,180,206,55,53,0,1.6,17,0,58,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,ALL,WAEC,Polytechnic,87,224,248,57,55,0,1.6,22,0,74,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,Disabled,NABTEB,Polytechnic,3,8,7,7,4,0,1.7,1,0,0,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,Disabled,NECO,Polytechnic,5,13,15,7,4,0,1.6,1,0,3,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,Disabled,WAEC,Polytechnic,6,18,17,4,2,0,1.6,1,0,5,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,ALL,NABTEB,College of Education,42,107,124,35,31,0,1.8,11,0,34,2
2022/2023,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,ALL,NECO,College of Education,74,190,218,75,66,0,1.8,18,0,54,4
2022/2023,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,ALL,WAEC,College of Education,82,211,245,73,66,0,1.8,21,0,66,3
2022/2023,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,Disabled,NABTEB,College of Education,2,8,7,4,2,0,1.8,0,0,1,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,Disabled,NECO,College of Education,5,13,12,4,2,0,1.8,1,0,3,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,Disabled,WAEC,College of Education,7,18,20,4,2,0,1.8,2,0,6,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,ALL,NABTEB,College of Education,55,141,168,48,44,0,1.8,14,0,46,2
2022/2023,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,ALL,NECO,College of Education,91,234,267,75,66,0,1.8,23,0,74,4
2022/2023,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,ALL,WAEC,College of Education,123,318,364,92,84,0,1.8,30,0,105,4
2022/2023,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,Disabled,NABTEB,College of Education,4,10,12,4,2,0,1.8,1,0,3,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,Disabled,NECO,College of Education,8,21,20,4,2,0,1.8,2,0,6,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,Disabled,WAEC,College of Education,10,23,25,4,2,0,1.8,3,0,8,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,ALL,NABTEB,College of Education,23,57,59,22,20,0,1.8,6,0,14,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,ALL,NECO,College of Education,35,89,99,37,35,0,1.8,9,0,23,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,ALL,WAEC,College of Education,51,130,146,53,51,0,1.8,13,0,35,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,Disabled,NABTEB,College of Education,2,8,7,4,2,0,1.8,0,0,1,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,Disabled,NECO,College of Education,3,8,10,4,2,0,1.8,1,0,2,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,Disabled,WAEC,College of Education,4,10,10,4,2,0,1.8,1,0,2,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,ALL,NABTEB,College of Education,22,55,59,22,20,0,1.8,6,0,14,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,ALL,NECO,College of Education,42,107,124,37,35,0,1.8,11,0,33,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,ALL,WAEC,College of Education,55,141,163,48,46,0,1.8,14,0,44,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,Disabled,NABTEB,College of Education,3,8,7,4,2,0,1.8,1,0,1,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,Disabled,NECO,College of Education,3,8,10,4,2,0,1.8,1,0,2,1
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,Disabled,WAEC,College of Education,4,10,12,4,2,0,1.8,1,0,3,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,ALL,NABTEB,Polytechnic,40,102,116,42,37,0,1.7,10,0,28,2
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,ALL,NECO,Polytechnic,95,242,277,79,73,0,1.6,24,0,76,3
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,ALL,WAEC,Polytechnic,117,302,322,90,84,0,1.6,29,0,89,3
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,Disabled,NABTEB,Polytechnic,2,8,7,7,4,0,1.7,0,0,0,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,Disabled,NECO,Polytechnic,6,16,17,7,4,0,1.6,2,0,4,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,Disabled,WAEC,Polytechnic,9,23,25,4,2,0,1.6,2,0,8,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,ALL,NABTEB,Polytechnic,53,138,163,35,29,0,1.7,13,0,50,3
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,ALL,NECO,Polytechnic,111,286,317,79,73,0,1.6,28,0,92,3
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,ALL,WAEC,Polytechnic,129,333,361,86,77,0,1.6,32,0,107,4
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,Disabled,NABTEB,Polytechnic,4,10,12,4,2,0,1.7,1,0,3,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,Disabled,NECO,Polytechnic,8,21,22,7,4,0,1.6,2,0,6,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,Disabled,WAEC,Polytechnic,10,23,30,4,2,0,1.6,3,0,10,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,ALL,NABTEB,Polytechnic,39,99,106,42,37,0,1.7,10,0,24,2
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,ALL,NECO,Polytechnic,64,164,186,66,59,0,1.6,16,0,45,3
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,ALL,WAEC,Polytechnic,94,242,275,95,88,0,1.6,23,0,68,3
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,Disabled,NABTEB,Polytechnic,2,8,7,7,4,0,1.7,0,0,0,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,Disabled,NECO,Polytechnic,4,10,10,4,2,0,1.6,1,0,2,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,Disabled,WAEC,Polytechnic,7,18,25,4,2,0,1.6,2,0,8,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,ALL,NABTEB,Polytechnic,41,104,124,26,24,0,1.7,11,0,38,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,ALL,NECO,Polytechnic,78,200,230,66,59,0,1.6,19,0,63,3
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,ALL,WAEC,Polytechnic,111,286,324,79,70,0,1.6,28,0,95,4
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,Disabled,NABTEB,Polytechnic,3,8,7,7,4,0,1.7,1,0,0,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,Disabled,NECO,Polytechnic,5,13,15,7,4,0,1.6,1,0,3,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,Disabled,WAEC,Polytechnic,8,21,22,4,2,0,1.6,2,0,7,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,ALL,NABTEB,Polytechnic,44,115,114,26,22,0,1.7,10,0,34,2
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,ALL,NECO,Polytechnic,75,195,208,42,40,0,1.6,18,0,65,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,ALL,WAEC,Polytechnic,107,276,302,68,64,0,1.6,26,0,91,2
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,Disabled,NABTEB,Polytechnic,2,8,7,0,0,0,1.7,0,0,3,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,Disabled,NECO,Polytechnic,6,13,15,0,0,0,1.6,2,0,6,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,Disabled,WAEC,Polytechnic,8,21,20,4,2,0,1.6,2,0,6,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,ALL,NABTEB,Polytechnic,48,125,124,20,15,0,1.7,12,0,41,2
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,ALL,NECO,Polytechnic,91,234,258,55,53,0,1.6,23,0,79,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,ALL,WAEC,Polytechnic,120,310,305,57,53,0,1.6,30,0,97,2
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,Disabled,NABTEB,Polytechnic,4,10,7,0,0,0,1.7,1,1,3,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,Disabled,NECO,Polytechnic,6,18,20,7,4,0,1.6,1,0,5,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,Disabled,WAEC,Polytechnic,10,23,25,4,2,0,1.6,3,0,8,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,ALL,NABTEB,College of Education,34,86,99,35,31,0,1.8,9,0,24,2
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,ALL,NECO,College of Education,65,167,181,62,59,0,1.8,16,0,45,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,ALL,WAEC,College of Education,85,219,245,73,66,0,1.8,21,0,66,3
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,Disabled,NABTEB,College of Education,2,8,7,4,2,0,1.8,0,0,1,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,Disabled,NECO,College of Education,4,10,10,4,2,0,1.8,1,0,2,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,Disabled,WAEC,College of Education,6,13,15,4,2,0,1.8,2,0,4,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,ALL,NABTEB,College of Education,33,86,97,22,20,0,1.8,8,0,29,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,ALL,NECO,College of Education,68,174,198,51,48,0,1.8,17,0,57,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,ALL,WAEC,College of Education,85,219,243,66,59,0,1.8,21,0,68,3
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,Disabled,NABTEB,College of Education,3,8,7,4,2,0,1.8,1,0,1,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,Disabled,NECO,College of Education,4,10,10,4,2,0,1.8,1,0,2,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,Disabled,WAEC,College of Education,6,16,17,4,2,0,1.8,1,0,5,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,ALL,NABTEB,Polytechnic,25,65,67,13,11,0,1.7,6,0,21,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,ALL,NECO,Polytechnic,42,109,106,24,20,0,1.6,10,0,32,2
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,ALL,WAEC,Polytechnic,56,143,154,37,35,0,1.6,14,0,45,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,Disabled,NABTEB,Polytechnic,2,8,7,0,0,0,1.7,0,0,3,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,Disabled,NECO,Polytechnic,3,8,7,0,0,0,1.6,1,0,3,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,Disabled,WAEC,Polytechnic,5,13,12,4,2,0,1.6,1,0,3,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,ALL,NABTEB,Polytechnic,33,86,92,13,11,0,1.7,8,0,31,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,ALL,NECO,Polytechnic,58,151,163,29,26,0,1.6,14,0,53,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,ALL,WAEC,Polytechnic,75,193,210,48,46,0,1.6,19,0,63,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,Disabled,NABTEB,Polytechnic,3,8,7,0,0,0,1.7,1,0,3,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,Disabled,NECO,Polytechnic,5,13,15,0,0,0,1.6,1,0,6,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,Disabled,WAEC,Polytechnic,6,18,17,4,2,0,1.6,1,0,5,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,ALL,NABTEB,Polytechnic,54,141,156,42,37,0,1.7,13,0,44,2
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,ALL,NECO,Polytechnic,84,216,223,59,53,0,1.6,21,0,63,3
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,ALL,WAEC,Polytechnic,103,266,280,86,77,0,1.6,25,0,74,4
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,Disabled,NABTEB,Polytechnic,2,8,7,7,4,0,1.7,0,0,0,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,Disabled,NECO,Polytechnic,6,16,17,7,4,0,1.6,2,0,4,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,Disabled,WAEC,Polytechnic,7,18,20,4,2,0,1.6,2,0,6,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,ALL,NABTEB,Polytechnic,52,133,136,26,22,0,1.7,13,0,43,2
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,ALL,NECO,Polytechnic,95,245,267,59,57,0,1.6,23,0,81,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,ALL,WAEC,Polytechnic,114,292,307,70,64,0,1.6,29,0,92,3
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,Disabled,NABTEB,Polytechnic,4,10,7,0,0,0,1.7,1,1,3,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,Disabled,NECO,Polytechnic,6,18,20,7,4,0,1.6,1,0,5,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,Disabled,WAEC,Polytechnic,9,21,22,4,2,0,1.6,3,0,7,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,ALL,NABTEB,College of Education,25,65,72,15,13,0,1.8,6,0,22,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,ALL,NECO,College of Education,47,122,131,31,26,0,1.8,11,0,39,2
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,ALL,WAEC,College of Education,57,146,158,44,42,0,1.8,14,0,44,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,Disabled,NABTEB,College of Education,2,8,7,0,0,0,1.8,0,0,3,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,Disabled,NECO,College of Education,4,10,10,4,2,0,1.8,1,0,2,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,Disabled,WAEC,College of Education,5,13,12,4,2,0,1.8,1,0,3,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,ALL,NABTEB,College of Education,26,68,72,15,13,0,1.8,6,0,22,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,ALL,NECO,College of Education,53,138,154,37,35,0,1.8,13,0,45,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,ALL,WAEC,College of Education,63,164,166,44,42,0,1.8,15,0,47,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,Disabled,NABTEB,College of Education,3,8,7,0,0,0,1.8,1,0,3,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,Disabled,NECO,College of Education,4,10,10,4,2,0,1.8,1,0,2,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,Disabled,WAEC,College of Education,5,13,12,4,2,0,1.8,1,0,3,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,ALL,NABTEB,College of Education,20,52,59,15,13,0,1.8,5,0,17,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,ALL,NECO,College of Education,32,81,82,18,13,0,1.8,8,0,25,2
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,ALL,WAEC,College of Education,51,130,151,37,35,0,1.8,13,0,44,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,Disabled,NABTEB,College of Education,2,8,7,0,0,0,1.8,0,0,3,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,Disabled,NECO,College of Education,3,8,7,0,0,0,1.8,1,0,3,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,Disabled,WAEC,College of Education,5,13,12,4,2,0,1.8,1,0,3,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,ALL,NABTEB,College of Education,26,68,72,15,13,0,1.8,6,0,22,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,ALL,NECO,College of Education,42,107,116,31,26,0,1.8,11,0,33,2
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,ALL,WAEC,College of Education,64,164,181,44,42,0,1.8,16,0,53,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,Disabled,NABTEB,College of Education,3,8,7,0,0,0,1.8,1,0,3,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,Disabled,NECO,College of Education,4,10,10,4,2,0,1.8,1,0,2,1
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,Disabled,WAEC,College of Education,6,16,15,4,2,0,1.8,1,0,4,1
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,ALL,NABTEB,Polytechnic,47,122,146,48,44,0,1.7,11,0,37,2
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,ALL,NECO,Polytechnic,86,221,250,66,59,0,1.6,21,0,71,3
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,ALL,WAEC,Polytechnic,116,297,332,101,92,0,1.6,29,0,88,4
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,Disabled,NABTEB,Polytechnic,4,10,12,4,2,0,1.7,1,0,3,1
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,Disabled,NECO,Polytechnic,9,23,27,7,4,0,1.6,2,0,8,1
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,Disabled,WAEC,Polytechnic,11,29,35,9,7,0,1.6,3,0,10,1
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,ALL,NABTEB,Polytechnic,51,130,141,35,29,0,1.7,13,0,41,3
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,ALL,NECO,Polytechnic,95,242,267,66,59,0,1.6,24,0,78,3
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,ALL,WAEC,Polytechnic,125,323,369,101,92,0,1.6,31,0,103,4
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,Disabled,NABTEB,Polytechnic,5,10,12,4,2,0,1.7,2,0,3,1
