session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Comprehensive High School, Gwako",Female,Disabled,NECO,University,1,2,2,1,0,0,1.5,1,0,1,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Comprehensive High School, Gwako",Female,Disabled,WAEC,University,1,2,3,1,0,0,1.5,1,0,2,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Comprehensive High School, Gwako",Male,ALL,NABTEB,University,6,15,15,3,2,0,1.6,3,0,11,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Comprehensive High School, Gwako",Male,ALL,NECO,University,10,27,28,7,5,0,1.5,6,0,18,2
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Comprehensive High School, Gwako",Male,ALL,WAEC,University,14,37,39,10,9,0,1.5,8,0,25,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Comprehensive High School, Gwako",Male,Disabled,NABTEB,University,1,1,2,0,0,0,1.6,1,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Comprehensive High School, Gwako",Male,Disabled,NECO,University,1,2,1,1,0,0,1.5,0,1,0,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Comprehensive High School, Gwako",Male,Disabled,WAEC,University,1,2,2,1,0,0,1.5,0,0,1,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Female,ALL,NABTEB,University,10,27,31,8,7,0,1.6,6,0,20,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Female,ALL,NECO,University,15,39,46,11,10,0,1.5,9,0,31,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Female,ALL,WAEC,University,22,57,67,17,16,0,1.5,12,0,44,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Female,Disabled,NABTEB,University,1,2,2,1,0,0,1.6,0,0,1,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Female,Disabled,NECO,University,1,2,3,1,0,0,1.5,1,0,2,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Female,Disabled,WAEC,University,1,3,4,1,0,0,1.5,0,0,3,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,ALL,NABTEB,University,8,20,21,8,7,0,1.6,4,0,11,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,ALL,NECO,University,12,31,37,12,11,0,1.5,7,0,22,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,ALL,WAEC,University,14,37,42,13,12,0,1.5,8,0,25,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Disabled,NABTEB,University,1,1,2,1,0,0,1.6,1,0,1,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Disabled,NECO,University,1,2,2,1,0,0,1.5,0,0,1,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Government Secondary School, Gwako",Male,Disabled,WAEC,University,1,2,3,1,0,0,1.5,0,0,2,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Female,ALL,NABTEB,University,8,21,23,6,5,0,1.6,5,0,15,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Female,ALL,NECO,University,18,47,56,15,14,0,1.5,10,0,36,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Female,ALL,WAEC,University,19,50,58,16,15,0,1.5,11,0,37,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Female,Disabled,NABTEB,University,1,2,2,1,0,0,1.6,0,0,1,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Female,Disabled,NECO,University,1,3,4,1,0,0,1.5,1,0,3,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Female,Disabled,WAEC,University,1,3,4,1,0,0,1.5,1,0,3,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Male,ALL,NABTEB,University,6,17,19,6,5,0,1.6,3,0,11,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Male,ALL,NECO,University,15,39,43,12,11,0,1.5,8,0,27,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Male,ALL,WAEC,University,17,43,47,16,15,0,1.5,9,0,27,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Male,Disabled,NABTEB,University,1,1,2,1,0,0,1.6,1,0,1,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Male,Disabled,NECO,University,1,2,3,1,0,0,1.5,1,0,2,1
2022/2023,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwako,"Unity College, Gwagwalada",Male,Disabled,WAEC,University,1,3,3,1,0,0,1.5,1,0,2,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,ALL,NABTEB,Polytechnic,11,28,31,1,0,0,1.7,7,0,27,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,ALL,NECO,Polytechnic,22,58,68,2,1,0,1.6,12,0,60,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,ALL,WAEC,Polytechnic,27,69,76,3,2,0,1.6,15,0,66,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,Disabled,NABTEB,Polytechnic,1,2,2,0,0,0,1.7,0,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,Disabled,NECO,Polytechnic,3,6,8,0,0,0,1.6,2,0,7,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Female,Disabled,WAEC,Polytechnic,3,7,8,0,0,0,1.6,1,0,7,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,ALL,NABTEB,Polytechnic,8,21,23,1,0,0,1.7,5,0,20,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,ALL,NECO,Polytechnic,17,45,52,2,1,0,1.6,9,0,45,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,ALL,WAEC,Polytechnic,20,52,59,2,1,0,1.6,11,0,52,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,Disabled,NABTEB,Polytechnic,1,1,2,0,0,0,1.7,1,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,Disabled,NECO,Polytechnic,1,3,4,0,0,0,1.6,1,0,4,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Community Secondary School, Chibiri",Male,Disabled,WAEC,Polytechnic,2,6,7,0,0,0,1.6,1,0,6,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,ALL,NABTEB,University,13,34,35,8,7,0,1.6,7,0,24,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,ALL,NECO,University,27,71,78,16,14,0,1.5,15,0,55,2
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,ALL,WAEC,University,34,88,98,23,22,0,1.5,19,0,65,2
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Disabled,NABTEB,University,1,2,2,1,0,0,1.6,0,0,1,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Disabled,NECO,University,1,3,4,1,0,0,1.5,1,0,3,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Female,Disabled,WAEC,University,2,6,7,1,0,0,1.5,1,0,5,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,ALL,NABTEB,University,11,29,33,10,9,0,1.6,6,0,20,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,ALL,NECO,University,21,56,61,15,12,0,1.5,11,0,40,3
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,ALL,WAEC,University,32,83,92,26,25,0,1.5,18,0,57,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Disabled,NABTEB,University,1,2,2,1,0,0,1.6,0,0,1,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Disabled,NECO,University,1,3,4,1,0,0,1.5,1,0,3,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Comprehensive High School, Chibiri",Male,Disabled,WAEC,University,2,6,7,2,1,0,1.5,1,0,4,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,ALL,NABTEB,College of Education,9,22,25,4,3,0,1.8,5,0,19,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,ALL,NECO,College of Education,15,39,42,5,4,0,1.8,9,0,33,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,ALL,WAEC,College of Education,18,46,53,7,6,0,1.8,11,0,41,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,Disabled,NABTEB,College of Education,1,2,2,1,0,0,1.8,0,0,1,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,Disabled,NECO,College of Education,1,2,3,0,0,0,1.8,1,0,3,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Female,Disabled,WAEC,College of Education,1,3,4,0,0,0,1.8,0,0,4,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,ALL,NABTEB,College of Education,7,17,20,3,2,0,1.8,4,0,15,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,ALL,NECO,College of Education,11,29,31,5,4,0,1.8,6,0,23,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,ALL,WAEC,College of Education,16,41,46,8,7,0,1.8,9,0,34,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,Disabled,NABTEB,College of Education,1,1,2,0,0,0,1.8,1,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,Disabled,NECO,College of Education,1,2,1,0,0,0,1.8,0,1,1,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Government Secondary School, Chibiri",Male,Disabled,WAEC,College of Education,1,2,2,0,0,0,1.8,0,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,ALL,NABTEB,Polytechnic,10,25,28,1,0,0,1.7,5,0,24,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,ALL,NECO,Polytechnic,20,51,55,2,1,0,1.6,12,0,48,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,ALL,WAEC,Polytechnic,27,71,79,3,2,0,1.6,15,0,69,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Disabled,NABTEB,Polytechnic,1,2,2,0,0,0,1.7,0,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Disabled,NECO,Polytechnic,1,3,4,0,0,0,1.6,1,0,4,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Female,Disabled,WAEC,Polytechnic,2,6,7,0,0,0,1.6,1,0,6,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,ALL,NABTEB,Polytechnic,9,22,23,1,0,0,1.7,5,0,20,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,ALL,NECO,Polytechnic,16,42,46,2,1,0,1.6,9,0,40,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,ALL,WAEC,Polytechnic,22,57,65,2,1,0,1.6,12,0,57,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Disabled,NABTEB,Polytechnic,1,1,2,0,0,0,1.7,1,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Disabled,NECO,Polytechnic,1,3,3,0,0,0,1.6,1,0,3,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,"Unity College, Kuje",Male,Disabled,WAEC,Polytechnic,2,6,6,0,0,0,1.6,1,0,5,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Community Secondary School, Gaube",Female,ALL,NABTEB,University,7,19,19,5,4,0,1.6,4,0,12,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Community Secondary School, Gaube",Female,ALL,NECO,University,12,31,32,8,7,0,1.5,6,0,21,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Community Secondary School, Gaube",Female,ALL,WAEC,University,15,38,41,10,9,0,1.5,9,0,27,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Community Secondary School, Gaube",Female,Disabled,NABTEB,University,1,2,2,1,0,0,1.6,0,0,1,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Community Secondary School, Gaube",Female,Disabled,NECO,University,1,2,2,1,0,0,1.5,1,0,1,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Community Secondary School, Gaube",Female,Disabled,WAEC,University,1,2,3,1,0,0,1.5,1,0,2,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Community Secondary School, Gaube",Male,ALL,NABTEB,University,6,15,14,3,2,0,1.6,3,0,10,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Community Secondary School, Gaube",Male,ALL,NECO,University,9,24,26,8,7,0,1.5,5,0,16,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Community Secondary School, Gaube",Male,ALL,WAEC,University,12,31,35,10,9,0,1.5,7,0,22,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Community Secondary School, Gaube",Male,Disabled,NABTEB,University,1,1,2,0,0,0,1.6,1,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Community Secondary School, Gaube",Male,Disabled,NECO,University,1,2,1,1,0,0,1.5,0,1,0,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Community Secondary School, Gaube",Male,Disabled,WAEC,University,1,2,2,1,0,0,1.5,0,0,1,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Comprehensive High School, Gaube",Female,ALL,NABTEB,College of Education,10,24,25,2,1,0,1.8,6,0,21,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Comprehensive High School, Gaube",Female,ALL,NECO,College of Education,15,38,39,5,4,0,1.8,8,0,30,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Comprehensive High School, Gaube",Female,ALL,WAEC,College of Education,24,61,63,8,7,0,1.8,13,0,49,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Comprehensive High School, Gaube",Female,Disabled,NABTEB,College of Education,1,2,2,0,0,0,1.8,0,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Comprehensive High School, Gaube",Female,Disabled,NECO,College of Education,1,2,2,0,0,0,1.8,1,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Comprehensive High School, Gaube",Female,Disabled,WAEC,College of Education,1,3,4,0,0,0,1.8,1,0,4,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Comprehensive High School, Gaube",Male,ALL,NABTEB,College of Education,8,20,20,2,1,0,1.8,5,0,16,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Comprehensive High School, Gaube",Male,ALL,NECO,College of Education,13,34,34,5,4,0,1.8,7,0,26,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Comprehensive High School, Gaube",Male,ALL,WAEC,College of Education,19,49,51,9,8,0,1.8,11,0,37,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Comprehensive High School, Gaube",Male,Disabled,NABTEB,College of Education,1,1,2,0,0,0,1.8,1,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Comprehensive High School, Gaube",Male,Disabled,NECO,College of Education,1,2,2,0,0,0,1.8,0,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Comprehensive High School, Gaube",Male,Disabled,WAEC,College of Education,1,2,3,0,0,0,1.8,1,0,3,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Government Secondary School, Gaube",Female,ALL,NABTEB,College of Education,16,42,47,6,5,0,1.8,9,0,37,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Government Secondary School, Gaube",Female,ALL,NECO,College of Education,30,76,87,12,11,0,1.8,17,0,67,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Government Secondary School, Gaube",Female,ALL,WAEC,College of Education,40,103,120,18,16,0,1.8,23,0,91,2
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Government Secondary School, Gaube",Female,Disabled,NABTEB,College of Education,1,3,4,1,0,0,1.8,1,0,3,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Government Secondary School, Gaube",Female,Disabled,NECO,College of Education,3,8,9,1,0,0,1.8,2,0,7,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Government Secondary School, Gaube",Female,Disabled,WAEC,College of Education,4,10,13,1,0,0,1.8,3,0,11,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Government Secondary School, Gaube",Male,ALL,NABTEB,College of Education,14,36,42,8,7,0,1.8,8,0,30,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Government Secondary School, Gaube",Male,ALL,NECO,College of Education,25,64,72,13,11,0,1.8,14,0,52,2
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Government Secondary School, Gaube",Male,ALL,WAEC,College of Education,29,75,84,16,15,0,1.8,17,0,60,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Government Secondary School, Gaube",Male,Disabled,NABTEB,College of Education,1,3,3,1,0,0,1.8,1,0,2,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Government Secondary School, Gaube",Male,Disabled,NECO,College of Education,3,7,8,1,0,0,1.8,1,0,6,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Government Secondary School, Gaube",Male,Disabled,WAEC,College of Education,3,8,9,1,0,0,1.8,1,0,7,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Unity College, Kuje",Female,ALL,NABTEB,Polytechnic,12,31,36,1,0,0,1.7,7,0,32,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Unity College, Kuje",Female,ALL,NECO,Polytechnic,22,57,63,2,1,0,1.6,12,0,55,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Unity College, Kuje",Female,ALL,WAEC,Polytechnic,33,84,94,3,2,0,1.6,18,0,82,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Unity College, Kuje",Female,Disabled,NABTEB,Polytechnic,1,2,3,0,0,0,1.7,1,0,3,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Unity College, Kuje",Female,Disabled,NECO,Polytechnic,3,6,8,0,0,0,1.6,2,0,7,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Unity College, Kuje",Female,Disabled,WAEC,Polytechnic,3,8,9,0,0,0,1.6,2,0,8,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Unity College, Kuje",Male,ALL,NABTEB,Polytechnic,10,25,30,1,0,0,1.7,6,0,26,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Unity College, Kuje",Male,ALL,NECO,Polytechnic,17,44,47,2,1,0,1.6,9,0,41,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Unity College, Kuje",Male,ALL,WAEC,Polytechnic,24,60,64,3,2,0,1.6,14,0,55,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Unity College, Kuje",Male,Disabled,NABTEB,Polytechnic,1,2,2,0,0,0,1.7,0,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Unity College, Kuje",Male,Disabled,NECO,Polytechnic,2,5,6,0,0,0,1.6,1,0,5,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gaube,"Unity College, Kuje",Male,Disabled,WAEC,Polytechnic,3,6,7,0,0,0,1.6,2,0,6,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Community Secondary School, Gudun Karya",Female,ALL,NABTEB,Polytechnic,9,22,24,1,0,0,1.7,5,0,21,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Community Secondary School, Gudun Karya",Female,ALL,NECO,Polytechnic,19,47,53,1,0,0,1.6,11,0,47,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Community Secondary School, Gudun Karya",Female,ALL,WAEC,Polytechnic,23,60,63,2,1,0,1.6,12,0,55,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Community Secondary School, Gudun Karya",Female,Disabled,NABTEB,Polytechnic,1,2,2,0,0,0,1.7,0,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Community Secondary School, Gudun Karya",Female,Disabled,NECO,Polytechnic,2,5,4,0,0,0,1.6,1,0,4,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Community Secondary School, Gudun Karya",Female,Disabled,WAEC,Polytechnic,2,6,7,0,0,0,1.6,1,0,6,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Community Secondary School, Gudun Karya",Male,ALL,NABTEB,Polytechnic,7,19,21,1,0,0,1.7,4,0,18,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Community Secondary School, Gudun Karya",Male,ALL,NECO,Polytechnic,15,39,42,1,0,0,1.6,8,0,37,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Community Secondary School, Gudun Karya",Male,ALL,WAEC,Polytechnic,19,49,55,2,1,0,1.6,11,0,48,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Community Secondary School, Gudun Karya",Male,Disabled,NABTEB,Polytechnic,1,1,2,0,0,0,1.7,1,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Community Secondary School, Gudun Karya",Male,Disabled,NECO,Polytechnic,1,3,4,0,0,0,1.6,1,0,4,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Community Secondary School, Gudun Karya",Male,Disabled,WAEC,Polytechnic,2,6,7,0,0,0,1.6,1,0,6,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Comprehensive High School, Gudun Karya",Female,ALL,NABTEB,Polytechnic,7,19,19,0,0,0,1.7,4,0,17,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Comprehensive High School, Gudun Karya",Female,ALL,NECO,Polytechnic,14,36,37,1,0,0,1.6,8,0,33,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Comprehensive High School, Gudun Karya",Female,ALL,WAEC,Polytechnic,21,54,58,2,1,0,1.6,11,0,51,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Comprehensive High School, Gudun Karya",Female,Disabled,NABTEB,Polytechnic,1,2,2,0,0,0,1.7,0,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Comprehensive High School, Gudun Karya",Female,Disabled,NECO,Polytechnic,1,3,3,0,0,0,1.6,0,0,3,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Comprehensive High School, Gudun Karya",Female,Disabled,WAEC,Polytechnic,2,5,6,0,0,0,1.6,1,0,5,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Comprehensive High School, Gudun Karya",Male,ALL,NABTEB,Polytechnic,6,15,17,1,0,0,1.7,3,0,14,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Comprehensive High School, Gudun Karya",Male,ALL,NECO,Polytechnic,12,30,34,1,0,0,1.6,7,0,30,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Comprehensive High School, Gudun Karya",Male,ALL,WAEC,Polytechnic,17,43,46,2,1,0,1.6,9,0,40,1
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Comprehensive High School, Gudun Karya",Male,Disabled,NABTEB,Polytechnic,1,1,2,0,0,0,1.7,1,0,2,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Comprehensive High School, Gudun Karya",Male,Disabled,NECO,Polytechnic,1,2,3,0,0,0,1.6,1,0,3,0
2022/2023,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,"Comprehensive High School, Gudun Karya",Male,Disabled,WAEC,Polytechnic,2,5,4,0,0,0,1.6,1,0,4,0
