session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Government Secondary School, G.R.A",Female,ALL,WAEC,Polytechnic,0,0,0,93,87,0,1.6,0,0,0,2
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Government Secondary School, G.R.A",Female,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Government Secondary School, G.R.A",Female,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Government Secondary School, G.R.A",Female,Disabled,WAEC,Polytechnic,0,0,0,7,3,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Government Secondary School, G.R.A",Male,ALL,NABTEB,Polytechnic,0,0,0,27,23,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Government Secondary School, G.R.A",Male,ALL,NECO,Polytechnic,0,0,0,70,60,0,1.6,0,0,0,3
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Government Secondary School, G.R.A",Male,ALL,WAEC,Polytechnic,0,0,0,83,73,0,1.6,0,0,0,3
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Government Secondary School, G.R.A",Male,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Government Secondary School, G.R.A",Male,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Government Secondary School, G.R.A",Male,Disabled,WAEC,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Unity College, Onitsha North",Female,ALL,NABTEB,Polytechnic,0,0,0,33,30,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Unity College, Onitsha North",Female,ALL,NECO,Polytechnic,0,0,0,73,67,0,1.6,0,0,0,2
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Unity College, Onitsha North",Female,ALL,WAEC,Polytechnic,0,0,0,87,83,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Unity College, Onitsha North",Female,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Unity College, Onitsha North",Female,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Unity College, Onitsha North",Female,Disabled,WAEC,Polytechnic,0,0,0,7,3,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Unity College, Onitsha North",Male,ALL,NABTEB,Polytechnic,0,0,0,33,30,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Unity College, Onitsha North",Male,ALL,NECO,Polytechnic,0,0,0,73,67,0,1.6,0,0,0,2
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Unity College, Onitsha North",Male,ALL,WAEC,Polytechnic,0,0,0,100,96,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Unity College, Onitsha North",Male,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Unity College, Onitsha North",Male,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,G.R.A,"Unity College, Onitsha North",Male,Disabled,WAEC,Polytechnic,0,0,0,7,3,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Community Secondary School, Inland Town I",Female,ALL,NABTEB,College of Education,0,0,0,33,30,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Community Secondary School, Inland Town I",Female,ALL,NECO,College of Education,0,0,0,80,73,0,1.8,0,0,0,2
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Community Secondary School, Inland Town I",Female,ALL,WAEC,College of Education,0,0,0,130,116,0,1.8,0,0,0,4
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Community Secondary School, Inland Town I",Female,Disabled,NABTEB,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Community Secondary School, Inland Town I",Female,Disabled,NECO,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Community Secondary School, Inland Town I",Female,Disabled,WAEC,College of Education,0,0,0,7,3,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Community Secondary School, Inland Town I",Male,ALL,NABTEB,College of Education,0,0,0,40,37,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Community Secondary School, Inland Town I",Male,ALL,NECO,College of Education,0,0,0,80,73,0,1.8,0,0,0,2
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Community Secondary School, Inland Town I",Male,ALL,WAEC,College of Education,1,0,4,93,87,0,1.8,1,0,0,2
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Community Secondary School, Inland Town I",Male,Disabled,NABTEB,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Community Secondary School, Inland Town I",Male,Disabled,NECO,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Community Secondary School, Inland Town I",Male,Disabled,WAEC,College of Education,0,0,0,7,3,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Comprehensive High School, Inland Town I",Female,ALL,NABTEB,Polytechnic,0,0,0,43,40,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Comprehensive High School, Inland Town I",Female,ALL,NECO,Polytechnic,0,0,0,97,87,0,1.6,0,0,0,3
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Comprehensive High School, Inland Town I",Female,ALL,WAEC,Polytechnic,0,0,0,143,133,0,1.6,0,0,0,3
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Comprehensive High School, Inland Town I",Female,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Comprehensive High School, Inland Town I",Female,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Comprehensive High School, Inland Town I",Female,Disabled,WAEC,Polytechnic,0,0,0,7,3,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Comprehensive High School, Inland Town I",Male,ALL,NABTEB,Polytechnic,0,0,0,37,33,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Comprehensive High School, Inland Town I",Male,ALL,NECO,Polytechnic,1,0,4,113,103,0,1.6,1,0,0,3
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Comprehensive High School, Inland Town I",Male,ALL,WAEC,Polytechnic,1,4,4,143,133,0,1.6,0,0,0,3
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Comprehensive High School, Inland Town I",Male,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Comprehensive High School, Inland Town I",Male,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Comprehensive High School, Inland Town I",Male,Disabled,WAEC,Polytechnic,0,0,0,7,3,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Government Secondary School, Inland Town I",Female,ALL,NABTEB,University,0,0,0,270,223,45,1.6,0,0,0,14
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Government Secondary School, Inland Town I",Female,ALL,NECO,University,0,0,0,483,472,0,1.5,0,0,0,3
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Government Secondary School, Inland Town I",Female,ALL,WAEC,University,0,0,0,642,612,45,1.5,0,0,0,9
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Government Secondary School, Inland Town I",Female,Disabled,NABTEB,University,0,0,0,43,40,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Government Secondary School, Inland Town I",Female,Disabled,NECO,University,0,0,0,43,40,0,1.5,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Government Secondary School, Inland Town I",Female,Disabled,WAEC,University,0,0,0,33,30,0,1.5,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Government Secondary School, Inland Town I",Male,ALL,NABTEB,University,0,0,0,270,223,45,1.6,0,0,0,14
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Government Secondary School, Inland Town I",Male,ALL,NECO,University,0,0,0,642,586,45,1.5,0,0,0,17
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Government Secondary School, Inland Town I",Male,ALL,WAEC,University,0,0,0,739,709,45,1.5,0,0,0,9
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Government Secondary School, Inland Town I",Male,Disabled,NABTEB,University,0,0,0,43,40,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Government Secondary School, Inland Town I",Male,Disabled,NECO,University,0,0,0,43,40,0,1.5,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Government Secondary School, Inland Town I",Male,Disabled,WAEC,University,0,0,0,33,30,0,1.5,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Female,ALL,NABTEB,Polytechnic,0,0,0,27,23,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Female,ALL,NECO,Polytechnic,0,0,0,57,53,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Female,ALL,WAEC,Polytechnic,0,0,0,87,80,0,1.6,0,0,0,2
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Female,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Female,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Female,Disabled,WAEC,Polytechnic,0,0,0,7,3,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Male,ALL,NABTEB,Polytechnic,0,0,0,37,33,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Male,ALL,NECO,Polytechnic,0,0,0,67,60,0,1.6,0,0,0,2
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Male,ALL,WAEC,Polytechnic,0,0,0,93,90,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Male,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Male,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Male,Disabled,WAEC,Polytechnic,0,0,0,7,3,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Community Secondary School, Bridge Head I",Female,ALL,NABTEB,Polytechnic,0,0,0,43,40,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Community Secondary School, Bridge Head I",Female,ALL,NECO,Polytechnic,0,0,0,107,96,0,1.6,0,0,0,3
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Community Secondary School, Bridge Head I",Female,ALL,WAEC,Polytechnic,0,0,0,126,116,0,1.6,0,0,0,3
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Community Secondary School, Bridge Head I",Female,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Community Secondary School, Bridge Head I",Female,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Community Secondary School, Bridge Head I",Female,Disabled,WAEC,Polytechnic,0,0,0,7,3,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Community Secondary School, Bridge Head I",Male,ALL,NABTEB,Polytechnic,0,0,0,43,40,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Community Secondary School, Bridge Head I",Male,ALL,NECO,Polytechnic,0,0,0,87,80,0,1.6,0,0,0,2
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Community Secondary School, Bridge Head I",Male,ALL,WAEC,Polytechnic,1,0,4,107,100,0,1.6,1,0,0,2
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Community Secondary School, Bridge Head I",Male,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Community Secondary School, Bridge Head I",Male,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Community Secondary School, Bridge Head I",Male,Disabled,WAEC,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,ALL,NABTEB,College of Education,0,0,0,30,27,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,ALL,NECO,College of Education,0,0,0,73,67,0,1.8,0,0,0,2
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,ALL,WAEC,College of Education,0,0,0,80,73,0,1.8,0,0,0,2
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,Disabled,NABTEB,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,Disabled,NECO,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,Disabled,WAEC,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,ALL,NABTEB,College of Education,0,0,0,30,27,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,ALL,NECO,College of Education,0,0,0,70,60,0,1.8,0,0,0,3
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,ALL,WAEC,College of Education,1,0,0,87,77,0,1.8,1,0,0,3
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,Disabled,NABTEB,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,Disabled,NECO,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,Disabled,WAEC,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Female,ALL,NABTEB,Polytechnic,0,0,0,43,40,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Female,ALL,NECO,Polytechnic,0,0,0,87,80,0,1.6,0,0,0,2
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Female,ALL,WAEC,Polytechnic,0,0,0,110,106,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Female,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Female,Disabled,NECO,Polytechnic,0,0,0,10,7,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Female,Disabled,WAEC,Polytechnic,0,0,0,7,3,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Male,ALL,NABTEB,Polytechnic,0,0,0,33,30,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Male,ALL,NECO,Polytechnic,0,0,0,87,80,0,1.6,0,0,0,2
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Male,ALL,WAEC,Polytechnic,1,0,0,100,96,0,1.6,1,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Male,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Male,Disabled,NECO,Polytechnic,0,0,0,10,7,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Male,Disabled,WAEC,Polytechnic,0,0,0,7,3,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Unity College, Onitsha South",Female,ALL,NABTEB,Polytechnic,0,0,0,43,40,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Unity College, Onitsha South",Female,ALL,NECO,Polytechnic,0,0,0,80,73,0,1.6,0,0,0,2
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Unity College, Onitsha South",Female,ALL,WAEC,Polytechnic,0,0,0,100,96,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Unity College, Onitsha South",Female,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Unity College, Onitsha South",Female,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Unity College, Onitsha South",Female,Disabled,WAEC,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Unity College, Onitsha South",Male,ALL,NABTEB,Polytechnic,0,0,0,37,33,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Unity College, Onitsha South",Male,ALL,NECO,Polytechnic,0,0,0,73,67,0,1.6,0,0,0,2
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Unity College, Onitsha South",Male,ALL,WAEC,Polytechnic,0,0,0,107,100,0,1.6,0,0,0,2
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Unity College, Onitsha South",Male,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Unity College, Onitsha South",Male,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head I,"Unity College, Onitsha South",Male,Disabled,WAEC,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Female,ALL,NABTEB,College of Education,0,0,0,30,27,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Female,ALL,NECO,College of Education,0,0,0,63,57,0,1.8,0,0,0,2
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Female,ALL,WAEC,College of Education,0,0,0,97,93,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Female,Disabled,NABTEB,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Female,Disabled,NECO,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Female,Disabled,WAEC,College of Education,0,0,0,7,3,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Male,ALL,NABTEB,College of Education,0,0,0,30,27,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Male,ALL,NECO,College of Education,0,0,0,57,50,0,1.8,0,0,0,2
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Male,ALL,WAEC,College of Education,1,0,0,77,67,0,1.8,1,0,0,3
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Male,Disabled,NABTEB,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Male,Disabled,NECO,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Male,Disabled,WAEC,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,ALL,NABTEB,College of Education,0,0,0,20,17,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,ALL,NECO,College of Education,0,0,0,37,33,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,ALL,WAEC,College of Education,0,0,0,50,43,0,1.8,0,0,0,2
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,Disabled,NABTEB,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,Disabled,NECO,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,Disabled,WAEC,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,ALL,NABTEB,College of Education,0,0,0,20,17,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,ALL,NECO,College of Education,0,0,0,40,37,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,ALL,WAEC,College of Education,0,0,0,50,43,0,1.8,0,0,0,2
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,Disabled,NABTEB,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,Disabled,NECO,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,Disabled,WAEC,College of Education,0,0,0,3,0,0,1.8,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,ALL,NABTEB,Polytechnic,0,0,0,23,20,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,ALL,NECO,Polytechnic,0,0,0,37,33,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,ALL,WAEC,Polytechnic,0,0,0,53,47,0,1.6,0,0,0,2
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,Disabled,WAEC,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,ALL,NABTEB,Polytechnic,0,0,0,17,13,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,ALL,NECO,Polytechnic,0,0,0,37,33,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,ALL,WAEC,Polytechnic,0,0,0,43,40,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,Disabled,WAEC,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Unity College, Onitsha South",Female,ALL,NABTEB,Polytechnic,0,0,0,23,20,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Unity College, Onitsha South",Female,ALL,NECO,Polytechnic,0,0,0,33,30,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Unity College, Onitsha South",Female,ALL,WAEC,Polytechnic,0,0,0,50,47,0,1.6,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Unity College, Onitsha South",Female,Disabled,NABTEB,Polytechnic,0,0,0,3,0,0,1.7,0,0,0,1
2022/2023,South East,Anambra,Onitsha South,Bridge Head II,"Unity College, Onitsha South",Female,Disabled,NECO,Polytechnic,0,0,0,3,0,0,1.6,0,0,0,1
