session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,ALL,WAEC,University,53,136,152,23,20,0,1.5,27,0,107,3
2022/2023,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,Disabled,NABTEB,University,2,5,5,0,0,0,1.6,1,0,4,0
2022/2023,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,Disabled,NECO,University,4,10,13,2,1,0,1.5,2,0,9,1
2022/2023,North West,Zamfara,Maru,Bindin,"Comprehensive High School, Bindin",Male,Disabled,WAEC,University,4,11,13,1,0,0,1.5,2,0,10,1
2022/2023,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,ALL,NABTEB,University,11,28,32,12,10,0,1.6,6,0,16,1
2022/2023,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,ALL,NECO,University,20,52,60,20,19,0,1.5,10,0,32,1
2022/2023,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,ALL,WAEC,University,27,71,79,25,23,0,1.5,14,0,43,2
2022/2023,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,Disabled,NABTEB,University,1,2,2,2,1,0,1.6,1,0,0,1
2022/2023,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,Disabled,NECO,University,2,5,6,2,1,0,1.5,1,0,3,1
2022/2023,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,Disabled,WAEC,University,3,6,6,1,0,0,1.5,2,0,4,1
2022/2023,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,ALL,NABTEB,University,18,46,54,12,10,0,1.6,10,0,35,1
2022/2023,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,ALL,NECO,University,32,83,92,17,16,0,1.5,16,0,62,1
2022/2023,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,ALL,WAEC,University,44,113,129,25,23,0,1.5,23,0,86,2
2022/2023,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,Disabled,NABTEB,University,2,5,5,2,1,0,1.6,1,0,2,1
2022/2023,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,Disabled,NECO,University,2,6,7,1,0,0,1.5,1,0,5,1
2022/2023,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,Disabled,WAEC,University,4,11,11,2,1,0,1.5,2,0,7,1
2022/2023,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,ALL,NABTEB,College of Education,10,26,28,1,0,0,1.8,5,0,23,1
2022/2023,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,ALL,NECO,College of Education,18,47,54,3,2,0,1.8,10,0,43,1
2022/2023,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,ALL,WAEC,College of Education,26,67,67,4,3,0,1.8,13,0,53,1
2022/2023,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,Disabled,NABTEB,College of Education,1,2,4,0,0,0,1.8,1,0,3,0
2022/2023,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,Disabled,NECO,College of Education,1,2,4,0,0,0,1.8,1,0,3,0
2022/2023,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,Disabled,WAEC,College of Education,2,4,4,0,0,0,1.8,1,0,3,0
2022/2023,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,ALL,NABTEB,College of Education,18,46,47,2,1,0,1.8,10,0,38,1
2022/2023,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,ALL,NECO,College of Education,36,93,92,3,2,0,1.8,18,0,75,1
2022/2023,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,ALL,WAEC,College of Education,44,113,126,4,3,0,1.8,23,0,103,1
2022/2023,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,Disabled,NABTEB,College of Education,2,5,6,0,0,0,1.8,1,0,5,0
2022/2023,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,Disabled,NECO,College of Education,2,5,5,0,0,0,1.8,1,0,4,0
2022/2023,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,Disabled,WAEC,College of Education,2,6,8,0,0,0,1.8,1,0,7,0
2022/2023,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,ALL,NABTEB,University,11,28,27,8,7,0,1.6,5,0,15,1
2022/2023,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,ALL,NECO,University,20,51,54,15,14,0,1.5,10,0,32,1
2022/2023,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,ALL,WAEC,University,26,67,67,19,18,0,1.5,13,0,39,1
2022/2023,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,Disabled,NABTEB,University,1,2,4,2,1,0,1.6,1,0,1,1
2022/2023,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,Disabled,NECO,University,2,4,5,1,0,0,1.5,1,0,3,1
2022/2023,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,Disabled,WAEC,University,2,5,5,1,0,0,1.5,1,0,3,1
2022/2023,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,ALL,NABTEB,University,21,54,58,5,4,0,1.6,11,0,44,1
2022/2023,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,ALL,NECO,University,36,93,92,15,14,0,1.5,18,0,64,1
2022/2023,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,ALL,WAEC,University,54,140,155,25,23,0,1.5,28,0,108,2
2022/2023,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,Disabled,NABTEB,University,2,5,6,0,0,0,1.6,1,0,5,0
2022/2023,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,Disabled,NECO,University,2,6,7,1,0,0,1.5,1,0,5,1
2022/2023,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,Disabled,WAEC,University,4,11,13,2,1,0,1.5,2,0,9,1
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,ALL,NABTEB,Polytechnic,21,53,61,1,0,0,1.7,11,0,51,1
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,ALL,NECO,Polytechnic,38,98,111,2,1,0,1.6,19,0,92,1
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,ALL,WAEC,Polytechnic,48,125,141,2,1,0,1.6,25,0,118,1
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,Disabled,NABTEB,Polytechnic,2,5,5,0,0,0,1.7,1,0,4,0
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,Disabled,NECO,Polytechnic,3,9,11,0,0,0,1.6,2,0,9,0
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,Disabled,WAEC,Polytechnic,5,11,14,0,0,0,1.6,3,0,12,0
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,ALL,NABTEB,Polytechnic,40,103,112,1,0,0,1.7,21,0,94,1
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,ALL,NECO,Polytechnic,76,194,214,2,1,0,1.6,40,0,180,1
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,ALL,WAEC,Polytechnic,89,230,253,2,1,0,1.6,46,0,213,1
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,Disabled,NABTEB,Polytechnic,4,11,11,0,0,0,1.7,2,0,9,0
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,Disabled,NECO,Polytechnic,7,19,20,0,0,0,1.6,4,0,17,0
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,Disabled,WAEC,Polytechnic,9,24,26,0,0,0,1.6,5,0,22,0
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,ALL,NABTEB,University,17,43,51,17,15,0,1.6,9,0,27,2
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,ALL,NECO,University,27,71,76,24,23,0,1.5,14,0,42,1
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,ALL,WAEC,University,38,99,105,29,27,0,1.5,20,0,61,2
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,Disabled,NABTEB,University,2,4,5,2,1,0,1.6,1,0,2,1
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,Disabled,NECO,University,2,6,6,2,1,0,1.5,1,0,3,1
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,Disabled,WAEC,University,3,9,9,2,1,0,1.5,1,0,6,1
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,ALL,NABTEB,University,26,67,72,14,12,0,1.6,13,0,48,2
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,ALL,NECO,University,47,121,128,20,19,0,1.5,25,0,90,1
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,ALL,WAEC,University,60,156,179,31,29,0,1.5,31,0,122,2
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,Disabled,NABTEB,University,2,5,6,2,1,0,1.6,1,0,3,1
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,Disabled,NECO,University,4,10,9,2,1,0,1.5,2,0,6,1
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,Disabled,WAEC,University,5,14,15,2,1,0,1.5,3,0,11,1
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,ALL,NABTEB,College of Education,9,24,24,1,0,0,1.8,5,0,19,1
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,ALL,NECO,College of Education,15,40,44,2,1,0,1.8,8,0,35,1
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,ALL,WAEC,College of Education,23,58,62,3,2,0,1.8,12,0,50,1
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,Disabled,NABTEB,College of Education,1,2,4,0,0,0,1.8,1,0,3,0
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,Disabled,NECO,College of Education,1,2,2,0,0,0,1.8,1,0,2,0
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,Disabled,WAEC,College of Education,2,5,6,0,0,0,1.8,1,0,5,0
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,ALL,NABTEB,College of Education,18,48,47,1,0,0,1.8,9,0,39,1
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,ALL,NECO,College of Education,31,79,82,2,1,0,1.8,16,0,68,1
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,ALL,WAEC,College of Education,48,122,129,4,3,0,1.8,25,0,106,1
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,Disabled,NABTEB,College of Education,2,5,5,0,0,0,1.8,1,0,4,0
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,Disabled,NECO,College of Education,3,7,7,0,0,0,1.8,2,0,6,0
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,Disabled,WAEC,College of Education,5,12,13,0,0,0,1.8,2,0,11,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Female,ALL,NABTEB,University,18,47,55,16,15,0,1.6,10,0,32,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Female,ALL,NECO,University,38,99,108,31,28,0,1.5,20,0,62,3
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Female,ALL,WAEC,University,43,111,120,31,29,0,1.5,23,0,72,2
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Female,Disabled,NABTEB,University,1,2,4,2,1,0,1.6,1,0,1,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Female,Disabled,NECO,University,3,6,7,2,1,0,1.5,2,0,4,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Female,Disabled,WAEC,University,3,9,9,2,1,0,1.5,1,0,6,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Male,ALL,NABTEB,University,29,74,80,8,6,0,1.6,15,0,60,2
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Male,ALL,NECO,University,61,156,173,24,21,0,1.5,32,0,124,3
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Male,ALL,WAEC,University,78,200,220,31,29,0,1.5,41,0,157,2
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Male,Disabled,NABTEB,University,2,5,6,0,0,0,1.6,1,0,5,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Male,Disabled,NECO,University,4,11,13,2,1,0,1.5,2,0,9,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Male,Disabled,WAEC,University,5,12,13,2,1,0,1.5,2,0,9,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Female,ALL,NABTEB,College of Education,15,40,40,2,1,0,1.8,8,0,32,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Female,ALL,NECO,College of Education,28,73,79,4,3,0,1.8,15,0,63,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Female,ALL,WAEC,College of Education,39,101,109,6,5,0,1.8,20,0,87,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Female,Disabled,NABTEB,College of Education,1,2,4,0,0,0,1.8,1,0,3,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Female,Disabled,NECO,College of Education,2,6,6,0,0,0,1.8,1,0,5,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Female,Disabled,WAEC,College of Education,2,6,6,0,0,0,1.8,1,0,5,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Male,ALL,NABTEB,College of Education,23,61,68,2,1,0,1.8,12,0,56,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Male,ALL,NECO,College of Education,43,110,119,3,2,0,1.8,23,0,98,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Male,ALL,WAEC,College of Education,63,162,180,5,4,0,1.8,32,0,148,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Male,Disabled,NABTEB,College of Education,2,5,6,0,0,0,1.8,1,0,5,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Male,Disabled,NECO,College of Education,3,9,9,0,0,0,1.8,1,0,8,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Male,Disabled,WAEC,College of Education,5,12,13,0,0,0,1.8,2,0,11,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Female,ALL,NABTEB,Polytechnic,19,48,55,1,0,0,1.7,10,0,46,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Female,ALL,NECO,Polytechnic,37,96,107,1,0,0,1.6,19,0,90,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Female,ALL,WAEC,Polytechnic,43,110,112,2,1,0,1.6,22,0,93,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Female,Disabled,NABTEB,Polytechnic,2,4,5,0,0,0,1.7,1,0,4,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Female,Disabled,NECO,Polytechnic,3,7,9,0,0,0,1.6,2,0,8,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Female,Disabled,WAEC,Polytechnic,3,9,8,0,0,0,1.6,1,0,7,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Male,ALL,NABTEB,Polytechnic,37,95,105,1,0,0,1.7,19,0,88,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Male,ALL,NECO,Polytechnic,73,187,205,1,0,0,1.6,39,0,173,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Male,ALL,WAEC,Polytechnic,87,224,245,2,1,0,1.6,45,0,206,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Male,Disabled,NABTEB,Polytechnic,2,6,8,0,0,0,1.7,1,0,7,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Male,Disabled,NECO,Polytechnic,5,14,15,0,0,0,1.6,3,0,13,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Male,Disabled,WAEC,Polytechnic,7,16,18,0,0,0,1.6,4,0,15,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Female,ALL,NABTEB,College of Education,19,49,53,3,2,0,1.8,9,0,42,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Female,ALL,NECO,College of Education,39,101,116,6,5,0,1.8,20,0,93,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Female,ALL,WAEC,College of Education,54,139,160,10,9,0,1.8,28,0,126,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Female,Disabled,NABTEB,College of Education,2,4,5,0,0,0,1.8,1,0,4,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Female,Disabled,NECO,College of Education,3,9,11,0,0,0,1.8,1,0,9,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Female,Disabled,WAEC,College of Education,5,11,14,1,0,0,1.8,3,0,11,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Male,ALL,NABTEB,College of Education,29,74,80,3,2,0,1.8,15,0,65,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Male,ALL,NECO,College of Education,66,169,185,5,4,0,1.8,34,0,152,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Male,ALL,WAEC,College of Education,81,209,245,7,6,0,1.8,42,0,201,1
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Male,Disabled,NABTEB,College of Education,2,6,8,0,0,0,1.8,1,0,7,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Male,Disabled,NECO,College of Education,5,14,18,0,0,0,1.8,3,0,15,0
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Male,Disabled,WAEC,College of Education,7,19,20,1,0,0,1.8,4,0,16,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Female,ALL,NABTEB,Polytechnic,10,27,32,0,0,0,1.7,5,0,27,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Female,ALL,NECO,Polytechnic,20,52,56,1,0,0,1.6,10,0,47,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Female,ALL,WAEC,Polytechnic,27,71,79,1,0,0,1.6,14,0,66,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Female,Disabled,NABTEB,Polytechnic,1,2,2,0,0,0,1.7,1,0,2,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Female,Disabled,NECO,Polytechnic,2,4,5,0,0,0,1.6,1,0,4,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Female,Disabled,WAEC,Polytechnic,2,5,5,0,0,0,1.6,1,0,4,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Male,ALL,NABTEB,Polytechnic,19,49,58,1,0,0,1.7,10,0,48,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Male,ALL,NECO,Polytechnic,35,90,92,1,0,0,1.6,18,0,77,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Male,ALL,WAEC,Polytechnic,46,120,126,1,0,0,1.6,24,0,106,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Male,Disabled,NABTEB,Polytechnic,2,5,6,0,0,0,1.7,1,0,5,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Male,Disabled,NECO,Polytechnic,2,6,7,0,0,0,1.6,1,0,6,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Male,Disabled,WAEC,Polytechnic,3,9,11,0,0,0,1.6,2,0,9,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Female,ALL,NABTEB,College of Education,13,33,35,2,1,0,1.8,7,0,28,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Female,ALL,NECO,College of Education,25,66,72,4,3,0,1.8,13,0,57,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Female,ALL,WAEC,College of Education,32,83,89,5,4,0,1.8,16,0,71,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Female,Disabled,NABTEB,College of Education,1,2,2,0,0,0,1.8,1,0,2,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Female,Disabled,NECO,College of Education,2,4,5,0,0,0,1.8,1,0,4,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Female,Disabled,WAEC,College of Education,2,5,5,0,0,0,1.8,1,0,4,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Male,ALL,NABTEB,College of Education,25,64,68,2,1,0,1.8,13,0,56,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Male,ALL,NECO,College of Education,55,141,162,4,3,0,1.8,28,0,134,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Male,ALL,WAEC,College of Education,67,173,191,5,4,0,1.8,35,0,157,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Male,Disabled,NABTEB,College of Education,2,5,5,0,0,0,1.8,1,0,4,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Male,Disabled,NECO,College of Education,3,9,9,0,0,0,1.8,1,0,8,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Male,Disabled,WAEC,College of Education,4,11,11,0,0,0,1.8,2,0,9,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Female,ALL,NABTEB,College of Education,22,57,64,3,2,0,1.8,12,0,51,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Female,ALL,NECO,College of Education,41,108,111,6,5,0,1.8,21,0,88,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Female,ALL,WAEC,College of Education,50,130,132,5,4,0,1.8,26,0,107,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Female,Disabled,NABTEB,College of Education,2,4,5,0,0,0,1.8,1,0,4,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Female,Disabled,NECO,College of Education,3,7,8,0,0,0,1.8,1,0,7,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Female,Disabled,WAEC,College of Education,4,10,11,0,0,0,1.8,2,0,9,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Male,ALL,NABTEB,College of Education,33,84,82,2,1,0,1.8,17,0,68,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Male,ALL,NECO,College of Education,72,186,193,5,4,0,1.8,37,0,159,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Male,ALL,WAEC,College of Education,87,224,235,6,5,0,1.8,45,0,194,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Male,Disabled,NABTEB,College of Education,2,6,6,0,0,0,1.8,1,0,5,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Male,Disabled,NECO,College of Education,5,12,13,0,0,0,1.8,2,0,11,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Male,Disabled,WAEC,College of Education,7,16,18,0,0,0,1.8,4,0,15,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Female,ALL,NABTEB,University,12,30,33,8,7,0,1.6,6,0,20,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Female,ALL,NECO,University,21,56,60,17,16,0,1.5,11,0,35,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Female,ALL,WAEC,University,27,69,72,19,18,0,1.5,14,0,43,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Female,Disabled,NABTEB,University,1,2,2,0,0,0,1.6,1,0,2,0
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Female,Disabled,NECO,University,1,2,2,1,0,0,1.5,1,0,1,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Female,Disabled,WAEC,University,2,5,5,1,0,0,1.5,1,0,3,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Male,ALL,NABTEB,University,21,54,53,5,4,0,1.6,11,0,40,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Male,ALL,NECO,University,42,109,115,20,19,0,1.5,22,0,79,1
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Male,ALL,WAEC,University,51,132,147,23,20,0,1.5,27,0,103,3
