session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North Central,Benue,Makurdi,Bar,"Unity College, Makurdi",Female,ALL,NABTEB,Polytechnic,33,86,95,27,25,0,1.7,9,0,29,1
2022/2023,North Central,Benue,Makurdi,Bar,"Unity College, Makurdi",Female,ALL,NECO,Polytechnic,62,162,174,47,43,0,1.6,17,0,55,2
2022/2023,North Central,Benue,Makurdi,Bar,"Unity College, Makurdi",Female,ALL,WAEC,Polytechnic,80,206,222,61,55,0,1.6,22,0,70,3
2022/2023,North Central,Benue,Makurdi,Bar,"Unity College, Makurdi",Female,Disabled,NABTEB,Polytechnic,2,5,4,2,0,0,1.7,1,0,1,1
2022/2023,North Central,Benue,Makurdi,Bar,"Unity College, Makurdi",Female,Disabled,NECO,Polytechnic,4,9,9,2,0,0,1.6,1,0,3,1
2022/2023,North Central,Benue,Makurdi,Bar,"Unity College, Makurdi",Female,Disabled,WAEC,Polytechnic,5,12,13,2,0,0,1.6,2,0,5,1
2022/2023,North Central,Benue,Makurdi,Bar,"Unity College, Makurdi",Male,ALL,NABTEB,Polytechnic,34,90,99,20,18,0,1.7,9,0,35,1
2022/2023,North Central,Benue,Makurdi,Bar,"Unity College, Makurdi",Male,ALL,NECO,Polytechnic,61,157,169,35,33,0,1.6,17,0,59,1
2022/2023,North Central,Benue,Makurdi,Bar,"Unity College, Makurdi",Male,ALL,WAEC,Polytechnic,77,199,207,47,45,0,1.6,22,0,70,1
2022/2023,North Central,Benue,Makurdi,Bar,"Unity College, Makurdi",Male,Disabled,NABTEB,Polytechnic,2,5,7,2,0,0,1.7,1,0,2,1
2022/2023,North Central,Benue,Makurdi,Bar,"Unity College, Makurdi",Male,Disabled,NECO,Polytechnic,4,12,15,2,0,0,1.6,1,0,6,1
2022/2023,North Central,Benue,Makurdi,Bar,"Unity College, Makurdi",Male,Disabled,WAEC,Polytechnic,6,14,15,2,0,0,1.6,2,0,6,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Community Secondary School, Adoka-Haje",Female,ALL,NABTEB,Polytechnic,31,81,84,20,18,0,1.7,8,0,28,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Community Secondary School, Adoka-Haje",Female,ALL,NECO,Polytechnic,65,166,176,43,39,0,1.6,18,0,58,2
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Community Secondary School, Adoka-Haje",Female,ALL,WAEC,Polytechnic,68,176,187,57,51,0,1.6,19,0,56,3
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Community Secondary School, Adoka-Haje",Female,Disabled,NABTEB,Polytechnic,2,5,4,2,0,0,1.7,1,0,1,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Community Secondary School, Adoka-Haje",Female,Disabled,NECO,Polytechnic,4,9,11,2,0,0,1.6,1,0,4,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Community Secondary School, Adoka-Haje",Female,Disabled,WAEC,Polytechnic,4,12,11,2,0,0,1.6,1,0,4,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Community Secondary School, Adoka-Haje",Male,ALL,NABTEB,Polytechnic,39,102,114,23,21,0,1.7,11,0,40,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Community Secondary School, Adoka-Haje",Male,ALL,NECO,Polytechnic,87,224,251,47,43,0,1.6,25,0,90,2
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Community Secondary School, Adoka-Haje",Male,ALL,WAEC,Polytechnic,104,268,297,64,59,0,1.6,29,0,102,3
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Community Secondary School, Adoka-Haje",Male,Disabled,NABTEB,Polytechnic,2,5,7,0,0,0,1.7,1,0,3,0
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Community Secondary School, Adoka-Haje",Male,Disabled,NECO,Polytechnic,5,12,13,2,0,0,1.6,2,0,5,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Community Secondary School, Adoka-Haje",Male,Disabled,WAEC,Polytechnic,6,14,15,2,0,0,1.6,2,0,6,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Comprehensive High School, Adoka-Haje",Female,ALL,NABTEB,University,22,55,64,199,168,26,1.6,6,0,0,16
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Comprehensive High School, Adoka-Haje",Female,ALL,NECO,University,41,106,114,287,268,26,1.5,11,0,0,10
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Comprehensive High School, Adoka-Haje",Female,ALL,WAEC,University,47,120,136,367,365,0,1.5,13,0,0,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Comprehensive High School, Adoka-Haje",Female,Disabled,NABTEB,University,2,5,4,27,23,0,1.6,1,0,0,2
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Comprehensive High School, Adoka-Haje",Female,Disabled,NECO,University,4,9,13,27,23,0,1.5,1,0,0,2
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Comprehensive High School, Adoka-Haje",Female,Disabled,WAEC,University,5,14,15,49,43,0,1.5,1,0,0,3
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Comprehensive High School, Adoka-Haje",Male,ALL,NABTEB,University,22,58,64,117,115,0,1.6,6,0,0,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Comprehensive High School, Adoka-Haje",Male,ALL,NECO,University,39,102,112,287,268,26,1.5,11,0,0,10
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Comprehensive High School, Adoka-Haje",Male,ALL,WAEC,University,52,134,145,332,330,0,1.5,15,0,0,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Comprehensive High School, Adoka-Haje",Male,Disabled,NABTEB,University,2,5,7,0,0,0,1.6,1,0,3,0
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Comprehensive High School, Adoka-Haje",Male,Disabled,NECO,University,4,9,11,21,20,0,1.5,1,0,0,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Comprehensive High School, Adoka-Haje",Male,Disabled,WAEC,University,6,14,15,21,20,0,1.5,2,0,0,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Government Secondary School, Adoka-Haje",Female,ALL,NABTEB,Polytechnic,20,51,59,20,18,0,1.7,6,0,17,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Government Secondary School, Adoka-Haje",Female,ALL,NECO,Polytechnic,33,86,103,31,29,0,1.6,9,0,31,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Government Secondary School, Adoka-Haje",Female,ALL,WAEC,Polytechnic,44,113,127,43,41,0,1.6,12,0,36,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Government Secondary School, Adoka-Haje",Female,Disabled,NABTEB,Polytechnic,2,5,4,4,2,0,1.7,1,0,0,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Government Secondary School, Adoka-Haje",Female,Disabled,NECO,Polytechnic,2,5,7,2,0,0,1.6,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Government Secondary School, Adoka-Haje",Female,Disabled,WAEC,Polytechnic,3,7,7,2,0,0,1.6,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Government Secondary School, Adoka-Haje",Male,ALL,NABTEB,Polytechnic,24,62,68,16,12,0,1.7,6,0,23,2
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Government Secondary School, Adoka-Haje",Male,ALL,NECO,Polytechnic,39,99,112,29,27,0,1.6,11,0,36,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Government Secondary School, Adoka-Haje",Male,ALL,WAEC,Polytechnic,57,148,163,43,41,0,1.6,16,0,52,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Government Secondary School, Adoka-Haje",Male,Disabled,NABTEB,Polytechnic,2,5,7,2,0,0,1.7,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Government Secondary School, Adoka-Haje",Male,Disabled,NECO,Polytechnic,2,5,7,2,0,0,1.6,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Government Secondary School, Adoka-Haje",Male,Disabled,WAEC,Polytechnic,4,9,13,2,0,0,1.6,1,0,5,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Unity College, Otukpo",Female,ALL,NABTEB,Polytechnic,14,35,37,12,10,0,1.7,4,0,11,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Unity College, Otukpo",Female,ALL,NECO,Polytechnic,24,62,73,21,20,0,1.6,6,0,22,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Unity College, Otukpo",Female,ALL,WAEC,Polytechnic,32,81,90,29,27,0,1.6,9,0,26,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Unity College, Otukpo",Female,Disabled,NABTEB,Polytechnic,2,5,4,2,0,0,1.7,1,0,1,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Unity College, Otukpo",Female,Disabled,NECO,Polytechnic,2,5,7,2,0,0,1.6,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Unity College, Otukpo",Female,Disabled,WAEC,Polytechnic,3,7,9,2,0,0,1.6,1,0,3,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Unity College, Otukpo",Male,ALL,NABTEB,Polytechnic,18,46,51,12,10,0,1.7,5,0,17,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Unity College, Otukpo",Male,ALL,NECO,Polytechnic,29,74,88,21,20,0,1.6,8,0,29,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Unity College, Otukpo",Male,ALL,WAEC,Polytechnic,44,113,130,33,31,0,1.6,12,0,42,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Unity College, Otukpo",Male,Disabled,NABTEB,Polytechnic,2,5,7,4,2,0,1.7,1,0,1,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Unity College, Otukpo",Male,Disabled,NECO,Polytechnic,2,5,7,2,0,0,1.6,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Adoka-Haje,"Unity College, Otukpo",Male,Disabled,WAEC,Polytechnic,4,9,11,2,0,0,1.6,1,0,4,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Community Secondary School, Adoka-Icho",Female,ALL,NABTEB,College of Education,29,76,84,18,14,0,1.8,8,0,29,2
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Community Secondary School, Adoka-Icho",Female,ALL,NECO,College of Education,49,127,141,23,21,0,1.8,14,0,52,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Community Secondary School, Adoka-Icho",Female,ALL,WAEC,College of Education,73,187,198,37,35,0,1.8,21,0,71,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Community Secondary School, Adoka-Icho",Female,Disabled,NABTEB,College of Education,2,5,4,2,0,0,1.8,1,0,1,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Community Secondary School, Adoka-Icho",Female,Disabled,NECO,College of Education,4,9,9,2,0,0,1.8,1,0,3,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Community Secondary School, Adoka-Icho",Female,Disabled,WAEC,College of Education,5,12,13,2,0,0,1.8,2,0,5,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Community Secondary School, Adoka-Icho",Male,ALL,NABTEB,College of Education,28,72,79,14,12,0,1.8,8,0,29,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Community Secondary School, Adoka-Icho",Male,ALL,NECO,College of Education,54,139,152,23,21,0,1.8,15,0,57,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Community Secondary School, Adoka-Icho",Male,ALL,WAEC,College of Education,70,183,204,31,29,0,1.8,19,0,77,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Community Secondary School, Adoka-Icho",Male,Disabled,NABTEB,College of Education,2,5,7,2,0,0,1.8,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Community Secondary School, Adoka-Icho",Male,Disabled,NECO,College of Education,4,9,11,2,0,0,1.8,1,0,4,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Community Secondary School, Adoka-Icho",Male,Disabled,WAEC,College of Education,5,12,13,2,0,0,1.8,2,0,5,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Female,ALL,NABTEB,University,31,81,88,279,252,26,1.6,8,0,0,14
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Female,ALL,NECO,University,55,141,167,567,545,26,1.5,15,0,0,11
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Female,ALL,WAEC,University,74,189,215,699,666,26,1.5,21,0,0,17
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Female,Disabled,NABTEB,University,2,5,4,33,29,0,1.6,1,0,0,2
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Female,Disabled,NECO,University,4,9,9,27,23,0,1.5,1,0,0,2
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Female,Disabled,WAEC,University,6,14,15,49,43,0,1.5,2,0,0,3
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Male,ALL,NABTEB,University,33,86,99,242,207,26,1.6,9,0,0,18
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Male,ALL,NECO,University,67,173,200,537,506,26,1.5,19,0,0,16
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Male,ALL,WAEC,University,95,245,292,766,697,79,1.5,27,0,0,35
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Male,Disabled,NABTEB,University,2,5,7,33,23,0,1.6,1,0,0,5
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Male,Disabled,NECO,University,4,12,13,27,23,0,1.5,1,0,0,2
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Comprehensive High School, Adoka-Icho",Male,Disabled,WAEC,University,6,16,18,21,20,0,1.5,2,0,0,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,ALL,NABTEB,College of Education,18,46,53,12,10,0,1.8,5,0,18,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,ALL,NECO,College of Education,36,92,101,20,18,0,1.8,10,0,36,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,ALL,WAEC,College of Education,42,106,110,23,20,0,1.8,12,0,38,2
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,Disabled,NABTEB,College of Education,2,5,4,2,0,0,1.8,1,0,1,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,Disabled,NECO,College of Education,2,5,7,2,0,0,1.8,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Female,Disabled,WAEC,College of Education,3,7,7,2,0,0,1.8,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,ALL,NABTEB,College of Education,25,65,66,12,8,0,1.8,7,0,24,2
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,ALL,NECO,College of Education,49,125,138,21,20,0,1.8,14,0,52,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,ALL,WAEC,College of Education,60,155,167,27,25,0,1.8,16,0,62,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,Disabled,NABTEB,College of Education,2,5,7,2,0,0,1.8,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,Disabled,NECO,College of Education,3,7,7,2,0,0,1.8,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Government Secondary School, Adoka-Icho",Male,Disabled,WAEC,College of Education,4,12,13,2,0,0,1.8,1,0,5,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Female,ALL,NABTEB,Polytechnic,22,58,57,16,12,0,1.7,6,0,18,2
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Female,ALL,NECO,Polytechnic,39,99,103,25,23,0,1.6,11,0,34,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Female,ALL,WAEC,Polytechnic,49,125,136,37,33,0,1.6,14,0,43,2
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Female,Disabled,NABTEB,Polytechnic,2,5,4,4,2,0,1.7,1,0,0,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Female,Disabled,NECO,Polytechnic,3,7,7,2,0,0,1.6,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Female,Disabled,WAEC,Polytechnic,4,9,11,2,0,0,1.6,1,0,4,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Male,ALL,NABTEB,Polytechnic,24,62,68,12,8,0,1.7,6,0,25,2
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Male,ALL,NECO,Polytechnic,44,113,119,25,23,0,1.6,12,0,41,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Male,ALL,WAEC,Polytechnic,54,139,145,33,29,0,1.6,15,0,49,2
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Male,Disabled,NABTEB,Polytechnic,2,5,7,0,0,0,1.7,1,0,3,0
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Male,Disabled,NECO,Polytechnic,4,9,11,2,0,0,1.6,1,0,4,1
2022/2023,North Central,Benue,Otukpo,Adoka-Icho,"Unity College, Otukpo",Male,Disabled,WAEC,Polytechnic,4,12,13,2,0,0,1.6,1,0,5,1
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Female,ALL,NABTEB,College of Education,14,35,35,6,4,0,1.8,4,0,13,1
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Female,ALL,NECO,College of Education,20,51,53,10,8,0,1.8,6,0,19,1
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Female,ALL,WAEC,College of Education,31,79,79,16,14,0,1.8,9,0,28,1
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Female,Disabled,NABTEB,College of Education,2,5,4,0,0,0,1.8,1,0,2,0
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Female,Disabled,NECO,College of Education,2,5,4,2,0,0,1.8,1,0,1,1
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Female,Disabled,WAEC,College of Education,3,7,7,2,0,0,1.8,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Male,ALL,NABTEB,College of Education,18,46,48,6,4,0,1.8,5,0,19,1
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Male,ALL,NECO,College of Education,28,72,75,10,8,0,1.8,8,0,29,1
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Male,ALL,WAEC,College of Education,41,106,108,16,14,0,1.8,11,0,41,1
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Male,Disabled,NABTEB,College of Education,2,5,7,0,0,0,1.8,1,0,3,0
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Male,Disabled,NECO,College of Education,3,7,7,2,0,0,1.8,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Allan,"Community Secondary School, Allan",Male,Disabled,WAEC,College of Education,4,9,11,2,0,0,1.8,1,0,4,1
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Female,ALL,NABTEB,University,35,90,99,162,123,53,1.6,10,0,0,20
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Female,ALL,NECO,University,60,153,156,391,346,53,1.5,17,0,0,23
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Female,ALL,WAEC,University,90,233,237,567,514,53,1.5,25,0,0,27
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Female,Disabled,NABTEB,University,2,5,4,0,0,0,1.6,1,0,2,0
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Female,Disabled,NECO,University,4,9,9,27,23,0,1.5,1,0,0,2
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Female,Disabled,WAEC,University,6,16,15,21,20,0,1.5,2,0,0,1
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Male,ALL,NABTEB,University,37,95,99,117,84,26,1.6,11,0,0,17
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Male,ALL,NECO,University,77,199,200,391,346,53,1.5,21,0,0,23
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Male,ALL,WAEC,University,101,261,286,596,553,53,1.5,28,0,0,22
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Male,Disabled,NABTEB,University,2,5,7,0,0,0,1.6,1,0,3,0
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Male,Disabled,NECO,University,5,12,13,27,23,0,1.5,2,0,0,2
2022/2023,North Central,Benue,Otukpo,Allan,"Comprehensive High School, Allan",Male,Disabled,WAEC,University,7,18,20,21,20,0,1.5,2,0,0,1
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,ALL,NABTEB,Polytechnic,26,67,81,23,21,0,1.7,7,0,25,1
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,ALL,NECO,Polytechnic,50,129,149,47,43,0,1.6,14,0,44,2
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,ALL,WAEC,Polytechnic,60,153,176,49,47,0,1.6,17,0,55,1
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,Disabled,NABTEB,Polytechnic,2,5,4,4,2,0,1.7,1,0,0,1
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,Disabled,NECO,Polytechnic,4,9,9,2,0,0,1.6,1,0,3,1
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Female,Disabled,WAEC,Polytechnic,4,12,13,2,0,0,1.6,1,0,5,1
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,ALL,NABTEB,Polytechnic,33,86,99,27,25,0,1.7,9,0,31,1
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,ALL,NECO,Polytechnic,67,171,198,51,47,0,1.6,19,0,64,2
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,ALL,WAEC,Polytechnic,83,215,246,61,55,0,1.6,23,0,81,3
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,Disabled,NABTEB,Polytechnic,2,5,7,4,2,0,1.7,1,0,1,1
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,Disabled,NECO,Polytechnic,4,12,13,2,0,0,1.6,1,0,5,1
2022/2023,North Central,Benue,Otukpo,Allan,"Government Secondary School, Allan",Male,Disabled,WAEC,Polytechnic,6,14,15,2,0,0,1.6,2,0,6,1
2022/2023,North Central,Benue,Otukpo,Allan,"Unity College, Otukpo",Female,ALL,NABTEB,Polytechnic,15,39,42,12,10,0,1.7,4,0,13,1
2022/2023,North Central,Benue,Otukpo,Allan,"Unity College, Otukpo",Female,ALL,NECO,Polytechnic,24,62,70,18,16,0,1.6,6,0,23,1
2022/2023,North Central,Benue,Otukpo,Allan,"Unity College, Otukpo",Female,ALL,WAEC,Polytechnic,37,97,103,29,27,0,1.6,10,0,32,1
2022/2023,North Central,Benue,Otukpo,Allan,"Unity College, Otukpo",Female,Disabled,NABTEB,Polytechnic,2,5,4,4,2,0,1.7,1,0,0,1
2022/2023,North Central,Benue,Otukpo,Allan,"Unity College, Otukpo",Female,Disabled,NECO,Polytechnic,2,5,7,2,0,0,1.6,1,0,2,1
2022/2023,North Central,Benue,Otukpo,Allan,"Unity College, Otukpo",Female,Disabled,WAEC,Polytechnic,4,9,9,2,0,0,1.6,1,0,3,1
2022/2023,North Central,Benue,Otukpo,Allan,"Unity College, Otukpo",Male,ALL,NABTEB,Polytechnic,19,49,51,8,6,0,1.7,6,0,19,1
2022/2023,North Central,Benue,Otukpo,Allan,"Unity College, Otukpo",Male,ALL,NECO,Polytechnic,31,79,84,18,16,0,1.6,9,0,29,1
2022/2023,North Central,Benue,Otukpo,Allan,"Unity College, Otukpo",Male,ALL,WAEC,Polytechnic,52,132,147,37,33,0,1.6,15,0,48,2
2022/2023,North Central,Benue,Otukpo,Allan,"Unity College, Otukpo",Male,Disabled,NABTEB,Polytechnic,2,5,7,0,0,0,1.7,1,0,3,0
2022/2023,North Central,Benue,Otukpo,Allan,"Unity College, Otukpo",Male,Disabled,NECO,Polytechnic,2,7,7,2,0,0,1.6,0,0,2,1
2022/2023,North Central,Benue,Otukpo,Allan,"Unity College, Otukpo",Male,Disabled,WAEC,Polytechnic,4,12,13,2,0,0,1.6,1,0,5,1
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Community Secondary School, Mbadede",Female,ALL,NABTEB,University,19,49,57,162,123,53,1.6,5,0,0,20
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Community Secondary School, Mbadede",Female,ALL,NECO,University,32,83,101,324,307,26,1.5,9,0,0,9
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Community Secondary School, Mbadede",Female,ALL,WAEC,University,43,111,132,434,406,26,1.5,12,0,0,14
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Community Secondary School, Mbadede",Female,Disabled,NABTEB,University,2,5,4,27,23,0,1.6,1,0,0,2
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Community Secondary School, Mbadede",Female,Disabled,NECO,University,2,5,7,21,20,0,1.5,1,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Community Secondary School, Mbadede",Female,Disabled,WAEC,University,3,7,9,21,20,0,1.5,1,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Community Secondary School, Mbadede",Male,ALL,NABTEB,University,21,53,64,162,160,0,1.6,6,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Community Secondary School, Mbadede",Male,ALL,NECO,University,38,99,119,279,268,0,1.5,10,0,0,6
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Community Secondary School, Mbadede",Male,ALL,WAEC,University,45,118,136,367,330,53,1.5,12,0,0,19
