session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North Central,Kogi,Kabba/Bunu,Aiyewa,"Government Secondary School, Aiyewa",Male,Disabled,WAEC,Polytechnic,2,6,6,5,3,0,1.6,0,0,0,1
2022/2023,North Central,Kogi,Kabba/Bunu,Aiyewa,"Unity College, Kabba/Bunu",Female,ALL,NABTEB,College of Education,12,32,36,18,15,0,1.8,4,0,8,2
2022/2023,North Central,Kogi,Kabba/Bunu,Aiyewa,"Unity College, Kabba/Bunu",Female,ALL,NECO,College of Education,23,57,62,33,32,0,1.8,8,0,13,1
2022/2023,North Central,Kogi,Kabba/Bunu,Aiyewa,"Unity College, Kabba/Bunu",Female,ALL,WAEC,College of Education,28,73,77,37,32,0,1.8,9,0,19,3
2022/2023,North Central,Kogi,Kabba/Bunu,Aiyewa,"Unity College, Kabba/Bunu",Female,Disabled,NABTEB,College of Education,1,2,2,3,2,0,1.8,0,0,0,1
2022/2023,North Central,Kogi,Kabba/Bunu,Aiyewa,"Unity College, Kabba/Bunu",Female,Disabled,NECO,College of Education,1,4,4,2,0,0,1.8,0,0,1,1
2022/2023,North Central,Kogi,Kabba/Bunu,Aiyewa,"Unity College, Kabba/Bunu",Female,Disabled,WAEC,College of Education,2,6,6,0,0,0,1.8,0,0,3,0
2022/2023,North Central,Kogi,Kabba/Bunu,Aiyewa,"Unity College, Kabba/Bunu",Male,ALL,NABTEB,College of Education,11,30,30,12,8,0,1.8,3,0,9,2
2022/2023,North Central,Kogi,Kabba/Bunu,Aiyewa,"Unity College, Kabba/Bunu",Male,ALL,NECO,College of Education,21,55,56,33,28,0,1.8,7,0,10,3
2022/2023,North Central,Kogi,Kabba/Bunu,Aiyewa,"Unity College, Kabba/Bunu",Male,ALL,WAEC,College of Education,28,73,71,33,28,0,1.8,9,0,18,3
2022/2023,North Central,Kogi,Kabba/Bunu,Aiyewa,"Unity College, Kabba/Bunu",Male,Disabled,NABTEB,College of Education,1,2,2,0,0,0,1.8,0,0,1,0
2022/2023,North Central,Kogi,Kabba/Bunu,Aiyewa,"Unity College, Kabba/Bunu",Male,Disabled,NECO,College of Education,1,4,4,2,0,0,1.8,0,0,1,1
2022/2023,North Central,Kogi,Kabba/Bunu,Aiyewa,"Unity College, Kabba/Bunu",Male,Disabled,WAEC,College of Education,2,4,6,2,0,0,1.8,1,0,2,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Community Secondary School, Eggan",Female,ALL,NABTEB,Polytechnic,7,18,21,28,27,0,1.7,3,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Community Secondary School, Eggan",Female,ALL,NECO,Polytechnic,15,37,41,63,60,0,1.6,5,0,0,2
2022/2023,North Central,Kogi,Lokoja,Eggan,"Community Secondary School, Eggan",Female,ALL,WAEC,Polytechnic,19,49,54,83,82,0,1.6,6,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Community Secondary School, Eggan",Female,Disabled,NABTEB,Polytechnic,1,2,2,7,5,0,1.7,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Community Secondary School, Eggan",Female,Disabled,NECO,Polytechnic,1,2,4,3,2,0,1.6,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Community Secondary School, Eggan",Female,Disabled,WAEC,Polytechnic,1,4,4,5,3,0,1.6,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Community Secondary School, Eggan",Male,ALL,NABTEB,Polytechnic,7,18,19,20,18,0,1.7,3,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Community Secondary School, Eggan",Male,ALL,NECO,Polytechnic,13,33,37,53,50,0,1.6,4,0,0,2
2022/2023,North Central,Kogi,Lokoja,Eggan,"Community Secondary School, Eggan",Male,ALL,WAEC,Polytechnic,16,39,45,75,73,0,1.6,6,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Community Secondary School, Eggan",Male,Disabled,NABTEB,Polytechnic,1,2,2,0,0,0,1.7,0,0,1,0
2022/2023,North Central,Kogi,Lokoja,Eggan,"Community Secondary School, Eggan",Male,Disabled,NECO,Polytechnic,1,2,2,3,2,0,1.6,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Community Secondary School, Eggan",Male,Disabled,WAEC,Polytechnic,1,4,4,5,3,0,1.6,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Comprehensive High School, Eggan",Female,ALL,NABTEB,University,13,33,36,153,127,22,1.6,4,0,0,16
2022/2023,North Central,Kogi,Lokoja,Eggan,"Comprehensive High School, Eggan",Female,ALL,NECO,University,21,53,60,230,220,0,1.5,7,0,0,6
2022/2023,North Central,Kogi,Lokoja,Eggan,"Comprehensive High School, Eggan",Female,ALL,WAEC,University,33,85,94,429,406,22,1.5,11,0,0,14
2022/2023,North Central,Kogi,Lokoja,Eggan,"Comprehensive High School, Eggan",Female,Disabled,NABTEB,University,1,2,4,23,20,0,1.6,1,0,0,2
2022/2023,North Central,Kogi,Lokoja,Eggan,"Comprehensive High School, Eggan",Female,Disabled,NECO,University,1,4,6,18,17,0,1.5,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Comprehensive High School, Eggan",Female,Disabled,WAEC,University,2,6,7,37,35,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Comprehensive High School, Eggan",Male,ALL,NABTEB,University,13,35,37,122,93,22,1.6,4,0,0,17
2022/2023,North Central,Kogi,Lokoja,Eggan,"Comprehensive High School, Eggan",Male,ALL,NECO,University,26,67,73,288,253,45,1.5,8,0,0,21
2022/2023,North Central,Kogi,Lokoja,Eggan,"Comprehensive High School, Eggan",Male,ALL,WAEC,University,39,100,105,403,373,22,1.5,13,0,0,18
2022/2023,North Central,Kogi,Lokoja,Eggan,"Comprehensive High School, Eggan",Male,Disabled,NABTEB,University,1,4,4,0,0,0,1.6,0,0,2,0
2022/2023,North Central,Kogi,Lokoja,Eggan,"Comprehensive High School, Eggan",Male,Disabled,NECO,University,2,6,6,18,17,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Comprehensive High School, Eggan",Male,Disabled,WAEC,University,3,8,7,18,17,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Government Secondary School, Eggan",Female,ALL,NABTEB,Polytechnic,6,16,17,28,27,0,1.7,2,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Government Secondary School, Eggan",Female,ALL,NECO,Polytechnic,10,28,32,63,60,0,1.6,3,0,0,2
2022/2023,North Central,Kogi,Lokoja,Eggan,"Government Secondary School, Eggan",Female,ALL,WAEC,Polytechnic,14,35,39,73,72,0,1.6,5,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Government Secondary School, Eggan",Female,Disabled,NABTEB,Polytechnic,1,2,2,7,5,0,1.7,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Government Secondary School, Eggan",Female,Disabled,NECO,Polytechnic,1,2,4,5,3,0,1.6,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Government Secondary School, Eggan",Female,Disabled,WAEC,Polytechnic,1,2,2,3,2,0,1.6,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Government Secondary School, Eggan",Male,ALL,NABTEB,Polytechnic,7,18,21,28,27,0,1.7,3,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Government Secondary School, Eggan",Male,ALL,NECO,Polytechnic,12,30,34,53,50,0,1.6,4,0,0,2
2022/2023,North Central,Kogi,Lokoja,Eggan,"Government Secondary School, Eggan",Male,ALL,WAEC,Polytechnic,16,41,45,75,63,22,1.6,5,0,0,7
2022/2023,North Central,Kogi,Lokoja,Eggan,"Government Secondary School, Eggan",Male,Disabled,NABTEB,Polytechnic,1,2,2,7,5,0,1.7,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Government Secondary School, Eggan",Male,Disabled,NECO,Polytechnic,1,2,2,3,2,0,1.6,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Government Secondary School, Eggan",Male,Disabled,WAEC,Polytechnic,1,2,2,3,2,0,1.6,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Female,ALL,NABTEB,University,12,32,36,153,127,22,1.6,4,0,0,16
2022/2023,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Female,ALL,NECO,University,26,67,73,346,320,22,1.5,8,0,0,16
2022/2023,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Female,ALL,WAEC,University,31,79,88,403,346,67,1.5,10,0,0,34
2022/2023,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Female,Disabled,NABTEB,University,1,2,2,23,20,0,1.6,0,0,0,2
2022/2023,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Female,Disabled,NECO,University,2,4,6,18,17,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Female,Disabled,WAEC,University,2,6,7,18,17,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Male,ALL,NABTEB,University,12,30,32,153,127,22,1.6,4,0,0,16
2022/2023,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Male,ALL,NECO,University,23,59,62,288,286,0,1.5,7,0,0,1
2022/2023,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Male,ALL,WAEC,University,29,75,79,378,346,45,1.5,9,0,0,19
2022/2023,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Male,Disabled,NABTEB,University,1,2,2,23,20,0,1.6,0,0,0,2
2022/2023,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Male,Disabled,NECO,University,2,4,6,23,20,0,1.5,1,0,0,2
2022/2023,North Central,Kogi,Lokoja,Eggan,"Unity College, Lokoja",Male,Disabled,WAEC,University,2,6,6,18,17,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,ALL,NABTEB,University,14,37,41,153,127,22,1.6,4,0,0,16
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,ALL,NECO,University,26,67,73,288,253,45,1.5,9,0,0,21
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,ALL,WAEC,University,32,81,84,378,346,45,1.5,11,0,0,19
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Disabled,NABTEB,University,1,4,4,23,20,0,1.6,0,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Disabled,NECO,University,2,6,6,23,20,0,1.5,1,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Female,Disabled,WAEC,University,3,8,7,18,17,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,ALL,NABTEB,University,13,33,36,153,127,22,1.6,4,0,0,16
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,ALL,NECO,University,26,65,71,263,253,0,1.5,9,0,0,6
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,ALL,WAEC,University,32,85,88,378,346,45,1.5,10,0,0,19
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Disabled,NABTEB,University,1,4,4,23,20,0,1.6,0,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Disabled,NECO,University,2,6,6,18,17,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Community Secondary School, Kakanda",Male,Disabled,WAEC,University,2,6,7,18,17,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,ALL,NABTEB,Polytechnic,5,14,15,28,27,0,1.7,2,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,ALL,NECO,Polytechnic,11,28,32,53,50,0,1.6,4,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,ALL,WAEC,Polytechnic,15,37,41,65,63,0,1.6,5,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Disabled,NABTEB,Polytechnic,1,2,2,7,5,0,1.7,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Disabled,NECO,Polytechnic,1,2,4,5,3,0,1.6,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Female,Disabled,WAEC,Polytechnic,1,2,2,3,2,0,1.6,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,ALL,NABTEB,Polytechnic,5,14,15,28,27,0,1.7,2,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,ALL,NECO,Polytechnic,12,30,36,63,60,0,1.6,4,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,ALL,WAEC,Polytechnic,16,43,47,83,73,0,1.6,5,0,0,6
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Disabled,NABTEB,Polytechnic,1,2,2,7,5,0,1.7,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Disabled,NECO,Polytechnic,1,2,4,7,5,0,1.6,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Comprehensive High School, Kakanda",Male,Disabled,WAEC,Polytechnic,1,2,4,3,2,0,1.6,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Female,ALL,NABTEB,University,12,30,34,186,160,22,1.6,4,0,0,16
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Female,ALL,NECO,University,21,53,62,288,286,0,1.5,7,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Female,ALL,WAEC,University,24,61,73,454,406,45,1.5,8,0,0,29
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Female,Disabled,NABTEB,University,1,2,2,23,20,0,1.6,0,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Female,Disabled,NECO,University,1,4,4,18,17,0,1.5,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Female,Disabled,WAEC,University,2,4,6,18,17,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Male,ALL,NABTEB,University,12,30,36,153,127,22,1.6,4,0,0,16
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Male,ALL,NECO,University,21,55,67,346,320,22,1.5,7,0,0,16
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Male,ALL,WAEC,University,30,77,92,506,459,45,1.5,10,0,0,28
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Male,Disabled,NABTEB,University,1,2,2,23,20,0,1.6,0,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Male,Disabled,NECO,University,2,4,6,18,17,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Government Secondary School, Kakanda",Male,Disabled,WAEC,University,2,6,6,18,17,0,1.5,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Female,ALL,NABTEB,University,12,30,30,153,127,22,1.6,4,0,0,16
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Female,ALL,NECO,University,24,61,62,288,286,0,1.5,8,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Female,ALL,WAEC,University,29,77,82,403,373,22,1.5,9,0,0,18
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Female,Disabled,NABTEB,University,1,2,2,23,20,0,1.6,0,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Female,Disabled,NECO,University,2,4,4,18,17,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Female,Disabled,WAEC,University,2,6,6,18,17,0,1.5,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Male,ALL,NABTEB,University,13,35,39,186,160,22,1.6,4,0,0,16
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Male,ALL,NECO,University,26,65,71,320,286,45,1.5,9,0,0,20
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Male,ALL,WAEC,University,33,85,90,378,346,45,1.5,11,0,0,19
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Male,Disabled,NABTEB,University,1,2,2,23,20,0,1.6,0,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Male,Disabled,NECO,University,2,4,6,18,17,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kakanda,"Unity College, Lokoja",Male,Disabled,WAEC,University,2,6,7,18,17,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Female,ALL,NABTEB,Polytechnic,10,28,26,28,27,0,1.7,3,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Female,ALL,NECO,Polytechnic,23,57,56,72,68,0,1.6,8,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Female,ALL,WAEC,Polytechnic,27,69,69,92,82,0,1.6,9,0,0,6
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Female,Disabled,NABTEB,Polytechnic,1,2,2,0,0,0,1.7,1,0,1,0
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Female,Disabled,NECO,Polytechnic,2,6,6,7,5,0,1.6,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Female,Disabled,WAEC,Polytechnic,3,8,7,5,3,0,1.6,1,0,1,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Male,ALL,NABTEB,Polytechnic,10,28,30,28,27,0,1.7,3,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Male,ALL,NECO,Polytechnic,22,57,60,72,70,0,1.6,7,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Male,ALL,WAEC,Polytechnic,24,63,64,83,82,0,1.6,8,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Male,Disabled,NABTEB,Polytechnic,1,2,2,0,0,0,1.7,1,0,1,0
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Male,Disabled,NECO,Polytechnic,2,6,6,7,5,0,1.6,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Community Secondary School, Kupa North East",Male,Disabled,WAEC,Polytechnic,2,6,6,5,3,0,1.6,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,ALL,NABTEB,University,13,33,36,122,93,22,1.6,4,0,0,17
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,ALL,NECO,University,23,57,58,263,253,0,1.5,8,0,0,6
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,ALL,WAEC,University,29,75,79,403,346,67,1.5,9,0,0,34
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,Disabled,NABTEB,University,1,2,2,0,0,0,1.6,0,0,1,0
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,Disabled,NECO,University,1,4,4,23,20,0,1.5,0,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Female,Disabled,WAEC,University,2,4,6,18,17,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Male,ALL,NABTEB,University,11,28,30,90,88,0,1.6,4,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Male,ALL,NECO,University,20,53,58,263,253,0,1.5,6,0,0,6
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Male,ALL,WAEC,University,26,67,69,268,233,45,1.5,9,0,0,21
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Male,Disabled,NABTEB,University,1,2,2,0,0,0,1.6,0,0,1,0
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Male,Disabled,NECO,University,1,4,4,23,20,0,1.5,0,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Comprehensive High School, Kupa North East",Male,Disabled,WAEC,University,1,4,4,18,17,0,1.5,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Government Secondary School, Kupa North East",Female,ALL,NABTEB,Polytechnic,15,37,39,48,40,0,1.7,5,0,0,5
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Government Secondary School, Kupa North East",Female,ALL,NECO,Polytechnic,29,75,79,100,90,0,1.6,9,0,0,6
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Government Secondary School, Kupa North East",Female,ALL,WAEC,Polytechnic,42,108,120,191,171,22,1.6,13,0,0,12
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Government Secondary School, Kupa North East",Female,Disabled,NABTEB,Polytechnic,1,2,4,7,5,0,1.7,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Government Secondary School, Kupa North East",Female,Disabled,NECO,Polytechnic,2,6,6,7,5,0,1.6,0,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Government Secondary School, Kupa North East",Female,Disabled,WAEC,Polytechnic,3,8,9,10,8,0,1.6,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Government Secondary School, Kupa North East",Male,ALL,NABTEB,Polytechnic,13,33,36,48,40,0,1.7,4,0,0,5
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Government Secondary School, Kupa North East",Male,ALL,NECO,Polytechnic,26,67,69,100,90,0,1.6,8,0,0,6
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Government Secondary School, Kupa North East",Male,ALL,WAEC,Polytechnic,38,98,105,150,143,0,1.6,12,0,0,4
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Government Secondary School, Kupa North East",Male,Disabled,NABTEB,Polytechnic,1,2,2,7,5,0,1.7,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Government Secondary School, Kupa North East",Male,Disabled,NECO,Polytechnic,2,4,6,7,5,0,1.6,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Government Secondary School, Kupa North East",Male,Disabled,WAEC,Polytechnic,3,8,7,10,8,0,1.6,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Unity College, Lokoja",Female,ALL,NABTEB,University,13,33,41,218,193,22,1.6,4,0,0,15
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Unity College, Lokoja",Female,ALL,NECO,University,27,69,81,410,386,22,1.5,9,0,0,14
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Unity College, Lokoja",Female,ALL,WAEC,University,33,85,99,563,519,45,1.5,11,0,0,26
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Unity College, Lokoja",Female,Disabled,NABTEB,University,1,4,4,23,20,0,1.6,0,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Unity College, Lokoja",Female,Disabled,NECO,University,2,6,7,23,20,0,1.5,1,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Unity College, Lokoja",Female,Disabled,WAEC,University,3,8,9,37,35,0,1.5,1,0,0,1
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Unity College, Lokoja",Male,ALL,NABTEB,University,16,39,47,218,193,22,1.6,6,0,0,15
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Unity College, Lokoja",Male,ALL,NECO,University,27,71,75,434,413,22,1.5,9,0,0,13
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Unity College, Lokoja",Male,ALL,WAEC,University,39,100,111,563,493,67,1.5,13,0,0,42
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Unity College, Lokoja",Male,Disabled,NABTEB,University,1,4,4,23,20,0,1.6,0,0,0,2
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Unity College, Lokoja",Male,Disabled,NECO,University,3,8,7,42,37,0,1.5,1,0,0,3
2022/2023,North Central,Kogi,Lokoja,Kupa North East,"Unity College, Lokoja",Male,Disabled,WAEC,University,4,8,11,37,35,0,1.5,2,0,0,1
2022/2023,North Central,Kogi,Okene,Abuga/Ozuja,"Community Secondary School, Abuga/Ozuja",Female,ALL,NABTEB,College of Education,6,16,17,8,7,0,1.8,2,0,4,1
2022/2023,North Central,Kogi,Okene,Abuga/Ozuja,"Community Secondary School, Abuga/Ozuja",Female,ALL,NECO,College of Education,12,32,32,18,15,0,1.8,4,0,6,2
2022/2023,North Central,Kogi,Okene,Abuga/Ozuja,"Community Secondary School, Abuga/Ozuja",Female,ALL,WAEC,College of Education,19,49,51,27,25,0,1.8,6,0,11,1
2022/2023,North Central,Kogi,Okene,Abuga/Ozuja,"Community Secondary School, Abuga/Ozuja",Female,Disabled,NABTEB,College of Education,1,2,2,0,0,0,1.8,0,0,1,0
2022/2023,North Central,Kogi,Okene,Abuga/Ozuja,"Community Secondary School, Abuga/Ozuja",Female,Disabled,NECO,College of Education,1,4,4,2,0,0,1.8,0,0,1,1
2022/2023,North Central,Kogi,Okene,Abuga/Ozuja,"Community Secondary School, Abuga/Ozuja",Female,Disabled,WAEC,College of Education,2,4,6,2,0,0,1.8,1,0,2,1
2022/2023,North Central,Kogi,Okene,Abuga/Ozuja,"Community Secondary School, Abuga/Ozuja",Male,ALL,NABTEB,College of Education,7,20,19,8,7,0,1.8,2,0,5,1
2022/2023,North Central,Kogi,Okene,Abuga/Ozuja,"Community Secondary School, Abuga/Ozuja",Male,ALL,NECO,College of Education,13,35,37,18,15,0,1.8,4,0,9,2
2022/2023,North Central,Kogi,Okene,Abuga/Ozuja,"Community Secondary School, Abuga/Ozuja",Male,ALL,WAEC,College of Education,23,59,62,30,28,0,1.8,8,0,15,1
