session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,ALL,NABTEB,Polytechnic,35,91,107,53,49,0,1.7,13,0,29,3
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,ALL,NECO,Polytechnic,70,180,208,110,98,19,1.6,26,0,52,8
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,ALL,WAEC,Polytechnic,82,210,247,130,121,0,1.6,31,0,62,6
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Disabled,NABTEB,Polytechnic,3,9,10,6,4,0,1.7,1,0,2,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Disabled,NECO,Polytechnic,6,17,18,9,7,0,1.6,2,0,5,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Disabled,WAEC,Polytechnic,7,19,23,9,7,0,1.6,3,0,8,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,ALL,NABTEB,Polytechnic,32,82,96,52,49,0,1.7,12,0,23,2
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,ALL,NECO,Polytechnic,64,166,184,110,98,19,1.6,24,0,37,8
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,ALL,WAEC,Polytechnic,77,198,229,156,149,0,1.6,29,0,33,5
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Disabled,NABTEB,Polytechnic,3,7,10,6,4,0,1.7,1,0,2,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Disabled,NECO,Polytechnic,6,14,16,9,7,0,1.6,3,0,4,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Disabled,WAEC,Polytechnic,6,15,20,9,7,0,1.6,3,0,6,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,ALL,NABTEB,Polytechnic,23,60,65,29,27,0,1.7,8,0,20,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,ALL,NECO,Polytechnic,44,113,120,53,46,0,1.6,17,0,37,5
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,ALL,WAEC,Polytechnic,59,152,161,78,75,0,1.6,22,0,45,2
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Disabled,NABTEB,Polytechnic,3,7,8,6,4,0,1.7,2,0,1,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Disabled,NECO,Polytechnic,4,9,11,4,3,0,1.6,2,0,4,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Disabled,WAEC,Polytechnic,6,15,15,6,4,0,1.6,2,0,5,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,ALL,NABTEB,Polytechnic,20,51,54,19,17,0,1.7,7,0,20,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,ALL,NECO,Polytechnic,39,99,102,53,46,0,1.6,15,0,26,5
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,ALL,WAEC,Polytechnic,53,135,148,78,75,0,1.6,20,0,37,2
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Disabled,NABTEB,Polytechnic,2,5,7,0,0,0,1.7,1,0,4,0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Disabled,NECO,Polytechnic,3,9,8,4,3,0,1.6,1,0,2,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Disabled,WAEC,Polytechnic,5,12,13,6,4,0,1.6,2,0,4,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Government Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,ALL,NABTEB,University,37,96,104,165,142,19,1.6,14,0,0,16
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Government Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,ALL,NECO,University,77,200,220,311,289,19,1.5,29,0,0,15
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Government Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,ALL,WAEC,University,106,272,293,460,441,19,1.5,41,0,0,13
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Government Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Disabled,NABTEB,University,3,9,8,23,19,0,1.6,1,0,0,3
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Government Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Disabled,NECO,University,6,17,18,22,19,0,1.5,2,0,0,2
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Government Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Disabled,WAEC,University,9,24,26,32,30,0,1.5,3,0,0,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Government Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,ALL,NABTEB,University,35,91,99,168,156,19,1.6,13,0,0,8
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Government Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,ALL,NECO,University,67,173,187,314,275,39,1.5,26,0,0,27
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Government Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,ALL,WAEC,University,92,238,259,508,460,58,1.5,35,0,0,33
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Government Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Disabled,NABTEB,University,3,7,8,23,19,0,1.6,1,0,0,3
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Government Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Disabled,NECO,University,5,14,15,22,19,0,1.5,2,0,0,2
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Government Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Disabled,WAEC,University,7,19,18,22,19,0,1.5,3,0,0,2
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Benin City",Female,ALL,NABTEB,University,11,27,31,51,49,0,1.6,4,0,0,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Benin City",Female,ALL,NECO,University,21,53,57,85,74,19,1.5,8,0,0,8
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Benin City",Female,ALL,WAEC,University,23,62,70,139,126,19,1.5,8,0,0,9
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Benin City",Female,Disabled,NABTEB,University,2,3,3,10,7,0,1.6,1,0,0,2
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Benin City",Female,Disabled,NECO,University,2,3,5,10,9,0,1.5,1,0,0,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Benin City",Female,Disabled,WAEC,University,2,3,5,10,9,0,1.5,1,0,0,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Benin City",Male,ALL,NABTEB,University,8,22,24,68,52,19,1.6,3,0,0,11
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Benin City",Male,ALL,NECO,University,15,39,46,85,74,19,1.5,6,0,0,8
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Benin City",Male,ALL,WAEC,University,19,50,55,114,111,0,1.5,7,0,0,2
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Benin City",Male,Disabled,NABTEB,University,1,3,3,10,7,0,1.6,0,0,0,2
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Benin City",Male,Disabled,NECO,University,1,3,5,10,9,0,1.5,0,0,0,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Benin City",Male,Disabled,WAEC,University,1,3,3,10,9,0,1.5,0,0,0,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Oredo",Female,ALL,NABTEB,College of Education,28,72,78,7,6,0,1.8,10,0,43,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Oredo",Female,ALL,NECO,College of Education,53,137,148,13,12,0,1.8,20,0,82,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Oredo",Female,ALL,WAEC,College of Education,71,181,205,22,20,0,1.8,27,0,111,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Oredo",Female,Disabled,NABTEB,College of Education,2,5,7,0,0,0,1.8,1,0,4,0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Oredo",Female,Disabled,NECO,College of Education,5,14,15,1,0,0,1.8,2,0,8,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Oredo",Female,Disabled,WAEC,College of Education,7,17,18,1,0,0,1.8,3,0,10,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Oredo",Male,ALL,NABTEB,College of Education,19,48,52,7,6,0,1.8,7,0,27,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Oredo",Male,ALL,NECO,College of Education,36,92,102,9,7,0,1.8,14,0,57,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Oredo",Male,ALL,WAEC,College of Education,54,140,156,19,17,0,1.8,20,0,83,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Oredo",Male,Disabled,NABTEB,College of Education,2,5,7,1,0,0,1.8,1,0,3,1
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Oredo",Male,Disabled,NECO,College of Education,4,9,10,0,0,0,1.8,2,0,6,0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Unity College, Oredo",Male,Disabled,WAEC,College of Education,6,14,16,1,0,0,1.8,3,0,9,1
2022/2023,South South,Edo,Owan East,Emai I,"Community Secondary School, Emai I",Female,ALL,NABTEB,College of Education,20,51,60,6,4,0,1.8,8,0,33,1
2022/2023,South South,Edo,Owan East,Emai I,"Community Secondary School, Emai I",Female,ALL,NECO,College of Education,32,84,91,9,7,0,1.8,12,0,50,1
2022/2023,South South,Edo,Owan East,Emai I,"Community Secondary School, Emai I",Female,ALL,WAEC,College of Education,46,116,124,12,10,0,1.8,18,0,68,1
2022/2023,South South,Edo,Owan East,Emai I,"Community Secondary School, Emai I",Female,Disabled,NABTEB,College of Education,2,3,3,0,0,0,1.8,1,0,2,0
2022/2023,South South,Edo,Owan East,Emai I,"Community Secondary School, Emai I",Female,Disabled,NECO,College of Education,2,5,5,0,0,0,1.8,1,0,3,0
2022/2023,South South,Edo,Owan East,Emai I,"Community Secondary School, Emai I",Female,Disabled,WAEC,College of Education,3,7,7,0,0,0,1.8,1,0,4,0
2022/2023,South South,Edo,Owan East,Emai I,"Community Secondary School, Emai I",Male,ALL,NABTEB,College of Education,18,46,55,6,4,0,1.8,7,0,30,1
2022/2023,South South,Edo,Owan East,Emai I,"Community Secondary School, Emai I",Male,ALL,NECO,College of Education,34,87,93,10,9,0,1.8,13,0,50,1
2022/2023,South South,Edo,Owan East,Emai I,"Community Secondary School, Emai I",Male,ALL,WAEC,College of Education,42,109,122,13,12,0,1.8,16,0,66,1
2022/2023,South South,Edo,Owan East,Emai I,"Community Secondary School, Emai I",Male,Disabled,NABTEB,College of Education,1,3,3,0,0,0,1.8,0,0,2,0
2022/2023,South South,Edo,Owan East,Emai I,"Community Secondary School, Emai I",Male,Disabled,NECO,College of Education,2,5,5,0,0,0,1.8,1,0,3,0
2022/2023,South South,Edo,Owan East,Emai I,"Community Secondary School, Emai I",Male,Disabled,WAEC,College of Education,3,7,8,0,0,0,1.8,1,0,5,0
2022/2023,South South,Edo,Owan East,Emai I,"Comprehensive High School, Emai I",Female,ALL,NABTEB,University,19,48,54,82,71,19,1.6,7,0,0,8
2022/2023,South South,Edo,Owan East,Emai I,"Comprehensive High School, Emai I",Female,ALL,NECO,University,36,91,96,129,104,19,1.5,14,0,0,17
2022/2023,South South,Edo,Owan East,Emai I,"Comprehensive High School, Emai I",Female,ALL,WAEC,University,47,121,130,214,208,0,1.5,18,0,0,4
2022/2023,South South,Edo,Owan East,Emai I,"Comprehensive High School, Emai I",Female,Disabled,NABTEB,University,2,3,3,10,9,0,1.6,1,0,0,1
2022/2023,South South,Edo,Owan East,Emai I,"Comprehensive High School, Emai I",Female,Disabled,NECO,University,3,7,7,10,9,0,1.5,1,0,0,1
2022/2023,South South,Edo,Owan East,Emai I,"Comprehensive High School, Emai I",Female,Disabled,WAEC,University,4,10,10,10,9,0,1.5,1,0,0,1
2022/2023,South South,Edo,Owan East,Emai I,"Comprehensive High School, Emai I",Male,ALL,NABTEB,University,14,36,37,51,33,19,1.6,5,0,0,12
2022/2023,South South,Edo,Owan East,Emai I,"Comprehensive High School, Emai I",Male,ALL,NECO,University,28,74,73,114,104,19,1.5,10,0,0,7
2022/2023,South South,Edo,Owan East,Emai I,"Comprehensive High School, Emai I",Male,ALL,WAEC,University,35,89,96,171,159,19,1.5,13,0,0,8
2022/2023,South South,Edo,Owan East,Emai I,"Comprehensive High School, Emai I",Male,Disabled,NABTEB,University,1,3,3,0,0,0,1.6,0,0,2,0
2022/2023,South South,Edo,Owan East,Emai I,"Comprehensive High School, Emai I",Male,Disabled,NECO,University,2,5,5,10,9,0,1.5,1,0,0,1
2022/2023,South South,Edo,Owan East,Emai I,"Comprehensive High School, Emai I",Male,Disabled,WAEC,University,3,9,10,10,9,0,1.5,1,0,0,1
2022/2023,South South,Edo,Owan East,Emai I,"Government Secondary School, Emai I",Female,ALL,NABTEB,College of Education,24,63,67,6,4,0,1.8,9,0,37,1
2022/2023,South South,Edo,Owan East,Emai I,"Government Secondary School, Emai I",Female,ALL,NECO,College of Education,41,106,109,7,6,0,1.8,15,0,62,1
2022/2023,South South,Edo,Owan East,Emai I,"Government Secondary School, Emai I",Female,ALL,WAEC,College of Education,67,173,185,16,14,0,1.8,25,0,103,1
2022/2023,South South,Edo,Owan East,Emai I,"Government Secondary School, Emai I",Female,Disabled,NABTEB,College of Education,2,5,7,0,0,0,1.8,1,0,4,0
2022/2023,South South,Edo,Owan East,Emai I,"Government Secondary School, Emai I",Female,Disabled,NECO,College of Education,4,10,10,0,0,0,1.8,2,0,6,0
2022/2023,South South,Edo,Owan East,Emai I,"Government Secondary School, Emai I",Female,Disabled,WAEC,College of Education,6,15,16,1,0,0,1.8,2,0,9,1
2022/2023,South South,Edo,Owan East,Emai I,"Government Secondary School, Emai I",Male,ALL,NABTEB,College of Education,24,63,70,7,6,0,1.8,9,0,38,1
2022/2023,South South,Edo,Owan East,Emai I,"Government Secondary School, Emai I",Male,ALL,NECO,College of Education,38,97,104,10,9,0,1.8,14,0,57,1
2022/2023,South South,Edo,Owan East,Emai I,"Government Secondary School, Emai I",Male,ALL,WAEC,College of Education,61,156,171,14,13,0,1.8,23,0,95,1
2022/2023,South South,Edo,Owan East,Emai I,"Government Secondary School, Emai I",Male,Disabled,NABTEB,College of Education,2,5,7,0,0,0,1.8,1,0,4,0
2022/2023,South South,Edo,Owan East,Emai I,"Government Secondary School, Emai I",Male,Disabled,NECO,College of Education,4,10,10,0,0,0,1.8,2,0,6,0
2022/2023,South South,Edo,Owan East,Emai I,"Government Secondary School, Emai I",Male,Disabled,WAEC,College of Education,6,14,16,1,0,0,1.8,3,0,9,1
2022/2023,South South,Edo,Owan East,Emai I,"Unity College, Owan East",Female,ALL,NABTEB,College of Education,27,70,73,6,4,0,1.8,10,0,41,1
2022/2023,South South,Edo,Owan East,Emai I,"Unity College, Owan East",Female,ALL,NECO,College of Education,53,135,142,10,9,0,1.8,20,0,80,1
2022/2023,South South,Edo,Owan East,Emai I,"Unity College, Owan East",Female,ALL,WAEC,College of Education,65,169,181,14,13,0,1.8,24,0,101,1
2022/2023,South South,Edo,Owan East,Emai I,"Unity College, Owan East",Female,Disabled,NABTEB,College of Education,2,5,7,0,0,0,1.8,1,0,4,0
2022/2023,South South,Edo,Owan East,Emai I,"Unity College, Owan East",Female,Disabled,NECO,College of Education,4,10,10,0,0,0,1.8,2,0,6,0
2022/2023,South South,Edo,Owan East,Emai I,"Unity College, Owan East",Female,Disabled,WAEC,College of Education,6,15,16,1,0,0,1.8,2,0,9,1
2022/2023,South South,Edo,Owan East,Emai I,"Unity College, Owan East",Male,ALL,NABTEB,College of Education,21,53,57,6,4,0,1.8,8,0,31,1
2022/2023,South South,Edo,Owan East,Emai I,"Unity College, Owan East",Male,ALL,NECO,College of Education,42,108,109,10,9,0,1.8,16,0,60,1
2022/2023,South South,Edo,Owan East,Emai I,"Unity College, Owan East",Male,ALL,WAEC,College of Education,53,137,145,17,16,0,1.8,20,0,77,1
2022/2023,South South,Edo,Owan East,Emai I,"Unity College, Owan East",Male,Disabled,NABTEB,College of Education,2,5,5,0,0,0,1.8,0,0,3,0
2022/2023,South South,Edo,Owan East,Emai I,"Unity College, Owan East",Male,Disabled,NECO,College of Education,3,9,8,0,0,0,1.8,1,0,5,0
2022/2023,South South,Edo,Owan East,Emai I,"Unity College, Owan East",Male,Disabled,WAEC,College of Education,5,12,13,1,0,0,1.8,2,0,7,1
2022/2023,South South,Edo,Owan East,Emai II,"Community Secondary School, Emai II",Female,ALL,NABTEB,College of Education,12,32,31,1,0,0,1.8,4,0,18,1
2022/2023,South South,Edo,Owan East,Emai II,"Community Secondary School, Emai II",Female,ALL,NECO,College of Education,21,53,52,4,3,0,1.8,8,0,29,1
2022/2023,South South,Edo,Owan East,Emai II,"Community Secondary School, Emai II",Female,ALL,WAEC,College of Education,30,77,83,9,7,0,1.8,12,0,45,1
2022/2023,South South,Edo,Owan East,Emai II,"Community Secondary School, Emai II",Female,Disabled,NABTEB,College of Education,2,3,3,0,0,0,1.8,1,0,2,0
2022/2023,South South,Edo,Owan East,Emai II,"Community Secondary School, Emai II",Female,Disabled,NECO,College of Education,2,3,3,0,0,0,1.8,1,0,2,0
2022/2023,South South,Edo,Owan East,Emai II,"Community Secondary School, Emai II",Female,Disabled,WAEC,College of Education,2,3,5,0,0,0,1.8,1,0,3,0
2022/2023,South South,Edo,Owan East,Emai II,"Community Secondary School, Emai II",Male,ALL,NABTEB,College of Education,10,24,24,1,0,0,1.8,4,0,14,1
2022/2023,South South,Edo,Owan East,Emai II,"Community Secondary School, Emai II",Male,ALL,NECO,College of Education,16,43,41,4,3,0,1.8,6,0,22,1
2022/2023,South South,Edo,Owan East,Emai II,"Community Secondary School, Emai II",Male,ALL,WAEC,College of Education,22,58,63,6,4,0,1.8,8,0,35,1
2022/2023,South South,Edo,Owan East,Emai II,"Community Secondary School, Emai II",Male,Disabled,NABTEB,College of Education,1,3,3,0,0,0,1.8,0,0,2,0
2022/2023,South South,Edo,Owan East,Emai II,"Community Secondary School, Emai II",Male,Disabled,NECO,College of Education,1,3,3,0,0,0,1.8,0,0,2,0
2022/2023,South South,Edo,Owan East,Emai II,"Community Secondary School, Emai II",Male,Disabled,WAEC,College of Education,1,3,3,0,0,0,1.8,0,0,2,0
2022/2023,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Female,ALL,NABTEB,University,22,58,62,100,85,19,1.6,8,0,0,10
2022/2023,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Female,ALL,NECO,University,40,103,104,143,119,19,1.5,15,0,0,17
2022/2023,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Female,ALL,WAEC,University,51,133,146,231,223,0,1.5,19,0,0,6
2022/2023,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Female,Disabled,NABTEB,University,2,3,3,10,9,0,1.6,1,0,0,1
2022/2023,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Female,Disabled,NECO,University,3,7,7,10,9,0,1.5,1,0,0,1
2022/2023,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Female,Disabled,WAEC,University,4,10,10,10,9,0,1.5,2,0,0,1
2022/2023,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Male,ALL,NABTEB,University,17,44,46,82,71,19,1.6,6,0,0,8
2022/2023,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Male,ALL,NECO,University,31,79,83,129,123,0,1.5,12,0,0,4
2022/2023,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Male,ALL,WAEC,University,41,104,109,200,189,19,1.5,16,0,0,7
2022/2023,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Male,Disabled,NABTEB,University,1,3,3,13,10,0,1.6,0,0,0,2
2022/2023,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Male,Disabled,NECO,University,2,5,5,10,9,0,1.5,1,0,0,1
2022/2023,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Male,Disabled,WAEC,University,3,7,8,10,9,0,1.5,1,0,0,1
2022/2023,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,ALL,NABTEB,Polytechnic,12,31,33,14,13,0,1.7,4,0,10,1
2022/2023,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,ALL,NECO,Polytechnic,21,55,62,29,25,0,1.6,8,0,18,3
2022/2023,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,ALL,WAEC,Polytechnic,27,68,75,40,36,0,1.6,10,0,18,3
2022/2023,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,Disabled,NABTEB,Polytechnic,2,3,3,3,1,0,1.7,1,0,0,1
2022/2023,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,Disabled,NECO,Polytechnic,2,3,5,3,1,0,1.6,1,0,1,1
2022/2023,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,Disabled,WAEC,Polytechnic,2,5,5,3,1,0,1.6,1,0,1,1
2022/2023,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Male,ALL,NABTEB,Polytechnic,8,22,26,14,13,0,1.7,3,0,6,1
