session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North West,Kano,Gwale,Diso,"Comprehensive High School, Diso",Female,ALL,NECO,Polytechnic,141,363,411,27,24,0,1.6,63,0,280,2
2022/2023,North West,Kano,Gwale,Diso,"Comprehensive High School, Diso",Female,ALL,WAEC,Polytechnic,207,532,602,43,40,0,1.6,94,0,407,3
2022/2023,North West,Kano,Gwale,Diso,"Comprehensive High School, Diso",Female,Disabled,NABTEB,Polytechnic,9,23,24,4,2,0,1.7,4,0,15,1
2022/2023,North West,Kano,Gwale,Diso,"Comprehensive High School, Diso",Female,Disabled,NECO,Polytechnic,12,30,30,4,2,0,1.6,5,0,19,1
2022/2023,North West,Kano,Gwale,Diso,"Comprehensive High School, Diso",Female,Disabled,WAEC,Polytechnic,19,49,52,2,1,0,1.6,8,0,36,1
2022/2023,North West,Kano,Gwale,Diso,"Comprehensive High School, Diso",Male,ALL,NABTEB,Polytechnic,85,217,237,17,16,0,1.7,39,0,160,1
2022/2023,North West,Kano,Gwale,Diso,"Comprehensive High School, Diso",Male,ALL,NECO,Polytechnic,152,392,430,27,24,0,1.6,69,0,294,2
2022/2023,North West,Kano,Gwale,Diso,"Comprehensive High School, Diso",Male,ALL,WAEC,Polytechnic,214,553,578,40,35,0,1.6,96,0,392,4
2022/2023,North West,Kano,Gwale,Diso,"Comprehensive High School, Diso",Male,Disabled,NABTEB,Polytechnic,8,20,20,4,2,0,1.7,3,0,12,1
2022/2023,North West,Kano,Gwale,Diso,"Comprehensive High School, Diso",Male,Disabled,NECO,Polytechnic,14,36,45,4,2,0,1.6,6,0,30,1
2022/2023,North West,Kano,Gwale,Diso,"Comprehensive High School, Diso",Male,Disabled,WAEC,Polytechnic,21,53,60,2,1,0,1.6,10,0,42,1
2022/2023,North West,Kano,Gwale,Diso,"Government Secondary School, Diso",Female,ALL,NABTEB,University,70,180,175,16,14,0,1.6,31,0,116,1
2022/2023,North West,Kano,Gwale,Diso,"Government Secondary School, Diso",Female,ALL,NECO,University,127,329,355,69,58,16,1.5,57,0,204,9
2022/2023,North West,Kano,Gwale,Diso,"Government Secondary School, Diso",Female,ALL,WAEC,University,171,442,503,95,94,0,1.5,77,0,291,1
2022/2023,North West,Kano,Gwale,Diso,"Government Secondary School, Diso",Female,Disabled,NABTEB,University,9,23,24,0,0,0,1.6,4,0,18,0
2022/2023,North West,Kano,Gwale,Diso,"Government Secondary School, Diso",Female,Disabled,NECO,University,12,30,30,10,8,0,1.5,5,0,14,1
2022/2023,North West,Kano,Gwale,Diso,"Government Secondary School, Diso",Female,Disabled,WAEC,University,16,41,52,8,7,0,1.5,7,0,31,1
2022/2023,North West,Kano,Gwale,Diso,"Government Secondary School, Diso",Male,ALL,NABTEB,University,82,213,227,34,33,0,1.6,37,0,139,1
2022/2023,North West,Kano,Gwale,Diso,"Government Secondary School, Diso",Male,ALL,NECO,University,135,349,353,69,58,16,1.5,61,0,203,9
2022/2023,North West,Kano,Gwale,Diso,"Government Secondary School, Diso",Male,ALL,WAEC,University,177,455,508,121,109,16,1.5,80,0,274,10
2022/2023,North West,Kano,Gwale,Diso,"Government Secondary School, Diso",Male,Disabled,NABTEB,University,7,19,19,0,0,0,1.6,3,0,14,0
2022/2023,North West,Kano,Gwale,Diso,"Government Secondary School, Diso",Male,Disabled,NECO,University,12,31,29,10,8,0,1.5,5,1,13,1
2022/2023,North West,Kano,Gwale,Diso,"Government Secondary School, Diso",Male,Disabled,WAEC,University,16,41,45,8,7,0,1.5,7,0,26,1
2022/2023,North West,Kano,Gwale,Diso,"Unity College, Gwale",Female,ALL,NABTEB,Polytechnic,148,382,427,33,29,0,1.7,67,0,287,3
2022/2023,North West,Kano,Gwale,Diso,"Unity College, Gwale",Female,ALL,NECO,Polytechnic,274,705,782,53,48,0,1.6,124,0,531,4
2022/2023,North West,Kano,Gwale,Diso,"Unity College, Gwale",Female,ALL,WAEC,Polytechnic,352,908,1025,71,66,0,1.6,158,0,695,4
2022/2023,North West,Kano,Gwale,Diso,"Unity College, Gwale",Female,Disabled,NABTEB,Polytechnic,12,30,39,4,2,0,1.7,5,0,26,1
2022/2023,North West,Kano,Gwale,Diso,"Unity College, Gwale",Female,Disabled,NECO,Polytechnic,22,54,67,4,2,0,1.6,11,0,46,1
2022/2023,North West,Kano,Gwale,Diso,"Unity College, Gwale",Female,Disabled,WAEC,Polytechnic,24,61,71,2,1,0,1.6,11,0,50,1
2022/2023,North West,Kano,Gwale,Diso,"Unity College, Gwale",Male,ALL,NABTEB,Polytechnic,118,303,324,23,17,0,1.7,53,0,219,5
2022/2023,North West,Kano,Gwale,Diso,"Unity College, Gwale",Male,ALL,NECO,Polytechnic,254,653,697,50,43,0,1.6,115,0,472,5
2022/2023,North West,Kano,Gwale,Diso,"Unity College, Gwale",Male,ALL,WAEC,Polytechnic,318,819,918,71,66,0,1.6,144,0,616,4
2022/2023,North West,Kano,Gwale,Diso,"Unity College, Gwale",Male,Disabled,NABTEB,Polytechnic,7,19,19,4,2,0,1.7,3,0,11,1
2022/2023,North West,Kano,Gwale,Diso,"Unity College, Gwale",Male,Disabled,NECO,Polytechnic,19,47,48,4,2,0,1.6,9,0,32,1
2022/2023,North West,Kano,Gwale,Diso,"Unity College, Gwale",Male,Disabled,WAEC,Polytechnic,24,61,68,6,5,0,1.6,12,0,45,1
2022/2023,North West,Kano,Gwale,Dorayi,"Community Secondary School, Dorayi",Female,ALL,NABTEB,Polytechnic,130,337,391,28,24,0,1.7,58,0,265,3
2022/2023,North West,Kano,Gwale,Dorayi,"Community Secondary School, Dorayi",Female,ALL,NECO,Polytechnic,240,619,682,45,39,0,1.6,108,0,465,5
2022/2023,North West,Kano,Gwale,Dorayi,"Community Secondary School, Dorayi",Female,ALL,WAEC,Polytechnic,365,942,1054,83,80,0,1.6,165,0,706,3
2022/2023,North West,Kano,Gwale,Dorayi,"Community Secondary School, Dorayi",Female,Disabled,NABTEB,Polytechnic,9,23,24,4,2,0,1.7,4,0,15,1
2022/2023,North West,Kano,Gwale,Dorayi,"Community Secondary School, Dorayi",Female,Disabled,NECO,Polytechnic,16,41,52,4,2,0,1.6,7,0,35,1
2022/2023,North West,Kano,Gwale,Dorayi,"Community Secondary School, Dorayi",Female,Disabled,WAEC,Polytechnic,24,61,71,6,5,0,1.6,11,0,47,1
2022/2023,North West,Kano,Gwale,Dorayi,"Community Secondary School, Dorayi",Male,ALL,NABTEB,Polytechnic,120,310,364,33,29,0,1.7,54,0,241,3
2022/2023,North West,Kano,Gwale,Dorayi,"Community Secondary School, Dorayi",Male,ALL,NECO,Polytechnic,201,519,578,40,39,0,1.6,91,0,392,1
2022/2023,North West,Kano,Gwale,Dorayi,"Community Secondary School, Dorayi",Male,ALL,WAEC,Polytechnic,314,812,897,75,71,0,1.6,141,0,598,3
2022/2023,North West,Kano,Gwale,Dorayi,"Community Secondary School, Dorayi",Male,Disabled,NABTEB,Polytechnic,7,19,19,4,2,0,1.7,3,0,11,1
2022/2023,North West,Kano,Gwale,Dorayi,"Community Secondary School, Dorayi",Male,Disabled,NECO,Polytechnic,16,41,48,4,2,0,1.6,7,0,32,1
2022/2023,North West,Kano,Gwale,Dorayi,"Community Secondary School, Dorayi",Male,Disabled,WAEC,Polytechnic,21,53,60,2,1,0,1.6,10,0,42,1
2022/2023,North West,Kano,Gwale,Dorayi,"Comprehensive High School, Dorayi",Female,ALL,NABTEB,College of Education,63,164,175,28,27,0,1.8,28,0,106,1
2022/2023,North West,Kano,Gwale,Dorayi,"Comprehensive High School, Dorayi",Female,ALL,NECO,College of Education,120,310,355,37,31,0,1.8,54,0,230,5
2022/2023,North West,Kano,Gwale,Dorayi,"Comprehensive High School, Dorayi",Female,ALL,WAEC,College of Education,144,370,419,52,51,0,1.8,66,0,265,1
2022/2023,North West,Kano,Gwale,Dorayi,"Comprehensive High School, Dorayi",Female,Disabled,NABTEB,College of Education,8,21,22,7,6,0,1.8,4,0,10,1
2022/2023,North West,Kano,Gwale,Dorayi,"Comprehensive High School, Dorayi",Female,Disabled,NECO,College of Education,9,23,30,6,5,0,1.8,4,0,17,1
2022/2023,North West,Kano,Gwale,Dorayi,"Comprehensive High School, Dorayi",Female,Disabled,WAEC,College of Education,9,23,27,5,4,0,1.8,4,0,16,1
2022/2023,North West,Kano,Gwale,Dorayi,"Comprehensive High School, Dorayi",Male,ALL,NABTEB,College of Education,62,159,196,27,25,0,1.8,28,0,122,1
2022/2023,North West,Kano,Gwale,Dorayi,"Comprehensive High School, Dorayi",Male,ALL,NECO,College of Education,114,296,330,45,39,0,1.8,51,0,206,5
2022/2023,North West,Kano,Gwale,Dorayi,"Comprehensive High School, Dorayi",Male,ALL,WAEC,College of Education,143,367,419,52,51,0,1.8,65,0,265,1
2022/2023,North West,Kano,Gwale,Dorayi,"Comprehensive High School, Dorayi",Male,Disabled,NABTEB,College of Education,7,19,19,7,6,0,1.8,3,0,8,1
2022/2023,North West,Kano,Gwale,Dorayi,"Comprehensive High School, Dorayi",Male,Disabled,NECO,College of Education,8,20,19,6,5,0,1.8,3,0,9,1
2022/2023,North West,Kano,Gwale,Dorayi,"Comprehensive High School, Dorayi",Male,Disabled,WAEC,College of Education,8,20,23,5,4,0,1.8,3,0,13,1
2022/2023,North West,Kano,Gwale,Dorayi,"Government Secondary School, Dorayi",Female,ALL,NABTEB,College of Education,66,170,212,36,35,0,1.8,30,0,126,1
2022/2023,North West,Kano,Gwale,Dorayi,"Government Secondary School, Dorayi",Female,ALL,NECO,College of Education,130,337,383,45,39,0,1.8,58,0,245,5
2022/2023,North West,Kano,Gwale,Dorayi,"Government Secondary School, Dorayi",Female,ALL,WAEC,College of Education,174,447,522,59,51,16,1.8,79,0,335,7
2022/2023,North West,Kano,Gwale,Dorayi,"Government Secondary School, Dorayi",Female,Disabled,NABTEB,College of Education,8,21,22,7,6,0,1.8,4,0,10,1
2022/2023,North West,Kano,Gwale,Dorayi,"Government Secondary School, Dorayi",Female,Disabled,NECO,College of Education,12,30,30,6,5,0,1.8,5,0,17,1
2022/2023,North West,Kano,Gwale,Dorayi,"Government Secondary School, Dorayi",Female,Disabled,WAEC,College of Education,16,41,52,5,4,0,1.8,7,0,34,1
2022/2023,North West,Kano,Gwale,Dorayi,"Government Secondary School, Dorayi",Male,ALL,NABTEB,College of Education,56,146,169,18,17,0,1.8,25,0,109,1
2022/2023,North West,Kano,Gwale,Dorayi,"Government Secondary School, Dorayi",Male,ALL,NECO,College of Education,100,257,306,37,31,0,1.8,45,0,194,5
2022/2023,North West,Kano,Gwale,Dorayi,"Government Secondary School, Dorayi",Male,ALL,WAEC,College of Education,157,406,450,66,65,0,1.8,70,0,276,1
2022/2023,North West,Kano,Gwale,Dorayi,"Government Secondary School, Dorayi",Male,Disabled,NABTEB,College of Education,7,19,19,0,0,0,1.8,3,0,14,0
2022/2023,North West,Kano,Gwale,Dorayi,"Government Secondary School, Dorayi",Male,Disabled,NECO,College of Education,8,20,26,6,5,0,1.8,3,0,14,1
2022/2023,North West,Kano,Gwale,Dorayi,"Government Secondary School, Dorayi",Male,Disabled,WAEC,College of Education,12,31,34,5,4,0,1.8,5,0,21,1
2022/2023,North West,Kano,Gwale,Dorayi,"Unity College, Gwale",Female,ALL,NABTEB,Polytechnic,97,249,295,28,24,0,1.7,44,0,194,3
2022/2023,North West,Kano,Gwale,Dorayi,"Unity College, Gwale",Female,ALL,NECO,Polytechnic,188,486,555,40,39,0,1.6,84,0,375,1
2022/2023,North West,Kano,Gwale,Dorayi,"Unity College, Gwale",Female,ALL,WAEC,Polytechnic,251,647,722,56,53,0,1.6,113,0,485,2
2022/2023,North West,Kano,Gwale,Dorayi,"Unity College, Gwale",Female,Disabled,NABTEB,Polytechnic,8,21,22,4,2,0,1.7,4,0,13,1
2022/2023,North West,Kano,Gwale,Dorayi,"Unity College, Gwale",Female,Disabled,NECO,Polytechnic,16,41,42,4,2,0,1.6,7,0,28,1
2022/2023,North West,Kano,Gwale,Dorayi,"Unity College, Gwale",Female,Disabled,WAEC,Polytechnic,24,61,71,2,1,0,1.6,11,0,50,1
2022/2023,North West,Kano,Gwale,Dorayi,"Unity College, Gwale",Male,ALL,NABTEB,Polytechnic,90,232,281,23,22,0,1.7,41,0,188,1
2022/2023,North West,Kano,Gwale,Dorayi,"Unity College, Gwale",Male,ALL,NECO,Polytechnic,164,423,488,36,34,0,1.6,73,0,329,2
2022/2023,North West,Kano,Gwale,Dorayi,"Unity College, Gwale",Male,ALL,WAEC,Polytechnic,214,553,621,47,45,0,1.6,96,0,418,2
2022/2023,North West,Kano,Gwale,Dorayi,"Unity College, Gwale",Male,Disabled,NABTEB,Polytechnic,9,24,31,5,4,0,1.7,4,0,19,1
2022/2023,North West,Kano,Gwale,Dorayi,"Unity College, Gwale",Male,Disabled,NECO,Polytechnic,16,41,48,4,2,0,1.6,7,0,32,1
2022/2023,North West,Kano,Gwale,Dorayi,"Unity College, Gwale",Male,Disabled,WAEC,Polytechnic,21,53,60,2,1,0,1.6,10,0,42,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Community Secondary School, Chedi",Female,ALL,NABTEB,College of Education,86,222,227,18,17,0,1.8,40,0,152,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Community Secondary School, Chedi",Female,ALL,NECO,College of Education,169,435,455,45,39,0,1.8,76,0,298,5
2022/2023,North West,Kano,Kano Municipal,Chedi,"Community Secondary School, Chedi",Female,ALL,WAEC,College of Education,227,586,643,59,51,16,1.8,102,0,424,7
2022/2023,North West,Kano,Kano Municipal,Chedi,"Community Secondary School, Chedi",Female,Disabled,NABTEB,College of Education,8,21,22,0,0,0,1.8,4,0,16,0
2022/2023,North West,Kano,Kano Municipal,Chedi,"Community Secondary School, Chedi",Female,Disabled,NECO,College of Education,14,36,34,6,5,0,1.8,6,0,20,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Community Secondary School, Chedi",Female,Disabled,WAEC,College of Education,19,49,52,5,4,0,1.8,8,0,34,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Community Secondary School, Chedi",Male,ALL,NABTEB,College of Education,82,210,223,18,17,0,1.8,38,0,149,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Community Secondary School, Chedi",Male,ALL,NECO,College of Education,155,400,439,37,31,0,1.8,69,0,292,5
2022/2023,North West,Kano,Kano Municipal,Chedi,"Community Secondary School, Chedi",Male,ALL,WAEC,College of Education,208,539,567,52,51,0,1.8,93,0,374,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Community Secondary School, Chedi",Male,Disabled,NABTEB,College of Education,7,19,19,0,0,0,1.8,3,0,14,0
2022/2023,North West,Kano,Kano Municipal,Chedi,"Community Secondary School, Chedi",Male,Disabled,NECO,College of Education,12,31,34,6,5,0,1.8,5,0,20,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Community Secondary School, Chedi",Male,Disabled,WAEC,College of Education,14,36,34,0,0,0,1.8,6,0,25,0
2022/2023,North West,Kano,Kano Municipal,Chedi,"Comprehensive High School, Chedi",Female,ALL,NABTEB,University,154,397,459,100,89,16,1.6,70,0,255,9
2022/2023,North West,Kano,Kano Municipal,Chedi,"Comprehensive High School, Chedi",Female,ALL,NECO,University,303,783,926,203,176,33,1.5,136,0,513,22
2022/2023,North West,Kano,Kano Municipal,Chedi,"Comprehensive High School, Chedi",Female,ALL,WAEC,University,362,933,1054,217,216,0,1.5,163,0,595,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Comprehensive High School, Chedi",Female,Disabled,NABTEB,University,8,21,22,12,11,0,1.6,4,0,6,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Comprehensive High School, Chedi",Female,Disabled,NECO,University,16,41,42,10,8,0,1.5,7,0,23,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Comprehensive High School, Chedi",Female,Disabled,WAEC,University,24,59,67,8,7,0,1.5,12,0,42,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Comprehensive High School, Chedi",Male,ALL,NABTEB,University,153,394,464,100,89,16,1.6,69,0,258,9
2022/2023,North West,Kano,Kano Municipal,Chedi,"Comprehensive High School, Chedi",Male,ALL,NECO,University,303,780,920,203,176,33,1.5,137,0,509,22
2022/2023,North West,Kano,Kano Municipal,Chedi,"Comprehensive High School, Chedi",Male,ALL,WAEC,University,413,1065,1247,313,297,16,1.5,186,0,658,13
2022/2023,North West,Kano,Kano Municipal,Chedi,"Comprehensive High School, Chedi",Male,Disabled,NABTEB,University,7,19,19,12,11,0,1.6,3,0,4,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Comprehensive High School, Chedi",Male,Disabled,NECO,University,19,47,56,10,8,0,1.5,9,0,33,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Comprehensive High School, Chedi",Male,Disabled,WAEC,University,24,61,65,8,7,0,1.5,12,0,41,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Female,ALL,NABTEB,Polytechnic,105,270,276,17,12,0,1.7,48,0,189,4
2022/2023,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Female,ALL,NECO,Polytechnic,213,547,598,40,34,0,1.6,97,0,407,5
2022/2023,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Female,ALL,WAEC,Polytechnic,302,779,870,47,45,0,1.6,135,0,601,2
2022/2023,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Female,Disabled,NABTEB,Polytechnic,8,21,22,0,0,0,1.7,4,0,16,0
2022/2023,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Female,Disabled,NECO,Polytechnic,19,49,54,4,2,0,1.6,8,0,37,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Female,Disabled,WAEC,Polytechnic,26,66,76,2,1,0,1.6,12,0,54,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,ALL,NABTEB,Polytechnic,95,244,265,11,10,0,1.7,43,0,186,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,ALL,NECO,Polytechnic,158,407,430,27,24,0,1.6,71,0,294,2
2022/2023,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,ALL,WAEC,Polytechnic,246,635,680,43,40,0,1.6,111,0,464,3
2022/2023,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,Disabled,NABTEB,Polytechnic,7,19,19,0,0,0,1.7,3,0,14,0
2022/2023,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,Disabled,NECO,Polytechnic,16,41,48,4,2,0,1.6,7,0,32,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Government Secondary School, Chedi",Male,Disabled,WAEC,Polytechnic,21,53,53,2,1,0,1.6,10,0,37,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,ALL,NABTEB,College of Education,105,270,276,18,17,0,1.8,48,0,188,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,ALL,NECO,College of Education,175,450,483,45,39,0,1.8,79,0,318,5
2022/2023,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,ALL,WAEC,College of Education,294,759,814,79,72,0,1.8,132,0,534,5
2022/2023,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,Disabled,NABTEB,College of Education,8,21,22,0,0,0,1.8,4,0,16,0
2022/2023,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,Disabled,NECO,College of Education,12,30,30,6,5,0,1.8,5,0,17,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Female,Disabled,WAEC,College of Education,19,49,52,5,4,0,1.8,8,0,34,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,ALL,NABTEB,College of Education,77,197,196,18,17,0,1.8,35,0,129,1
2022/2023,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,ALL,NECO,College of Education,146,377,391,37,31,0,1.8,66,0,257,5
2022/2023,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,ALL,WAEC,College of Education,208,539,553,52,45,0,1.8,93,0,364,6
2022/2023,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,Disabled,NABTEB,College of Education,7,19,19,0,0,0,1.8,3,0,14,0
2022/2023,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,Disabled,NECO,College of Education,10,26,26,0,0,0,1.8,4,0,19,0
2022/2023,North West,Kano,Kano Municipal,Chedi,"Unity College, Kano Municipal",Male,Disabled,WAEC,College of Education,14,36,45,0,0,0,1.8,6,0,33,0
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,ALL,NABTEB,Polytechnic,69,177,196,16,14,0,1.7,31,0,131,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,ALL,NECO,Polytechnic,118,304,324,23,19,0,1.6,53,0,219,3
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,ALL,WAEC,Polytechnic,157,403,447,28,27,0,1.6,71,0,306,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,Disabled,NABTEB,Polytechnic,8,21,22,4,2,0,1.7,4,0,13,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,Disabled,NECO,Polytechnic,9,23,30,0,0,0,1.6,4,0,22,0
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Female,Disabled,WAEC,Polytechnic,9,23,27,2,1,0,1.6,4,0,18,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,ALL,NABTEB,Polytechnic,56,146,169,11,10,0,1.7,25,0,115,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,ALL,NECO,Polytechnic,101,260,279,13,10,0,1.6,45,0,194,3
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,ALL,WAEC,Polytechnic,122,314,360,24,22,0,1.6,56,0,245,2
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,Disabled,NABTEB,Polytechnic,7,19,19,0,0,0,1.7,3,0,14,0
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,Disabled,NECO,Polytechnic,8,20,19,0,0,0,1.6,3,0,14,0
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Community Secondary School, Dan'agundi",Male,Disabled,WAEC,Polytechnic,8,20,23,2,1,0,1.6,3,0,15,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,ALL,NABTEB,College of Education,121,313,375,37,29,16,1.8,54,0,245,7
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,ALL,NECO,College of Education,197,510,598,66,56,16,1.8,88,0,385,9
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,ALL,WAEC,College of Education,269,692,763,85,81,0,1.8,122,0,491,3
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,Disabled,NABTEB,College of Education,8,21,22,0,0,0,1.8,4,0,16,0
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,Disabled,NECO,College of Education,12,30,30,6,5,0,1.8,5,0,17,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Female,Disabled,WAEC,College of Education,19,49,61,5,4,0,1.8,8,0,41,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,ALL,NABTEB,College of Education,120,310,351,46,39,0,1.8,54,0,220,6
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,ALL,NECO,College of Education,207,535,625,66,64,0,1.8,93,0,405,2
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,ALL,WAEC,College of Education,275,708,803,105,95,16,1.8,124,0,504,8
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,Disabled,NABTEB,College of Education,7,19,19,7,6,0,1.8,3,0,8,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,Disabled,NECO,College of Education,12,31,34,6,5,0,1.8,5,0,20,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Comprehensive High School, Dan'agundi",Male,Disabled,WAEC,College of Education,16,41,53,5,4,0,1.8,7,0,35,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,ALL,NABTEB,Polytechnic,98,253,291,22,21,0,1.7,45,0,196,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,ALL,NECO,Polytechnic,181,467,538,36,34,0,1.6,82,0,366,2
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,ALL,WAEC,Polytechnic,254,656,750,51,48,0,1.6,114,0,510,2
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,Disabled,NABTEB,Polytechnic,8,21,22,4,2,0,1.7,4,0,13,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,Disabled,NECO,Polytechnic,12,30,30,4,2,0,1.6,5,0,19,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Female,Disabled,WAEC,Polytechnic,19,49,52,2,1,0,1.6,8,0,36,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,ALL,NABTEB,Polytechnic,90,232,237,17,16,0,1.7,41,0,160,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,ALL,NECO,Polytechnic,155,400,454,36,34,0,1.6,69,0,304,2
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,ALL,WAEC,Polytechnic,217,562,646,51,48,0,1.6,97,0,433,2
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,Disabled,NABTEB,Polytechnic,7,19,19,4,2,0,1.7,3,0,11,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,Disabled,NECO,Polytechnic,12,31,34,4,2,0,1.6,5,0,22,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Government Secondary School, Dan'agundi",Male,Disabled,WAEC,Polytechnic,19,47,53,2,1,0,1.6,9,0,37,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Unity College, Kano Municipal",Female,ALL,NABTEB,College of Education,99,254,276,18,17,0,1.8,46,0,188,1
2022/2023,North West,Kano,Kano Municipal,Dan'agundi,"Unity College, Kano Municipal",Female,ALL,NECO,College of Education,171,442,455,52,47,0,1.8,77,0,292,4
