session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2023/2024,North East,Bauchi,Ningi,Ningi,Sabuwar Tiffi Primary School,Male,ALL,NABTEB,University,31,81,84,17,16,0,1.4,11,0,37,1
2023/2024,North East,Bauchi,Ningi,Ningi,Sangara Primary School,Male,ALL,NECO,University,63,164,182,45,42,0,1.3,22,0,75,2
2023/2024,North East,Bauchi,Ningi,Sama,Baure Primary School,Male,ALL,NECO,College of Education,123,318,368,16,14,0,1.6,43,0,200,1
2023/2024,North East,Bauchi,Ningi,Sama,Gara Primary School,Male,ALL,WAEC,College of Education,142,365,413,19,17,0,1.6,50,0,224,1
2023/2024,North East,Bauchi,Ningi,Sama,Government Junior Secondary School Gadar Maiwa,Male,Disabled,NABTEB,College of Education,3,9,9,0,0,0,1.6,1,0,5,0
2023/2024,North East,Bauchi,Ningi,Sama,Government Junior Secondary School Silliya,Male,Disabled,NECO,College of Education,7,20,21,0,0,0,1.6,2,0,12,0
2023/2024,North East,Bauchi,Ningi,Sama,Kafin Chakuna Primary School,Male,Disabled,WAEC,College of Education,9,22,25,2,0,0,1.6,3,0,13,1
2023/2024,North East,Bauchi,Ningi,Sama,Katsinawan Tabula Primary School,Female,ALL,NABTEB,College of Education,32,83,82,3,2,0,1.6,11,0,45,1
2023/2024,North East,Bauchi,Ningi,Sama,Kujera Primary School,Female,ALL,NECO,College of Education,7,18,21,2,0,0,1.6,3,0,11,1
2023/2024,North East,Bauchi,Ningi,Sama,Makanuwa Primary School,Female,ALL,WAEC,College of Education,56,144,149,8,6,0,1.6,20,0,80,1
2023/2024,North East,Bauchi,Ningi,Sama,Nahalo Primary School,Female,Disabled,NABTEB,College of Education,3,9,9,0,0,0,1.6,1,0,5,0
2023/2024,North East,Bauchi,Ningi,Sama,Nurul Islam,Female,Disabled,NECO,College of Education,3,9,12,0,0,0,1.6,1,0,7,0
2023/2024,North East,Bauchi,Ningi,Sama,Sharaf Primary School,Female,Disabled,WAEC,College of Education,5,11,11,2,0,0,1.6,2,0,5,1
2023/2024,North East,Bauchi,Ningi,Sama,Tipchi Primary School,Male,ALL,NABTEB,College of Education,38,98,110,3,2,0,1.6,13,0,61,1
2023/2024,North East,Bauchi,Ningi,Sama,Zazika Primary School,Male,ALL,NECO,College of Education,67,175,182,6,5,0,1.6,23,0,100,1
2023/2024,North East,Bauchi,Ningi,Tiffi / Guda,Basara Primary School,Female,Disabled,WAEC,College of Education,14,35,40,2,0,0,1.6,5,0,22,1
2023/2024,North East,Bauchi,Ningi,Tiffi / Guda,Gdjss Guda,Male,ALL,NABTEB,College of Education,50,129,142,8,6,0,1.6,18,0,76,1
2023/2024,North East,Bauchi,Ningi,Tiffi / Guda,Government Junior Secondary School Gudduba,Male,ALL,NECO,College of Education,86,223,266,14,12,0,1.6,30,0,143,1
2023/2024,North East,Bauchi,Ningi,Tiffi / Guda,Government Junior Secondary School Siri,Male,ALL,WAEC,College of Education,138,355,408,22,19,0,1.6,48,0,219,2
2023/2024,North East,Bauchi,Ningi,Tiffi / Guda,Government Junior Secondary School Tiffi,Male,Disabled,NABTEB,College of Education,6,15,16,2,0,0,1.6,2,0,8,1
2023/2024,North East,Bauchi,Ningi,Tiffi / Guda,Guda Primary School,Male,Disabled,NECO,College of Education,9,22,26,2,0,0,1.6,3,0,14,1
2023/2024,North East,Bauchi,Ningi,Tiffi / Guda,Kawari Primary School,Male,Disabled,WAEC,College of Education,14,35,42,2,0,0,1.6,5,0,23,1
2023/2024,North East,Bauchi,Ningi,Tiffi / Guda,Madarasatul Darul Quran Zakara,Female,ALL,NABTEB,Polytechnic,38,99,114,16,12,0,1.5,13,0,55,2
2023/2024,North East,Bauchi,Ningi,Tiffi / Guda,Rutai Primary School,Female,ALL,NECO,Polytechnic,70,180,205,25,23,0,1.4,24,0,101,1
2023/2024,North East,Bauchi,Ningi,Tiffi / Guda,Tibako Nomadic Primary School,Female,ALL,WAEC,Polytechnic,84,217,238,28,26,0,1.4,29,0,118,1
2023/2024,North East,Bauchi,Ningi,Tiffi / Guda,Tiffi Primary School,Female,Disabled,NABTEB,Polytechnic,3,9,9,3,2,0,1.5,1,0,3,1
2023/2024,North East,Bauchi,Ningi,Tiffi / Guda,Zakara Primary School,Female,Disabled,NECO,Polytechnic,7,18,19,2,0,0,1.4,2,0,10,1
2023/2024,North East,Bauchi,Shira,Andubun,Abisa Primary School,Female,ALL,NABTEB,University,47,122,138,51,44,0,1.4,17,0,46,5
2023/2024,North East,Bauchi,Shira,Andubun,Andubun Primary School,Female,ALL,NECO,University,86,221,243,72,65,0,1.3,30,0,93,4
2023/2024,North East,Bauchi,Shira,Andubun,Bage Primary School,Female,ALL,WAEC,University,117,302,347,104,95,0,1.3,41,0,131,6
2023/2024,North East,Bauchi,Shira,Andubun,Dalli Primary School,Female,Disabled,NABTEB,University,3,9,11,6,5,0,1.4,1,0,2,1
2023/2024,North East,Bauchi,Shira,Andubun,Dobi-Hardori Primary School,Female,Disabled,NECO,University,5,11,12,5,3,0,1.3,2,0,4,1
2023/2024,North East,Bauchi,Shira,Andubun,Goga Primary School,Female,Disabled,WAEC,University,7,18,18,5,3,0,1.3,2,0,7,1
2023/2024,North East,Bauchi,Shira,Andubun,Government Junior Secondary School Upper Basic Sawi,Male,ALL,NABTEB,University,49,125,156,42,36,0,1.4,18,0,62,4
2023/2024,North East,Bauchi,Shira,Andubun,Ibbawo Primary School,Male,ALL,NECO,University,101,260,299,72,65,0,1.3,35,0,125,4
2023/2024,North East,Bauchi,Shira,Andubun,Isalulkhair Nursery And Primary School,Male,ALL,WAEC,University,146,376,413,93,89,0,1.3,51,0,176,3
2023/2024,North East,Bauchi,Shira,Andubun,Kafingara Primary School,Male,Disabled,NABTEB,University,3,9,11,6,5,0,1.4,1,0,2,1
2023/2024,North East,Bauchi,Shira,Andubun,Ligada Malori Universal Basic Education Primary School Primary School,Male,Disabled,NECO,University,7,17,18,5,3,0,1.3,3,0,7,1
2023/2024,North East,Bauchi,Shira,Andubun,Rimikatanga Primary School,Male,Disabled,WAEC,University,10,24,30,5,3,0,1.3,4,0,14,1
2023/2024,North East,Bauchi,Shira,Andubun,Yakori Primary School,Female,ALL,NABTEB,College of Education,45,114,119,5,3,0,1.6,16,0,65,1
2023/2024,North East,Bauchi,Shira,Andubun,Yalwadinmagani Primary School,Female,ALL,NECO,College of Education,85,217,249,12,11,0,1.6,30,0,134,1
2023/2024,North East,Bauchi,Shira,Beli/Gagidaba,Adamami Primary School,Male,Disabled,NECO,College of Education,5,13,14,2,0,0,1.6,1,0,7,1
2023/2024,North East,Bauchi,Shira,Beli/Gagidaba,Balijam Primary School,Male,Disabled,WAEC,College of Education,6,15,18,2,0,0,1.6,2,0,9,1
2023/2024,North East,Bauchi,Shira,Beli/Gagidaba,Beli Central Primary School,Female,ALL,NABTEB,College of Education,27,70,75,5,3,0,1.6,10,0,40,1
2023/2024,North East,Bauchi,Shira,Beli/Gagidaba,Dango Primary School,Female,ALL,NECO,College of Education,47,120,138,8,6,0,1.6,17,0,74,1
2023/2024,North East,Bauchi,Shira,Beli/Gagidaba,Eldewo Primary School,Female,ALL,WAEC,College of Education,59,151,172,8,6,0,1.6,21,0,93,1
2023/2024,North East,Bauchi,Shira,Beli/Gagidaba,Gotal Primary School,Female,Disabled,NABTEB,College of Education,3,9,9,2,0,0,1.6,1,0,4,1
2023/2024,North East,Bauchi,Shira,Beli/Gagidaba,Government Junior Secondary School Upper Basic Yana,Female,Disabled,NECO,College of Education,3,9,12,2,0,0,1.6,1,0,6,1
2023/2024,North East,Bauchi,Shira,Beli/Gagidaba,Iliyari Hausawa Primary School,Female,Disabled,WAEC,College of Education,1,2,2,0,0,0,1.6,0,0,1,0
2023/2024,North East,Bauchi,Shira,Beli/Gagidaba,Kakkaki Primary School,Male,ALL,NABTEB,College of Education,25,64,74,3,2,0,1.6,8,0,40,1
2023/2024,North East,Bauchi,Shira,Beli/Gagidaba,Madobi Primary School,Male,ALL,NECO,College of Education,46,120,124,6,5,0,1.6,16,0,67,1
2023/2024,North East,Bauchi,Shira,Beli/Gagidaba,Saburuji Primary School,Male,ALL,WAEC,College of Education,65,169,196,9,8,0,1.6,22,0,106,1
2023/2024,North East,Bauchi,Shira,Beli/Gagidaba,Shabewa Primary School,Male,Disabled,NABTEB,College of Education,3,9,9,0,0,0,1.6,1,0,5,0
2023/2024,North East,Bauchi,Shira,Beli/Gagidaba,Shagogo Primary School,Male,Disabled,NECO,College of Education,4,9,9,2,0,0,1.6,2,0,4,1
2023/2024,North East,Bauchi,Shira,Beli/Gagidaba,Yana Model Primary School,Male,Disabled,WAEC,College of Education,6,15,18,2,0,0,1.6,2,0,9,1
2023/2024,North East,Bauchi,Shira,Bukul/Bangire,Bangire Primary School,Female,Disabled,NECO,University,7,18,19,5,3,0,1.3,2,0,8,1
2023/2024,North East,Bauchi,Shira,Bukul/Bangire,Gaburgu Primary School,Female,Disabled,WAEC,University,10,26,26,5,3,0,1.3,3,0,12,1
2023/2024,North East,Bauchi,Shira,Bukul/Bangire,Gallamari Primary School,Male,ALL,NABTEB,University,42,107,110,17,16,0,1.4,15,0,52,1
2023/2024,North East,Bauchi,Shira,Bukul/Bangire,Government Junior Secondary School Upper Basic Bukul,Male,ALL,NECO,University,78,201,222,45,42,0,1.3,28,0,98,2
2023/2024,North East,Bauchi,Shira,Bukul/Bangire,Govt Day Junior Secondary School Bage,Male,ALL,WAEC,University,109,280,291,70,64,0,1.3,38,0,121,4
2023/2024,North East,Bauchi,Shira,Bukul/Bangire,Gudda Universal Basic Educationprimary School,Male,Disabled,NABTEB,University,5,11,9,0,0,0,1.4,2,1,5,0
2023/2024,North East,Bauchi,Shira,Bukul/Bangire,Jaka Primary School,Male,Disabled,NECO,University,7,20,21,5,3,0,1.3,2,0,9,1
2023/2024,North East,Bauchi,Shira,Bukul/Bangire,Kael Primary School,Male,Disabled,WAEC,University,10,28,30,5,3,0,1.3,3,0,14,1
2023/2024,North East,Bauchi,Shira,Bukul/Bangire,Kamaku Primary School,Female,ALL,NABTEB,Polytechnic,27,70,75,8,6,0,1.5,10,0,38,1
2023/2024,North East,Bauchi,Shira,Bukul/Bangire,Kungo Primary School,Female,ALL,NECO,Polytechnic,44,114,117,9,8,0,1.4,15,0,61,1
2023/2024,North East,Bauchi,Shira,Bukul/Bangire,Makarantan Malam Kamisu Magaji Zigau,Female,ALL,WAEC,Polytechnic,53,134,151,17,16,0,1.4,19,0,75,1
2023/2024,North East,Bauchi,Shira,Bukul/Bangire,Makarantar Malam Ibrahim Liman Bukul,Female,Disabled,NABTEB,Polytechnic,3,9,9,0,0,0,1.5,1,0,5,0
2023/2024,North East,Bauchi,Shira,Bukul/Bangire,Sawi Primary School,Female,Disabled,NECO,Polytechnic,3,9,9,0,0,0,1.4,1,0,5,0
2023/2024,North East,Bauchi,Shira,Bukul/Bangire,Tarun Primary School,Female,Disabled,WAEC,Polytechnic,3,9,11,2,0,0,1.4,1,0,5,1
2023/2024,North East,Bauchi,Shira,Disina,Disina North Primary School,Male,ALL,NABTEB,Polytechnic,30,77,84,8,6,0,1.5,11,0,43,1
2023/2024,North East,Bauchi,Shira,Disina,Disina Pilot Science Primary School,Male,ALL,NECO,Polytechnic,54,140,154,12,11,0,1.4,19,0,80,1
2023/2024,North East,Bauchi,Shira,Disina,Disina West Primary School,Male,ALL,WAEC,Polytechnic,67,173,186,17,16,0,1.4,23,0,95,1
2023/2024,North East,Bauchi,Shira,Disina,Government Day Secondary School Disina,Male,Disabled,NABTEB,Polytechnic,3,9,9,0,0,0,1.5,1,0,5,0
2023/2024,North East,Bauchi,Shira,Disina,Iftidaiya Islamiya Disindisina,Male,Disabled,NECO,Polytechnic,3,9,9,0,0,0,1.4,1,0,5,0
2023/2024,North East,Bauchi,Shira,Disina,Isalulkhair School For Arabic And Higher Islamic Studies,Male,Disabled,WAEC,Polytechnic,4,9,12,2,0,0,1.4,2,0,6,1
2023/2024,North East,Bauchi,Shira,Disina,Kare Primary School,Female,ALL,NABTEB,Polytechnic,42,107,119,20,17,0,1.5,15,0,55,2
2023/2024,North East,Bauchi,Shira,Disina,Khalid Bn Walid,Female,ALL,NECO,Polytechnic,89,228,243,28,26,0,1.4,31,0,121,1
2023/2024,North East,Bauchi,Shira,Disina,Nuruddeen Islamiya Eldewo,Female,ALL,WAEC,Polytechnic,112,287,326,39,36,0,1.4,40,0,161,2
2023/2024,North East,Bauchi,Shira,Disina,Sambawal Primary School,Female,Disabled,NABTEB,Polytechnic,3,9,9,3,2,0,1.5,1,0,3,1
2023/2024,North East,Bauchi,Shira,Disina,Tahafizul Quran Sawi,Female,Disabled,NECO,Polytechnic,7,18,19,2,0,0,1.4,2,0,10,1
2023/2024,North East,Bauchi,Shira,Disina,Tarbiyatul Aulad Nursery And Primary School,Female,Disabled,WAEC,Polytechnic,9,22,26,2,0,0,1.4,3,0,14,1
2023/2024,North East,Bauchi,Shira,Disina,Tawaila Primary School Yana,Male,ALL,NABTEB,Polytechnic,53,136,156,20,17,0,1.5,19,0,76,2
2023/2024,North East,Bauchi,Shira,Disina,Yarka Primary School,Male,ALL,NECO,Polytechnic,105,269,289,34,31,0,1.4,37,0,143,2
2023/2024,North East,Bauchi,Shira,Faggo,Bukul Primary School,Male,ALL,WAEC,Polytechnic,151,390,452,47,42,0,1.4,52,0,228,3
2023/2024,North East,Bauchi,Shira,Faggo,Faggo - Tahafizul Quran,Male,Disabled,NABTEB,Polytechnic,6,15,16,3,2,0,1.5,2,0,7,1
2023/2024,North East,Bauchi,Shira,Faggo,Faggo Central Primary School,Male,Disabled,NECO,Polytechnic,10,26,32,2,0,0,1.4,4,0,17,1
2023/2024,North East,Bauchi,Shira,Faggo,Faggo North Universal Basic Education Primary School Primary School,Male,Disabled,WAEC,Polytechnic,13,33,37,2,0,0,1.4,4,0,20,1
2023/2024,North East,Bauchi,Shira,Faggo,Government Junior Secondary School Upper Basic Faggo,Female,ALL,NABTEB,College of Education,32,83,88,3,2,0,1.6,11,0,48,1
2023/2024,North East,Bauchi,Shira,Faggo,Ihyaussunnah Islamiyya Zigau,Female,ALL,NECO,College of Education,7,18,21,2,0,0,1.6,3,0,11,1
2023/2024,North East,Bauchi,Shira,Faggo,Jss Zainabari,Female,ALL,WAEC,College of Education,46,116,128,6,5,0,1.6,17,0,69,1
2023/2024,North East,Bauchi,Shira,Faggo,Makarantar M Yakubu Faggo,Female,Disabled,NABTEB,College of Education,3,9,9,0,0,0,1.6,1,0,5,0
2023/2024,North East,Bauchi,Shira,Faggo,Makarantar Malam Amadu Kael,Female,Disabled,NECO,College of Education,5,11,12,2,0,0,1.6,2,0,6,1
2023/2024,North East,Bauchi,Shira,Faggo,Makarantar Malam Muktari Faggo,Female,Disabled,WAEC,College of Education,5,13,16,2,0,0,1.6,2,0,8,1
2023/2024,North East,Bauchi,Shira,Faggo,Nahucen Faggo Primary School,Male,ALL,NABTEB,College of Education,33,85,84,3,2,0,1.6,11,0,46,1
2023/2024,North East,Bauchi,Shira,Faggo,Najamuddeen Islamiyya,Male,ALL,NECO,College of Education,63,164,170,8,6,0,1.6,22,0,92,1
2023/2024,North East,Bauchi,Shira,Faggo,Tsangayar Mal. Umar Isore,Male,ALL,WAEC,College of Education,86,221,243,11,9,0,1.6,30,0,132,1
2023/2024,North East,Bauchi,Shira,Faggo,Yakasai Primary School,Male,Disabled,NABTEB,College of Education,3,9,9,0,0,0,1.6,1,0,5,0
2023/2024,North East,Bauchi,Shira,Kilbori,Darajiya Primary School,Female,ALL,NABTEB,University,58,149,175,59,53,0,1.4,21,0,62,4
2023/2024,North East,Bauchi,Shira,Kilbori,Eldewo Upper Basic,Female,ALL,NECO,University,118,306,343,90,87,0,1.3,41,0,138,2
2023/2024,North East,Bauchi,Shira,Kilbori,Gaduna Primary School,Female,ALL,WAEC,University,147,379,413,93,81,21,1.3,51,0,176,8
2023/2024,North East,Bauchi,Shira,Kilbori,Government Junior Secondary School Upper Basic Kilbori,Female,Disabled,NABTEB,University,4,11,14,6,5,0,1.4,1,0,4,1
2023/2024,North East,Bauchi,Shira,Kilbori,Guddu Primary School,Female,Disabled,NECO,University,7,20,25,5,3,0,1.3,2,0,11,1
2023/2024,North East,Bauchi,Shira,Kilbori,Inuwa Memorial Beli Primary School,Female,Disabled,WAEC,University,11,28,30,5,3,0,1.3,4,0,14,1
2023/2024,North East,Bauchi,Shira,Kilbori,Jalkatari - Makaratar M. Adamu Maidubu,Male,ALL,NABTEB,University,64,166,194,34,26,0,1.4,22,0,89,5
2023/2024,North East,Bauchi,Shira,Kilbori,Katabarwa Primary School,Male,ALL,NECO,University,123,318,357,58,51,0,1.3,43,0,167,4
2023/2024,North East,Bauchi,Shira,Kilbori,Kilbori Primary School Kilbori,Male,ALL,WAEC,University,150,387,418,98,89,0,1.3,52,0,176,6
2023/2024,North East,Bauchi,Shira,Kilbori,Masukwani Primary School,Male,Disabled,NABTEB,University,5,11,9,0,0,0,1.4,2,1,5,0
2023/2024,North East,Bauchi,Shira,Kilbori,Reliable Academy Yana,Male,Disabled,NECO,University,9,24,26,0,0,0,1.3,3,0,15,0
2023/2024,North East,Bauchi,Shira,Kilbori,Tsangayar Malam Dauda Abisa,Male,Disabled,WAEC,University,10,28,33,9,8,0,1.3,3,0,13,1
2023/2024,North East,Bauchi,Shira,Kilbori,Yalwan Gabas Primary School,Female,ALL,NABTEB,College of Education,31,79,82,3,2,0,1.6,11,0,45,1
2023/2024,North East,Bauchi,Shira,Kilbori,Zigau Central Primary School,Female,ALL,NECO,College of Education,57,147,159,6,5,0,1.6,20,0,87,1
2023/2024,North East,Bauchi,Shira,Sambuwal,Ajangara Primary School,Female,ALL,WAEC,College of Education,117,302,315,14,12,0,1.6,41,0,171,1
2023/2024,North East,Bauchi,Shira,Sambuwal,Bono Primary School,Female,Disabled,NABTEB,College of Education,3,9,9,0,0,0,1.6,1,0,5,0
2023/2024,North East,Bauchi,Shira,Sambuwal,Chakwati Primary School,Female,Disabled,NECO,College of Education,5,11,12,2,0,0,1.6,2,0,6,1
2023/2024,North East,Bauchi,Shira,Sambuwal,Darajiyawa Nomadic Primary School,Female,Disabled,WAEC,College of Education,6,17,18,2,0,0,1.6,2,0,9,1
2023/2024,North East,Bauchi,Shira,Sambuwal,Ganjiwo Universal Education Primary School,Male,ALL,NABTEB,College of Education,54,140,161,5,3,0,1.6,19,0,89,1
2023/2024,North East,Bauchi,Shira,Sambuwal,Government Junior Secondary School Upper Basic Adamami,Male,ALL,NECO,College of Education,103,265,299,11,9,0,1.6,36,0,164,1
2023/2024,North East,Bauchi,Shira,Sambuwal,Gurlel Primary School,Male,ALL,WAEC,College of Education,139,359,403,17,14,0,1.6,49,0,219,2
2023/2024,North East,Bauchi,Shira,Sambuwal,Jamaa Primary School.,Male,Disabled,NABTEB,College of Education,3,9,11,0,0,0,1.6,1,0,6,0
2023/2024,North East,Bauchi,Shira,Sambuwal,Kyawawa Primary School,Male,Disabled,NECO,College of Education,6,15,18,2,0,0,1.6,2,0,9,1
2023/2024,North East,Bauchi,Shira,Sambuwal,Makarantan Malam Mustapha Sambuwal,Male,Disabled,WAEC,College of Education,7,20,19,2,0,0,1.6,2,0,10,1
2023/2024,North East,Bauchi,Shira,Sambuwal,Tawaila Upper Basic Yana,Female,ALL,NABTEB,University,35,92,102,25,23,0,1.4,12,0,42,1
2023/2024,North East,Bauchi,Shira,Sambuwal,Tsangayar Malam Abdu Sani Sawi,Female,ALL,NECO,University,67,175,184,39,36,0,1.3,23,0,80,2
2023/2024,North East,Bauchi,Shira,Sambuwal,Zainabari Primary School,Female,ALL,WAEC,University,99,258,270,65,56,0,1.3,34,0,112,6
2023/2024,North East,Bauchi,Shira,Sambuwal,Zigau North Primary School,Female,Disabled,NABTEB,University,3,9,9,6,5,0,1.4,1,0,1,1
2023/2024,North East,Bauchi,Shira,Shira,Adaha Primary School,Female,ALL,WAEC,College of Education,78,199,203,11,9,0,1.6,28,0,109,1
2023/2024,North East,Bauchi,Shira,Shira,Aliyu Abdulkadir Primary School,Female,Disabled,NABTEB,College of Education,3,9,9,0,0,0,1.6,1,0,5,0
2023/2024,North East,Bauchi,Shira,Shira,Alkaleri Bidis Primary School,Female,Disabled,NECO,College of Education,3,9,9,0,0,0,1.6,1,0,5,0
2023/2024,North East,Bauchi,Shira,Shira,Badali Science Academy Shira,Female,Disabled,WAEC,College of Education,5,11,11,2,0,0,1.6,2,0,5,1
2023/2024,North East,Bauchi,Shira,Shira,Belin Shirawa Nomadic Primary School,Male,ALL,NABTEB,College of Education,30,77,77,3,2,0,1.6,11,0,42,1
2023/2024,North East,Bauchi,Shira,Shira,Dalliyo Primary School,Male,ALL,NECO,College of Education,62,160,163,5,3,0,1.6,22,0,90,1
2023/2024,North East,Bauchi,Shira,Shira,Dangoli Primary School,Male,ALL,WAEC,College of Education,78,201,222,11,9,0,1.6,27,0,120,1
2023/2024,North East,Bauchi,Shira,Shira,Dushin Primary School,Male,Disabled,NABTEB,College of Education,3,9,9,0,0,0,1.6,1,0,5,0
2023/2024,North East,Bauchi,Shira,Shira,Gagidiba Primary School,Male,Disabled,NECO,College of Education,4,9,9,0,0,0,1.6,2,0,5,0
2023/2024,North East,Bauchi,Shira,Shira,Government Day Junior Secondary  Shool Shira,Male,Disabled,WAEC,College of Education,5,13,12,2,0,0,1.6,1,0,6,1
2023/2024,North East,Bauchi,Shira,Shira,Government Junior Secondary Dalli,Female,ALL,NABTEB,College of Education,38,99,107,5,3,0,1.6,13,0,58,1
2023/2024,North East,Bauchi,Shira,Shira,Government Junior Secondary School Aliyu Abdulkadir Upper Basic Shira,Female,ALL,NECO,College of Education,3,9,11,0,0,0,1.6,1,0,6,0
2023/2024,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Abdubun,Female,ALL,WAEC,College of Education,36,92,96,5,3,0,1.6,13,0,52,1
2023/2024,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Bangire,Female,Disabled,NABTEB,College of Education,3,9,9,0,0,0,1.6,1,0,5,0
2023/2024,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Beli,Female,Disabled,NECO,College of Education,5,11,12,2,0,0,1.6,2,0,6,1
2023/2024,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Dango,Female,Disabled,WAEC,College of Education,5,13,16,2,0,0,1.6,2,0,8,1
2023/2024,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Gaza,Male,ALL,NABTEB,College of Education,36,94,103,3,2,0,1.6,12,0,57,1
2023/2024,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Katabarwa,Male,ALL,NECO,College of Education,65,168,187,9,8,0,1.6,23,0,101,1
2023/2024,North East,Bauchi,Shira,Shira,Gurmun Primary School,Male,ALL,WAEC,College of Education,86,221,238,11,9,0,1.6,30,0,129,1
2023/2024,North East,Bauchi,Shira,Shira,Isore Primary School,Male,Disabled,NABTEB,College of Education,3,9,9,0,0,0,1.6,1,0,5,0
2023/2024,North East,Bauchi,Shira,Shira,Jahin Primary School,Male,Disabled,NECO,College of Education,4,9,9,2,0,0,1.6,2,0,4,1
2023/2024,North East,Bauchi,Shira,Shira,Kargo Primary School,Male,Disabled,WAEC,College of Education,6,15,18,2,0,0,1.6,2,0,9,1
2023/2024,North East,Bauchi,Shira,Shira,Makarantar Malam Bako Shehu,Female,ALL,NABTEB,Polytechnic,32,83,93,12,11,0,1.5,11,0,45,1
2023/2024,North East,Bauchi,Shira,Shira,Muazu Memorial Primary School,Female,ALL,NECO,Polytechnic,73,188,217,25,23,0,1.4,25,0,108,1
2023/2024,North East,Bauchi,Shira,Shira,Shira Pilot Science Primary School,Female,ALL,WAEC,Polytechnic,82,210,231,31,26,0,1.4,29,0,112,3
2023/2024,North East,Bauchi,Shira,Shira,Unguwar Hadejiyawa Primary School,Female,Disabled,NABTEB,Polytechnic,3,9,9,3,2,0,1.5,1,0,3,1
2023/2024,North East,Bauchi,Shira,Shira,Unguwar Hadejiyawa Upper Basic,Female,Disabled,NECO,Polytechnic,5,13,16,2,0,0,1.4,2,0,8,1
2023/2024,North East,Bauchi,Shira,Tsafi,Balkakori Primary School,Female,Disabled,WAEC,Polytechnic,7,18,18,2,0,0,1.4,2,0,9,1
2023/2024,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Male,ALL,NABTEB,Polytechnic,39,101,110,8,6,0,1.5,13,0,58,1
2023/2024,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Tsafi,Male,ALL,NECO,Polytechnic,86,223,250,31,28,0,1.4,30,0,123,2
2023/2024,North East,Bauchi,Shira,Tsafi,Jatan Universal Basic Education Primary School,Male,ALL,WAEC,Polytechnic,111,287,317,33,30,0,1.4,39,0,160,2
2023/2024,North East,Bauchi,Shira,Tsafi,Jss Nasarawan Tsafi,Male,Disabled,NABTEB,Polytechnic,3,9,9,0,0,0,1.5,1,0,5,0
2023/2024,North East,Bauchi,Shira,Tsafi,Lafiya Primary School,Male,Disabled,NECO,Polytechnic,7,20,21,2,0,0,1.4,2,0,11,1
2023/2024,North East,Bauchi,Shira,Tsafi,Makarantar Alaramma Ibrahim Bababngida Gagidiba,Male,Disabled,WAEC,Polytechnic,9,22,25,2,0,0,1.4,3,0,13,1
2023/2024,North East,Bauchi,Shira,Tsafi,Malaji Primary School,Female,ALL,NABTEB,University,58,149,175,51,44,0,1.4,21,0,67,5
2023/2024,North East,Bauchi,Shira,Tsafi,Nasarawan Tsafi Primary School,Female,ALL,NECO,University,106,274,326,78,72,0,1.3,37,0,136,4
2023/2024,North East,Bauchi,Shira,Tsafi,Sorodo,Female,ALL,WAEC,University,134,344,397,110,101,0,1.3,47,0,156,6
2023/2024,North East,Bauchi,Shira,Tsafi,Tarawo Primary School,Female,Disabled,NABTEB,University,3,9,9,6,5,0,1.4,1,0,1,1
2023/2024,North East,Bauchi,Shira,Tsafi,Tsafi Central Primary School,Female,Disabled,NECO,University,7,18,19,5,3,0,1.3,2,0,8,1
2023/2024,North East,Bauchi,Shira,Tsafi,Umar Abdulmalik Memorial Academy,Female,Disabled,WAEC,University,9,22,26,5,3,0,1.3,3,0,12,1
2023/2024,North East,Bauchi,Shira,Tsafi,Zigau Upper Basic,Male,ALL,NABTEB,University,54,140,161,34,26,0,1.4,19,0,70,5
2023/2024,North East,Bauchi,Shira,Tumfafi,Baffaru Nomadic Primary School,Male,ALL,NECO,University,97,250,294,72,65,0,1.3,33,0,122,4
2023/2024,North East,Bauchi,Shira,Tumfafi,Dago Dutsi Primary School,Male,ALL,WAEC,University,134,346,397,93,89,0,1.3,46,0,167,3
2023/2024,North East,Bauchi,Shira,Tumfafi,Daramushe Primary School,Male,Disabled,NABTEB,University,3,9,9,0,0,0,1.4,1,0,5,0
2023/2024,North East,Bauchi,Shira,Tumfafi,Ganuwa Primary School,Male,Disabled,NECO,University,7,17,21,5,3,0,1.3,3,0,9,1
2023/2024,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Male,Disabled,WAEC,University,10,24,30,5,3,0,1.3,4,0,14,1
2023/2024,North East,Bauchi,Shira,Tumfafi,Gwadal Primary School,Female,ALL,NABTEB,Polytechnic,32,83,93,12,11,0,1.5,11,0,45,1
2023/2024,North East,Bauchi,Shira,Tumfafi,Lambun Lalle Primary School,Female,ALL,NECO,Polytechnic,62,160,177,22,20,0,1.4,22,0,87,1
