"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","institution_type","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Comprehensive High School, Gaube","Female","all","WAEC","College of Education","219","216","132","45","43","2","1.8","3","84","88","2"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Comprehensive High School, Gaube","Female","disabled","NABTEB","College of Education","11","11","6","0","0","0","1.9","0","6","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Comprehensive High School, Gaube","Female","disabled","NECO","College of Education","11","11","6","0","0","0","1.8","0","6","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Comprehensive High School, Gaube","Female","disabled","WAEC","College of Education","20","20","12","4","5","0","1.8","0","8","8","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Comprehensive High School, Gaube","Male","all","NABTEB","College of Education","87","86","47","12","13","0","1.9","1","39","36","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Comprehensive High School, Gaube","Male","all","NECO","College of Education","183","180","114","33","28","5","1.8","3","66","82","5"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Comprehensive High School, Gaube","Male","all","WAEC","College of Education","251","247","145","40","38","2","1.8","4","102","106","2"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Comprehensive High School, Gaube","Male","disabled","NABTEB","College of Education","11","11","6","0","0","0","1.9","0","6","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Comprehensive High School, Gaube","Male","disabled","NECO","College of Education","14","14","8","4","4","0","1.8","0","6","4","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Comprehensive High School, Gaube","Male","disabled","WAEC","College of Education","20","20","12","4","5","0","1.8","0","8","8","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Government Secondary School, Gaube","Female","all","NABTEB","College of Education","148","146","92","35","31","4","1.9","2","54","57","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Government Secondary School, Gaube","Female","all","NECO","College of Education","302","298","183","74","62","13","1.8","4","115","108","13"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Government Secondary School, Gaube","Female","all","WAEC","College of Education","373","367","246","106","94","12","1.8","6","121","139","12"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Government Secondary School, Gaube","Female","disabled","NABTEB","College of Education","20","20","13","6","6","0","1.9","0","7","7","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Government Secondary School, Gaube","Female","disabled","NECO","College of Education","37","36","22","5","5","0","1.8","1","14","18","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Government Secondary School, Gaube","Female","disabled","WAEC","College of Education","53","52","33","13","9","4","1.8","1","19","21","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Government Secondary School, Gaube","Male","all","NABTEB","College of Education","160","158","102","35","31","4","1.9","2","56","68","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Government Secondary School, Gaube","Male","all","NECO","College of Education","309","304","195","70","62","8","1.8","5","109","125","8"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Government Secondary School, Gaube","Male","all","WAEC","College of Education","424","418","252","93","86","7","1.8","6","166","159","7"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Government Secondary School, Gaube","Male","disabled","NABTEB","College of Education","22","22","15","6","6","0","1.9","0","7","10","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Government Secondary School, Gaube","Male","disabled","NECO","College of Education","44","43","25","9","9","0","1.8","1","18","17","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Government Secondary School, Gaube","Male","disabled","WAEC","College of Education","59","58","33","9","9","0","1.8","1","25","25","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Unity College, Kuje","Female","all","NABTEB","Polytechnic","108","106","63","24","19","5","1.8","2","43","40","5"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Unity College, Kuje","Female","all","NECO","Polytechnic","228","225","135","42","38","4","1.8","3","90","93","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Unity College, Kuje","Female","all","WAEC","Polytechnic","336","331","214","71","67","4","1.8","5","117","144","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Unity College, Kuje","Female","disabled","NABTEB","Polytechnic","14","14","10","6","6","0","1.8","0","4","4","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Unity College, Kuje","Female","disabled","NECO","Polytechnic","30","30","16","5","5","0","1.8","0","14","12","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Unity College, Kuje","Female","disabled","WAEC","Polytechnic","43","42","26","9","9","0","1.8","1","16","18","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Unity College, Kuje","Male","all","NABTEB","Polytechnic","125","123","73","29","25","4","1.8","2","50","44","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Unity College, Kuje","Male","all","NECO","Polytechnic","247","243","152","42","38","4","1.8","4","91","111","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Unity College, Kuje","Male","all","WAEC","Polytechnic","342","337","196","62","57","5","1.8","5","141","135","5"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Unity College, Kuje","Male","disabled","NABTEB","Polytechnic","17","17","10","6","6","0","1.8","0","7","4","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Unity College, Kuje","Male","disabled","NECO","Polytechnic","30","30","19","4","5","0","1.8","0","11","15","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gaube","Unity College, Kuje","Male","disabled","WAEC","Polytechnic","47","46","27","9","9","0","1.8","1","19","18","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Community Secondary School, Gudun Karya","Female","all","NABTEB","Polytechnic","78","77","50","18","19","0","1.8","1","27","33","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Community Secondary School, Gudun Karya","Female","all","NECO","Polytechnic","167","165","103","37","33","4","1.8","2","62","67","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Community Secondary School, Gudun Karya","Female","all","WAEC","Polytechnic","195","192","117","45","43","2","1.8","3","75","72","2"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Community Secondary School, Gudun Karya","Female","disabled","NABTEB","Polytechnic","11","11","6","6","6","0","1.8","0","6","0","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Community Secondary School, Gudun Karya","Female","disabled","NECO","Polytechnic","17","17","10","4","4","0","1.8","0","7","5","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Community Secondary School, Gudun Karya","Female","disabled","WAEC","Polytechnic","24","24","15","4","5","0","1.8","0","9","12","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Community Secondary School, Gudun Karya","Male","all","NABTEB","Polytechnic","95","94","57","18","13","5","1.8","1","37","39","5"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Community Secondary School, Gudun Karya","Male","all","NECO","Polytechnic","192","189","120","42","38","4","1.8","3","69","78","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Community Secondary School, Gudun Karya","Male","all","WAEC","Polytechnic","225","222","132","45","43","2","1.8","3","90","88","2"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Community Secondary School, Gudun Karya","Male","disabled","NABTEB","Polytechnic","11","11","6","0","0","0","1.8","0","5","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Community Secondary School, Gudun Karya","Male","disabled","NECO","Polytechnic","23","23","13","5","5","0","1.8","0","10","8","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Community Secondary School, Gudun Karya","Male","disabled","WAEC","Polytechnic","30","30","18","4","5","0","1.8","0","12","15","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Comprehensive High School, Gudun Karya","Female","all","NABTEB","Polytechnic","72","71","41","18","19","0","1.8","1","30","24","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Comprehensive High School, Gudun Karya","Female","all","NECO","Polytechnic","146","144","86","28","24","4","1.8","2","58","58","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Comprehensive High School, Gudun Karya","Female","all","WAEC","Polytechnic","189","186","109","36","33","3","1.8","3","77","73","3"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Comprehensive High School, Gudun Karya","Female","disabled","NABTEB","Polytechnic","11","11","6","6","6","0","1.8","0","5","0","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Comprehensive High School, Gudun Karya","Female","disabled","NECO","Polytechnic","17","17","11","4","4","0","1.8","0","6","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Comprehensive High School, Gudun Karya","Female","disabled","WAEC","Polytechnic","27","27","15","4","5","0","1.8","0","12","12","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Comprehensive High School, Gudun Karya","Male","all","NABTEB","Polytechnic","75","74","44","12","13","0","1.8","1","30","33","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Comprehensive High School, Gudun Karya","Male","all","NECO","Polytechnic","155","153","86","23","19","4","1.8","2","67","63","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Comprehensive High School, Gudun Karya","Male","all","WAEC","Polytechnic","207","204","119","36","33","3","1.8","3","85","84","3"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Comprehensive High School, Gudun Karya","Male","disabled","NABTEB","Polytechnic","11","11","6","0","0","0","1.8","0","6","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Comprehensive High School, Gudun Karya","Male","disabled","NECO","Polytechnic","20","20","11","0","0","0","1.8","0","9","11","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Comprehensive High School, Gudun Karya","Male","disabled","WAEC","Polytechnic","24","24","12","4","5","0","1.8","0","12","9","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Government Secondary School, Gudun Karya","Female","all","NABTEB","University","63","62","38","17","18","0","1.6","1","24","20","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Government Secondary School, Gudun Karya","Female","all","NECO","University","110","108","65","23","19","4","1.6","2","43","43","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Government Secondary School, Gudun Karya","Female","all","WAEC","University","153","151","95","36","33","3","1.6","2","56","60","3"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Government Secondary School, Gudun Karya","Female","disabled","NABTEB","University","11","11","6","6","6","0","1.6","0","6","0","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Government Secondary School, Gudun Karya","Female","disabled","NECO","University","14","14","8","4","4","0","1.6","0","6","4","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Government Secondary School, Gudun Karya","Female","disabled","WAEC","University","17","17","10","4","4","0","1.6","0","7","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Government Secondary School, Gudun Karya","Male","all","NABTEB","University","63","62","38","12","13","0","1.6","1","24","26","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Government Secondary School, Gudun Karya","Male","all","NECO","University","108","106","61","19","19","0","1.6","2","45","42","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Government Secondary School, Gudun Karya","Male","all","WAEC","University","144","142","87","27","24","3","1.6","2","55","61","3"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Government Secondary School, Gudun Karya","Male","disabled","NABTEB","University","11","11","6","0","0","0","1.6","0","6","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Government Secondary School, Gudun Karya","Male","disabled","NECO","University","14","14","8","4","4","0","1.6","0","6","4","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Government Secondary School, Gudun Karya","Male","disabled","WAEC","University","17","17","10","4","4","0","1.6","0","7","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Unity College, Kuje","Female","all","NABTEB","Polytechnic","75","74","41","12","13","0","1.8","1","33","30","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Unity College, Kuje","Female","all","NECO","Polytechnic","149","147","84","19","14","5","1.8","2","63","65","5"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Unity College, Kuje","Female","all","WAEC","Polytechnic","173","170","98","36","33","3","1.8","3","72","62","3"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Unity College, Kuje","Female","disabled","NABTEB","Polytechnic","11","11","6","0","0","0","1.8","0","6","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Unity College, Kuje","Female","disabled","NECO","Polytechnic","14","14","8","0","0","0","1.8","0","6","8","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Unity College, Kuje","Female","disabled","WAEC","Polytechnic","20","20","12","4","5","0","1.8","0","8","8","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Unity College, Kuje","Male","all","NABTEB","Polytechnic","90","89","54","18","13","5","1.8","1","35","37","5"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Unity College, Kuje","Male","all","NECO","Polytechnic","164","162","95","28","24","4","1.8","2","67","67","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Unity College, Kuje","Male","all","WAEC","Polytechnic","242","238","148","40","38","2","1.8","4","90","109","2"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Unity College, Kuje","Male","disabled","NABTEB","Polytechnic","11","11","6","0","0","0","1.8","0","6","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Unity College, Kuje","Male","disabled","NECO","Polytechnic","17","17","11","4","4","0","1.8","0","6","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kuje","Gudun Karya","Unity College, Kuje","Male","disabled","WAEC","Polytechnic","26","26","15","4","5","0","1.8","0","11","11","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Community Secondary School, Ashara","Female","all","NABTEB","College of Education","149","147","86","29","25","4","1.9","2","61","58","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Community Secondary School, Ashara","Female","all","NECO","College of Education","253","249","143","42","38","4","1.8","4","106","102","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Community Secondary School, Ashara","Female","all","WAEC","College of Education","366","361","225","80","71","9","1.8","5","136","145","9"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Community Secondary School, Ashara","Female","disabled","NABTEB","College of Education","20","20","13","6","6","0","1.9","0","7","7","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Community Secondary School, Ashara","Female","disabled","NECO","College of Education","34","33","16","4","5","0","1.8","1","16","13","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Community Secondary School, Ashara","Female","disabled","WAEC","College of Education","50","49","28","9","9","0","1.8","1","21","20","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Community Secondary School, Ashara","Male","all","NABTEB","College of Education","137","135","79","18","12","6","1.9","2","56","62","6"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Community Secondary School, Ashara","Male","all","NECO","College of Education","253","249","149","37","33","4","1.8","4","100","113","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Community Secondary School, Ashara","Male","all","WAEC","College of Education","311","306","182","62","57","5","1.8","5","124","121","5"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Community Secondary School, Ashara","Male","disabled","NABTEB","College of Education","17","17","10","0","0","0","1.9","0","7","10","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Community Secondary School, Ashara","Male","disabled","NECO","College of Education","34","33","16","0","0","0","1.8","1","16","16","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Community Secondary School, Ashara","Male","disabled","WAEC","College of Education","44","43","24","9","9","0","1.8","1","19","15","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Comprehensive High School, Ashara","Female","all","NABTEB","College of Education","57","56","38","17","18","0","1.9","1","18","20","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Comprehensive High School, Ashara","Female","all","NECO","College of Education","114","112","66","28","24","4","1.8","2","46","38","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Comprehensive High School, Ashara","Female","all","WAEC","College of Education","141","139","85","31","29","2","1.8","2","54","54","2"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Comprehensive High School, Ashara","Female","disabled","NABTEB","College of Education","11","11","6","6","6","0","1.9","0","6","0","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Comprehensive High School, Ashara","Female","disabled","NECO","College of Education","11","11","6","5","5","0","1.8","0","6","1","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Comprehensive High School, Ashara","Female","disabled","WAEC","College of Education","11","11","7","4","5","0","1.8","0","4","4","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Comprehensive High School, Ashara","Male","all","NABTEB","College of Education","57","56","34","12","12","0","1.9","1","22","22","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Comprehensive High School, Ashara","Male","all","NECO","College of Education","120","118","74","28","24","4","1.8","2","44","47","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Comprehensive High School, Ashara","Male","all","WAEC","College of Education","146","144","89","31","28","3","1.8","2","55","58","3"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Comprehensive High School, Ashara","Male","disabled","NABTEB","College of Education","11","11","6","0","0","0","1.9","0","6","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Comprehensive High School, Ashara","Male","disabled","NECO","College of Education","11","11","8","4","4","0","1.8","0","3","3","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Comprehensive High School, Ashara","Male","disabled","WAEC","College of Education","11","11","7","4","5","0","1.8","0","4","4","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Government Secondary School, Ashara","Female","all","NABTEB","University","122","120","76","24","19","5","1.6","2","44","52","5"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Government Secondary School, Ashara","Female","all","NECO","University","238","234","138","42","33","9","1.6","4","96","96","9"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Government Secondary School, Ashara","Female","all","WAEC","University","289","285","167","62","52","10","1.6","4","118","105","10"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Government Secondary School, Ashara","Female","disabled","NABTEB","University","11","11","6","0","0","0","1.6","0","6","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Government Secondary School, Ashara","Female","disabled","NECO","University","17","17","8","0","0","0","1.6","0","9","8","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Government Secondary School, Ashara","Female","disabled","WAEC","University","24","24","12","4","5","0","1.6","0","12","9","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Government Secondary School, Ashara","Male","all","NABTEB","University","146","144","89","29","25","4","1.6","2","55","61","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Government Secondary School, Ashara","Male","all","NECO","University","287","283","172","56","47","9","1.6","4","111","117","9"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Government Secondary School, Ashara","Male","all","WAEC","University","377","371","228","67","57","10","1.6","6","143","162","10"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Government Secondary School, Ashara","Male","disabled","NABTEB","University","14","14","6","0","0","0","1.6","0","8","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Government Secondary School, Ashara","Male","disabled","NECO","University","24","24","13","5","5","0","1.6","0","11","9","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Government Secondary School, Ashara","Male","disabled","WAEC","University","34","33","18","4","5","0","1.6","1","15","15","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Unity College, Kwali","Female","all","NABTEB","Polytechnic","137","135","76","30","25","5","1.8","2","59","47","5"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Unity College, Kwali","Female","all","NECO","Polytechnic","262","258","158","47","38","9","1.8","4","100","112","9"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Unity College, Kwali","Female","all","WAEC","Polytechnic","341","336","204","76","71","5","1.8","5","132","128","5"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Unity College, Kwali","Female","disabled","NABTEB","Polytechnic","17","17","10","6","6","0","1.8","0","7","4","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Unity College, Kwali","Female","disabled","NECO","Polytechnic","30","30","16","4","5","0","1.8","0","14","13","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Unity College, Kwali","Female","disabled","WAEC","Polytechnic","44","43","27","9","9","0","1.8","1","16","18","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Unity College, Kwali","Male","all","NABTEB","Polytechnic","152","150","89","24","19","5","1.8","2","61","66","5"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Unity College, Kwali","Male","all","NECO","Polytechnic","275","271","152","42","38","4","1.8","4","119","111","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Unity College, Kwali","Male","all","WAEC","Polytechnic","392","386","222","62","57","5","1.8","6","164","161","5"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Unity College, Kwali","Male","disabled","NABTEB","Polytechnic","17","17","10","6","6","0","1.8","0","7","4","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Unity College, Kwali","Male","disabled","NECO","Polytechnic","34","33","16","4","5","0","1.8","1","16","13","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Ashara","Unity College, Kwali","Male","disabled","WAEC","Polytechnic","44","43","24","4","5","0","1.8","1","19","20","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Community Secondary School, Dafa","Female","all","NABTEB","University","87","86","50","18","19","0","1.6","1","36","33","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Community Secondary School, Dafa","Female","all","NECO","University","142","140","83","28","24","4","1.6","2","57","56","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Community Secondary School, Dafa","Female","all","WAEC","University","192","189","114","40","38","2","1.6","3","75","74","2"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Community Secondary School, Dafa","Female","disabled","NABTEB","University","11","11","6","0","0","0","1.6","0","6","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Community Secondary School, Dafa","Female","disabled","NECO","University","11","11","6","5","5","0","1.6","0","6","1","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Community Secondary School, Dafa","Female","disabled","WAEC","University","14","14","7","4","4","0","1.6","0","7","4","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Community Secondary School, Dafa","Male","all","NABTEB","University","95","94","50","12","12","0","1.6","1","44","38","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Community Secondary School, Dafa","Male","all","NECO","University","161","159","86","23","19","4","1.6","2","73","63","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Community Secondary School, Dafa","Male","all","WAEC","University","204","201","114","36","33","3","1.6","3","87","78","3"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Community Secondary School, Dafa","Male","disabled","NABTEB","University","11","11","6","0","0","0","1.6","0","6","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Community Secondary School, Dafa","Male","disabled","NECO","University","11","11","5","0","0","0","1.6","0","6","5","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Community Secondary School, Dafa","Male","disabled","WAEC","University","17","17","10","4","4","0","1.6","0","7","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Comprehensive High School, Dafa","Female","all","NABTEB","University","95","94","60","29","24","5","1.6","1","34","30","5"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Comprehensive High School, Dafa","Female","all","NECO","University","206","203","133","47","43","4","1.6","3","70","86","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Comprehensive High School, Dafa","Female","all","WAEC","University","231","228","145","53","48","5","1.6","3","83","93","5"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Comprehensive High School, Dafa","Female","disabled","NABTEB","University","11","11","6","6","6","0","1.6","0","6","0","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Comprehensive High School, Dafa","Female","disabled","NECO","University","17","17","11","4","4","0","1.6","0","6","6","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Comprehensive High School, Dafa","Female","disabled","WAEC","University","20","20","12","4","5","0","1.6","0","8","8","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Comprehensive High School, Dafa","Male","all","NABTEB","University","96","95","63","29","25","4","1.6","1","32","35","4"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Comprehensive High School, Dafa","Male","all","NECO","University","215","212","141","51","43","8","1.6","3","71","90","8"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Comprehensive High School, Dafa","Male","all","WAEC","University","225","222","148","58","52","6","1.6","3","74","91","6"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Comprehensive High School, Dafa","Male","disabled","NABTEB","University","11","11","6","6","6","0","1.6","0","6","0","0"
"2020/2021","North Central","Abuja Federal Capital Territory","Kwali","Dafa","Comprehensive High School, Dafa","Male","disabled","NECO","University","17","17","11","4","4","0","1.6","0","6","7","0"
