session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,ALL,WAEC,Polytechnic,23,60,65,4,3,0,1.6,12,0,49,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Disabled,NABTEB,Polytechnic,2,4,4,0,0,0,1.7,1,0,3,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Disabled,NECO,Polytechnic,2,4,5,0,0,0,1.6,1,0,4,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Female,Disabled,WAEC,Polytechnic,2,4,5,0,0,0,1.6,1,0,4,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,ALL,NABTEB,Polytechnic,17,45,47,2,1,0,1.7,8,0,36,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,ALL,NECO,Polytechnic,31,80,92,5,4,0,1.6,15,0,70,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,ALL,WAEC,Polytechnic,36,93,106,5,4,0,1.6,18,0,81,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Disabled,NABTEB,Polytechnic,2,5,5,0,0,0,1.7,1,0,4,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Disabled,NECO,Polytechnic,2,5,7,0,0,0,1.6,1,0,6,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Community Secondary School, Chulu/Koma",Male,Disabled,WAEC,Polytechnic,3,8,7,0,0,0,1.6,1,0,6,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Female,ALL,NABTEB,Polytechnic,11,28,28,2,1,0,1.7,6,0,21,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Female,ALL,NECO,Polytechnic,20,50,54,3,2,0,1.6,10,0,41,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Female,ALL,WAEC,Polytechnic,28,71,79,5,4,0,1.6,14,0,59,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Female,Disabled,NABTEB,Polytechnic,2,4,4,0,0,0,1.7,1,0,3,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Female,Disabled,NECO,Polytechnic,2,4,5,0,0,0,1.6,1,0,4,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Female,Disabled,WAEC,Polytechnic,2,5,5,0,0,0,1.6,1,0,4,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Male,ALL,NABTEB,Polytechnic,15,39,39,2,1,0,1.7,7,0,30,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Male,ALL,NECO,Polytechnic,27,67,70,3,2,0,1.6,14,0,54,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Male,ALL,WAEC,Polytechnic,43,111,126,5,4,0,1.6,22,0,97,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Male,Disabled,NABTEB,Polytechnic,2,5,5,0,0,0,1.7,1,0,4,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Male,Disabled,NECO,Polytechnic,2,5,7,0,0,0,1.6,1,0,6,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Comprehensive High School, Chulu/Koma",Male,Disabled,WAEC,Polytechnic,3,8,7,0,0,0,1.6,1,0,6,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Government Secondary School, Chulu/Koma",Female,ALL,NABTEB,College of Education,13,34,41,1,0,0,1.8,6,0,32,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Government Secondary School, Chulu/Koma",Female,ALL,NECO,College of Education,26,66,74,2,1,0,1.8,13,0,58,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Government Secondary School, Chulu/Koma",Female,ALL,WAEC,College of Education,34,87,94,2,1,0,1.8,17,0,74,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Government Secondary School, Chulu/Koma",Female,Disabled,NABTEB,College of Education,2,4,4,0,0,0,1.8,1,0,3,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Government Secondary School, Chulu/Koma",Female,Disabled,NECO,College of Education,2,5,5,0,0,0,1.8,1,0,4,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Government Secondary School, Chulu/Koma",Female,Disabled,WAEC,College of Education,3,8,7,0,0,0,1.8,1,0,6,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Government Secondary School, Chulu/Koma",Male,ALL,NABTEB,College of Education,20,50,53,1,0,0,1.8,10,0,42,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Government Secondary School, Chulu/Koma",Male,ALL,NECO,College of Education,37,96,108,2,1,0,1.8,18,0,86,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Government Secondary School, Chulu/Koma",Male,ALL,WAEC,College of Education,54,140,156,3,2,0,1.8,27,0,124,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Government Secondary School, Chulu/Koma",Male,Disabled,NABTEB,College of Education,2,5,5,0,0,0,1.8,1,0,4,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Government Secondary School, Chulu/Koma",Male,Disabled,NECO,College of Education,3,8,9,0,0,0,1.8,1,0,7,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Government Secondary School, Chulu/Koma",Male,Disabled,WAEC,College of Education,5,12,15,0,0,0,1.8,3,0,12,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Unity College, Yauri",Female,ALL,NABTEB,University,16,40,42,8,7,0,1.6,8,0,27,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Unity College, Yauri",Female,ALL,NECO,University,27,69,68,25,23,0,1.5,13,0,32,2
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Unity College, Yauri",Female,ALL,WAEC,University,34,88,94,28,27,0,1.5,17,0,50,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Unity College, Yauri",Female,Disabled,NABTEB,University,2,4,4,0,0,0,1.6,1,0,3,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Unity College, Yauri",Female,Disabled,NECO,University,2,4,4,2,1,0,1.5,1,0,1,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Unity College, Yauri",Female,Disabled,WAEC,University,2,6,7,2,1,0,1.5,1,0,4,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Unity College, Yauri",Male,ALL,NABTEB,University,21,56,58,11,9,0,1.6,10,0,37,2
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Unity College, Yauri",Male,ALL,NECO,University,37,96,97,24,23,0,1.5,18,0,57,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Unity College, Yauri",Male,ALL,WAEC,University,47,120,130,28,27,0,1.5,24,0,80,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Unity College, Yauri",Male,Disabled,NABTEB,University,2,5,5,0,0,0,1.6,1,0,4,0
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Unity College, Yauri",Male,Disabled,NECO,University,3,6,7,2,1,0,1.5,2,0,4,1
2022/2023,North West,Kebbi,Yauri,Chulu/Koma,"Unity College, Yauri",Male,Disabled,WAEC,University,4,10,9,2,1,0,1.5,1,1,5,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Community Secondary School, Gungun Sarki",Female,ALL,NABTEB,University,14,36,37,14,12,0,1.6,7,0,17,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Community Secondary School, Gungun Sarki",Female,ALL,NECO,University,28,72,84,33,31,0,1.5,14,0,38,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Community Secondary School, Gungun Sarki",Female,ALL,WAEC,University,41,105,117,44,42,0,1.5,20,0,55,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Community Secondary School, Gungun Sarki",Female,Disabled,NABTEB,University,2,4,4,2,1,0,1.6,1,0,1,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Community Secondary School, Gungun Sarki",Female,Disabled,NECO,University,2,6,7,2,1,0,1.5,1,0,4,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Community Secondary School, Gungun Sarki",Female,Disabled,WAEC,University,4,9,10,2,1,0,1.5,2,0,6,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Community Secondary School, Gungun Sarki",Male,ALL,NABTEB,University,17,44,50,14,13,0,1.6,9,0,28,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Community Secondary School, Gungun Sarki",Male,ALL,NECO,University,33,84,95,28,26,0,1.5,16,0,51,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Community Secondary School, Gungun Sarki",Male,ALL,WAEC,University,45,116,137,34,32,0,1.5,23,0,80,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Community Secondary School, Gungun Sarki",Male,Disabled,NABTEB,University,2,5,5,2,1,0,1.6,1,0,2,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Community Secondary School, Gungun Sarki",Male,Disabled,NECO,University,3,6,7,2,1,0,1.5,2,0,4,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Community Secondary School, Gungun Sarki",Male,Disabled,WAEC,University,4,10,12,2,1,0,1.5,2,0,8,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Comprehensive High School, Gungun Sarki",Female,ALL,NABTEB,University,21,53,59,19,16,0,1.6,11,0,31,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Comprehensive High School, Gungun Sarki",Female,ALL,NECO,University,38,97,102,36,31,0,1.5,19,0,50,5
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Comprehensive High School, Gungun Sarki",Female,ALL,WAEC,University,47,123,139,53,48,0,1.5,23,0,65,4
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Comprehensive High School, Gungun Sarki",Female,Disabled,NABTEB,University,2,5,5,2,1,0,1.6,1,0,2,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Comprehensive High School, Gungun Sarki",Female,Disabled,NECO,University,3,8,9,2,1,0,1.5,2,0,5,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Comprehensive High School, Gungun Sarki",Female,Disabled,WAEC,University,5,13,14,4,3,0,1.5,2,0,7,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Comprehensive High School, Gungun Sarki",Male,ALL,NABTEB,University,27,70,81,19,16,0,1.6,14,0,49,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Comprehensive High School, Gungun Sarki",Male,ALL,NECO,University,54,140,149,36,31,0,1.5,27,0,88,5
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Comprehensive High School, Gungun Sarki",Male,ALL,WAEC,University,72,186,198,56,55,0,1.5,35,0,110,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Comprehensive High School, Gungun Sarki",Male,Disabled,NABTEB,University,2,6,7,2,1,0,1.6,1,0,4,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Comprehensive High School, Gungun Sarki",Male,Disabled,NECO,University,5,14,17,2,1,0,1.5,2,0,12,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Comprehensive High School, Gungun Sarki",Male,Disabled,WAEC,University,8,19,22,4,3,0,1.5,5,0,14,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Government Secondary School, Gungun Sarki",Female,ALL,NABTEB,University,13,34,37,14,12,0,1.6,6,0,17,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Government Secondary School, Gungun Sarki",Female,ALL,NECO,University,26,67,79,35,33,0,1.5,13,0,32,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Government Secondary School, Gungun Sarki",Female,ALL,WAEC,University,30,78,92,36,35,0,1.5,15,0,42,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Government Secondary School, Gungun Sarki",Female,Disabled,NABTEB,University,2,4,4,2,1,0,1.6,1,0,1,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Government Secondary School, Gungun Sarki",Female,Disabled,NECO,University,2,4,5,2,1,0,1.5,1,0,2,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Government Secondary School, Gungun Sarki",Female,Disabled,WAEC,University,2,5,7,2,1,0,1.5,1,0,4,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Government Secondary School, Gungun Sarki",Male,ALL,NABTEB,University,18,45,53,14,13,0,1.6,9,0,30,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Government Secondary School, Gungun Sarki",Male,ALL,NECO,University,31,80,92,28,26,0,1.5,15,0,49,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Government Secondary School, Gungun Sarki",Male,ALL,WAEC,University,43,110,126,37,35,0,1.5,21,0,68,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Government Secondary School, Gungun Sarki",Male,Disabled,NABTEB,University,2,5,5,2,1,0,1.6,1,0,2,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Government Secondary School, Gungun Sarki",Male,Disabled,NECO,University,2,5,7,2,1,0,1.5,1,0,4,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Government Secondary School, Gungun Sarki",Male,Disabled,WAEC,University,3,8,7,2,1,0,1.5,1,0,4,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Unity College, Yauri",Female,ALL,NABTEB,University,21,54,54,19,16,0,1.6,11,0,27,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Unity College, Yauri",Female,ALL,NECO,University,37,96,102,33,31,0,1.5,18,0,53,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Unity College, Yauri",Female,ALL,WAEC,University,51,131,140,37,35,0,1.5,26,0,80,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Unity College, Yauri",Female,Disabled,NABTEB,University,2,5,5,2,1,0,1.6,1,0,2,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Unity College, Yauri",Female,Disabled,NECO,University,3,8,9,2,1,0,1.5,2,0,5,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Unity College, Yauri",Female,Disabled,WAEC,University,5,13,14,2,1,0,1.5,2,0,9,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Unity College, Yauri",Male,ALL,NABTEB,University,31,79,82,11,9,0,1.6,15,0,57,2
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Unity College, Yauri",Male,ALL,NECO,University,57,148,151,38,34,0,1.5,28,0,88,4
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Unity College, Yauri",Male,ALL,WAEC,University,79,204,203,49,48,0,1.5,39,0,120,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Unity College, Yauri",Male,Disabled,NABTEB,University,3,8,7,0,0,0,1.6,1,0,6,0
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Unity College, Yauri",Male,Disabled,NECO,University,6,14,16,2,1,0,1.5,3,0,11,1
2022/2023,North West,Kebbi,Yauri,Gungun Sarki,"Unity College, Yauri",Male,Disabled,WAEC,University,8,19,20,4,3,0,1.5,4,0,12,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Female,ALL,NABTEB,Polytechnic,19,49,50,2,1,0,1.7,9,0,39,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Female,ALL,NECO,Polytechnic,35,91,94,5,4,0,1.6,18,0,71,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Female,ALL,WAEC,Polytechnic,55,144,143,8,7,0,1.6,27,0,109,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Female,Disabled,NABTEB,Polytechnic,2,4,4,0,0,0,1.7,1,0,3,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Female,Disabled,NECO,Polytechnic,2,6,7,0,0,0,1.6,1,0,6,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Female,Disabled,WAEC,Polytechnic,4,9,11,0,0,0,1.6,2,0,9,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,ALL,NABTEB,Polytechnic,28,72,74,2,1,0,1.7,14,0,58,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,ALL,NECO,Polytechnic,53,136,150,7,5,0,1.6,27,0,116,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,ALL,WAEC,Polytechnic,72,186,192,9,8,0,1.6,35,0,148,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,Disabled,NABTEB,Polytechnic,2,5,5,0,0,0,1.7,1,0,4,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,Disabled,NECO,Polytechnic,4,9,10,0,0,0,1.6,2,0,8,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Community Secondary School, Jijima",Male,Disabled,WAEC,Polytechnic,6,14,15,0,0,0,1.6,3,0,12,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,ALL,NABTEB,Polytechnic,23,60,62,3,2,0,1.7,11,0,47,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,ALL,NECO,Polytechnic,44,114,118,8,7,0,1.6,22,0,89,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,ALL,WAEC,Polytechnic,63,160,169,12,11,0,1.6,32,0,126,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,Disabled,NABTEB,Polytechnic,2,5,5,0,0,0,1.7,1,0,4,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,Disabled,NECO,Polytechnic,4,10,11,0,0,0,1.6,2,0,9,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Female,Disabled,WAEC,Polytechnic,6,16,17,1,0,0,1.6,4,0,13,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,ALL,NABTEB,Polytechnic,33,84,90,4,3,0,1.7,16,0,69,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,ALL,NECO,Polytechnic,65,168,186,8,7,0,1.6,32,0,144,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,ALL,WAEC,Polytechnic,90,232,263,12,11,0,1.6,45,0,203,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,Disabled,NABTEB,Polytechnic,3,9,10,0,0,0,1.7,1,0,8,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,Disabled,NECO,Polytechnic,6,16,18,0,0,0,1.6,4,0,15,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Comprehensive High School, Jijima",Male,Disabled,WAEC,Polytechnic,9,23,23,1,0,0,1.6,4,0,18,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,ALL,NABTEB,College of Education,25,65,75,2,1,0,1.8,12,0,59,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,ALL,NECO,College of Education,44,113,128,3,2,0,1.8,22,0,101,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,ALL,WAEC,College of Education,63,160,174,4,3,0,1.8,32,0,137,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,Disabled,NABTEB,College of Education,2,5,5,0,0,0,1.8,1,0,4,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,Disabled,NECO,College of Education,4,9,11,0,0,0,1.8,2,0,9,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Female,Disabled,WAEC,College of Education,5,13,14,0,0,0,1.8,2,0,11,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,ALL,NABTEB,College of Education,27,70,78,1,0,0,1.8,14,0,62,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,ALL,NECO,College of Education,53,137,158,3,2,0,1.8,27,0,125,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,ALL,WAEC,College of Education,76,195,213,4,3,0,1.8,38,0,169,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,Disabled,NABTEB,College of Education,2,5,5,0,0,0,1.8,1,0,4,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,Disabled,NECO,College of Education,4,12,12,0,0,0,1.8,2,0,10,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Government Secondary School, Jijima",Male,Disabled,WAEC,College of Education,6,14,17,0,0,0,1.8,3,0,14,0
2022/2023,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,ALL,NABTEB,University,18,48,48,14,12,0,1.6,9,0,26,2
2022/2023,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,ALL,NECO,University,35,88,94,33,31,0,1.5,18,0,46,2
2022/2023,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,ALL,WAEC,University,44,114,121,40,38,0,1.5,21,0,61,2
2022/2023,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,Disabled,NABTEB,University,2,4,4,2,1,0,1.6,1,0,1,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,Disabled,NECO,University,2,5,5,2,1,0,1.5,1,0,2,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Female,Disabled,WAEC,University,3,8,7,2,1,0,1.5,1,0,4,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,ALL,NABTEB,University,26,67,66,19,16,0,1.6,13,0,37,2
2022/2023,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,ALL,NECO,University,47,120,130,33,31,0,1.5,24,0,76,2
2022/2023,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,ALL,WAEC,University,69,179,187,44,42,0,1.5,34,0,112,2
2022/2023,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,Disabled,NABTEB,University,2,5,5,2,1,0,1.6,1,0,2,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,Disabled,NECO,University,3,6,7,2,1,0,1.5,2,0,4,1
2022/2023,North West,Kebbi,Yauri,Jijima,"Unity College, Yauri",Male,Disabled,WAEC,University,4,10,12,2,1,0,1.5,2,0,8,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,ALL,NABTEB,Polytechnic,24,62,66,4,3,0,1.7,12,0,50,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,ALL,NECO,Polytechnic,45,115,124,9,8,0,1.6,22,0,93,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,ALL,WAEC,Polytechnic,61,157,174,10,9,0,1.6,30,0,132,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,Disabled,NABTEB,Polytechnic,2,4,4,0,0,0,1.7,1,0,3,0
2022/2023,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,Disabled,NECO,Polytechnic,3,8,9,0,0,0,1.6,2,0,7,0
2022/2023,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Female,Disabled,WAEC,Polytechnic,6,14,15,1,0,0,1.6,3,0,11,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Male,ALL,NABTEB,Polytechnic,31,80,81,2,1,0,1.7,15,0,64,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Male,ALL,NECO,Polytechnic,55,142,155,8,7,0,1.6,28,0,119,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Male,ALL,WAEC,Polytechnic,84,215,245,12,11,0,1.6,42,0,188,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Male,Disabled,NABTEB,Polytechnic,2,5,5,0,0,0,1.7,1,0,4,0
2022/2023,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Male,Disabled,NECO,Polytechnic,4,10,11,0,0,0,1.6,2,0,9,0
2022/2023,North West,Kebbi,Zuru,Bedi,"Community Secondary School, Bedi",Male,Disabled,WAEC,Polytechnic,6,17,18,1,0,0,1.6,3,0,14,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Female,ALL,NABTEB,Polytechnic,12,32,31,2,1,0,1.7,6,0,23,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Female,ALL,NECO,Polytechnic,26,66,68,4,3,0,1.6,13,0,51,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Female,ALL,WAEC,Polytechnic,31,79,81,5,4,0,1.6,16,0,61,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Female,Disabled,NABTEB,Polytechnic,2,4,4,0,0,0,1.7,1,0,3,0
2022/2023,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Female,Disabled,NECO,Polytechnic,2,5,5,0,0,0,1.6,1,0,4,0
2022/2023,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Female,Disabled,WAEC,Polytechnic,3,8,9,0,0,0,1.6,1,0,7,0
2022/2023,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Male,ALL,NABTEB,Polytechnic,17,44,47,2,1,0,1.7,9,0,36,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Male,ALL,NECO,Polytechnic,37,94,101,4,3,0,1.6,18,0,78,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Male,ALL,WAEC,Polytechnic,49,127,130,5,4,0,1.6,24,0,101,1
2022/2023,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Male,Disabled,NABTEB,Polytechnic,2,5,5,0,0,0,1.7,1,0,4,0
2022/2023,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Male,Disabled,NECO,Polytechnic,3,8,10,0,0,0,1.6,2,0,8,0
