session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Community Secondary School, Barwo / Nasarawo",Male,disabled,WAEC,28,20,16,6,3,4,71.4286,37.5,50.0,133.3333
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Comprehensive High School, Barwo / Nasarawo",Female,all,NABTEB,79,58,45,16,17,19,73.4177,35.5556,106.25,111.7647
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Comprehensive High School, Barwo / Nasarawo",Female,all,NECO,172,112,94,33,33,27,65.1163,35.1064,100.0,81.8182
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Comprehensive High School, Barwo / Nasarawo",Female,all,WAEC,210,149,117,41,37,34,70.9524,35.0427,90.2439,91.8919
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Comprehensive High School, Barwo / Nasarawo",Female,disabled,NABTEB,9,7,5,2,4,5,77.7778,40.0,200.0,125.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Comprehensive High School, Barwo / Nasarawo",Female,disabled,NECO,23,15,11,4,0,0,65.2174,36.3636,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Comprehensive High School, Barwo / Nasarawo",Female,disabled,WAEC,27,19,13,5,3,3,70.3704,38.4615,60.0,100.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Comprehensive High School, Barwo / Nasarawo",Male,all,NABTEB,87,63,53,19,21,18,72.4138,35.8491,110.5263,85.7143
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Comprehensive High School, Barwo / Nasarawo",Male,all,NECO,199,130,115,41,41,41,65.3266,35.6522,100.0,100.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Comprehensive High School, Barwo / Nasarawo",Male,all,WAEC,222,157,136,48,46,43,70.7207,35.2941,95.8333,93.4783
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Comprehensive High School, Barwo / Nasarawo",Male,disabled,NABTEB,11,8,8,3,5,6,72.7273,37.5,166.6667,120.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Comprehensive High School, Barwo / Nasarawo",Male,disabled,NECO,24,16,13,5,4,5,66.6667,38.4615,80.0,125.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Comprehensive High School, Barwo / Nasarawo",Male,disabled,WAEC,26,18,16,6,3,4,69.2308,37.5,50.0,133.3333
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Government Secondary School, Barwo / Nasarawo",Female,all,NABTEB,88,64,50,18,13,10,72.7273,36.0,72.2222,76.9231
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Government Secondary School, Barwo / Nasarawo",Female,all,NECO,162,106,85,29,28,26,65.4321,34.1176,96.5517,92.8571
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Government Secondary School, Barwo / Nasarawo",Female,all,WAEC,237,168,126,44,37,34,70.8861,34.9206,84.0909,91.8919
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Government Secondary School, Barwo / Nasarawo",Female,disabled,NABTEB,9,7,5,2,0,0,77.7778,40.0,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Government Secondary School, Barwo / Nasarawo",Female,disabled,NECO,18,12,9,3,4,4,66.6667,33.3333,133.3333,100.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Government Secondary School, Barwo / Nasarawo",Female,disabled,WAEC,27,19,13,5,3,3,70.3704,38.4615,60.0,100.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Government Secondary School, Barwo / Nasarawo",Male,all,NABTEB,100,72,61,21,16,12,72.0,34.4262,76.1905,75.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Government Secondary School, Barwo / Nasarawo",Male,all,NECO,180,117,110,39,32,30,65.0,35.4545,82.0513,93.75
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Government Secondary School, Barwo / Nasarawo",Male,all,WAEC,264,187,155,54,50,47,70.8333,34.8387,92.5926,94.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Government Secondary School, Barwo / Nasarawo",Male,disabled,NABTEB,11,8,8,3,0,0,72.7273,37.5,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Government Secondary School, Barwo / Nasarawo",Male,disabled,NECO,19,12,11,4,4,5,63.1579,36.3636,100.0,125.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Government Secondary School, Barwo / Nasarawo",Male,disabled,WAEC,30,21,16,6,4,4,70.0,37.5,66.6667,100.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Unity College, Nafada",Female,all,NABTEB,96,70,48,17,13,10,72.9167,35.4167,76.4706,76.9231
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Unity College, Nafada",Female,all,NECO,149,97,81,28,20,18,65.1007,34.5679,71.4286,90.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Unity College, Nafada",Female,all,WAEC,213,151,121,43,37,34,70.892,35.5372,86.0465,91.8919
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Unity College, Nafada",Female,disabled,NABTEB,12,9,5,2,0,0,75.0,40.0,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Unity College, Nafada",Female,disabled,NECO,20,13,11,4,0,0,65.0,36.3636,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Unity College, Nafada",Female,disabled,WAEC,27,19,13,5,3,3,70.3704,38.4615,60.0,100.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Unity College, Nafada",Male,all,NABTEB,91,66,48,17,11,12,72.5275,35.4167,64.7059,109.0909
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Unity College, Nafada",Male,all,NECO,144,94,80,28,28,25,65.2778,35.0,100.0,89.2857
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Unity College, Nafada",Male,all,WAEC,217,154,126,44,39,35,70.9677,34.9206,88.6364,89.7436
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Unity College, Nafada",Male,disabled,NABTEB,11,8,5,2,0,0,72.7273,40.0,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Unity College, Nafada",Male,disabled,NECO,19,12,11,4,5,5,63.1579,36.3636,125.0,100.0
2019/2020,North East,Gombe,Nafada,Barwo / Nasarawo,"Unity College, Nafada",Male,disabled,WAEC,23,16,12,4,3,4,69.5652,33.3333,75.0,133.3333
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Community Secondary School, Barwo Winde",Female,all,NABTEB,46,34,26,9,9,10,73.913,34.6154,100.0,111.1111
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Community Secondary School, Barwo Winde",Female,all,NECO,81,53,45,15,12,9,65.4321,33.3333,80.0,75.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Community Secondary School, Barwo Winde",Female,all,WAEC,85,60,46,16,16,14,70.5882,34.7826,100.0,87.5
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Community Secondary School, Barwo Winde",Female,disabled,NABTEB,9,7,5,2,0,0,77.7778,40.0,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Community Secondary School, Barwo Winde",Female,disabled,NECO,10,7,4,1,0,0,70.0,25.0,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Community Secondary School, Barwo Winde",Female,disabled,WAEC,10,7,6,2,0,0,70.0,33.3333,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Community Secondary School, Barwo Winde",Male,all,NABTEB,48,35,28,10,6,6,72.9167,35.7143,60.0,100.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Community Secondary School, Barwo Winde",Male,all,NECO,77,51,42,14,14,15,66.2338,33.3333,100.0,107.1429
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Community Secondary School, Barwo Winde",Male,all,WAEC,91,64,54,18,14,12,70.3297,33.3333,77.7778,85.7143
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Community Secondary School, Barwo Winde",Male,disabled,NABTEB,9,7,5,2,0,0,77.7778,40.0,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Community Secondary School, Barwo Winde",Male,disabled,NECO,10,7,4,1,0,0,70.0,25.0,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Community Secondary School, Barwo Winde",Male,disabled,WAEC,9,6,4,1,0,0,66.6667,25.0,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Comprehensive High School, Barwo Winde",Female,all,NABTEB,53,39,29,10,9,10,73.5849,34.4828,90.0,111.1111
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Comprehensive High School, Barwo Winde",Female,all,NECO,103,68,56,19,20,17,66.0194,33.9286,105.2632,85.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Comprehensive High School, Barwo Winde",Female,all,WAEC,137,97,77,27,28,24,70.8029,35.0649,103.7037,85.7143
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Comprehensive High School, Barwo Winde",Female,disabled,NABTEB,9,7,5,2,0,0,77.7778,40.0,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Comprehensive High School, Barwo Winde",Female,disabled,NECO,10,7,4,1,4,4,70.0,25.0,400.0,100.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Comprehensive High School, Barwo Winde",Female,disabled,WAEC,14,10,8,3,3,3,71.4286,37.5,100.0,100.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Comprehensive High School, Barwo Winde",Male,all,NABTEB,57,42,33,12,11,12,73.6842,36.3636,91.6667,109.0909
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Comprehensive High School, Barwo Winde",Male,all,NECO,109,72,59,20,23,20,66.055,33.8983,115.0,86.9565
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Comprehensive High School, Barwo Winde",Male,all,WAEC,142,101,82,29,25,24,71.1268,35.3659,86.2069,96.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Comprehensive High School, Barwo Winde",Male,disabled,NABTEB,9,7,5,2,0,0,77.7778,40.0,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Comprehensive High School, Barwo Winde",Male,disabled,NECO,10,7,4,1,5,5,70.0,25.0,500.0,100.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Comprehensive High School, Barwo Winde",Male,disabled,WAEC,14,10,8,3,4,4,71.4286,37.5,133.3333,100.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Government Secondary School, Barwo Winde",Female,all,NABTEB,114,83,67,23,26,24,72.807,34.3284,113.0435,92.3077
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Government Secondary School, Barwo Winde",Female,all,NECO,207,136,119,42,45,40,65.7005,35.2941,107.1429,88.8889
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Government Secondary School, Barwo Winde",Female,all,WAEC,273,194,159,55,53,48,71.0623,34.5912,96.3636,90.566
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Government Secondary School, Barwo Winde",Female,disabled,NABTEB,16,12,7,2,4,5,75.0,28.5714,200.0,125.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Government Secondary School, Barwo Winde",Female,disabled,NECO,30,20,17,6,8,9,66.6667,35.2941,133.3333,112.5
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Government Secondary School, Barwo Winde",Female,disabled,WAEC,41,29,23,8,6,7,70.7317,34.7826,75.0,116.6667
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Government Secondary School, Barwo Winde",Male,all,NABTEB,98,71,58,20,16,12,72.449,34.4828,80.0,75.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Government Secondary School, Barwo Winde",Male,all,NECO,195,127,121,42,42,41,65.1282,34.7107,100.0,97.619
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Government Secondary School, Barwo Winde",Male,all,WAEC,253,179,154,54,53,47,70.751,35.0649,98.1481,88.6792
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Government Secondary School, Barwo Winde",Male,disabled,NABTEB,16,12,10,3,0,0,75.0,30.0,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Government Secondary School, Barwo Winde",Male,disabled,NECO,29,19,15,5,5,5,65.5172,33.3333,100.0,100.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Government Secondary School, Barwo Winde",Male,disabled,WAEC,33,23,20,7,7,8,69.697,35.0,100.0,114.2857
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Unity College, Nafada",Female,all,NABTEB,58,43,33,12,13,15,74.1379,36.3636,108.3333,115.3846
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Unity College, Nafada",Female,all,NECO,122,79,69,24,32,31,64.7541,34.7826,133.3333,96.875
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Unity College, Nafada",Female,all,WAEC,142,101,87,30,34,30,71.1268,34.4828,113.3333,88.2353
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Unity College, Nafada",Female,disabled,NABTEB,9,7,5,2,4,5,77.7778,40.0,200.0,125.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Unity College, Nafada",Female,disabled,NECO,13,8,6,2,4,4,61.5385,33.3333,200.0,100.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Unity College, Nafada",Female,disabled,WAEC,17,12,10,3,3,3,70.5882,30.0,100.0,100.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Unity College, Nafada",Male,all,NABTEB,59,43,38,14,11,12,72.8814,36.8421,78.5714,109.0909
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Unity College, Nafada",Male,all,NECO,108,71,64,22,23,20,65.7407,34.375,104.5455,86.9565
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Unity College, Nafada",Male,all,WAEC,133,95,84,29,32,31,71.4286,34.5238,110.3448,96.875
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Unity College, Nafada",Male,disabled,NABTEB,9,7,5,2,0,0,77.7778,40.0,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Unity College, Nafada",Male,disabled,NECO,12,8,7,2,0,0,66.6667,28.5714,0.0,0.0
2019/2020,North East,Gombe,Nafada,Barwo Winde,"Unity College, Nafada",Male,disabled,WAEC,14,10,8,3,3,4,71.4286,37.5,100.0,133.3333
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Community Secondary School, Birin Bolewa",Female,all,NABTEB,88,64,55,19,26,24,72.7273,34.5455,136.8421,92.3077
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Community Secondary School, Birin Bolewa",Female,all,NECO,149,97,84,29,37,35,65.1007,34.5238,127.5862,94.5946
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Community Secondary School, Birin Bolewa",Female,all,WAEC,183,130,108,38,40,37,71.0383,35.1852,105.2632,92.5
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Community Secondary School, Birin Bolewa",Female,disabled,NABTEB,9,7,5,2,4,5,77.7778,40.0,200.0,125.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Community Secondary School, Birin Bolewa",Female,disabled,NECO,13,8,6,2,4,4,61.5385,33.3333,200.0,100.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Community Secondary School, Birin Bolewa",Female,disabled,WAEC,14,10,8,3,3,3,71.4286,37.5,100.0,100.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Community Secondary School, Birin Bolewa",Male,all,NABTEB,103,75,63,22,22,19,72.8155,34.9206,100.0,86.3636
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Community Secondary School, Birin Bolewa",Male,all,NECO,175,114,113,39,50,46,65.1429,34.5133,128.2051,92.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Community Secondary School, Birin Bolewa",Male,all,WAEC,248,176,150,52,61,55,70.9677,34.6667,117.3077,90.1639
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Community Secondary School, Birin Bolewa",Male,disabled,NABTEB,9,7,5,2,0,0,77.7778,40.0,0.0,0.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Community Secondary School, Birin Bolewa",Male,disabled,NECO,14,9,9,3,4,5,64.2857,33.3333,133.3333,125.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Community Secondary School, Birin Bolewa",Male,disabled,WAEC,21,15,12,4,4,4,71.4286,33.3333,100.0,100.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Comprehensive High School, Birin Bolewa",Female,all,NABTEB,100,72,55,19,17,15,72.0,34.5455,89.4737,88.2353
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Comprehensive High School, Birin Bolewa",Female,all,NECO,192,125,113,39,45,40,65.1042,34.5133,115.3846,88.8889
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Comprehensive High School, Birin Bolewa",Female,all,WAEC,248,177,148,52,59,55,71.371,35.1351,113.4615,93.2203
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Comprehensive High School, Birin Bolewa",Female,disabled,NABTEB,14,10,7,2,4,5,71.4286,28.5714,200.0,125.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Comprehensive High School, Birin Bolewa",Female,disabled,NECO,25,16,15,5,4,4,64.0,33.3333,80.0,100.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Comprehensive High School, Birin Bolewa",Female,disabled,WAEC,36,26,19,7,6,7,72.2222,36.8421,85.7143,116.6667
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Comprehensive High School, Birin Bolewa",Male,all,NABTEB,119,87,78,27,32,31,73.1092,34.6154,118.5185,96.875
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Comprehensive High School, Birin Bolewa",Male,all,NECO,231,151,148,51,59,56,65.368,34.4595,115.6863,94.9153
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Comprehensive High School, Birin Bolewa",Male,all,WAEC,313,223,191,66,71,67,71.246,34.555,107.5758,94.3662
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Comprehensive High School, Birin Bolewa",Male,disabled,NABTEB,16,12,10,3,5,6,75.0,30.0,166.6667,120.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Comprehensive High School, Birin Bolewa",Male,disabled,NECO,29,19,18,6,4,5,65.5172,33.3333,66.6667,125.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Comprehensive High School, Birin Bolewa",Male,disabled,WAEC,42,30,24,8,7,8,71.4286,33.3333,87.5,114.2857
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Government Secondary School, Birin Bolewa",Female,all,NABTEB,73,53,43,15,17,19,72.6027,34.8837,113.3333,111.7647
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Government Secondary School, Birin Bolewa",Female,all,NECO,129,84,72,25,32,31,65.1163,34.7222,128.0,96.875
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Government Secondary School, Birin Bolewa",Female,all,WAEC,155,111,89,31,34,30,71.6129,34.8315,109.6774,88.2353
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Government Secondary School, Birin Bolewa",Female,disabled,NABTEB,12,9,7,2,4,5,75.0,28.5714,200.0,125.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Government Secondary School, Birin Bolewa",Female,disabled,NECO,18,12,9,3,4,4,66.6667,33.3333,133.3333,100.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Government Secondary School, Birin Bolewa",Female,disabled,WAEC,22,16,12,4,3,3,72.7273,33.3333,75.0,100.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Government Secondary School, Birin Bolewa",Male,all,NABTEB,73,53,48,17,16,19,72.6027,35.4167,94.1176,118.75
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Government Secondary School, Birin Bolewa",Male,all,NECO,135,88,88,31,37,36,65.1852,35.2273,119.3548,97.2973
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Government Secondary School, Birin Bolewa",Male,all,WAEC,161,115,102,35,40,35,71.4286,34.3137,114.2857,87.5
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Government Secondary School, Birin Bolewa",Male,disabled,NABTEB,9,7,5,2,0,0,77.7778,40.0,0.0,0.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Government Secondary School, Birin Bolewa",Male,disabled,NECO,17,11,11,4,5,5,64.7059,36.3636,125.0,100.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Government Secondary School, Birin Bolewa",Male,disabled,WAEC,21,15,12,4,4,4,71.4286,33.3333,100.0,100.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Unity College, Nafada",Female,all,NABTEB,88,64,55,19,21,19,72.7273,34.5455,110.5263,90.4762
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Unity College, Nafada",Female,all,NECO,154,101,92,32,37,35,65.5844,34.7826,115.625,94.5946
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Unity College, Nafada",Female,all,WAEC,203,145,122,42,43,41,71.4286,34.4262,102.381,95.3488
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Unity College, Nafada",Female,disabled,NABTEB,9,7,5,2,4,5,77.7778,40.0,200.0,125.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Unity College, Nafada",Female,disabled,NECO,18,12,9,3,4,4,66.6667,33.3333,133.3333,100.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Unity College, Nafada",Female,disabled,WAEC,22,16,12,4,3,3,72.7273,33.3333,75.0,100.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Unity College, Nafada",Male,all,NABTEB,99,72,59,21,21,18,72.7273,35.5932,100.0,85.7143
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Unity College, Nafada",Male,all,NECO,163,106,106,37,41,36,65.0307,34.9057,110.8108,87.8049
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Unity College, Nafada",Male,all,WAEC,201,143,130,45,42,39,71.1443,34.6154,93.3333,92.8571
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Unity College, Nafada",Male,disabled,NABTEB,12,9,8,3,5,6,75.0,37.5,166.6667,120.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Unity College, Nafada",Male,disabled,NECO,19,12,11,4,4,5,63.1579,36.3636,100.0,125.0
2019/2020,North East,Gombe,Nafada,Birin Bolewa,"Unity College, Nafada",Male,disabled,WAEC,23,16,14,5,3,4,69.5652,35.7143,60.0,133.3333
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Community Secondary School, Deba",Female,all,NABTEB,73,53,45,16,22,19,72.6027,35.5556,137.5,86.3636
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Community Secondary School, Deba",Female,all,NECO,147,96,85,29,41,41,65.3061,34.1176,141.3793,100.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Community Secondary School, Deba",Female,all,WAEC,186,132,111,39,37,34,70.9677,35.1351,94.8718,91.8919
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Community Secondary School, Deba",Female,disabled,NABTEB,10,7,5,2,4,5,70.0,40.0,200.0,125.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Community Secondary School, Deba",Female,disabled,NECO,18,12,9,3,4,5,66.6667,33.3333,133.3333,125.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Community Secondary School, Deba",Female,disabled,WAEC,24,17,13,5,3,3,70.8333,38.4615,60.0,100.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Community Secondary School, Deba",Male,all,NABTEB,75,55,48,17,22,25,73.3333,35.4167,129.4118,113.6364
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Community Secondary School, Deba",Male,all,NECO,142,92,88,31,33,31,64.7887,35.2273,106.4516,93.9394
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Community Secondary School, Deba",Male,all,WAEC,182,129,116,40,47,43,70.8791,34.4828,117.5,91.4894
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Community Secondary School, Deba",Male,disabled,NABTEB,9,7,5,2,6,6,77.7778,40.0,300.0,100.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Community Secondary School, Deba",Male,disabled,NECO,19,12,11,4,5,5,63.1579,36.3636,125.0,100.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Community Secondary School, Deba",Male,disabled,WAEC,21,15,12,4,4,4,71.4286,33.3333,100.0,100.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Comprehensive High School, Deba",Female,all,NABTEB,89,64,48,17,13,9,71.9101,35.4167,76.4706,69.2308
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Comprehensive High School, Deba",Female,all,NECO,182,119,101,35,33,32,65.3846,34.6535,94.2857,96.9697
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Comprehensive High School, Deba",Female,all,WAEC,212,151,112,39,34,30,71.2264,34.8214,87.1795,88.2353
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Comprehensive High School, Deba",Female,disabled,NABTEB,10,7,5,2,0,0,70.0,40.0,0.0,0.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Comprehensive High School, Deba",Female,disabled,NECO,15,10,7,2,4,5,66.6667,28.5714,200.0,125.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Comprehensive High School, Deba",Female,disabled,WAEC,19,14,10,3,3,3,73.6842,30.0,100.0,100.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Comprehensive High School, Deba",Male,all,NABTEB,91,66,53,19,16,12,72.5275,35.8491,84.2105,75.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Comprehensive High School, Deba",Male,all,NECO,178,116,106,37,28,26,65.1685,34.9057,75.6757,92.8571
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Comprehensive High School, Deba",Male,all,WAEC,217,154,118,41,36,31,70.9677,34.7458,87.8049,86.1111
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Comprehensive High School, Deba",Male,disabled,NABTEB,9,7,5,2,0,0,77.7778,40.0,0.0,0.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Comprehensive High School, Deba",Male,disabled,NECO,17,11,9,3,0,0,64.7059,33.3333,0.0,0.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Comprehensive High School, Deba",Male,disabled,WAEC,23,16,12,4,4,4,69.5652,33.3333,100.0,100.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Government Secondary School, Deba",Female,all,NABTEB,51,37,31,11,13,15,72.549,35.4839,118.1818,115.3846
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Government Secondary School, Deba",Female,all,NECO,86,57,45,15,20,18,66.2791,33.3333,133.3333,90.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Government Secondary School, Deba",Female,all,WAEC,125,89,69,24,25,24,71.2,34.7826,104.1667,96.0
2019/2020,North East,Gombe,Yamaltu/Deba,Deba,"Government Secondary School, Deba",Female,disabled,NABTEB,9,7,5,2,4,5,77.7778,40.0,200.0,125.0
