session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,North West,Katsina,Funtua,Dukke,"Comprehensive High School, Dukke",Female,disabled,NECO,14,9,6,2,0,0,64.2857,33.3333,0.0,0.0
2019/2020,North West,Katsina,Funtua,Dukke,"Comprehensive High School, Dukke",Female,disabled,WAEC,16,11,8,3,0,0,68.75,37.5,0.0,0.0
2019/2020,North West,Katsina,Funtua,Dukke,"Comprehensive High School, Dukke",Male,all,NABTEB,86,60,50,16,16,17,69.7674,32.0,100.0,106.25
2019/2020,North West,Katsina,Funtua,Dukke,"Comprehensive High School, Dukke",Male,all,NECO,144,90,80,26,25,20,62.5,32.5,96.1538,80.0
2019/2020,North West,Katsina,Funtua,Dukke,"Comprehensive High School, Dukke",Male,all,WAEC,169,116,95,32,30,28,68.6391,33.6842,93.75,93.3333
2019/2020,North West,Katsina,Funtua,Dukke,"Comprehensive High School, Dukke",Male,disabled,NABTEB,12,8,7,2,0,0,66.6667,28.5714,0.0,0.0
2019/2020,North West,Katsina,Funtua,Dukke,"Comprehensive High School, Dukke",Male,disabled,NECO,13,8,6,2,0,0,61.5385,33.3333,0.0,0.0
2019/2020,North West,Katsina,Funtua,Dukke,"Comprehensive High School, Dukke",Male,disabled,WAEC,16,11,8,3,5,6,68.75,37.5,166.6667,120.0
2019/2020,North West,Katsina,Funtua,Dukke,"Government Secondary School, Dukke",Female,all,NABTEB,92,64,48,16,13,15,69.5652,33.3333,81.25,115.3846
2019/2020,North West,Katsina,Funtua,Dukke,"Government Secondary School, Dukke",Female,all,NECO,168,106,93,31,37,34,63.0952,33.3333,119.3548,91.8919
2019/2020,North West,Katsina,Funtua,Dukke,"Government Secondary School, Dukke",Female,all,WAEC,230,157,129,42,45,40,68.2609,32.5581,107.1429,88.8889
2019/2020,North West,Katsina,Funtua,Dukke,"Government Secondary School, Dukke",Female,disabled,NABTEB,13,9,6,2,0,0,69.2308,33.3333,0.0,0.0
2019/2020,North West,Katsina,Funtua,Dukke,"Government Secondary School, Dukke",Female,disabled,NECO,20,13,11,4,5,6,65.0,36.3636,125.0,120.0
2019/2020,North West,Katsina,Funtua,Dukke,"Government Secondary School, Dukke",Female,disabled,WAEC,23,16,10,3,5,5,69.5652,30.0,166.6667,100.0
2019/2020,North West,Katsina,Funtua,Dukke,"Government Secondary School, Dukke",Male,all,NABTEB,111,77,71,23,24,26,69.3694,32.3944,104.3478,108.3333
2019/2020,North West,Katsina,Funtua,Dukke,"Government Secondary School, Dukke",Male,all,NECO,204,128,119,39,43,40,62.7451,32.7731,110.2564,93.0233
2019/2020,North West,Katsina,Funtua,Dukke,"Government Secondary School, Dukke",Male,all,WAEC,271,185,159,52,50,44,68.2657,32.7044,96.1538,88.0
2019/2020,North West,Katsina,Funtua,Dukke,"Government Secondary School, Dukke",Male,disabled,NABTEB,12,8,7,2,0,0,66.6667,28.5714,0.0,0.0
2019/2020,North West,Katsina,Funtua,Dukke,"Government Secondary School, Dukke",Male,disabled,NECO,23,14,12,4,6,7,60.8696,33.3333,150.0,116.6667
2019/2020,North West,Katsina,Funtua,Dukke,"Government Secondary School, Dukke",Male,disabled,WAEC,29,20,16,5,5,6,68.9655,31.25,100.0,120.0
2019/2020,North West,Katsina,Funtua,Dukke,"Unity College, Funtua",Female,all,NABTEB,76,53,42,14,13,15,69.7368,33.3333,92.8571,115.3846
2019/2020,North West,Katsina,Funtua,Dukke,"Unity College, Funtua",Female,all,NECO,144,90,80,26,21,17,62.5,32.5,80.7692,80.9524
2019/2020,North West,Katsina,Funtua,Dukke,"Unity College, Funtua",Female,all,WAEC,200,137,101,34,27,25,68.5,33.6634,79.4118,92.5926
2019/2020,North West,Katsina,Funtua,Dukke,"Unity College, Funtua",Female,disabled,NABTEB,13,9,7,2,0,0,69.2308,28.5714,0.0,0.0
2019/2020,North West,Katsina,Funtua,Dukke,"Unity College, Funtua",Female,disabled,NECO,13,8,6,2,0,0,61.5385,33.3333,0.0,0.0
2019/2020,North West,Katsina,Funtua,Dukke,"Unity College, Funtua",Female,disabled,WAEC,16,11,8,3,5,5,68.75,37.5,166.6667,100.0
2019/2020,North West,Katsina,Funtua,Dukke,"Unity College, Funtua",Male,all,NABTEB,80,55,44,14,16,17,68.75,31.8182,114.2857,106.25
2019/2020,North West,Katsina,Funtua,Dukke,"Unity College, Funtua",Male,all,NECO,167,105,95,31,25,20,62.8743,32.6316,80.6452,80.0
2019/2020,North West,Katsina,Funtua,Dukke,"Unity College, Funtua",Male,all,WAEC,207,141,122,41,35,33,68.1159,33.6066,85.3659,94.2857
2019/2020,North West,Katsina,Funtua,Dukke,"Unity College, Funtua",Male,disabled,NABTEB,12,8,7,2,0,0,66.6667,28.5714,0.0,0.0
2019/2020,North West,Katsina,Funtua,Dukke,"Unity College, Funtua",Male,disabled,NECO,13,8,6,2,0,0,61.5385,33.3333,0.0,0.0
2019/2020,North West,Katsina,Funtua,Dukke,"Unity College, Funtua",Male,disabled,WAEC,19,13,11,4,5,6,68.4211,36.3636,125.0,120.0
2019/2020,North West,Katsina,Funtua,Goya,"Community Secondary School, Goya",Female,all,NABTEB,151,105,83,27,32,29,69.5364,32.5301,118.5185,90.625
2019/2020,North West,Katsina,Funtua,Goya,"Community Secondary School, Goya",Female,all,NECO,246,155,133,44,42,39,63.0081,33.0827,95.4545,92.8571
2019/2020,North West,Katsina,Funtua,Goya,"Community Secondary School, Goya",Female,all,WAEC,315,215,176,58,62,59,68.254,32.9545,106.8966,95.1613
2019/2020,North West,Katsina,Funtua,Goya,"Community Secondary School, Goya",Female,disabled,NABTEB,12,8,6,2,6,7,66.6667,33.3333,300.0,116.6667
2019/2020,North West,Katsina,Funtua,Goya,"Community Secondary School, Goya",Female,disabled,NECO,20,13,11,4,5,6,65.0,36.3636,125.0,120.0
2019/2020,North West,Katsina,Funtua,Goya,"Community Secondary School, Goya",Female,disabled,WAEC,26,18,13,4,0,0,69.2308,30.7692,0.0,0.0
2019/2020,North West,Katsina,Funtua,Goya,"Community Secondary School, Goya",Male,all,NABTEB,160,111,97,32,39,35,69.375,32.9897,121.875,89.7436
2019/2020,North West,Katsina,Funtua,Goya,"Community Secondary School, Goya",Male,all,NECO,256,160,152,50,55,47,62.5,32.8947,110.0,85.4545
2019/2020,North West,Katsina,Funtua,Goya,"Community Secondary School, Goya",Male,all,WAEC,341,233,211,69,74,65,68.3284,32.7014,107.2464,87.8378
2019/2020,North West,Katsina,Funtua,Goya,"Community Secondary School, Goya",Male,disabled,NABTEB,12,8,7,2,0,0,66.6667,28.5714,0.0,0.0
2019/2020,North West,Katsina,Funtua,Goya,"Community Secondary School, Goya",Male,disabled,NECO,23,14,12,4,6,7,60.8696,33.3333,150.0,116.6667
2019/2020,North West,Katsina,Funtua,Goya,"Community Secondary School, Goya",Male,disabled,WAEC,29,20,16,5,5,5,68.9655,31.25,100.0,100.0
2019/2020,North West,Katsina,Funtua,Goya,"Comprehensive High School, Goya",Female,all,NABTEB,98,68,54,18,20,22,69.3878,33.3333,111.1111,110.0
2019/2020,North West,Katsina,Funtua,Goya,"Comprehensive High School, Goya",Female,all,NECO,182,115,104,35,37,34,63.1868,33.6538,105.7143,91.8919
2019/2020,North West,Katsina,Funtua,Goya,"Comprehensive High School, Goya",Female,all,WAEC,243,166,142,46,49,44,68.3128,32.3944,106.5217,89.7959
2019/2020,North West,Katsina,Funtua,Goya,"Comprehensive High School, Goya",Female,disabled,NABTEB,13,9,6,2,0,0,69.2308,33.3333,0.0,0.0
2019/2020,North West,Katsina,Funtua,Goya,"Comprehensive High School, Goya",Female,disabled,NECO,20,13,11,4,5,6,65.0,36.3636,125.0,120.0
2019/2020,North West,Katsina,Funtua,Goya,"Comprehensive High School, Goya",Female,disabled,WAEC,26,18,13,4,4,5,69.2308,30.7692,100.0,125.0
2019/2020,North West,Katsina,Funtua,Goya,"Comprehensive High School, Goya",Male,all,NABTEB,86,60,54,17,16,17,69.7674,31.4815,94.1176,106.25
2019/2020,North West,Katsina,Funtua,Goya,"Comprehensive High School, Goya",Male,all,NECO,188,118,116,38,49,47,62.766,32.7586,128.9474,95.9184
2019/2020,North West,Katsina,Funtua,Goya,"Comprehensive High School, Goya",Male,all,WAEC,235,161,145,47,60,54,68.5106,32.4138,127.6596,90.0
2019/2020,North West,Katsina,Funtua,Goya,"Comprehensive High School, Goya",Male,disabled,NABTEB,12,8,7,2,0,0,66.6667,28.5714,0.0,0.0
2019/2020,North West,Katsina,Funtua,Goya,"Comprehensive High School, Goya",Male,disabled,NECO,20,13,12,4,6,7,65.0,33.3333,150.0,116.6667
2019/2020,North West,Katsina,Funtua,Goya,"Comprehensive High School, Goya",Male,disabled,WAEC,22,15,13,4,5,5,68.1818,30.7692,125.0,100.0
2019/2020,North West,Katsina,Funtua,Goya,"Government Secondary School, Goya",Female,all,NABTEB,66,46,35,12,19,22,69.697,34.2857,158.3333,115.7895
2019/2020,North West,Katsina,Funtua,Goya,"Government Secondary School, Goya",Female,all,NECO,121,76,65,22,26,22,62.8099,33.8462,118.1818,84.6154
2019/2020,North West,Katsina,Funtua,Goya,"Government Secondary School, Goya",Female,all,WAEC,141,96,78,26,31,30,68.0851,33.3333,119.2308,96.7742
2019/2020,North West,Katsina,Funtua,Goya,"Government Secondary School, Goya",Female,disabled,NABTEB,12,8,6,2,6,7,66.6667,33.3333,300.0,116.6667
2019/2020,North West,Katsina,Funtua,Goya,"Government Secondary School, Goya",Female,disabled,NECO,13,8,8,3,5,5,61.5385,37.5,166.6667,100.0
2019/2020,North West,Katsina,Funtua,Goya,"Government Secondary School, Goya",Female,disabled,WAEC,13,9,8,3,4,5,69.2308,37.5,133.3333,125.0
2019/2020,North West,Katsina,Funtua,Goya,"Government Secondary School, Goya",Male,all,NABTEB,65,45,37,12,16,17,69.2308,32.4324,133.3333,106.25
2019/2020,North West,Katsina,Funtua,Goya,"Government Secondary School, Goya",Male,all,NECO,105,66,65,21,25,20,62.8571,32.3077,119.0476,80.0
2019/2020,North West,Katsina,Funtua,Goya,"Government Secondary School, Goya",Male,all,WAEC,134,92,79,26,30,27,68.6567,32.9114,115.3846,90.0
2019/2020,North West,Katsina,Funtua,Goya,"Government Secondary School, Goya",Male,disabled,NABTEB,12,8,7,2,0,0,66.6667,28.5714,0.0,0.0
2019/2020,North West,Katsina,Funtua,Goya,"Government Secondary School, Goya",Male,disabled,NECO,13,8,6,2,6,7,61.5385,33.3333,300.0,116.6667
2019/2020,North West,Katsina,Funtua,Goya,"Government Secondary School, Goya",Male,disabled,WAEC,13,9,8,3,5,5,69.2308,37.5,166.6667,100.0
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Female,all,NABTEB,117,81,64,21,20,15,69.2308,32.8125,95.2381,75.0
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Female,all,NECO,249,156,130,43,42,39,62.6506,33.0769,97.6744,92.8571
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Female,all,WAEC,276,189,142,47,44,40,68.4783,33.0986,93.617,90.9091
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Female,disabled,NABTEB,16,11,6,2,0,0,68.75,33.3333,0.0,0.0
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Female,disabled,NECO,34,21,17,6,5,6,61.7647,35.2941,83.3333,120.0
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Female,disabled,WAEC,36,25,18,6,4,5,69.4444,33.3333,66.6667,125.0
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,all,NABTEB,124,86,67,22,16,17,69.3548,32.8358,72.7273,106.25
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,all,NECO,273,172,146,48,43,40,63.0037,32.8767,89.5833,93.0233
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,all,WAEC,292,200,161,53,45,43,68.4932,32.9193,84.9057,95.5556
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,disabled,NABTEB,19,13,10,3,0,0,68.4211,30.0,0.0,0.0
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,disabled,NECO,36,23,18,6,6,7,63.8889,33.3333,100.0,116.6667
2019/2020,North West,Katsina,Funtua,Goya,"Unity College, Funtua",Male,disabled,WAEC,38,26,18,6,5,5,68.4211,33.3333,83.3333,100.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,all,NABTEB,86,60,44,15,13,15,69.7674,34.0909,86.6667,115.3846
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,all,NECO,158,99,87,29,31,27,62.6582,33.3333,106.8966,87.0968
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,all,WAEC,191,131,106,35,36,35,68.5864,33.0189,102.8571,97.2222
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,disabled,NABTEB,13,9,6,2,0,0,69.2308,33.3333,0.0,0.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,disabled,NECO,17,11,8,3,5,5,64.7059,37.5,166.6667,100.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Female,disabled,WAEC,20,14,10,3,0,0,70.0,30.0,0.0,0.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,all,NABTEB,89,62,50,16,16,17,69.6629,32.0,100.0,106.25
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,all,NECO,178,112,101,33,31,27,62.9213,32.6733,93.9394,87.0968
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,all,WAEC,206,141,116,38,40,38,68.4466,32.7586,105.2632,95.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,disabled,NABTEB,12,8,7,2,0,0,66.6667,28.5714,0.0,0.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,disabled,NECO,20,13,12,4,0,0,65.0,33.3333,0.0,0.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Community Secondary School, Kangiwa",Male,disabled,WAEC,22,15,13,4,5,5,68.1818,30.7692,125.0,100.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,all,NABTEB,95,66,54,18,26,22,69.4737,33.3333,144.4444,84.6154
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,all,NECO,165,104,96,32,42,38,63.0303,33.3333,131.25,90.4762
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,all,WAEC,237,162,129,42,45,40,68.3544,32.5581,107.1429,88.8889
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,disabled,NABTEB,13,9,6,2,6,7,69.2308,33.3333,300.0,116.6667
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,disabled,NECO,17,11,8,3,5,5,64.7059,37.5,166.6667,100.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Female,disabled,WAEC,26,18,13,4,5,5,69.2308,30.7692,125.0,100.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,all,NABTEB,105,73,64,21,39,35,69.5238,32.8125,185.7143,89.7436
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,all,NECO,188,118,116,38,49,47,62.766,32.7586,128.9474,95.9184
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,all,WAEC,264,181,151,49,60,54,68.5606,32.4503,122.449,90.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,disabled,NABTEB,12,8,7,2,8,9,66.6667,28.5714,400.0,112.5
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,disabled,NECO,20,13,12,4,6,7,65.0,33.3333,150.0,116.6667
2019/2020,North West,Katsina,Katsina,Kangiwa,"Comprehensive High School, Kangiwa",Male,disabled,WAEC,29,20,16,5,5,5,68.9655,31.25,100.0,100.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,all,NABTEB,127,88,70,23,26,29,69.2913,32.8571,113.0435,111.5385
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,all,NECO,242,152,130,43,47,45,62.8099,33.0769,109.3023,95.7447
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,all,WAEC,306,209,175,58,58,54,68.3007,33.1429,100.0,93.1034
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,disabled,NABTEB,13,9,6,2,6,7,69.2308,33.3333,300.0,116.6667
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,disabled,NECO,27,17,14,5,5,6,62.963,35.7143,100.0,120.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,disabled,WAEC,30,20,15,5,4,5,66.6667,33.3333,80.0,125.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,all,NABTEB,155,108,87,28,23,17,69.6774,32.1839,82.1429,73.913
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,all,NECO,300,188,179,59,55,47,62.6667,32.9609,93.2203,85.4545
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,all,WAEC,343,234,195,64,65,60,68.2216,32.8205,101.5625,92.3077
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,disabled,NABTEB,16,11,7,2,0,0,68.75,28.5714,0.0,0.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,disabled,NECO,30,19,18,6,0,0,63.3333,33.3333,0.0,0.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,disabled,WAEC,35,24,18,6,5,5,68.5714,33.3333,83.3333,100.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,all,NABTEB,67,47,38,13,19,22,70.1493,34.2105,146.1538,115.7895
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,all,NECO,111,69,60,20,26,22,62.1622,33.3333,130.0,84.6154
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,all,WAEC,151,103,85,28,35,35,68.2119,32.9412,125.0,100.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,disabled,NABTEB,13,9,6,2,6,7,69.2308,33.3333,300.0,116.6667
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,disabled,NECO,13,8,6,2,5,5,61.5385,33.3333,250.0,100.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,disabled,WAEC,16,11,8,3,4,5,68.75,37.5,133.3333,125.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,all,NABTEB,58,40,34,11,8,9,68.9655,32.3529,72.7273,112.5
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,all,NECO,108,68,68,22,31,27,62.963,32.3529,140.9091,87.0968
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,all,WAEC,140,96,79,26,30,27,68.5714,32.9114,115.3846,90.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,disabled,NABTEB,12,8,7,2,0,0,66.6667,28.5714,0.0,0.0
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,disabled,NECO,13,8,9,3,6,7,61.5385,33.3333,200.0,116.6667
2019/2020,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,disabled,WAEC,16,11,8,3,5,5,68.75,37.5,166.6667,100.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,all,NABTEB,149,104,83,27,26,22,69.7987,32.5301,96.2963,84.6154
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,all,NECO,256,161,141,47,57,50,62.8906,33.3333,121.2766,87.7193
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,all,WAEC,346,237,201,66,75,69,68.4971,32.8358,113.6364,92.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,disabled,NABTEB,13,9,6,2,0,0,69.2308,33.3333,0.0,0.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,disabled,NECO,24,15,14,5,5,5,62.5,35.7143,100.0,100.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,disabled,WAEC,33,23,18,6,4,5,69.697,33.3333,66.6667,125.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,all,NABTEB,161,112,91,30,39,35,69.5652,32.967,130.0,89.7436
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,all,NECO,267,168,167,55,67,61,62.9213,32.9341,121.8182,91.0448
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,all,WAEC,353,241,219,72,84,76,68.272,32.8767,116.6667,90.4762
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,disabled,NABTEB,16,11,7,2,0,0,68.75,28.5714,0.0,0.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,disabled,NECO,30,19,18,6,6,7,63.3333,33.3333,100.0,116.6667
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,disabled,WAEC,35,24,21,7,5,5,68.5714,33.3333,71.4286,100.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,all,NABTEB,124,86,74,24,33,29,69.3548,32.4324,137.5,87.8788
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,all,NECO,225,142,136,45,52,45,63.1111,33.0882,115.5556,86.5385
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,all,WAEC,296,203,168,55,66,59,68.5811,32.7381,120.0,89.3939
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,disabled,NABTEB,13,9,7,2,7,7,69.2308,28.5714,350.0,100.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,disabled,NECO,20,13,11,4,5,6,65.0,36.3636,125.0,120.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,disabled,WAEC,23,16,13,4,4,5,69.5652,30.7692,100.0,125.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,all,NABTEB,123,85,77,25,39,35,69.1057,32.4675,156.0,89.7436
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,all,NECO,234,147,140,46,55,54,62.8205,32.8571,119.5652,98.1818
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,all,WAEC,305,208,190,62,69,65,68.1967,32.6316,111.2903,94.2029
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,disabled,NABTEB,12,8,7,2,8,9,66.6667,28.5714,400.0,112.5
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,disabled,NECO,20,13,12,4,6,7,65.0,33.3333,150.0,116.6667
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,disabled,WAEC,25,17,13,4,5,5,68.0,30.7692,125.0,100.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,all,NABTEB,114,79,58,19,20,15,69.2982,32.7586,105.2632,75.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,all,NECO,222,139,119,40,32,28,62.6126,33.6134,80.0,87.5
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,all,WAEC,299,205,165,54,49,44,68.5619,32.7273,90.7407,89.7959
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,disabled,NABTEB,13,9,7,2,0,0,69.2308,28.5714,0.0,0.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,disabled,NECO,27,17,14,5,0,0,62.963,35.7143,0.0,0.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,disabled,WAEC,33,23,15,5,0,0,69.697,33.3333,0.0,0.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,all,NABTEB,136,94,71,23,16,17,69.1176,32.3944,69.5652,106.25
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,all,NECO,253,158,143,47,43,40,62.4506,32.8671,91.4894,93.0233
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,all,WAEC,328,224,177,58,45,38,68.2927,32.7684,77.5862,84.4444
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,disabled,NABTEB,12,8,7,2,0,0,66.6667,28.5714,0.0,0.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,disabled,NECO,26,16,12,4,0,0,61.5385,33.3333,0.0,0.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,disabled,WAEC,32,22,16,5,0,0,68.75,31.25,0.0,0.0
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,all,NABTEB,105,73,57,19,26,22,69.5238,33.3333,136.8421,84.6154
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,all,NECO,199,125,108,36,42,38,62.8141,33.3333,116.6667,90.4762
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,all,WAEC,237,162,137,45,53,49,68.3544,32.8467,117.7778,92.4528
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,disabled,NABTEB,13,9,6,2,6,7,69.2308,33.3333,300.0,116.6667
2019/2020,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,disabled,NECO,17,11,9,3,5,5,64.7059,33.3333,166.6667,100.0
