session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2020/2021,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Male,all,NECO,132,91,81,28,29,25,68.9394,34.5679,103.5714,86.2069
2020/2021,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Male,all,WAEC,181,135,100,35,23,21,74.5856,35.0,65.7143,91.3043
2020/2021,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Male,disabled,NABTEB,11,8,6,2,0,0,72.7273,33.3333,0.0,0.0
2020/2021,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Male,disabled,NECO,14,10,8,3,5,5,71.4286,37.5,166.6667,100.0
2020/2021,North West,Kebbi,Zuru,Bedi,"Comprehensive High School, Bedi",Male,disabled,WAEC,22,16,12,4,0,0,72.7273,33.3333,0.0,0.0
2020/2021,North West,Kebbi,Zuru,Bedi,"Government Secondary School, Bedi",Female,all,NABTEB,111,84,63,22,24,21,75.6757,34.9206,109.0909,87.5
2020/2021,North West,Kebbi,Zuru,Bedi,"Government Secondary School, Bedi",Female,all,NECO,219,151,129,45,51,43,68.9498,34.8837,113.3333,84.3137
2020/2021,North West,Kebbi,Zuru,Bedi,"Government Secondary School, Bedi",Female,all,WAEC,290,216,174,60,66,59,74.4828,34.4828,110.0,89.3939
2020/2021,North West,Kebbi,Zuru,Bedi,"Government Secondary School, Bedi",Female,disabled,NABTEB,14,11,8,3,5,5,78.5714,37.5,166.6667,100.0
2020/2021,North West,Kebbi,Zuru,Bedi,"Government Secondary School, Bedi",Female,disabled,NECO,24,17,13,5,4,4,70.8333,38.4615,80.0,100.0
2020/2021,North West,Kebbi,Zuru,Bedi,"Government Secondary School, Bedi",Female,disabled,WAEC,35,26,21,7,7,7,74.2857,33.3333,100.0,100.0
2020/2021,North West,Kebbi,Zuru,Bedi,"Government Secondary School, Bedi",Male,all,NABTEB,103,77,65,23,23,18,74.7573,35.3846,100.0,78.2609
2020/2021,North West,Kebbi,Zuru,Bedi,"Government Secondary School, Bedi",Male,all,NECO,178,123,110,39,43,40,69.1011,35.4545,110.2564,93.0233
2020/2021,North West,Kebbi,Zuru,Bedi,"Government Secondary School, Bedi",Male,all,WAEC,263,196,159,56,54,51,74.5247,35.2201,96.4286,94.4444
2020/2021,North West,Kebbi,Zuru,Bedi,"Government Secondary School, Bedi",Male,disabled,NABTEB,11,8,6,2,6,6,72.7273,33.3333,300.0,100.0
2020/2021,North West,Kebbi,Zuru,Bedi,"Government Secondary School, Bedi",Male,disabled,NECO,20,14,13,5,5,5,70.0,38.4615,100.0,100.0
2020/2021,North West,Kebbi,Zuru,Bedi,"Government Secondary School, Bedi",Male,disabled,WAEC,30,22,16,6,4,4,73.3333,37.5,66.6667,100.0
2020/2021,North West,Kebbi,Zuru,Bedi,"Unity College, Zuru",Female,all,NABTEB,128,97,75,26,24,21,75.7812,34.6667,92.3077,87.5
2020/2021,North West,Kebbi,Zuru,Bedi,"Unity College, Zuru",Female,all,NECO,244,169,137,48,46,39,69.2623,35.0365,95.8333,84.7826
2020/2021,North West,Kebbi,Zuru,Bedi,"Unity College, Zuru",Female,all,WAEC,298,222,168,58,55,48,74.4966,34.5238,94.8276,87.2727
2020/2021,North West,Kebbi,Zuru,Bedi,"Unity College, Zuru",Female,disabled,NABTEB,14,11,9,3,0,0,78.5714,33.3333,0.0,0.0
2020/2021,North West,Kebbi,Zuru,Bedi,"Unity College, Zuru",Female,disabled,NECO,27,19,13,5,4,4,70.3704,38.4615,80.0,100.0
2020/2021,North West,Kebbi,Zuru,Bedi,"Unity College, Zuru",Female,disabled,WAEC,35,26,18,6,7,7,74.2857,33.3333,116.6667,100.0
2020/2021,North West,Kebbi,Zuru,Bedi,"Unity College, Zuru",Male,all,NABTEB,119,90,71,25,17,19,75.6303,35.2113,68.0,111.7647
2020/2021,North West,Kebbi,Zuru,Bedi,"Unity College, Zuru",Male,all,NECO,229,158,143,50,48,45,68.9956,34.965,96.0,93.75
2020/2021,North West,Kebbi,Zuru,Bedi,"Unity College, Zuru",Male,all,WAEC,283,212,162,57,58,51,74.9117,35.1852,101.7544,87.931
2020/2021,North West,Kebbi,Zuru,Bedi,"Unity College, Zuru",Male,disabled,NABTEB,13,10,9,3,0,0,76.9231,33.3333,0.0,0.0
2020/2021,North West,Kebbi,Zuru,Bedi,"Unity College, Zuru",Male,disabled,NECO,23,16,13,5,5,5,69.5652,38.4615,100.0,100.0
2020/2021,North West,Kebbi,Zuru,Bedi,"Unity College, Zuru",Male,disabled,WAEC,33,25,19,7,4,4,75.7576,36.8421,57.1429,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Community Secondary School, Ciroman Dabai",Female,all,NABTEB,139,105,78,27,29,26,75.5396,34.6154,107.4074,89.6552
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Community Secondary School, Ciroman Dabai",Female,all,NECO,286,197,167,58,59,52,68.8811,34.7305,101.7241,88.1356
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Community Secondary School, Ciroman Dabai",Female,all,WAEC,296,221,169,59,66,59,74.6622,34.9112,111.8644,89.3939
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Community Secondary School, Ciroman Dabai",Female,disabled,NABTEB,17,13,9,3,5,5,76.4706,33.3333,166.6667,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Community Secondary School, Ciroman Dabai",Female,disabled,NECO,33,23,18,6,4,4,69.697,33.3333,66.6667,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Community Secondary School, Ciroman Dabai",Female,disabled,WAEC,41,31,23,8,7,7,75.6098,34.7826,87.5,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Community Secondary School, Ciroman Dabai",Male,all,NABTEB,144,108,89,31,28,25,75.0,34.8315,90.3226,89.2857
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Community Secondary School, Ciroman Dabai",Male,all,NECO,283,195,172,60,58,51,68.9046,34.8837,96.6667,87.931
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Community Secondary School, Ciroman Dabai",Male,all,WAEC,327,245,199,70,70,64,74.9235,35.1759,100.0,91.4286
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Community Secondary School, Ciroman Dabai",Male,disabled,NABTEB,19,14,12,4,0,0,73.6842,33.3333,0.0,0.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Community Secondary School, Ciroman Dabai",Male,disabled,NECO,34,23,21,7,5,5,67.6471,33.3333,71.4286,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Community Secondary School, Ciroman Dabai",Male,disabled,WAEC,41,31,25,9,8,9,75.6098,36.0,88.8889,112.5
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Comprehensive High School, Ciroman Dabai",Female,all,NABTEB,125,94,69,24,24,21,75.2,34.7826,100.0,87.5
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Comprehensive High School, Ciroman Dabai",Female,all,NECO,238,165,134,46,42,35,69.3277,34.3284,91.3043,83.3333
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Comprehensive High School, Ciroman Dabai",Female,all,WAEC,333,248,183,63,66,60,74.4745,34.4262,104.7619,90.9091
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Comprehensive High School, Ciroman Dabai",Female,disabled,NABTEB,14,11,9,3,5,5,78.5714,33.3333,166.6667,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Comprehensive High School, Ciroman Dabai",Female,disabled,NECO,27,19,15,5,4,4,70.3704,33.3333,80.0,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Comprehensive High School, Ciroman Dabai",Female,disabled,WAEC,38,28,21,7,7,7,73.6842,33.3333,100.0,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Comprehensive High School, Ciroman Dabai",Male,all,NABTEB,116,87,74,26,28,25,75.0,35.1351,107.6923,89.2857
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Comprehensive High School, Ciroman Dabai",Male,all,NECO,192,133,120,42,39,35,69.2708,35.0,92.8571,89.7436
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Comprehensive High School, Ciroman Dabai",Male,all,WAEC,294,220,169,58,66,60,74.8299,34.3195,113.7931,90.9091
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Comprehensive High School, Ciroman Dabai",Male,disabled,NABTEB,13,10,9,3,6,6,76.9231,33.3333,200.0,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Comprehensive High School, Ciroman Dabai",Male,disabled,NECO,23,16,13,5,5,5,69.5652,38.4615,100.0,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Comprehensive High School, Ciroman Dabai",Male,disabled,WAEC,36,27,21,7,8,9,75.0,33.3333,114.2857,112.5
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Government Secondary School, Ciroman Dabai",Female,all,NABTEB,76,57,43,15,15,16,75.0,34.8837,100.0,106.6667
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Government Secondary School, Ciroman Dabai",Female,all,NECO,120,82,66,23,21,17,68.3333,34.8485,91.3043,80.9524
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Government Secondary School, Ciroman Dabai",Female,all,WAEC,188,141,105,36,34,30,75.0,34.2857,94.4444,88.2353
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Government Secondary School, Ciroman Dabai",Female,disabled,NABTEB,11,8,6,2,5,5,72.7273,33.3333,250.0,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Government Secondary School, Ciroman Dabai",Female,disabled,NECO,12,8,5,2,4,4,66.6667,40.0,200.0,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Government Secondary School, Ciroman Dabai",Female,disabled,WAEC,17,13,9,3,3,4,76.4706,33.3333,100.0,133.3333
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Government Secondary School, Ciroman Dabai",Male,all,NABTEB,71,53,41,14,11,12,74.6479,34.1463,78.5714,109.0909
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Government Secondary School, Ciroman Dabai",Male,all,NECO,117,81,70,25,24,20,69.2308,35.7143,96.0,83.3333
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Government Secondary School, Ciroman Dabai",Male,all,WAEC,171,128,104,36,39,34,74.8538,34.6154,108.3333,87.1795
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Government Secondary School, Ciroman Dabai",Male,disabled,NABTEB,11,8,6,2,0,0,72.7273,33.3333,0.0,0.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Government Secondary School, Ciroman Dabai",Male,disabled,NECO,11,8,5,2,0,0,72.7273,40.0,0.0,0.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Government Secondary School, Ciroman Dabai",Male,disabled,WAEC,17,13,9,3,4,4,76.4706,33.3333,133.3333,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Unity College, Zuru",Female,all,NABTEB,122,92,72,25,24,21,75.4098,34.7222,96.0,87.5
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Unity College, Zuru",Female,all,NECO,226,156,124,44,38,31,69.0265,35.4839,86.3636,81.5789
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Unity College, Zuru",Female,all,WAEC,295,220,168,58,58,53,74.5763,34.5238,100.0,91.3793
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Unity College, Zuru",Female,disabled,NABTEB,14,11,9,3,5,5,78.5714,33.3333,166.6667,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Unity College, Zuru",Female,disabled,NECO,27,19,13,5,0,0,70.3704,38.4615,0.0,0.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Unity College, Zuru",Female,disabled,WAEC,35,26,18,6,3,4,74.2857,33.3333,50.0,133.3333
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Unity College, Zuru",Male,all,NABTEB,124,93,68,24,22,19,75.0,35.2941,91.6667,86.3636
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Unity College, Zuru",Male,all,NECO,224,155,125,44,43,40,69.1964,35.2,97.7273,93.0233
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Unity College, Zuru",Male,all,WAEC,282,210,158,55,46,42,74.4681,34.8101,83.6364,91.3043
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Unity College, Zuru",Male,disabled,NABTEB,13,10,6,2,0,0,76.9231,33.3333,0.0,0.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Unity College, Zuru",Male,disabled,NECO,26,18,13,5,5,5,69.2308,38.4615,100.0,100.0
2020/2021,North West,Kebbi,Zuru,Ciroman Dabai,"Unity College, Zuru",Male,disabled,WAEC,38,28,21,7,4,4,73.6842,33.3333,57.1429,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Community Secondary School, Isgogo /Dago",Female,all,NABTEB,145,110,84,29,29,26,75.8621,34.5238,100.0,89.6552
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Community Secondary School, Isgogo /Dago",Female,all,NECO,268,185,157,54,55,48,69.0299,34.3949,101.8519,87.2727
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Community Secondary School, Isgogo /Dago",Female,all,WAEC,313,234,176,62,58,53,74.7604,35.2273,93.5484,91.3793
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Community Secondary School, Isgogo /Dago",Female,disabled,NABTEB,14,11,6,2,0,0,78.5714,33.3333,0.0,0.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Community Secondary School, Isgogo /Dago",Female,disabled,NECO,27,19,15,5,4,4,70.3704,33.3333,80.0,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Community Secondary School, Isgogo /Dago",Female,disabled,WAEC,32,24,16,6,3,4,75.0,37.5,50.0,133.3333
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Community Secondary School, Isgogo /Dago",Male,all,NABTEB,135,102,83,29,28,25,75.5556,34.9398,96.5517,89.2857
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Community Secondary School, Isgogo /Dago",Male,all,NECO,250,172,141,49,48,40,68.8,34.7518,97.9592,83.3333
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Community Secondary School, Isgogo /Dago",Male,all,WAEC,252,188,155,54,50,46,74.6032,34.8387,92.5926,92.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Community Secondary School, Isgogo /Dago",Male,disabled,NABTEB,13,10,9,3,6,6,76.9231,33.3333,200.0,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Community Secondary School, Isgogo /Dago",Male,disabled,NECO,29,20,16,6,5,5,68.9655,37.5,83.3333,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Community Secondary School, Isgogo /Dago",Male,disabled,WAEC,30,22,16,6,4,4,73.3333,37.5,66.6667,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Comprehensive High School, Isgogo /Dago",Female,all,NABTEB,59,44,35,12,15,16,74.5763,34.2857,125.0,106.6667
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Comprehensive High School, Isgogo /Dago",Female,all,NECO,99,68,59,21,25,22,68.6869,35.5932,119.0476,88.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Comprehensive High School, Isgogo /Dago",Female,all,WAEC,134,100,77,27,34,34,74.6269,35.0649,125.9259,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Comprehensive High School, Isgogo /Dago",Female,disabled,NABTEB,11,8,6,2,5,5,72.7273,33.3333,250.0,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Comprehensive High School, Isgogo /Dago",Female,disabled,NECO,12,8,8,3,4,4,66.6667,37.5,133.3333,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Comprehensive High School, Isgogo /Dago",Female,disabled,WAEC,15,11,9,3,3,4,73.3333,33.3333,100.0,133.3333
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Comprehensive High School, Isgogo /Dago",Male,all,NABTEB,57,43,35,12,17,18,75.4386,34.2857,141.6667,105.8824
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Comprehensive High School, Isgogo /Dago",Male,all,NECO,111,77,73,26,34,30,69.3694,35.6164,130.7692,88.2353
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Comprehensive High School, Isgogo /Dago",Male,all,WAEC,143,107,95,33,39,34,74.8252,34.7368,118.1818,87.1795
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Comprehensive High School, Isgogo /Dago",Male,disabled,NABTEB,11,8,6,2,6,6,72.7273,33.3333,300.0,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Comprehensive High School, Isgogo /Dago",Male,disabled,NECO,14,10,8,3,5,5,71.4286,37.5,166.6667,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Comprehensive High School, Isgogo /Dago",Male,disabled,WAEC,17,13,9,3,4,4,76.4706,33.3333,133.3333,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Government Secondary School, Isgogo /Dago",Female,all,NABTEB,108,81,61,21,24,21,75.0,34.4262,114.2857,87.5
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Government Secondary School, Isgogo /Dago",Female,all,NECO,195,134,116,40,50,43,68.7179,34.4828,125.0,86.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Government Secondary School, Isgogo /Dago",Female,all,WAEC,249,186,144,50,48,45,74.6988,34.7222,96.0,93.75
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Government Secondary School, Isgogo /Dago",Female,disabled,NABTEB,11,8,6,2,5,5,72.7273,33.3333,250.0,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Government Secondary School, Isgogo /Dago",Female,disabled,NECO,18,12,10,3,4,4,66.6667,30.0,133.3333,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Government Secondary School, Isgogo /Dago",Female,disabled,WAEC,26,19,14,5,3,4,73.0769,35.7143,60.0,133.3333
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Government Secondary School, Isgogo /Dago",Male,all,NABTEB,132,100,83,29,28,25,75.7576,34.9398,96.5517,89.2857
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Government Secondary School, Isgogo /Dago",Male,all,NECO,252,174,146,50,53,45,69.0476,34.2466,106.0,84.9057
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Government Secondary School, Isgogo /Dago",Male,all,WAEC,315,235,192,67,66,59,74.6032,34.8958,98.5075,89.3939
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Government Secondary School, Isgogo /Dago",Male,disabled,NABTEB,13,10,9,3,6,6,76.9231,33.3333,200.0,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Government Secondary School, Isgogo /Dago",Male,disabled,NECO,20,14,10,3,5,5,70.0,30.0,166.6667,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Government Secondary School, Isgogo /Dago",Male,disabled,WAEC,27,20,16,6,4,4,74.0741,37.5,66.6667,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Unity College, Zuru",Female,all,NABTEB,108,81,64,22,24,21,75.0,34.375,109.0909,87.5
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Unity College, Zuru",Female,all,NECO,217,149,124,43,50,43,68.6636,34.6774,116.2791,86.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Unity College, Zuru",Female,all,WAEC,263,197,148,52,55,53,74.9049,35.1351,105.7692,96.3636
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Unity College, Zuru",Female,disabled,NABTEB,11,8,6,2,5,5,72.7273,33.3333,250.0,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Unity College, Zuru",Female,disabled,NECO,18,12,10,3,4,4,66.6667,30.0,133.3333,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Unity College, Zuru",Female,disabled,WAEC,20,15,11,4,3,4,75.0,36.3636,75.0,133.3333
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Unity College, Zuru",Male,all,NABTEB,119,89,74,26,28,25,74.7899,35.1351,107.6923,89.2857
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Unity College, Zuru",Male,all,NECO,235,162,151,53,58,51,68.9362,35.0993,109.434,87.931
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Unity College, Zuru",Male,all,WAEC,311,233,192,67,66,59,74.9196,34.8958,98.5075,89.3939
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Unity College, Zuru",Male,disabled,NABTEB,11,8,6,2,0,0,72.7273,33.3333,0.0,0.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Unity College, Zuru",Male,disabled,NECO,23,16,13,5,5,5,69.5652,38.4615,100.0,100.0
2020/2021,North West,Kebbi,Zuru,Isgogo /Dago,"Unity College, Zuru",Male,disabled,WAEC,25,19,14,5,4,4,76.0,35.7143,80.0,100.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,all,NABTEB,79,62,47,17,19,15,78.481,36.1702,111.7647,78.9474
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,all,NECO,129,94,78,29,29,26,72.8682,37.1795,100.0,89.6552
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,all,WAEC,169,132,94,36,38,35,78.1065,38.2979,105.5556,92.1053
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,disabled,NABTEB,12,9,6,2,5,5,75.0,33.3333,250.0,100.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,disabled,NECO,12,9,5,2,4,4,75.0,40.0,200.0,100.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,disabled,WAEC,15,12,7,3,3,4,80.0,42.8571,100.0,133.3333
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,all,NABTEB,95,74,62,23,23,18,77.8947,37.0968,100.0,78.2609
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,all,NECO,162,118,103,39,44,40,72.8395,37.8641,112.8205,90.9091
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,all,WAEC,223,174,140,53,51,47,78.0269,37.8571,96.2264,92.1569
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,disabled,NABTEB,12,9,6,2,6,6,75.0,33.3333,300.0,100.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,disabled,NECO,12,9,8,3,5,5,75.0,37.5,166.6667,100.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,disabled,WAEC,18,14,10,4,4,4,77.7778,40.0,100.0,100.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,all,NABTEB,73,57,44,16,19,20,78.0822,36.3636,118.75,105.2632
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,all,NECO,123,89,76,29,33,31,72.3577,38.1579,113.7931,93.9394
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,all,WAEC,150,117,87,33,31,31,78.0,37.931,93.9394,100.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,disabled,NABTEB,12,9,6,2,5,5,75.0,33.3333,250.0,100.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,disabled,NECO,12,9,8,3,4,5,75.0,37.5,133.3333,125.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,disabled,WAEC,12,9,7,3,3,4,75.0,42.8571,100.0,133.3333
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,all,NABTEB,74,58,50,19,28,24,78.3784,38.0,147.3684,85.7143
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,all,NECO,129,94,82,31,39,35,72.8682,37.8049,125.8065,89.7436
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,all,WAEC,158,124,105,40,39,39,78.481,38.0952,97.5,100.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,disabled,NABTEB,11,9,6,2,6,6,81.8182,33.3333,300.0,100.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,disabled,NECO,12,9,8,3,5,5,75.0,37.5,166.6667,100.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,disabled,WAEC,15,12,10,4,4,4,80.0,40.0,100.0,100.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Female,all,NABTEB,87,68,50,19,19,15,78.1609,38.0,100.0,78.9474
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Female,all,NECO,167,121,94,35,33,30,72.4551,37.234,94.2857,90.9091
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Female,all,WAEC,221,172,134,51,49,42,77.8281,38.0597,96.0784,85.7143
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Female,disabled,NABTEB,12,9,6,2,5,5,75.0,33.3333,250.0,100.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Female,disabled,NECO,15,11,8,3,4,4,73.3333,37.5,133.3333,100.0
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Female,disabled,WAEC,18,14,10,4,3,4,77.7778,40.0,75.0,133.3333
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Male,all,NABTEB,78,61,47,17,17,18,78.2051,36.1702,100.0,105.8824
2021/2022,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Male,all,NECO,135,98,82,31,30,25,72.5926,37.8049,96.7742,83.3333
