session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,North Central,Kwara,Offa,Balogun,"Comprehensive High School, Balogun",Female,all,NABTEB,79,55,48,17,20,22,69.6203,35.4167,117.6471,110.0
2019/2020,North Central,Kwara,Offa,Balogun,"Comprehensive High School, Balogun",Female,all,NECO,139,87,81,29,34,30,62.5899,35.8025,117.2414,88.2353
2019/2020,North Central,Kwara,Offa,Balogun,"Comprehensive High School, Balogun",Female,all,WAEC,168,115,95,34,37,35,68.4524,35.7895,108.8235,94.5946
2019/2020,North Central,Kwara,Offa,Balogun,"Comprehensive High School, Balogun",Female,disabled,NABTEB,13,9,6,2,5,6,69.2308,33.3333,250.0,120.0
2019/2020,North Central,Kwara,Offa,Balogun,"Comprehensive High School, Balogun",Female,disabled,NECO,17,11,8,3,5,5,64.7059,37.5,166.6667,100.0
2019/2020,North Central,Kwara,Offa,Balogun,"Comprehensive High School, Balogun",Female,disabled,WAEC,20,14,10,4,4,4,70.0,40.0,100.0,100.0
2019/2020,North Central,Kwara,Offa,Balogun,"Comprehensive High School, Balogun",Male,all,NABTEB,75,52,44,15,24,25,69.3333,34.0909,160.0,104.1667
2019/2020,North Central,Kwara,Offa,Balogun,"Comprehensive High School, Balogun",Male,all,NECO,119,75,70,25,32,29,63.0252,35.7143,128.0,90.625
2019/2020,North Central,Kwara,Offa,Balogun,"Comprehensive High School, Balogun",Male,all,WAEC,156,106,97,34,40,37,67.9487,35.0515,117.6471,92.5
2019/2020,North Central,Kwara,Offa,Balogun,"Comprehensive High School, Balogun",Male,disabled,NABTEB,12,8,6,2,6,6,66.6667,33.3333,300.0,100.0
2019/2020,North Central,Kwara,Offa,Balogun,"Comprehensive High School, Balogun",Male,disabled,NECO,16,10,8,3,5,6,62.5,37.5,166.6667,120.0
2019/2020,North Central,Kwara,Offa,Balogun,"Comprehensive High School, Balogun",Male,disabled,WAEC,18,12,10,4,4,5,66.6667,40.0,100.0,125.0
2019/2020,North Central,Kwara,Offa,Balogun,"Government Secondary School, Balogun",Female,all,NABTEB,60,42,32,11,5,6,70.0,34.375,45.4545,120.0
2019/2020,North Central,Kwara,Offa,Balogun,"Government Secondary School, Balogun",Female,all,NECO,97,61,57,20,19,20,62.8866,35.0877,95.0,105.2632
2019/2020,North Central,Kwara,Offa,Balogun,"Government Secondary School, Balogun",Female,all,WAEC,115,79,68,24,25,21,68.6957,35.2941,104.1667,84.0
2019/2020,North Central,Kwara,Offa,Balogun,"Government Secondary School, Balogun",Female,disabled,NABTEB,13,9,6,2,0,0,69.2308,33.3333,0.0,0.0
2019/2020,North Central,Kwara,Offa,Balogun,"Government Secondary School, Balogun",Female,disabled,NECO,13,8,9,3,5,5,61.5385,33.3333,166.6667,100.0
2019/2020,North Central,Kwara,Offa,Balogun,"Government Secondary School, Balogun",Female,disabled,WAEC,13,9,8,3,4,4,69.2308,37.5,133.3333,100.0
2019/2020,North Central,Kwara,Offa,Balogun,"Government Secondary School, Balogun",Male,all,NABTEB,63,43,38,13,12,13,68.254,34.2105,92.3077,108.3333
2019/2020,North Central,Kwara,Offa,Balogun,"Government Secondary School, Balogun",Male,all,NECO,108,68,64,23,16,11,62.963,35.9375,69.5652,68.75
2019/2020,North Central,Kwara,Offa,Balogun,"Government Secondary School, Balogun",Male,all,WAEC,131,89,79,28,22,18,67.9389,35.443,78.5714,81.8182
2019/2020,North Central,Kwara,Offa,Balogun,"Government Secondary School, Balogun",Male,disabled,NABTEB,12,8,6,2,0,0,66.6667,33.3333,0.0,0.0
2019/2020,North Central,Kwara,Offa,Balogun,"Government Secondary School, Balogun",Male,disabled,NECO,12,8,8,3,0,0,66.6667,37.5,0.0,0.0
2019/2020,North Central,Kwara,Offa,Balogun,"Government Secondary School, Balogun",Male,disabled,WAEC,12,8,8,3,0,0,66.6667,37.5,0.0,0.0
2019/2020,North Central,Kwara,Offa,Balogun,"Unity College, Offa",Female,all,NABTEB,127,88,68,24,26,22,69.2913,35.2941,108.3333,84.6154
2019/2020,North Central,Kwara,Offa,Balogun,"Unity College, Offa",Female,all,NECO,267,167,147,52,53,46,62.5468,35.3741,101.9231,86.7925
2019/2020,North Central,Kwara,Offa,Balogun,"Unity College, Offa",Female,all,WAEC,381,260,220,77,75,66,68.2415,35.0,97.4026,88.0
2019/2020,North Central,Kwara,Offa,Balogun,"Unity College, Offa",Female,disabled,NABTEB,19,13,10,4,5,6,68.4211,40.0,125.0,120.0
2019/2020,North Central,Kwara,Offa,Balogun,"Unity College, Offa",Female,disabled,NECO,34,21,17,6,5,5,61.7647,35.2941,83.3333,100.0
2019/2020,North Central,Kwara,Offa,Balogun,"Unity College, Offa",Female,disabled,WAEC,49,33,26,9,8,9,67.3469,34.6154,88.8889,112.5
2019/2020,North Central,Kwara,Offa,Balogun,"Unity College, Offa",Male,all,NABTEB,149,104,89,32,29,25,69.7987,35.9551,90.625,86.2069
2019/2020,North Central,Kwara,Offa,Balogun,"Unity College, Offa",Male,all,NECO,286,179,168,59,58,51,62.5874,35.119,98.3051,87.931
2019/2020,North Central,Kwara,Offa,Balogun,"Unity College, Offa",Male,all,WAEC,382,260,232,82,89,73,68.0628,35.3448,108.5366,82.0225
2019/2020,North Central,Kwara,Offa,Balogun,"Unity College, Offa",Male,disabled,NABTEB,21,15,10,4,6,6,71.4286,40.0,150.0,100.0
2019/2020,North Central,Kwara,Offa,Balogun,"Unity College, Offa",Male,disabled,NECO,40,25,22,8,5,6,62.5,36.3636,62.5,120.0
2019/2020,North Central,Kwara,Offa,Balogun,"Unity College, Offa",Male,disabled,WAEC,52,35,28,10,9,9,67.3077,35.7143,90.0,100.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Community Secondary School, Essa-A",Female,all,NABTEB,83,58,48,17,15,17,69.8795,35.4167,88.2353,113.3333
2019/2020,North Central,Kwara,Offa,Essa-A,"Community Secondary School, Essa-A",Female,all,NECO,145,91,84,30,29,25,62.7586,35.7143,96.6667,86.2069
2019/2020,North Central,Kwara,Offa,Essa-A,"Community Secondary School, Essa-A",Female,all,WAEC,223,152,127,45,50,43,68.1614,35.4331,111.1111,86.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Community Secondary School, Essa-A",Female,disabled,NABTEB,13,9,6,2,5,6,69.2308,33.3333,250.0,120.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Community Secondary School, Essa-A",Female,disabled,NECO,17,11,8,3,5,5,64.7059,37.5,166.6667,100.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Community Secondary School, Essa-A",Female,disabled,WAEC,26,18,16,6,4,4,69.2308,37.5,66.6667,100.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Community Secondary School, Essa-A",Male,all,NABTEB,80,55,44,15,18,19,68.75,34.0909,120.0,105.5556
2019/2020,North Central,Kwara,Offa,Essa-A,"Community Secondary School, Essa-A",Male,all,NECO,171,107,98,34,32,29,62.5731,34.6939,94.1176,90.625
2019/2020,North Central,Kwara,Offa,Essa-A,"Community Secondary School, Essa-A",Male,all,WAEC,230,157,135,47,45,42,68.2609,34.8148,95.7447,93.3333
2019/2020,North Central,Kwara,Offa,Essa-A,"Community Secondary School, Essa-A",Male,disabled,NABTEB,12,8,6,2,6,6,66.6667,33.3333,300.0,100.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Community Secondary School, Essa-A",Male,disabled,NECO,19,12,11,4,5,6,63.1579,36.3636,125.0,120.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Community Secondary School, Essa-A",Male,disabled,WAEC,28,19,15,5,5,5,67.8571,33.3333,100.0,100.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Comprehensive High School, Essa-A",Female,all,NABTEB,111,77,64,22,26,22,69.3694,34.375,118.1818,84.6154
2019/2020,North Central,Kwara,Offa,Essa-A,"Comprehensive High School, Essa-A",Female,all,NECO,243,152,141,49,53,46,62.5514,34.7518,108.1633,86.7925
2019/2020,North Central,Kwara,Offa,Essa-A,"Comprehensive High School, Essa-A",Female,all,WAEC,303,207,168,59,58,48,68.3168,35.119,98.3051,82.7586
2019/2020,North Central,Kwara,Offa,Essa-A,"Comprehensive High School, Essa-A",Female,disabled,NABTEB,16,11,6,2,5,6,68.75,33.3333,250.0,120.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Comprehensive High School, Essa-A",Female,disabled,NECO,30,19,17,6,5,5,63.3333,35.2941,83.3333,100.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Comprehensive High School, Essa-A",Female,disabled,WAEC,36,25,18,6,4,4,69.4444,33.3333,66.6667,100.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Comprehensive High School, Essa-A",Male,all,NABTEB,128,89,83,30,35,32,69.5312,36.1446,116.6667,91.4286
2019/2020,North Central,Kwara,Offa,Essa-A,"Comprehensive High School, Essa-A",Male,all,NECO,255,159,155,54,58,51,62.3529,34.8387,107.4074,87.931
2019/2020,North Central,Kwara,Offa,Essa-A,"Comprehensive High School, Essa-A",Male,all,WAEC,318,217,204,71,80,69,68.239,34.8039,112.6761,86.25
2019/2020,North Central,Kwara,Offa,Essa-A,"Comprehensive High School, Essa-A",Male,disabled,NABTEB,15,10,10,4,6,6,66.6667,40.0,150.0,100.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Comprehensive High School, Essa-A",Male,disabled,NECO,34,21,20,7,5,6,61.7647,35.0,71.4286,120.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Comprehensive High School, Essa-A",Male,disabled,WAEC,40,27,23,8,9,9,67.5,34.7826,112.5,100.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Female,all,NABTEB,133,92,74,26,26,22,69.1729,35.1351,100.0,84.6154
2019/2020,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Female,all,NECO,247,154,136,48,53,51,62.3482,35.2941,110.4167,96.2264
2019/2020,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Female,all,WAEC,346,236,199,70,71,61,68.2081,35.1759,101.4286,85.9155
2019/2020,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Female,disabled,NABTEB,16,11,10,4,5,6,68.75,40.0,125.0,120.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Female,disabled,NECO,34,21,17,6,5,5,61.7647,35.2941,83.3333,100.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Female,disabled,WAEC,46,31,23,8,8,9,67.3913,34.7826,100.0,112.5
2019/2020,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,all,NABTEB,131,91,83,30,29,25,69.4656,36.1446,96.6667,86.2069
2019/2020,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,all,NECO,264,165,160,56,63,57,62.5,35.0,112.5,90.4762
2019/2020,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,all,WAEC,364,248,220,77,84,73,68.1319,35.0,109.0909,86.9048
2019/2020,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,NABTEB,15,10,10,4,6,6,66.6667,40.0,150.0,100.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,NECO,34,21,20,7,5,6,61.7647,35.0,71.4286,120.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Government Secondary School, Essa-A",Male,disabled,WAEC,46,31,26,9,9,9,67.3913,34.6154,100.0,100.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,NABTEB,174,121,96,34,31,28,69.5402,35.4167,91.1765,90.3226
2019/2020,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,NECO,300,188,172,60,62,56,62.6667,34.8837,103.3333,90.3226
2019/2020,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,all,WAEC,382,261,207,72,71,61,68.3246,34.7826,98.6111,85.9155
2019/2020,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,NABTEB,19,13,10,4,5,6,68.4211,40.0,125.0,120.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,NECO,30,19,17,6,5,5,63.3333,35.2941,83.3333,100.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Female,disabled,WAEC,36,25,18,6,4,4,69.4444,33.3333,66.6667,100.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,NABTEB,158,109,99,35,29,26,68.9873,35.3535,82.8571,89.6552
2019/2020,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,NECO,265,166,163,57,53,46,62.6415,34.9693,92.9825,86.7925
2019/2020,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,all,WAEC,340,232,194,68,72,60,68.2353,35.0515,105.8824,83.3333
2019/2020,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,NABTEB,15,10,10,4,0,0,66.6667,40.0,0.0,0.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,NECO,25,16,14,5,5,6,64.0,35.7143,100.0,120.0
2019/2020,North Central,Kwara,Offa,Essa-A,"Unity College, Offa",Male,disabled,WAEC,31,21,18,6,5,5,67.7419,33.3333,83.3333,100.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,NABTEB,85,59,51,18,20,16,69.4118,35.2941,111.1111,80.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,NECO,145,91,87,31,38,35,62.7586,35.6322,122.5806,92.1053
2019/2020,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,all,WAEC,208,141,127,45,50,43,67.7885,35.4331,111.1111,86.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,NABTEB,12,8,6,2,5,5,66.6667,33.3333,250.0,100.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,NECO,20,13,11,4,5,5,65.0,36.3636,125.0,100.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Female,disabled,WAEC,30,20,16,6,4,4,66.6667,37.5,66.6667,100.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,NABTEB,89,62,50,17,24,19,69.6629,34.0,141.1765,79.1667
2019/2020,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,NECO,153,96,95,33,37,34,62.7451,34.7368,112.1212,91.8919
2019/2020,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,all,WAEC,208,142,125,44,48,42,68.2692,35.2,109.0909,87.5
2019/2020,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,NABTEB,12,8,6,2,6,6,66.6667,33.3333,300.0,100.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,NECO,19,12,11,4,5,6,63.1579,36.3636,125.0,120.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Community Secondary School, Essa-B",Male,disabled,WAEC,28,19,15,5,4,5,67.8571,33.3333,80.0,125.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,NABTEB,85,59,51,18,20,22,69.4118,35.2941,111.1111,110.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,NECO,124,78,74,26,34,30,62.9032,35.1351,130.7692,88.2353
2019/2020,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,all,WAEC,190,130,111,39,50,43,68.4211,35.1351,128.2051,86.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,NABTEB,12,8,6,2,5,6,66.6667,33.3333,250.0,120.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,NECO,13,8,9,3,5,5,61.5385,33.3333,166.6667,100.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Female,disabled,WAEC,16,11,10,4,4,4,68.75,40.0,100.0,100.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,NABTEB,69,48,44,15,18,19,69.5652,34.0909,120.0,105.5556
2019/2020,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,NECO,112,71,72,25,32,29,63.3929,34.7222,128.0,90.625
2019/2020,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,all,WAEC,162,110,105,37,44,37,67.9012,35.2381,118.9189,84.0909
2019/2020,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,NABTEB,12,8,6,2,6,6,66.6667,33.3333,300.0,100.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,NECO,12,8,8,3,5,6,66.6667,37.5,166.6667,120.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Comprehensive High School, Essa-B",Male,disabled,WAEC,15,10,8,3,4,5,66.6667,37.5,133.3333,125.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,all,NABTEB,145,100,86,30,31,27,68.9655,34.8837,103.3333,87.0968
2019/2020,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,all,NECO,281,176,149,52,48,41,62.6335,34.8993,92.3077,85.4167
2019/2020,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,all,WAEC,329,225,187,66,62,52,68.3891,35.2941,93.9394,83.871
2019/2020,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,disabled,NABTEB,12,8,6,2,5,5,66.6667,33.3333,250.0,100.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,disabled,NECO,24,15,14,5,5,5,62.5,35.7143,100.0,100.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Female,disabled,WAEC,33,23,16,6,4,4,69.697,37.5,66.6667,100.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Male,all,NABTEB,137,95,79,28,24,19,69.3431,35.443,85.7143,79.1667
2019/2020,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Male,all,NECO,268,168,157,55,53,46,62.6866,35.0318,96.3636,86.7925
2019/2020,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Male,all,WAEC,346,236,204,71,75,64,68.2081,34.8039,105.6338,85.3333
2019/2020,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Male,disabled,NABTEB,12,8,6,2,0,0,66.6667,33.3333,0.0,0.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Male,disabled,NECO,25,16,14,5,5,6,64.0,35.7143,100.0,120.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Government Secondary School, Essa-B",Male,disabled,WAEC,31,21,18,6,4,4,67.7419,33.3333,66.6667,100.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Unity College, Offa",Female,all,NABTEB,72,50,38,13,10,11,69.4444,34.2105,76.9231,110.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Unity College, Offa",Female,all,NECO,124,78,65,23,19,15,62.9032,35.3846,82.6087,78.9474
2019/2020,North Central,Kwara,Offa,Essa-B,"Unity College, Offa",Female,all,WAEC,161,110,86,30,29,26,68.323,34.8837,96.6667,89.6552
2019/2020,North Central,Kwara,Offa,Essa-B,"Unity College, Offa",Female,disabled,NABTEB,12,8,6,2,0,0,66.6667,33.3333,0.0,0.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Unity College, Offa",Female,disabled,NECO,13,8,6,2,0,0,61.5385,33.3333,0.0,0.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Unity College, Offa",Female,disabled,WAEC,13,9,8,3,4,4,69.2308,37.5,133.3333,100.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Unity College, Offa",Male,all,NABTEB,80,55,47,16,12,13,68.75,34.0426,75.0,108.3333
2019/2020,North Central,Kwara,Offa,Essa-B,"Unity College, Offa",Male,all,NECO,146,92,81,29,21,17,63.0137,35.8025,72.4138,80.9524
2019/2020,North Central,Kwara,Offa,Essa-B,"Unity College, Offa",Male,all,WAEC,189,129,113,40,31,27,68.254,35.3982,77.5,87.0968
2019/2020,North Central,Kwara,Offa,Essa-B,"Unity College, Offa",Male,disabled,NABTEB,12,8,6,2,0,0,66.6667,33.3333,0.0,0.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Unity College, Offa",Male,disabled,NECO,12,8,8,3,0,0,66.6667,37.5,0.0,0.0
2019/2020,North Central,Kwara,Offa,Essa-B,"Unity College, Offa",Male,disabled,WAEC,15,10,8,3,4,4,66.6667,37.5,133.3333,100.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,all,NABTEB,107,77,60,22,14,16,71.9626,36.6667,63.6364,114.2857
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,all,NECO,205,135,119,44,35,32,65.8537,36.9748,79.5455,91.4286
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,all,WAEC,235,168,124,47,34,27,71.4894,37.9032,72.3404,79.4118
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,disabled,NABTEB,12,9,6,2,0,0,75.0,33.3333,0.0,0.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,disabled,NECO,27,18,14,5,4,4,66.6667,35.7143,80.0,100.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,disabled,WAEC,29,21,15,6,4,4,72.4138,40.0,66.6667,100.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,all,NABTEB,109,79,62,23,18,12,72.4771,37.0968,78.2609,66.6667
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,all,NECO,204,134,117,43,39,37,65.6863,36.7521,90.6977,94.8718
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,all,WAEC,236,168,134,50,39,35,71.1864,37.3134,78.0,89.7436
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,disabled,NABTEB,12,9,6,2,0,0,75.0,33.3333,0.0,0.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,disabled,NECO,25,16,14,5,5,5,64.0,35.7143,100.0,100.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,disabled,WAEC,31,22,16,6,4,4,70.9677,37.5,66.6667,100.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,all,NABTEB,81,59,44,16,9,10,72.8395,36.3636,56.25,111.1111
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,all,NECO,134,88,70,26,26,23,65.6716,37.1429,100.0,88.4615
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,all,WAEC,177,126,94,35,30,27,71.1864,37.234,85.7143,90.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,disabled,NABTEB,12,9,6,2,0,0,75.0,33.3333,0.0,0.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,disabled,NECO,17,11,8,3,4,5,64.7059,37.5,133.3333,125.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,disabled,WAEC,23,16,10,4,4,4,69.5652,40.0,100.0,100.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,all,NABTEB,90,65,49,18,12,12,72.2222,36.7347,66.6667,100.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,all,NECO,140,93,83,31,29,26,66.4286,37.3494,93.5484,89.6552
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,all,WAEC,220,157,129,48,43,35,71.3636,37.2093,89.5833,81.3953
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,disabled,NABTEB,12,9,6,2,0,0,75.0,33.3333,0.0,0.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,disabled,NECO,19,13,11,4,5,5,68.4211,36.3636,125.0,100.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,disabled,WAEC,31,22,16,6,4,4,70.9677,37.5,66.6667,100.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,all,NABTEB,73,52,38,14,9,10,71.2329,36.8421,64.2857,111.1111
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,all,NECO,138,91,79,29,26,22,65.942,36.7089,89.6552,84.6154
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,all,WAEC,186,133,100,37,30,27,71.5054,37.0,81.0811,90.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,disabled,NABTEB,13,9,6,2,0,0,69.2308,33.3333,0.0,0.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,disabled,NECO,17,11,8,3,4,4,64.7059,37.5,133.3333,100.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,disabled,WAEC,26,19,13,5,4,4,73.0769,38.4615,80.0,100.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,all,NABTEB,78,56,49,18,12,12,71.7949,36.7347,66.6667,100.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,all,NECO,159,105,97,36,34,31,66.0377,37.1134,94.4444,91.1765
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,all,WAEC,204,146,126,47,39,35,71.5686,37.3016,82.9787,89.7436
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,disabled,NABTEB,12,9,6,2,0,0,75.0,33.3333,0.0,0.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,disabled,NECO,19,13,11,4,5,5,68.4211,36.3636,125.0,100.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,disabled,WAEC,28,20,16,6,4,4,71.4286,37.5,66.6667,100.0
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,all,NABTEB,97,70,57,21,19,15,72.1649,36.8421,90.4762,78.9474
2020/2021,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,all,NECO,181,119,107,40,39,36,65.7459,37.3832,97.5,92.3077
