session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,0.0,90,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,0.0,38,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,0.0,38,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,0.0,52,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,0.0,41,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,0.0,38,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,0.0,36,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,0.0,92,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Abak,South South,Akwa Ibom,Abak,,,0.0,41,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Oron,South South,Akwa Ibom,Oron,,,0.0,40,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,0.0,38,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,0.0,36,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,1090.0,92,11.8478
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,0.0,52,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,0.0,36,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,0.0,138,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,0.0,83,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,0.0,36,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,0.0,29,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,0.0,32,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,0.0,45,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,0.0,81,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,0.0,43,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,0.0,47,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,0.0,34,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,0.0,47,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,0.0,134,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,0.0,43,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,1044.0,41,25.4634
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,863.0,77,11.2078
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,0.0,47,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,0.0,81,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,0.0,49,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,863.0,72,11.9861
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,0.0,87,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,,Unqualified,lga,Abak,South South,Akwa Ibom,Abak,,,0.0,45,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,0.0,38,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,0.0,41,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,0.0,74,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,0.0,36,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Abak,South South,Akwa Ibom,Abak,,,0.0,34,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,0.0,50,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,0.0,40,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,0.0,31,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,0.0,41,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,0.0,41,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,0.0,41,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,1044.0,115,9.0783
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,0.0,110,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,1044.0,86,12.1395
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,0.0,40,0.0
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,1180.0,78,15.1282
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,953.0,38,25.0789
2019/2020,Male,disabled,Public,SSS,,,Unqualified,lga,Abak,South South,Akwa Ibom,Abak,,,215.0,42,5.119
2019/2020,Male,disabled,Public,SSS,,,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,0.0,10,0.0
2019/2020,Male,disabled,Public,SSS,,,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,144.0,23,6.2609
2019/2020,Male,disabled,Public,SSS,,,Unqualified,lga,Oron,South South,Akwa Ibom,Oron,,,0.0,29,0.0
2019/2020,Male,disabled,Public,SSS,,BEd or Equivalent,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,287.0,35,8.2
2019/2020,Male,disabled,Public,SSS,,BEd or Equivalent,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,0.0,36,0.0
2019/2020,Male,disabled,Public,SSS,,BEd or Equivalent,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,331.0,100,3.31
2019/2020,Male,disabled,Public,SSS,,BEd or Equivalent,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,0.0,28,0.0
2019/2020,Male,disabled,Public,SSS,,BEd or Equivalent,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,0.0,34,0.0
2019/2020,Male,disabled,Public,SSS,,Grade II or Equivalent,Unqualified,lga,Abak,South South,Akwa Ibom,Abak,,,273.0,37,7.3784
2019/2020,Male,disabled,Public,SSS,,Grade II or Equivalent,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,215.0,25,8.6
2019/2020,Male,disabled,Public,SSS,,Grade II or Equivalent,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,0.0,15,0.0
2019/2020,Male,disabled,Public,SSS,,Grade II or Equivalent,Unqualified,lga,Oron,South South,Akwa Ibom,Oron,,,0.0,14,0.0
2019/2020,Male,disabled,Public,SSS,,MEd or Equivalent,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,0.0,7,0.0
2019/2020,Male,disabled,Public,SSS,,MEd or Equivalent,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,0.0,24,0.0
2019/2020,Male,disabled,Public,SSS,,MEd or Equivalent,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,0.0,10,0.0
2019/2020,Male,disabled,Public,SSS,,MEd or Equivalent,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,0.0,63,0.0
2019/2020,Male,disabled,Public,SSS,,MEd or Equivalent,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,0.0,29,0.0
2019/2020,Male,disabled,Public,SSS,,NCE,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,259.0,32,8.0938
2019/2020,Male,disabled,Public,SSS,,NCE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,0.0,29,0.0
2019/2020,Male,disabled,Public,SSS,,NCE,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,474.0,43,11.0233
2019/2020,Male,disabled,Public,SSS,,NCE,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,0.0,55,0.0
2019/2020,Male,disabled,Public,SSS,,NCE,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,330.0,67,4.9254
2019/2020,Male,disabled,Public,SSS,,PGDE,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,0.0,29,0.0
2019/2020,Male,disabled,Public,SSS,,PGDE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,0.0,32,0.0
2019/2020,Male,disabled,Public,SSS,,PGDE,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,86.0,17,5.0588
2019/2020,Male,disabled,Public,SSS,,PGDE,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,115.0,17,6.7647
2019/2020,Male,disabled,Public,SSS,,PGDE,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,0.0,22,0.0
2020/2021,Female,all,Private,Adult & Non-Formal Education,,,Unqualified,lga,Abak,South South,Akwa Ibom,Abak,,,38.0,2,19.0
2020/2021,Female,all,Private,Adult & Non-Formal Education,,,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,57.0,3,19.0
2020/2021,Female,all,Private,Adult & Non-Formal Education,,,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,116.0,5,23.2
2020/2021,Female,all,Private,Adult & Non-Formal Education,,,Unqualified,lga,Oron,South South,Akwa Ibom,Oron,,,58.0,3,19.3333
2020/2021,Female,all,Private,Adult & Non-Formal Education,,,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,136.0,6,22.6667
2020/2021,Female,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,117.0,5,23.4
2020/2021,Female,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,115.0,5,23.0
2020/2021,Female,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,48.0,2,24.0
2020/2021,Female,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,106.0,5,21.2
2020/2021,Female,all,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,165.0,7,23.5714
2020/2021,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Abak,South South,Akwa Ibom,Abak,,,48.0,2,24.0
2020/2021,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,29.0,1,29.0
2020/2021,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,89.0,5,17.8
2020/2021,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Oron,South South,Akwa Ibom,Oron,,,117.0,6,19.5
2020/2021,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,20.0,1,20.0
2020/2021,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,48.0,2,24.0
2020/2021,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,20.0,1,20.0
2020/2021,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,40.0,2,20.0
2020/2021,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,29.0,1,29.0
2020/2021,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,115.0,5,23.0
2020/2021,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,78.0,5,15.6
2020/2021,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,201.0,9,22.3333
2020/2021,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,68.0,3,22.6667
2020/2021,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,134.0,6,22.3333
2020/2021,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,98.0,5,19.6
2020/2021,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,58.0,3,19.3333
2020/2021,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,77.0,3,25.6667
2020/2021,Female,all,Private,JSS,,,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,668.0,23,29.0435
2020/2021,Female,all,Private,JSS,,,Unqualified,lga,Oron,South South,Akwa Ibom,Oron,,,509.0,18,28.2778
2020/2021,Female,all,Private,JSS,,,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,636.0,22,28.9091
2020/2021,Female,all,Private,JSS,,BEd or Equivalent,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,810.0,28,28.9286
2020/2021,Female,all,Private,JSS,,BEd or Equivalent,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,461.0,16,28.8125
2020/2021,Female,all,Private,JSS,,BEd or Equivalent,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,270.0,9,30.0
2020/2021,Female,all,Private,JSS,,BEd or Equivalent,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,302.0,11,27.4545
2020/2021,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Abak,South South,Akwa Ibom,Abak,,,223.0,8,27.875
2020/2021,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,302.0,11,27.4545
2020/2021,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Oron,South South,Akwa Ibom,Oron,,,143.0,5,28.6
2020/2021,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,302.0,11,27.4545
2020/2021,Female,all,Private,JSS,,MEd or Equivalent,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,318.0,11,28.9091
2020/2021,Female,all,Private,JSS,,MEd or Equivalent,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,238.0,8,29.75
2020/2021,Female,all,Private,JSS,,NCE,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,270.0,9,30.0
2020/2021,Female,all,Private,JSS,,NCE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,254.0,9,28.2222
2020/2021,Female,all,Private,JSS,,NCE,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,985.0,35,28.1429
2020/2021,Female,all,Private,JSS,,NCE,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,238.0,8,29.75
2020/2021,Female,all,Private,JSS,,PGDE,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,270.0,9,30.0
2020/2021,Female,all,Private,JSS,,PGDE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,223.0,8,27.875
2020/2021,Female,all,Private,JSS,,PGDE,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,111.0,4,27.75
2020/2021,Female,all,Private,JSS,,PGDE,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,397.0,14,28.3571
2020/2021,Female,all,Private,JSS,,PGDE,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,207.0,7,29.5714
2020/2021,Female,all,Private,Pre-Primary/Primary,,,Unqualified,lga,Abak,South South,Akwa Ibom,Abak,,,1504.0,61,24.6557
2020/2021,Female,all,Private,Pre-Primary/Primary,,,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,1547.0,62,24.9516
2020/2021,Female,all,Private,Pre-Primary/Primary,,,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1461.0,59,24.7627
2020/2021,Female,all,Private,Pre-Primary/Primary,,,Unqualified,lga,Oron,South South,Akwa Ibom,Oron,,,215.0,9,23.8889
2020/2021,Female,all,Private,Pre-Primary/Primary,,,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,1461.0,59,24.7627
2020/2021,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,730.0,29,25.1724
2020/2021,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,516.0,21,24.5714
2020/2021,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,773.0,31,24.9355
2020/2021,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Abak,South South,Akwa Ibom,Abak,,,816.0,33,24.7273
2020/2021,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1676.0,67,25.0149
2020/2021,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Oron,South South,Akwa Ibom,Oron,,,1720.0,70,24.5714
2020/2021,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,731.0,29,25.2069
2020/2021,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,731.0,29,25.2069
2020/2021,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,816.0,33,24.7273
2020/2021,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,645.0,26,24.8077
2020/2021,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,1290.0,52,24.8077
2020/2021,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,645.0,26,24.8077
2020/2021,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1462.0,58,25.2069
2020/2021,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,473.0,19,24.8947
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,859.0,34,25.2647
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,1160.0,47,24.6809
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,1117.0,45,24.8222
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,1203.0,48,25.0625
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1160.0,47,24.6809
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Oron,South South,Akwa Ibom,Oron,,,2148.0,86,24.9767
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,988.0,40,24.7
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,2191.0,88,24.8977
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1031.0,41,25.1463
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,1289.0,52,24.7885
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,lga,Oron,South South,Akwa Ibom,Oron,,,945.0,38,24.8684
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,1117.0,45,24.8222
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,1976.0,79,25.0127
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,1074.0,43,24.9767
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,1074.0,43,24.9767
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Abak,South South,Akwa Ibom,Abak,,,1117.0,45,24.8222
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,1074.0,43,24.9767
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,859.0,34,25.2647
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,1031.0,41,25.1463
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,773.0,31,24.9355
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1203.0,48,25.0625
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,859.0,34,25.2647
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,2234.0,90,24.8222
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Uyo,South South,Akwa Ibom,Uyo,,,902.0,36,25.0556
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Oron,South South,Akwa Ibom,Oron,,,902.0,36,25.0556
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Abak,South South,Akwa Ibom,Abak,,,988.0,40,24.7
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Eket,South South,Akwa Ibom,Eket,,,1031.0,41,25.1463
2020/2021,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,lga,Eket,South South,Akwa Ibom,Eket,,,1160.0,47,24.6809
