session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,2313.0,98,23.602
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Arochukwu,South East,Abia,Arochukwu,,,1943.0,82,23.6951
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,1711.0,72,23.7639
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,740.0,31,23.871
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Aba North,South East,Abia,Aba North,,,1896.0,80,23.7
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Aba South,South East,Abia,Aba South,,,1064.0,45,23.6444
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Arochukwu,South East,Abia,Arochukwu,,,2174.0,92,23.6304
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,925.0,39,23.7179
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,lga,Aba North,South East,Abia,Aba North,,,1110.0,47,23.617
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,lga,Aba South,South East,Abia,Aba South,,,1110.0,47,23.617
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,1110.0,47,23.617
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Aba North,South East,Abia,Aba North,,,971.0,41,23.6829
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Aba South,South East,Abia,Aba South,,,1989.0,84,23.6786
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,971.0,41,23.6829
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Aba South,South East,Abia,Aba South,,,1203.0,51,23.5882
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Arochukwu,South East,Abia,Arochukwu,,,1249.0,53,23.566
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,1943.0,82,23.6951
2020/2021,Male,all,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,1018.0,43,23.6744
2020/2021,Male,all,Public,SSS,,,Unqualified,lga,Aba North,South East,Abia,Aba North,,,503.0,19,26.4737
2020/2021,Male,all,Public,SSS,,,Unqualified,lga,Aba South,South East,Abia,Aba South,,,1069.0,41,26.0732
2020/2021,Male,all,Public,SSS,,,Unqualified,lga,Arochukwu,South East,Abia,Arochukwu,,,220.0,8,27.5
2020/2021,Male,all,Public,SSS,,,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,189.0,7,27.0
2020/2021,Male,all,Public,SSS,,,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,362.0,14,25.8571
2020/2021,Male,all,Public,SSS,,BEd or Equivalent,Qualified,lga,Aba North,South East,Abia,Aba North,,,2577.0,100,25.77
2020/2021,Male,all,Public,SSS,,BEd or Equivalent,Qualified,lga,Aba South,South East,Abia,Aba South,,,3050.0,118,25.8475
2020/2021,Male,all,Public,SSS,,BEd or Equivalent,Qualified,lga,Arochukwu,South East,Abia,Arochukwu,,,2626.0,100,26.26
2020/2021,Male,all,Public,SSS,,BEd or Equivalent,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,2295.0,87,26.3793
2020/2021,Male,all,Public,SSS,,BEd or Equivalent,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,927.0,36,25.75
2020/2021,Male,all,Public,SSS,,Grade II or Equivalent,Unqualified,lga,Arochukwu,South East,Abia,Arochukwu,,,755.0,29,26.0345
2020/2021,Male,all,Public,SSS,,Grade II or Equivalent,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,409.0,16,25.5625
2020/2021,Male,all,Public,SSS,,Grade II or Equivalent,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,314.0,12,26.1667
2020/2021,Male,all,Public,SSS,,MEd or Equivalent,Qualified,lga,Aba North,South East,Abia,Aba North,,,659.0,25,26.36
2020/2021,Male,all,Public,SSS,,MEd or Equivalent,Qualified,lga,Aba South,South East,Abia,Aba South,,,833.0,33,25.2424
2020/2021,Male,all,Public,SSS,,MEd or Equivalent,Qualified,lga,Arochukwu,South East,Abia,Arochukwu,,,1258.0,49,25.6735
2020/2021,Male,all,Public,SSS,,MEd or Equivalent,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,598.0,23,26.0
2020/2021,Male,all,Public,SSS,,MEd or Equivalent,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,1368.0,53,25.8113
2020/2021,Male,all,Public,SSS,,NCE,Qualified,lga,Aba North,South East,Abia,Aba North,,,1415.0,55,25.7273
2020/2021,Male,all,Public,SSS,,NCE,Qualified,lga,Aba South,South East,Abia,Aba South,,,848.0,33,25.697
2020/2021,Male,all,Public,SSS,,NCE,Qualified,lga,Arochukwu,South East,Abia,Arochukwu,,,707.0,27,26.1852
2020/2021,Male,all,Public,SSS,,NCE,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,1730.0,68,25.4412
2020/2021,Male,all,Public,SSS,,NCE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,1367.0,52,26.2885
2020/2021,Male,all,Public,SSS,,PGDE,Qualified,lga,Aba North,South East,Abia,Aba North,,,487.0,18,27.0556
2020/2021,Male,all,Public,SSS,,PGDE,Qualified,lga,Aba South,South East,Abia,Aba South,,,1304.0,50,26.08
2020/2021,Male,all,Public,SSS,,PGDE,Qualified,lga,Arochukwu,South East,Abia,Arochukwu,,,849.0,33,25.7273
2020/2021,Male,all,Public,SSS,,PGDE,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,1053.0,41,25.6829
2020/2021,Male,all,Public,SSS,,PGDE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,1446.0,56,25.8214
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,,Unqualified,lga,Aba North,South East,Abia,Aba North,,,0.0,2,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0.0,8,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,13,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,32.0,9,3.5556
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,8,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,8,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,32.0,12,2.6667
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,48.0,11,4.3636
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Aba North,South East,Abia,Aba North,,,0.0,7,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0.0,11,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,15,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,14,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,2,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,2,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,8,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,10,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,12,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,96.0,18,5.3333
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,4,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,2,0.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,32.0,2,16.0
2020/2021,Male,disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,6,0.0
2020/2021,Male,disabled,Private,JSS,,,Unqualified,lga,Aba North,South East,Abia,Aba North,,,0.0,26,0.0
2020/2021,Male,disabled,Private,JSS,,,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0.0,17,0.0
2020/2021,Male,disabled,Private,JSS,,,Unqualified,lga,Arochukwu,South East,Abia,Arochukwu,,,0.0,13,0.0
2020/2021,Male,disabled,Private,JSS,,,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,11,0.0
2020/2021,Male,disabled,Private,JSS,,BEd or Equivalent,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,37,0.0
2020/2021,Male,disabled,Private,JSS,,BEd or Equivalent,Qualified,lga,Aba South,South East,Abia,Aba South,,,274.0,10,27.4
2020/2021,Male,disabled,Private,JSS,,BEd or Equivalent,Qualified,lga,Arochukwu,South East,Abia,Arochukwu,,,0.0,13,0.0
2020/2021,Male,disabled,Private,JSS,,BEd or Equivalent,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,11,0.0
2020/2021,Male,disabled,Private,JSS,,BEd or Equivalent,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,9,0.0
2020/2021,Male,disabled,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Aba North,South East,Abia,Aba North,,,0.0,8,0.0
2020/2021,Male,disabled,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Arochukwu,South East,Abia,Arochukwu,,,0.0,31,0.0
2020/2021,Male,disabled,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,323.0,24,13.4583
2020/2021,Male,disabled,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,339.0,12,28.25
2020/2021,Male,disabled,Private,JSS,,MEd or Equivalent,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,13,0.0
2020/2021,Male,disabled,Private,JSS,,MEd or Equivalent,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,9,0.0
2020/2021,Male,disabled,Private,JSS,,NCE,Qualified,lga,Aba South,South East,Abia,Aba South,,,306.0,20,15.3
2020/2021,Male,disabled,Private,JSS,,NCE,Qualified,lga,Arochukwu,South East,Abia,Arochukwu,,,0.0,12,0.0
2020/2021,Male,disabled,Private,JSS,,NCE,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,10,0.0
2020/2021,Male,disabled,Private,JSS,,PGDE,Qualified,lga,Arochukwu,South East,Abia,Arochukwu,,,0.0,22,0.0
2020/2021,Male,disabled,Private,JSS,,PGDE,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,11,0.0
2020/2021,Male,disabled,Private,JSS,,PGDE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,13,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0.0,25,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,27,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,45,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,29,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,833.0,112,7.4375
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,89,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Aba North,South East,Abia,Aba North,,,0.0,60,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0.0,27,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,112,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,124,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,29,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,31,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,44,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,60,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,60,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,31,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 1,,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0.0,43,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 1,,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,84,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 1,,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,53,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,51,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,45,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,49,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,55,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0.0,39,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,59,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,1342.0,57,23.5439
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 2,,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0.0,37,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 2,,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,43,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,41,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Aba North,South East,Abia,Aba North,,,0.0,49,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,41,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,43,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,1295.0,98,13.2143
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,49,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,1018.0,43,23.6744
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,49,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0.0,35,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,35,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,37,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,41,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,37,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,1249.0,53,23.566
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0.0,39,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,53,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,47,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,49,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,53,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Aba North,South East,Abia,Aba North,,,0.0,41,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,41,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,47,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0.0,74,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,78,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,37,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,41,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,41,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,45,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 5,,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,84,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,29,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,45,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Aba North,South East,Abia,Aba North,,,0.0,43,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,43,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,43,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,37,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,39,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,35,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,39,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 6,,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0.0,27,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 6,,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,1110.0,47,23.617
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,41,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0.0,37,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,37,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,86,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,35,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,41,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,39,0.0
2020/2021,Male,disabled,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,39,0.0
2020/2021,Male,disabled,Private,SSS,,,Unqualified,lga,Aba South,South East,Abia,Aba South,,,0.0,14,0.0
2020/2021,Male,disabled,Private,SSS,,,Unqualified,lga,Arochukwu,South East,Abia,Arochukwu,,,0.0,9,0.0
2020/2021,Male,disabled,Private,SSS,,,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,18,0.0
2020/2021,Male,disabled,Private,SSS,,BEd or Equivalent,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,6,0.0
2020/2021,Male,disabled,Private,SSS,,BEd or Equivalent,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,8,0.0
2020/2021,Male,disabled,Private,SSS,,BEd or Equivalent,Qualified,lga,Arochukwu,South East,Abia,Arochukwu,,,0.0,27,0.0
2020/2021,Male,disabled,Private,SSS,,BEd or Equivalent,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,19,0.0
2020/2021,Male,disabled,Private,SSS,,BEd or Equivalent,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,9,0.0
2020/2021,Male,disabled,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Aba North,South East,Abia,Aba North,,,0.0,4,0.0
2020/2021,Male,disabled,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Arochukwu,South East,Abia,Arochukwu,,,0.0,8,0.0
2020/2021,Male,disabled,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Umuahia North,South East,Abia,Umuahia North,,,283.0,11,25.7273
2020/2021,Male,disabled,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,10,0.0
2020/2021,Male,disabled,Private,SSS,,MEd or Equivalent,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,12,0.0
2020/2021,Male,disabled,Private,SSS,,MEd or Equivalent,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,7,0.0
2020/2021,Male,disabled,Private,SSS,,MEd or Equivalent,Qualified,lga,Umuahia North,South East,Abia,Umuahia North,,,0.0,5,0.0
2020/2021,Male,disabled,Private,SSS,,NCE,Qualified,lga,Aba North,South East,Abia,Aba North,,,0.0,37,0.0
2020/2021,Male,disabled,Private,SSS,,NCE,Qualified,lga,Arochukwu,South East,Abia,Arochukwu,,,0.0,11,0.0
2020/2021,Male,disabled,Private,SSS,,PGDE,Qualified,lga,Aba North,South East,Abia,Aba North,,,236.0,16,14.75
2020/2021,Male,disabled,Private,SSS,,PGDE,Qualified,lga,Aba South,South East,Abia,Aba South,,,0.0,15,0.0
2020/2021,Male,disabled,Private,SSS,,PGDE,Qualified,lga,Arochukwu,South East,Abia,Arochukwu,,,0.0,16,0.0
2020/2021,Male,disabled,Private,SSS,,PGDE,Qualified,lga,Umuahia South,South East,Abia,Umuahia South,,,0.0,8,0.0
