session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,ALL,NABTEB,3-5-year,Polytechnic,8,10,1,0,0,1.5,0,0,0,9,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,ALL,NABTEB,5+-year,Polytechnic,4,5,0,0,0,1.5,0,0,0,5,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,ALL,NECO,1-year,Polytechnic,34,43,5,4,0,1.0,0,0,0,39,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,ALL,NECO,2-year,Polytechnic,20,27,3,1,0,2.0,0,0,0,25,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,ALL,NECO,3-5-year,Polytechnic,12,16,1,0,0,1.5,0,0,0,15,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,ALL,NECO,5+-year,Polytechnic,9,11,1,0,0,1.5,0,0,0,10,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,ALL,WAEC,1-year,Polytechnic,44,58,5,4,0,1.0,0,0,0,54,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,ALL,WAEC,2-year,Polytechnic,28,37,4,3,0,2.0,0,0,0,34,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,ALL,WAEC,3-5-year,Polytechnic,16,23,3,1,0,1.5,0,0,0,21,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,ALL,WAEC,5+-year,Polytechnic,10,12,1,0,0,1.5,0,0,0,11,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,Disabled,NABTEB,1-year,Polytechnic,2,2,1,0,0,1.0,0,0,0,1,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,Disabled,NABTEB,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,Disabled,NABTEB,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,Disabled,NABTEB,5+-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,Disabled,NECO,1-year,Polytechnic,3,4,1,0,0,1.0,0,0,0,3,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,Disabled,NECO,2-year,Polytechnic,2,1,0,0,0,2.0,0,0,1,1,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,Disabled,NECO,3-5-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,Disabled,NECO,5+-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,Disabled,WAEC,1-year,Polytechnic,4,5,1,0,0,1.0,0,0,0,4,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,Disabled,WAEC,2-year,Polytechnic,3,3,0,0,0,2.0,0,0,0,3,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,Disabled,WAEC,3-5-year,Polytechnic,2,1,0,0,0,1.5,0,0,1,1,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Community Secondary School, Bolori II",Male,Disabled,WAEC,5+-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,ALL,NABTEB,1-year,University,13,17,16,14,0,1.0,0,0,0,5,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,ALL,NABTEB,2-year,University,9,12,16,14,0,2.0,0,0,0,0,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,ALL,NABTEB,3-5-year,University,5,5,16,14,0,1.5,0,0,1,0,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,ALL,NABTEB,5+-year,University,3,3,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,ALL,NECO,1-year,University,22,31,36,35,0,1.0,0,0,0,3,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,ALL,NECO,2-year,University,16,20,25,23,0,2.0,0,0,0,1,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,ALL,NECO,3-5-year,University,10,13,12,10,0,1.5,0,0,0,4,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,ALL,NECO,5+-year,University,5,7,12,0,23,1.5,0,0,0,0,9
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,ALL,WAEC,1-year,University,30,43,45,35,15,1.0,0,0,0,8,8
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,ALL,WAEC,2-year,University,20,28,22,21,0,2.0,0,0,0,11,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,ALL,WAEC,3-5-year,University,14,18,22,21,0,1.5,0,0,0,1,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,ALL,WAEC,5+-year,University,7,10,12,10,0,1.5,0,0,0,1,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,Disabled,NABTEB,1-year,University,2,2,10,9,0,1.0,0,0,0,0,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,Disabled,NABTEB,2-year,University,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,Disabled,NECO,1-year,University,2,2,8,7,0,1.0,0,0,0,0,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,Disabled,NECO,2-year,University,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,Disabled,NECO,3-5-year,University,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,Disabled,NECO,5+-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,Disabled,WAEC,1-year,University,3,3,8,7,0,1.0,0,0,0,0,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,Disabled,WAEC,2-year,University,2,2,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,Disabled,WAEC,3-5-year,University,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Female,Disabled,WAEC,5+-year,University,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,ALL,NABTEB,1-year,University,10,15,16,14,0,1.0,0,0,0,3,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,ALL,NABTEB,2-year,University,8,10,16,14,0,2.0,0,0,0,0,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,ALL,NABTEB,3-5-year,University,4,5,0,0,0,1.5,0,0,0,5,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,ALL,NABTEB,5+-year,University,2,3,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,ALL,NECO,1-year,University,22,31,36,29,15,1.0,0,0,0,3,6
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,ALL,NECO,2-year,University,13,18,12,10,0,2.0,0,0,0,9,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,ALL,NECO,3-5-year,University,9,13,12,10,0,1.5,0,0,0,4,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,ALL,NECO,5+-year,University,6,7,12,10,0,1.5,0,0,0,0,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,ALL,WAEC,1-year,University,28,37,45,44,0,1.0,0,0,0,2,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,ALL,WAEC,2-year,University,18,25,22,21,0,2.0,0,0,0,8,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,ALL,WAEC,3-5-year,University,12,16,22,13,15,1.5,0,0,0,0,7
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,ALL,WAEC,5+-year,University,6,9,12,10,0,1.5,0,0,0,0,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,Disabled,NABTEB,1-year,University,2,2,0,0,0,1.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,Disabled,NABTEB,2-year,University,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,Disabled,NECO,1-year,University,3,4,8,7,0,1.0,0,0,0,0,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,Disabled,NECO,2-year,University,1,1,0,0,0,2.0,0,0,0,1,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,Disabled,NECO,3-5-year,University,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,Disabled,NECO,5+-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,Disabled,WAEC,1-year,University,3,3,8,7,0,1.0,0,0,1,0,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,Disabled,WAEC,2-year,University,2,1,0,0,0,2.0,0,0,1,1,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,Disabled,WAEC,3-5-year,University,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Comprehensive High School, Bolori II",Male,Disabled,WAEC,5+-year,University,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,ALL,NABTEB,1-year,Polytechnic,24,32,5,4,0,1.0,0,0,0,28,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,ALL,NABTEB,2-year,Polytechnic,16,20,4,3,0,2.0,0,0,0,17,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,ALL,NABTEB,3-5-year,Polytechnic,9,12,1,0,0,1.5,0,0,0,11,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,ALL,NABTEB,5+-year,Polytechnic,6,8,0,0,0,1.5,0,0,0,8,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,ALL,NECO,1-year,Polytechnic,49,71,6,5,0,1.0,0,0,0,66,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,ALL,NECO,2-year,Polytechnic,32,45,5,4,0,2.0,0,0,0,41,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,ALL,NECO,3-5-year,Polytechnic,17,25,3,1,0,1.5,0,0,0,23,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,ALL,NECO,5+-year,Polytechnic,9,13,1,0,0,1.5,0,0,0,12,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,ALL,WAEC,1-year,Polytechnic,60,85,9,8,0,1.0,0,0,0,78,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,ALL,WAEC,2-year,Polytechnic,42,59,6,5,0,2.0,0,0,0,54,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,ALL,WAEC,3-5-year,Polytechnic,28,37,5,4,0,1.5,0,0,0,33,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,ALL,WAEC,5+-year,Polytechnic,16,23,3,1,0,1.5,0,0,0,21,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,Disabled,NABTEB,1-year,Polytechnic,3,2,1,0,0,1.0,0,0,1,1,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,Disabled,NABTEB,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,Disabled,NABTEB,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,Disabled,NABTEB,5+-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,Disabled,NECO,1-year,Polytechnic,4,6,1,0,0,1.0,0,0,0,5,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,Disabled,NECO,2-year,Polytechnic,3,4,0,0,0,2.0,0,0,0,4,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,Disabled,NECO,3-5-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,Disabled,NECO,5+-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,Disabled,WAEC,1-year,Polytechnic,5,7,1,0,0,1.0,0,0,0,6,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,Disabled,WAEC,2-year,Polytechnic,3,6,1,0,0,2.0,0,0,0,5,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,Disabled,WAEC,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Female,Disabled,WAEC,5+-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,ALL,NABTEB,1-year,Polytechnic,22,28,4,3,0,1.0,0,0,0,25,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,ALL,NABTEB,2-year,Polytechnic,15,21,1,0,0,2.0,0,0,0,20,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,ALL,NABTEB,3-5-year,Polytechnic,9,13,1,0,0,1.5,0,0,0,12,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,ALL,NABTEB,5+-year,Polytechnic,6,8,1,0,0,1.5,0,0,0,7,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,ALL,NECO,1-year,Polytechnic,45,61,6,5,0,1.0,0,0,0,56,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,ALL,NECO,2-year,Polytechnic,29,39,5,4,0,2.0,0,0,0,35,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,ALL,NECO,3-5-year,Polytechnic,17,23,3,1,0,1.5,0,0,0,21,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,ALL,NECO,5+-year,Polytechnic,11,16,1,0,0,1.5,0,0,0,15,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,ALL,WAEC,1-year,Polytechnic,60,80,10,9,0,1.0,0,0,0,72,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,ALL,WAEC,2-year,Polytechnic,39,51,6,5,0,2.0,0,0,0,46,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,ALL,WAEC,3-5-year,Polytechnic,22,30,4,3,0,1.5,0,0,0,27,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,ALL,WAEC,5+-year,Polytechnic,16,23,4,3,0,1.5,0,0,0,20,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,Disabled,NABTEB,1-year,Polytechnic,3,2,1,0,0,1.0,0,0,1,1,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,Disabled,NABTEB,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,Disabled,NABTEB,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,Disabled,NECO,1-year,Polytechnic,4,5,1,0,0,1.0,0,0,0,4,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,Disabled,NECO,2-year,Polytechnic,3,4,0,0,0,2.0,0,0,0,4,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,Disabled,NECO,3-5-year,Polytechnic,2,1,0,0,0,1.5,0,0,1,1,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,Disabled,NECO,5+-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,Disabled,WAEC,1-year,Polytechnic,5,8,1,0,0,1.0,0,0,0,7,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,Disabled,WAEC,2-year,Polytechnic,3,5,1,0,0,2.0,0,0,0,4,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,Disabled,WAEC,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Government Secondary School, Bolori II",Male,Disabled,WAEC,5+-year,Polytechnic,2,1,0,0,0,1.5,0,0,1,1,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,ALL,NABTEB,1-year,College of Education,15,20,1,0,0,1.0,0,0,0,19,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,ALL,NABTEB,2-year,College of Education,9,15,1,0,0,2.0,0,0,0,14,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,ALL,NABTEB,3-5-year,College of Education,6,8,1,0,0,1.5,0,0,0,7,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,ALL,NABTEB,5+-year,College of Education,3,5,1,0,0,1.5,0,0,0,4,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,ALL,NECO,1-year,College of Education,28,38,1,0,0,1.0,0,0,0,37,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,ALL,NECO,2-year,College of Education,19,25,1,0,0,2.0,0,0,0,24,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,ALL,NECO,3-5-year,College of Education,13,18,1,0,0,1.5,0,0,0,17,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,ALL,NECO,5+-year,College of Education,5,7,0,0,0,1.5,0,0,0,7,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,ALL,WAEC,1-year,College of Education,34,48,4,3,0,1.0,0,0,0,45,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,ALL,WAEC,2-year,College of Education,23,32,3,1,0,2.0,0,0,0,30,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,ALL,WAEC,3-5-year,College of Education,16,21,1,0,0,1.5,0,0,0,20,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,ALL,WAEC,5+-year,College of Education,10,14,1,0,0,1.5,0,0,0,13,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,Disabled,NABTEB,1-year,College of Education,2,2,0,0,0,1.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,Disabled,NABTEB,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,Disabled,NECO,1-year,College of Education,2,2,0,0,0,1.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,Disabled,NECO,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,Disabled,NECO,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,Disabled,NECO,5+-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,Disabled,WAEC,1-year,College of Education,2,3,0,0,0,1.0,0,0,0,3,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,Disabled,WAEC,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,Disabled,WAEC,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Female,Disabled,WAEC,5+-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,ALL,NABTEB,1-year,College of Education,16,21,1,0,0,1.0,0,0,0,20,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,ALL,NABTEB,2-year,College of Education,10,15,1,0,0,2.0,0,0,0,14,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,ALL,NABTEB,3-5-year,College of Education,8,10,1,0,0,1.5,0,0,0,9,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,ALL,NABTEB,5+-year,College of Education,4,5,1,0,0,1.5,0,0,0,4,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,ALL,NECO,1-year,College of Education,30,43,3,1,0,1.0,0,0,0,41,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,ALL,NECO,2-year,College of Education,18,25,1,0,0,2.0,0,0,0,24,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,ALL,NECO,3-5-year,College of Education,13,21,1,0,0,1.5,0,0,0,20,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,ALL,NECO,5+-year,College of Education,8,11,0,0,0,1.5,0,0,0,11,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,ALL,WAEC,1-year,College of Education,40,55,4,3,0,1.0,0,0,0,52,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,ALL,WAEC,2-year,College of Education,24,35,3,1,0,2.0,0,0,0,33,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,ALL,WAEC,3-5-year,College of Education,18,27,1,0,0,1.5,0,0,0,26,1
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,ALL,WAEC,5+-year,College of Education,9,12,0,0,0,1.5,0,0,0,12,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,Disabled,NABTEB,1-year,College of Education,2,2,0,0,0,1.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,Disabled,NABTEB,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Borno,Maiduguri,Bolori II,"Unity College, Maiduguri",Male,Disabled,NECO,1-year,College of Education,2,4,0,0,0,1.0,0,0,0,4,0
