session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North Central,Plateau,Mangu,Ampang west,"Unity College, Mangu",Male,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Ampang west,"Unity College, Mangu",Male,Disabled,WAEC,1-year,University,2,2,9,7,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Ampang west,"Unity College, Mangu",Male,Disabled,WAEC,2-year,University,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Ampang west,"Unity College, Mangu",Male,Disabled,WAEC,3-5-year,University,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Ampang west,"Unity College, Mangu",Male,Disabled,WAEC,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,ALL,NABTEB,1-year,Polytechnic,8,9,5,2,0,1.0,0,0,0,3,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,ALL,NABTEB,2-year,Polytechnic,6,7,5,2,0,2.0,0,0,0,2,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,ALL,NABTEB,3-5-year,Polytechnic,3,4,5,2,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,ALL,NABTEB,5+-year,Polytechnic,3,4,0,0,0,1.5,0,0,0,2,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,ALL,NECO,1-year,Polytechnic,14,18,16,14,0,1.0,0,0,0,3,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,ALL,NECO,2-year,Polytechnic,8,9,9,7,0,2.0,0,0,0,1,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,ALL,NECO,3-5-year,Polytechnic,6,7,5,2,0,1.5,0,0,0,2,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,ALL,NECO,5+-year,Polytechnic,3,4,5,0,7,1.5,0,0,0,0,2
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,ALL,WAEC,1-year,Polytechnic,18,23,18,16,0,1.0,0,0,0,5,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,ALL,WAEC,2-year,Polytechnic,12,16,9,7,0,2.0,0,0,0,5,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,ALL,WAEC,3-5-year,Polytechnic,8,11,9,7,0,1.5,0,0,0,2,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,ALL,WAEC,5+-year,Polytechnic,5,5,5,2,0,1.5,0,0,0,1,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,Disabled,NABTEB,1-year,Polytechnic,2,2,5,2,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,Disabled,NABTEB,2-year,Polytechnic,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,Disabled,NABTEB,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,Disabled,NECO,1-year,Polytechnic,2,2,5,2,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,Disabled,NECO,2-year,Polytechnic,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,Disabled,NECO,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,Disabled,WAEC,1-year,Polytechnic,2,2,5,2,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,Disabled,WAEC,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,Disabled,WAEC,3-5-year,Polytechnic,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Female,Disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,ALL,NABTEB,1-year,Polytechnic,8,11,11,9,0,1.0,0,0,0,1,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,ALL,NABTEB,2-year,Polytechnic,6,7,5,2,0,2.0,0,0,0,2,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,ALL,NABTEB,3-5-year,Polytechnic,3,5,5,2,0,1.5,0,0,0,1,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,ALL,NABTEB,5+-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,ALL,NECO,1-year,Polytechnic,15,18,16,14,0,1.0,0,0,0,3,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,ALL,NECO,2-year,Polytechnic,9,11,9,5,7,2.0,0,0,0,2,2
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,ALL,NECO,3-5-year,Polytechnic,6,7,5,2,0,1.5,0,0,0,2,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,ALL,NECO,5+-year,Polytechnic,3,4,5,2,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,ALL,WAEC,1-year,Polytechnic,18,23,25,20,7,1.0,0,0,0,2,2
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,ALL,WAEC,2-year,Polytechnic,12,16,14,11,0,2.0,0,0,0,3,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,ALL,WAEC,3-5-year,Polytechnic,9,11,9,7,0,1.5,0,0,0,2,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,ALL,WAEC,5+-year,Polytechnic,3,5,5,2,0,1.5,0,0,0,1,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,Disabled,NABTEB,1-year,Polytechnic,2,2,5,2,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,Disabled,NABTEB,2-year,Polytechnic,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,Disabled,NABTEB,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,Disabled,NECO,1-year,Polytechnic,2,2,5,2,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,Disabled,NECO,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,Disabled,NECO,3-5-year,Polytechnic,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,Disabled,WAEC,1-year,Polytechnic,2,2,5,2,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,Disabled,WAEC,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,Disabled,WAEC,3-5-year,Polytechnic,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Community Secondary School, Chanso",Male,Disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,ALL,NABTEB,1-year,University,8,11,11,9,0,1.0,0,0,0,1,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,ALL,NABTEB,2-year,University,5,7,14,11,0,2.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,ALL,NABTEB,3-5-year,University,3,4,14,11,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,ALL,NABTEB,5+-year,University,2,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,ALL,NECO,1-year,University,14,19,34,27,7,1.0,0,0,0,0,3
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,ALL,NECO,2-year,University,9,11,23,20,0,2.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,ALL,NECO,3-5-year,University,5,7,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,ALL,NECO,5+-year,University,3,5,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,ALL,WAEC,1-year,University,17,25,41,39,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,ALL,WAEC,2-year,University,11,14,29,23,7,2.0,0,0,0,0,3
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,ALL,WAEC,3-5-year,University,6,9,20,11,7,1.5,0,0,0,0,4
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,ALL,WAEC,5+-year,University,3,4,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,Disabled,NABTEB,1-year,University,2,2,11,9,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,Disabled,NABTEB,2-year,University,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,Disabled,NABTEB,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,Disabled,NECO,1-year,University,2,2,9,7,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,Disabled,NECO,2-year,University,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,Disabled,NECO,3-5-year,University,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,Disabled,WAEC,1-year,University,2,2,9,7,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,Disabled,WAEC,2-year,University,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,Disabled,WAEC,3-5-year,University,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Female,Disabled,WAEC,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,ALL,NABTEB,1-year,University,8,9,25,23,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,ALL,NABTEB,2-year,University,5,7,14,11,0,2.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,ALL,NABTEB,3-5-year,University,3,5,14,11,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,ALL,NABTEB,5+-year,University,2,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,ALL,NECO,1-year,University,12,18,34,32,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,ALL,NECO,2-year,University,9,12,34,27,7,2.0,0,0,0,0,3
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,ALL,NECO,3-5-year,University,5,9,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,ALL,NECO,5+-year,University,3,4,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,ALL,WAEC,1-year,University,17,23,61,55,7,1.0,0,0,0,0,3
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,ALL,WAEC,2-year,University,12,16,41,34,7,2.0,0,0,0,0,3
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,ALL,WAEC,3-5-year,University,6,9,20,18,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,ALL,WAEC,5+-year,University,5,5,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,Disabled,NABTEB,1-year,University,2,2,11,9,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,Disabled,NABTEB,2-year,University,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,Disabled,NABTEB,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,Disabled,NECO,1-year,University,2,2,9,7,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,Disabled,NECO,2-year,University,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,Disabled,NECO,3-5-year,University,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,Disabled,WAEC,1-year,University,2,2,9,7,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,Disabled,WAEC,2-year,University,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,Disabled,WAEC,3-5-year,University,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Comprehensive High School, Chanso",Male,Disabled,WAEC,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,ALL,NABTEB,1-year,College of Education,6,7,11,9,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,ALL,NABTEB,2-year,College of Education,3,4,11,9,0,2.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,ALL,NABTEB,3-5-year,College of Education,3,4,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,ALL,NABTEB,5+-year,College of Education,2,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,ALL,NECO,1-year,College of Education,11,14,23,20,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,ALL,NECO,2-year,College of Education,8,9,11,9,0,2.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,ALL,NECO,3-5-year,College of Education,5,5,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,ALL,NECO,5+-year,College of Education,3,4,11,0,7,1.5,0,0,0,0,5
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,ALL,WAEC,1-year,College of Education,15,19,41,34,7,1.0,0,0,0,0,3
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,ALL,WAEC,2-year,College of Education,9,14,18,16,0,2.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,ALL,WAEC,3-5-year,College of Education,8,9,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,ALL,WAEC,5+-year,College of Education,3,4,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,Disabled,NABTEB,1-year,College of Education,2,2,9,7,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,Disabled,NABTEB,2-year,College of Education,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,Disabled,NECO,1-year,College of Education,2,2,9,7,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,Disabled,NECO,2-year,College of Education,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,Disabled,NECO,3-5-year,College of Education,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,Disabled,WAEC,1-year,College of Education,2,2,9,7,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,Disabled,WAEC,2-year,College of Education,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,Disabled,WAEC,3-5-year,College of Education,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Female,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,ALL,NABTEB,1-year,College of Education,6,7,11,9,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,ALL,NABTEB,2-year,College of Education,3,5,14,11,0,2.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,ALL,NABTEB,3-5-year,College of Education,2,4,14,11,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,ALL,NABTEB,5+-year,College of Education,2,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,ALL,NECO,1-year,College of Education,12,16,32,25,7,1.0,0,0,0,0,3
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,ALL,NECO,2-year,College of Education,8,9,23,11,7,2.0,0,0,0,0,5
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,ALL,NECO,3-5-year,College of Education,5,7,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,ALL,NECO,5+-year,College of Education,2,4,0,0,0,1.5,0,0,0,2,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,ALL,WAEC,1-year,College of Education,14,18,29,23,7,1.0,0,0,0,0,3
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,ALL,WAEC,2-year,College of Education,11,12,18,16,0,2.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,ALL,WAEC,3-5-year,College of Education,5,7,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,ALL,WAEC,5+-year,College of Education,3,4,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,Disabled,NABTEB,1-year,College of Education,2,2,9,7,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,Disabled,NABTEB,2-year,College of Education,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,Disabled,NECO,1-year,College of Education,2,2,9,7,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,Disabled,NECO,2-year,College of Education,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,Disabled,NECO,3-5-year,College of Education,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,Disabled,WAEC,1-year,College of Education,2,2,9,7,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,Disabled,WAEC,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,Disabled,WAEC,3-5-year,College of Education,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Government Secondary School, Chanso",Male,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Unity College, Mangu",Female,ALL,NABTEB,1-year,University,12,16,39,27,7,1.0,0,0,0,0,5
2022/2023,North Central,Plateau,Mangu,Chanso,"Unity College, Mangu",Female,ALL,NABTEB,2-year,University,6,9,25,11,13,2.0,0,0,0,0,6
2022/2023,North Central,Plateau,Mangu,Chanso,"Unity College, Mangu",Female,ALL,NABTEB,3-5-year,University,5,5,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Unity College, Mangu",Female,ALL,NABTEB,5+-year,University,3,4,0,0,0,1.5,0,0,0,2,0
2022/2023,North Central,Plateau,Mangu,Chanso,"Unity College, Mangu",Female,ALL,NECO,1-year,University,23,30,59,52,7,1.0,0,0,0,0,3
2022/2023,North Central,Plateau,Mangu,Chanso,"Unity College, Mangu",Female,ALL,NECO,2-year,University,15,19,34,27,7,2.0,0,0,0,0,3
2022/2023,North Central,Plateau,Mangu,Chanso,"Unity College, Mangu",Female,ALL,NECO,3-5-year,University,9,14,23,20,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Unity College, Mangu",Female,ALL,NECO,5+-year,University,5,9,11,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Unity College, Mangu",Female,ALL,WAEC,1-year,University,27,35,61,59,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Unity College, Mangu",Female,ALL,WAEC,2-year,University,18,25,41,39,0,2.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Unity College, Mangu",Female,ALL,WAEC,3-5-year,University,11,14,29,23,7,1.5,0,0,0,0,3
2022/2023,North Central,Plateau,Mangu,Chanso,"Unity College, Mangu",Female,ALL,WAEC,5+-year,University,8,9,20,11,7,1.5,0,0,0,0,4
2022/2023,North Central,Plateau,Mangu,Chanso,"Unity College, Mangu",Female,Disabled,NABTEB,1-year,University,2,2,9,7,0,1.0,0,0,0,0,1
2022/2023,North Central,Plateau,Mangu,Chanso,"Unity College, Mangu",Female,Disabled,NABTEB,2-year,University,0,2,0,0,0,2.0,0,0,0,1,0
