session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,ALL,WAEC,2-year,Polytechnic,15,17,7,4,0,2.0,0,0,0,7,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,ALL,WAEC,3-5-year,Polytechnic,10,14,4,2,0,1.5,0,0,0,6,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,ALL,WAEC,5+-year,Polytechnic,4,7,4,2,0,1.5,0,0,0,2,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,NABTEB,1-year,Polytechnic,1,2,2,0,0,1.0,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,NABTEB,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,NECO,1-year,Polytechnic,1,2,2,0,0,1.0,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,NECO,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,NECO,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,WAEC,1-year,Polytechnic,1,2,2,0,0,1.0,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,WAEC,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,WAEC,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,WAEC,5+-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,NABTEB,1-year,Polytechnic,13,15,4,2,0,1.0,0,0,0,7,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,NABTEB,2-year,Polytechnic,9,12,4,2,0,2.0,0,0,0,5,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,NABTEB,3-5-year,Polytechnic,6,7,0,0,0,1.5,0,0,0,4,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,NABTEB,5+-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,2,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,NECO,1-year,Polytechnic,22,31,9,7,0,1.0,0,0,0,14,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,NECO,2-year,Polytechnic,13,17,4,2,0,2.0,0,0,0,8,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,NECO,3-5-year,Polytechnic,10,14,4,2,0,1.5,0,0,0,6,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,NECO,5+-year,Polytechnic,6,5,4,0,5,1.5,0,0,1,1,2
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,WAEC,1-year,Polytechnic,25,36,11,9,0,1.0,0,0,0,16,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,WAEC,2-year,Polytechnic,16,22,7,4,0,2.0,0,0,0,10,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,WAEC,3-5-year,Polytechnic,10,15,4,2,0,1.5,0,0,0,7,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,WAEC,5+-year,Polytechnic,7,9,4,2,0,1.5,0,0,0,3,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,NABTEB,1-year,Polytechnic,1,3,0,0,0,1.0,0,0,0,2,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,NABTEB,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,2,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,NECO,1-year,Polytechnic,3,2,0,0,0,1.0,0,0,1,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,NECO,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,NECO,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,WAEC,1-year,Polytechnic,3,3,2,0,0,1.0,0,0,0,1,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,WAEC,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,WAEC,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,NABTEB,1-year,University,15,19,90,44,30,1.0,0,0,0,0,21
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,NABTEB,2-year,University,9,10,51,44,5,2.0,0,0,0,0,3
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,NABTEB,3-5-year,University,6,9,51,44,5,1.5,0,0,0,0,3
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,NABTEB,5+-year,University,3,2,0,0,0,1.5,0,0,1,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,NECO,1-year,University,32,43,156,155,0,1.0,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,NECO,2-year,University,19,24,84,82,0,2.0,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,NECO,3-5-year,University,13,17,84,44,25,1.5,0,0,0,0,18
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,NECO,5+-year,University,6,10,42,40,0,1.5,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,WAEC,1-year,University,37,49,222,166,35,1.0,0,0,0,0,26
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,WAEC,2-year,University,22,29,117,115,0,2.0,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,WAEC,3-5-year,University,15,20,75,73,0,1.5,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,WAEC,5+-year,University,9,12,33,31,0,1.5,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,NABTEB,1-year,University,1,2,35,27,5,1.0,0,0,0,0,4
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,NABTEB,2-year,University,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,NECO,1-year,University,3,3,31,27,5,1.0,0,0,0,0,2
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,NECO,2-year,University,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,NECO,3-5-year,University,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,WAEC,1-year,University,3,3,24,22,0,1.0,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,WAEC,2-year,University,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,WAEC,3-5-year,University,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,WAEC,5+-year,University,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,NABTEB,1-year,University,19,24,51,44,5,1.0,0,0,0,0,3
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,NABTEB,2-year,University,13,15,51,44,5,2.0,0,0,0,0,3
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,NABTEB,3-5-year,University,6,10,51,44,5,1.5,0,0,0,0,3
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,NABTEB,5+-year,University,4,7,0,0,0,1.5,0,0,0,4,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,NECO,1-year,University,37,49,156,130,15,1.0,0,0,0,0,12
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,NECO,2-year,University,21,27,84,82,0,2.0,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,NECO,3-5-year,University,15,19,42,40,0,1.5,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,NECO,5+-year,University,9,12,42,40,0,1.5,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,WAEC,1-year,University,41,56,150,122,20,1.0,0,0,0,0,13
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,WAEC,2-year,University,28,38,117,86,20,2.0,0,0,0,0,14
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,WAEC,3-5-year,University,18,22,75,73,0,1.5,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,WAEC,5+-year,University,10,14,33,31,0,1.5,0,0,0,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,NABTEB,1-year,University,1,2,0,0,0,1.0,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,NABTEB,2-year,University,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,NECO,1-year,University,3,3,31,27,5,1.0,0,0,0,0,2
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,NECO,2-year,University,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,NECO,3-5-year,University,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,NECO,5+-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,WAEC,1-year,University,4,3,24,22,0,1.0,0,0,1,0,1
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,WAEC,2-year,University,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,WAEC,3-5-year,University,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,WAEC,5+-year,University,1,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,NABTEB,1-year,College of Education,25,34,4,2,0,1.0,0,0,0,18,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,NABTEB,2-year,College of Education,15,20,2,0,0,2.0,0,0,0,11,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,NABTEB,3-5-year,College of Education,10,15,2,0,0,1.5,0,0,0,8,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,NABTEB,5+-year,College of Education,6,9,2,0,0,1.5,0,0,0,4,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,NECO,1-year,College of Education,42,56,7,4,0,1.0,0,0,0,30,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,NECO,2-year,College of Education,34,44,7,4,0,2.0,0,0,0,23,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,NECO,3-5-year,College of Education,21,26,4,2,0,1.5,0,0,0,13,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,NECO,5+-year,College of Education,9,10,2,0,0,1.5,0,0,0,5,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,WAEC,1-year,College of Education,57,75,13,11,0,1.0,0,0,0,38,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,WAEC,2-year,College of Education,37,48,7,4,0,2.0,0,0,0,25,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,WAEC,3-5-year,College of Education,28,39,7,4,0,1.5,0,0,0,20,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,WAEC,5+-year,College of Education,13,17,2,0,0,1.5,0,0,0,9,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,NABTEB,1-year,College of Education,1,2,0,0,0,1.0,0,0,0,1,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,NABTEB,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,1,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,NECO,1-year,College of Education,3,3,0,0,0,1.0,0,0,0,2,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,NECO,2-year,College of Education,1,3,0,0,0,2.0,0,0,0,2,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,NECO,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,NECO,5+-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,WAEC,1-year,College of Education,4,3,0,0,0,1.0,0,0,1,2,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,WAEC,2-year,College of Education,1,3,0,0,0,2.0,0,0,0,2,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,WAEC,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,WAEC,5+-year,College of Education,1,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,NABTEB,1-year,College of Education,32,41,4,2,0,1.0,0,0,0,22,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,NABTEB,2-year,College of Education,19,26,2,0,0,2.0,0,0,0,14,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,NABTEB,3-5-year,College of Education,13,17,2,0,0,1.5,0,0,0,9,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,NABTEB,5+-year,College of Education,7,10,2,0,0,1.5,0,0,0,5,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,NECO,1-year,College of Education,56,72,9,7,0,1.0,0,0,0,38,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,NECO,2-year,College of Education,40,55,7,4,0,2.0,0,0,0,29,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,NECO,3-5-year,College of Education,22,29,2,0,0,1.5,0,0,0,16,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,NECO,5+-year,College of Education,10,15,2,0,0,1.5,0,0,0,8,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,WAEC,1-year,College of Education,70,96,13,11,0,1.0,0,0,0,50,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,WAEC,2-year,College of Education,42,56,7,4,0,2.0,0,0,0,30,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,WAEC,3-5-year,College of Education,26,36,4,2,0,1.5,0,0,0,19,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,WAEC,5+-year,College of Education,18,24,2,0,0,1.5,0,0,0,13,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,NABTEB,1-year,College of Education,1,3,0,0,0,1.0,0,0,0,2,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,NABTEB,2-year,College of Education,1,3,0,0,0,2.0,0,0,0,2,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,NECO,1-year,College of Education,3,5,0,0,0,1.0,0,0,0,3,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,NECO,2-year,College of Education,3,2,0,0,0,2.0,0,0,1,1,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,NECO,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,NECO,5+-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,WAEC,1-year,College of Education,4,7,0,0,0,1.0,0,0,0,4,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,WAEC,2-year,College of Education,3,2,0,0,0,2.0,0,0,1,1,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,WAEC,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,WAEC,5+-year,College of Education,1,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,NABTEB,1-year,University,13,17,26,24,0,1.0,0,0,0,0,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,NABTEB,2-year,University,7,9,22,20,0,2.0,0,0,0,0,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,NABTEB,3-5-year,University,4,5,22,20,0,1.5,0,0,0,0,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,NABTEB,5+-year,University,4,5,0,0,0,1.5,0,0,0,3,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,NECO,1-year,University,25,31,64,49,10,1.0,0,0,0,0,7
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,NECO,2-year,University,18,24,42,40,0,2.0,0,0,0,0,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,NECO,3-5-year,University,10,14,22,20,0,1.5,0,0,0,0,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,NECO,5+-year,University,6,9,22,20,0,1.5,0,0,0,0,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,WAEC,1-year,University,32,41,81,71,5,1.0,0,0,0,0,5
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,WAEC,2-year,University,21,27,59,44,10,2.0,0,0,0,0,7
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,WAEC,3-5-year,University,12,17,22,20,0,1.5,0,0,0,0,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,WAEC,5+-year,University,9,10,22,20,0,1.5,0,0,0,0,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,NABTEB,1-year,University,1,2,15,13,0,1.0,0,0,0,0,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,NABTEB,2-year,University,1,2,0,0,0,2.0,0,0,0,1,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,NECO,1-year,University,1,2,15,13,0,1.0,0,0,0,0,1
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,NECO,2-year,University,1,2,0,0,0,2.0,0,0,0,1,0
