session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Disabled,NABTEB,1-year,College of Education,2,2,1,0,0,1.0,0,0,0,1,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Disabled,NABTEB,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Disabled,NECO,1-year,College of Education,2,2,1,0,0,1.0,0,0,0,1,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Disabled,NECO,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Disabled,NECO,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Disabled,NECO,5+-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Disabled,WAEC,1-year,College of Education,3,3,1,0,0,1.0,0,0,0,2,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Disabled,WAEC,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Disabled,WAEC,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,ALL,NABTEB,1-year,College of Education,13,17,6,4,0,1.0,0,0,0,12,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,ALL,NABTEB,2-year,College of Education,7,11,6,3,4,2.0,0,0,0,6,2
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,ALL,NABTEB,3-5-year,College of Education,5,7,3,1,0,1.5,0,0,0,5,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,ALL,NABTEB,5+-year,College of Education,3,2,0,0,0,1.5,0,0,1,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,ALL,NECO,1-year,College of Education,26,33,10,8,0,1.0,0,0,0,24,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,ALL,NECO,2-year,College of Education,17,21,6,4,0,2.0,0,0,0,16,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,ALL,NECO,3-5-year,College of Education,13,17,4,3,0,1.5,0,0,0,13,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,ALL,NECO,5+-year,College of Education,6,7,3,1,0,1.5,0,0,0,5,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,ALL,WAEC,1-year,College of Education,27,39,11,10,0,1.0,0,0,0,28,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,ALL,WAEC,2-year,College of Education,16,21,6,4,0,2.0,0,0,0,16,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,ALL,WAEC,3-5-year,College of Education,9,13,4,3,0,1.5,0,0,0,9,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,ALL,WAEC,5+-year,College of Education,8,11,4,1,4,1.5,0,0,0,7,2
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NABTEB,1-year,College of Education,2,1,1,0,0,1.0,0,0,1,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NABTEB,2-year,College of Education,1,1,0,0,0,2.0,0,0,0,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NECO,1-year,College of Education,2,3,1,0,0,1.0,0,0,0,2,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NECO,2-year,College of Education,2,1,0,0,0,2.0,0,0,1,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NECO,3-5-year,College of Education,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,WAEC,1-year,College of Education,2,2,1,0,0,1.0,0,0,0,1,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,WAEC,2-year,College of Education,2,1,0,0,0,2.0,0,0,1,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,WAEC,3-5-year,College of Education,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NABTEB,1-year,Polytechnic,13,18,6,4,0,1.0,0,0,0,13,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NABTEB,2-year,Polytechnic,8,11,3,1,0,2.0,0,0,0,8,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NABTEB,3-5-year,Polytechnic,6,9,3,1,0,1.5,0,0,0,6,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NABTEB,5+-year,Polytechnic,4,5,3,0,4,1.5,0,0,0,3,2
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NECO,1-year,Polytechnic,21,29,10,8,0,1.0,0,0,0,20,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NECO,2-year,Polytechnic,14,19,4,3,0,2.0,0,0,0,15,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NECO,3-5-year,Polytechnic,9,12,3,1,0,1.5,0,0,0,9,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NECO,5+-year,Polytechnic,4,5,3,1,0,1.5,0,0,0,3,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,WAEC,1-year,Polytechnic,28,35,11,10,0,1.0,0,0,0,25,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,WAEC,2-year,Polytechnic,17,21,7,4,4,2.0,0,0,0,15,2
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,WAEC,3-5-year,Polytechnic,10,14,4,3,0,1.5,0,0,0,10,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,WAEC,5+-year,Polytechnic,6,9,1,0,0,1.5,0,0,0,7,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NABTEB,1-year,Polytechnic,2,2,1,0,0,1.0,0,0,0,1,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NABTEB,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NECO,1-year,Polytechnic,2,2,1,0,0,1.0,0,0,0,1,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NECO,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NECO,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,WAEC,1-year,Polytechnic,2,3,1,0,0,1.0,0,0,0,2,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,WAEC,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,WAEC,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NABTEB,1-year,Polytechnic,11,15,6,4,0,1.0,0,0,0,10,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NABTEB,2-year,Polytechnic,6,9,3,1,0,2.0,0,0,0,6,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NABTEB,3-5-year,Polytechnic,4,7,3,1,0,1.5,0,0,0,5,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NABTEB,5+-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NECO,1-year,Polytechnic,19,28,10,8,0,1.0,0,0,0,19,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NECO,2-year,Polytechnic,14,17,4,3,0,2.0,0,0,0,13,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NECO,3-5-year,Polytechnic,7,10,3,1,0,1.5,0,0,0,7,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NECO,5+-year,Polytechnic,5,5,3,1,0,1.5,0,0,0,3,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,WAEC,1-year,Polytechnic,20,29,8,7,0,1.0,0,0,0,21,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,WAEC,2-year,Polytechnic,14,18,4,3,0,2.0,0,0,0,14,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,WAEC,3-5-year,Polytechnic,10,13,4,3,0,1.5,0,0,0,9,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,WAEC,5+-year,Polytechnic,4,5,1,0,0,1.5,0,0,0,4,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NABTEB,1-year,Polytechnic,2,1,1,0,0,1.0,0,0,1,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NABTEB,2-year,Polytechnic,1,1,0,0,0,2.0,0,0,0,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NECO,1-year,Polytechnic,2,1,1,0,0,1.0,0,0,1,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NECO,2-year,Polytechnic,1,1,0,0,0,2.0,0,0,0,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NECO,3-5-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,WAEC,1-year,Polytechnic,2,2,1,0,0,1.0,0,0,0,1,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,WAEC,2-year,Polytechnic,1,1,0,0,0,2.0,0,0,0,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,WAEC,3-5-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,WAEC,5+-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NABTEB,1-year,University,12,16,40,24,13,1.0,0,0,0,0,12
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NABTEB,2-year,University,8,11,18,17,0,2.0,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NABTEB,3-5-year,University,5,5,18,17,0,1.5,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NABTEB,5+-year,University,4,5,0,0,0,1.5,0,0,0,5,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NECO,1-year,University,25,31,68,67,0,1.0,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NECO,2-year,University,16,21,32,31,0,2.0,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NECO,3-5-year,University,9,12,32,18,13,1.5,0,0,0,0,10
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NECO,5+-year,University,6,10,18,17,0,1.5,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,WAEC,1-year,University,28,36,84,79,4,1.0,0,0,0,0,4
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,WAEC,2-year,University,18,25,58,46,13,2.0,0,0,0,0,9
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,WAEC,3-5-year,University,11,15,32,31,0,1.5,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,WAEC,5+-year,University,6,9,14,12,0,1.5,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NABTEB,1-year,University,2,2,14,12,0,1.0,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NABTEB,2-year,University,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NECO,1-year,University,2,2,14,12,0,1.0,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NECO,2-year,University,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NECO,3-5-year,University,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,WAEC,1-year,University,2,3,11,10,0,1.0,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,WAEC,2-year,University,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,WAEC,3-5-year,University,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,WAEC,5+-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NABTEB,1-year,University,10,13,40,39,0,1.0,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NABTEB,2-year,University,6,9,18,17,0,2.0,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NABTEB,3-5-year,University,4,7,18,17,0,1.5,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NABTEB,5+-year,University,2,2,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NECO,1-year,University,20,28,68,67,0,1.0,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NECO,2-year,University,10,16,32,31,0,2.0,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NECO,3-5-year,University,9,12,32,18,13,1.5,0,0,0,0,10
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NECO,5+-year,University,5,5,18,17,0,1.5,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,WAEC,1-year,University,23,31,72,65,4,1.0,0,0,0,0,5
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,WAEC,2-year,University,15,20,44,43,0,2.0,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,WAEC,3-5-year,University,8,11,32,14,17,1.5,0,0,0,0,13
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,WAEC,5+-year,University,5,5,14,12,0,1.5,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NABTEB,1-year,University,2,1,14,12,0,1.0,0,0,1,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NABTEB,2-year,University,1,1,0,0,0,2.0,0,0,0,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NECO,1-year,University,2,1,14,12,0,1.0,0,0,1,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NECO,2-year,University,1,1,0,0,0,2.0,0,0,0,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NECO,3-5-year,University,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,WAEC,1-year,University,2,2,11,10,0,1.0,0,0,0,0,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,WAEC,2-year,University,1,1,0,0,0,2.0,0,0,0,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,WAEC,3-5-year,University,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,WAEC,5+-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NABTEB,1-year,Polytechnic,11,16,6,3,4,1.0,0,0,0,11,2
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NABTEB,2-year,Polytechnic,7,11,3,1,0,2.0,0,0,0,8,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NABTEB,3-5-year,Polytechnic,5,5,3,1,0,1.5,0,0,0,3,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NABTEB,5+-year,Polytechnic,3,2,0,0,0,1.5,0,0,1,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NECO,1-year,Polytechnic,20,29,7,6,0,1.0,0,0,0,22,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NECO,2-year,Polytechnic,11,17,4,3,0,2.0,0,0,0,13,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NECO,3-5-year,Polytechnic,7,10,3,1,0,1.5,0,0,0,7,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NECO,5+-year,Polytechnic,4,6,3,0,4,1.5,0,0,0,4,2
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,WAEC,1-year,Polytechnic,25,33,11,10,0,1.0,0,0,0,23,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,WAEC,2-year,Polytechnic,17,25,7,6,0,2.0,0,0,0,18,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,WAEC,3-5-year,Polytechnic,10,14,4,1,4,1.5,0,0,0,10,2
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,WAEC,5+-year,Polytechnic,5,6,1,0,0,1.5,0,0,0,5,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NABTEB,1-year,Polytechnic,2,2,1,0,0,1.0,0,0,0,1,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NABTEB,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NECO,1-year,Polytechnic,2,2,1,0,0,1.0,0,0,0,1,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NECO,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NECO,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,WAEC,1-year,Polytechnic,2,3,1,0,0,1.0,0,0,0,2,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,WAEC,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,WAEC,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,WAEC,5+-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,NABTEB,1-year,Polytechnic,10,13,6,3,4,1.0,0,0,0,8,2
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,NABTEB,2-year,Polytechnic,6,9,3,1,0,2.0,0,0,0,6,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,NABTEB,3-5-year,Polytechnic,4,7,3,1,0,1.5,0,0,0,5,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,NABTEB,5+-year,Polytechnic,3,4,0,0,0,1.5,0,0,0,4,0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,NECO,1-year,Polytechnic,16,21,7,6,0,1.0,0,0,0,15,1
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,NECO,2-year,Polytechnic,9,14,4,3,0,2.0,0,0,0,10,1
