session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2023/2024,North West,Jigawa,Hadejia,Gagulmari,Hassan Hadejia Memorial Academy Nursery And Primary School,Female,ALL,WAEC,5+-year,Polytechnic,11,14,1,0,0,1.5,0,0,0,11,1
2023/2024,North West,Jigawa,Hadejia,Gagulmari,Junior Arabic Secondary School Sambo,Female,Disabled,NABTEB,1-year,Polytechnic,2,3,0,0,0,1.0,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Gagulmari,Millennium International Primary School,Female,Disabled,NABTEB,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Gagulmari,Online International Nursery And Primary School,Female,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North West,Jigawa,Hadejia,Gagulmari,School For The Hearing Impaired Junior Secondary School,Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North West,Jigawa,Hadejia,Gagulmari,School For The Hearing Impaired Primary School,Female,Disabled,NECO,1-year,Polytechnic,2,3,1,0,0,1.0,0,0,0,2,1
2023/2024,North West,Jigawa,Hadejia,Gagulmari,Tsangayar Malam Isma`Ila Vitinary,Female,Disabled,NECO,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Gagulmari,"Unguwar Muazu Model Community Primary School, Hadejia",Female,Disabled,NECO,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kofa,Abumatali Islamic Community Primary School,Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kofa,"Buhari Primary School, Hadejia",Female,Disabled,WAEC,1-year,Polytechnic,2,2,1,0,0,1.0,0,0,0,1,1
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kofa,Government Day Arabic Junior Secondary School Adamu  Kwano,Female,Disabled,WAEC,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,2,0
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kofa,Ibn Saad Academy,Female,Disabled,WAEC,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kofa,Junior Secondary School Bello Auyo,Female,Disabled,WAEC,5+-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kofa,Mulja Ussuna Islamiyya,Male,ALL,NABTEB,1-year,Polytechnic,21,30,1,0,0,1.0,0,0,0,25,1
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kofa,Sharga Nomadic Primary School,Male,ALL,NABTEB,2-year,Polytechnic,14,17,1,0,0,2.0,0,0,0,14,1
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kofa,Tsangayar Malam Mai Tamasima,Male,ALL,NABTEB,3-5-year,Polytechnic,9,13,0,0,0,1.5,0,0,0,11,0
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kofa,Umar Bin Khaddab Junior Secondary School,Male,ALL,NABTEB,5+-year,Polytechnic,5,5,0,0,0,1.5,0,0,1,4,0
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kofa,Usman Maidashi (B) Quranic Islamiya Primary School,Male,ALL,NECO,1-year,Polytechnic,41,53,4,3,0,1.0,0,0,0,43,1
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kofa,Zaid Ibn Sabit Academy,Male,ALL,NECO,2-year,Polytechnic,27,33,3,1,0,2.0,0,0,0,27,1
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kuda,"Abubakar Sadiq Islamiyya Primary School, Hadejia",Male,ALL,NECO,3-5-year,Polytechnic,21,23,1,0,0,1.5,0,0,1,19,1
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kuda,"Bello Bayi Islamiya Primary School, Hadejia",Male,ALL,NECO,5+-year,Polytechnic,8,7,0,0,0,1.5,0,0,2,6,0
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kuda,Egyptian Model School,Male,ALL,WAEC,1-year,Polytechnic,55,71,6,4,0,1.0,0,0,0,58,1
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kuda,"Hudu Model Quran Islamiyya Primary School, Hadejia",Male,ALL,WAEC,2-year,Polytechnic,34,44,3,1,0,2.0,0,0,0,36,1
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kuda,"Junior Arabic Secondary School, Babale Kiryo",Male,ALL,WAEC,3-5-year,Polytechnic,23,31,1,0,0,1.5,0,0,0,26,1
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kuda,"Model Science &Amp; Computer Primary School, Hadejia",Male,ALL,WAEC,5+-year,Polytechnic,12,15,1,0,0,1.5,0,0,0,12,1
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kuda,"Shagari Community Primary School, Hadejia",Male,Disabled,NABTEB,1-year,Polytechnic,3,3,0,0,0,1.0,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kuda,Tarbiyya International Schools,Male,Disabled,NABTEB,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kuda,Tsangayar Malam Kabiru,Male,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kuda,Usman Bin Affan Islamic Primary School,Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North West,Jigawa,Hadejia,Kasuwar Kuda,Wuriwa Academy Nursery And Primary School,Male,Disabled,NECO,1-year,Polytechnic,3,3,1,0,0,1.0,0,0,0,2,1
2023/2024,North West,Jigawa,Hadejia,Majema,Adama Musa Model Science,Male,Disabled,NECO,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Majema,Darul-Hikmah Academy,Male,Disabled,NECO,3-5-year,Polytechnic,1,3,0,0,0,1.5,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Majema,Government Day Junior Secondary School Haruna,Male,Disabled,NECO,5+-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North West,Jigawa,Hadejia,Majema,Iqra`A International School,Male,Disabled,WAEC,1-year,Polytechnic,4,6,1,0,0,1.0,0,0,0,4,1
2023/2024,North West,Jigawa,Hadejia,Majema,Junior Secondary School Hadejia,Male,Disabled,WAEC,2-year,Polytechnic,3,2,0,0,0,2.0,0,0,1,2,0
2023/2024,North West,Jigawa,Hadejia,Majema,"Nurul Yaqeen Islamiyya Primary School, Hadejia",Male,Disabled,WAEC,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,North West,Jigawa,Hadejia,Majema,Skyline Academy,Male,Disabled,WAEC,5+-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,North West,Jigawa,Hadejia,Majema,Tarbiyya International Schools,Female,ALL,NABTEB,1-year,Polytechnic,14,16,1,0,0,1.0,0,0,0,13,1
2023/2024,North West,Jigawa,Hadejia,Majema,Tsangayar Malam Muhammadu Maitafada,Female,ALL,NABTEB,2-year,Polytechnic,10,11,0,0,0,2.0,0,0,0,10,0
2023/2024,North West,Jigawa,Hadejia,Majema,Usman Bin Affan Islamic Junior Secondary School Fantai Hadejia,Female,ALL,NABTEB,3-5-year,Polytechnic,5,8,0,0,0,1.5,0,0,0,7,0
2023/2024,North West,Jigawa,Hadejia,Majema,"Usman Maidashi Model Quranic Islamiya Primary School, Hadejia",Female,ALL,NABTEB,5+-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Matsaro,Egyptian Modern Model School,Female,ALL,NECO,1-year,Polytechnic,24,29,1,0,0,1.0,0,0,0,24,1
2023/2024,North West,Jigawa,Hadejia,Matsaro,"Government Day Junior Secondary School, Abdulkadir",Female,ALL,NECO,2-year,Polytechnic,16,18,1,0,0,2.0,0,0,0,15,1
2023/2024,North West,Jigawa,Hadejia,Matsaro,Jibrin Nkande Islamiyya Primary School,Female,ALL,NECO,3-5-year,Polytechnic,9,11,1,0,0,1.5,0,0,0,9,1
2023/2024,North West,Jigawa,Hadejia,Matsaro,Junior Secondary School Unguwar Sarkin Ruwa,Female,ALL,NECO,5+-year,Polytechnic,6,7,0,0,0,1.5,0,0,0,6,0
2023/2024,North West,Jigawa,Hadejia,Matsaro,"Matsaro Primary School, Hadejia",Female,ALL,WAEC,1-year,Polytechnic,40,54,4,3,0,1.0,0,0,0,44,1
2023/2024,North West,Jigawa,Hadejia,Matsaro,Prince International School,Female,ALL,WAEC,2-year,Polytechnic,22,26,3,1,0,2.0,0,0,0,21,1
2023/2024,North West,Jigawa,Hadejia,Matsaro,"Traditional Qur`Anic Tsangaya, Hadejia",Female,ALL,WAEC,3-5-year,Polytechnic,16,24,1,0,0,1.5,0,0,0,20,1
2023/2024,North West,Jigawa,Hadejia,Matsaro,Tsagayar Malam Garba Chadi Qurts,Female,ALL,WAEC,5+-year,Polytechnic,7,10,1,0,0,1.5,0,0,0,8,1
2023/2024,North West,Jigawa,Hadejia,Matsaro,Tsangayar Malam Na Makera Hadejia,Female,Disabled,NABTEB,1-year,Polytechnic,2,3,0,0,0,1.0,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Matsaro,Vision International College,Female,Disabled,NABTEB,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Rumfa,Adamu Abubakar Maje Community Islamiyya Primary School,Female,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North West,Jigawa,Hadejia,Rumfa,Adamu Maje Community Nursery And Primary School,Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North West,Jigawa,Hadejia,Rumfa,"Garko Community Primary School, Hadejia",Female,Disabled,NECO,1-year,Polytechnic,2,3,0,0,0,1.0,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Rumfa,"Government Day Junior Secondary School, Gawuna",Female,Disabled,NECO,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Rumfa,"Kofar Arewa Primary School, Hadejia",Female,Disabled,NECO,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North West,Jigawa,Hadejia,Rumfa,Maje Comprehensive High School,Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North West,Jigawa,Hadejia,Rumfa,Muhammad Faransa,Female,Disabled,WAEC,1-year,Polytechnic,4,6,1,0,0,1.0,0,0,0,4,1
2023/2024,North West,Jigawa,Hadejia,Rumfa,Quranic Science Academy,Female,Disabled,WAEC,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,2,0
2023/2024,North West,Jigawa,Hadejia,Rumfa,Tsangayar Alarama Nuhu Gurgu,Female,Disabled,WAEC,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,North West,Jigawa,Hadejia,Rumfa,Tsangayar Malam Usman Mai Almajirai,Female,Disabled,WAEC,5+-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North West,Jigawa,Hadejia,Sabon Garu,"Agumau Islamiya Primary School, Hadejia",Male,ALL,NABTEB,1-year,Polytechnic,14,17,1,0,0,1.0,0,0,0,14,1
2023/2024,North West,Jigawa,Hadejia,Sabon Garu,Aliyu Harazimi Academic Nursery And Primary Community School,Male,ALL,NABTEB,2-year,Polytechnic,9,13,0,0,0,2.0,0,0,0,11,0
2023/2024,North West,Jigawa,Hadejia,Sabon Garu,"Garko Islamiyya Primary School, Hadejia",Male,ALL,NABTEB,3-5-year,Polytechnic,5,5,0,0,0,1.5,0,0,1,4,0
2023/2024,North West,Jigawa,Hadejia,Sabon Garu,Government Girls Junior Secondary School Sabuwa Shehu,Male,ALL,NABTEB,5+-year,Polytechnic,4,5,0,0,0,1.5,0,0,0,4,0
2023/2024,North West,Jigawa,Hadejia,Sabon Garu,Maje Comprehensive Nursery And Primary School,Male,ALL,NECO,1-year,Polytechnic,25,31,1,0,0,1.0,0,0,0,26,1
2023/2024,North West,Jigawa,Hadejia,Sabon Garu,May Excellence Internayional School,Male,ALL,NECO,2-year,Polytechnic,15,18,1,0,0,2.0,0,0,0,15,1
2023/2024,North West,Jigawa,Hadejia,Sabon Garu,"Rigar Isah Nomadic Primary School, Rugar Isah Village",Male,ALL,NECO,3-5-year,Polytechnic,8,11,1,0,0,1.5,0,0,0,9,1
2023/2024,North West,Jigawa,Hadejia,Sabon Garu,Tsangaya Traditional Qur`Anic School,Male,ALL,NECO,5+-year,Polytechnic,6,7,0,0,0,1.5,0,0,0,6,0
2023/2024,North West,Jigawa,Hadejia,Sabon Garu,Tsangayar Gwani Yusuf Chadi,Male,ALL,WAEC,1-year,Polytechnic,38,49,3,1,0,1.0,0,0,0,41,1
2023/2024,North West,Jigawa,Hadejia,Sabon Garu,Tsangayar Mallam Ibrahim Mai Almajirai,Male,ALL,WAEC,2-year,Polytechnic,27,31,3,1,0,2.0,0,0,0,25,1
2023/2024,North West,Jigawa,Hadejia,Yankoli,Abu Musa Al-Ash-Ari,Male,ALL,WAEC,3-5-year,Polytechnic,17,25,1,0,0,1.5,0,0,0,21,1
2023/2024,North West,Jigawa,Hadejia,Yankoli,Aguyaka Guduccin Primary School,Male,ALL,WAEC,5+-year,Polytechnic,10,15,1,0,0,1.5,0,0,0,12,1
2023/2024,North West,Jigawa,Hadejia,Yankoli,"Gawuna Primary School, Hadejia",Male,Disabled,NABTEB,1-year,Polytechnic,3,3,0,0,0,1.0,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Yankoli,"Government Junior Arabic Secondary School, Garko",Male,Disabled,NABTEB,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Yankoli,"Maje Primary School, Hadejia",Male,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North West,Jigawa,Hadejia,Yankoli,Millenium International Junior Secondary School,Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North West,Jigawa,Hadejia,Yankoli,Rigar Jatau Primary School,Male,Disabled,NECO,1-year,Polytechnic,3,3,0,0,0,1.0,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Yankoli,Saadah International School,Male,Disabled,NECO,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Yankoli,Tsangayar Gwani Gambo,Male,Disabled,NECO,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North West,Jigawa,Hadejia,Yankoli,Tsangayar Malam Haliru Mafici Sarki,Male,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North West,Jigawa,Hadejia,Yayari,Alfijir International College,Male,Disabled,WAEC,1-year,Polytechnic,4,6,1,0,0,1.0,0,0,0,4,1
2023/2024,North West,Jigawa,Hadejia,Yayari,Aliyu Bin Abidalib Science Academy Community School,Male,Disabled,WAEC,2-year,Polytechnic,3,2,0,0,0,2.0,0,0,1,2,0
2023/2024,North West,Jigawa,Hadejia,Yayari,Girl Child Centre,Male,Disabled,WAEC,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,North West,Jigawa,Hadejia,Yayari,Government Uunior Secondary School Hadejia,Male,Disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North West,Jigawa,Hadejia,Yayari,Malam Abare Islamiyya Primary School,Female,ALL,NABTEB,1-year,Polytechnic,14,16,1,0,0,1.0,0,0,0,13,1
2023/2024,North West,Jigawa,Hadejia,Yayari,Model Junior Day Secondary School Kofar Arewa,Female,ALL,NABTEB,2-year,Polytechnic,9,11,1,0,0,2.0,0,0,0,9,1
2023/2024,North West,Jigawa,Hadejia,Yayari,Saint James Anglican Nursery And Primary School,Female,ALL,NABTEB,3-5-year,Polytechnic,7,8,1,0,0,1.5,0,0,0,6,1
2023/2024,North West,Jigawa,Hadejia,Yayari,Tsangayar  Chediya  Kawu  Malandi,Female,ALL,NABTEB,5+-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,3,0
2023/2024,North West,Jigawa,Hadejia,Yayari,Tsangayar Gwani Mallam Rabi`U,Female,ALL,NECO,1-year,Polytechnic,26,36,4,3,0,1.0,0,0,0,28,1
2023/2024,North West,Jigawa,Hadejia,Yayari,Ummukulsum Islamiyya Nursery And Primary School,Female,ALL,NECO,2-year,Polytechnic,16,22,1,0,0,2.0,0,0,0,18,1
2023/2024,North West,Jigawa,Jahun,Aujara,Arewa Primary School Aujara,Female,ALL,NECO,3-5-year,Polytechnic,11,14,1,0,0,1.5,0,0,0,11,1
2023/2024,North West,Jigawa,Jahun,Aujara,"Aujara Model Primary School, Aujara",Female,ALL,NECO,5+-year,Polytechnic,6,7,1,0,0,1.5,0,0,0,5,1
2023/2024,North West,Jigawa,Jahun,Aujara,"Aujara Special Primary School, Aujara",Female,ALL,WAEC,1-year,Polytechnic,30,41,4,3,0,1.0,0,0,0,33,1
2023/2024,North West,Jigawa,Jahun,Aujara,Babajigo Nomadic Primary School,Female,ALL,WAEC,2-year,Polytechnic,22,26,3,1,0,2.0,0,0,0,21,1
2023/2024,North West,Jigawa,Jahun,Aujara,Government.Junior Arabic Secondary School Aujara,Female,ALL,WAEC,3-5-year,Polytechnic,13,17,1,0,0,1.5,0,0,0,14,1
2023/2024,North West,Jigawa,Jahun,Aujara,Junior Arabic Secondary School Darai,Female,ALL,WAEC,5+-year,Polytechnic,6,10,1,0,0,1.5,0,0,0,8,1
2023/2024,North West,Jigawa,Jahun,Aujara,"Junior Secondary School, Aujara",Female,Disabled,NABTEB,1-year,Polytechnic,2,3,1,0,0,1.0,0,0,0,2,1
2023/2024,North West,Jigawa,Jahun,Aujara,"Junior Secondary School, Magama",Female,Disabled,NABTEB,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,3,0
2023/2024,North West,Jigawa,Jahun,Aujara,"Junior Secondary Science Schoool, Aujara",Female,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North West,Jigawa,Jahun,Aujara,Madaratul Tahafizul Quran Aujara,Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North West,Jigawa,Jahun,Aujara,"Markaz Islamiyya Primary School, Aujara",Female,Disabled,NECO,1-year,Polytechnic,3,3,1,0,0,1.0,0,0,0,2,1
2023/2024,North West,Jigawa,Jahun,Aujara,"Nurulhuda Islamiya Primary School, Ajura",Female,Disabled,NECO,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,3,0
2023/2024,North West,Jigawa,Jahun,Aujara,"Yarjigawa Nomadic Primary School, Yarjigawa",Female,Disabled,NECO,3-5-year,Polytechnic,1,3,0,0,0,1.5,0,0,0,3,0
2023/2024,North West,Jigawa,Jahun,Gangawa,"Afunfuna Primary School, Afunfuna",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North West,Jigawa,Jahun,Gangawa,"Bawada Primary School, Bawada",Female,Disabled,WAEC,1-year,Polytechnic,2,2,1,0,0,1.0,0,0,0,1,1
2023/2024,North West,Jigawa,Jahun,Gangawa,"Dogawa Nomadic Primary School, Dogawa Vllage",Female,Disabled,WAEC,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,2,0
2023/2024,North West,Jigawa,Jahun,Gangawa,"Gangawa Primary School, Gangawa Town",Female,Disabled,WAEC,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,North West,Jigawa,Jahun,Gangawa,"Garado Primary School, Garado",Female,Disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North West,Jigawa,Jahun,Gangawa,Junior Secondary School Garado,Male,ALL,NABTEB,1-year,Polytechnic,18,25,1,0,0,1.0,0,0,0,21,1
2023/2024,North West,Jigawa,Jahun,Gangawa,"Junior Secondary School, Gangawa",Male,ALL,NABTEB,2-year,Polytechnic,11,13,1,0,0,2.0,0,0,0,10,1
2023/2024,North West,Jigawa,Jahun,Gangawa,"Junior Secondary School, Tukuyawa",Male,ALL,NABTEB,3-5-year,Polytechnic,7,8,1,0,0,1.5,0,0,0,6,1
2023/2024,North West,Jigawa,Jahun,Gangawa,"Kadirawa Nomadic Primary School, Kadirawa Village",Male,ALL,NABTEB,5+-year,Polytechnic,4,5,0,0,0,1.5,0,0,0,4,0
2023/2024,North West,Jigawa,Jahun,Gangawa,Koya Primary School.,Male,ALL,NECO,1-year,Polytechnic,29,42,3,1,0,1.0,0,0,0,35,1
2023/2024,North West,Jigawa,Jahun,Gangawa,Markazul Ulumi Wattajawid Islamiyya Magama,Male,ALL,NECO,2-year,Polytechnic,21,26,3,1,0,2.0,0,0,0,21,1
2023/2024,North West,Jigawa,Jahun,Gangawa,Tsangayar Malam Ibrahim Magama,Male,ALL,NECO,3-5-year,Polytechnic,10,15,1,0,0,1.5,0,0,0,12,1
2023/2024,North West,Jigawa,Jahun,Gangawa,"Zango Primary School, Zango",Male,ALL,NECO,5+-year,Polytechnic,8,7,0,0,0,1.5,0,0,2,6,0
2023/2024,North West,Jigawa,Jahun,Gauza Tazara,Albasu Primary School,Male,ALL,WAEC,1-year,Polytechnic,36,49,4,3,0,1.0,0,0,0,40,1
2023/2024,North West,Jigawa,Jahun,Gauza Tazara,"Buraburi Primary School, Buraburi",Male,ALL,WAEC,2-year,Polytechnic,23,31,3,1,0,2.0,0,0,0,25,1
2023/2024,North West,Jigawa,Jahun,Gauza Tazara,Chiromawa Primary Schoo,Male,ALL,WAEC,3-5-year,Polytechnic,14,21,1,0,0,1.5,0,0,0,17,1
2023/2024,North West,Jigawa,Jahun,Gauza Tazara,"Dogawa Primary School, Dogawa",Male,ALL,WAEC,5+-year,Polytechnic,10,10,1,0,0,1.5,0,0,1,8,1
2023/2024,North West,Jigawa,Jahun,Gauza Tazara,Gaurai Nomadic Primary School,Male,Disabled,NABTEB,1-year,Polytechnic,3,3,1,0,0,1.0,0,0,0,2,1
2023/2024,North West,Jigawa,Jahun,Gauza Tazara,"Gauza Kagadam Primary School, Gauza Gadama",Male,Disabled,NABTEB,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,3,0
2023/2024,North West,Jigawa,Jahun,Gauza Tazara,Junior Secondary School Jabanna,Male,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North West,Jigawa,Jahun,Gauza Tazara,"Junior Secondary School, Gauza",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North West,Jigawa,Jahun,Gauza Tazara,"Kadoma Primary School, Kadoma",Male,Disabled,NECO,1-year,Polytechnic,3,3,1,0,0,1.0,0,0,0,2,1
2023/2024,North West,Jigawa,Jahun,Gauza Tazara,"Kukakwance Primary School, Kuka Kwance",Male,Disabled,NECO,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,3,0
2023/2024,North West,Jigawa,Jahun,Gauza Tazara,Kwanjamawa Junior Secondary School,Male,Disabled,NECO,3-5-year,Polytechnic,1,3,0,0,0,1.5,0,0,0,3,0
2023/2024,North West,Jigawa,Jahun,Gauza Tazara,Nahuce Primary School,Male,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North West,Jigawa,Jahun,Gauza Tazara,Tsangayar Malam Shehu Liman Magama,Male,Disabled,WAEC,1-year,Polytechnic,3,6,1,0,0,1.0,0,0,0,4,1
2023/2024,North West,Jigawa,Jahun,Gunka,Ansarundeen Isiamiyya Gunka,Male,Disabled,WAEC,2-year,Polytechnic,3,2,0,0,0,2.0,0,0,1,2,0
2023/2024,North West,Jigawa,Jahun,Gunka,"Duja Primary School, Duja",Male,Disabled,WAEC,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,North West,Jigawa,Jahun,Gunka,Gaskawa Primary School,Male,Disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North West,Jigawa,Jahun,Gunka,"Gidan Barwa Primary School, Gidan Barw",Female,ALL,NABTEB,1-year,College of Education,27,41,1,0,0,1.0,0,0,0,35,1
2023/2024,North West,Jigawa,Jahun,Gunka,"Gunka Primary School, Gunka Town",Female,ALL,NABTEB,2-year,College of Education,15,19,0,0,0,2.0,0,0,0,17,0
2023/2024,North West,Jigawa,Jahun,Gunka,"Junior Arabic Secondary School, Gunka",Female,ALL,NABTEB,3-5-year,College of Education,10,16,0,0,0,1.5,0,0,0,14,0
2023/2024,North West,Jigawa,Jahun,Gunka,"Junior Secondary School, Atuman",Female,ALL,NABTEB,5+-year,College of Education,7,8,0,0,0,1.5,0,0,0,7,0
2023/2024,North West,Jigawa,Jahun,Gunka,"Junior Secondary School, Gunka",Female,ALL,NECO,1-year,College of Education,54,72,3,1,0,1.0,0,0,0,61,1
2023/2024,North West,Jigawa,Jahun,Gunka,"Kadowawa Primary School, Kadowawa",Female,ALL,NECO,2-year,College of Education,32,42,1,0,0,2.0,0,0,0,36,1
2023/2024,North West,Jigawa,Jahun,Gunka,"Kulawa Nomadic Primary School, Kulawa Village",Female,ALL,NECO,3-5-year,College of Education,24,32,1,0,0,1.5,0,0,0,27,1
2023/2024,North West,Jigawa,Jahun,Gunka,"Nahuce  Primary School, Nahuce",Female,ALL,NECO,5+-year,College of Education,15,18,0,0,0,1.5,0,0,0,16,0
2023/2024,North West,Jigawa,Jahun,Gunka,Tsangayar Malam Tijjani Magama,Female,ALL,WAEC,1-year,College of Education,67,90,4,3,0,1.0,0,0,0,76,1
2023/2024,North West,Jigawa,Jahun,Harbo Sabuwa,Aminu Kano Memorial College Nursery And Primary School,Female,ALL,WAEC,2-year,College of Education,45,64,3,1,0,2.0,0,0,0,54,1
2023/2024,North West,Jigawa,Jahun,Harbo Sabuwa,"Harbo Sabuwa Primary School, Harbo Sabuwa",Female,ALL,WAEC,3-5-year,College of Education,28,37,1,0,0,1.5,0,0,0,31,1
2023/2024,North West,Jigawa,Jahun,Harbo Sabuwa,Idris Memorial Primary School Harbo Sabuwa,Female,ALL,WAEC,5+-year,College of Education,11,17,0,0,0,1.5,0,0,0,15,0
2023/2024,North West,Jigawa,Jahun,Harbo Sabuwa,"Junior Arabic Secondary School, Harbo Sabuwa",Female,Disabled,NABTEB,1-year,College of Education,2,3,0,0,0,1.0,0,0,0,3,0
2023/2024,North West,Jigawa,Jahun,Harbo Sabuwa,"Junior Secondary School, Buraburi",Female,Disabled,NABTEB,2-year,College of Education,1,3,0,0,0,2.0,0,0,0,3,0
