session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,ALL,NABTEB,3-5-year,College of Education,9,10,5,4,0,1.5,0,0,0,9,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,ALL,NABTEB,5+-year,College of Education,6,7,0,0,0,1.5,0,0,0,10,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,ALL,NECO,1-year,College of Education,42,56,28,19,8,1.0,0,0,0,51,10
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,ALL,NECO,2-year,College of Education,26,35,15,14,0,2.0,0,0,0,35,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,ALL,NECO,3-5-year,College of Education,17,23,10,9,0,1.5,0,0,0,23,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,ALL,NECO,5+-year,College of Education,9,12,5,4,0,1.5,0,0,0,12,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,ALL,WAEC,1-year,College of Education,52,77,31,30,0,1.0,0,0,0,79,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,ALL,WAEC,2-year,College of Education,33,45,19,18,3,2.0,0,0,0,45,2
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,ALL,WAEC,3-5-year,College of Education,23,32,11,11,0,1.5,0,0,0,34,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,ALL,WAEC,5+-year,College of Education,15,21,8,7,0,1.5,0,0,0,22,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,Disabled,NABTEB,1-year,College of Education,2,2,3,3,0,1.0,0,0,1,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,Disabled,NABTEB,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,Disabled,NECO,1-year,College of Education,3,5,3,3,0,1.0,0,0,0,3,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,Disabled,NECO,2-year,College of Education,2,5,0,0,0,2.0,0,0,0,7,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,Disabled,NECO,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,Disabled,NECO,5+-year,College of Education,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,Disabled,WAEC,1-year,College of Education,4,6,3,2,0,1.0,0,0,0,6,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,Disabled,WAEC,2-year,College of Education,3,4,3,2,0,2.0,0,0,0,3,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,Disabled,WAEC,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,1,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Community Secondary School, Ward 11 SW9(1)",Male,Disabled,WAEC,5+-year,College of Education,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,ALL,NABTEB,1-year,College of Education,27,34,15,10,6,1.0,0,0,0,33,6
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,ALL,NABTEB,2-year,College of Education,19,27,10,9,0,2.0,0,0,0,29,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,ALL,NABTEB,3-5-year,College of Education,12,16,5,4,0,1.5,0,0,0,17,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,ALL,NABTEB,5+-year,College of Education,6,8,0,0,0,1.5,0,0,0,12,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,ALL,NECO,1-year,College of Education,62,81,24,19,3,1.0,0,0,0,92,5
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,ALL,NECO,2-year,College of Education,38,50,18,15,3,2.0,0,0,0,53,4
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,ALL,NECO,3-5-year,College of Education,24,33,10,9,0,1.5,0,0,0,38,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,ALL,NECO,5+-year,College of Education,12,14,5,4,0,1.5,0,0,1,14,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,ALL,WAEC,1-year,College of Education,68,94,31,26,3,1.0,0,0,0,104,5
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,ALL,WAEC,2-year,College of Education,48,64,19,18,0,2.0,0,0,0,72,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,ALL,WAEC,3-5-year,College of Education,32,42,16,13,3,1.5,0,0,0,44,3
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,ALL,WAEC,5+-year,College of Education,20,27,7,6,0,1.5,0,0,0,32,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,Disabled,NABTEB,1-year,College of Education,2,3,3,3,0,1.0,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,Disabled,NABTEB,2-year,College of Education,1,3,0,0,0,2.0,0,0,0,4,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,Disabled,NECO,1-year,College of Education,5,5,3,3,0,1.0,0,0,1,4,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,Disabled,NECO,2-year,College of Education,2,5,0,0,0,2.0,0,0,0,8,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,Disabled,NECO,3-5-year,College of Education,1,3,0,0,0,1.5,0,0,0,4,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,Disabled,NECO,5+-year,College of Education,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,Disabled,WAEC,1-year,College of Education,7,9,3,2,0,1.0,0,0,0,11,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,Disabled,WAEC,2-year,College of Education,3,4,3,2,0,2.0,0,0,0,3,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,Disabled,WAEC,3-5-year,College of Education,3,4,0,0,0,1.5,0,0,0,6,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Female,Disabled,WAEC,5+-year,College of Education,1,3,0,0,0,1.5,0,0,0,4,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,ALL,NABTEB,1-year,College of Education,25,34,10,9,0,1.0,0,0,0,39,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,ALL,NABTEB,2-year,College of Education,15,20,5,4,0,2.0,0,0,0,24,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,ALL,NABTEB,3-5-year,College of Education,10,14,5,4,0,1.5,0,0,0,15,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,ALL,NABTEB,5+-year,College of Education,6,10,0,0,0,1.5,0,0,0,15,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,ALL,NECO,1-year,College of Education,51,68,28,19,8,1.0,0,0,0,69,10
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,ALL,NECO,2-year,College of Education,33,41,15,14,0,2.0,0,0,0,44,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,ALL,NECO,3-5-year,College of Education,22,29,10,9,0,1.5,0,0,0,32,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,ALL,NECO,5+-year,College of Education,11,15,5,4,0,1.5,0,0,0,16,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,ALL,WAEC,1-year,College of Education,62,81,27,26,0,1.0,0,0,0,88,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,ALL,WAEC,2-year,College of Education,38,52,19,18,3,2.0,0,0,0,54,2
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,ALL,WAEC,3-5-year,College of Education,23,29,11,9,3,1.5,0,0,0,30,3
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,ALL,WAEC,5+-year,College of Education,15,19,7,6,0,1.5,0,0,0,20,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,Disabled,NABTEB,1-year,College of Education,2,2,3,3,0,1.0,0,0,1,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,Disabled,NABTEB,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,Disabled,NABTEB,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,Disabled,NABTEB,5+-year,College of Education,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,Disabled,NECO,1-year,College of Education,5,5,3,3,0,1.0,0,0,1,3,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,Disabled,NECO,2-year,College of Education,2,2,0,0,0,2.0,0,0,1,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,Disabled,NECO,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,Disabled,NECO,5+-year,College of Education,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,Disabled,WAEC,1-year,College of Education,5,9,3,2,0,1.0,0,0,0,10,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,Disabled,WAEC,2-year,College of Education,4,4,3,2,0,2.0,0,0,1,3,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,Disabled,WAEC,3-5-year,College of Education,2,4,0,0,0,1.5,0,0,0,6,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Comprehensive High School, Ward 11 SW9(1)",Male,Disabled,WAEC,5+-year,College of Education,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,ALL,NABTEB,1-year,University,27,39,48,36,11,1.0,0,0,0,2,14
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,ALL,NABTEB,2-year,University,19,23,31,30,0,2.0,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,ALL,NABTEB,3-5-year,University,12,16,17,17,0,1.5,0,0,0,3,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,ALL,NABTEB,5+-year,University,6,12,17,17,0,1.5,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,ALL,NECO,1-year,University,44,60,79,64,14,1.0,0,0,0,0,17
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,ALL,NECO,2-year,University,28,40,61,50,11,2.0,0,0,0,0,13
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,ALL,NECO,3-5-year,University,19,26,31,30,0,1.5,0,0,0,4,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,ALL,NECO,5+-year,University,9,10,17,17,0,1.5,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,ALL,WAEC,1-year,University,65,94,116,115,3,1.0,0,0,0,6,2
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,ALL,WAEC,2-year,University,46,67,88,72,14,2.0,0,0,0,0,19
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,ALL,WAEC,3-5-year,University,31,45,52,51,0,1.5,0,0,0,8,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,ALL,WAEC,5+-year,University,12,18,24,14,8,1.5,0,0,0,0,11
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,Disabled,NABTEB,1-year,University,2,3,11,11,0,1.0,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,Disabled,NABTEB,2-year,University,1,3,0,0,0,2.0,0,0,0,4,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,Disabled,NECO,1-year,University,2,5,11,11,0,1.0,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,Disabled,NECO,2-year,University,1,3,0,0,0,2.0,0,0,0,4,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,Disabled,NECO,3-5-year,University,1,3,0,0,0,1.5,0,0,0,4,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,Disabled,NECO,5+-year,University,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,Disabled,WAEC,1-year,University,3,4,10,9,0,1.0,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,Disabled,WAEC,2-year,University,2,3,0,0,0,2.0,0,0,0,4,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,Disabled,WAEC,3-5-year,University,1,3,0,0,0,1.5,0,0,0,4,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Female,Disabled,WAEC,5+-year,University,1,3,0,0,0,1.5,0,0,0,4,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,ALL,NABTEB,1-year,University,23,31,31,30,0,1.0,0,0,0,10,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,ALL,NABTEB,2-year,University,15,20,31,18,11,2.0,0,0,0,0,15
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,ALL,NABTEB,3-5-year,University,7,10,17,17,0,1.5,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,ALL,NABTEB,5+-year,University,6,10,17,17,0,1.5,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,ALL,NECO,1-year,University,40,56,92,64,25,1.0,0,0,0,0,32
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,ALL,NECO,2-year,University,23,32,48,47,0,2.0,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,ALL,NECO,3-5-year,University,17,23,31,30,0,1.5,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,ALL,NECO,5+-year,University,9,12,17,17,0,1.5,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,ALL,WAEC,1-year,University,62,89,116,115,3,1.0,0,0,0,0,2
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,ALL,WAEC,2-year,University,38,54,75,57,17,2.0,0,0,0,0,21
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,ALL,WAEC,3-5-year,University,24,32,52,43,8,1.5,0,0,0,0,10
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,ALL,WAEC,5+-year,University,13,19,24,23,0,1.5,0,0,0,1,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,Disabled,NABTEB,1-year,University,2,2,11,11,0,1.0,0,0,1,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,Disabled,NABTEB,2-year,University,1,2,0,0,0,2.0,0,0,0,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,Disabled,NECO,1-year,University,2,5,11,11,0,1.0,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,Disabled,NECO,2-year,University,1,2,0,0,0,2.0,0,0,0,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,Disabled,NECO,3-5-year,University,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,Disabled,NECO,5+-year,University,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,Disabled,WAEC,1-year,University,3,4,10,9,0,1.0,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,Disabled,WAEC,2-year,University,2,2,0,0,0,2.0,0,0,1,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,Disabled,WAEC,3-5-year,University,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Government Secondary School, Ward 11 SW9(1)",Male,Disabled,WAEC,5+-year,University,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,ALL,NABTEB,1-year,Polytechnic,22,31,17,17,0,1.0,0,0,0,25,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,ALL,NABTEB,2-year,Polytechnic,15,20,17,11,6,2.0,0,0,0,9,8
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,ALL,NABTEB,3-5-year,Polytechnic,8,12,10,9,0,1.5,0,0,0,6,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,ALL,NABTEB,5+-year,Polytechnic,5,8,10,9,0,1.5,0,0,0,1,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,ALL,NECO,1-year,Polytechnic,41,57,45,37,8,1.0,0,0,0,32,10
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,ALL,NECO,2-year,Polytechnic,24,37,28,18,8,2.0,0,0,0,22,11
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,ALL,NECO,3-5-year,Polytechnic,17,24,17,17,0,1.5,0,0,0,15,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,ALL,NECO,5+-year,Polytechnic,9,14,10,9,0,1.5,0,0,0,9,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,ALL,WAEC,1-year,Polytechnic,51,69,52,49,3,1.0,0,0,0,43,3
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,ALL,WAEC,2-year,Polytechnic,31,40,30,29,0,2.0,0,0,0,25,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,ALL,WAEC,3-5-year,Polytechnic,20,27,22,17,6,1.5,0,0,0,15,6
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,ALL,WAEC,5+-year,Polytechnic,10,15,8,7,0,1.5,0,0,0,13,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,Disabled,NABTEB,1-year,Polytechnic,2,3,7,6,0,1.0,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,Disabled,NABTEB,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,4,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,Disabled,NECO,1-year,Polytechnic,2,3,7,6,0,1.0,0,0,0,0,1
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,Disabled,NECO,2-year,Polytechnic,2,3,0,0,0,2.0,0,0,0,4,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,Disabled,NECO,3-5-year,Polytechnic,1,3,0,0,0,1.5,0,0,0,4,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South West,Oyo,Ibadan South,Ward 11 SW9(1),"Unity College, Ibadan South",Female,Disabled,WAEC,1-year,Polytechnic,3,4,5,4,0,1.0,0,0,0,0,1
