session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 3,,lga,Saki East,South West,Oyo,Saki East,,,2560,0,52,130,95,49.2308,19.6923,26.9474
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 4,,lga,Ibadan North,South West,Oyo,Ibadan North,,,1521,0,36,82,60,42.25,18.5488,25.35
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 4,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,1954,0,48,103,75,40.7083,18.9709,26.0533
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 4,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,1751,0,36,92,68,48.6389,19.0326,25.75
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 4,,lga,Oyo East,South West,Oyo,Oyo East,,,2563,0,60,136,98,42.7167,18.8456,26.1531
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 4,,lga,Saki East,South West,Oyo,Saki East,,,2341,0,52,120,88,45.0192,19.5083,26.6023
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 5,,lga,Ibadan North,South West,Oyo,Ibadan North,,,1425,0,36,77,56,39.5833,18.5065,25.4464
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 5,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,1832,0,48,98,73,38.1667,18.6939,25.0959
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 5,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,1642,0,36,86,62,45.6111,19.093,26.4839
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 5,,lga,Oyo East,South West,Oyo,Oyo East,,,2398,0,60,128,93,39.9667,18.7344,25.7849
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 5,,lga,Saki East,South West,Oyo,Saki East,,,2193,0,52,111,80,42.1731,19.7568,27.4125
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 6,,lga,Ibadan North,South West,Oyo,Ibadan North,,,1287,0,36,71,53,35.75,18.1268,24.283
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 6,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,1656,0,44,89,65,37.6364,18.6067,25.4769
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 6,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,1481,0,36,80,58,41.1389,18.5125,25.5345
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 6,,lga,Oyo East,South West,Oyo,Oyo East,,,2167,0,64,116,86,33.8594,18.681,25.1977
2019/2020,Male,all,Private,Pre-Primary/Primary,Primary 6,,lga,Saki East,South West,Oyo,Saki East,,,1980,0,52,101,74,38.0769,19.604,26.7568
2019/2020,Male,all,Private,SSS,SSS1,SSS1,lga,Ibadan North,South West,Oyo,Ibadan North,,,953,3,36,50,38,26.4722,19.06,25.0789
2019/2020,Male,all,Private,SSS,SSS1,SSS1,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,942,3,36,49,37,26.1667,19.2245,25.4595
2019/2020,Male,all,Private,SSS,SSS1,SSS1,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,868,3,32,45,35,27.125,19.2889,24.8
2019/2020,Male,all,Private,SSS,SSS1,SSS1,lga,Oyo East,South West,Oyo,Oyo East,,,1128,3,44,57,42,25.6364,19.7895,26.8571
2019/2020,Male,all,Private,SSS,SSS1,SSS1,lga,Saki East,South West,Oyo,Saki East,,,881,3,36,47,36,24.4722,18.7447,24.4722
2019/2020,Male,all,Private,SSS,SSS2,,lga,Ibadan North,South West,Oyo,Ibadan North,,,765,3,36,41,30,21.25,18.6585,25.5
2019/2020,Male,all,Private,SSS,SSS2,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,759,3,36,41,30,21.0833,18.5122,25.3
2019/2020,Male,all,Private,SSS,SSS2,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,697,3,32,38,29,21.7812,18.3421,24.0345
2019/2020,Male,all,Private,SSS,SSS2,,lga,Oyo East,South West,Oyo,Oyo East,,,907,3,40,47,35,22.675,19.2979,25.9143
2019/2020,Male,all,Private,SSS,SSS2,,lga,Saki East,South West,Oyo,Saki East,,,706,3,36,39,29,19.6111,18.1026,24.3448
2019/2020,Male,all,Private,SSS,SSS3,,lga,Ibadan North,South West,Oyo,Ibadan North,,,597,3,40,34,26,14.925,17.5588,22.9615
2019/2020,Male,all,Private,SSS,SSS3,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,589,3,40,34,28,14.725,17.3235,21.0357
2019/2020,Male,all,Private,SSS,SSS3,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,542,3,32,30,24,16.9375,18.0667,22.5833
2019/2020,Male,all,Private,SSS,SSS3,,lga,Oyo East,South West,Oyo,Oyo East,,,705,3,44,38,30,16.0227,18.5526,23.5
2019/2020,Male,all,Private,SSS,SSS3,,lga,Saki East,South West,Oyo,Saki East,,,549,3,36,33,26,15.25,16.6364,21.1154
2019/2020,Male,all,Private,Vocational,Vocational Year 1,,lga,Ibadan North,South West,Oyo,Ibadan North,,,88,0,16,13,12,5.5,6.7692,7.3333
2019/2020,Male,all,Private,Vocational,Vocational Year 1,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,116,0,20,14,12,5.8,8.2857,9.6667
2019/2020,Male,all,Private,Vocational,Vocational Year 1,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,103,0,20,13,12,5.15,7.9231,8.5833
2019/2020,Male,all,Private,Vocational,Vocational Year 1,,lga,Oyo East,South West,Oyo,Oyo East,,,119,0,24,14,12,4.9583,8.5,9.9167
2019/2020,Male,all,Private,Vocational,Vocational Year 1,,lga,Saki East,South West,Oyo,Saki East,,,101,0,20,13,12,5.05,7.7692,8.4167
2019/2020,Male,all,Private,Vocational,Vocational Year 2,,lga,Ibadan North,South West,Oyo,Ibadan North,,,75,0,16,12,12,4.6875,6.25,6.25
2019/2020,Male,all,Private,Vocational,Vocational Year 2,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,100,0,20,13,12,5.0,7.6923,8.3333
2019/2020,Male,all,Private,Vocational,Vocational Year 2,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,89,0,20,13,12,4.45,6.8462,7.4167
2019/2020,Male,all,Private,Vocational,Vocational Year 2,,lga,Oyo East,South West,Oyo,Oyo East,,,102,0,24,13,12,4.25,7.8462,8.5
2019/2020,Male,all,Private,Vocational,Vocational Year 2,,lga,Saki East,South West,Oyo,Saki East,,,87,0,20,13,12,4.35,6.6923,7.25
2019/2020,Male,all,Private,Vocational,Vocational Year 3,,lga,Ibadan North,South West,Oyo,Ibadan North,,,55,0,16,12,12,3.4375,4.5833,4.5833
2019/2020,Male,all,Private,Vocational,Vocational Year 3,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,72,0,24,12,12,3.0,6.0,6.0
2019/2020,Male,all,Private,Vocational,Vocational Year 3,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,64,0,20,12,12,3.2,5.3333,5.3333
2019/2020,Male,all,Private,Vocational,Vocational Year 3,,lga,Oyo East,South West,Oyo,Oyo East,,,73,0,24,12,12,3.0417,6.0833,6.0833
2019/2020,Male,all,Private,Vocational,Vocational Year 3,,lga,Saki East,South West,Oyo,Saki East,,,62,0,20,12,12,3.1,5.1667,5.1667
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ibadan North,South West,Oyo,Ibadan North,,,604,0,16,49,37,37.75,12.3265,16.3243
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,771,0,24,63,47,32.125,12.2381,16.4043
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,649,0,20,54,41,32.45,12.0185,15.8293
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Oyo East,South West,Oyo,Oyo East,,,839,0,24,64,49,34.9583,13.1094,17.1224
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Saki East,South West,Oyo,Saki East,,,679,0,24,55,41,28.2917,12.3455,16.561
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ibadan North,South West,Oyo,Ibadan North,,,470,0,16,40,31,29.375,11.75,15.1613
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,599,0,24,50,38,24.9583,11.98,15.7632
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,506,0,20,43,33,25.3,11.7674,15.3333
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Oyo East,South West,Oyo,Oyo East,,,652,0,24,52,38,27.1667,12.5385,17.1579
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Saki East,South West,Oyo,Saki East,,,529,0,20,44,33,26.45,12.0227,16.0303
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ibadan North,South West,Oyo,Ibadan North,,,258,0,16,24,18,16.125,10.75,14.3333
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,329,0,24,31,25,13.7083,10.6129,13.16
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,277,0,20,27,21,13.85,10.2593,13.1905
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Oyo East,South West,Oyo,Oyo East,,,359,0,24,32,26,14.9583,11.2188,13.8077
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Saki East,South West,Oyo,Saki East,,,290,0,20,26,20,14.5,11.1538,14.5
2019/2020,Male,all,Public,JSS,JSS1,JSS1,lga,Ibadan North,South West,Oyo,Ibadan North,,,2621,0,76,123,90,34.4868,21.3089,29.1222
2019/2020,Male,all,Public,JSS,JSS1,JSS1,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,3358,0,100,159,117,33.58,21.1195,28.7009
2019/2020,Male,all,Public,JSS,JSS1,JSS1,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,2766,0,80,129,94,34.575,21.4419,29.4255
2019/2020,Male,all,Public,JSS,JSS1,JSS1,lga,Oyo East,South West,Oyo,Oyo East,,,3663,0,112,171,125,32.7054,21.4211,29.304
2019/2020,Male,all,Public,JSS,JSS1,JSS1,lga,Saki East,South West,Oyo,Saki East,,,2698,0,76,126,92,35.5,21.4127,29.3261
2019/2020,Male,all,Public,JSS,JSS2,,lga,Ibadan North,South West,Oyo,Ibadan North,,,2147,0,76,104,77,28.25,20.6442,27.8831
2019/2020,Male,all,Public,JSS,JSS2,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,2754,0,96,131,96,28.6875,21.0229,28.6875
2019/2020,Male,all,Public,JSS,JSS2,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,2272,0,80,107,78,28.4,21.2336,29.1282
2019/2020,Male,all,Public,JSS,JSS2,,lga,Oyo East,South West,Oyo,Oyo East,,,3005,0,104,142,104,28.8942,21.162,28.8942
2019/2020,Male,all,Public,JSS,JSS2,,lga,Saki East,South West,Oyo,Saki East,,,2214,0,76,106,78,29.1316,20.8868,28.3846
2019/2020,Male,all,Public,JSS,JSS3,,lga,Ibadan North,South West,Oyo,Ibadan North,,,1712,0,80,83,60,21.4,20.6265,28.5333
2019/2020,Male,all,Public,JSS,JSS3,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,2197,0,100,106,78,21.97,20.7264,28.1667
2019/2020,Male,all,Public,JSS,JSS3,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,1809,0,76,87,65,23.8026,20.7931,27.8308
2019/2020,Male,all,Public,JSS,JSS3,,lga,Oyo East,South West,Oyo,Oyo East,,,2395,0,112,115,85,21.3839,20.8261,28.1765
2019/2020,Male,all,Public,JSS,JSS3,,lga,Saki East,South West,Oyo,Saki East,,,1768,0,80,84,62,22.1,21.0476,28.5161
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ibadan North,South West,Oyo,Ibadan North,,,9324,0,164,481,345,56.8537,19.3846,27.0261
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,11888,0,200,602,432,59.44,19.7475,27.5185
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,9964,0,172,505,362,57.9302,19.7307,27.5249
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Oyo East,South West,Oyo,Oyo East,,,11922,0,204,604,435,58.4412,19.7384,27.4069
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Saki East,South West,Oyo,Saki East,,,9198,0,156,462,331,58.9615,19.9091,27.7885
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,lga,Ibadan North,South West,Oyo,Ibadan North,,,8278,0,164,428,305,50.4756,19.3411,27.141
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,10554,0,196,534,382,53.8469,19.764,27.6283
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,8848,0,164,451,322,53.9512,19.6186,27.4783
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,lga,Oyo East,South West,Oyo,Oyo East,,,10587,0,204,537,385,51.8971,19.7151,27.4987
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,lga,Saki East,South West,Oyo,Saki East,,,8169,0,160,412,295,51.0562,19.8277,27.6915
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,lga,Ibadan North,South West,Oyo,Ibadan North,,,7440,0,156,385,276,47.6923,19.3247,26.9565
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,9492,0,204,482,345,46.5294,19.6929,27.513
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,7955,0,168,405,288,47.3512,19.642,27.6215
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,lga,Oyo East,South West,Oyo,Oyo East,,,9515,0,204,480,344,46.6422,19.8229,27.6599
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,lga,Saki East,South West,Oyo,Saki East,,,7344,0,156,371,266,47.0769,19.7951,27.609
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,lga,Ibadan North,South West,Oyo,Ibadan North,,,6802,0,160,350,251,42.5125,19.4343,27.0996
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,8676,0,208,438,312,41.7115,19.8082,27.8077
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,7270,0,172,370,265,42.2674,19.6486,27.434
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,lga,Oyo East,South West,Oyo,Oyo East,,,8698,0,204,440,315,42.6373,19.7682,27.6127
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,lga,Saki East,South West,Oyo,Saki East,,,6712,0,156,337,240,43.0256,19.9169,27.9667
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Ibadan North,South West,Oyo,Ibadan North,,,6370,0,164,328,236,38.8415,19.4207,26.9915
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,8125,0,216,411,292,37.6157,19.7689,27.8253
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,6805,0,172,345,249,39.564,19.7246,27.3293
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Oyo East,South West,Oyo,Oyo East,,,8142,0,208,410,292,39.1442,19.8585,27.8836
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Saki East,South West,Oyo,Saki East,,,6285,0,144,317,227,43.6458,19.8265,27.6872
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Ibadan North,South West,Oyo,Ibadan North,,,5758,0,152,296,213,37.8816,19.4527,27.0329
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,7344,0,200,374,266,36.72,19.6364,27.609
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,6154,0,172,312,225,35.7791,19.7244,27.3511
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Oyo East,South West,Oyo,Oyo East,,,7364,0,212,372,265,34.7358,19.7957,27.7887
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Saki East,South West,Oyo,Saki East,,,5681,0,152,287,206,37.375,19.7944,27.5777
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Ibadan North,South West,Oyo,Ibadan North,,,1698,3,64,83,62,26.5312,20.4578,27.3871
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,2311,3,84,113,81,27.5119,20.4513,28.5309
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,1926,3,72,95,70,26.75,20.2737,27.5143
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Oyo East,South West,Oyo,Oyo East,,,2374,3,92,114,82,25.8043,20.8246,28.9512
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Saki East,South West,Oyo,Saki East,,,1837,3,68,90,66,27.0147,20.4111,27.8333
2019/2020,Male,all,Public,SSS,SSS2,,lga,Ibadan North,South West,Oyo,Ibadan North,,,1371,3,68,68,51,20.1618,20.1618,26.8824
2019/2020,Male,all,Public,SSS,SSS2,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,1862,3,92,94,68,20.2391,19.8085,27.3824
2019/2020,Male,all,Public,SSS,SSS2,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,1552,3,72,78,57,21.5556,19.8974,27.2281
2019/2020,Male,all,Public,SSS,SSS2,,lga,Oyo East,South West,Oyo,Oyo East,,,1914,3,88,94,68,21.75,20.3617,28.1471
2019/2020,Male,all,Public,SSS,SSS2,,lga,Saki East,South West,Oyo,Saki East,,,1481,3,68,75,56,21.7794,19.7467,26.4464
2019/2020,Male,all,Public,SSS,SSS3,,lga,Ibadan North,South West,Oyo,Ibadan North,,,1064,3,64,54,41,16.625,19.7037,25.9512
2019/2020,Male,all,Public,SSS,SSS3,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,1447,3,88,74,54,16.4432,19.5541,26.7963
2019/2020,Male,all,Public,SSS,SSS3,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,1206,3,76,62,47,15.8684,19.4516,25.6596
2019/2020,Male,all,Public,SSS,SSS3,,lga,Oyo East,South West,Oyo,Oyo East,,,1489,3,92,74,54,16.1848,20.1216,27.5741
2019/2020,Male,all,Public,SSS,SSS3,,lga,Saki East,South West,Oyo,Saki East,,,1153,3,72,60,46,16.0139,19.2167,25.0652
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Ibadan North,South West,Oyo,Ibadan North,,,112,0,20,13,12,5.6,8.6154,9.3333
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,140,0,24,15,12,5.8333,9.3333,11.6667
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,118,0,24,13,12,4.9167,9.0769,9.8333
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Oyo East,South West,Oyo,Oyo East,,,152,0,28,15,12,5.4286,10.1333,12.6667
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Saki East,South West,Oyo,Saki East,,,112,0,20,14,12,5.6,8.0,9.3333
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Ibadan North,South West,Oyo,Ibadan North,,,94,0,20,13,12,4.7,7.2308,7.8333
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,119,0,24,14,12,4.9583,8.5,9.9167
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,101,0,24,13,12,4.2083,7.7692,8.4167
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Oyo East,South West,Oyo,Oyo East,,,130,0,28,15,12,4.6429,8.6667,10.8333
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Saki East,South West,Oyo,Saki East,,,94,0,20,13,12,4.7,7.2308,7.8333
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Ibadan North,South West,Oyo,Ibadan North,,,70,0,20,12,12,3.5,5.8333,5.8333
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,88,0,24,12,12,3.6667,7.3333,7.3333
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,73,0,24,12,12,3.0417,6.0833,6.0833
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Oyo East,South West,Oyo,Oyo East,,,96,0,28,12,12,3.4286,8.0,8.0
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Saki East,South West,Oyo,Saki East,,,68,0,20,12,12,3.4,5.6667,5.6667
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ibadan North,South West,Oyo,Ibadan North,,,10,0,16,35,26,0.625,0.2857,0.3846
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,13,0,16,42,32,0.8125,0.3095,0.4062
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,11,0,12,36,29,0.9167,0.3056,0.3793
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Oyo East,South West,Oyo,Oyo East,,,13,0,16,43,32,0.8125,0.3023,0.4062
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Saki East,South West,Oyo,Saki East,,,8,0,12,32,24,0.6667,0.25,0.3333
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ibadan North,South West,Oyo,Ibadan North,,,8,0,16,28,21,0.5,0.2857,0.381
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,10,0,12,34,26,0.8333,0.2941,0.3846
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,8,0,12,30,23,0.6667,0.2667,0.3478
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Oyo East,South West,Oyo,Oyo East,,,11,0,16,36,28,0.6875,0.3056,0.3929
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Saki East,South West,Oyo,Saki East,,,7,0,12,28,22,0.5833,0.25,0.3182
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ibadan North,South West,Oyo,Ibadan North,,,4,0,16,19,15,0.25,0.2105,0.2667
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,6,0,12,21,15,0.5,0.2857,0.4
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,4,0,12,18,13,0.3333,0.2222,0.3077
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Oyo East,South West,Oyo,Oyo East,,,5,0,16,23,17,0.3125,0.2174,0.2941
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Saki East,South West,Oyo,Saki East,,,3,0,12,18,14,0.25,0.1667,0.2143
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Ibadan North,South West,Oyo,Ibadan North,,,20,0,20,46,36,1.0,0.4348,0.5556
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,26,0,32,51,38,0.8125,0.5098,0.6842
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,22,0,32,51,37,0.6875,0.4314,0.5946
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Oyo East,South West,Oyo,Oyo East,,,26,0,28,49,36,0.9286,0.5306,0.7222
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Saki East,South West,Oyo,Saki East,,,26,0,28,53,39,0.9286,0.4906,0.6667
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Ibadan North,South West,Oyo,Ibadan North,,,18,0,24,38,29,0.75,0.4737,0.6207
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,20,0,32,44,33,0.625,0.4545,0.6061
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,16,0,32,44,34,0.5,0.3636,0.4706
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Oyo East,South West,Oyo,Oyo East,,,22,0,28,42,32,0.7857,0.5238,0.6875
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Saki East,South West,Oyo,Saki East,,,22,0,28,43,33,0.7857,0.5116,0.6667
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Ibadan North,South West,Oyo,Ibadan North,,,16,0,24,32,24,0.6667,0.5,0.6667
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Ibadan South West,South West,Oyo,Ibadan South West,,,18,0,28,37,29,0.6429,0.4865,0.6207
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Ogbomosho North,South West,Oyo,Ogbomosho North,,,16,0,32,36,28,0.5,0.4444,0.5714
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Oyo East,South West,Oyo,Oyo East,,,16,0,28,35,27,0.5714,0.4571,0.5926
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Saki East,South West,Oyo,Saki East,,,18,0,28,36,26,0.6429,0.5,0.6923
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ibadan North,South West,Oyo,Ibadan North,,,68,0,36,112,82,1.8889,0.6071,0.8293
