session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2020/2021,Female,all,Public,Vocational,Vocational Year 3,,lga,Damaturu,North East,Yobe,Damaturu,,,22,0,20,12,0,1.1,1.8333,0.0,14.69,11.52,6.62,4.09,11.36,7.51,7.56
2020/2021,Female,all,Public,Vocational,Vocational Year 3,,lga,Geidam,North East,Yobe,Geidam,,,25,0,24,12,0,1.0417,2.0833,0.0,14.5,11.52,7.81,4.32,13.53,8.93,9.03
2020/2021,Female,all,Public,Vocational,Vocational Year 3,,lga,Nguru,North East,Yobe,Nguru,,,23,0,20,12,0,1.15,1.9167,0.0,14.62,11.52,6.58,3.91,11.33,7.49,7.55
2020/2021,Female,all,Public,Vocational,Vocational Year 3,,lga,Potiskum,North East,Yobe,Potiskum,,,22,0,20,12,0,1.1,1.8333,0.0,14.69,11.52,6.62,4.09,11.36,7.51,7.56
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Bade,North East,Yobe,Bade,,,9,0,16,37,10,0.5625,0.2432,0.9,28,35.52,5.53,13.44,12.56,8.8,8.18
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Damaturu,North East,Yobe,Damaturu,,,5,0,12,33,9,0.4167,0.1515,0.5556,28,31.68,4.15,10.08,9.42,6.6,6.13
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Geidam,North East,Yobe,Geidam,,,8,0,16,39,11,0.5,0.2051,0.7273,28,37.44,5.53,13.44,12.56,8.8,8.18
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Nguru,North East,Yobe,Nguru,,,8,0,16,38,10,0.5,0.2105,0.8,28,36.48,5.53,13.44,12.56,8.8,8.18
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Potiskum,North East,Yobe,Potiskum,,,5,0,12,30,8,0.4167,0.1667,0.625,28,28.8,4.15,10.08,9.42,6.6,6.13
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Bade,North East,Yobe,Bade,,,6,0,12,29,8,0.5,0.2069,0.75,28,27.84,4.15,10.08,9.42,6.6,6.13
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Damaturu,North East,Yobe,Damaturu,,,5,0,12,26,7,0.4167,0.1923,0.7143,28,24.96,4.15,10.08,9.42,6.6,6.13
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Geidam,North East,Yobe,Geidam,,,6,0,12,31,8,0.5,0.1935,0.75,28,29.76,4.15,10.08,9.42,6.6,6.13
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Nguru,North East,Yobe,Nguru,,,6,0,16,31,9,0.375,0.1935,0.6667,28,29.76,5.53,13.44,12.56,8.8,8.18
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Potiskum,North East,Yobe,Potiskum,,,3,0,12,24,6,0.25,0.125,0.5,28,23.04,4.15,10.08,9.42,6.6,6.13
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Bade,North East,Yobe,Bade,,,4,0,16,19,5,0.25,0.2105,0.8,28,18.24,5.53,13.44,12.56,8.8,8.18
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Damaturu,North East,Yobe,Damaturu,,,2,0,12,17,4,0.1667,0.1176,0.5,28,16.32,4.15,10.08,9.42,6.6,6.13
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Geidam,North East,Yobe,Geidam,,,3,0,12,19,6,0.25,0.1579,0.5,28,18.24,4.15,10.08,9.42,6.6,6.13
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Nguru,North East,Yobe,Nguru,,,4,0,12,20,5,0.3333,0.2,0.8,28,19.2,4.15,10.08,9.42,6.6,6.13
2020/2021,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Potiskum,North East,Yobe,Potiskum,,,3,0,12,16,4,0.25,0.1875,0.75,28,15.36,4.15,10.08,9.42,6.6,6.13
2020/2021,Female,disabled,Private,JSS,JSS1,JSS1,lga,Bade,North East,Yobe,Bade,,,28,0,28,49,14,1.0,0.5714,2.0,28,47.04,13.26,23.52,21.99,15.4,14.31
2020/2021,Female,disabled,Private,JSS,JSS1,JSS1,lga,Damaturu,North East,Yobe,Damaturu,,,20,0,24,42,12,0.8333,0.4762,1.6667,28,40.32,11.37,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,JSS,JSS1,JSS1,lga,Geidam,North East,Yobe,Geidam,,,22,0,24,43,12,0.9167,0.5116,1.8333,28,41.28,11.37,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,JSS,JSS1,JSS1,lga,Nguru,North East,Yobe,Nguru,,,23,0,24,42,12,0.9583,0.5476,1.9167,28,40.32,11.37,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,JSS,JSS1,JSS1,lga,Potiskum,North East,Yobe,Potiskum,,,20,0,20,41,10,1.0,0.4878,2.0,28,39.36,9.47,16.8,15.7,11,10.22
2020/2021,Female,disabled,Private,JSS,JSS2,,lga,Bade,North East,Yobe,Bade,,,24,0,28,42,12,0.8571,0.5714,2.0,28,40.32,13.26,23.52,21.99,15.4,14.31
2020/2021,Female,disabled,Private,JSS,JSS2,,lga,Damaturu,North East,Yobe,Damaturu,,,16,0,24,35,10,0.6667,0.4571,1.6,28,33.6,11.37,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,JSS,JSS2,,lga,Geidam,North East,Yobe,Geidam,,,18,0,24,36,11,0.75,0.5,1.6364,28,34.56,11.37,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,JSS,JSS2,,lga,Nguru,North East,Yobe,Nguru,,,20,0,20,37,10,1.0,0.5405,2.0,28,35.52,9.47,16.8,15.7,11,10.22
2020/2021,Female,disabled,Private,JSS,JSS2,,lga,Potiskum,North East,Yobe,Potiskum,,,18,0,20,34,10,0.9,0.5294,1.8,28,32.64,9.47,16.8,15.7,11,10.22
2020/2021,Female,disabled,Private,JSS,JSS3,,lga,Bade,North East,Yobe,Bade,,,18,0,28,34,10,0.6429,0.5294,1.8,28,32.64,13.26,23.52,21.99,15.4,14.31
2020/2021,Female,disabled,Private,JSS,JSS3,,lga,Damaturu,North East,Yobe,Damaturu,,,12,0,24,30,9,0.5,0.4,1.3333,28,28.8,11.37,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,JSS,JSS3,,lga,Geidam,North East,Yobe,Geidam,,,14,0,24,30,7,0.5833,0.4667,2.0,28,28.8,11.37,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,JSS,JSS3,,lga,Nguru,North East,Yobe,Nguru,,,16,0,24,30,8,0.6667,0.5333,2.0,28,28.8,11.37,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,JSS,JSS3,,lga,Potiskum,North East,Yobe,Potiskum,,,12,0,20,28,7,0.6,0.4286,1.7143,28,26.88,9.47,16.8,15.7,11,10.22
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Bade,North East,Yobe,Bade,,,73,0,44,133,42,1.6591,0.5489,1.7381,28,127.68,16.61,36.96,34.55,24.2,22.49
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Damaturu,North East,Yobe,Damaturu,,,70,0,40,127,41,1.75,0.5512,1.7073,28,121.92,15.1,33.6,31.41,22,20.45
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Geidam,North East,Yobe,Geidam,,,85,0,52,150,47,1.6346,0.5667,1.8085,28,144,19.64,43.68,40.83,28.6,26.58
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Nguru,North East,Yobe,Nguru,,,85,0,44,153,48,1.9318,0.5556,1.7708,28,146.88,16.61,36.96,34.55,24.2,22.49
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Potiskum,North East,Yobe,Potiskum,,,57,0,32,100,31,1.7812,0.57,1.8387,28,96,12.08,26.88,25.13,17.6,16.36
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Bade,North East,Yobe,Bade,,,64,0,40,117,37,1.6,0.547,1.7297,28,112.32,15.1,33.6,31.41,22,20.45
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Damaturu,North East,Yobe,Damaturu,,,63,0,40,114,36,1.575,0.5526,1.75,28,109.44,15.1,33.6,31.41,22,20.45
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Geidam,North East,Yobe,Geidam,,,76,0,40,132,41,1.9,0.5758,1.8537,28,126.72,15.1,33.6,31.41,22,20.45
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Nguru,North East,Yobe,Nguru,,,76,0,44,137,43,1.7273,0.5547,1.7674,28,131.52,16.61,36.96,34.55,24.2,22.49
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Potiskum,North East,Yobe,Potiskum,,,51,0,32,89,28,1.5938,0.573,1.8214,28,85.44,12.08,26.88,25.13,17.6,16.36
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Bade,North East,Yobe,Bade,,,59,0,40,106,32,1.475,0.5566,1.8438,28,101.76,15.1,33.6,31.41,22,20.45
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Damaturu,North East,Yobe,Damaturu,,,57,0,36,104,33,1.5833,0.5481,1.7273,28,99.84,13.59,30.24,28.27,19.8,18.4
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Geidam,North East,Yobe,Geidam,,,69,0,44,119,38,1.5682,0.5798,1.8158,28,114.24,16.61,36.96,34.55,24.2,22.49
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Nguru,North East,Yobe,Nguru,,,68,0,48,123,38,1.4167,0.5528,1.7895,28,118.08,18.12,40.32,37.69,26.4,24.54
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Potiskum,North East,Yobe,Potiskum,,,45,0,32,80,24,1.4062,0.5625,1.875,28,76.8,12.08,26.88,25.13,17.6,16.36
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Bade,North East,Yobe,Bade,,,54,0,40,97,31,1.35,0.5567,1.7419,28,93.12,15.1,33.6,31.41,22,20.45
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Damaturu,North East,Yobe,Damaturu,,,51,0,40,95,29,1.275,0.5368,1.7586,28,91.2,15.1,33.6,31.41,22,20.45
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Geidam,North East,Yobe,Geidam,,,64,0,48,111,34,1.3333,0.5766,1.8824,28,106.56,18.12,40.32,37.69,26.4,24.54
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Nguru,North East,Yobe,Nguru,,,62,0,48,114,36,1.2917,0.5439,1.7222,28,109.44,18.12,40.32,37.69,26.4,24.54
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Potiskum,North East,Yobe,Potiskum,,,41,0,32,74,22,1.2812,0.5541,1.8636,28,71.04,12.08,26.88,25.13,17.6,16.36
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Bade,North East,Yobe,Bade,,,51,0,40,91,27,1.275,0.5604,1.8889,28,87.36,15.1,33.6,31.41,22,20.45
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Damaturu,North East,Yobe,Damaturu,,,48,0,40,89,27,1.2,0.5393,1.7778,28,85.44,15.1,33.6,31.41,22,20.45
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Geidam,North East,Yobe,Geidam,,,57,0,48,104,33,1.1875,0.5481,1.7273,28,99.84,18.12,40.32,37.69,26.4,24.54
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Nguru,North East,Yobe,Nguru,,,59,0,48,106,33,1.2292,0.5566,1.7879,28,101.76,18.12,40.32,37.69,26.4,24.54
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Potiskum,North East,Yobe,Potiskum,,,39,0,32,70,22,1.2188,0.5571,1.7727,28,67.2,12.08,26.88,25.13,17.6,16.36
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Bade,North East,Yobe,Bade,,,44,0,40,85,27,1.1,0.5176,1.6296,28,81.6,15.1,33.6,31.41,22,20.45
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Damaturu,North East,Yobe,Damaturu,,,43,0,40,81,26,1.075,0.5309,1.6538,28,77.76,15.1,33.6,31.41,22,20.45
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Geidam,North East,Yobe,Geidam,,,53,0,48,94,29,1.1042,0.5638,1.8276,28,90.24,18.12,40.32,37.69,26.4,24.54
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Nguru,North East,Yobe,Nguru,,,54,0,44,96,30,1.2273,0.5625,1.8,28,92.16,16.61,36.96,34.55,24.2,22.49
2020/2021,Female,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Potiskum,North East,Yobe,Potiskum,,,35,0,32,64,20,1.0938,0.5469,1.75,28,61.44,12.08,26.88,25.13,17.6,16.36
2020/2021,Female,disabled,Private,SSS,SSS1,SSS1,lga,Bade,North East,Yobe,Bade,,,16,0,28,50,14,0.5714,0.32,1.1429,28,48,15.05,23.52,21.99,15.4,14.31
2020/2021,Female,disabled,Private,SSS,SSS1,SSS1,lga,Damaturu,North East,Yobe,Damaturu,,,12,0,24,40,12,0.5,0.3,1.0,28,38.4,12.9,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,SSS,SSS1,SSS1,lga,Geidam,North East,Yobe,Geidam,,,16,0,32,51,16,0.5,0.3137,1.0,28,48.96,17.2,26.88,25.13,17.6,16.36
2020/2021,Female,disabled,Private,SSS,SSS1,SSS1,lga,Nguru,North East,Yobe,Nguru,,,16,0,32,51,15,0.5,0.3137,1.0667,28,48.96,17.2,26.88,25.13,17.6,16.36
2020/2021,Female,disabled,Private,SSS,SSS1,SSS1,lga,Potiskum,North East,Yobe,Potiskum,,,12,0,24,39,11,0.5,0.3077,1.0909,28,37.44,12.9,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,SSS,SSS2,,lga,Bade,North East,Yobe,Bade,,,14,0,28,40,11,0.5,0.35,1.2727,28,38.4,15.05,23.52,21.99,15.4,14.31
2020/2021,Female,disabled,Private,SSS,SSS2,,lga,Damaturu,North East,Yobe,Damaturu,,,10,0,24,33,10,0.4167,0.303,1.0,28,31.68,12.9,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,SSS,SSS2,,lga,Geidam,North East,Yobe,Geidam,,,10,0,32,42,11,0.3125,0.2381,0.9091,28,40.32,17.2,26.88,25.13,17.6,16.36
2020/2021,Female,disabled,Private,SSS,SSS2,,lga,Nguru,North East,Yobe,Nguru,,,14,0,32,42,12,0.4375,0.3333,1.1667,28,40.32,17.2,26.88,25.13,17.6,16.36
2020/2021,Female,disabled,Private,SSS,SSS2,,lga,Potiskum,North East,Yobe,Potiskum,,,8,0,24,32,8,0.3333,0.25,1.0,28,30.72,12.9,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,SSS,SSS3,,lga,Bade,North East,Yobe,Bade,,,12,0,28,33,10,0.4286,0.3636,1.2,28,31.68,15.05,23.52,21.99,15.4,14.31
2020/2021,Female,disabled,Private,SSS,SSS3,,lga,Damaturu,North East,Yobe,Damaturu,,,10,0,24,28,8,0.4167,0.3571,1.25,28,26.88,12.9,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,SSS,SSS3,,lga,Geidam,North East,Yobe,Geidam,,,10,0,32,34,10,0.3125,0.2941,1.0,28,32.64,17.2,26.88,25.13,17.6,16.36
2020/2021,Female,disabled,Private,SSS,SSS3,,lga,Nguru,North East,Yobe,Nguru,,,10,0,36,34,10,0.2778,0.2941,1.0,28,32.64,19.35,30.24,28.27,19.8,18.4
2020/2021,Female,disabled,Private,SSS,SSS3,,lga,Potiskum,North East,Yobe,Potiskum,,,8,0,24,25,7,0.3333,0.32,1.1429,28,24,12.9,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,Vocational,Vocational Year 1,,lga,Bade,North East,Yobe,Bade,,,0,0,20,14,2,0.0,0.0,0.0,28,13.44,10.5,16.8,15.7,11,10.22
2020/2021,Female,disabled,Private,Vocational,Vocational Year 1,,lga,Damaturu,North East,Yobe,Damaturu,,,0,0,16,13,1,0.0,0.0,0.0,28,12.48,8.4,13.44,12.56,8.8,8.18
2020/2021,Female,disabled,Private,Vocational,Vocational Year 1,,lga,Geidam,North East,Yobe,Geidam,,,0,0,20,13,1,0.0,0.0,0.0,28,12.48,10.5,16.8,15.7,11,10.22
2020/2021,Female,disabled,Private,Vocational,Vocational Year 1,,lga,Nguru,North East,Yobe,Nguru,,,1,0,20,14,2,0.05,0.0714,0.5,28,13.44,10.5,16.8,15.7,11,10.22
2020/2021,Female,disabled,Private,Vocational,Vocational Year 1,,lga,Potiskum,North East,Yobe,Potiskum,,,0,0,12,12,0,0.0,0.0,0.0,28,11.52,6.3,10.08,9.42,6.6,6.13
2020/2021,Female,disabled,Private,Vocational,Vocational Year 2,,lga,Bade,North East,Yobe,Bade,,,0,0,20,13,1,0.0,0.0,0.0,28,12.48,10.5,16.8,15.7,11,10.22
2020/2021,Female,disabled,Private,Vocational,Vocational Year 2,,lga,Damaturu,North East,Yobe,Damaturu,,,0,0,16,12,0,0.0,0.0,0.0,28,11.52,8.4,13.44,12.56,8.8,8.18
2020/2021,Female,disabled,Private,Vocational,Vocational Year 2,,lga,Geidam,North East,Yobe,Geidam,,,0,0,20,12,0,0.0,0.0,0.0,28,11.52,10.5,16.8,15.7,11,10.22
2020/2021,Female,disabled,Private,Vocational,Vocational Year 2,,lga,Nguru,North East,Yobe,Nguru,,,0,0,24,13,1,0.0,0.0,0.0,28,12.48,12.6,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Private,Vocational,Vocational Year 2,,lga,Potiskum,North East,Yobe,Potiskum,,,0,0,12,12,0,0.0,0.0,0.0,28,11.52,6.3,10.08,9.42,6.6,6.13
2020/2021,Female,disabled,Private,Vocational,Vocational Year 3,,lga,Bade,North East,Yobe,Bade,,,0,0,20,12,0,0.0,0.0,0.0,28,11.52,10.5,16.8,15.7,11,10.22
2020/2021,Female,disabled,Private,Vocational,Vocational Year 3,,lga,Damaturu,North East,Yobe,Damaturu,,,0,0,16,12,0,0.0,0.0,0.0,28,11.52,8.4,13.44,12.56,8.8,8.18
2020/2021,Female,disabled,Private,Vocational,Vocational Year 3,,lga,Geidam,North East,Yobe,Geidam,,,0,0,20,12,0,0.0,0.0,0.0,28,11.52,10.5,16.8,15.7,11,10.22
2020/2021,Female,disabled,Private,Vocational,Vocational Year 3,,lga,Nguru,North East,Yobe,Nguru,,,0,0,20,12,0,0.0,0.0,0.0,28,11.52,10.5,16.8,15.7,11,10.22
2020/2021,Female,disabled,Private,Vocational,Vocational Year 3,,lga,Potiskum,North East,Yobe,Potiskum,,,0,0,12,12,0,0.0,0.0,0.0,28,11.52,6.3,10.08,9.42,6.6,6.13
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Bade,North East,Yobe,Bade,,,11,0,20,53,16,0.55,0.2075,0.6875,28,50.88,6.91,16.8,15.7,11,10.22
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Damaturu,North East,Yobe,Damaturu,,,8,0,16,42,12,0.5,0.1905,0.6667,28,40.32,5.53,13.44,12.56,8.8,8.18
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Geidam,North East,Yobe,Geidam,,,9,0,20,51,15,0.45,0.1765,0.6,28,48.96,6.91,16.8,15.7,11,10.22
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Nguru,North East,Yobe,Nguru,,,10,0,24,51,15,0.4167,0.1961,0.6667,28,48.96,8.29,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Potiskum,North East,Yobe,Potiskum,,,7,0,20,43,13,0.35,0.1628,0.5385,28,41.28,6.91,16.8,15.7,11,10.22
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Bade,North East,Yobe,Bade,,,9,0,20,43,12,0.45,0.2093,0.75,28,41.28,6.91,16.8,15.7,11,10.22
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Damaturu,North East,Yobe,Damaturu,,,6,0,16,34,9,0.375,0.1765,0.6667,28,32.64,5.53,13.44,12.56,8.8,8.18
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Geidam,North East,Yobe,Geidam,,,7,0,20,40,11,0.35,0.175,0.6364,28,38.4,6.91,16.8,15.7,11,10.22
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Nguru,North East,Yobe,Nguru,,,8,0,24,41,11,0.3333,0.1951,0.7273,28,39.36,8.29,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Potiskum,North East,Yobe,Potiskum,,,7,0,20,35,10,0.35,0.2,0.7,28,33.6,6.91,16.8,15.7,11,10.22
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Bade,North East,Yobe,Bade,,,5,0,20,26,7,0.25,0.1923,0.7143,28,24.96,6.91,16.8,15.7,11,10.22
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Damaturu,North East,Yobe,Damaturu,,,4,0,16,21,5,0.25,0.1905,0.8,28,20.16,5.53,13.44,12.56,8.8,8.18
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Geidam,North East,Yobe,Geidam,,,3,0,24,25,6,0.125,0.12,0.5,28,24,8.29,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Nguru,North East,Yobe,Nguru,,,4,0,24,25,7,0.1667,0.16,0.5714,28,24,8.29,20.16,18.84,13.2,12.27
2020/2021,Female,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Potiskum,North East,Yobe,Potiskum,,,3,0,20,22,6,0.15,0.1364,0.5,28,21.12,6.91,16.8,15.7,11,10.22
2020/2021,Female,disabled,Public,JSS,JSS1,JSS1,lga,Bade,North East,Yobe,Bade,,,71,0,80,128,40,0.8875,0.5547,1.775,28,122.88,37.89,67.2,62.82,43.99,40.9
2020/2021,Female,disabled,Public,JSS,JSS1,JSS1,lga,Damaturu,North East,Yobe,Damaturu,,,51,0,60,105,33,0.85,0.4857,1.5455,28,100.8,28.42,50.4,47.11,33,30.67
2020/2021,Female,disabled,Public,JSS,JSS1,JSS1,lga,Geidam,North East,Yobe,Geidam,,,69,0,76,130,41,0.9079,0.5308,1.6829,28,124.8,35.99,63.84,59.68,41.8,38.85
2020/2021,Female,disabled,Public,JSS,JSS1,JSS1,lga,Nguru,North East,Yobe,Nguru,,,72,0,84,129,41,0.8571,0.5581,1.7561,28,123.84,39.78,70.56,65.96,46.19,42.94
2020/2021,Female,disabled,Public,JSS,JSS1,JSS1,lga,Potiskum,North East,Yobe,Potiskum,,,51,0,64,101,32,0.7969,0.505,1.5938,28,96.96,30.31,53.76,50.25,35.2,32.72
2020/2021,Female,disabled,Public,JSS,JSS2,,lga,Bade,North East,Yobe,Bade,,,57,0,84,105,33,0.6786,0.5429,1.7273,28,100.8,39.78,70.56,65.96,46.19,42.94
2020/2021,Female,disabled,Public,JSS,JSS2,,lga,Damaturu,North East,Yobe,Damaturu,,,41,0,60,87,27,0.6833,0.4713,1.5185,28,83.52,28.42,50.4,47.11,33,30.67
2020/2021,Female,disabled,Public,JSS,JSS2,,lga,Geidam,North East,Yobe,Geidam,,,55,0,84,107,33,0.6548,0.514,1.6667,28,102.72,39.78,70.56,65.96,46.19,42.94
2020/2021,Female,disabled,Public,JSS,JSS2,,lga,Nguru,North East,Yobe,Nguru,,,58,0,76,108,34,0.7632,0.537,1.7059,28,103.68,35.99,63.84,59.68,41.8,38.85
2020/2021,Female,disabled,Public,JSS,JSS2,,lga,Potiskum,North East,Yobe,Potiskum,,,40,0,64,85,26,0.625,0.4706,1.5385,28,81.6,30.31,53.76,50.25,35.2,32.72
2020/2021,Female,disabled,Public,JSS,JSS3,,lga,Bade,North East,Yobe,Bade,,,46,0,80,87,27,0.575,0.5287,1.7037,28,83.52,37.89,67.2,62.82,43.99,40.9
2020/2021,Female,disabled,Public,JSS,JSS3,,lga,Damaturu,North East,Yobe,Damaturu,,,34,0,60,70,21,0.5667,0.4857,1.619,28,67.2,28.42,50.4,47.11,33,30.67
2020/2021,Female,disabled,Public,JSS,JSS3,,lga,Geidam,North East,Yobe,Geidam,,,41,0,84,87,27,0.4881,0.4713,1.5185,28,83.52,39.78,70.56,65.96,46.19,42.94
2020/2021,Female,disabled,Public,JSS,JSS3,,lga,Nguru,North East,Yobe,Nguru,,,46,0,76,88,28,0.6053,0.5227,1.6429,28,84.48,35.99,63.84,59.68,41.8,38.85
2020/2021,Female,disabled,Public,JSS,JSS3,,lga,Potiskum,North East,Yobe,Potiskum,,,33,0,60,70,22,0.55,0.4714,1.5,28,67.2,28.42,50.4,47.11,33,30.67
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Bade,North East,Yobe,Bade,,,287,0,160,516,173,1.7938,0.5562,1.659,28,495.36,60.42,134.4,125.63,87.99,81.79
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Damaturu,North East,Yobe,Damaturu,,,218,0,128,399,134,1.7031,0.5464,1.6269,28,383.04,48.33,107.52,100.51,70.39,65.43
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Geidam,North East,Yobe,Geidam,,,287,0,148,479,161,1.9392,0.5992,1.7826,28,459.84,55.88,124.32,116.21,81.39,75.66
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Nguru,North East,Yobe,Nguru,,,313,0,156,483,161,2.0064,0.648,1.9441,28,463.68,58.91,131.04,122.49,85.79,79.75
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Potiskum,North East,Yobe,Potiskum,,,234,0,124,415,140,1.8871,0.5639,1.6714,28,398.4,46.82,104.16,97.36,68.19,63.39
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Bade,North East,Yobe,Bade,,,255,0,160,458,154,1.5938,0.5568,1.6558,28,439.68,60.42,134.4,125.63,87.99,81.79
