session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,lga,Agaie,North Central,Niger,Agaie,,,8195,0,184,513,336,44.538,15.9747,24.3899
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,lga,Bida,North Central,Niger,Bida,,,6880,0,160,439,285,43.0,15.672,24.1404
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,lga,Chanchaga,North Central,Niger,Chanchaga,,,6846,0,160,443,288,42.7875,15.4537,23.7708
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,lga,Kontagora,North Central,Niger,Kontagora,,,8034,0,184,517,338,43.663,15.5397,23.7692
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,lga,Suleja,North Central,Niger,Suleja,,,7310,0,168,462,301,43.5119,15.8225,24.2857
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Agaie,North Central,Niger,Agaie,,,7674,0,188,480,313,40.8191,15.9875,24.5176
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Bida,North Central,Niger,Bida,,,6443,0,160,409,265,40.2688,15.7531,24.3132
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Chanchaga,North Central,Niger,Chanchaga,,,6410,0,168,415,269,38.1548,15.4458,23.829
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Kontagora,North Central,Niger,Kontagora,,,7520,0,192,485,316,39.1667,15.5052,23.7975
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Suleja,North Central,Niger,Suleja,,,6845,0,184,433,283,37.2011,15.8083,24.1873
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Agaie,North Central,Niger,Agaie,,,6940,0,188,435,283,36.9149,15.954,24.523
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Bida,North Central,Niger,Bida,,,5827,0,164,371,242,35.5305,15.7062,24.0785
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Chanchaga,North Central,Niger,Chanchaga,,,5795,0,168,375,243,34.494,15.4533,23.8477
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Kontagora,North Central,Niger,Kontagora,,,6799,0,196,437,284,34.6888,15.5584,23.9401
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Suleja,North Central,Niger,Suleja,,,6189,0,156,392,255,39.6731,15.7883,24.2706
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Agaie,North Central,Niger,Agaie,,,1953,3,80,118,79,24.4125,16.5508,24.7215
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Bida,North Central,Niger,Bida,,,1669,3,64,101,68,26.0781,16.5248,24.5441
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Chanchaga,North Central,Niger,Chanchaga,,,1695,3,72,106,70,23.5417,15.9906,24.2143
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Kontagora,North Central,Niger,Kontagora,,,2211,3,92,134,91,24.0326,16.5,24.2967
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Suleja,North Central,Niger,Suleja,,,1840,3,80,112,76,23.0,16.4286,24.2105
2019/2020,Male,all,Public,SSS,SSS2,,lga,Agaie,North Central,Niger,Agaie,,,1572,3,80,97,65,19.65,16.2062,24.1846
2019/2020,Male,all,Public,SSS,SSS2,,lga,Bida,North Central,Niger,Bida,,,1344,3,72,84,56,18.6667,16.0,24.0
2019/2020,Male,all,Public,SSS,SSS2,,lga,Chanchaga,North Central,Niger,Chanchaga,,,1367,3,68,85,59,20.1029,16.0824,23.1695
2019/2020,Male,all,Public,SSS,SSS2,,lga,Kontagora,North Central,Niger,Kontagora,,,1785,3,84,107,73,21.25,16.6822,24.4521
2019/2020,Male,all,Public,SSS,SSS2,,lga,Suleja,North Central,Niger,Suleja,,,1482,3,72,92,62,20.5833,16.1087,23.9032
2019/2020,Male,all,Public,SSS,SSS3,,lga,Agaie,North Central,Niger,Agaie,,,1224,3,80,76,53,15.3,16.1053,23.0943
2019/2020,Male,all,Public,SSS,SSS3,,lga,Bida,North Central,Niger,Bida,,,1047,3,64,66,46,16.3594,15.8636,22.7609
2019/2020,Male,all,Public,SSS,SSS3,,lga,Chanchaga,North Central,Niger,Chanchaga,,,1062,3,68,68,48,15.6176,15.6176,22.125
2019/2020,Male,all,Public,SSS,SSS3,,lga,Kontagora,North Central,Niger,Kontagora,,,1384,3,96,85,59,14.4167,16.2824,23.4576
2019/2020,Male,all,Public,SSS,SSS3,,lga,Suleja,North Central,Niger,Suleja,,,1154,3,72,72,51,16.0278,16.0278,22.6275
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Agaie,North Central,Niger,Agaie,,,137,0,24,15,12,5.7083,9.1333,11.4167
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Bida,North Central,Niger,Bida,,,118,0,20,15,12,5.9,7.8667,9.8333
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Chanchaga,North Central,Niger,Chanchaga,,,112,0,24,15,12,4.6667,7.4667,9.3333
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Kontagora,North Central,Niger,Kontagora,,,131,0,24,16,13,5.4583,8.1875,10.0769
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Suleja,North Central,Niger,Suleja,,,111,0,20,15,12,5.55,7.4,9.25
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Agaie,North Central,Niger,Agaie,,,117,0,24,15,12,4.875,7.8,9.75
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Bida,North Central,Niger,Bida,,,100,0,20,14,12,5.0,7.1429,8.3333
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Chanchaga,North Central,Niger,Chanchaga,,,94,0,24,14,12,3.9167,6.7143,7.8333
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Kontagora,North Central,Niger,Kontagora,,,111,0,28,15,12,3.9643,7.4,9.25
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Suleja,North Central,Niger,Suleja,,,95,0,16,13,12,5.9375,7.3077,7.9167
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Agaie,North Central,Niger,Agaie,,,86,0,24,14,12,3.5833,6.1429,7.1667
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Bida,North Central,Niger,Bida,,,74,0,20,12,12,3.7,6.1667,6.1667
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Chanchaga,North Central,Niger,Chanchaga,,,69,0,20,12,12,3.45,5.75,5.75
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Kontagora,North Central,Niger,Kontagora,,,82,0,28,13,12,2.9286,6.3077,6.8333
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Suleja,North Central,Niger,Suleja,,,69,0,20,12,12,3.45,5.75,5.75
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Agaie,North Central,Niger,Agaie,,,12,0,16,51,37,0.75,0.2353,0.3243
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Bida,North Central,Niger,Bida,,,9,0,12,39,28,0.75,0.2308,0.3214
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Chanchaga,North Central,Niger,Chanchaga,,,9,0,12,41,30,0.75,0.2195,0.3
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Kontagora,North Central,Niger,Kontagora,,,12,0,16,50,36,0.75,0.24,0.3333
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Suleja,North Central,Niger,Suleja,,,11,0,16,44,32,0.6875,0.25,0.3438
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Agaie,North Central,Niger,Agaie,,,9,0,12,42,30,0.75,0.2143,0.3
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Bida,North Central,Niger,Bida,,,7,0,12,32,24,0.5833,0.2188,0.2917
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Chanchaga,North Central,Niger,Chanchaga,,,7,0,12,33,24,0.5833,0.2121,0.2917
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Kontagora,North Central,Niger,Kontagora,,,9,0,16,40,28,0.5625,0.225,0.3214
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Suleja,North Central,Niger,Suleja,,,9,0,16,36,26,0.5625,0.25,0.3462
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Agaie,North Central,Niger,Agaie,,,5,0,16,25,19,0.3125,0.2,0.2632
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Bida,North Central,Niger,Bida,,,4,0,12,20,15,0.3333,0.2,0.2667
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Chanchaga,North Central,Niger,Chanchaga,,,4,0,12,21,15,0.3333,0.1905,0.2667
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Kontagora,North Central,Niger,Kontagora,,,5,0,16,25,19,0.3125,0.2,0.2632
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Suleja,North Central,Niger,Suleja,,,4,0,16,23,17,0.25,0.1739,0.2353
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Agaie,North Central,Niger,Agaie,,,22,0,28,59,42,0.7857,0.3729,0.5238
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Bida,North Central,Niger,Bida,,,20,0,20,48,34,1.0,0.4167,0.5882
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Chanchaga,North Central,Niger,Chanchaga,,,22,0,28,57,40,0.7857,0.386,0.55
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Kontagora,North Central,Niger,Kontagora,,,22,0,28,63,44,0.7857,0.3492,0.5
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Suleja,North Central,Niger,Suleja,,,22,0,28,63,43,0.7857,0.3492,0.5116
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Agaie,North Central,Niger,Agaie,,,18,0,28,49,34,0.6429,0.3673,0.5294
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Bida,North Central,Niger,Bida,,,18,0,20,42,29,0.9,0.4286,0.6207
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Chanchaga,North Central,Niger,Chanchaga,,,20,0,24,47,34,0.8333,0.4255,0.5882
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Kontagora,North Central,Niger,Kontagora,,,18,0,28,53,38,0.6429,0.3396,0.4737
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Suleja,North Central,Niger,Suleja,,,18,0,28,53,38,0.6429,0.3396,0.4737
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Agaie,North Central,Niger,Agaie,,,14,0,28,40,29,0.5,0.35,0.4828
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Bida,North Central,Niger,Bida,,,16,0,24,34,25,0.6667,0.4706,0.64
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Chanchaga,North Central,Niger,Chanchaga,,,14,0,24,41,29,0.5833,0.3415,0.4828
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Kontagora,North Central,Niger,Kontagora,,,14,0,28,42,29,0.5,0.3333,0.4828
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Suleja,North Central,Niger,Suleja,,,16,0,28,43,30,0.5714,0.3721,0.5333
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Agaie,North Central,Niger,Agaie,,,80,0,48,184,123,1.6667,0.4348,0.6504
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Bida,North Central,Niger,Bida,,,62,0,40,154,103,1.55,0.4026,0.6019
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Chanchaga,North Central,Niger,Chanchaga,,,58,0,40,140,93,1.45,0.4143,0.6237
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Kontagora,North Central,Niger,Kontagora,,,106,0,56,218,146,1.8929,0.4862,0.726
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Suleja,North Central,Niger,Suleja,,,82,0,48,177,118,1.7083,0.4633,0.6949
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Agaie,North Central,Niger,Agaie,,,72,0,44,164,109,1.6364,0.439,0.6606
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Bida,North Central,Niger,Bida,,,58,0,40,138,93,1.45,0.4203,0.6237
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Chanchaga,North Central,Niger,Chanchaga,,,54,0,36,124,81,1.5,0.4355,0.6667
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Kontagora,North Central,Niger,Kontagora,,,94,0,60,195,131,1.5667,0.4821,0.7176
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Suleja,North Central,Niger,Suleja,,,74,0,48,155,104,1.5417,0.4774,0.7115
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Agaie,North Central,Niger,Agaie,,,64,0,48,149,100,1.3333,0.4295,0.64
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Bida,North Central,Niger,Bida,,,49,0,36,124,84,1.3611,0.3952,0.5833
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Chanchaga,North Central,Niger,Chanchaga,,,47,0,40,113,76,1.175,0.4159,0.6184
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Kontagora,North Central,Niger,Kontagora,,,84,0,60,175,116,1.4,0.48,0.7241
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Suleja,North Central,Niger,Suleja,,,65,0,44,141,95,1.4773,0.461,0.6842
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Agaie,North Central,Niger,Agaie,,,59,0,48,135,91,1.2292,0.437,0.6484
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Bida,North Central,Niger,Bida,,,46,0,44,115,77,1.0455,0.4,0.5974
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Chanchaga,North Central,Niger,Chanchaga,,,43,0,40,104,71,1.075,0.4135,0.6056
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Kontagora,North Central,Niger,Kontagora,,,78,0,56,162,108,1.3929,0.4815,0.7222
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Suleja,North Central,Niger,Suleja,,,59,0,48,130,87,1.2292,0.4538,0.6782
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Agaie,North Central,Niger,Agaie,,,56,0,48,127,86,1.1667,0.4409,0.6512
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Bida,North Central,Niger,Bida,,,43,0,44,108,72,0.9773,0.3981,0.5972
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Chanchaga,North Central,Niger,Chanchaga,,,39,0,36,97,65,1.0833,0.4021,0.6
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Kontagora,North Central,Niger,Kontagora,,,72,0,56,152,102,1.2857,0.4737,0.7059
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Suleja,North Central,Niger,Suleja,,,55,0,48,122,81,1.1458,0.4508,0.679
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Agaie,North Central,Niger,Agaie,,,50,0,52,116,78,0.9615,0.431,0.641
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Bida,North Central,Niger,Bida,,,38,0,40,97,66,0.95,0.3918,0.5758
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Chanchaga,North Central,Niger,Chanchaga,,,37,0,40,90,60,0.925,0.4111,0.6167
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Kontagora,North Central,Niger,Kontagora,,,64,0,56,136,92,1.1429,0.4706,0.6957
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Suleja,North Central,Niger,Suleja,,,52,0,44,111,74,1.1818,0.4685,0.7027
2019/2020,Male,disabled,Private,SSS,SSS1,SSS1,lga,Agaie,North Central,Niger,Agaie,,,21,0,40,64,46,0.525,0.3281,0.4565
2019/2020,Male,disabled,Private,SSS,SSS1,SSS1,lga,Bida,North Central,Niger,Bida,,,15,0,36,55,38,0.4167,0.2727,0.3947
2019/2020,Male,disabled,Private,SSS,SSS1,SSS1,lga,Chanchaga,North Central,Niger,Chanchaga,,,12,0,32,49,34,0.375,0.2449,0.3529
2019/2020,Male,disabled,Private,SSS,SSS1,SSS1,lga,Kontagora,North Central,Niger,Kontagora,,,15,0,36,59,41,0.4167,0.2542,0.3659
2019/2020,Male,disabled,Private,SSS,SSS1,SSS1,lga,Suleja,North Central,Niger,Suleja,,,20,0,36,55,39,0.5556,0.3636,0.5128
2019/2020,Male,disabled,Private,SSS,SSS2,,lga,Agaie,North Central,Niger,Agaie,,,21,0,44,52,36,0.4773,0.4038,0.5833
2019/2020,Male,disabled,Private,SSS,SSS2,,lga,Bida,North Central,Niger,Bida,,,12,0,32,45,33,0.375,0.2667,0.3636
2019/2020,Male,disabled,Private,SSS,SSS2,,lga,Chanchaga,North Central,Niger,Chanchaga,,,12,0,32,41,29,0.375,0.2927,0.4138
2019/2020,Male,disabled,Private,SSS,SSS2,,lga,Kontagora,North Central,Niger,Kontagora,,,10,0,36,47,34,0.2778,0.2128,0.2941
2019/2020,Male,disabled,Private,SSS,SSS2,,lga,Suleja,North Central,Niger,Suleja,,,16,0,36,45,32,0.4444,0.3556,0.5
2019/2020,Male,disabled,Private,SSS,SSS3,,lga,Agaie,North Central,Niger,Agaie,,,12,0,40,40,28,0.3,0.3,0.4286
2019/2020,Male,disabled,Private,SSS,SSS3,,lga,Bida,North Central,Niger,Bida,,,8,0,36,37,26,0.2222,0.2162,0.3077
2019/2020,Male,disabled,Private,SSS,SSS3,,lga,Chanchaga,North Central,Niger,Chanchaga,,,6,0,32,33,24,0.1875,0.1818,0.25
2019/2020,Male,disabled,Private,SSS,SSS3,,lga,Kontagora,North Central,Niger,Kontagora,,,8,0,36,39,27,0.2222,0.2051,0.2963
2019/2020,Male,disabled,Private,SSS,SSS3,,lga,Suleja,North Central,Niger,Suleja,,,10,0,32,37,27,0.3125,0.2703,0.3704
2019/2020,Male,disabled,Private,Vocational,Vocational Year 1,,lga,Agaie,North Central,Niger,Agaie,,,2,0,20,14,12,0.1,0.1429,0.1667
2019/2020,Male,disabled,Private,Vocational,Vocational Year 1,,lga,Bida,North Central,Niger,Bida,,,0,0,16,14,12,0.0,0.0,0.0
2019/2020,Male,disabled,Private,Vocational,Vocational Year 1,,lga,Chanchaga,North Central,Niger,Chanchaga,,,2,0,24,15,12,0.0833,0.1333,0.1667
2019/2020,Male,disabled,Private,Vocational,Vocational Year 1,,lga,Kontagora,North Central,Niger,Kontagora,,,3,0,24,15,12,0.125,0.2,0.25
2019/2020,Male,disabled,Private,Vocational,Vocational Year 1,,lga,Suleja,North Central,Niger,Suleja,,,3,0,24,15,12,0.125,0.2,0.25
2019/2020,Male,disabled,Private,Vocational,Vocational Year 2,,lga,Agaie,North Central,Niger,Agaie,,,1,0,20,14,12,0.05,0.0714,0.0833
2019/2020,Male,disabled,Private,Vocational,Vocational Year 2,,lga,Bida,North Central,Niger,Bida,,,0,0,16,12,12,0.0,0.0,0.0
2019/2020,Male,disabled,Private,Vocational,Vocational Year 2,,lga,Chanchaga,North Central,Niger,Chanchaga,,,1,0,16,12,12,0.0625,0.0833,0.0833
2019/2020,Male,disabled,Private,Vocational,Vocational Year 2,,lga,Kontagora,North Central,Niger,Kontagora,,,2,0,24,14,12,0.0833,0.1429,0.1667
2019/2020,Male,disabled,Private,Vocational,Vocational Year 2,,lga,Suleja,North Central,Niger,Suleja,,,3,0,24,13,12,0.125,0.2308,0.25
2019/2020,Male,disabled,Private,Vocational,Vocational Year 3,,lga,Agaie,North Central,Niger,Agaie,,,0,0,20,12,12,0.0,0.0,0.0
2019/2020,Male,disabled,Private,Vocational,Vocational Year 3,,lga,Bida,North Central,Niger,Bida,,,0,0,16,12,12,0.0,0.0,0.0
2019/2020,Male,disabled,Private,Vocational,Vocational Year 3,,lga,Chanchaga,North Central,Niger,Chanchaga,,,0,0,16,12,12,0.0,0.0,0.0
2019/2020,Male,disabled,Private,Vocational,Vocational Year 3,,lga,Kontagora,North Central,Niger,Kontagora,,,2,0,24,13,12,0.0833,0.1538,0.1667
2019/2020,Male,disabled,Private,Vocational,Vocational Year 3,,lga,Suleja,North Central,Niger,Suleja,,,0,0,20,12,12,0.0,0.0,0.0
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Agaie,North Central,Niger,Agaie,,,14,0,20,67,47,0.7,0.209,0.2979
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Bida,North Central,Niger,Bida,,,14,0,24,64,44,0.5833,0.2188,0.3182
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Chanchaga,North Central,Niger,Chanchaga,,,13,0,24,59,42,0.5417,0.2203,0.3095
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Kontagora,North Central,Niger,Kontagora,,,16,0,24,73,49,0.6667,0.2192,0.3265
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Suleja,North Central,Niger,Suleja,,,14,0,20,64,44,0.7,0.2188,0.3182
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Agaie,North Central,Niger,Agaie,,,12,0,24,54,37,0.5,0.2222,0.3243
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Bida,North Central,Niger,Bida,,,11,0,24,50,35,0.4583,0.22,0.3143
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Chanchaga,North Central,Niger,Chanchaga,,,10,0,20,49,34,0.5,0.2041,0.2941
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Kontagora,North Central,Niger,Kontagora,,,14,0,24,58,41,0.5833,0.2414,0.3415
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Suleja,North Central,Niger,Suleja,,,11,0,24,50,36,0.4583,0.22,0.3056
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Agaie,North Central,Niger,Agaie,,,7,0,20,33,24,0.35,0.2121,0.2917
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Bida,North Central,Niger,Bida,,,6,0,24,30,22,0.25,0.2,0.2727
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Chanchaga,North Central,Niger,Chanchaga,,,5,0,24,28,21,0.2083,0.1786,0.2381
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Kontagora,North Central,Niger,Kontagora,,,8,0,24,35,25,0.3333,0.2286,0.32
2019/2020,Male,disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Suleja,North Central,Niger,Suleja,,,6,0,24,30,22,0.25,0.2,0.2727
2019/2020,Male,disabled,Public,JSS,JSS1,JSS1,lga,Agaie,North Central,Niger,Agaie,,,73,0,100,188,125,0.73,0.3883,0.584
2019/2020,Male,disabled,Public,JSS,JSS1,JSS1,lga,Bida,North Central,Niger,Bida,,,62,0,84,162,108,0.7381,0.3827,0.5741
2019/2020,Male,disabled,Public,JSS,JSS1,JSS1,lga,Chanchaga,North Central,Niger,Chanchaga,,,56,0,72,151,101,0.7778,0.3709,0.5545
2019/2020,Male,disabled,Public,JSS,JSS1,JSS1,lga,Kontagora,North Central,Niger,Kontagora,,,74,0,92,194,128,0.8043,0.3814,0.5781
2019/2020,Male,disabled,Public,JSS,JSS1,JSS1,lga,Suleja,North Central,Niger,Suleja,,,69,0,80,162,108,0.8625,0.4259,0.6389
2019/2020,Male,disabled,Public,JSS,JSS2,,lga,Agaie,North Central,Niger,Agaie,,,58,0,96,157,104,0.6042,0.3694,0.5577
2019/2020,Male,disabled,Public,JSS,JSS2,,lga,Bida,North Central,Niger,Bida,,,49,0,80,134,91,0.6125,0.3657,0.5385
2019/2020,Male,disabled,Public,JSS,JSS2,,lga,Chanchaga,North Central,Niger,Chanchaga,,,46,0,72,126,83,0.6389,0.3651,0.5542
2019/2020,Male,disabled,Public,JSS,JSS2,,lga,Kontagora,North Central,Niger,Kontagora,,,62,0,100,161,108,0.62,0.3851,0.5741
2019/2020,Male,disabled,Public,JSS,JSS2,,lga,Suleja,North Central,Niger,Suleja,,,54,0,84,135,89,0.6429,0.4,0.6067
2019/2020,Male,disabled,Public,JSS,JSS3,,lga,Agaie,North Central,Niger,Agaie,,,49,0,88,126,84,0.5568,0.3889,0.5833
2019/2020,Male,disabled,Public,JSS,JSS3,,lga,Bida,North Central,Niger,Bida,,,40,0,80,107,71,0.5,0.3738,0.5634
2019/2020,Male,disabled,Public,JSS,JSS3,,lga,Chanchaga,North Central,Niger,Chanchaga,,,36,0,80,102,69,0.45,0.3529,0.5217
2019/2020,Male,disabled,Public,JSS,JSS3,,lga,Kontagora,North Central,Niger,Kontagora,,,49,0,100,129,85,0.49,0.3798,0.5765
2019/2020,Male,disabled,Public,JSS,JSS3,,lga,Suleja,North Central,Niger,Suleja,,,50,0,80,108,72,0.625,0.463,0.6944
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Agaie,North Central,Niger,Agaie,,,313,0,192,703,461,1.6302,0.4452,0.679
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Bida,North Central,Niger,Bida,,,287,0,160,601,395,1.7938,0.4775,0.7266
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Chanchaga,North Central,Niger,Chanchaga,,,286,0,156,609,398,1.8333,0.4696,0.7186
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Kontagora,North Central,Niger,Kontagora,,,305,0,192,707,463,1.5885,0.4314,0.6587
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Suleja,North Central,Niger,Suleja,,,262,0,172,634,415,1.5233,0.4132,0.6313
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Agaie,North Central,Niger,Agaie,,,278,0,188,626,409,1.4787,0.4441,0.6797
2019/2020,Male,disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Bida,North Central,Niger,Bida,,,255,0,160,534,349,1.5938,0.4775,0.7307
