session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Abak,South South,Akwa Ibom,Abak,,,6211,0,148,301,220,41.9662,20.6346,28.2318,8.79,166.26,21.52,23.59,54.51,33.75,33.95
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Eket,South South,Akwa Ibom,Eket,,,7019,0,172,351,256,40.8081,19.9972,27.418,9.01,198.53,25.36,28.23,64.57,40.12,40.33
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,5863,0,136,284,207,43.1103,20.6444,28.3237,8.84,157.97,19.8,21.61,50.32,31.18,31.38
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Oron,South South,Akwa Ibom,Oron,,,5879,0,144,296,215,40.8264,19.8615,27.3442,9.06,168.58,21.29,23.7,54.33,33.8,33.97
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,lga,Uyo,South South,Akwa Ibom,Uyo,,,5482,0,140,274,201,39.1571,20.0073,27.2736,8.92,153.2,20.61,23.1,52.15,32.36,32.52
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Abak,South South,Akwa Ibom,Abak,,,5615,0,144,272,200,38.9931,20.6434,28.075,8.64,147.24,20.86,23.08,52.31,32.3,32.48
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Eket,South South,Akwa Ibom,Eket,,,6346,0,180,317,231,35.2556,20.0189,27.4719,8.71,172.51,26.27,29.48,65.75,40.64,40.83
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,5300,0,140,254,186,37.8571,20.8661,28.4946,8.49,134.99,20.11,22.11,50.15,30.88,31.06
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Oron,South South,Akwa Ibom,Oron,,,5316,0,152,266,194,34.9737,19.985,27.4021,8.71,144.72,22.19,24.96,55.52,34.32,34.48
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,lga,Uyo,South South,Akwa Ibom,Uyo,,,4954,0,144,249,184,34.4028,19.8956,26.9239,8.74,135.54,21.13,24.07,52.69,32.59,32.71
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Abak,South South,Akwa Ibom,Abak,,,1679,3,64,84,65,26.2344,19.9881,25.8308,8.35,42.94,19.59,11.15,22.5,13.81,13.82
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Eket,South South,Akwa Ibom,Eket,,,1896,3,68,91,69,27.8824,20.8352,27.4783,8.06,45.17,20.58,11.14,23.31,14.23,14.27
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1675,3,64,77,58,26.1719,21.7532,28.8793,7.63,36.15,19.13,9.97,21.04,12.72,12.77
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Oron,South South,Akwa Ibom,Oron,,,1682,3,60,80,60,28.0333,21.025,28.0333,7.98,39.39,18.1,9.63,20.42,12.44,12.49
2019/2020,Male,all,Public,SSS,SSS1,SSS1,lga,Uyo,South South,Akwa Ibom,Uyo,,,1554,3,56,75,56,27.75,20.72,27.75,8.08,37.4,16.94,9.08,19.24,11.75,11.79
2019/2020,Male,all,Public,SSS,SSS2,,lga,Abak,South South,Akwa Ibom,Abak,,,1353,3,68,68,50,19.8971,19.8971,27.06,8.07,33.7,20.62,11.31,23.32,14.23,14.26
2019/2020,Male,all,Public,SSS,SSS2,,lga,Eket,South South,Akwa Ibom,Eket,,,1525,3,72,74,56,21.1806,20.6081,27.2321,7.87,35.62,21.74,11.9,24.19,14.7,14.73
2019/2020,Male,all,Public,SSS,SSS2,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1350,3,60,62,47,22.5,21.7742,28.7234,7.51,28.51,17.91,9.4,19.46,11.73,11.78
2019/2020,Male,all,Public,SSS,SSS2,,lga,Oron,South South,Akwa Ibom,Oron,,,1356,3,60,66,50,22.6,20.5455,27.12,7.91,31.95,18.14,9.96,20.24,12.31,12.34
2019/2020,Male,all,Public,SSS,SSS2,,lga,Uyo,South South,Akwa Ibom,Uyo,,,1253,3,52,62,48,24.0962,20.2097,26.1042,8.15,30.85,15.85,8.96,17.94,10.96,10.97
2019/2020,Male,all,Public,SSS,SSS3,,lga,Abak,South South,Akwa Ibom,Abak,,,1051,3,64,54,42,16.4219,19.463,25.0238,8.31,27.26,19.65,11.51,22.38,13.72,13.7
2019/2020,Male,all,Public,SSS,SSS3,,lga,Eket,South South,Akwa Ibom,Eket,,,1185,3,72,59,45,16.4583,20.0847,26.3333,8.06,29.01,21.89,12.3,24.62,15.02,15.03
2019/2020,Male,all,Public,SSS,SSS3,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1051,3,64,51,39,16.4219,20.6078,26.9487,7.88,24.55,19.35,10.69,21.52,13.08,13.1
2019/2020,Male,all,Public,SSS,SSS3,,lga,Oron,South South,Akwa Ibom,Oron,,,1052,3,60,53,42,17.5333,19.8491,25.0476,8.19,26.32,18.39,10.78,20.75,12.69,12.67
2019/2020,Male,all,Public,SSS,SSS3,,lga,Uyo,South South,Akwa Ibom,Uyo,,,974,3,60,50,38,16.2333,19.48,25.6316,8.27,25.23,18.36,10.53,20.92,12.82,12.82
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Abak,South South,Akwa Ibom,Abak,,,110,0,24,12,12,4.5833,9.1667,9.1667,16.98,11.52,9.6,11.78,14.87,9.97,9.62
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Eket,South South,Akwa Ibom,Eket,,,119,0,24,14,12,4.9583,8.5,9.9167,16.69,13.44,9.38,10.89,14.71,9.84,9.55
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,89,0,16,12,12,5.5625,7.4167,7.4167,17.91,11.52,6.84,9.71,10.25,6.9,6.56
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Oron,South South,Akwa Ibom,Oron,,,106,0,20,13,12,5.3,8.1538,8.8333,17.13,12.48,8.09,10.19,12.46,8.36,8.05
2019/2020,Male,all,Public,Vocational,Vocational Year 1,,lga,Uyo,South South,Akwa Ibom,Uyo,,,84,0,16,12,12,5.25,7.0,7.0,18.2,11.52,6.98,10.29,10.35,6.98,6.61
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Abak,South South,Akwa Ibom,Abak,,,93,0,24,12,12,3.875,7.75,7.75,17.7,11.52,10.11,13.94,15.26,10.26,9.8
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Eket,South South,Akwa Ibom,Eket,,,102,0,24,13,12,4.25,7.8462,8.5,17.29,12.48,9.82,12.71,15.04,10.09,9.7
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,74,0,20,12,12,3.7,6.1667,6.1667,18.89,11.52,9.14,14.59,13.25,8.97,8.4
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Oron,South South,Akwa Ibom,Oron,,,91,0,20,12,12,4.55,7.5833,7.5833,17.8,11.52,8.49,11.87,12.76,8.59,8.18
2019/2020,Male,all,Public,Vocational,Vocational Year 2,,lga,Uyo,South South,Akwa Ibom,Uyo,,,72,0,20,12,12,3.6,6.0,6.0,19.06,11.52,9.24,15,13.32,9.02,8.44
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Abak,South South,Akwa Ibom,Abak,,,68,0,24,12,12,2.8333,5.6667,5.6667,19.41,11.52,11.34,19.06,16.18,10.97,10.21
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Eket,South South,Akwa Ibom,Eket,,,74,0,24,12,12,3.0833,6.1667,6.1667,18.89,11.52,10.97,17.51,15.9,10.76,10.08
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,54,0,20,12,12,2.7,4.5,4.5,21.06,11.52,9.8,16.8,13.97,9.54,8.84
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Oron,South South,Akwa Ibom,Oron,,,66,0,20,12,12,3.3,5.5,5.5,19.6,11.52,9.57,16.36,13.57,9.21,8.54
2019/2020,Male,all,Public,Vocational,Vocational Year 3,,lga,Uyo,South South,Akwa Ibom,Uyo,,,51,0,16,12,12,3.1875,4.25,4.25,21.53,11.52,7.88,13.44,11.27,7.71,7.14
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Abak,South South,Akwa Ibom,Abak,,,8,0,12,31,24,0.6667,0.2581,0.3333,28,29.76,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Eket,South South,Akwa Ibom,Eket,,,8,0,12,34,26,0.6667,0.2353,0.3077,28,32.64,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,8,0,12,29,23,0.6667,0.2759,0.3478,28,27.84,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Oron,South South,Akwa Ibom,Oron,,,10,0,12,35,27,0.8333,0.2857,0.3704,28,33.6,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Uyo,South South,Akwa Ibom,Uyo,,,9,0,12,30,24,0.75,0.3,0.375,28,28.8,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Abak,South South,Akwa Ibom,Abak,,,6,0,12,25,19,0.5,0.24,0.3158,28,24,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Eket,South South,Akwa Ibom,Eket,,,6,0,12,28,22,0.5,0.2143,0.2727,28,26.88,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,7,0,12,24,18,0.5833,0.2917,0.3889,28,23.04,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Oron,South South,Akwa Ibom,Oron,,,8,0,12,28,22,0.6667,0.2857,0.3636,28,26.88,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Uyo,South South,Akwa Ibom,Uyo,,,6,0,12,25,19,0.5,0.24,0.3158,28,24,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Abak,South South,Akwa Ibom,Abak,,,3,0,12,16,12,0.25,0.1875,0.25,28,15.36,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Eket,South South,Akwa Ibom,Eket,,,3,0,12,19,14,0.25,0.1579,0.2143,28,18.24,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,3,0,12,16,12,0.25,0.1875,0.25,28,15.36,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Oron,South South,Akwa Ibom,Oron,,,5,0,12,19,14,0.4167,0.2632,0.3571,28,18.24,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Uyo,South South,Akwa Ibom,Uyo,,,3,0,12,16,12,0.25,0.1875,0.25,28,15.36,4.15,10.08,9.42,6.6,6.13
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Abak,South South,Akwa Ibom,Abak,,,22,0,28,45,33,0.7857,0.4889,0.6667,28,43.2,13.26,23.52,21.99,15.4,14.31
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Eket,South South,Akwa Ibom,Eket,,,26,0,32,54,40,0.8125,0.4815,0.65,28,51.84,15.16,26.88,25.13,17.6,16.36
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,18,0,24,42,31,0.75,0.4286,0.5806,28,40.32,11.37,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Oron,South South,Akwa Ibom,Oron,,,20,0,24,41,32,0.8333,0.4878,0.625,28,39.36,11.37,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,JSS,JSS1,JSS1,lga,Uyo,South South,Akwa Ibom,Uyo,,,20,0,24,39,31,0.8333,0.5128,0.6452,28,37.44,11.37,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Abak,South South,Akwa Ibom,Abak,,,18,0,24,39,30,0.75,0.4615,0.6,28,37.44,11.37,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Eket,South South,Akwa Ibom,Eket,,,20,0,28,45,35,0.7143,0.4444,0.5714,28,43.2,13.26,23.52,21.99,15.4,14.31
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,14,0,24,35,29,0.5833,0.4,0.4828,28,33.6,11.37,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Oron,South South,Akwa Ibom,Oron,,,16,0,24,35,27,0.6667,0.4571,0.5926,28,33.6,11.37,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,JSS,JSS2,,lga,Uyo,South South,Akwa Ibom,Uyo,,,14,0,24,34,26,0.5833,0.4118,0.5385,28,32.64,11.37,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Abak,South South,Akwa Ibom,Abak,,,14,0,28,31,25,0.5,0.4516,0.56,28,29.76,13.26,23.52,21.99,15.4,14.31
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Eket,South South,Akwa Ibom,Eket,,,18,0,36,37,29,0.5,0.4865,0.6207,28,35.52,17.05,30.24,28.27,19.8,18.4
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,12,0,24,29,23,0.5,0.4138,0.5217,28,27.84,11.37,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Oron,South South,Akwa Ibom,Oron,,,12,0,24,30,23,0.5,0.4,0.5217,28,28.8,11.37,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,JSS,JSS3,,lga,Uyo,South South,Akwa Ibom,Uyo,,,14,0,28,28,22,0.5,0.5,0.6364,28,26.88,13.26,23.52,21.99,15.4,14.31
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Abak,South South,Akwa Ibom,Abak,,,76,0,40,127,94,1.9,0.5984,0.8085,28,121.92,15.1,33.6,31.41,22,20.45
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Eket,South South,Akwa Ibom,Eket,,,72,0,44,137,102,1.6364,0.5255,0.7059,28,131.52,16.61,36.96,34.55,24.2,22.49
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,70,0,40,124,92,1.75,0.5645,0.7609,28,119.04,15.1,33.6,31.41,22,20.45
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Oron,South South,Akwa Ibom,Oron,,,73,0,40,120,91,1.825,0.6083,0.8022,28,115.2,15.1,33.6,31.41,22,20.45
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Uyo,South South,Akwa Ibom,Uyo,,,61,0,36,108,80,1.6944,0.5648,0.7625,28,103.68,13.59,30.24,28.27,19.8,18.4
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Abak,South South,Akwa Ibom,Abak,,,67,0,44,112,83,1.5227,0.5982,0.8072,28,107.52,16.61,36.96,34.55,24.2,22.49
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Eket,South South,Akwa Ibom,Eket,,,65,0,44,123,92,1.4773,0.5285,0.7065,28,118.08,16.61,36.96,34.55,24.2,22.49
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,64,0,44,110,83,1.4545,0.5818,0.7711,28,105.6,16.61,36.96,34.55,24.2,22.49
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Oron,South South,Akwa Ibom,Oron,,,65,0,40,106,79,1.625,0.6132,0.8228,28,101.76,15.1,33.6,31.41,22,20.45
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Uyo,South South,Akwa Ibom,Uyo,,,55,0,36,96,73,1.5278,0.5729,0.7534,28,92.16,13.59,30.24,28.27,19.8,18.4
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Abak,South South,Akwa Ibom,Abak,,,62,0,44,103,77,1.4091,0.6019,0.8052,28,98.88,16.61,36.96,34.55,24.2,22.49
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Eket,South South,Akwa Ibom,Eket,,,58,0,48,110,82,1.2083,0.5273,0.7073,28,105.6,18.12,40.32,37.69,26.4,24.54
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,58,0,40,100,74,1.45,0.58,0.7838,28,96,15.1,33.6,31.41,22,20.45
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Oron,South South,Akwa Ibom,Oron,,,60,0,40,97,74,1.5,0.6186,0.8108,28,93.12,15.1,33.6,31.41,22,20.45
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 3,,lga,Uyo,South South,Akwa Ibom,Uyo,,,49,0,36,87,65,1.3611,0.5632,0.7538,28,83.52,13.59,30.24,28.27,19.8,18.4
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Abak,South South,Akwa Ibom,Abak,,,56,0,44,95,71,1.2727,0.5895,0.7887,28,91.2,16.61,36.96,34.55,24.2,22.49
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Eket,South South,Akwa Ibom,Eket,,,51,0,44,101,76,1.1591,0.505,0.6711,28,96.96,16.61,36.96,34.55,24.2,22.49
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,52,0,44,92,69,1.1818,0.5652,0.7536,28,88.32,16.61,36.96,34.55,24.2,22.49
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Oron,South South,Akwa Ibom,Oron,,,54,0,40,91,68,1.35,0.5934,0.7941,28,87.36,15.1,33.6,31.41,22,20.45
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 4,,lga,Uyo,South South,Akwa Ibom,Uyo,,,43,0,36,79,60,1.1944,0.5443,0.7167,28,75.84,13.59,30.24,28.27,19.8,18.4
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Abak,South South,Akwa Ibom,Abak,,,52,0,44,89,67,1.1818,0.5843,0.7761,28,85.44,16.61,36.96,34.55,24.2,22.49
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Eket,South South,Akwa Ibom,Eket,,,49,0,44,95,71,1.1136,0.5158,0.6901,28,91.2,16.61,36.96,34.55,24.2,22.49
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,49,0,44,86,65,1.1136,0.5698,0.7538,28,82.56,16.61,36.96,34.55,24.2,22.49
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Oron,South South,Akwa Ibom,Oron,,,52,0,40,84,64,1.3,0.619,0.8125,28,80.64,15.1,33.6,31.41,22,20.45
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 5,,lga,Uyo,South South,Akwa Ibom,Uyo,,,42,0,36,76,58,1.1667,0.5526,0.7241,28,72.96,13.59,30.24,28.27,19.8,18.4
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Abak,South South,Akwa Ibom,Abak,,,48,0,44,81,61,1.0909,0.5926,0.7869,28,77.76,16.61,36.96,34.55,24.2,22.49
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Eket,South South,Akwa Ibom,Eket,,,45,0,48,87,66,0.9375,0.5172,0.6818,28,83.52,18.12,40.32,37.69,26.4,24.54
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,45,0,44,77,59,1.0227,0.5844,0.7627,28,73.92,16.61,36.96,34.55,24.2,22.49
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Oron,South South,Akwa Ibom,Oron,,,46,0,40,76,56,1.15,0.6053,0.8214,28,72.96,15.1,33.6,31.41,22,20.45
2019/2020,Male,disabled,Private,Pre-Primary/Primary,Primary 6,,lga,Uyo,South South,Akwa Ibom,Uyo,,,38,0,36,68,51,1.0556,0.5588,0.7451,28,65.28,13.59,30.24,28.27,19.8,18.4
2019/2020,Male,disabled,Private,SSS,SSS1,SSS1,lga,Abak,South South,Akwa Ibom,Abak,,,14,0,32,40,30,0.4375,0.35,0.4667,28,38.4,17.2,26.88,25.13,17.6,16.36
2019/2020,Male,disabled,Private,SSS,SSS1,SSS1,lga,Eket,South South,Akwa Ibom,Eket,,,15,0,36,50,39,0.4167,0.3,0.3846,28,48,19.35,30.24,28.27,19.8,18.4
2019/2020,Male,disabled,Private,SSS,SSS1,SSS1,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,13,0,24,42,30,0.5417,0.3095,0.4333,28,40.32,12.9,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,SSS,SSS1,SSS1,lga,Oron,South South,Akwa Ibom,Oron,,,14,0,28,40,32,0.5,0.35,0.4375,28,38.4,15.05,23.52,21.99,15.4,14.31
2019/2020,Male,disabled,Private,SSS,SSS1,SSS1,lga,Uyo,South South,Akwa Ibom,Uyo,,,12,0,24,37,30,0.5,0.3243,0.4,28,35.52,12.9,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,SSS,SSS2,,lga,Abak,South South,Akwa Ibom,Abak,,,11,0,28,34,27,0.3929,0.3235,0.4074,28,32.64,15.05,23.52,21.99,15.4,14.31
2019/2020,Male,disabled,Private,SSS,SSS2,,lga,Eket,South South,Akwa Ibom,Eket,,,15,0,36,41,31,0.4167,0.3659,0.4839,28,39.36,19.35,30.24,28.27,19.8,18.4
2019/2020,Male,disabled,Private,SSS,SSS2,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,14,0,32,36,30,0.4375,0.3889,0.4667,28,34.56,17.2,26.88,25.13,17.6,16.36
2019/2020,Male,disabled,Private,SSS,SSS2,,lga,Oron,South South,Akwa Ibom,Oron,,,11,0,32,32,24,0.3438,0.3438,0.4583,28,30.72,17.2,26.88,25.13,17.6,16.36
2019/2020,Male,disabled,Private,SSS,SSS2,,lga,Uyo,South South,Akwa Ibom,Uyo,,,12,0,28,31,25,0.4286,0.3871,0.48,28,29.76,15.05,23.52,21.99,15.4,14.31
2019/2020,Male,disabled,Private,SSS,SSS3,,lga,Abak,South South,Akwa Ibom,Abak,,,8,0,32,27,21,0.25,0.2963,0.381,28,25.92,17.2,26.88,25.13,17.6,16.36
2019/2020,Male,disabled,Private,SSS,SSS3,,lga,Eket,South South,Akwa Ibom,Eket,,,8,0,36,33,27,0.2222,0.2424,0.2963,28,31.68,19.35,30.24,28.27,19.8,18.4
2019/2020,Male,disabled,Private,SSS,SSS3,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,6,0,24,30,24,0.25,0.2,0.25,28,28.8,12.9,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,SSS,SSS3,,lga,Oron,South South,Akwa Ibom,Oron,,,9,0,28,28,22,0.3214,0.3214,0.4091,28,26.88,15.05,23.52,21.99,15.4,14.31
2019/2020,Male,disabled,Private,SSS,SSS3,,lga,Uyo,South South,Akwa Ibom,Uyo,,,6,0,24,25,19,0.25,0.24,0.3158,28,24,12.9,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,Vocational,Vocational Year 1,,lga,Abak,South South,Akwa Ibom,Abak,,,3,0,16,12,12,0.1875,0.25,0.25,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Male,disabled,Private,Vocational,Vocational Year 1,,lga,Eket,South South,Akwa Ibom,Eket,,,3,0,24,12,12,0.125,0.25,0.25,28,11.52,12.6,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,Vocational,Vocational Year 1,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,2,0,20,12,12,0.1,0.1667,0.1667,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Male,disabled,Private,Vocational,Vocational Year 1,,lga,Oron,South South,Akwa Ibom,Oron,,,1,0,20,12,12,0.05,0.0833,0.0833,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Male,disabled,Private,Vocational,Vocational Year 1,,lga,Uyo,South South,Akwa Ibom,Uyo,,,3,0,16,12,12,0.1875,0.25,0.25,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Male,disabled,Private,Vocational,Vocational Year 2,,lga,Abak,South South,Akwa Ibom,Abak,,,1,0,16,12,12,0.0625,0.0833,0.0833,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Male,disabled,Private,Vocational,Vocational Year 2,,lga,Eket,South South,Akwa Ibom,Eket,,,1,0,24,12,12,0.0417,0.0833,0.0833,28,11.52,12.6,20.16,18.84,13.2,12.27
2019/2020,Male,disabled,Private,Vocational,Vocational Year 2,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1,0,20,12,12,0.05,0.0833,0.0833,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Male,disabled,Private,Vocational,Vocational Year 2,,lga,Oron,South South,Akwa Ibom,Oron,,,1,0,16,12,12,0.0625,0.0833,0.0833,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Male,disabled,Private,Vocational,Vocational Year 2,,lga,Uyo,South South,Akwa Ibom,Uyo,,,0,0,16,12,12,0.0,0.0,0.0,28,11.52,8.4,13.44,12.56,8.8,8.18
