session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Ekiti,North Central,Kwara,Ekiti,,,315,0,188,455,257,1.6755,0.6923,1.2257
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,232,0,148,364,205,1.5676,0.6374,1.1317
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,333,0,180,434,245,1.85,0.7673,1.3592
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 2,,lga,Offa,North Central,Kwara,Offa,,,259,0,164,410,231,1.5793,0.6317,1.1212
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Edu,North Central,Kwara,Edu,,,209,0,156,331,187,1.3397,0.6314,1.1176
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Ekiti,North Central,Kwara,Ekiti,,,282,0,172,411,232,1.6395,0.6861,1.2155
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,208,0,148,327,185,1.4054,0.6361,1.1243
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,299,0,180,393,222,1.6611,0.7608,1.3468
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 3,,lga,Offa,North Central,Kwara,Offa,,,231,0,160,368,208,1.4438,0.6277,1.1106
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Edu,North Central,Kwara,Edu,,,193,0,148,301,172,1.3041,0.6412,1.1221
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Ekiti,North Central,Kwara,Ekiti,,,259,0,188,375,213,1.3777,0.6907,1.216
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,192,0,144,301,170,1.3333,0.6379,1.1294
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,274,0,180,358,203,1.5222,0.7654,1.3498
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 4,,lga,Offa,North Central,Kwara,Offa,,,214,0,180,336,190,1.1889,0.6369,1.1263
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Edu,North Central,Kwara,Edu,,,182,0,156,284,161,1.1667,0.6408,1.1304
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Ekiti,North Central,Kwara,Ekiti,,,241,0,188,348,197,1.2819,0.6925,1.2234
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,178,0,148,279,161,1.2027,0.638,1.1056
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,254,0,180,338,190,1.4111,0.7515,1.3368
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 5,,lga,Offa,North Central,Kwara,Offa,,,199,0,160,315,178,1.2438,0.6317,1.118
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Edu,North Central,Kwara,Edu,,,162,0,156,258,147,1.0385,0.6279,1.102
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Ekiti,North Central,Kwara,Ekiti,,,220,0,184,316,178,1.1957,0.6962,1.236
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,163,0,144,251,145,1.1319,0.6494,1.1241
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,232,0,172,302,172,1.3488,0.7682,1.3488
2020/2021,Female,disabled,Public,Pre-Primary/Primary,Primary 6,,lga,Offa,North Central,Kwara,Offa,,,182,0,168,284,161,1.0833,0.6408,1.1304
2020/2021,Female,disabled,Public,SSS,SSS1,SSS1,lga,Edu,North Central,Kwara,Edu,,,33,0,68,83,49,0.4853,0.3976,0.6735
2020/2021,Female,disabled,Public,SSS,SSS1,SSS1,lga,Ekiti,North Central,Kwara,Ekiti,,,37,0,76,94,55,0.4868,0.3936,0.6727
2020/2021,Female,disabled,Public,SSS,SSS1,SSS1,lga,Ilorin East,North Central,Kwara,Ilorin East,,,28,0,68,79,46,0.4118,0.3544,0.6087
2020/2021,Female,disabled,Public,SSS,SSS1,SSS1,lga,Ilorin West,North Central,Kwara,Ilorin West,,,39,0,84,95,56,0.4643,0.4105,0.6964
2020/2021,Female,disabled,Public,SSS,SSS1,SSS1,lga,Offa,North Central,Kwara,Offa,,,39,0,72,89,53,0.5417,0.4382,0.7358
2020/2021,Female,disabled,Public,SSS,SSS2,,lga,Edu,North Central,Kwara,Edu,,,26,0,68,67,40,0.3824,0.3881,0.65
2020/2021,Female,disabled,Public,SSS,SSS2,,lga,Ekiti,North Central,Kwara,Ekiti,,,29,0,80,78,47,0.3625,0.3718,0.617
2020/2021,Female,disabled,Public,SSS,SSS2,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,23,0,68,64,39,0.3382,0.3594,0.5897
2020/2021,Female,disabled,Public,SSS,SSS2,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,31,0,80,78,46,0.3875,0.3974,0.6739
2020/2021,Female,disabled,Public,SSS,SSS2,,lga,Offa,North Central,Kwara,Offa,,,30,0,76,74,44,0.3947,0.4054,0.6818
2020/2021,Female,disabled,Public,SSS,SSS3,,lga,Edu,North Central,Kwara,Edu,,,22,0,68,55,33,0.3235,0.4,0.6667
2020/2021,Female,disabled,Public,SSS,SSS3,,lga,Ekiti,North Central,Kwara,Ekiti,,,24,0,84,61,38,0.2857,0.3934,0.6316
2020/2021,Female,disabled,Public,SSS,SSS3,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,19,0,68,52,33,0.2794,0.3654,0.5758
2020/2021,Female,disabled,Public,SSS,SSS3,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,26,0,84,62,38,0.3095,0.4194,0.6842
2020/2021,Female,disabled,Public,SSS,SSS3,,lga,Offa,North Central,Kwara,Offa,,,24,0,80,59,36,0.3,0.4068,0.6667
2020/2021,Female,disabled,Public,Vocational,Vocational Year 1,,lga,Edu,North Central,Kwara,Edu,,,1,0,24,13,12,0.0417,0.0769,0.0833
2020/2021,Female,disabled,Public,Vocational,Vocational Year 1,,lga,Ekiti,North Central,Kwara,Ekiti,,,0,0,24,14,12,0.0,0.0,0.0
2020/2021,Female,disabled,Public,Vocational,Vocational Year 1,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,0,24,13,12,0.0,0.0,0.0
2020/2021,Female,disabled,Public,Vocational,Vocational Year 1,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,0,24,15,12,0.0,0.0,0.0
2020/2021,Female,disabled,Public,Vocational,Vocational Year 1,,lga,Offa,North Central,Kwara,Offa,,,0,0,24,14,12,0.0,0.0,0.0
2020/2021,Female,disabled,Public,Vocational,Vocational Year 2,,lga,Edu,North Central,Kwara,Edu,,,1,0,24,13,12,0.0417,0.0769,0.0833
2020/2021,Female,disabled,Public,Vocational,Vocational Year 2,,lga,Ekiti,North Central,Kwara,Ekiti,,,0,0,28,13,12,0.0,0.0,0.0
2020/2021,Female,disabled,Public,Vocational,Vocational Year 2,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,0,24,12,12,0.0,0.0,0.0
2020/2021,Female,disabled,Public,Vocational,Vocational Year 2,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,0,24,13,12,0.0,0.0,0.0
2020/2021,Female,disabled,Public,Vocational,Vocational Year 2,,lga,Offa,North Central,Kwara,Offa,,,0,0,24,12,12,0.0,0.0,0.0
2020/2021,Female,disabled,Public,Vocational,Vocational Year 3,,lga,Edu,North Central,Kwara,Edu,,,0,0,24,12,12,0.0,0.0,0.0
2020/2021,Female,disabled,Public,Vocational,Vocational Year 3,,lga,Ekiti,North Central,Kwara,Ekiti,,,0,0,28,12,12,0.0,0.0,0.0
2020/2021,Female,disabled,Public,Vocational,Vocational Year 3,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,0,0,24,12,12,0.0,0.0,0.0
2020/2021,Female,disabled,Public,Vocational,Vocational Year 3,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,0,0,24,12,12,0.0,0.0,0.0
2020/2021,Female,disabled,Public,Vocational,Vocational Year 3,,lga,Offa,North Central,Kwara,Offa,,,0,0,24,12,12,0.0,0.0,0.0
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Edu,North Central,Kwara,Edu,,,433,0,12,34,22,36.0833,12.7353,19.6818
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ekiti,North Central,Kwara,Ekiti,,,520,0,16,41,25,32.5,12.6829,20.8
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,442,0,12,36,22,36.8333,12.2778,20.0909
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,546,0,12,41,26,45.5,13.3171,21.0
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Offa,North Central,Kwara,Offa,,,461,0,12,36,23,38.4167,12.8056,20.0435
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Edu,North Central,Kwara,Edu,,,335,0,12,28,18,27.9167,11.9643,18.6111
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ekiti,North Central,Kwara,Ekiti,,,405,0,12,31,19,33.75,13.0645,21.3158
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,343,0,12,30,20,28.5833,11.4333,17.15
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,424,0,12,34,21,35.3333,12.4706,20.1905
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Offa,North Central,Kwara,Offa,,,360,0,12,29,19,30.0,12.4138,18.9474
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Edu,North Central,Kwara,Edu,,,184,0,12,18,13,15.3333,10.2222,14.1538
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ekiti,North Central,Kwara,Ekiti,,,222,0,16,19,13,13.875,11.6842,17.0769
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,189,0,12,19,13,15.75,9.9474,14.5385
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,233,0,12,21,15,19.4167,11.0952,15.5333
2020/2021,Male,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Offa,North Central,Kwara,Offa,,,198,0,12,18,13,16.5,11.0,15.2308
2020/2021,Male,all,Private,JSS,JSS1,JSS1,lga,Edu,North Central,Kwara,Edu,,,973,0,28,45,28,34.75,21.6222,34.75
2020/2021,Male,all,Private,JSS,JSS1,JSS1,lga,Ekiti,North Central,Kwara,Ekiti,,,1141,0,32,52,33,35.6562,21.9423,34.5758
2020/2021,Male,all,Private,JSS,JSS1,JSS1,lga,Ilorin East,North Central,Kwara,Ilorin East,,,1034,0,32,47,29,32.3125,22.0,35.6552
2020/2021,Male,all,Private,JSS,JSS1,JSS1,lga,Ilorin West,North Central,Kwara,Ilorin West,,,907,0,24,42,25,37.7917,21.5952,36.28
2020/2021,Male,all,Private,JSS,JSS1,JSS1,lga,Offa,North Central,Kwara,Offa,,,960,0,28,45,27,34.2857,21.3333,35.5556
2020/2021,Male,all,Private,JSS,JSS2,,lga,Edu,North Central,Kwara,Edu,,,795,0,28,38,24,28.3929,20.9211,33.125
2020/2021,Male,all,Private,JSS,JSS2,,lga,Ekiti,North Central,Kwara,Ekiti,,,941,0,32,43,27,29.4062,21.8837,34.8519
2020/2021,Male,all,Private,JSS,JSS2,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,852,0,32,40,24,26.625,21.3,35.5
2020/2021,Male,all,Private,JSS,JSS2,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,742,0,24,36,23,30.9167,20.6111,32.2609
2020/2021,Male,all,Private,JSS,JSS2,,lga,Offa,North Central,Kwara,Offa,,,786,0,28,39,25,28.0714,20.1538,31.44
2020/2021,Male,all,Private,JSS,JSS3,,lga,Edu,North Central,Kwara,Edu,,,630,0,28,31,20,22.5,20.3226,31.5
2020/2021,Male,all,Private,JSS,JSS3,,lga,Ekiti,North Central,Kwara,Ekiti,,,749,0,32,35,22,23.4062,21.4,34.0455
2020/2021,Male,all,Private,JSS,JSS3,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,676,0,32,34,22,21.125,19.8824,30.7273
2020/2021,Male,all,Private,JSS,JSS3,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,591,0,24,31,19,24.625,19.0645,31.1053
2020/2021,Male,all,Private,JSS,JSS3,,lga,Offa,North Central,Kwara,Offa,,,625,0,28,32,20,22.3214,19.5312,31.25
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Edu,North Central,Kwara,Edu,,,2671,0,44,128,75,60.7045,20.8672,35.6133
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ekiti,North Central,Kwara,Ekiti,,,2491,0,40,117,67,62.275,21.2906,37.1791
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ilorin East,North Central,Kwara,Ilorin East,,,2721,0,48,126,74,56.6875,21.5952,36.7703
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ilorin West,North Central,Kwara,Ilorin West,,,3477,0,56,162,93,62.0893,21.463,37.3871
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Offa,North Central,Kwara,Offa,,,2312,0,40,112,65,57.8,20.6429,35.5692
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 2,,lga,Edu,North Central,Kwara,Edu,,,2372,0,44,113,65,53.9091,20.9912,36.4923
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 2,,lga,Ekiti,North Central,Kwara,Ekiti,,,2211,0,44,104,62,50.25,21.2596,35.6613
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 2,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,2416,0,40,113,66,60.4,21.3805,36.6061
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 2,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,3090,0,56,146,85,55.1786,21.1644,36.3529
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 2,,lga,Offa,North Central,Kwara,Offa,,,2055,0,40,100,58,51.375,20.55,35.431
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 3,,lga,Edu,North Central,Kwara,Edu,,,2135,0,44,103,60,48.5227,20.7282,35.5833
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 3,,lga,Ekiti,North Central,Kwara,Ekiti,,,1989,0,44,96,57,45.2045,20.7188,34.8947
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 3,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,2173,0,52,102,60,41.7885,21.3039,36.2167
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 3,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,2776,0,60,131,75,46.2667,21.1908,37.0133
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 3,,lga,Offa,North Central,Kwara,Offa,,,1850,0,40,91,54,46.25,20.3297,34.2593
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 4,,lga,Edu,North Central,Kwara,Edu,,,1950,0,44,95,57,44.3182,20.5263,34.2105
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 4,,lga,Ekiti,North Central,Kwara,Ekiti,,,1820,0,44,88,52,41.3636,20.6818,35.0
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 4,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,1988,0,52,95,56,38.2308,20.9263,35.5
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 4,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,2538,0,60,121,71,42.3,20.9752,35.7465
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 4,,lga,Offa,North Central,Kwara,Offa,,,1691,0,40,84,49,42.275,20.131,34.5102
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 5,,lga,Edu,North Central,Kwara,Edu,,,1826,0,44,89,53,41.5,20.5169,34.4528
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 5,,lga,Ekiti,North Central,Kwara,Ekiti,,,1703,0,44,82,48,38.7045,20.7683,35.4792
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 5,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,1862,0,48,89,53,38.7917,20.9213,35.1321
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 5,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,2376,0,56,113,68,42.4286,21.0265,34.9412
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 5,,lga,Offa,North Central,Kwara,Offa,,,1582,0,40,79,48,39.55,20.0253,32.9583
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 6,,lga,Edu,North Central,Kwara,Edu,,,1652,0,44,80,49,37.5455,20.65,33.7143
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 6,,lga,Ekiti,North Central,Kwara,Ekiti,,,1542,0,44,75,45,35.0455,20.56,34.2667
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 6,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,1680,0,44,81,48,38.1818,20.7407,35.0
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 6,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,2148,0,60,103,60,35.8,20.8544,35.8
2020/2021,Male,all,Private,Pre-Primary/Primary,Primary 6,,lga,Offa,North Central,Kwara,Offa,,,1429,0,40,72,43,35.725,19.8472,33.2326
2020/2021,Male,all,Private,SSS,SSS1,SSS1,lga,Edu,North Central,Kwara,Edu,,,791,3,28,38,24,28.25,20.8158,32.9583
2020/2021,Male,all,Private,SSS,SSS1,SSS1,lga,Ekiti,North Central,Kwara,Ekiti,,,999,3,40,46,28,24.975,21.7174,35.6786
2020/2021,Male,all,Private,SSS,SSS1,SSS1,lga,Ilorin East,North Central,Kwara,Ilorin East,,,905,3,36,43,27,25.1389,21.0465,33.5185
2020/2021,Male,all,Private,SSS,SSS1,SSS1,lga,Ilorin West,North Central,Kwara,Ilorin West,,,1094,3,40,50,31,27.35,21.88,35.2903
2020/2021,Male,all,Private,SSS,SSS1,SSS1,lga,Offa,North Central,Kwara,Offa,,,800,3,32,38,23,25.0,21.0526,34.7826
2020/2021,Male,all,Private,SSS,SSS2,,lga,Edu,North Central,Kwara,Edu,,,638,3,32,31,20,19.9375,20.5806,31.9
2020/2021,Male,all,Private,SSS,SSS2,,lga,Ekiti,North Central,Kwara,Ekiti,,,802,3,32,38,24,25.0625,21.1053,33.4167
2020/2021,Male,all,Private,SSS,SSS2,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,726,3,36,35,22,20.1667,20.7429,33.0
2020/2021,Male,all,Private,SSS,SSS2,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,879,3,40,41,25,21.975,21.439,35.16
2020/2021,Male,all,Private,SSS,SSS2,,lga,Offa,North Central,Kwara,Offa,,,644,3,28,33,21,23.0,19.5152,30.6667
2020/2021,Male,all,Private,SSS,SSS3,,lga,Edu,North Central,Kwara,Edu,,,494,2,32,27,19,15.4375,18.2963,26.0
2020/2021,Male,all,Private,SSS,SSS3,,lga,Ekiti,North Central,Kwara,Ekiti,,,626,3,36,30,20,17.3889,20.8667,31.3
2020/2021,Male,all,Private,SSS,SSS3,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,566,3,32,29,19,17.6875,19.5172,29.7895
2020/2021,Male,all,Private,SSS,SSS3,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,684,3,40,32,20,17.1,21.375,34.2
2020/2021,Male,all,Private,SSS,SSS3,,lga,Offa,North Central,Kwara,Offa,,,504,3,28,27,18,18.0,18.6667,28.0
2020/2021,Male,all,Private,Vocational,Vocational Year 1,,lga,Edu,North Central,Kwara,Edu,,,92,0,16,13,12,5.75,7.0769,7.6667
2020/2021,Male,all,Private,Vocational,Vocational Year 1,,lga,Ekiti,North Central,Kwara,Ekiti,,,116,0,20,13,12,5.8,8.9231,9.6667
2020/2021,Male,all,Private,Vocational,Vocational Year 1,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,92,0,20,12,12,4.6,7.6667,7.6667
2020/2021,Male,all,Private,Vocational,Vocational Year 1,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,116,0,20,13,12,5.8,8.9231,9.6667
2020/2021,Male,all,Private,Vocational,Vocational Year 1,,lga,Offa,North Central,Kwara,Offa,,,95,0,16,12,12,5.9375,7.9167,7.9167
2020/2021,Male,all,Private,Vocational,Vocational Year 2,,lga,Edu,North Central,Kwara,Edu,,,77,0,16,12,12,4.8125,6.4167,6.4167
2020/2021,Male,all,Private,Vocational,Vocational Year 2,,lga,Ekiti,North Central,Kwara,Ekiti,,,99,0,20,12,12,4.95,8.25,8.25
2020/2021,Male,all,Private,Vocational,Vocational Year 2,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,78,0,20,12,12,3.9,6.5,6.5
2020/2021,Male,all,Private,Vocational,Vocational Year 2,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,99,0,24,12,12,4.125,8.25,8.25
2020/2021,Male,all,Private,Vocational,Vocational Year 2,,lga,Offa,North Central,Kwara,Offa,,,81,0,16,12,12,5.0625,6.75,6.75
2020/2021,Male,all,Private,Vocational,Vocational Year 3,,lga,Edu,North Central,Kwara,Edu,,,58,0,16,12,12,3.625,4.8333,4.8333
2020/2021,Male,all,Private,Vocational,Vocational Year 3,,lga,Ekiti,North Central,Kwara,Ekiti,,,70,0,24,12,12,2.9167,5.8333,5.8333
2020/2021,Male,all,Private,Vocational,Vocational Year 3,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,56,0,16,12,12,3.5,4.6667,4.6667
2020/2021,Male,all,Private,Vocational,Vocational Year 3,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,72,0,20,12,12,3.6,6.0,6.0
2020/2021,Male,all,Private,Vocational,Vocational Year 3,,lga,Offa,North Central,Kwara,Offa,,,59,0,12,12,12,4.9167,4.9167,4.9167
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Edu,North Central,Kwara,Edu,,,672,0,20,48,29,33.6,14.0,23.1724
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ekiti,North Central,Kwara,Ekiti,,,772,0,24,55,35,32.1667,14.0364,22.0571
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,642,0,20,45,29,32.1,14.2667,22.1379
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,798,0,24,57,35,33.25,14.0,22.8
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Offa,North Central,Kwara,Offa,,,710,0,24,51,31,29.5833,13.9216,22.9032
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Edu,North Central,Kwara,Edu,,,523,0,20,40,26,26.15,13.075,20.1154
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ekiti,North Central,Kwara,Ekiti,,,601,0,20,43,26,30.05,13.9767,23.1154
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,499,0,20,38,23,24.95,13.1316,21.6957
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,621,0,24,44,28,25.875,14.1136,22.1786
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Offa,North Central,Kwara,Offa,,,552,0,20,41,26,27.6,13.4634,21.2308
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Edu,North Central,Kwara,Edu,,,287,0,16,25,17,17.9375,11.48,16.8824
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ekiti,North Central,Kwara,Ekiti,,,331,0,20,26,18,16.55,12.7308,18.3889
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,274,0,16,23,16,17.125,11.913,17.125
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,340,0,24,28,19,14.1667,12.1429,17.8947
2020/2021,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Offa,North Central,Kwara,Offa,,,303,0,24,26,18,12.625,11.6538,16.8333
2020/2021,Male,all,Public,JSS,JSS1,JSS1,lga,Edu,North Central,Kwara,Edu,,,2700,0,72,112,65,37.5,24.1071,41.5385
2020/2021,Male,all,Public,JSS,JSS1,JSS1,lga,Ekiti,North Central,Kwara,Ekiti,,,2961,0,88,127,74,33.6477,23.315,40.0135
2020/2021,Male,all,Public,JSS,JSS1,JSS1,lga,Ilorin East,North Central,Kwara,Ilorin East,,,2493,0,76,107,64,32.8026,23.2991,38.9531
2020/2021,Male,all,Public,JSS,JSS1,JSS1,lga,Ilorin West,North Central,Kwara,Ilorin West,,,3260,0,96,141,82,33.9583,23.1206,39.7561
2020/2021,Male,all,Public,JSS,JSS1,JSS1,lga,Offa,North Central,Kwara,Offa,,,2706,0,80,118,68,33.825,22.9322,39.7941
2020/2021,Male,all,Public,JSS,JSS2,,lga,Edu,North Central,Kwara,Edu,,,2216,0,76,92,54,29.1579,24.087,41.037
2020/2021,Male,all,Public,JSS,JSS2,,lga,Ekiti,North Central,Kwara,Ekiti,,,2431,0,96,104,61,25.3229,23.375,39.8525
2020/2021,Male,all,Public,JSS,JSS2,,lga,Ilorin East,North Central,Kwara,Ilorin East,,,2045,0,72,89,52,28.4028,22.9775,39.3269
2020/2021,Male,all,Public,JSS,JSS2,,lga,Ilorin West,North Central,Kwara,Ilorin West,,,2671,0,100,117,68,26.71,22.8291,39.2794
2020/2021,Male,all,Public,JSS,JSS2,,lga,Offa,North Central,Kwara,Offa,,,2224,0,80,97,57,27.8,22.9278,39.0175
2020/2021,Male,all,Public,JSS,JSS3,,lga,Edu,North Central,Kwara,Edu,,,1769,0,76,75,46,23.2763,23.5867,38.4565
