session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,527,0.996,8,6,0,529.1165,65.875,87.8333,5,1,7,1,1,7,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,511,0.966,9,6,0,528.9855,56.7778,85.1667,7,2,9,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,515,0.972,8,6,0,529.8354,64.375,85.8333,4,1,6,2,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,515,0.972,8,6,0,529.8354,64.375,85.8333,3,1,8,1,0,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,ALL,Public,SSS,SSS1,SSS1,359,0.0,6,2,0,0.0,59.8333,179.5,4,0,8,1,0,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,ALL,Public,SSS,SSS2,,316,0.0,6,2,0,0.0,52.6667,158.0,3,1,5,1,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,ALL,Public,SSS,SSS3,,291,0.0,5,2,249,0.0,58.2,145.5,3,1,4,1,0,2,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,21,1.068,1,1,0,19.6629,21.0,21.0,4,1,5,1,0,2,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,20,1.026,1,1,0,19.4932,20.0,20.0,4,1,5,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,20,0.996,1,1,0,20.0803,20.0,20.0,2,1,3,2,0,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,19,0.966,1,1,0,19.6687,19.0,19.0,3,1,5,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,19,0.972,1,1,0,19.5473,19.0,19.0,5,1,3,1,0,3,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,19,0.972,1,1,0,19.5473,19.0,19.0,4,1,3,1,0,2,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Public,JSS,JSS1,JSS1,38,0.0,1,1,0,0.0,38.0,38.0,5,1,8,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Public,JSS,JSS2,,33,0.0,1,1,0,0.0,33.0,33.0,3,1,7,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Public,JSS,JSS3,,29,0.0,1,1,0,0.0,29.0,29.0,3,1,9,1,0,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,48,1.068,1,1,0,44.9438,48.0,48.0,6,2,10,2,0,9,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,47,1.026,1,1,0,45.809,47.0,47.0,4,1,6,1,0,9,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,45,0.996,1,1,0,45.1807,45.0,45.0,5,1,7,1,1,7,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,44,0.966,1,1,0,45.5487,44.0,44.0,7,2,9,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,44,0.972,1,1,0,45.2675,44.0,44.0,4,1,6,2,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,44,0.972,1,1,0,45.2675,44.0,44.0,3,1,8,1,0,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Public,SSS,SSS1,SSS1,32,0.0,1,1,0,0.0,32.0,32.0,4,0,8,1,0,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Public,SSS,SSS2,,25,0.0,1,1,0,0.0,25.0,25.0,3,1,5,1,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,Public,SSS,SSS3,,24,0.0,1,1,20,0.0,24.0,24.0,3,1,4,1,0,2,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,19,1.068,1,1,0,17.7903,19.0,19.0,4,1,5,1,0,2,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,19,1.026,1,1,0,18.5185,19.0,19.0,4,1,5,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,18,0.996,1,1,0,18.0723,18.0,18.0,2,1,3,2,0,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,17,0.966,1,1,0,17.5983,17.0,17.0,3,1,5,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,18,0.972,1,1,0,18.5185,18.0,18.0,5,1,3,1,0,3,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,18,0.972,1,1,0,18.5185,18.0,18.0,4,1,3,1,0,2,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Public,JSS,JSS1,JSS1,33,0.0,1,1,0,0.0,33.0,33.0,5,1,8,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Public,JSS,JSS2,,29,0.0,1,1,0,0.0,29.0,29.0,3,1,7,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Public,JSS,JSS3,,26,0.0,1,1,0,0.0,26.0,26.0,3,1,9,1,0,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,45,1.068,1,1,0,42.1348,45.0,45.0,6,2,10,2,0,9,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,43,1.026,1,1,0,41.9103,43.0,43.0,4,1,6,1,0,9,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,42,0.996,1,1,0,42.1687,42.0,42.0,5,1,7,1,1,7,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,40,0.966,1,1,0,41.4079,40.0,40.0,7,2,9,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,41,0.972,1,1,0,42.1811,41.0,41.0,4,1,6,2,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,40,0.972,1,1,0,41.1523,40.0,40.0,3,1,8,1,0,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Public,SSS,SSS1,SSS1,28,0.0,1,1,0,0.0,28.0,28.0,4,0,8,1,0,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Public,SSS,SSS2,,25,0.0,1,1,0,0.0,25.0,25.0,3,1,5,1,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,Public,SSS,SSS3,,23,0.0,1,1,19,0.0,23.0,23.0,3,1,4,1,0,2,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Private,JSS,JSS1,JSS1,480,2.0,11,2,0,240.0,43.6364,240.0,4,2,10,2,0,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Private,JSS,JSS2,,408,1.0,9,2,0,408.0,45.3333,204.0,8,1,9,2,1,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Private,JSS,JSS3,,362,1.0,7,2,0,362.0,51.7143,181.0,6,1,9,1,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,261,1.068,5,3,0,244.382,52.2,87.0,5,1,6,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,251,1.026,5,3,0,244.6394,50.2,83.6667,3,1,6,1,0,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,244,0.996,5,3,0,244.9799,48.8,81.3333,5,1,3,1,0,3,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,237,0.966,5,3,0,245.3416,47.4,79.0,4,1,5,1,0,3,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,238,0.972,5,3,0,244.856,47.6,79.3333,3,1,4,1,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,238,0.972,6,3,0,244.856,39.6667,79.3333,5,1,4,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Private,SSS,SSS1,SSS1,409,1.0,8,4,0,409.0,51.125,102.25,3,1,6,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Private,SSS,SSS2,,312,1.0,5,3,0,312.0,62.4,104.0,6,1,6,2,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Private,SSS,SSS3,,303,1.0,9,3,260,303.0,33.6667,101.0,4,1,8,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,610,1.068,13,5,0,571.161,46.9231,122.0,4,1,10,3,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,586,1.026,11,5,0,571.1501,53.2727,117.2,4,1,5,3,0,10,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,569,0.996,9,4,0,571.2851,63.2222,142.25,3,1,9,1,1,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,552,0.966,8,4,0,571.4286,69.0,138.0,3,2,9,2,1,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,556,0.972,10,4,0,572.0165,55.6,139.0,5,2,9,1,1,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,555,0.972,13,4,0,570.9877,42.6923,138.75,8,1,9,2,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Private,JSS,JSS1,JSS1,420,2.0,10,2,0,210.0,42.0,210.0,4,2,10,2,0,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Private,JSS,JSS2,,356,1.0,8,2,0,356.0,44.5,178.0,8,1,9,2,1,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Private,JSS,JSS3,,328,1.0,6,2,0,328.0,54.6667,164.0,6,1,9,1,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,242,1.068,5,3,0,226.5918,48.4,80.6667,5,1,6,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,233,1.026,5,3,0,227.0955,46.6,77.6667,3,1,6,1,0,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,226,0.996,5,3,0,226.9076,45.2,75.3333,5,1,3,1,0,3,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,219,0.966,4,3,0,226.7081,54.75,73.0,4,1,5,1,0,3,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,221,0.972,5,3,0,227.3663,44.2,73.6667,3,1,4,1,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,221,0.972,5,3,0,227.3663,44.2,73.6667,5,1,4,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Private,SSS,SSS1,SSS1,359,1.0,7,4,0,359.0,51.2857,89.75,3,1,6,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Private,SSS,SSS2,,316,1.0,5,3,0,316.0,63.2,105.3333,6,1,6,2,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Private,SSS,SSS3,,291,1.0,8,3,249,291.0,36.375,97.0,4,1,8,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,565,1.068,12,4,0,529.0262,47.0833,141.25,4,1,10,3,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,543,1.026,10,4,0,529.2398,54.3,135.75,4,1,5,3,0,10,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,527,0.996,8,4,0,529.1165,65.875,131.75,3,1,9,1,1,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,511,0.966,8,4,0,528.9855,63.875,127.75,3,2,9,2,1,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,515,0.972,9,4,0,529.8354,57.2222,128.75,5,2,9,1,1,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,515,0.972,12,4,0,529.8354,42.9167,128.75,8,1,9,2,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Private,JSS,JSS1,JSS1,38,2.0,1,1,0,19.0,38.0,38.0,4,2,10,2,0,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Private,JSS,JSS2,,33,1.0,1,1,0,33.0,33.0,33.0,8,1,9,2,1,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Private,JSS,JSS3,,29,1.0,1,1,0,29.0,29.0,29.0,6,1,9,1,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,21,1.068,1,1,0,19.6629,21.0,21.0,5,1,6,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,20,1.026,1,1,0,19.4932,20.0,20.0,3,1,6,1,0,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,20,0.996,1,1,0,20.0803,20.0,20.0,5,1,3,1,0,3,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,19,0.966,1,1,0,19.6687,19.0,19.0,4,1,5,1,0,3,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,19,0.972,1,1,0,19.5473,19.0,19.0,3,1,4,1,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,19,0.972,1,1,0,19.5473,19.0,19.0,5,1,4,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Private,SSS,SSS1,SSS1,32,1.0,1,1,0,32.0,32.0,32.0,3,1,6,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Private,SSS,SSS2,,25,1.0,1,1,0,25.0,25.0,25.0,6,1,6,2,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Private,SSS,SSS3,,24,1.0,1,1,20,24.0,24.0,24.0,4,1,8,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,48,1.068,1,1,0,44.9438,48.0,48.0,4,1,10,3,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,47,1.026,1,1,0,45.809,47.0,47.0,4,1,5,3,0,10,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,45,0.996,1,1,0,45.1807,45.0,45.0,3,1,9,1,1,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,44,0.966,1,1,0,45.5487,44.0,44.0,3,2,9,2,1,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,44,0.972,1,1,0,45.2675,44.0,44.0,5,2,9,1,1,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,44,0.972,1,1,0,45.2675,44.0,44.0,8,1,9,2,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Private,JSS,JSS1,JSS1,33,2.0,1,1,0,16.5,33.0,33.0,4,2,10,2,0,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Private,JSS,JSS2,,29,1.0,1,1,0,29.0,29.0,29.0,8,1,9,2,1,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Private,JSS,JSS3,,26,1.0,1,1,0,26.0,26.0,26.0,6,1,9,1,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,19,1.068,1,1,0,17.7903,19.0,19.0,5,1,6,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,19,1.026,1,1,0,18.5185,19.0,19.0,3,1,6,1,0,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,18,0.996,1,1,0,18.0723,18.0,18.0,5,1,3,1,0,3,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,17,0.966,1,1,0,17.5983,17.0,17.0,4,1,5,1,0,3,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,18,0.972,1,1,0,18.5185,18.0,18.0,3,1,4,1,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,18,0.972,1,1,0,18.5185,18.0,18.0,5,1,4,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Private,SSS,SSS1,SSS1,28,1.0,1,1,0,28.0,28.0,28.0,3,1,6,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Private,SSS,SSS2,,25,1.0,1,1,0,25.0,25.0,25.0,6,1,6,2,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Private,SSS,SSS3,,23,1.0,1,1,19,23.0,23.0,23.0,4,1,8,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,45,1.068,1,1,0,42.1348,45.0,45.0,4,1,10,3,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,43,1.026,1,1,0,41.9103,43.0,43.0,4,1,5,3,0,10,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,42,0.996,1,1,0,42.1687,42.0,42.0,3,1,9,1,1,8,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,40,0.966,1,1,0,41.4079,40.0,40.0,3,2,9,2,1,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,41,0.972,1,1,0,42.1811,41.0,41.0,5,2,9,1,1,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,40,0.972,1,1,0,41.1523,40.0,40.0,8,1,9,2,0,6,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,261,1.068,6,2,0,244.382,43.5,130.5,2,1,6,1,0,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,251,1.026,5,2,0,244.6394,50.2,125.5,3,1,5,2,0,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,243,0.996,4,2,0,243.9759,60.75,121.5,3,1,4,1,0,3,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,236,0.966,7,2,0,244.3064,33.7143,118.0,4,1,4,1,0,5,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,237,0.972,6,2,0,243.8272,39.5,118.5,4,0,5,1,0,2,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,238,0.972,5,2,0,244.856,47.6,119.0,5,1,5,1,0,4,14.4
2024/2025,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,ALL,Public,JSS,JSS1,JSS1,480,0.0,7,7,0,0.0,68.5714,68.5714,3,1,10,2,0,4,14.4
