session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,1596,1.458,42,45,0,1094.6502,38.0,35.4667,23,9,27,11,1,22,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Private,JSS,JSS1,JSS1,415,1.0,9,4,0,415.0,46.1111,103.75,9,4,10,4,0,6,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Private,JSS,JSS2,,356,1.0,8,4,0,356.0,44.5,89.0,9,4,9,9,0,7,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Private,JSS,JSS3,,350,1.0,10,4,0,350.0,35.0,87.5,6,4,11,8,0,8,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,554,2.314,12,4,0,239.4123,46.1667,138.5,11,8,11,10,1,10,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,532,2.223,17,4,0,239.3162,31.2941,133.0,17,7,12,15,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,517,2.158,14,4,0,239.5737,36.9286,129.25,11,8,8,7,1,8,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,501,2.093,15,3,0,239.3693,33.4,167.0,10,4,13,10,0,6,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,504,2.106,11,3,0,239.3162,45.8182,168.0,14,11,13,7,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,504,2.106,16,3,0,239.3162,31.5,168.0,11,12,13,14,1,8,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Private,SSS,SSS1,SSS1,252,1.0,5,2,0,252.0,50.4,126.0,5,3,8,5,0,2,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Private,SSS,SSS2,,226,1.0,7,2,0,226.0,32.2857,113.0,6,3,4,6,0,4,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Private,SSS,SSS3,,240,1.0,5,2,218,240.0,48.0,120.0,5,2,7,3,0,3,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,1293,1.602,23,37,0,807.1161,56.2174,34.9459,27,11,33,16,1,21,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,1242,1.539,25,35,0,807.0175,49.68,35.4857,30,15,26,19,0,11,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,1206,1.494,23,34,0,807.2289,52.4348,35.4706,18,17,30,24,2,10,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,1169,1.449,31,33,0,806.7633,37.7097,35.4242,21,7,29,26,1,19,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,1177,1.458,27,33,0,807.2702,43.5926,35.6667,24,20,18,15,1,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,1177,1.458,31,33,0,807.2702,37.9677,35.6667,23,9,27,11,1,22,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Private,JSS,JSS1,JSS1,34,1.0,1,1,0,34.0,34.0,34.0,9,4,10,4,0,6,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Private,JSS,JSS2,,30,1.0,1,1,0,30.0,30.0,30.0,9,4,9,9,0,7,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Private,JSS,JSS3,,30,1.0,1,1,0,30.0,30.0,30.0,6,4,11,8,0,8,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,60,2.314,1,1,0,25.9291,60.0,60.0,11,8,11,10,1,10,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,58,2.223,2,1,0,26.0909,29.0,58.0,17,7,12,15,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,56,2.158,2,1,0,25.95,28.0,56.0,11,8,8,7,1,8,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,54,2.093,2,1,0,25.8003,27.0,54.0,10,4,13,10,0,6,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,55,2.106,1,1,0,26.1159,55.0,55.0,14,11,13,7,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,55,2.106,2,1,0,26.1159,27.5,55.0,11,12,13,14,1,8,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Private,SSS,SSS1,SSS1,20,1.0,1,1,0,20.0,20.0,20.0,5,3,8,5,0,2,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Private,SSS,SSS2,,16,1.0,1,1,0,16.0,16.0,16.0,6,3,4,6,0,4,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Private,SSS,SSS3,,16,1.0,1,1,15,16.0,16.0,16.0,5,2,7,3,0,3,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,140,1.602,2,4,0,87.3908,70.0,35.0,27,11,33,16,1,21,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,135,1.539,3,4,0,87.7193,45.0,33.75,30,15,26,19,0,11,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,131,1.494,2,4,0,87.6841,65.5,32.75,18,17,30,24,2,10,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,127,1.449,3,4,0,87.6467,42.3333,31.75,21,7,29,26,1,19,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,128,1.458,3,4,0,87.7915,42.6667,32.0,24,20,18,15,1,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,127,1.458,3,4,0,87.1056,42.3333,31.75,23,9,27,11,1,22,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Private,JSS,JSS1,JSS1,33,1.0,1,1,0,33.0,33.0,33.0,9,4,10,4,0,6,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Private,JSS,JSS2,,29,1.0,1,1,0,29.0,29.0,29.0,9,4,9,9,0,7,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Private,JSS,JSS3,,28,1.0,1,1,0,28.0,28.0,28.0,6,4,11,8,0,8,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,44,2.314,1,1,0,19.0147,44.0,44.0,11,8,11,10,1,10,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,43,2.223,1,1,0,19.3432,43.0,43.0,17,7,12,15,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,41,2.158,1,1,0,18.9991,41.0,41.0,11,8,8,7,1,8,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,40,2.093,1,1,0,19.1113,40.0,40.0,10,4,13,10,0,6,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,41,2.106,1,1,0,19.4682,41.0,41.0,14,11,13,7,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,40,2.106,1,1,0,18.9934,40.0,40.0,11,12,13,14,1,8,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Private,SSS,SSS1,SSS1,20,1.0,1,1,0,20.0,20.0,20.0,5,3,8,5,0,2,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Private,SSS,SSS2,,18,1.0,1,1,0,18.0,18.0,18.0,6,3,4,6,0,4,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Private,SSS,SSS3,,19,1.0,1,1,17,19.0,19.0,19.0,5,2,7,3,0,3,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,103,1.602,2,3,0,64.2946,51.5,34.3333,27,11,33,16,1,21,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,99,1.539,2,3,0,64.3275,49.5,33.0,30,15,26,19,0,11,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,97,1.494,2,3,0,64.9264,48.5,32.3333,18,17,30,24,2,10,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,94,1.449,2,3,0,64.8723,47.0,31.3333,21,7,29,26,1,19,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,94,1.458,2,3,0,64.4719,47.0,31.3333,24,20,18,15,1,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Comprehensive High School, Madobi B",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,94,1.458,2,3,0,64.4719,47.0,31.3333,23,9,27,11,1,22,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,751,2.314,16,18,0,324.5462,46.9375,41.7222,18,6,9,15,0,11,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,722,2.223,18,17,0,324.7863,40.1111,42.4706,10,10,12,14,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,701,2.158,15,17,0,324.8378,46.7333,41.2353,12,11,8,13,1,10,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,679,2.093,20,16,0,324.4147,33.95,42.4375,10,11,12,15,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,684,2.106,18,16,0,324.7863,38.0,42.75,7,10,8,11,1,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,684,2.106,15,16,0,324.7863,45.6,42.75,11,8,13,7,0,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Public,JSS,JSS1,JSS1,431,0.0,10,2,0,0.0,43.1,215.5,5,3,12,3,0,5,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Public,JSS,JSS2,,381,0.0,6,2,0,0.0,63.5,190.5,3,3,12,5,0,5,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Public,JSS,JSS3,,374,0.0,8,2,0,0.0,46.75,187.0,3,2,12,4,0,5,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,1753,1.602,37,18,0,1094.2572,47.3784,97.3889,29,12,33,15,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,1684,1.539,35,18,0,1094.217,48.1143,93.5556,28,8,31,22,2,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,1635,1.494,29,17,0,1094.3775,56.3793,96.1765,14,8,17,26,1,17,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,1585,1.449,41,17,0,1093.8578,38.6585,93.2353,28,18,23,25,1,14,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,1595,1.458,39,17,0,1093.9643,40.8974,93.8235,26,19,18,17,1,8,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,1595,1.458,31,17,0,1093.9643,51.4516,93.8235,25,9,30,25,1,10,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Public,SSS,SSS1,SSS1,252,0.0,4,3,0,0.0,63.0,84.0,2,1,5,2,0,2,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Public,SSS,SSS2,,203,0.0,4,2,0,0.0,50.75,101.5,4,1,7,2,0,3,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,ALL,Public,SSS,SSS3,,205,0.0,3,2,188,0.0,68.3333,102.5,4,3,4,3,0,2,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,554,2.314,12,13,0,239.4123,46.1667,42.6154,18,6,9,15,0,11,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,532,2.223,13,13,0,239.3162,40.9231,40.9231,10,10,12,14,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,516,2.158,11,12,0,239.1103,46.9091,43.0,12,11,8,13,1,10,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,501,2.093,15,12,0,239.3693,33.4,41.75,10,11,12,15,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,504,2.106,14,12,0,239.3162,36.0,42.0,7,10,8,11,1,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,504,2.106,11,12,0,239.3162,45.8182,42.0,11,8,13,7,0,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Public,JSS,JSS1,JSS1,415,0.0,10,2,0,0.0,41.5,207.5,5,3,12,3,0,5,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Public,JSS,JSS2,,356,0.0,6,2,0,0.0,59.3333,178.0,3,3,12,5,0,5,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Public,JSS,JSS3,,351,0.0,7,2,0,0.0,50.1429,175.5,3,2,12,4,0,5,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,1292,1.602,27,14,0,806.4919,47.8519,92.2857,29,12,33,15,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,1242,1.539,26,13,0,807.0175,47.7692,95.5385,28,8,31,22,2,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,1205,1.494,22,13,0,806.5596,54.7727,92.6923,14,8,17,26,1,17,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,1169,1.449,30,12,0,806.7633,38.9667,97.4167,28,18,23,25,1,14,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,1176,1.458,29,12,0,806.5844,40.5517,98.0,26,19,18,17,1,8,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,1176,1.458,23,12,0,806.5844,51.1304,98.0,25,9,30,25,1,10,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Public,SSS,SSS1,SSS1,252,0.0,4,3,0,0.0,63.0,84.0,2,1,5,2,0,2,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Public,SSS,SSS2,,226,0.0,5,2,0,0.0,45.2,113.0,4,1,7,2,0,3,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,ALL,Public,SSS,SSS3,,240,0.0,4,2,218,0.0,60.0,120.0,4,3,4,3,0,2,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,60,2.314,1,1,0,25.9291,60.0,60.0,18,6,9,15,0,11,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,58,2.223,1,1,0,26.0909,58.0,58.0,10,10,12,14,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,56,2.158,1,1,0,25.95,56.0,56.0,12,11,8,13,1,10,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,54,2.093,2,1,0,25.8003,27.0,54.0,10,11,12,15,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,55,2.106,1,1,0,26.1159,55.0,55.0,7,10,8,11,1,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,55,2.106,1,1,0,26.1159,55.0,55.0,11,8,13,7,0,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Public,JSS,JSS1,JSS1,34,0.0,1,1,0,0.0,34.0,34.0,5,3,12,3,0,5,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Public,JSS,JSS2,,30,0.0,1,1,0,0.0,30.0,30.0,3,3,12,5,0,5,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Public,JSS,JSS3,,30,0.0,1,1,0,0.0,30.0,30.0,3,2,12,4,0,5,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,140,1.602,3,1,0,87.3908,46.6667,140.0,29,12,33,15,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,135,1.539,3,1,0,87.7193,45.0,135.0,28,8,31,22,2,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,131,1.494,2,1,0,87.6841,65.5,131.0,14,8,17,26,1,17,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,127,1.449,3,1,0,87.6467,42.3333,127.0,28,18,23,25,1,14,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,128,1.458,3,1,0,87.7915,42.6667,128.0,26,19,18,17,1,8,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,127,1.458,2,1,0,87.1056,63.5,127.0,25,9,30,25,1,10,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Public,SSS,SSS1,SSS1,20,0.0,1,1,0,0.0,20.0,20.0,2,1,5,2,0,2,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Public,SSS,SSS2,,16,0.0,1,1,0,0.0,16.0,16.0,4,1,7,2,0,3,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Female,Disabled,Public,SSS,SSS3,,16,0.0,1,1,15,0.0,16.0,16.0,4,3,4,3,0,2,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,44,2.314,1,1,0,19.0147,44.0,44.0,18,6,9,15,0,11,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,43,2.223,1,1,0,19.3432,43.0,43.0,10,10,12,14,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,41,2.158,1,1,0,18.9991,41.0,41.0,12,11,8,13,1,10,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,40,2.093,1,1,0,19.1113,40.0,40.0,10,11,12,15,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,40,2.106,1,1,0,18.9934,40.0,40.0,7,10,8,11,1,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,40,2.106,1,1,0,18.9934,40.0,40.0,11,8,13,7,0,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Public,JSS,JSS1,JSS1,33,0.0,1,1,0,0.0,33.0,33.0,5,3,12,3,0,5,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Public,JSS,JSS2,,29,0.0,1,1,0,0.0,29.0,29.0,3,3,12,5,0,5,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Public,JSS,JSS3,,28,0.0,1,1,0,0.0,28.0,28.0,3,2,12,4,0,5,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,103,1.602,2,1,0,64.2946,51.5,103.0,29,12,33,15,1,12,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,99,1.539,2,1,0,64.3275,49.5,99.0,28,8,31,22,2,9,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,96,1.494,2,1,0,64.257,48.0,96.0,14,8,17,26,1,17,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,94,1.449,2,1,0,64.8723,47.0,94.0,28,18,23,25,1,14,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,94,1.458,2,1,0,64.4719,47.0,94.0,26,19,18,17,1,8,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,94,1.458,2,1,0,64.4719,47.0,94.0,25,9,30,25,1,10,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Public,SSS,SSS1,SSS1,20,0.0,1,1,0,0.0,20.0,20.0,2,1,5,2,0,2,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Public,SSS,SSS2,,18,0.0,1,1,0,0.0,18.0,18.0,4,1,7,2,0,3,14.4
2024/2025,North West,Katsina,Daura,Madobi B,"Government Secondary School, Madobi B",Male,Disabled,Public,SSS,SSS3,,19,0.0,1,1,17,0.0,19.0,19.0,4,3,4,3,0,2,14.4
