session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Government Secondary School, Mbadede",Male,ALL,NABTEB,25,19,29,23,30,28,68.4211,35.0,85.0,94.1176
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Government Secondary School, Mbadede",Male,ALL,NECO,49,36,58,46,74,67,64.8649,35.0,105.0,90.4762
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Government Secondary School, Mbadede",Male,ALL,WAEC,68,52,84,69,100,99,68.6275,36.2069,98.2759,98.2456
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Government Secondary School, Mbadede",Male,Disabled,NABTEB,4,3,4,3,0,0,66.6667,33.3333,0.0,0
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Government Secondary School, Mbadede",Male,Disabled,NECO,4,3,6,3,9,7,66.6667,25.0,125.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Government Secondary School, Mbadede",Male,Disabled,WAEC,4,3,6,7,7,5,66.6667,50.0,100.0,75.0
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Unity College, Vandeikya",Female,ALL,NABTEB,43,34,53,43,65,55,71.875,35.1351,100.0,83.7838
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Unity College, Vandeikya",Female,ALL,NECO,79,56,100,82,123,108,64.4068,36.2319,101.4493,87.1429
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Unity College, Vandeikya",Female,ALL,WAEC,102,79,124,101,165,148,68.8312,36.0465,109.3023,89.3617
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Unity College, Vandeikya",Female,Disabled,NABTEB,3,1,3,3,9,7,50.0,50.0,250.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Unity College, Vandeikya",Female,Disabled,NECO,5,4,6,3,7,5,75.0,25.0,100.0,75.0
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Unity College, Vandeikya",Female,Disabled,WAEC,7,4,9,7,7,5,60.0,33.3333,66.6667,75.0
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Unity College, Vandeikya",Male,ALL,NABTEB,47,37,58,49,77,65,71.4286,37.5,110.0,84.0909
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Unity College, Vandeikya",Male,ALL,NECO,81,58,100,79,113,108,63.9344,34.7826,92.7536,95.3125
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Unity College, Vandeikya",Male,ALL,WAEC,120,92,141,115,183,177,68.8889,35.7143,106.1224,96.1538
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Unity College, Vandeikya",Male,Disabled,NABTEB,4,3,4,3,11,9,66.6667,33.3333,200.0,83.3333
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Unity College, Vandeikya",Male,Disabled,NECO,5,3,7,7,9,7,50.0,40.0,100.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbadede,"Unity College, Vandeikya",Male,Disabled,WAEC,7,6,9,7,7,5,80.0,33.3333,66.6667,75.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Community Secondary School, Mbagbam",Female,ALL,NABTEB,44,36,52,43,65,55,72.7273,36.1111,102.7778,83.7838
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Community Secondary School, Mbagbam",Female,ALL,NECO,86,61,104,85,113,108,63.0769,36.1111,88.8889,95.3125
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Community Secondary School, Mbagbam",Female,ALL,WAEC,112,86,137,111,183,182,69.0476,35.7895,109.4737,99.0385
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Community Secondary School, Mbagbam",Female,Disabled,NABTEB,4,3,6,3,9,7,66.6667,25.0,125.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Community Secondary School, Mbagbam",Female,Disabled,NECO,8,6,10,10,7,5,66.6667,42.8571,57.1429,75.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Community Secondary School, Mbagbam",Female,Disabled,WAEC,11,7,12,10,14,12,62.5,37.5,100.0,87.5
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Community Secondary School, Mbagbam",Male,ALL,NABTEB,61,49,72,59,77,65,71.7391,36.0,88.0,84.0909
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Community Secondary School, Mbagbam",Male,ALL,NECO,110,79,141,115,149,134,63.8554,35.7143,86.7347,89.4118
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Community Secondary School, Mbagbam",Male,ALL,WAEC,146,111,186,151,214,214,68.1818,35.6589,94.5736,99.1803
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Community Secondary School, Mbagbam",Male,Disabled,NABTEB,7,4,9,7,11,9,60.0,33.3333,100.0,83.3333
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Community Secondary School, Mbagbam",Male,Disabled,NECO,11,7,14,13,9,7,62.5,40.0,50.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Community Secondary School, Mbagbam",Male,Disabled,WAEC,13,10,16,13,16,14,70.0,36.3636,81.8182,88.8889
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Female,ALL,NABTEB,32,25,39,33,53,51,70.8333,37.037,111.1111,96.6667
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Female,ALL,NECO,64,46,78,62,98,94,64.5833,35.1852,103.7037,94.6429
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Female,ALL,WAEC,80,61,102,82,134,124,68.3333,35.2113,107.0423,92.1053
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Female,Disabled,NABTEB,3,1,3,3,9,7,50.0,50.0,250.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Female,Disabled,NECO,5,4,6,3,7,5,75.0,25.0,100.0,75.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Female,Disabled,WAEC,7,4,9,7,7,5,60.0,33.3333,66.6667,75.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Male,ALL,NABTEB,40,31,50,39,46,44,70.0,34.2857,74.2857,96.1538
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Male,ALL,NECO,79,56,97,79,98,94,64.4068,35.8209,83.5821,94.6429
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Male,ALL,WAEC,92,70,108,88,125,115,68.1159,36.0,94.6667,91.5493
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Male,Disabled,NABTEB,4,3,4,3,0,0,66.6667,33.3333,0.0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Male,Disabled,NECO,8,6,9,7,9,7,66.6667,33.3333,83.3333,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Comprehensive High School, Mbagbam",Male,Disabled,WAEC,8,6,10,10,7,5,66.6667,42.8571,57.1429,75.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Female,ALL,NABTEB,56,44,72,59,90,83,71.4286,36.0,102.0,92.1569
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Female,ALL,NECO,97,68,121,98,156,143,63.0137,35.7143,105.9524,91.0112
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Female,ALL,WAEC,132,101,169,137,223,216,68.6869,35.8974,108.547,96.063
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Female,Disabled,NABTEB,4,3,6,3,9,7,66.6667,25.0,125.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Female,Disabled,NECO,9,6,10,10,7,5,57.1429,42.8571,57.1429,75.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Female,Disabled,WAEC,13,10,16,13,14,12,70.0,36.3636,72.7273,87.5
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Male,ALL,NABTEB,69,55,82,69,90,81,71.1538,36.8421,89.4737,90.1961
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Male,ALL,NECO,118,84,149,121,174,159,64.0449,35.9223,96.1165,90.9091
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Male,ALL,WAEC,169,129,212,170,260,240,68.5039,35.3741,100.6803,91.8919
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Male,Disabled,NABTEB,7,4,9,7,11,9,60.0,33.3333,100.0,83.3333
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Male,Disabled,NECO,11,7,14,13,9,7,62.5,40.0,50.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Government Secondary School, Mbagbam",Male,Disabled,WAEC,15,12,19,16,16,14,72.7273,38.4615,69.2308,88.8889
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Unity College, Vandeikya",Female,ALL,NABTEB,44,36,56,46,77,69,72.7273,35.8974,112.8205,88.6364
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Unity College, Vandeikya",Female,ALL,NECO,76,53,100,82,144,131,63.1579,36.2319,118.8406,90.2439
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Unity College, Vandeikya",Female,ALL,WAEC,117,89,156,124,234,226,68.1818,35.1852,123.1481,96.2406
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Unity College, Vandeikya",Female,Disabled,NABTEB,4,3,6,3,9,7,66.6667,25.0,125.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Unity College, Vandeikya",Female,Disabled,NECO,7,4,9,7,7,5,60.0,33.3333,66.6667,75.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Unity College, Vandeikya",Female,Disabled,WAEC,11,7,13,10,14,12,62.5,33.3333,88.8889,87.5
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Unity College, Vandeikya",Male,ALL,NABTEB,56,44,74,59,105,97,71.4286,35.2941,117.6471,91.6667
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Unity College, Vandeikya",Male,ALL,NECO,92,65,115,95,149,134,63.7681,36.25,106.25,89.4118
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Unity College, Vandeikya",Male,ALL,WAEC,146,111,190,154,272,251,68.1818,35.6061,117.4242,91.6129
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Unity College, Vandeikya",Male,Disabled,NABTEB,5,4,6,3,11,9,75.0,25.0,150.0,83.3333
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Unity College, Vandeikya",Male,Disabled,NECO,9,6,13,10,9,7,57.1429,33.3333,55.5556,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbam,"Unity College, Vandeikya",Male,Disabled,WAEC,12,9,16,13,16,14,66.6667,36.3636,81.8182,88.8889
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Community Secondary School, Mbagbera",Female,ALL,NABTEB,35,28,46,36,65,55,73.0769,34.375,115.625,83.7838
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Community Secondary School, Mbagbera",Female,ALL,NECO,64,46,78,62,113,108,64.5833,35.1852,118.5185,95.3125
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Community Secondary School, Mbagbera",Female,ALL,WAEC,102,79,131,105,213,205,68.8312,35.1648,132.967,95.8678
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Community Secondary School, Mbagbera",Female,Disabled,NABTEB,3,1,3,3,9,7,50.0,50.0,250.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Community Secondary School, Mbagbera",Female,Disabled,NECO,5,4,6,3,7,5,75.0,25.0,100.0,75.0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Community Secondary School, Mbagbera",Female,Disabled,WAEC,8,6,10,7,14,12,66.6667,28.5714,114.2857,87.5
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Community Secondary School, Mbagbera",Male,ALL,NABTEB,37,30,48,39,77,65,71.4286,36.3636,133.3333,84.0909
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Community Secondary School, Mbagbera",Male,ALL,NECO,67,47,84,69,113,108,64.0,36.2069,110.3448,95.3125
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Community Secondary School, Mbagbera",Male,ALL,WAEC,104,79,134,108,183,164,67.9487,35.4839,111.828,89.4231
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Community Secondary School, Mbagbera",Male,Disabled,NABTEB,4,3,4,3,11,9,66.6667,33.3333,200.0,83.3333
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Community Secondary School, Mbagbera",Male,Disabled,NECO,5,3,7,7,9,7,50.0,40.0,100.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Community Secondary School, Mbagbera",Male,Disabled,WAEC,8,6,10,10,7,5,66.6667,42.8571,57.1429,75.0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Comprehensive High School, Mbagbera",Female,ALL,NABTEB,43,34,59,49,90,83,71.875,36.5854,124.3902,92.1569
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Comprehensive High School, Mbagbera",Female,ALL,NECO,92,65,114,95,188,180,63.7681,36.7089,135.443,95.3271
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Comprehensive High School, Mbagbera",Female,ALL,WAEC,114,87,147,118,223,216,68.6047,35.2941,124.5098,96.063
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Comprehensive High School, Mbagbera",Female,Disabled,NABTEB,4,3,6,3,9,7,66.6667,25.0,125.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Comprehensive High School, Mbagbera",Female,Disabled,NECO,9,6,10,10,16,14,57.1429,42.8571,128.5714,88.8889
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Comprehensive High School, Mbagbera",Female,Disabled,WAEC,9,7,12,10,14,12,71.4286,37.5,100.0,87.5
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Comprehensive High School, Mbagbera",Male,ALL,NABTEB,52,41,69,56,105,97,71.7949,35.4167,125.0,91.6667
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Comprehensive High School, Mbagbera",Male,ALL,NECO,113,80,149,121,162,147,63.5294,35.9223,89.3204,90.2174
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Comprehensive High School, Mbagbera",Male,ALL,WAEC,128,98,166,134,225,214,68.75,35.6522,111.3043,94.5312
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Comprehensive High School, Mbagbera",Male,Disabled,NABTEB,5,4,6,3,11,9,75.0,25.0,150.0,83.3333
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Comprehensive High School, Mbagbera",Male,Disabled,NECO,9,6,13,10,9,7,57.1429,33.3333,55.5556,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Comprehensive High School, Mbagbera",Male,Disabled,WAEC,12,9,16,13,16,14,66.6667,36.3636,81.8182,88.8889
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,ALL,NABTEB,24,19,30,23,39,37,72.2222,33.3333,104.7619,95.4545
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,ALL,NECO,37,27,45,36,54,48,64.2857,35.4839,100.0,87.0968
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,ALL,WAEC,48,37,58,46,72,67,69.4444,35.0,102.5,92.6829
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,NABTEB,3,1,3,3,9,7,50.0,50.0,250.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,NECO,3,1,4,3,7,5,50.0,33.3333,133.3333,75.0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Female,Disabled,WAEC,4,3,4,3,7,5,66.6667,33.3333,133.3333,75.0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,NABTEB,28,22,32,26,30,28,71.4286,36.3636,77.2727,94.1176
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,NECO,47,33,56,43,62,55,62.8571,33.3333,89.7436,88.5714
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,ALL,WAEC,55,41,68,56,79,74,68.2927,36.1702,95.7447,93.3333
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,NABTEB,4,3,4,3,0,0,66.6667,33.3333,0.0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,NECO,4,3,3,3,0,0,66.6667,50.0,0.0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Government Secondary School, Mbagbera",Male,Disabled,WAEC,5,4,7,7,7,5,75.0,40.0,80.0,75.0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,NABTEB,31,24,35,29,53,41,69.5652,37.5,125.0,76.6667
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,NECO,65,46,79,62,98,94,63.2653,34.5455,101.8182,94.6429
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,ALL,WAEC,76,58,94,75,123,113,68.4211,35.3846,107.6923,91.4286
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,NABTEB,3,1,3,3,9,7,50.0,50.0,250.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,NECO,5,4,6,3,7,5,75.0,25.0,100.0,75.0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Female,Disabled,WAEC,7,4,7,7,7,5,60.0,40.0,80.0,75.0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,NABTEB,39,30,48,39,46,44,68.9655,36.3636,78.7879,96.1538
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,NECO,75,53,91,72,98,94,64.2857,34.9206,88.8889,94.6429
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,ALL,WAEC,88,67,108,88,114,101,68.1818,36.0,86.6667,87.6923
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,NABTEB,4,3,4,3,0,0,66.6667,33.3333,0.0,0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,NECO,7,4,7,7,9,7,60.0,40.0,100.0,80.0
2022/2023,North Central,Benue,Vandeikya,Mbagbera,"Unity College, Vandeikya",Male,Disabled,WAEC,7,6,9,7,7,5,80.0,33.3333,66.6667,75.0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,NABTEB,52,44,66,59,47,39,76.9231,39.1304,58.6957,81.4815
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,NECO,96,74,115,105,88,81,69.4444,40.0,62.5,92.0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,ALL,WAEC,122,101,151,134,127,118,73.913,39.0476,68.5714,93.0556
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,NABTEB,3,3,3,3,5,4,100.0,50.0,150.0,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,NECO,5,4,9,7,5,4,75.0,33.3333,50.0,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,WAEC,7,6,10,10,5,4,80.0,42.8571,42.8571,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,NABTEB,65,55,79,72,60,55,75.5102,40.0,61.8182,91.1765
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,NECO,116,89,144,131,97,87,68.9655,40.0,55.0,89.0909
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,WAEC,142,117,179,160,132,122,73.8318,39.5161,60.4839,92.0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,NABTEB,4,3,4,3,7,5,66.6667,33.3333,133.3333,75.0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,NECO,7,4,7,7,5,4,60.0,40.0,60.0,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,WAEC,8,6,10,10,5,4,66.6667,42.8571,42.8571,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,NABTEB,28,24,32,29,23,21,76.1905,40.9091,59.0909,92.3077
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,NECO,53,40,62,56,47,44,67.5,39.5349,62.7907,92.5926
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,WAEC,67,55,81,72,56,49,74.0,39.2857,57.1429,87.5
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,NABTEB,3,3,3,3,5,4,100.0,50.0,150.0,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,NECO,4,3,3,3,5,4,66.6667,50.0,150.0,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,WAEC,4,3,6,7,5,4,66.6667,50.0,75.0,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,NABTEB,33,28,40,36,18,16,76.0,39.2857,35.7143,90.0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,NECO,57,44,71,62,46,39,69.7674,38.7755,53.0612,84.6154
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,WAEC,77,64,94,85,69,62,74.1379,40.0,60.0,89.7436
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,Disabled,NABTEB,4,3,4,3,0,0,66.6667,33.3333,0.0,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,Disabled,NECO,4,3,6,3,5,4,66.6667,25.0,75.0,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,Disabled,WAEC,5,4,4,3,5,4,75.0,33.3333,100.0,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,ALL,NABTEB,45,39,55,49,39,32,76.4706,39.4737,57.8947,81.8182
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,ALL,NECO,84,65,102,92,69,58,69.8413,39.4366,54.9296,84.6154
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,ALL,WAEC,113,93,131,118,95,92,74.1176,39.5604,59.3407,96.2963
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,Disabled,NABTEB,3,3,3,3,5,4,100.0,50.0,150.0,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,Disabled,NECO,5,4,7,7,5,4,75.0,40.0,60.0,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Female,Disabled,WAEC,8,6,10,10,5,4,66.6667,42.8571,42.8571,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,ALL,NABTEB,43,36,55,49,33,28,75.0,39.4737,50.0,84.2105
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,ALL,NECO,90,70,113,101,67,64,69.1176,39.7436,48.7179,94.7368
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,ALL,WAEC,122,101,154,137,91,85,73.913,39.2523,48.5981,92.3077
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,Disabled,NABTEB,4,3,4,3,0,0,66.6667,33.3333,0.0,0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,Disabled,NECO,5,4,7,7,5,4,75.0,40.0,60.0,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Government Secondary School, Gbk/Central Market",Male,Disabled,WAEC,8,6,10,10,5,4,66.6667,42.8571,42.8571,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,ALL,NABTEB,29,25,36,33,30,23,77.2727,40.0,68.0,76.4706
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,ALL,NECO,47,36,61,52,47,44,68.5714,38.0952,64.2857,92.5926
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,ALL,WAEC,72,59,89,82,83,78,74.0741,40.3226,75.8065,93.617
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,Disabled,NABTEB,3,3,3,3,5,4,100.0,50.0,150.0,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,Disabled,NECO,4,3,4,3,5,4,66.6667,33.3333,100.0,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,Disabled,WAEC,5,4,6,7,5,4,75.0,50.0,75.0,66.6667
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,NABTEB,37,31,46,39,35,28,75.0,37.5,62.5,80.0
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,NECO,63,47,81,72,60,57,68.0851,39.2857,60.7143,94.1176
2023/2024,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,WAEC,89,73,113,101,83,78,73.1343,39.7436,60.2564,93.617
