session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,ALL,NABTEB,33,26,40,29,26,24,72.7273,32.0,52.0,92.3077
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,ALL,NECO,51,36,66,51,47,41,64.7059,34.1463,58.5366,87.5
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,ALL,WAEC,76,60,95,77,67,65,70.5882,35.5932,57.6271,97.0588
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,Disabled,NABTEB,4,3,5,4,6,4,66.6667,33.3333,100.0,66.6667
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,Disabled,NECO,4,3,6,4,6,4,66.6667,25.0,75.0,66.6667
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,Disabled,WAEC,6,5,6,4,4,2,75.0,25.0,50.0,50.0
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,ALL,NABTEB,33,26,42,33,33,32,72.7273,34.6154,65.3846,94.1176
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,ALL,NECO,61,45,79,62,51,47,65.8537,34.6939,53.0612,92.3077
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,ALL,WAEC,81,63,106,84,67,65,70.3704,34.8485,51.5152,97.0588
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,Disabled,NABTEB,4,3,5,4,8,6,66.6667,33.3333,133.3333,75.0
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,Disabled,NECO,4,3,6,4,6,4,66.6667,25.0,75.0,66.6667
2022/2023,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,Disabled,WAEC,6,5,6,4,6,4,75.0,25.0,75.0,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,ALL,NABTEB,58,48,77,62,51,45,74.359,35.4167,54.1667,88.4615
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,ALL,NECO,139,101,180,146,100,91,65.5914,35.7143,45.5357,90.1961
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,ALL,WAEC,173,136,209,168,112,103,70.6897,35.3846,43.8462,91.2281
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,Disabled,NABTEB,4,3,5,4,8,6,66.6667,33.3333,133.3333,75.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,Disabled,NECO,9,7,11,7,6,4,66.6667,28.5714,42.8571,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,Disabled,WAEC,12,10,14,11,4,2,75.0,33.3333,22.2222,50.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,ALL,NABTEB,79,65,108,88,55,49,73.5849,35.8209,41.791,89.2857
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,ALL,NECO,163,119,205,165,112,105,66.055,35.4331,44.8819,92.9825
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,ALL,WAEC,189,149,232,186,120,107,70.8661,35.4167,42.3611,88.5246
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,Disabled,NABTEB,6,5,8,7,8,6,75.0,40.0,80.0,75.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,Disabled,NECO,10,8,14,11,6,4,71.4286,33.3333,33.3333,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,Disabled,WAEC,13,10,18,15,6,4,66.6667,36.3636,27.2727,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,ALL,NABTEB,58,48,71,55,51,45,74.359,34.0909,59.0909,88.4615
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,ALL,NECO,94,68,121,95,84,75,65.0794,34.6667,57.3333,88.3721
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,ALL,WAEC,139,109,180,146,120,111,70.9677,35.7143,54.4643,91.8033
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,Disabled,NABTEB,4,3,5,4,6,4,66.6667,33.3333,100.0,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,Disabled,NECO,6,5,6,4,6,4,75.0,25.0,75.0,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,Disabled,WAEC,10,8,14,11,4,2,71.4286,33.3333,22.2222,50.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,ALL,NABTEB,61,50,82,66,43,41,73.1707,35.2941,43.1373,95.4545
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,ALL,NECO,113,83,147,117,96,85,65.7895,35.1648,53.8462,87.7551
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,ALL,WAEC,163,127,209,168,114,99,70.6422,35.3846,44.6154,86.2069
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,Disabled,NABTEB,4,3,5,4,8,6,66.6667,33.3333,133.3333,75.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,Disabled,NECO,7,5,10,7,8,6,60.0,33.3333,66.6667,75.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,Disabled,WAEC,10,8,13,11,6,4,71.4286,37.5,37.5,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,ALL,NABTEB,64,51,74,58,35,28,72.093,34.7826,39.1304,77.7778
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,ALL,NECO,112,81,135,106,53,49,65.3333,34.5238,32.1429,92.5926
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,ALL,WAEC,158,124,197,157,86,81,70.7547,35.2459,36.0656,93.1818
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,Disabled,NABTEB,4,3,5,4,0,0,66.6667,33.3333,0.0,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,Disabled,NECO,7,5,10,7,0,0,60.0,33.3333,0.0,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,Disabled,WAEC,12,10,13,11,4,2,75.0,37.5,25.0,50.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,ALL,NABTEB,73,60,82,66,33,24,73.4694,35.2941,33.3333,70.5882
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,ALL,NECO,134,98,166,132,77,75,65.5556,34.9515,37.8641,97.4359
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,ALL,WAEC,176,139,198,157,82,75,71.1864,34.9593,34.1463,90.4762
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,Disabled,NABTEB,6,5,5,4,0,0,75.0,33.3333,0.0,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,Disabled,NECO,10,8,11,7,6,4,71.4286,28.5714,42.8571,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,Disabled,WAEC,13,10,16,15,6,4,66.6667,40.0,30.0,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,ALL,NABTEB,49,40,63,51,43,38,72.7273,35.8974,56.4103,86.3636
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,ALL,NECO,95,69,118,95,77,75,65.625,35.6164,53.4247,97.4359
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,ALL,WAEC,125,99,161,128,86,81,71.4286,35.0,44.0,93.1818
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,Disabled,NABTEB,4,3,5,4,8,6,66.6667,33.3333,133.3333,75.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,Disabled,NECO,6,5,6,4,6,4,75.0,25.0,75.0,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,Disabled,WAEC,7,5,10,7,4,2,60.0,33.3333,33.3333,50.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,ALL,NABTEB,51,41,64,51,33,32,73.5294,35.0,42.5,94.1176
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,ALL,NECO,100,73,127,102,69,65,65.6716,35.443,44.3038,94.2857
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,ALL,WAEC,124,98,156,124,90,83,71.0843,35.0515,47.4227,91.3043
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,Disabled,NABTEB,4,3,5,4,8,6,66.6667,33.3333,133.3333,75.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,Disabled,NECO,6,5,6,4,6,4,75.0,25.0,75.0,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,Disabled,WAEC,9,7,11,11,6,4,66.6667,42.8571,42.8571,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,ALL,NABTEB,37,30,43,33,18,16,72.0,33.3333,33.3333,88.8889
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,ALL,NECO,63,46,71,55,31,26,66.6667,34.0909,36.3636,81.25
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,ALL,WAEC,82,65,100,80,45,43,70.9091,35.4839,37.0968,95.6522
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,Disabled,NABTEB,4,3,5,4,0,0,66.6667,33.3333,0.0,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,Disabled,NECO,4,3,5,4,0,0,66.6667,33.3333,0.0,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,Disabled,WAEC,6,5,8,7,4,2,75.0,40.0,40.0,50.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,ALL,NABTEB,51,41,60,48,22,20,73.5294,35.1351,29.7297,90.9091
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,ALL,NECO,86,63,106,84,43,38,65.5172,34.8485,33.3333,86.3636
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,ALL,WAEC,110,88,135,106,67,65,71.6216,34.5238,40.4762,97.0588
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,Disabled,NABTEB,4,3,5,4,0,0,66.6667,33.3333,0.0,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,Disabled,NECO,7,5,10,7,0,0,60.0,33.3333,0.0,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,Disabled,WAEC,9,7,11,11,6,4,66.6667,42.8571,42.8571,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,ALL,NABTEB,81,65,100,77,51,45,72.2222,33.871,41.9355,88.4615
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,ALL,NECO,125,91,145,113,77,67,65.4762,34.4444,43.3333,87.1795
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,ALL,WAEC,152,119,182,146,106,97,70.5882,35.3982,47.7876,90.7407
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,Disabled,NABTEB,4,3,5,4,8,6,66.6667,33.3333,133.3333,75.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,Disabled,NECO,9,7,11,7,6,4,66.6667,28.5714,42.8571,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,Disabled,WAEC,10,8,13,11,4,2,71.4286,37.5,25.0,50.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,ALL,NABTEB,78,63,90,69,43,38,73.0769,33.9286,39.2857,86.3636
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,ALL,NECO,139,101,172,135,86,85,65.5914,34.5794,41.1215,97.7273
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,ALL,WAEC,166,131,198,157,98,91,71.1712,34.9593,40.6504,92.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,Disabled,NABTEB,6,5,5,4,0,0,75.0,33.3333,0.0,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,Disabled,NECO,10,8,11,7,6,4,71.4286,28.5714,42.8571,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,Disabled,WAEC,12,10,13,11,6,4,75.0,37.5,37.5,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,ALL,NABTEB,37,30,47,37,18,16,72.0,34.4828,31.0345,88.8889
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,ALL,NECO,70,51,85,66,39,34,65.9574,33.9623,37.7358,85.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,ALL,WAEC,84,66,103,84,53,51,71.4286,35.9375,42.1875,96.2963
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,Disabled,NABTEB,4,3,5,4,0,0,66.6667,33.3333,0.0,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,Disabled,NECO,6,5,6,4,6,4,75.0,25.0,75.0,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,Disabled,WAEC,6,5,8,7,4,2,75.0,40.0,40.0,50.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,ALL,NABTEB,40,33,48,37,22,20,74.0741,33.3333,36.6667,90.9091
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,ALL,NECO,79,58,100,80,53,47,66.0377,35.4839,43.5484,88.8889
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,ALL,WAEC,92,73,108,88,59,57,70.9677,35.8209,44.7761,96.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,Disabled,NABTEB,4,3,5,4,0,0,66.6667,33.3333,0.0,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,Disabled,NECO,6,5,6,4,8,6,75.0,25.0,100.0,75.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,Disabled,WAEC,7,7,8,7,6,4,80.0,40.0,60.0,66.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,ALL,NABTEB,30,25,40,29,18,16,75.0,32.0,36.0,88.8889
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,ALL,NECO,46,33,53,40,24,18,64.5161,33.3333,36.3636,75.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,ALL,WAEC,76,60,97,77,45,43,70.5882,35.0,38.3333,95.6522
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,Disabled,NABTEB,4,3,5,4,0,0,66.6667,33.3333,0.0,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,Disabled,NECO,4,3,5,4,0,0,66.6667,33.3333,0.0,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,Disabled,WAEC,6,5,8,7,4,2,75.0,40.0,40.0,50.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,ALL,NABTEB,40,33,48,37,22,20,74.0741,33.3333,36.6667,90.9091
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,ALL,NECO,61,45,77,62,43,38,65.8537,35.4167,45.8333,86.3636
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,ALL,WAEC,94,74,118,95,59,57,71.4286,35.6164,41.0959,96.6667
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,Disabled,NABTEB,4,3,5,4,0,0,66.6667,33.3333,0.0,0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,Disabled,NECO,6,5,6,4,8,6,75.0,25.0,100.0,75.0
2022/2023,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,Disabled,WAEC,9,7,8,7,6,4,66.6667,40.0,60.0,66.6667
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,ALL,NABTEB,70,56,93,77,59,55,72.3404,36.2069,51.7241,93.3333
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,ALL,NECO,127,93,164,132,84,75,65.8824,35.2941,42.1569,88.3721
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,ALL,WAEC,170,134,214,172,128,116,71.0526,35.3383,48.8722,90.7692
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,Disabled,NABTEB,6,5,8,7,6,4,75.0,40.0,60.0,66.6667
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,Disabled,NECO,13,10,16,15,6,4,66.6667,40.0,30.0,66.6667
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,Disabled,WAEC,16,13,21,18,10,8,72.7273,38.4615,38.4615,80.0
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,ALL,NABTEB,76,61,93,73,55,47,72.549,34.4828,48.2759,85.7143
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,ALL,NECO,139,101,172,139,94,85,65.5914,35.514,44.8598,89.5833
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,ALL,WAEC,183,144,238,190,141,132,70.7317,35.1351,48.6486,93.0556
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,Disabled,NABTEB,7,7,8,7,8,6,80.0,40.0,80.0,75.0
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,Disabled,NECO,12,8,18,15,6,4,62.5,36.3636,27.2727,66.6667
2022/2023,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,Disabled,WAEC,16,13,21,18,10,8,72.7273,38.4615,38.4615,80.0
2022/2023,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Female,ALL,NABTEB,63,51,81,66,43,38,73.8095,36.0,44.0,86.3636
2022/2023,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Female,ALL,NECO,100,73,122,99,63,57,65.6716,35.5263,42.1053,90.625
2022/2023,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Female,ALL,WAEC,130,103,158,128,86,81,71.2644,35.7143,44.898,93.1818
2022/2023,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Female,Disabled,NABTEB,6,5,8,7,6,4,75.0,40.0,60.0,66.6667
2022/2023,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Female,Disabled,NECO,7,5,11,11,6,4,60.0,42.8571,42.8571,66.6667
2022/2023,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Female,Disabled,WAEC,12,10,14,11,4,2,75.0,33.3333,22.2222,50.0
2022/2023,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Male,ALL,NABTEB,73,60,93,73,43,38,73.4694,34.4828,37.931,86.3636
2022/2023,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Male,ALL,NECO,109,79,137,110,86,75,65.7534,35.2941,51.7647,86.3636
2022/2023,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Male,ALL,WAEC,160,126,201,161,96,91,71.028,35.2,39.2,93.8776
2022/2023,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Male,Disabled,NABTEB,6,5,8,7,8,6,75.0,40.0,80.0,75.0
2022/2023,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Male,Disabled,NECO,10,8,11,7,6,4,71.4286,28.5714,42.8571,66.6667
2022/2023,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Male,Disabled,WAEC,15,12,21,18,10,8,70.0,38.4615,38.4615,80.0
2022/2023,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Female,ALL,NABTEB,64,51,84,66,51,45,72.093,34.6154,50.0,88.4615
2022/2023,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Female,ALL,NECO,136,99,180,146,92,83,65.9341,35.7143,41.9643,89.3617
2022/2023,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Female,ALL,WAEC,192,151,250,197,139,130,70.5426,34.8387,45.8065,92.9577
2022/2023,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Female,Disabled,NABTEB,4,3,5,4,6,4,66.6667,33.3333,100.0,66.6667
2022/2023,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Female,Disabled,NECO,9,7,11,7,6,4,66.6667,28.5714,42.8571,66.6667
2022/2023,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Female,Disabled,WAEC,12,10,18,15,10,8,75.0,36.3636,45.4545,80.0
2022/2023,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Male,ALL,NABTEB,66,53,79,62,33,24,72.7273,34.6939,34.6939,70.5882
2022/2023,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Male,ALL,NECO,157,114,190,154,94,85,65.7143,35.5932,40.678,89.5833
2022/2023,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Male,ALL,WAEC,186,147,245,194,120,107,71.2,34.8684,40.1316,88.5246
2022/2023,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Male,Disabled,NABTEB,4,3,5,4,0,0,66.6667,33.3333,0.0,0
2022/2023,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Male,Disabled,NECO,10,8,13,11,6,4,71.4286,37.5,37.5,66.6667
2022/2023,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Male,Disabled,WAEC,12,10,16,15,6,4,75.0,40.0,30.0,66.6667
2022/2023,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Female,ALL,NABTEB,43,35,53,40,26,24,72.4138,33.3333,39.3939,92.3077
2022/2023,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Female,ALL,NECO,69,50,77,62,31,26,65.2174,35.4167,33.3333,81.25
2022/2023,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Female,ALL,WAEC,103,81,126,102,59,49,71.0145,35.8974,38.4615,83.3333
2022/2023,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Female,Disabled,NABTEB,4,3,5,4,6,4,66.6667,33.3333,100.0,66.6667
2022/2023,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Female,Disabled,NECO,4,3,5,4,0,0,66.6667,33.3333,0.0,0
2022/2023,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Female,Disabled,WAEC,6,5,6,7,4,2,75.0,50.0,50.0,50.0
2022/2023,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Male,ALL,NABTEB,46,38,56,44,22,20,74.1935,34.2857,31.4286,90.9091
2022/2023,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Male,ALL,NECO,79,58,97,77,43,38,66.0377,35.0,36.6667,86.3636
2022/2023,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Male,ALL,WAEC,104,83,121,95,59,57,71.4286,34.6667,40.0,96.6667
2022/2023,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Male,Disabled,NABTEB,4,3,5,4,0,0,66.6667,33.3333,0.0,0
2022/2023,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Male,Disabled,NECO,4,3,5,4,0,0,66.6667,33.3333,0.0,0
2022/2023,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Male,Disabled,WAEC,6,5,6,4,0,0,75.0,25.0,0.0,0
2022/2023,North West,Katsina,Mashi,Doguru 'A',"Community Secondary School, Doguru 'A'",Female,ALL,NABTEB,78,63,105,84,51,45,73.0769,35.3846,40.0,88.4615
2022/2023,North West,Katsina,Mashi,Doguru 'A',"Community Secondary School, Doguru 'A'",Female,ALL,NECO,134,98,176,139,92,83,65.5556,34.8624,43.1193,89.3617
2022/2023,North West,Katsina,Mashi,Doguru 'A',"Community Secondary School, Doguru 'A'",Female,ALL,WAEC,195,154,250,201,139,130,70.9924,35.4839,45.8065,92.9577
2022/2023,North West,Katsina,Mashi,Doguru 'A',"Community Secondary School, Doguru 'A'",Female,Disabled,NABTEB,7,7,10,7,6,4,80.0,33.3333,50.0,66.6667
2022/2023,North West,Katsina,Mashi,Doguru 'A',"Community Secondary School, Doguru 'A'",Female,Disabled,NECO,13,10,16,15,6,4,66.6667,40.0,30.0,66.6667
