session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,South South,Delta,Uvwie,Effurun II,"Unity College, Uvwie",Male,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Uvwie,Effurun II,"Unity College, Uvwie",Male,Disabled,WAEC,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Ebrohimi,"Community Secondary School, Ebrohimi",Female,ALL,NABTEB,12,11,15,14,102,87,83.3333,42.8571,571.4286,85.0
2022/2023,South South,Delta,Warri North,Ebrohimi,"Community Secondary School, Ebrohimi",Female,ALL,NECO,21,17,27,24,181,179,72.7273,38.4615,546.1538,98.5915
2022/2023,South South,Delta,Warri North,Ebrohimi,"Community Secondary School, Ebrohimi",Female,ALL,WAEC,29,24,38,33,265,231,73.3333,38.8889,577.7778,86.5385
2022/2023,South South,Delta,Warri North,Ebrohimi,"Community Secondary School, Ebrohimi",Female,Disabled,NABTEB,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Ebrohimi,"Community Secondary School, Ebrohimi",Female,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Ebrohimi,"Community Secondary School, Ebrohimi",Female,Disabled,WAEC,2,2,2,0,10,8,100.0,0.0,400.0,75.0
2022/2023,South South,Delta,Warri North,Ebrohimi,"Community Secondary School, Ebrohimi",Male,ALL,NABTEB,10,9,13,9,117,102,80.0,33.3333,766.6667,86.9565
2022/2023,South South,Delta,Warri North,Ebrohimi,"Community Secondary School, Ebrohimi",Male,ALL,NECO,18,13,21,19,181,179,66.6667,40.0,710.0,98.5915
2022/2023,South South,Delta,Warri North,Ebrohimi,"Community Secondary School, Ebrohimi",Male,ALL,WAEC,23,19,29,24,240,218,75.0,35.7143,671.4286,90.4255
2022/2023,South South,Delta,Warri North,Ebrohimi,"Community Secondary School, Ebrohimi",Male,Disabled,NABTEB,0,0,2,0,18,15,0,0.0,700.0,85.7143
2022/2023,South South,Delta,Warri North,Ebrohimi,"Community Secondary School, Ebrohimi",Male,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Ebrohimi,"Community Secondary School, Ebrohimi",Male,Disabled,WAEC,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Ebrohimi,"Comprehensive High School, Ebrohimi",Female,ALL,NABTEB,18,15,21,19,122,110,77.7778,40.0,480.0,89.5833
2022/2023,South South,Delta,Warri North,Ebrohimi,"Comprehensive High School, Ebrohimi",Female,ALL,NECO,33,26,40,33,252,241,70.5882,36.8421,521.0526,94.9495
2022/2023,South South,Delta,Warri North,Ebrohimi,"Comprehensive High School, Ebrohimi",Female,ALL,WAEC,37,30,48,43,268,233,73.6842,39.1304,456.5217,86.6667
2022/2023,South South,Delta,Warri North,Ebrohimi,"Comprehensive High School, Ebrohimi",Female,Disabled,NABTEB,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Ebrohimi,"Comprehensive High School, Ebrohimi",Female,Disabled,NECO,4,2,4,5,25,23,50.0,50.0,500.0,90.0
2022/2023,South South,Delta,Warri North,Ebrohimi,"Comprehensive High School, Ebrohimi",Female,Disabled,WAEC,4,2,4,5,25,23,50.0,50.0,500.0,90.0
2022/2023,South South,Delta,Warri North,Ebrohimi,"Comprehensive High School, Ebrohimi",Male,ALL,NABTEB,16,13,21,19,117,102,75.0,40.0,460.0,86.9565
2022/2023,South South,Delta,Warri North,Ebrohimi,"Comprehensive High School, Ebrohimi",Male,ALL,NECO,33,26,40,33,283,274,70.5882,36.8421,584.2105,96.3964
2022/2023,South South,Delta,Warri North,Ebrohimi,"Comprehensive High School, Ebrohimi",Male,ALL,WAEC,39,32,46,38,296,274,75.0,36.3636,527.2727,92.2414
2022/2023,South South,Delta,Warri North,Ebrohimi,"Comprehensive High School, Ebrohimi",Male,Disabled,NABTEB,2,2,2,0,18,15,100.0,0.0,700.0,85.7143
2022/2023,South South,Delta,Warri North,Ebrohimi,"Comprehensive High School, Ebrohimi",Male,Disabled,NECO,4,2,4,5,15,13,50.0,50.0,300.0,83.3333
2022/2023,South South,Delta,Warri North,Ebrohimi,"Comprehensive High School, Ebrohimi",Male,Disabled,WAEC,4,2,4,5,25,23,50.0,50.0,500.0,90.0
2022/2023,South South,Delta,Warri North,Ebrohimi,"Government Secondary School, Ebrohimi",Female,ALL,NABTEB,8,6,8,9,38,36,75.0,50.0,375.0,93.3333
2022/2023,South South,Delta,Warri North,Ebrohimi,"Government Secondary School, Ebrohimi",Female,ALL,NECO,14,11,17,14,110,102,71.4286,37.5,537.5,93.0233
2022/2023,South South,Delta,Warri North,Ebrohimi,"Government Secondary School, Ebrohimi",Female,ALL,WAEC,18,15,21,19,135,123,77.7778,40.0,530.0,90.566
2022/2023,South South,Delta,Warri North,Ebrohimi,"Government Secondary School, Ebrohimi",Female,Disabled,NABTEB,2,2,2,0,0,0,100.0,0.0,0.0,0
2022/2023,South South,Delta,Warri North,Ebrohimi,"Government Secondary School, Ebrohimi",Female,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Ebrohimi,"Government Secondary School, Ebrohimi",Female,Disabled,WAEC,2,2,2,0,10,8,100.0,0.0,400.0,75.0
2022/2023,South South,Delta,Warri North,Ebrohimi,"Government Secondary School, Ebrohimi",Male,ALL,NABTEB,8,6,8,9,48,46,75.0,50.0,475.0,94.7368
2022/2023,South South,Delta,Warri North,Ebrohimi,"Government Secondary School, Ebrohimi",Male,ALL,NECO,14,11,17,14,122,115,71.4286,37.5,600.0,93.75
2022/2023,South South,Delta,Warri North,Ebrohimi,"Government Secondary School, Ebrohimi",Male,ALL,WAEC,18,15,23,19,150,138,77.7778,36.3636,536.3636,91.5254
2022/2023,South South,Delta,Warri North,Ebrohimi,"Government Secondary School, Ebrohimi",Male,Disabled,NABTEB,0,0,0,0,0,0,0,0,0,0
2022/2023,South South,Delta,Warri North,Ebrohimi,"Government Secondary School, Ebrohimi",Male,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Ebrohimi,"Government Secondary School, Ebrohimi",Male,Disabled,WAEC,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Ebrohimi,"Unity College, Warri North",Female,ALL,NABTEB,14,11,17,14,102,87,71.4286,37.5,500.0,85.0
2022/2023,South South,Delta,Warri North,Ebrohimi,"Unity College, Warri North",Female,ALL,NECO,25,19,29,24,181,164,69.2308,35.7143,507.1429,90.1408
2022/2023,South South,Delta,Warri North,Ebrohimi,"Unity College, Warri North",Female,ALL,WAEC,33,26,40,33,265,231,70.5882,36.8421,547.3684,86.5385
2022/2023,South South,Delta,Warri North,Ebrohimi,"Unity College, Warri North",Female,Disabled,NABTEB,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Ebrohimi,"Unity College, Warri North",Female,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Ebrohimi,"Unity College, Warri North",Female,Disabled,WAEC,2,2,4,5,10,8,100.0,50.0,200.0,75.0
2022/2023,South South,Delta,Warri North,Ebrohimi,"Unity College, Warri North",Male,ALL,NABTEB,12,11,13,9,94,77,83.3333,33.3333,616.6667,81.0811
2022/2023,South South,Delta,Warri North,Ebrohimi,"Unity College, Warri North",Male,ALL,NECO,19,15,25,24,181,179,70.0,41.6667,591.6667,98.5915
2022/2023,South South,Delta,Warri North,Ebrohimi,"Unity College, Warri North",Male,ALL,WAEC,27,21,33,28,260,238,71.4286,37.5,637.5,91.1765
2022/2023,South South,Delta,Warri North,Ebrohimi,"Unity College, Warri North",Male,Disabled,NABTEB,0,0,2,0,18,15,0,0.0,700.0,85.7143
2022/2023,South South,Delta,Warri North,Ebrohimi,"Unity College, Warri North",Male,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Ebrohimi,"Unity College, Warri North",Male,Disabled,WAEC,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Community Secondary School, Eghoro",Female,ALL,NABTEB,8,6,8,9,59,56,75.0,50.0,575.0,95.6522
2022/2023,South South,Delta,Warri North,Eghoro,"Community Secondary School, Eghoro",Female,ALL,NECO,14,11,17,14,110,102,71.4286,37.5,537.5,93.0233
2022/2023,South South,Delta,Warri North,Eghoro,"Community Secondary School, Eghoro",Female,ALL,WAEC,18,15,23,19,150,138,77.7778,36.3636,536.3636,91.5254
2022/2023,South South,Delta,Warri North,Eghoro,"Community Secondary School, Eghoro",Female,Disabled,NABTEB,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Community Secondary School, Eghoro",Female,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Community Secondary School, Eghoro",Female,Disabled,WAEC,2,2,2,0,10,8,100.0,0.0,400.0,75.0
2022/2023,South South,Delta,Warri North,Eghoro,"Community Secondary School, Eghoro",Male,ALL,NABTEB,6,4,8,9,71,69,66.6667,50.0,700.0,96.4286
2022/2023,South South,Delta,Warri North,Eghoro,"Community Secondary School, Eghoro",Male,ALL,NECO,10,6,13,9,122,110,60.0,33.3333,800.0,89.5833
2022/2023,South South,Delta,Warri North,Eghoro,"Community Secondary School, Eghoro",Male,ALL,WAEC,14,11,17,14,150,138,71.4286,37.5,737.5,91.5254
2022/2023,South South,Delta,Warri North,Eghoro,"Community Secondary School, Eghoro",Male,Disabled,NABTEB,0,0,2,0,18,15,0,0.0,700.0,85.7143
2022/2023,South South,Delta,Warri North,Eghoro,"Community Secondary School, Eghoro",Male,Disabled,NECO,0,0,2,0,15,13,0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Community Secondary School, Eghoro",Male,Disabled,WAEC,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Comprehensive High School, Eghoro",Female,ALL,NABTEB,8,6,8,9,59,56,75.0,50.0,575.0,95.6522
2022/2023,South South,Delta,Warri North,Eghoro,"Comprehensive High School, Eghoro",Female,ALL,NECO,14,11,17,14,110,102,71.4286,37.5,537.5,93.0233
2022/2023,South South,Delta,Warri North,Eghoro,"Comprehensive High School, Eghoro",Female,ALL,WAEC,19,15,23,19,150,138,70.0,36.3636,536.3636,91.5254
2022/2023,South South,Delta,Warri North,Eghoro,"Comprehensive High School, Eghoro",Female,Disabled,NABTEB,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Comprehensive High School, Eghoro",Female,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Comprehensive High School, Eghoro",Female,Disabled,WAEC,2,2,2,0,10,8,100.0,0.0,400.0,75.0
2022/2023,South South,Delta,Warri North,Eghoro,"Comprehensive High School, Eghoro",Male,ALL,NABTEB,8,6,10,9,71,69,75.0,40.0,560.0,96.4286
2022/2023,South South,Delta,Warri North,Eghoro,"Comprehensive High School, Eghoro",Male,ALL,NECO,14,11,17,14,122,115,71.4286,37.5,600.0,93.75
2022/2023,South South,Delta,Warri North,Eghoro,"Comprehensive High School, Eghoro",Male,ALL,WAEC,19,15,23,19,186,177,70.0,36.3636,663.6364,94.5205
2022/2023,South South,Delta,Warri North,Eghoro,"Comprehensive High School, Eghoro",Male,Disabled,NABTEB,0,0,2,0,18,15,0,0.0,700.0,85.7143
2022/2023,South South,Delta,Warri North,Eghoro,"Comprehensive High School, Eghoro",Male,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Comprehensive High School, Eghoro",Male,Disabled,WAEC,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Government Secondary School, Eghoro",Female,ALL,NABTEB,16,13,19,14,82,67,75.0,33.3333,355.5556,81.25
2022/2023,South South,Delta,Warri North,Eghoro,"Government Secondary School, Eghoro",Female,ALL,NECO,33,26,40,33,217,200,70.5882,36.8421,447.3684,91.7647
2022/2023,South South,Delta,Warri North,Eghoro,"Government Secondary School, Eghoro",Female,ALL,WAEC,43,34,52,47,352,302,72.7273,40.0,552.0,85.5072
2022/2023,South South,Delta,Warri North,Eghoro,"Government Secondary School, Eghoro",Female,Disabled,NABTEB,2,2,2,0,0,0,100.0,0.0,0.0,0
2022/2023,South South,Delta,Warri North,Eghoro,"Government Secondary School, Eghoro",Female,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Government Secondary School, Eghoro",Female,Disabled,WAEC,4,2,4,5,25,23,50.0,50.0,500.0,90.0
2022/2023,South South,Delta,Warri North,Eghoro,"Government Secondary School, Eghoro",Male,ALL,NABTEB,18,15,21,19,117,108,77.7778,40.0,460.0,91.3043
2022/2023,South South,Delta,Warri North,Eghoro,"Government Secondary School, Eghoro",Male,ALL,NECO,31,24,38,33,245,225,68.75,38.8889,533.3333,91.6667
2022/2023,South South,Delta,Warri North,Eghoro,"Government Secondary School, Eghoro",Male,ALL,WAEC,45,36,54,47,369,336,73.913,38.4615,557.6923,90.3448
2022/2023,South South,Delta,Warri North,Eghoro,"Government Secondary School, Eghoro",Male,Disabled,NABTEB,2,2,2,0,18,15,100.0,0.0,700.0,85.7143
2022/2023,South South,Delta,Warri North,Eghoro,"Government Secondary School, Eghoro",Male,Disabled,NECO,2,2,4,5,15,13,100.0,50.0,300.0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Government Secondary School, Eghoro",Male,Disabled,WAEC,4,2,4,5,15,13,50.0,50.0,300.0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Female,ALL,NABTEB,6,4,6,5,59,56,66.6667,33.3333,766.6667,95.6522
2022/2023,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Female,ALL,NECO,12,9,15,14,110,102,66.6667,42.8571,614.2857,93.0233
2022/2023,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Female,ALL,WAEC,18,15,23,19,166,159,77.7778,36.3636,590.9091,95.3846
2022/2023,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Female,Disabled,NABTEB,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Female,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Female,Disabled,WAEC,2,2,2,0,10,8,100.0,0.0,400.0,75.0
2022/2023,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Male,ALL,NABTEB,6,4,8,9,71,69,66.6667,50.0,700.0,96.4286
2022/2023,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Male,ALL,NECO,12,9,15,14,143,138,66.6667,42.8571,800.0,96.4286
2022/2023,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Male,ALL,WAEC,16,13,19,14,186,177,75.0,33.3333,811.1111,94.5205
2022/2023,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Male,Disabled,NABTEB,0,0,2,0,18,15,0,0.0,700.0,85.7143
2022/2023,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Male,Disabled,NECO,0,0,0,0,15,13,0,0,0,83.3333
2022/2023,South South,Delta,Warri North,Eghoro,"Unity College, Warri North",Male,Disabled,WAEC,0,0,2,0,15,13,0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Female,ALL,NABTEB,8,6,10,9,59,56,75.0,40.0,460.0,95.6522
2022/2023,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Female,ALL,NECO,14,11,17,14,125,123,71.4286,37.5,612.5,97.9592
2022/2023,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Female,ALL,WAEC,19,15,25,24,166,159,70.0,41.6667,541.6667,95.3846
2022/2023,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Female,Disabled,NABTEB,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Female,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Female,Disabled,WAEC,2,2,2,0,10,8,100.0,0.0,400.0,75.0
2022/2023,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Male,ALL,NABTEB,8,6,8,9,71,69,75.0,50.0,700.0,96.4286
2022/2023,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Male,ALL,NECO,12,9,15,14,122,115,66.6667,42.8571,685.7143,93.75
2022/2023,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Male,ALL,WAEC,18,15,21,19,166,156,77.7778,40.0,650.0,93.8462
2022/2023,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Male,Disabled,NABTEB,0,0,2,0,18,15,0,0.0,700.0,85.7143
2022/2023,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Male,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Gbokoda,"Community Secondary School, Gbokoda",Male,Disabled,WAEC,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Female,ALL,NABTEB,16,13,19,14,102,90,75.0,33.3333,444.4444,87.5
2022/2023,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Female,ALL,NECO,23,17,31,28,201,179,66.6667,40.0,526.6667,88.6076
2022/2023,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Female,ALL,WAEC,41,32,52,47,352,302,71.4286,40.0,552.0,85.5072
2022/2023,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Female,Disabled,NABTEB,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Female,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Female,Disabled,WAEC,4,2,4,5,25,23,50.0,50.0,500.0,90.0
2022/2023,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Male,ALL,NABTEB,14,11,17,14,117,108,71.4286,37.5,575.0,91.3043
2022/2023,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Male,ALL,NECO,25,19,31,28,245,231,69.2308,40.0,640.0,93.75
2022/2023,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Male,ALL,WAEC,39,32,48,43,352,333,75.0,39.1304,600.0,94.2029
2022/2023,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Male,Disabled,NABTEB,2,2,2,0,18,15,100.0,0.0,700.0,85.7143
2022/2023,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Male,Disabled,NECO,2,2,4,5,15,13,100.0,50.0,300.0,83.3333
2022/2023,South South,Delta,Warri North,Gbokoda,"Comprehensive High School, Gbokoda",Male,Disabled,WAEC,4,2,4,5,25,23,50.0,50.0,500.0,90.0
2022/2023,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Female,ALL,NABTEB,12,11,15,14,122,115,83.3333,42.8571,685.7143,93.75
2022/2023,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Female,ALL,NECO,23,17,31,28,237,220,66.6667,40.0,620.0,92.4731
2022/2023,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Female,ALL,WAEC,37,30,48,43,367,336,73.6842,39.1304,626.087,90.9722
2022/2023,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Female,Disabled,NABTEB,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Female,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Female,Disabled,WAEC,2,2,2,0,10,8,100.0,0.0,400.0,75.0
2022/2023,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Male,ALL,NABTEB,12,11,15,14,143,131,83.3333,42.8571,800.0,91.0714
2022/2023,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Male,ALL,NECO,25,19,33,28,283,274,69.2308,37.5,693.75,96.3964
2022/2023,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Male,ALL,WAEC,35,28,48,43,426,374,72.2222,39.1304,726.087,87.4251
2022/2023,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Male,Disabled,NABTEB,0,0,2,0,18,15,0,0.0,700.0,85.7143
2022/2023,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Male,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Gbokoda,"Government Secondary School, Gbokoda",Male,Disabled,WAEC,2,2,4,5,25,23,100.0,50.0,500.0,90.0
2022/2023,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Female,ALL,NABTEB,14,11,19,19,143,136,71.4286,44.4444,622.2222,94.6429
2022/2023,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Female,ALL,NECO,25,19,31,28,237,220,69.2308,40.0,620.0,92.4731
2022/2023,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Female,ALL,WAEC,37,30,44,38,316,287,73.6842,38.0952,590.4762,90.3226
2022/2023,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Female,Disabled,NABTEB,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Female,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Female,Disabled,WAEC,2,2,2,0,10,8,100.0,0.0,400.0,75.0
2022/2023,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Male,ALL,NABTEB,14,11,17,14,143,136,71.4286,37.5,700.0,94.6429
2022/2023,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Male,ALL,NECO,23,17,31,28,265,251,66.6667,40.0,693.3333,94.2308
2022/2023,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Male,ALL,WAEC,33,26,46,43,410,356,70.5882,40.9091,731.8182,86.3354
2022/2023,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Male,Disabled,NABTEB,0,0,0,0,18,15,0,0,0,85.7143
2022/2023,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Male,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri North,Gbokoda,"Unity College, Warri North",Male,Disabled,WAEC,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Female,ALL,NABTEB,12,11,15,14,122,110,83.3333,42.8571,685.7143,89.5833
2022/2023,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Female,ALL,NECO,25,19,33,28,252,241,69.2308,37.5,618.75,94.9495
2022/2023,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Female,ALL,WAEC,27,21,36,33,268,251,71.4286,41.1765,617.6471,93.3333
2022/2023,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Female,Disabled,NABTEB,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Female,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Female,Disabled,WAEC,2,2,4,5,25,23,100.0,50.0,500.0,90.0
2022/2023,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Male,ALL,NABTEB,12,11,15,14,117,108,83.3333,42.8571,657.1429,91.3043
2022/2023,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Male,ALL,NECO,23,17,31,28,283,274,66.6667,40.0,740.0,96.3964
2022/2023,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Male,ALL,WAEC,27,21,36,33,331,313,71.4286,41.1765,764.7059,93.8462
2022/2023,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Male,Disabled,NABTEB,2,2,2,0,18,15,100.0,0.0,700.0,85.7143
2022/2023,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Male,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri South,Bowen,"Community Secondary School, Bowen",Male,Disabled,WAEC,2,2,4,5,25,23,100.0,50.0,500.0,90.0
2022/2023,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Female,ALL,NABTEB,10,9,13,9,79,77,80.0,33.3333,516.6667,96.7742
2022/2023,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Female,ALL,NECO,19,15,25,24,161,159,70.0,41.6667,525.0,98.4127
2022/2023,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Female,ALL,WAEC,27,21,33,28,196,177,71.4286,37.5,481.25,89.6104
2022/2023,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Female,Disabled,NABTEB,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Female,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Female,Disabled,WAEC,2,2,2,0,10,8,100.0,0.0,400.0,75.0
2022/2023,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Male,ALL,NABTEB,10,9,10,9,71,54,80.0,40.0,560.0,75.0
2022/2023,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Male,ALL,NECO,18,13,21,19,143,138,66.6667,40.0,560.0,96.4286
2022/2023,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Male,ALL,WAEC,25,21,31,28,240,218,76.9231,40.0,626.6667,90.4255
2022/2023,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Male,Disabled,NABTEB,0,0,2,0,0,0,0,0.0,0.0,0
2022/2023,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Male,Disabled,NECO,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
2022/2023,South South,Delta,Warri South,Bowen,"Comprehensive High School, Bowen",Male,Disabled,WAEC,2,2,2,0,15,13,100.0,0.0,600.0,83.3333
