session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,South West,Osun,Osogbo,Alagba,"Unity College, Osogbo",Male,ALL,NECO,5,4,6,4,225,224,66.6667,33.3333,3266.6667,98.9796
2022/2023,South West,Osun,Osogbo,Alagba,"Unity College, Osogbo",Male,ALL,WAEC,7,6,9,9,303,265,75.0,40.0,2640.0,87.1212
2022/2023,South West,Osun,Osogbo,Alagba,"Unity College, Osogbo",Male,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Alagba,"Unity College, Osogbo",Male,Disabled,NECO,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Alagba,"Unity College, Osogbo",Male,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Are-Ago,"Community Secondary School, Are-Ago",Female,ALL,NABTEB,2,2,2,0,67,65,100.0,0.0,2900.0,96.5517
2022/2023,South West,Osun,Osogbo,Are-Ago,"Community Secondary School, Are-Ago",Female,ALL,NECO,3,2,4,4,101,88,50.0,50.0,2200.0,86.3636
2022/2023,South West,Osun,Osogbo,Are-Ago,"Community Secondary School, Are-Ago",Female,ALL,WAEC,5,4,6,4,133,127,66.6667,33.3333,1933.3333,94.8276
2022/2023,South West,Osun,Osogbo,Are-Ago,"Community Secondary School, Are-Ago",Female,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Are-Ago,"Community Secondary School, Are-Ago",Female,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Are-Ago,"Community Secondary School, Are-Ago",Female,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Are-Ago,"Community Secondary School, Are-Ago",Male,ALL,NABTEB,2,2,2,0,53,51,100.0,0.0,2300.0,95.6522
2022/2023,South West,Osun,Osogbo,Are-Ago,"Community Secondary School, Are-Ago",Male,ALL,NECO,3,2,4,4,115,99,50.0,50.0,2500.0,86.0
2022/2023,South West,Osun,Osogbo,Are-Ago,"Community Secondary School, Are-Ago",Male,ALL,WAEC,3,2,6,4,154,143,50.0,33.3333,2233.3333,92.5373
2022/2023,South West,Osun,Osogbo,Are-Ago,"Community Secondary School, Are-Ago",Male,Disabled,NABTEB,0,0,0,0,0,0,0,0,0,0
2022/2023,South West,Osun,Osogbo,Are-Ago,"Community Secondary School, Are-Ago",Male,Disabled,NECO,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Are-Ago,"Community Secondary School, Are-Ago",Male,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Are-Ago,"Comprehensive High School, Are-Ago",Female,ALL,NABTEB,3,2,4,4,115,99,50.0,50.0,2500.0,86.0
2022/2023,South West,Osun,Osogbo,Are-Ago,"Comprehensive High School, Are-Ago",Female,ALL,NECO,5,4,6,4,145,138,66.6667,33.3333,2100.0,95.2381
2022/2023,South West,Osun,Osogbo,Are-Ago,"Comprehensive High School, Are-Ago",Female,ALL,WAEC,7,6,8,4,186,162,75.0,25.0,2025.0,86.4198
2022/2023,South West,Osun,Osogbo,Are-Ago,"Comprehensive High School, Are-Ago",Female,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Are-Ago,"Comprehensive High School, Are-Ago",Female,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Are-Ago,"Comprehensive High School, Are-Ago",Female,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Are-Ago,"Comprehensive High School, Are-Ago",Male,ALL,NABTEB,2,2,2,0,106,88,100.0,0.0,4600.0,82.6087
2022/2023,South West,Osun,Osogbo,Are-Ago,"Comprehensive High School, Are-Ago",Male,ALL,NECO,3,2,6,4,158,148,50.0,33.3333,2300.0,92.7536
2022/2023,South West,Osun,Osogbo,Are-Ago,"Comprehensive High School, Are-Ago",Male,ALL,WAEC,5,4,6,4,168,162,66.6667,33.3333,2433.3333,95.8904
2022/2023,South West,Osun,Osogbo,Are-Ago,"Comprehensive High School, Are-Ago",Male,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Are-Ago,"Comprehensive High School, Are-Ago",Male,Disabled,NECO,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Are-Ago,"Comprehensive High School, Are-Ago",Male,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Are-Ago,"Government Secondary School, Are-Ago",Female,ALL,NABTEB,5,4,6,4,163,148,66.6667,33.3333,2366.6667,90.1408
2022/2023,South West,Osun,Osogbo,Are-Ago,"Government Secondary School, Are-Ago",Female,ALL,NECO,9,6,11,9,326,291,60.0,33.3333,2366.6667,88.7324
2022/2023,South West,Osun,Osogbo,Are-Ago,"Government Secondary School, Are-Ago",Female,ALL,WAEC,10,8,15,13,436,397,66.6667,37.5,2375.0,90.5263
2022/2023,South West,Osun,Osogbo,Are-Ago,"Government Secondary School, Are-Ago",Female,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Are-Ago,"Government Secondary School, Are-Ago",Female,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Are-Ago,"Government Secondary School, Are-Ago",Female,Disabled,WAEC,0,0,2,0,25,23,0,0.0,1100.0,90.9091
2022/2023,South West,Osun,Osogbo,Are-Ago,"Government Secondary School, Are-Ago",Male,ALL,NABTEB,3,2,4,4,129,113,50.0,50.0,2800.0,87.5
2022/2023,South West,Osun,Osogbo,Are-Ago,"Government Secondary School, Are-Ago",Male,ALL,NECO,7,6,8,4,317,300,75.0,25.0,3450.0,94.2029
2022/2023,South West,Osun,Osogbo,Are-Ago,"Government Secondary School, Are-Ago",Male,ALL,WAEC,9,8,11,9,379,344,80.0,33.3333,2750.0,90.303
2022/2023,South West,Osun,Osogbo,Are-Ago,"Government Secondary School, Are-Ago",Male,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Are-Ago,"Government Secondary School, Are-Ago",Male,Disabled,NECO,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Are-Ago,"Government Secondary School, Are-Ago",Male,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Are-Ago,"Unity College, Osogbo",Female,ALL,NABTEB,3,2,4,4,140,122,50.0,50.0,3050.0,86.8852
2022/2023,South West,Osun,Osogbo,Are-Ago,"Unity College, Osogbo",Female,ALL,NECO,7,6,8,4,225,201,75.0,25.0,2450.0,88.7755
2022/2023,South West,Osun,Osogbo,Are-Ago,"Unity College, Osogbo",Female,ALL,WAEC,9,8,11,9,303,270,80.0,33.3333,2200.0,88.6364
2022/2023,South West,Osun,Osogbo,Are-Ago,"Unity College, Osogbo",Female,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Are-Ago,"Unity College, Osogbo",Female,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Are-Ago,"Unity College, Osogbo",Female,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Are-Ago,"Unity College, Osogbo",Male,ALL,NABTEB,3,2,4,4,129,113,50.0,50.0,2800.0,87.5
2022/2023,South West,Osun,Osogbo,Are-Ago,"Unity College, Osogbo",Male,ALL,NECO,5,4,6,4,250,226,66.6667,33.3333,3633.3333,89.9083
2022/2023,South West,Osun,Osogbo,Are-Ago,"Unity College, Osogbo",Male,ALL,WAEC,7,6,9,9,282,265,75.0,40.0,2460.0,93.4959
2022/2023,South West,Osun,Osogbo,Are-Ago,"Unity College, Osogbo",Male,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Are-Ago,"Unity College, Osogbo",Male,Disabled,NECO,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Are-Ago,"Unity College, Osogbo",Male,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Community Secondary School, Ataoja  'A'",Female,ALL,NABTEB,2,2,2,0,71,69,100.0,0.0,3100.0,96.7742
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Community Secondary School, Ataoja  'A'",Female,ALL,NECO,5,4,6,4,145,138,66.6667,33.3333,2100.0,95.2381
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Community Secondary School, Ataoja  'A'",Female,ALL,WAEC,7,6,8,4,163,148,75.0,25.0,1775.0,90.1408
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Community Secondary School, Ataoja  'A'",Female,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Community Secondary School, Ataoja  'A'",Female,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Community Secondary School, Ataoja  'A'",Female,Disabled,WAEC,0,0,0,0,11,9,0,0,0,80.0
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Community Secondary School, Ataoja  'A'",Male,ALL,NABTEB,2,2,2,0,53,51,100.0,0.0,2300.0,95.6522
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Community Secondary School, Ataoja  'A'",Male,ALL,NECO,3,2,6,4,133,122,50.0,33.3333,1933.3333,91.3793
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Community Secondary School, Ataoja  'A'",Male,ALL,WAEC,5,4,6,4,186,162,66.6667,33.3333,2700.0,86.4198
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Community Secondary School, Ataoja  'A'",Male,Disabled,NABTEB,0,0,0,0,0,0,0,0,0,0
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Community Secondary School, Ataoja  'A'",Male,Disabled,NECO,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Community Secondary School, Ataoja  'A'",Male,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Comprehensive High School, Ataoja  'A'",Female,ALL,NABTEB,2,2,4,4,71,69,100.0,50.0,1550.0,96.7742
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Comprehensive High School, Ataoja  'A'",Female,ALL,NECO,3,2,6,4,163,157,50.0,33.3333,2366.6667,95.7746
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Comprehensive High School, Ataoja  'A'",Female,ALL,WAEC,5,4,8,4,168,162,66.6667,25.0,1825.0,95.8904
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Comprehensive High School, Ataoja  'A'",Female,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Comprehensive High School, Ataoja  'A'",Female,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Comprehensive High School, Ataoja  'A'",Female,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Comprehensive High School, Ataoja  'A'",Male,ALL,NABTEB,2,2,2,0,106,104,100.0,0.0,4600.0,97.8261
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Comprehensive High School, Ataoja  'A'",Male,ALL,NECO,3,2,6,4,181,178,50.0,33.3333,2633.3333,97.4684
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Comprehensive High School, Ataoja  'A'",Male,ALL,WAEC,5,4,6,4,207,182,66.6667,33.3333,3000.0,87.7778
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Comprehensive High School, Ataoja  'A'",Male,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Comprehensive High School, Ataoja  'A'",Male,Disabled,NECO,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Comprehensive High School, Ataoja  'A'",Male,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Government Secondary School, Ataoja  'A'",Female,ALL,NABTEB,2,2,4,4,67,65,100.0,50.0,1450.0,96.5517
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Government Secondary School, Ataoja  'A'",Female,ALL,NECO,5,4,6,4,145,138,66.6667,33.3333,2100.0,95.2381
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Government Secondary School, Ataoja  'A'",Female,ALL,WAEC,7,6,8,4,168,148,75.0,25.0,1825.0,87.6712
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Government Secondary School, Ataoja  'A'",Female,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Government Secondary School, Ataoja  'A'",Female,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Government Secondary School, Ataoja  'A'",Female,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Government Secondary School, Ataoja  'A'",Male,ALL,NABTEB,2,2,2,0,53,51,100.0,0.0,2300.0,95.6522
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Government Secondary School, Ataoja  'A'",Male,ALL,NECO,3,2,4,4,115,99,50.0,50.0,2500.0,86.0
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Government Secondary School, Ataoja  'A'",Male,ALL,WAEC,5,4,6,4,172,162,66.6667,33.3333,2500.0,93.3333
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Government Secondary School, Ataoja  'A'",Male,Disabled,NABTEB,0,0,0,0,0,0,0,0,0,0
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Government Secondary School, Ataoja  'A'",Male,Disabled,NECO,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Government Secondary School, Ataoja  'A'",Male,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Unity College, Osogbo",Female,ALL,NABTEB,5,4,6,4,163,148,66.6667,33.3333,2366.6667,90.1408
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Unity College, Osogbo",Female,ALL,NECO,9,6,11,9,287,270,60.0,33.3333,2083.3333,93.6
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Unity College, Osogbo",Female,ALL,WAEC,10,8,13,9,303,270,66.6667,28.5714,1885.7143,88.6364
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Unity College, Osogbo",Female,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Unity College, Osogbo",Female,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Unity College, Osogbo",Female,Disabled,WAEC,0,0,2,0,14,12,0,0.0,600.0,83.3333
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Unity College, Osogbo",Male,ALL,NABTEB,3,2,4,4,158,143,50.0,50.0,3450.0,89.8551
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Unity College, Osogbo",Male,ALL,NECO,7,6,8,4,269,252,75.0,25.0,2925.0,93.1624
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Unity College, Osogbo",Male,ALL,WAEC,9,8,9,9,303,265,80.0,40.0,2640.0,87.1212
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Unity College, Osogbo",Male,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Unity College, Osogbo",Male,Disabled,NECO,0,0,0,0,18,16,0,0,0,87.5
2022/2023,South West,Osun,Osogbo,Ataoja  'A',"Unity College, Osogbo",Male,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Community Secondary School, Abogunde/Sagba",Female,ALL,NABTEB,3,4,4,4,78,76,100.0,50.0,1700.0,97.0588
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Community Secondary School, Abogunde/Sagba",Female,ALL,NECO,5,4,6,4,138,134,66.6667,33.3333,2000.0,96.6667
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Community Secondary School, Abogunde/Sagba",Female,ALL,WAEC,7,6,9,9,156,136,75.0,40.0,1360.0,86.7647
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Community Secondary School, Abogunde/Sagba",Female,Disabled,NABTEB,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Community Secondary School, Abogunde/Sagba",Female,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Community Secondary School, Abogunde/Sagba",Female,Disabled,WAEC,0,0,0,0,9,7,0,0,0,75.0
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Community Secondary School, Abogunde/Sagba",Male,ALL,NABTEB,2,2,2,0,67,65,100.0,0.0,2900.0,96.5517
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Community Secondary School, Abogunde/Sagba",Male,ALL,NECO,3,2,6,4,149,143,50.0,33.3333,2166.6667,95.3846
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Community Secondary School, Abogunde/Sagba",Male,ALL,WAEC,5,4,6,4,163,141,66.6667,33.3333,2366.6667,85.9155
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Community Secondary School, Abogunde/Sagba",Male,Disabled,NABTEB,0,0,0,0,16,14,0,0,0,85.7143
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Community Secondary School, Abogunde/Sagba",Male,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Community Secondary School, Abogunde/Sagba",Male,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,ALL,NABTEB,3,4,6,4,133,125,100.0,33.3333,1933.3333,93.1034
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,ALL,NECO,7,6,9,9,209,192,75.0,40.0,1820.0,91.2088
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,ALL,WAEC,10,10,13,13,269,240,83.3333,42.8571,1671.4286,88.8889
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Disabled,NABTEB,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Female,Disabled,WAEC,2,2,2,0,21,18,100.0,0.0,900.0,88.8889
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,ALL,NABTEB,3,4,6,4,158,143,100.0,33.3333,2300.0,89.8551
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,ALL,NECO,9,8,11,9,340,323,80.0,33.3333,2466.6667,94.5946
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,ALL,WAEC,10,10,13,13,353,328,83.3333,42.8571,2200.0,92.2078
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Disabled,NABTEB,0,0,0,0,16,14,0,0,0,85.7143
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Disabled,NECO,0,0,2,0,28,25,0,0.0,1200.0,91.6667
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Disabled,WAEC,2,2,2,0,23,21,100.0,0.0,1000.0,90.0
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,ALL,NABTEB,2,2,2,0,57,55,100.0,0.0,2500.0,96.0
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,ALL,NECO,3,2,4,4,85,76,50.0,50.0,1850.0,89.1892
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,ALL,WAEC,5,4,6,4,99,90,66.6667,33.3333,1433.3333,90.6977
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Disabled,NABTEB,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Disabled,WAEC,0,0,0,0,9,7,0,0,0,75.0
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,ALL,NABTEB,2,2,2,0,67,65,100.0,0.0,2900.0,96.5517
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,ALL,NECO,3,2,4,4,112,102,50.0,50.0,2450.0,89.7959
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,ALL,WAEC,5,4,6,4,131,122,66.6667,33.3333,1900.0,92.9825
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Disabled,NABTEB,0,0,0,0,16,14,0,0,0,85.7143
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,ALL,NABTEB,3,4,6,4,117,104,100.0,33.3333,1700.0,88.2353
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,ALL,NECO,7,6,9,9,225,208,75.0,40.0,1960.0,91.8367
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,ALL,WAEC,10,10,13,13,314,272,83.3333,42.8571,1957.1429,86.1314
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Disabled,NABTEB,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Disabled,WAEC,0,0,0,0,9,7,0,0,0,75.0
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,ALL,NABTEB,3,4,4,4,138,118,100.0,50.0,3000.0,85.0
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,ALL,NECO,5,4,8,9,223,222,66.6667,50.0,2425.0,98.9691
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,ALL,WAEC,7,6,9,9,294,277,75.0,40.0,2560.0,93.75
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Disabled,NABTEB,0,0,0,0,18,16,0,0,0,87.5
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,ALL,NABTEB,2,2,4,4,57,55,100.0,50.0,1250.0,96.0
2023/2024,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,ALL,NECO,3,2,4,4,103,92,50.0,50.0,2250.0,88.8889
2023/2024,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,ALL,WAEC,7,6,8,9,142,136,75.0,50.0,1550.0,95.1613
2023/2024,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Disabled,NABTEB,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Disabled,WAEC,0,0,0,0,9,7,0,0,0,75.0
2023/2024,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,ALL,NABTEB,2,2,2,0,67,65,100.0,0.0,2900.0,96.5517
2023/2024,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,ALL,NECO,3,2,4,4,112,102,50.0,50.0,2450.0,89.7959
2023/2024,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,ALL,WAEC,5,4,8,9,163,157,66.6667,50.0,1775.0,95.7746
2023/2024,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Disabled,NABTEB,0,0,0,0,16,14,0,0,0,85.7143
2023/2024,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Disabled,WAEC,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,ALL,NABTEB,3,4,4,4,78,65,100.0,50.0,1700.0,82.3529
2023/2024,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,ALL,NECO,5,4,8,9,156,150,66.6667,50.0,1700.0,95.5882
2023/2024,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,ALL,WAEC,7,6,9,9,197,182,75.0,40.0,1720.0,91.8605
2023/2024,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Disabled,NABTEB,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Disabled,NECO,0,0,0,0,14,12,0,0,0,83.3333
2023/2024,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Disabled,WAEC,0,0,0,0,9,7,0,0,0,75.0
