"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2020/2021","Female","disabled","WAEC","1-year","University","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","58","28","21","25","0","0","30","8","0"
"2020/2021","Female","disabled","WAEC","1-year","University","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","22","12","6","7","0","0","10","7","0"
"2020/2021","Female","disabled","WAEC","2-year","College of Education","lga","Balanga","North East","Gombe","Balanga","","","0","28","16","0","0","0","0","12","16","0"
"2020/2021","Female","disabled","WAEC","2-year","College of Education","lga","Gombe","North East","Gombe","Gombe","","","0","9","6","0","0","0","0","3","6","0"
"2020/2021","Female","disabled","WAEC","2-year","College of Education","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","15","8","0","0","0","0","7","8","0"
"2020/2021","Female","disabled","WAEC","2-year","College of Education","lga","Nafada","North East","Gombe","Nafada","","","0","44","24","3","3","0","0","20","21","0"
"2020/2021","Female","disabled","WAEC","2-year","College of Education","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","43","24","0","0","0","0","19","24","0"
"2020/2021","Female","disabled","WAEC","2-year","Polytechnic","lga","Balanga","North East","Gombe","Balanga","","","0","9","6","0","0","0","0","3","6","0"
"2020/2021","Female","disabled","WAEC","2-year","Polytechnic","lga","Gombe","North East","Gombe","Gombe","","","0","52","28","3","3","0","0","24","25","0"
"2020/2021","Female","disabled","WAEC","2-year","Polytechnic","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","15","8","0","0","0","0","7","8","0"
"2020/2021","Female","disabled","WAEC","2-year","Polytechnic","lga","Nafada","North East","Gombe","Nafada","","","0","31","16","3","4","0","0","15","13","0"
"2020/2021","Female","disabled","WAEC","2-year","Polytechnic","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","11","6","0","0","0","0","5","6","0"
"2020/2021","Female","disabled","WAEC","2-year","University","lga","Balanga","North East","Gombe","Balanga","","","0","28","12","3","4","0","0","16","9","0"
"2020/2021","Female","disabled","WAEC","2-year","University","lga","Gombe","North East","Gombe","Gombe","","","0","7","4","0","0","0","0","3","4","0"
"2020/2021","Female","disabled","WAEC","2-year","University","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","37","20","3","3","0","0","17","17","0"
"2020/2021","Female","disabled","WAEC","2-year","University","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","12","8","3","3","0","0","4","5","0"
"2020/2021","Female","disabled","WAEC","3-5-year","College of Education","lga","Balanga","North East","Gombe","Balanga","","","0","23","12","0","0","0","0","11","12","0"
"2020/2021","Female","disabled","WAEC","3-5-year","College of Education","lga","Gombe","North East","Gombe","Gombe","","","0","5","4","0","0","0","0","1","4","0"
"2020/2021","Female","disabled","WAEC","3-5-year","College of Education","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","10","6","0","0","0","0","4","6","0"
"2020/2021","Female","disabled","WAEC","3-5-year","College of Education","lga","Nafada","North East","Gombe","Nafada","","","0","28","14","0","0","0","0","14","14","0"
"2020/2021","Female","disabled","WAEC","3-5-year","College of Education","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","30","14","0","0","0","0","16","14","0"
"2020/2021","Female","disabled","WAEC","3-5-year","Polytechnic","lga","Balanga","North East","Gombe","Balanga","","","0","8","4","0","0","0","0","4","4","0"
"2020/2021","Female","disabled","WAEC","3-5-year","Polytechnic","lga","Gombe","North East","Gombe","Gombe","","","0","34","20","0","0","0","0","14","20","0"
"2020/2021","Female","disabled","WAEC","3-5-year","Polytechnic","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","10","6","0","0","0","0","4","6","0"
"2020/2021","Female","disabled","WAEC","3-5-year","Polytechnic","lga","Nafada","North East","Gombe","Nafada","","","0","25","12","0","0","0","0","13","12","0"
"2020/2021","Female","disabled","WAEC","3-5-year","Polytechnic","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","11","6","0","0","0","0","5","6","0"
"2020/2021","Female","disabled","WAEC","3-5-year","University","lga","Balanga","North East","Gombe","Balanga","","","0","18","12","0","0","0","0","6","12","0"
"2020/2021","Female","disabled","WAEC","3-5-year","University","lga","Gombe","North East","Gombe","Gombe","","","0","2","2","0","0","0","0","0","2","0"
"2020/2021","Female","disabled","WAEC","3-5-year","University","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","27","16","0","0","0","0","11","16","0"
"2020/2021","Female","disabled","WAEC","3-5-year","University","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","9","6","0","0","0","0","3","6","0"
"2020/2021","Female","disabled","WAEC","5+-year","College of Education","lga","Balanga","North East","Gombe","Balanga","","","0","11","6","0","0","0","0","5","6","0"
"2020/2021","Female","disabled","WAEC","5+-year","College of Education","lga","Gombe","North East","Gombe","Gombe","","","0","5","2","0","0","0","0","3","2","0"
"2020/2021","Female","disabled","WAEC","5+-year","College of Education","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","8","4","0","0","0","0","4","4","0"
"2020/2021","Female","disabled","WAEC","5+-year","College of Education","lga","Nafada","North East","Gombe","Nafada","","","0","12","8","0","0","0","0","4","8","0"
"2020/2021","Female","disabled","WAEC","5+-year","College of Education","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","16","12","0","0","0","0","4","12","0"
"2020/2021","Female","disabled","WAEC","5+-year","Polytechnic","lga","Balanga","North East","Gombe","Balanga","","","0","5","2","0","0","0","0","3","2","0"
"2020/2021","Female","disabled","WAEC","5+-year","Polytechnic","lga","Gombe","North East","Gombe","Gombe","","","0","21","10","0","0","0","0","11","10","0"
"2020/2021","Female","disabled","WAEC","5+-year","Polytechnic","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","8","2","0","0","0","0","6","2","0"
"2020/2021","Female","disabled","WAEC","5+-year","Polytechnic","lga","Nafada","North East","Gombe","Nafada","","","0","12","10","0","0","0","0","2","10","0"
"2020/2021","Female","disabled","WAEC","5+-year","Polytechnic","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","8","2","0","0","0","0","6","2","0"
"2020/2021","Female","disabled","WAEC","5+-year","University","lga","Balanga","North East","Gombe","Balanga","","","0","9","4","0","0","0","0","5","4","0"
"2020/2021","Female","disabled","WAEC","5+-year","University","lga","Gombe","North East","Gombe","Gombe","","","0","2","0","0","0","0","0","2","0","0"
"2020/2021","Female","disabled","WAEC","5+-year","University","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","16","8","0","0","0","0","8","8","0"
"2020/2021","Female","disabled","WAEC","5+-year","University","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","7","2","0","0","0","0","5","2","0"
"2020/2021","Male","all","NABTEB","1-year","College of Education","lga","Balanga","North East","Gombe","Balanga","","","0","205","123","39","33","9","0","82","84","9"
"2020/2021","Male","all","NABTEB","1-year","College of Education","lga","Gombe","North East","Gombe","Gombe","","","0","83","46","14","14","0","0","37","32","0"
"2020/2021","Male","all","NABTEB","1-year","College of Education","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","108","63","13","15","0","0","45","50","0"
"2020/2021","Male","all","NABTEB","1-year","College of Education","lga","Nafada","North East","Gombe","Nafada","","","0","229","139","39","38","5","0","90","100","5"
"2020/2021","Male","all","NABTEB","1-year","College of Education","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","322","193","58","46","12","0","129","135","12"
"2020/2021","Male","all","NABTEB","1-year","Polytechnic","lga","Balanga","North East","Gombe","Balanga","","","0","83","49","13","14","0","0","34","36","0"
"2020/2021","Male","all","NABTEB","1-year","Polytechnic","lga","Gombe","North East","Gombe","Gombe","","","0","364","214","55","54","4","0","150","159","4"
"2020/2021","Male","all","NABTEB","1-year","Polytechnic","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","84","48","14","14","0","0","36","34","0"
"2020/2021","Male","all","NABTEB","1-year","Polytechnic","lga","Nafada","North East","Gombe","Nafada","","","0","240","146","49","37","12","0","94","97","12"
"2020/2021","Male","all","NABTEB","1-year","Polytechnic","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","94","55","19","19","0","0","39","36","0"
"2020/2021","Male","all","NABTEB","1-year","University","lga","Balanga","North East","Gombe","Balanga","","","0","144","81","22","20","4","0","63","59","4"
"2020/2021","Male","all","NABTEB","1-year","University","lga","Gombe","North East","Gombe","Gombe","","","0","45","23","5","5","0","0","22","18","0"
"2020/2021","Male","all","NABTEB","1-year","University","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","271","160","46","43","4","0","111","114","4"
"2020/2021","Male","all","NABTEB","1-year","University","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","80","43","8","10","0","0","37","35","0"
"2020/2021","Male","all","NABTEB","2-year","College of Education","lga","Balanga","North East","Gombe","Balanga","","","0","126","76","24","28","0","0","50","52","0"
"2020/2021","Male","all","NABTEB","2-year","College of Education","lga","Gombe","North East","Gombe","Gombe","","","0","52","28","9","10","0","0","24","19","0"
"2020/2021","Male","all","NABTEB","2-year","College of Education","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","67","38","13","15","0","0","29","25","0"
"2020/2021","Male","all","NABTEB","2-year","College of Education","lga","Nafada","North East","Gombe","Nafada","","","0","156","94","35","33","5","0","62","59","5"
"2020/2021","Male","all","NABTEB","2-year","College of Education","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","203","121","44","34","12","0","82","77","12"
"2020/2021","Male","all","NABTEB","2-year","Polytechnic","lga","Balanga","North East","Gombe","Balanga","","","0","54","30","8","10","0","0","24","22","0"
"2020/2021","Male","all","NABTEB","2-year","Polytechnic","lga","Gombe","North East","Gombe","Gombe","","","0","231","133","45","49","0","0","98","88","0"
"2020/2021","Male","all","NABTEB","2-year","Polytechnic","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","52","31","9","10","0","0","21","22","0"
"2020/2021","Male","all","NABTEB","2-year","Polytechnic","lga","Nafada","North East","Gombe","Nafada","","","0","149","89","33","25","8","0","60","56","8"
"2020/2021","Male","all","NABTEB","2-year","Polytechnic","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","57","33","14","14","0","0","24","19","0"
"2020/2021","Male","all","NABTEB","2-year","University","lga","Balanga","North East","Gombe","Balanga","","","0","90","48","13","15","0","0","42","35","0"
"2020/2021","Male","all","NABTEB","2-year","University","lga","Gombe","North East","Gombe","Gombe","","","0","26","15","5","5","0","0","11","10","0"
"2020/2021","Male","all","NABTEB","2-year","University","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","175","107","32","35","0","0","68","75","0"
"2020/2021","Male","all","NABTEB","2-year","University","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","52","31","8","10","0","0","21","23","0"
"2020/2021","Male","all","NABTEB","3-5-year","College of Education","lga","Balanga","North East","Gombe","Balanga","","","0","81","44","22","18","4","0","37","22","4"
"2020/2021","Male","all","NABTEB","3-5-year","College of Education","lga","Gombe","North East","Gombe","Gombe","","","0","28","18","4","5","0","0","10","14","0"
"2020/2021","Male","all","NABTEB","3-5-year","College of Education","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","42","26","8","0","8","0","16","18","8"
"2020/2021","Male","all","NABTEB","3-5-year","College of Education","lga","Nafada","North East","Gombe","Nafada","","","0","101","58","21","14","9","0","43","37","9"
"2020/2021","Male","all","NABTEB","3-5-year","College of Education","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","125","82","32","25","9","0","43","50","9"
"2020/2021","Male","all","NABTEB","3-5-year","Polytechnic","lga","Balanga","North East","Gombe","Balanga","","","0","36","23","4","5","0","0","13","19","0"
"2020/2021","Male","all","NABTEB","3-5-year","Polytechnic","lga","Gombe","North East","Gombe","Gombe","","","0","148","83","27","5","22","0","65","56","22"
"2020/2021","Male","all","NABTEB","3-5-year","Polytechnic","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","35","23","9","5","5","0","12","14","5"
"2020/2021","Male","all","NABTEB","3-5-year","Polytechnic","lga","Nafada","North East","Gombe","Nafada","","","0","96","59","23","20","5","0","37","36","5"
"2020/2021","Male","all","NABTEB","3-5-year","Polytechnic","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","38","21","9","9","0","0","17","12","0"
"2020/2021","Male","all","NABTEB","3-5-year","University","lga","Balanga","North East","Gombe","Balanga","","","0","59","37","8","5","4","0","22","29","4"
"2020/2021","Male","all","NABTEB","3-5-year","University","lga","Gombe","North East","Gombe","Gombe","","","0","17","8","0","0","0","0","9","8","0"
"2020/2021","Male","all","NABTEB","3-5-year","University","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","110","67","22","15","8","0","43","45","8"
"2020/2021","Male","all","NABTEB","3-5-year","University","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","33","18","4","5","0","0","15","14","0"
"2020/2021","Male","all","NABTEB","5+-year","College of Education","lga","Balanga","North East","Gombe","Balanga","","","0","46","26","0","0","0","0","20","26","0"
"2020/2021","Male","all","NABTEB","5+-year","College of Education","lga","Gombe","North East","Gombe","Gombe","","","0","17","10","4","0","4","0","7","6","4"
"2020/2021","Male","all","NABTEB","5+-year","College of Education","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","21","10","0","0","0","0","11","10","0"
"2020/2021","Male","all","NABTEB","5+-year","College of Education","lga","Nafada","North East","Gombe","Nafada","","","0","42","23","0","0","0","0","20","23","0"
"2020/2021","Male","all","NABTEB","5+-year","College of Education","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","75","50","4","5","0","0","25","46","0"
"2020/2021","Male","all","NABTEB","5+-year","Polytechnic","lga","Balanga","North East","Gombe","Balanga","","","0","21","11","4","0","4","0","10","7","4"
"2020/2021","Male","all","NABTEB","5+-year","Polytechnic","lga","Gombe","North East","Gombe","Gombe","","","0","77","47","5","5","0","0","30","42","0"
"2020/2021","Male","all","NABTEB","5+-year","Polytechnic","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","19","13","0","0","0","0","6","13","0"
"2020/2021","Male","all","NABTEB","5+-year","Polytechnic","lga","Nafada","North East","Gombe","Nafada","","","0","54","31","0","0","0","0","23","31","0"
"2020/2021","Male","all","NABTEB","5+-year","Polytechnic","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","21","15","0","0","0","0","6","15","0"
"2020/2021","Male","all","NABTEB","5+-year","University","lga","Balanga","North East","Gombe","Balanga","","","0","30","18","0","0","0","0","12","18","0"
"2020/2021","Male","all","NABTEB","5+-year","University","lga","Gombe","North East","Gombe","Gombe","","","0","9","5","0","0","0","0","4","5","0"
"2020/2021","Male","all","NABTEB","5+-year","University","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","72","35","9","5","5","0","37","26","5"
"2020/2021","Male","all","NABTEB","5+-year","University","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","19","13","0","0","0","0","6","13","0"
"2020/2021","Male","all","NECO","1-year","College of Education","lga","Balanga","North East","Gombe","Balanga","","","0","378","221","72","61","12","0","157","149","12"
"2020/2021","Male","all","NECO","1-year","College of Education","lga","Gombe","North East","Gombe","Gombe","","","0","179","110","42","40","2","0","69","68","2"
"2020/2021","Male","all","NECO","1-year","College of Education","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","179","103","38","35","3","0","76","65","3"
"2020/2021","Male","all","NECO","1-year","College of Education","lga","Nafada","North East","Gombe","Nafada","","","0","440","259","83","85","4","0","181","176","4"
"2020/2021","Male","all","NECO","1-year","College of Education","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","603","357","127","120","9","0","246","230","9"
"2020/2021","Male","all","NECO","1-year","Polytechnic","lga","Balanga","North East","Gombe","Balanga","","","0","151","87","33","27","7","0","64","54","7"
"2020/2021","Male","all","NECO","1-year","Polytechnic","lga","Gombe","North East","Gombe","Gombe","","","0","648","377","121","110","14","0","271","256","14"
"2020/2021","Male","all","NECO","1-year","Polytechnic","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","162","92","34","26","8","0","70","58","8"
"2020/2021","Male","all","NECO","1-year","Polytechnic","lga","Nafada","North East","Gombe","Nafada","","","0","455","266","89","80","10","0","189","177","10"
"2020/2021","Male","all","NECO","1-year","Polytechnic","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","162","97","39","36","4","0","65","58","4"
"2020/2021","Male","all","NECO","1-year","University","lga","Balanga","North East","Gombe","Balanga","","","0","259","150","38","39","0","0","109","112","0"
"2020/2021","Male","all","NECO","1-year","University","lga","Gombe","North East","Gombe","Gombe","","","0","95","53","17","18","0","0","42","36","0"
"2020/2021","Male","all","NECO","1-year","University","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","524","312","106","98","10","0","212","206","10"
"2020/2021","Male","all","NECO","1-year","University","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","151","90","30","26","4","0","61","60","4"
"2020/2021","Male","all","NECO","2-year","College of Education","lga","Balanga","North East","Gombe","Balanga","","","0","237","139","42","40","4","0","98","97","4"
"2020/2021","Male","all","NECO","2-year","College of Education","lga","Gombe","North East","Gombe","Gombe","","","0","112","69","26","27","0","0","43","43","0"
"2020/2021","Male","all","NECO","2-year","College of Education","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","115","69","25","21","4","0","46","44","4"
"2020/2021","Male","all","NECO","2-year","College of Education","lga","Nafada","North East","Gombe","Nafada","","","0","278","162","58","46","15","0","116","104","15"
"2020/2021","Male","all","NECO","2-year","College of Education","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","370","222","85","71","16","0","148","137","16"
"2020/2021","Male","all","NECO","2-year","Polytechnic","lga","Balanga","North East","Gombe","Balanga","","","0","92","55","17","18","0","0","37","38","0"
"2020/2021","Male","all","NECO","2-year","Polytechnic","lga","Gombe","North East","Gombe","Gombe","","","0","417","242","80","71","11","0","175","162","11"
"2020/2021","Male","all","NECO","2-year","Polytechnic","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","105","62","16","18","0","0","43","46","0"
"2020/2021","Male","all","NECO","2-year","Polytechnic","lga","Nafada","North East","Gombe","Nafada","","","0","302","179","58","53","8","0","123","121","8"
"2020/2021","Male","all","NECO","2-year","Polytechnic","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","105","62","20","22","0","0","43","42","0"
"2020/2021","Male","all","NECO","2-year","University","lga","Balanga","North East","Gombe","Balanga","","","0","171","100","28","27","3","0","71","72","3"
"2020/2021","Male","all","NECO","2-year","University","lga","Gombe","North East","Gombe","Gombe","","","0","51","28","9","9","0","0","23","19","0"
"2020/2021","Male","all","NECO","2-year","University","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","325","194","62","48","16","0","131","132","16"
"2020/2021","Male","all","NECO","2-year","University","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","100","57","21","18","4","0","43","36","4"
"2020/2021","Male","all","NECO","3-5-year","College of Education","lga","Balanga","North East","Gombe","Balanga","","","0","146","91","28","28","3","0","55","63","3"
"2020/2021","Male","all","NECO","3-5-year","College of Education","lga","Gombe","North East","Gombe","Gombe","","","0","72","44","12","14","0","0","28","32","0"
"2020/2021","Male","all","NECO","3-5-year","College of Education","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","75","44","16","8","8","0","31","28","8"
"2020/2021","Male","all","NECO","3-5-year","College of Education","lga","Nafada","North East","Gombe","Nafada","","","0","184","111","40","38","6","0","73","71","6"
"2020/2021","Male","all","NECO","3-5-year","College of Education","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","255","151","49","46","8","0","104","102","8"
"2020/2021","Male","all","NECO","3-5-year","Polytechnic","lga","Balanga","North East","Gombe","Balanga","","","0","61","37","12","14","0","0","24","25","0"
"2020/2021","Male","all","NECO","3-5-year","Polytechnic","lga","Gombe","North East","Gombe","Gombe","","","0","268","164","54","47","11","0","104","110","11"
"2020/2021","Male","all","NECO","3-5-year","Polytechnic","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","62","34","8","8","0","0","28","26","0"
"2020/2021","Male","all","NECO","3-5-year","Polytechnic","lga","Nafada","North East","Gombe","Nafada","","","0","182","108","36","32","7","0","74","72","7"
"2020/2021","Male","all","NECO","3-5-year","Polytechnic","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","69","44","16","14","3","0","25","28","3"
"2020/2021","Male","all","NECO","3-5-year","University","lga","Balanga","North East","Gombe","Balanga","","","0","102","60","24","14","11","0","42","36","11"
"2020/2021","Male","all","NECO","3-5-year","University","lga","Gombe","North East","Gombe","Gombe","","","0","43","25","9","9","0","0","18","16","0"
"2020/2021","Male","all","NECO","3-5-year","University","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","217","131","40","39","4","0","86","91","4"
"2020/2021","Male","all","NECO","3-5-year","University","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","64","39","13","14","0","0","25","26","0"
"2020/2021","Male","all","NECO","5+-year","College of Education","lga","Balanga","North East","Gombe","Balanga","","","0","93","59","20","20","4","0","34","39","4"
"2020/2021","Male","all","NECO","5+-year","College of Education","lga","Gombe","North East","Gombe","Gombe","","","0","41","25","12","5","7","0","16","13","7"
"2020/2021","Male","all","NECO","5+-year","College of Education","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","53","30","8","8","0","0","23","22","0"
"2020/2021","Male","all","NECO","5+-year","College of Education","lga","Nafada","North East","Gombe","Nafada","","","0","102","64","28","24","8","0","38","36","8"
"2020/2021","Male","all","NECO","5+-year","College of Education","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","122","72","28","23","8","0","50","44","8"
"2020/2021","Male","all","NECO","5+-year","Polytechnic","lga","Balanga","North East","Gombe","Balanga","","","0","36","21","8","5","4","0","15","13","4"
"2020/2021","Male","all","NECO","5+-year","Polytechnic","lga","Gombe","North East","Gombe","Gombe","","","0","147","84","28","20","12","0","63","56","12"
"2020/2021","Male","all","NECO","5+-year","Polytechnic","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","38","21","8","8","0","0","17","13","0"
"2020/2021","Male","all","NECO","5+-year","Polytechnic","lga","Nafada","North East","Gombe","Nafada","","","0","98","61","20","24","0","0","37","41","0"
"2020/2021","Male","all","NECO","5+-year","Polytechnic","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","33","21","8","5","4","0","12","13","4"
"2020/2021","Male","all","NECO","5+-year","University","lga","Balanga","North East","Gombe","Balanga","","","0","62","38","12","14","0","0","24","26","0"
"2020/2021","Male","all","NECO","5+-year","University","lga","Gombe","North East","Gombe","Gombe","","","0","15","9","4","0","4","0","6","5","4"
"2020/2021","Male","all","NECO","5+-year","University","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","127","77","28","25","4","0","50","49","4"
"2020/2021","Male","all","NECO","5+-year","University","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","38","23","8","4","4","0","15","15","4"
"2020/2021","Male","all","WAEC","1-year","College of Education","lga","Balanga","North East","Gombe","Balanga","","","0","519","304","103","90","13","0","215","201","13"
"2020/2021","Male","all","WAEC","1-year","College of Education","lga","Gombe","North East","Gombe","Gombe","","","0","208","124","43","35","8","0","84","81","8"
"2020/2021","Male","all","WAEC","1-year","College of Education","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","253","153","50","42","8","0","100","103","8"
"2020/2021","Male","all","WAEC","1-year","College of Education","lga","Nafada","North East","Gombe","Nafada","","","0","559","330","105","106","4","0","229","225","4"
"2020/2021","Male","all","WAEC","1-year","College of Education","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","782","467","155","134","21","0","315","312","21"
"2020/2021","Male","all","WAEC","1-year","Polytechnic","lga","Balanga","North East","Gombe","Balanga","","","0","196","111","36","32","5","0","85","75","5"
"2020/2021","Male","all","WAEC","1-year","Polytechnic","lga","Gombe","North East","Gombe","Gombe","","","0","858","502","149","129","21","0","356","353","21"
"2020/2021","Male","all","WAEC","1-year","Polytechnic","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","228","132","40","36","4","0","96","92","4"
"2020/2021","Male","all","WAEC","1-year","Polytechnic","lga","Nafada","North East","Gombe","Nafada","","","0","575","339","103","95","9","0","236","236","9"
"2020/2021","Male","all","WAEC","1-year","Polytechnic","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","223","134","46","43","4","0","89","88","4"
"2020/2021","Male","all","WAEC","1-year","University","lga","Balanga","North East","Gombe","Balanga","","","0","344","202","57","53","6","0","142","145","6"
"2020/2021","Male","all","WAEC","1-year","University","lga","Gombe","North East","Gombe","Gombe","","","0","102","60","20","18","2","0","42","40","2"
"2020/2021","Male","all","WAEC","1-year","University","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","666","393","126","110","17","0","273","267","17"
"2020/2021","Male","all","WAEC","1-year","University","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","226","130","39","36","3","0","96","91","3"
"2020/2021","Male","all","WAEC","2-year","College of Education","lga","Balanga","North East","Gombe","Balanga","","","0","320","190","63","58","6","0","130","127","6"
"2020/2021","Male","all","WAEC","2-year","College of Education","lga","Gombe","North East","Gombe","Gombe","","","0","139","85","27","21","6","0","54","58","6"
"2020/2021","Male","all","WAEC","2-year","College of Education","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","164","100","33","28","5","0","64","67","5"
"2020/2021","Male","all","WAEC","2-year","College of Education","lga","Nafada","North East","Gombe","Nafada","","","0","359","216","74","60","15","0","143","142","15"
"2020/2021","Male","all","WAEC","2-year","College of Education","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","487","286","101","89","14","0","201","185","14"
"2020/2021","Male","all","WAEC","2-year","Polytechnic","lga","Balanga","North East","Gombe","Balanga","","","0","122","72","20","21","0","0","50","52","0"
"2020/2021","Male","all","WAEC","2-year","Polytechnic","lga","Gombe","North East","Gombe","Gombe","","","0","544","317","94","85","11","0","227","223","11"
"2020/2021","Male","all","WAEC","2-year","Polytechnic","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","142","84","26","22","4","0","58","58","4"
"2020/2021","Male","all","WAEC","2-year","Polytechnic","lga","Nafada","North East","Gombe","Nafada","","","0","351","204","66","57","10","0","147","138","10"
"2020/2021","Male","all","WAEC","2-year","Polytechnic","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","137","81","27","25","2","0","56","54","2"
"2020/2021","Male","all","WAEC","2-year","University","lga","Balanga","North East","Gombe","Balanga","","","0","199","118","37","32","6","0","81","81","6"
"2020/2021","Male","all","WAEC","2-year","University","lga","Gombe","North East","Gombe","Gombe","","","0","65","39","13","11","2","0","26","26","2"
"2020/2021","Male","all","WAEC","2-year","University","lga","Kaltungo","North East","Gombe","Kaltungo","","","0","449","261","87","75","13","0","188","174","13"
"2020/2021","Male","all","WAEC","2-year","University","lga","Yamaltu/Deba","North East","Gombe","Yamaltu/Deba","","","0","137","79","24","21","3","0","58","55","3"
"2020/2021","Male","all","WAEC","3-5-year","College of Education","lga","Balanga","North East","Gombe","Balanga","","","0","206","118","37","35","3","0","88","81","3"
"2020/2021","Male","all","WAEC","3-5-year","College of Education","lga","Gombe","North East","Gombe","Gombe","","","0","87","52","17","18","0","0","35","35","0"
