"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2019/2020","Male","all","NECO","1-year","College of Education","lga","Ondo West","South West","Ondo","Ondo West","","","0","316","226","77","68","10","0","90","149","10"
"2019/2020","Male","all","NECO","1-year","Polytechnic","lga","Akure North","South West","Ondo","Akure North","","","0","444","318","124","108","16","0","126","194","16"
"2019/2020","Male","all","NECO","1-year","Polytechnic","lga","Akure South","South West","Ondo","Akure South","","","0","124","89","26","27","0","0","35","63","0"
"2019/2020","Male","all","NECO","1-year","Polytechnic","lga","Odigbo","South West","Ondo","Odigbo","","","0","339","248","89","91","3","0","91","159","3"
"2019/2020","Male","all","NECO","1-year","Polytechnic","lga","Ondo East","South West","Ondo","Ondo East","","","0","603","444","149","136","16","0","159","295","16"
"2019/2020","Male","all","NECO","1-year","Polytechnic","lga","Ondo West","South West","Ondo","Ondo West","","","0","228","170","64","55","10","0","58","106","10"
"2019/2020","Male","all","NECO","1-year","University","lga","Akure North","South West","Ondo","Akure North","","","0","120","87","30","32","0","0","33","57","0"
"2019/2020","Male","all","NECO","1-year","University","lga","Akure South","South West","Ondo","Akure South","","","0","314","209","59","54","6","0","105","150","6"
"2019/2020","Male","all","NECO","1-year","University","lga","Odigbo","South West","Ondo","Odigbo","","","0","392","284","97","91","9","0","108","187","9"
"2019/2020","Male","all","NECO","1-year","University","lga","Ondo East","South West","Ondo","Ondo East","","","0","174","132","47","41","6","0","42","85","6"
"2019/2020","Male","all","NECO","1-year","University","lga","Ondo West","South West","Ondo","Ondo West","","","0","385","273","90","86","6","0","112","183","6"
"2019/2020","Male","all","NECO","2-year","College of Education","lga","Akure North","South West","Ondo","Akure North","","","0","219","147","52","45","8","0","72","95","8"
"2019/2020","Male","all","NECO","2-year","College of Education","lga","Akure South","South West","Ondo","Akure South","","","0","324","233","87","73","15","0","91","146","15"
"2019/2020","Male","all","NECO","2-year","College of Education","lga","Odigbo","South West","Ondo","Odigbo","","","0","81","55","17","18","0","0","26","38","0"
"2019/2020","Male","all","NECO","2-year","College of Education","lga","Ondo East","South West","Ondo","Ondo East","","","0","124","89","30","23","7","0","35","59","7"
"2019/2020","Male","all","NECO","2-year","College of Education","lga","Ondo West","South West","Ondo","Ondo West","","","0","195","136","52","45","8","0","59","84","8"
"2019/2020","Male","all","NECO","2-year","Polytechnic","lga","Akure North","South West","Ondo","Akure North","","","0","262","190","68","64","6","0","72","122","6"
"2019/2020","Male","all","NECO","2-year","Polytechnic","lga","Akure South","South West","Ondo","Akure South","","","0","78","53","22","14","8","0","25","31","8"
"2019/2020","Male","all","NECO","2-year","Polytechnic","lga","Odigbo","South West","Ondo","Odigbo","","","0","231","170","60","60","3","0","61","110","3"
"2019/2020","Male","all","NECO","2-year","Polytechnic","lga","Ondo East","South West","Ondo","Ondo East","","","0","379","276","99","85","15","0","103","177","15"
"2019/2020","Male","all","NECO","2-year","Polytechnic","lga","Ondo West","South West","Ondo","Ondo West","","","0","155","119","43","46","0","0","36","76","0"
"2019/2020","Male","all","NECO","2-year","University","lga","Akure North","South West","Ondo","Akure North","","","0","76","55","22","18","4","0","21","33","4"
"2019/2020","Male","all","NECO","2-year","University","lga","Akure South","South West","Ondo","Akure South","","","0","203","137","43","32","11","0","66","94","11"
"2019/2020","Male","all","NECO","2-year","University","lga","Odigbo","South West","Ondo","Odigbo","","","0","258","187","64","55","11","0","71","123","11"
"2019/2020","Male","all","NECO","2-year","University","lga","Ondo East","South West","Ondo","Ondo East","","","0","109","78","29","27","3","0","31","49","3"
"2019/2020","Male","all","NECO","2-year","University","lga","Ondo West","South West","Ondo","Ondo West","","","0","253","181","61","55","8","0","72","120","8"
"2019/2020","Male","all","NECO","3-5-year","College of Education","lga","Akure North","South West","Ondo","Akure North","","","0","132","91","30","27","5","0","41","61","5"
"2019/2020","Male","all","NECO","3-5-year","College of Education","lga","Akure South","South West","Ondo","Akure South","","","0","220","156","52","46","9","0","64","104","9"
"2019/2020","Male","all","NECO","3-5-year","College of Education","lga","Odigbo","South West","Ondo","Odigbo","","","0","54","36","12","9","3","0","18","24","3"
"2019/2020","Male","all","NECO","3-5-year","College of Education","lga","Ondo East","South West","Ondo","Ondo East","","","0","78","56","17","13","4","0","22","39","4"
"2019/2020","Male","all","NECO","3-5-year","College of Education","lga","Ondo West","South West","Ondo","Ondo West","","","0","127","93","30","27","4","0","34","63","4"
"2019/2020","Male","all","NECO","3-5-year","Polytechnic","lga","Akure North","South West","Ondo","Akure North","","","0","161","120","44","41","4","0","41","76","4"
"2019/2020","Male","all","NECO","3-5-year","Polytechnic","lga","Akure South","South West","Ondo","Akure South","","","0","46","33","12","9","4","0","13","21","4"
"2019/2020","Male","all","NECO","3-5-year","Polytechnic","lga","Odigbo","South West","Ondo","Odigbo","","","0","129","97","38","26","14","0","32","59","14"
"2019/2020","Male","all","NECO","3-5-year","Polytechnic","lga","Ondo East","South West","Ondo","Ondo East","","","0","235","172","69","58","13","0","63","103","13"
"2019/2020","Male","all","NECO","3-5-year","Polytechnic","lga","Ondo West","South West","Ondo","Ondo West","","","0","89","69","26","18","9","0","20","43","9"
"2019/2020","Male","all","NECO","3-5-year","University","lga","Akure North","South West","Ondo","Akure North","","","0","48","33","13","8","5","0","15","20","5"
"2019/2020","Male","all","NECO","3-5-year","University","lga","Akure South","South West","Ondo","Akure South","","","0","113","81","22","22","0","0","32","59","0"
"2019/2020","Male","all","NECO","3-5-year","University","lga","Odigbo","South West","Ondo","Odigbo","","","0","165","117","43","36","9","0","48","74","9"
"2019/2020","Male","all","NECO","3-5-year","University","lga","Ondo East","South West","Ondo","Ondo East","","","0","73","55","17","18","0","0","18","38","0"
"2019/2020","Male","all","NECO","3-5-year","University","lga","Ondo West","South West","Ondo","Ondo West","","","0","158","108","44","27","17","0","50","64","17"
"2019/2020","Male","all","NECO","5+-year","College of Education","lga","Akure North","South West","Ondo","Akure North","","","0","77","55","20","20","4","0","22","35","4"
"2019/2020","Male","all","NECO","5+-year","College of Education","lga","Akure South","South West","Ondo","Akure South","","","0","112","77","24","28","0","0","35","53","0"
"2019/2020","Male","all","NECO","5+-year","College of Education","lga","Odigbo","South West","Ondo","Odigbo","","","0","27","19","8","10","0","0","8","11","0"
"2019/2020","Male","all","NECO","5+-year","College of Education","lga","Ondo East","South West","Ondo","Ondo East","","","0","49","34","8","9","0","0","15","26","0"
"2019/2020","Male","all","NECO","5+-year","College of Education","lga","Ondo West","South West","Ondo","Ondo West","","","0","76","55","16","17","0","0","21","39","0"
"2019/2020","Male","all","NECO","5+-year","Polytechnic","lga","Akure North","South West","Ondo","Akure North","","","0","75","61","20","18","4","0","14","41","4"
"2019/2020","Male","all","NECO","5+-year","Polytechnic","lga","Akure South","South West","Ondo","Akure South","","","0","27","16","8","9","0","0","11","8","0"
"2019/2020","Male","all","NECO","5+-year","Polytechnic","lga","Odigbo","South West","Ondo","Odigbo","","","0","90","67","25","16","9","0","23","42","9"
"2019/2020","Male","all","NECO","5+-year","Polytechnic","lga","Ondo East","South West","Ondo","Ondo East","","","0","141","103","33","30","4","0","38","70","4"
"2019/2020","Male","all","NECO","5+-year","Polytechnic","lga","Ondo West","South West","Ondo","Ondo West","","","0","51","36","12","13","0","0","15","24","0"
"2019/2020","Male","all","NECO","5+-year","University","lga","Akure North","South West","Ondo","Akure North","","","0","27","19","8","4","4","0","8","11","4"
"2019/2020","Male","all","NECO","5+-year","University","lga","Akure South","South West","Ondo","Akure South","","","0","62","42","12","13","0","0","20","30","0"
"2019/2020","Male","all","NECO","5+-year","University","lga","Odigbo","South West","Ondo","Odigbo","","","0","82","61","25","22","4","0","21","36","4"
"2019/2020","Male","all","NECO","5+-year","University","lga","Ondo East","South West","Ondo","Ondo East","","","0","43","33","13","8","5","0","10","20","5"
"2019/2020","Male","all","NECO","5+-year","University","lga","Ondo West","South West","Ondo","Ondo West","","","0","94","69","20","22","0","0","25","49","0"
"2019/2020","Male","all","WAEC","1-year","College of Education","lga","Akure North","South West","Ondo","Akure North","","","0","414","293","92","83","9","0","121","201","9"
"2019/2020","Male","all","WAEC","1-year","College of Education","lga","Akure South","South West","Ondo","Akure South","","","0","694","505","164","145","19","0","189","341","19"
"2019/2020","Male","all","WAEC","1-year","College of Education","lga","Odigbo","South West","Ondo","Odigbo","","","0","167","115","34","29","5","0","52","81","5"
"2019/2020","Male","all","WAEC","1-year","College of Education","lga","Ondo East","South West","Ondo","Ondo East","","","0","248","168","44","40","4","0","80","124","4"
"2019/2020","Male","all","WAEC","1-year","College of Education","lga","Ondo West","South West","Ondo","Ondo West","","","0","412","279","86","79","7","0","133","193","7"
"2019/2020","Male","all","WAEC","1-year","Polytechnic","lga","Akure North","South West","Ondo","Akure North","","","0","525","394","133","119","15","0","131","261","15"
"2019/2020","Male","all","WAEC","1-year","Polytechnic","lga","Akure South","South West","Ondo","Akure South","","","0","151","109","34","32","2","0","42","75","2"
"2019/2020","Male","all","WAEC","1-year","Polytechnic","lga","Odigbo","South West","Ondo","Odigbo","","","0","414","304","108","100","8","0","110","196","8"
"2019/2020","Male","all","WAEC","1-year","Polytechnic","lga","Ondo East","South West","Ondo","Ondo East","","","0","770","565","190","164","26","0","205","375","26"
"2019/2020","Male","all","WAEC","1-year","Polytechnic","lga","Ondo West","South West","Ondo","Ondo West","","","0","309","224","75","68","8","0","85","149","8"
"2019/2020","Male","all","WAEC","1-year","University","lga","Akure North","South West","Ondo","Akure North","","","0","158","117","41","36","5","0","41","76","5"
"2019/2020","Male","all","WAEC","1-year","University","lga","Akure South","South West","Ondo","Akure South","","","0","380","267","82","72","10","0","113","185","10"
"2019/2020","Male","all","WAEC","1-year","University","lga","Odigbo","South West","Ondo","Odigbo","","","0","517","371","115","105","10","0","146","256","10"
"2019/2020","Male","all","WAEC","1-year","University","lga","Ondo East","South West","Ondo","Ondo East","","","0","214","155","48","47","1","0","59","107","1"
"2019/2020","Male","all","WAEC","1-year","University","lga","Ondo West","South West","Ondo","Ondo West","","","0","490","354","115","102","14","0","136","239","14"
"2019/2020","Male","all","WAEC","2-year","College of Education","lga","Akure North","South West","Ondo","Akure North","","","0","272","188","59","50","9","0","84","129","9"
"2019/2020","Male","all","WAEC","2-year","College of Education","lga","Akure South","South West","Ondo","Akure South","","","0","443","317","103","89","14","0","126","214","14"
"2019/2020","Male","all","WAEC","2-year","College of Education","lga","Odigbo","South West","Ondo","Odigbo","","","0","111","76","21","21","0","0","35","55","0"
"2019/2020","Male","all","WAEC","2-year","College of Education","lga","Ondo East","South West","Ondo","Ondo East","","","0","161","109","34","28","6","0","52","75","6"
"2019/2020","Male","all","WAEC","2-year","College of Education","lga","Ondo West","South West","Ondo","Ondo West","","","0","245","167","54","43","12","0","78","113","12"
"2019/2020","Male","all","WAEC","2-year","Polytechnic","lga","Akure North","South West","Ondo","Akure North","","","0","332","249","84","75","9","0","83","165","9"
"2019/2020","Male","all","WAEC","2-year","Polytechnic","lga","Akure South","South West","Ondo","Akure South","","","0","92","69","24","18","6","0","23","45","6"
"2019/2020","Male","all","WAEC","2-year","Polytechnic","lga","Odigbo","South West","Ondo","Odigbo","","","0","261","194","72","57","15","0","67","122","15"
"2019/2020","Male","all","WAEC","2-year","Polytechnic","lga","Ondo East","South West","Ondo","Ondo East","","","0","500","359","124","110","14","0","141","235","14"
"2019/2020","Male","all","WAEC","2-year","Polytechnic","lga","Ondo West","South West","Ondo","Ondo West","","","0","198","143","44","44","2","0","55","99","2"
"2019/2020","Male","all","WAEC","2-year","University","lga","Akure North","South West","Ondo","Akure North","","","0","103","73","24","21","3","0","30","49","3"
"2019/2020","Male","all","WAEC","2-year","University","lga","Akure South","South West","Ondo","Akure South","","","0","237","170","48","46","3","0","67","122","3"
"2019/2020","Male","all","WAEC","2-year","University","lga","Odigbo","South West","Ondo","Odigbo","","","0","320","229","71","64","8","0","91","158","8"
"2019/2020","Male","all","WAEC","2-year","University","lga","Ondo East","South West","Ondo","Ondo East","","","0","137","100","30","29","2","0","37","70","2"
"2019/2020","Male","all","WAEC","2-year","University","lga","Ondo West","South West","Ondo","Ondo West","","","0","324","231","75","64","11","0","93","156","11"
"2019/2020","Male","all","WAEC","3-5-year","College of Education","lga","Akure North","South West","Ondo","Akure North","","","0","167","116","38","29","9","0","51","78","9"
"2019/2020","Male","all","WAEC","3-5-year","College of Education","lga","Akure South","South West","Ondo","Akure South","","","0","268","196","65","54","12","0","72","131","12"
"2019/2020","Male","all","WAEC","3-5-year","College of Education","lga","Odigbo","South West","Ondo","Odigbo","","","0","68","46","14","14","0","0","22","32","0"
"2019/2020","Male","all","WAEC","3-5-year","College of Education","lga","Ondo East","South West","Ondo","Ondo East","","","0","94","63","20","14","6","0","31","43","6"
"2019/2020","Male","all","WAEC","3-5-year","College of Education","lga","Ondo West","South West","Ondo","Ondo West","","","0","175","121","38","36","3","0","54","83","3"
"2019/2020","Male","all","WAEC","3-5-year","Polytechnic","lga","Akure North","South West","Ondo","Akure North","","","0","218","160","60","51","9","0","58","100","9"
"2019/2020","Male","all","WAEC","3-5-year","Polytechnic","lga","Akure South","South West","Ondo","Akure South","","","0","61","45","14","11","3","0","16","31","3"
"2019/2020","Male","all","WAEC","3-5-year","Polytechnic","lga","Odigbo","South West","Ondo","Odigbo","","","0","162","119","41","43","0","0","43","78","0"
"2019/2020","Male","all","WAEC","3-5-year","Polytechnic","lga","Ondo East","South West","Ondo","Ondo East","","","0","328","237","85","68","18","0","91","152","18"
"2019/2020","Male","all","WAEC","3-5-year","Polytechnic","lga","Ondo West","South West","Ondo","Ondo West","","","0","134","98","34","28","6","0","36","64","6"
"2019/2020","Male","all","WAEC","3-5-year","University","lga","Akure North","South West","Ondo","Akure North","","","0","64","48","17","15","3","0","16","31","3"
"2019/2020","Male","all","WAEC","3-5-year","University","lga","Akure South","South West","Ondo","Akure South","","","0","161","114","34","33","3","0","47","80","3"
"2019/2020","Male","all","WAEC","3-5-year","University","lga","Odigbo","South West","Ondo","Odigbo","","","0","217","154","55","47","9","0","63","99","9"
"2019/2020","Male","all","WAEC","3-5-year","University","lga","Ondo East","South West","Ondo","Ondo East","","","0","79","59","21","15","6","0","20","38","6"
"2019/2020","Male","all","WAEC","3-5-year","University","lga","Ondo West","South West","Ondo","Ondo West","","","0","208","150","48","44","6","0","58","102","6"
"2019/2020","Male","all","WAEC","5+-year","College of Education","lga","Akure North","South West","Ondo","Akure North","","","0","101","68","23","20","6","0","33","45","6"
"2019/2020","Male","all","WAEC","5+-year","College of Education","lga","Akure South","South West","Ondo","Akure South","","","0","152","111","38","37","3","0","41","73","3"
"2019/2020","Male","all","WAEC","5+-year","College of Education","lga","Odigbo","South West","Ondo","Odigbo","","","0","39","28","11","8","3","0","11","17","3"
"2019/2020","Male","all","WAEC","5+-year","College of Education","lga","Ondo East","South West","Ondo","Ondo East","","","0","50","33","7","8","0","0","17","26","0"
"2019/2020","Male","all","WAEC","5+-year","College of Education","lga","Ondo West","South West","Ondo","Ondo West","","","0","94","64","21","19","3","0","30","43","3"
"2019/2020","Male","all","WAEC","5+-year","Polytechnic","lga","Akure North","South West","Ondo","Akure North","","","0","138","109","38","28","10","0","29","71","10"
"2019/2020","Male","all","WAEC","5+-year","Polytechnic","lga","Akure South","South West","Ondo","Akure South","","","0","34","26","6","8","0","0","8","20","0"
"2019/2020","Male","all","WAEC","5+-year","Polytechnic","lga","Odigbo","South West","Ondo","Odigbo","","","0","94","67","17","20","0","0","27","50","0"
"2019/2020","Male","all","WAEC","5+-year","Polytechnic","lga","Ondo East","South West","Ondo","Ondo East","","","0","185","135","41","44","0","0","50","94","0"
"2019/2020","Male","all","WAEC","5+-year","Polytechnic","lga","Ondo West","South West","Ondo","Ondo West","","","0","71","53","21","15","6","0","18","32","6"
"2019/2020","Male","all","WAEC","5+-year","University","lga","Akure North","South West","Ondo","Akure North","","","0","34","25","6","8","0","0","9","19","0"
"2019/2020","Male","all","WAEC","5+-year","University","lga","Akure South","South West","Ondo","Akure South","","","0","90","63","21","15","6","0","27","42","6"
"2019/2020","Male","all","WAEC","5+-year","University","lga","Odigbo","South West","Ondo","Odigbo","","","0","110","82","23","23","3","0","28","59","3"
"2019/2020","Male","all","WAEC","5+-year","University","lga","Ondo East","South West","Ondo","Ondo East","","","0","40","28","10","11","0","0","12","18","0"
"2019/2020","Male","all","WAEC","5+-year","University","lga","Ondo West","South West","Ondo","Ondo West","","","0","103","74","23","23","3","0","29","51","3"
"2019/2020","Male","disabled","NABTEB","1-year","College of Education","lga","Akure North","South West","Ondo","Akure North","","","0","25","15","16","20","0","0","10","3","0"
"2019/2020","Male","disabled","NABTEB","1-year","College of Education","lga","Akure South","South West","Ondo","Akure South","","","0","35","21","24","26","0","0","14","3","0"
"2019/2020","Male","disabled","NABTEB","1-year","College of Education","lga","Odigbo","South West","Ondo","Odigbo","","","0","10","6","8","8","0","0","4","0","0"
"2019/2020","Male","disabled","NABTEB","1-year","College of Education","lga","Ondo East","South West","Ondo","Ondo East","","","0","13","6","4","4","0","0","7","3","0"
"2019/2020","Male","disabled","NABTEB","1-year","College of Education","lga","Ondo West","South West","Ondo","Ondo West","","","0","23","16","12","14","0","0","7","6","0"
"2019/2020","Male","disabled","NABTEB","1-year","Polytechnic","lga","Akure North","South West","Ondo","Akure North","","","0","28","15","22","22","2","0","13","0","2"
"2019/2020","Male","disabled","NABTEB","1-year","Polytechnic","lga","Akure South","South West","Ondo","Akure South","","","0","10","6","4","4","0","0","4","3","0"
"2019/2020","Male","disabled","NABTEB","1-year","Polytechnic","lga","Odigbo","South West","Ondo","Odigbo","","","0","25","15","16","18","0","0","10","3","0"
"2019/2020","Male","disabled","NABTEB","1-year","Polytechnic","lga","Ondo East","South West","Ondo","Ondo East","","","0","43","28","33","34","1","0","15","3","1"
"2019/2020","Male","disabled","NABTEB","1-year","Polytechnic","lga","Ondo West","South West","Ondo","Ondo West","","","0","15","9","12","13","0","0","6","0","0"
"2019/2020","Male","disabled","NABTEB","1-year","University","lga","Akure North","South West","Ondo","Akure North","","","0","10","6","8","8","0","0","4","0","0"
"2019/2020","Male","disabled","NABTEB","1-year","University","lga","Akure South","South West","Ondo","Akure South","","","0","15","9","12","14","0","0","6","0","0"
"2019/2020","Male","disabled","NABTEB","1-year","University","lga","Odigbo","South West","Ondo","Odigbo","","","0","25","15","21","22","0","0","10","0","0"
"2019/2020","Male","disabled","NABTEB","1-year","University","lga","Ondo East","South West","Ondo","Ondo East","","","0","10","6","8","9","0","0","4","0","0"
"2019/2020","Male","disabled","NABTEB","1-year","University","lga","Ondo West","South West","Ondo","Ondo West","","","0","25","15","16","19","0","0","10","3","0"
"2019/2020","Male","disabled","NABTEB","2-year","College of Education","lga","Akure North","South West","Ondo","Akure North","","","0","14","15","0","0","0","0","0","15","0"
"2019/2020","Male","disabled","NABTEB","2-year","College of Education","lga","Akure South","South West","Ondo","Akure South","","","0","19","21","0","0","0","0","0","21","0"
"2019/2020","Male","disabled","NABTEB","2-year","College of Education","lga","Odigbo","South West","Ondo","Odigbo","","","0","6","6","0","0","0","0","0","6","0"
"2019/2020","Male","disabled","NABTEB","2-year","College of Education","lga","Ondo East","South West","Ondo","Ondo East","","","0","7","6","0","0","0","0","2","6","0"
"2019/2020","Male","disabled","NABTEB","2-year","College of Education","lga","Ondo West","South West","Ondo","Ondo West","","","0","13","12","0","0","0","0","2","12","0"
"2019/2020","Male","disabled","NABTEB","2-year","Polytechnic","lga","Akure North","South West","Ondo","Akure North","","","0","16","15","0","0","0","0","2","15","0"
"2019/2020","Male","disabled","NABTEB","2-year","Polytechnic","lga","Akure South","South West","Ondo","Akure South","","","0","5","6","0","0","0","0","0","6","0"
"2019/2020","Male","disabled","NABTEB","2-year","Polytechnic","lga","Odigbo","South West","Ondo","Odigbo","","","0","15","15","0","0","0","0","0","15","0"
"2019/2020","Male","disabled","NABTEB","2-year","Polytechnic","lga","Ondo East","South West","Ondo","Ondo East","","","0","25","24","0","0","0","0","2","24","0"
"2019/2020","Male","disabled","NABTEB","2-year","Polytechnic","lga","Ondo West","South West","Ondo","Ondo West","","","0","11","9","0","0","0","0","2","9","0"
"2019/2020","Male","disabled","NABTEB","2-year","University","lga","Akure North","South West","Ondo","Akure North","","","0","7","6","0","0","0","0","2","6","0"
"2019/2020","Male","disabled","NABTEB","2-year","University","lga","Akure South","South West","Ondo","Akure South","","","0","12","9","0","0","0","0","4","9","0"
"2019/2020","Male","disabled","NABTEB","2-year","University","lga","Odigbo","South West","Ondo","Odigbo","","","0","15","15","0","0","0","0","0","15","0"
"2019/2020","Male","disabled","NABTEB","2-year","University","lga","Ondo East","South West","Ondo","Ondo East","","","0","6","6","0","0","0","0","0","6","0"
"2019/2020","Male","disabled","NABTEB","2-year","University","lga","Ondo West","South West","Ondo","Ondo West","","","0","13","15","0","0","0","0","0","15","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","College of Education","lga","Akure North","South West","Ondo","Akure North","","","0","14","0","0","0","0","0","14","0","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","College of Education","lga","Akure South","South West","Ondo","Akure South","","","0","19","0","0","0","0","0","19","0","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","College of Education","lga","Odigbo","South West","Ondo","Odigbo","","","0","6","0","0","0","0","0","6","0","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","College of Education","lga","Ondo East","South West","Ondo","Ondo East","","","0","6","3","0","0","0","0","3","3","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","College of Education","lga","Ondo West","South West","Ondo","Ondo West","","","0","10","3","0","0","0","0","7","3","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","Polytechnic","lga","Akure North","South West","Ondo","Akure North","","","0","14","3","0","0","0","0","11","3","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","Polytechnic","lga","Akure South","South West","Ondo","Akure South","","","0","5","0","0","0","0","0","5","0","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","Polytechnic","lga","Odigbo","South West","Ondo","Odigbo","","","0","15","3","0","0","0","0","12","3","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","Polytechnic","lga","Ondo East","South West","Ondo","Ondo East","","","0","23","6","0","0","0","0","17","6","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","Polytechnic","lga","Ondo West","South West","Ondo","Ondo West","","","0","9","3","0","0","0","0","6","3","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","University","lga","Akure North","South West","Ondo","Akure North","","","0","5","3","0","0","0","0","2","3","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","University","lga","Akure South","South West","Ondo","Akure South","","","0","8","9","0","0","0","0","0","9","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","University","lga","Odigbo","South West","Ondo","Odigbo","","","0","15","3","0","0","0","0","12","3","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","University","lga","Ondo East","South West","Ondo","Ondo East","","","0","6","3","0","0","0","0","3","3","0"
"2019/2020","Male","disabled","NABTEB","3-5-year","University","lga","Ondo West","South West","Ondo","Ondo West","","","0","13","6","0","0","0","0","8","6","0"
"2019/2020","Male","disabled","NABTEB","5+-year","College of Education","lga","Akure North","South West","Ondo","Akure North","","","0","0","0","0","0","0","0","0","0","0"
"2019/2020","Male","disabled","NABTEB","5+-year","College of Education","lga","Akure South","South West","Ondo","Akure South","","","0","0","0","0","0","0","0","0","0","0"
"2019/2020","Male","disabled","NABTEB","5+-year","College of Education","lga","Odigbo","South West","Ondo","Odigbo","","","0","3","0","0","0","0","0","3","0","0"
"2019/2020","Male","disabled","NABTEB","5+-year","College of Education","lga","Ondo East","South West","Ondo","Ondo East","","","0","0","0","0","0","0","0","0","0","0"
"2019/2020","Male","disabled","NABTEB","5+-year","College of Education","lga","Ondo West","South West","Ondo","Ondo West","","","0","2","0","0","0","0","0","2","0","0"
"2019/2020","Male","disabled","NABTEB","5+-year","Polytechnic","lga","Akure North","South West","Ondo","Akure North","","","0","0","0","0","0","0","0","0","0","0"
"2019/2020","Male","disabled","NABTEB","5+-year","Polytechnic","lga","Akure South","South West","Ondo","Akure South","","","0","0","0","0","0","0","0","0","0","0"
"2019/2020","Male","disabled","NABTEB","5+-year","Polytechnic","lga","Odigbo","South West","Ondo","Odigbo","","","0","3","0","0","0","0","0","3","0","0"
"2019/2020","Male","disabled","NABTEB","5+-year","Polytechnic","lga","Ondo East","South West","Ondo","Ondo East","","","0","6","0","0","0","0","0","6","0","0"
"2019/2020","Male","disabled","NABTEB","5+-year","Polytechnic","lga","Ondo West","South West","Ondo","Ondo West","","","0","0","0","0","0","0","0","0","0","0"
"2019/2020","Male","disabled","NABTEB","5+-year","University","lga","Akure North","South West","Ondo","Akure North","","","0","0","0","0","0","0","0","0","0","0"
"2019/2020","Male","disabled","NABTEB","5+-year","University","lga","Akure South","South West","Ondo","Akure South","","","0","5","0","0","0","0","0","5","0","0"
"2019/2020","Male","disabled","NABTEB","5+-year","University","lga","Odigbo","South West","Ondo","Odigbo","","","0","3","0","0","0","0","0","3","0","0"
"2019/2020","Male","disabled","NABTEB","5+-year","University","lga","Ondo East","South West","Ondo","Ondo East","","","0","3","0","0","0","0","0","3","0","0"
"2019/2020","Male","disabled","NABTEB","5+-year","University","lga","Ondo West","South West","Ondo","Ondo West","","","0","5","0","0","0","0","0","5","0","0"
"2019/2020","Male","disabled","NECO","1-year","College of Education","lga","Akure North","South West","Ondo","Akure North","","","0","28","20","20","24","0","0","8","3","0"
"2019/2020","Male","disabled","NECO","1-year","College of Education","lga","Akure South","South West","Ondo","Akure South","","","0","65","38","28","33","0","0","27","12","0"
"2019/2020","Male","disabled","NECO","1-year","College of Education","lga","Odigbo","South West","Ondo","Odigbo","","","0","13","9","8","10","0","0","4","2","0"
"2019/2020","Male","disabled","NECO","1-year","College of Education","lga","Ondo East","South West","Ondo","Ondo East","","","0","25","14","8","8","0","0","11","6","0"
"2019/2020","Male","disabled","NECO","1-year","College of Education","lga","Ondo West","South West","Ondo","Ondo West","","","0","34","23","16","17","0","0","11","9","0"
"2019/2020","Male","disabled","NECO","1-year","Polytechnic","lga","Akure North","South West","Ondo","Akure North","","","0","43","28","20","22","0","0","15","10","0"
"2019/2020","Male","disabled","NECO","1-year","Polytechnic","lga","Akure South","South West","Ondo","Akure South","","","0","16","11","8","9","0","0","5","3","0"
"2019/2020","Male","disabled","NECO","1-year","Polytechnic","lga","Odigbo","South West","Ondo","Odigbo","","","0","40","23","20","22","0","0","17","5","0"
"2019/2020","Male","disabled","NECO","1-year","Polytechnic","lga","Ondo East","South West","Ondo","Ondo East","","","0","73","48","32","34","0","0","25","18","0"
"2019/2020","Male","disabled","NECO","1-year","Polytechnic","lga","Ondo West","South West","Ondo","Ondo West","","","0","27","16","12","13","0","0","11","4","0"
"2019/2020","Male","disabled","NECO","1-year","University","lga","Akure North","South West","Ondo","Akure North","","","0","16","11","8","8","0","0","5","4","0"
"2019/2020","Male","disabled","NECO","1-year","University","lga","Akure South","South West","Ondo","Akure South","","","0","39","22","12","13","0","0","17","10","0"
"2019/2020","Male","disabled","NECO","1-year","University","lga","Odigbo","South West","Ondo","Odigbo","","","0","43","25","20","23","0","0","18","6","0"
"2019/2020","Male","disabled","NECO","1-year","University","lga","Ondo East","South West","Ondo","Ondo East","","","0","22","17","8","8","0","0","5","9","0"
"2019/2020","Male","disabled","NECO","1-year","University","lga","Ondo West","South West","Ondo","Ondo West","","","0","43","28","20","22","0","0","15","10","0"
