"session","gender","disability_scope","exam_body","gap_band","institution_type","loc_level","loc_label","zone","state","lga","ward","school","ss3_total","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2020/2021","Male","disabled","NABTEB","5+-year","College of Education","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","0","0","0","0","0","0","0","0","0"
"2020/2021","Male","disabled","NABTEB","5+-year","College of Education","lga","Nembe","South South","Bayelsa","Nembe","","","0","6","0","0","0","0","0","6","0","0"
"2020/2021","Male","disabled","NABTEB","5+-year","College of Education","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","0","0","0","0","0","0","0","0","0"
"2020/2021","Male","disabled","NABTEB","5+-year","College of Education","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","4","0","0","0","0","0","4","0","0"
"2020/2021","Male","disabled","NABTEB","5+-year","Polytechnic","lga","Brass","South South","Bayelsa","Brass","","","0","2","0","0","0","0","0","2","0","0"
"2020/2021","Male","disabled","NABTEB","5+-year","Polytechnic","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","0","0","0","0","0","0","0","0","0"
"2020/2021","Male","disabled","NABTEB","5+-year","Polytechnic","lga","Nembe","South South","Bayelsa","Nembe","","","0","2","0","0","0","0","0","2","0","0"
"2020/2021","Male","disabled","NABTEB","5+-year","Polytechnic","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","0","0","0","0","0","0","0","0","0"
"2020/2021","Male","disabled","NABTEB","5+-year","Polytechnic","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","4","0","0","0","0","0","4","0","0"
"2020/2021","Male","disabled","NABTEB","5+-year","University","lga","Brass","South South","Bayelsa","Brass","","","0","0","0","0","0","0","0","0","0","0"
"2020/2021","Male","disabled","NABTEB","5+-year","University","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","0","0","0","0","0","0","0","0","0"
"2020/2021","Male","disabled","NABTEB","5+-year","University","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","0","0","0","0","0","0","0","0","0"
"2020/2021","Male","disabled","NABTEB","5+-year","University","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","0","0","0","0","0","0","0","0","0"
"2020/2021","Male","disabled","NECO","1-year","College of Education","lga","Brass","South South","Bayelsa","Brass","","","0","48","33","25","28","0","0","15","9","0"
"2020/2021","Male","disabled","NECO","1-year","College of Education","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","35","23","22","24","0","0","12","4","0"
"2020/2021","Male","disabled","NECO","1-year","College of Education","lga","Nembe","South South","Bayelsa","Nembe","","","0","49","34","22","24","0","0","15","14","0"
"2020/2021","Male","disabled","NECO","1-year","College of Education","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","17","12","8","8","0","0","5","4","0"
"2020/2021","Male","disabled","NECO","1-year","College of Education","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","56","35","23","28","0","0","21","12","0"
"2020/2021","Male","disabled","NECO","1-year","Polytechnic","lga","Brass","South South","Bayelsa","Brass","","","0","27","17","11","12","0","0","10","6","0"
"2020/2021","Male","disabled","NECO","1-year","Polytechnic","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","31","23","18","20","0","0","8","5","0"
"2020/2021","Male","disabled","NECO","1-year","Polytechnic","lga","Nembe","South South","Bayelsa","Nembe","","","0","41","30","21","24","0","0","11","10","0"
"2020/2021","Male","disabled","NECO","1-year","Polytechnic","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","30","16","18","20","0","0","14","1","0"
"2020/2021","Male","disabled","NECO","1-year","Polytechnic","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","22","15","7","8","0","0","7","8","0"
"2020/2021","Male","disabled","NECO","1-year","University","lga","Brass","South South","Bayelsa","Brass","","","0","12","10","6","8","0","0","2","4","0"
"2020/2021","Male","disabled","NECO","1-year","University","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","5","3","4","4","0","0","2","0","0"
"2020/2021","Male","disabled","NECO","1-year","University","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","31","23","19","20","0","0","8","5","0"
"2020/2021","Male","disabled","NECO","1-year","University","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","17","11","9","12","0","0","6","2","0"
"2020/2021","Male","disabled","NECO","2-year","College of Education","lga","Brass","South South","Bayelsa","Brass","","","0","23","23","0","0","0","0","4","23","0"
"2020/2021","Male","disabled","NECO","2-year","College of Education","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","21","17","0","0","0","0","6","17","0"
"2020/2021","Male","disabled","NECO","2-year","College of Education","lga","Nembe","South South","Bayelsa","Nembe","","","0","28","23","0","0","0","0","6","23","0"
"2020/2021","Male","disabled","NECO","2-year","College of Education","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","12","8","0","0","0","0","4","8","0"
"2020/2021","Male","disabled","NECO","2-year","College of Education","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","31","22","0","0","0","0","10","22","0"
"2020/2021","Male","disabled","NECO","2-year","Polytechnic","lga","Brass","South South","Bayelsa","Brass","","","0","17","11","0","0","0","0","6","11","0"
"2020/2021","Male","disabled","NECO","2-year","Polytechnic","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","22","15","0","0","0","0","8","15","0"
"2020/2021","Male","disabled","NECO","2-year","Polytechnic","lga","Nembe","South South","Bayelsa","Nembe","","","0","24","24","0","0","0","0","2","24","0"
"2020/2021","Male","disabled","NECO","2-year","Polytechnic","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","13","14","0","0","0","0","2","14","0"
"2020/2021","Male","disabled","NECO","2-year","Polytechnic","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","12","10","4","4","0","0","2","6","0"
"2020/2021","Male","disabled","NECO","2-year","University","lga","Brass","South South","Bayelsa","Brass","","","0","10","8","0","0","0","0","2","8","0"
"2020/2021","Male","disabled","NECO","2-year","University","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","2","3","0","0","0","0","0","3","0"
"2020/2021","Male","disabled","NECO","2-year","University","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","22","14","0","0","0","0","9","14","0"
"2020/2021","Male","disabled","NECO","2-year","University","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","12","9","0","0","0","0","4","9","0"
"2020/2021","Male","disabled","NECO","3-5-year","College of Education","lga","Brass","South South","Bayelsa","Brass","","","0","17","18","0","0","0","0","4","18","0"
"2020/2021","Male","disabled","NECO","3-5-year","College of Education","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","12","16","0","0","0","0","0","16","0"
"2020/2021","Male","disabled","NECO","3-5-year","College of Education","lga","Nembe","South South","Bayelsa","Nembe","","","0","21","17","0","0","0","0","6","17","0"
"2020/2021","Male","disabled","NECO","3-5-year","College of Education","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","4","6","0","0","0","0","0","6","0"
"2020/2021","Male","disabled","NECO","3-5-year","College of Education","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","20","18","0","0","0","0","5","18","0"
"2020/2021","Male","disabled","NECO","3-5-year","Polytechnic","lga","Brass","South South","Bayelsa","Brass","","","0","9","9","0","0","0","0","2","9","0"
"2020/2021","Male","disabled","NECO","3-5-year","Polytechnic","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","10","15","0","0","0","0","0","15","0"
"2020/2021","Male","disabled","NECO","3-5-year","Polytechnic","lga","Nembe","South South","Bayelsa","Nembe","","","0","21","17","0","0","0","0","7","17","0"
"2020/2021","Male","disabled","NECO","3-5-year","Polytechnic","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","10","11","0","0","0","0","2","11","0"
"2020/2021","Male","disabled","NECO","3-5-year","Polytechnic","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","10","5","0","0","0","0","5","5","0"
"2020/2021","Male","disabled","NECO","3-5-year","University","lga","Brass","South South","Bayelsa","Brass","","","0","4","6","0","0","0","0","0","6","0"
"2020/2021","Male","disabled","NECO","3-5-year","University","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","2","3","0","0","0","0","0","3","0"
"2020/2021","Male","disabled","NECO","3-5-year","University","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","10","11","0","0","0","0","2","11","0"
"2020/2021","Male","disabled","NECO","3-5-year","University","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","6","9","0","0","0","0","0","9","0"
"2020/2021","Male","disabled","NECO","5+-year","College of Education","lga","Brass","South South","Bayelsa","Brass","","","0","12","6","0","0","0","0","8","6","0"
"2020/2021","Male","disabled","NECO","5+-year","College of Education","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","12","3","0","0","0","0","10","3","0"
"2020/2021","Male","disabled","NECO","5+-year","College of Education","lga","Nembe","South South","Bayelsa","Nembe","","","0","6","3","0","0","0","0","4","3","0"
"2020/2021","Male","disabled","NECO","5+-year","College of Education","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","4","0","0","0","0","0","4","0","0"
"2020/2021","Male","disabled","NECO","5+-year","College of Education","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","14","4","0","0","0","0","10","4","0"
"2020/2021","Male","disabled","NECO","5+-year","Polytechnic","lga","Brass","South South","Bayelsa","Brass","","","0","4","3","0","0","0","0","2","3","0"
"2020/2021","Male","disabled","NECO","5+-year","Polytechnic","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","10","0","0","0","0","0","10","0","0"
"2020/2021","Male","disabled","NECO","5+-year","Polytechnic","lga","Nembe","South South","Bayelsa","Nembe","","","0","8","0","0","0","0","0","8","0","0"
"2020/2021","Male","disabled","NECO","5+-year","Polytechnic","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","2","3","0","0","0","0","0","3","0"
"2020/2021","Male","disabled","NECO","5+-year","Polytechnic","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","4","2","0","0","0","0","2","2","0"
"2020/2021","Male","disabled","NECO","5+-year","University","lga","Brass","South South","Bayelsa","Brass","","","0","4","0","0","0","0","0","4","0","0"
"2020/2021","Male","disabled","NECO","5+-year","University","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","2","0","0","0","0","0","2","0","0"
"2020/2021","Male","disabled","NECO","5+-year","University","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","6","3","0","0","0","0","4","3","0"
"2020/2021","Male","disabled","NECO","5+-year","University","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","4","0","0","0","0","0","4","0","0"
"2020/2021","Male","disabled","WAEC","1-year","College of Education","lga","Brass","South South","Bayelsa","Brass","","","0","62","40","28","28","0","0","22","14","0"
"2020/2021","Male","disabled","WAEC","1-year","College of Education","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","50","36","24","24","0","0","14","12","0"
"2020/2021","Male","disabled","WAEC","1-year","College of Education","lga","Nembe","South South","Bayelsa","Nembe","","","0","65","42","24","24","0","0","23","20","0"
"2020/2021","Male","disabled","WAEC","1-year","College of Education","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","20","14","8","8","0","0","6","6","0"
"2020/2021","Male","disabled","WAEC","1-year","College of Education","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","67","45","28","28","0","0","22","17","0"
"2020/2021","Male","disabled","WAEC","1-year","Polytechnic","lga","Brass","South South","Bayelsa","Brass","","","0","33","23","12","12","0","0","10","11","0"
"2020/2021","Male","disabled","WAEC","1-year","Polytechnic","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","47","29","20","20","0","0","18","9","0"
"2020/2021","Male","disabled","WAEC","1-year","Polytechnic","lga","Nembe","South South","Bayelsa","Nembe","","","0","51","35","24","24","0","0","16","13","0"
"2020/2021","Male","disabled","WAEC","1-year","Polytechnic","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","32","19","20","20","0","0","13","3","0"
"2020/2021","Male","disabled","WAEC","1-year","Polytechnic","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","28","18","8","8","0","0","10","10","0"
"2020/2021","Male","disabled","WAEC","1-year","University","lga","Brass","South South","Bayelsa","Brass","","","0","22","16","8","8","0","0","6","8","0"
"2020/2021","Male","disabled","WAEC","1-year","University","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","7","5","4","4","0","0","2","1","0"
"2020/2021","Male","disabled","WAEC","1-year","University","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","45","30","20","20","0","0","15","12","0"
"2020/2021","Male","disabled","WAEC","1-year","University","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","27","19","12","12","0","0","8","7","0"
"2020/2021","Male","disabled","WAEC","2-year","College of Education","lga","Brass","South South","Bayelsa","Brass","","","0","36","23","0","0","0","0","13","23","0"
"2020/2021","Male","disabled","WAEC","2-year","College of Education","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","31","18","4","4","0","0","13","14","0"
"2020/2021","Male","disabled","WAEC","2-year","College of Education","lga","Nembe","South South","Bayelsa","Nembe","","","0","41","28","12","12","0","0","13","16","0"
"2020/2021","Male","disabled","WAEC","2-year","College of Education","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","12","7","0","0","0","0","5","7","0"
"2020/2021","Male","disabled","WAEC","2-year","College of Education","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","46","26","0","0","0","0","20","26","0"
"2020/2021","Male","disabled","WAEC","2-year","Polytechnic","lga","Brass","South South","Bayelsa","Brass","","","0","25","14","8","8","0","0","11","6","0"
"2020/2021","Male","disabled","WAEC","2-year","Polytechnic","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","29","22","0","0","0","0","7","22","0"
"2020/2021","Male","disabled","WAEC","2-year","Polytechnic","lga","Nembe","South South","Bayelsa","Nembe","","","0","33","21","0","0","0","0","12","21","0"
"2020/2021","Male","disabled","WAEC","2-year","Polytechnic","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","21","13","0","0","0","0","8","13","0"
"2020/2021","Male","disabled","WAEC","2-year","Polytechnic","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","17","12","4","4","0","0","5","8","0"
"2020/2021","Male","disabled","WAEC","2-year","University","lga","Brass","South South","Bayelsa","Brass","","","0","12","10","4","4","0","0","2","6","0"
"2020/2021","Male","disabled","WAEC","2-year","University","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","5","2","0","0","0","0","3","2","0"
"2020/2021","Male","disabled","WAEC","2-year","University","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","28","22","0","0","0","0","6","22","0"
"2020/2021","Male","disabled","WAEC","2-year","University","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","15","12","0","0","0","0","3","12","0"
"2020/2021","Male","disabled","WAEC","3-5-year","College of Education","lga","Brass","South South","Bayelsa","Brass","","","0","23","14","0","0","0","0","9","14","0"
"2020/2021","Male","disabled","WAEC","3-5-year","College of Education","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","18","15","0","0","0","0","3","15","0"
"2020/2021","Male","disabled","WAEC","3-5-year","College of Education","lga","Nembe","South South","Bayelsa","Nembe","","","0","24","15","0","0","0","0","9","15","0"
"2020/2021","Male","disabled","WAEC","3-5-year","College of Education","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","7","4","0","0","0","0","3","4","0"
"2020/2021","Male","disabled","WAEC","3-5-year","College of Education","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","29","14","0","0","0","0","15","14","0"
"2020/2021","Male","disabled","WAEC","3-5-year","Polytechnic","lga","Brass","South South","Bayelsa","Brass","","","0","14","12","0","0","0","0","2","12","0"
"2020/2021","Male","disabled","WAEC","3-5-year","Polytechnic","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","16","10","0","0","0","0","6","10","0"
"2020/2021","Male","disabled","WAEC","3-5-year","Polytechnic","lga","Nembe","South South","Bayelsa","Nembe","","","0","21","12","0","0","0","0","9","12","0"
"2020/2021","Male","disabled","WAEC","3-5-year","Polytechnic","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","10","8","0","0","0","0","2","8","0"
"2020/2021","Male","disabled","WAEC","3-5-year","Polytechnic","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","12","7","0","0","0","0","5","7","0"
"2020/2021","Male","disabled","WAEC","3-5-year","University","lga","Brass","South South","Bayelsa","Brass","","","0","10","4","0","0","0","0","6","4","0"
"2020/2021","Male","disabled","WAEC","3-5-year","University","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","2","2","0","0","0","0","0","2","0"
"2020/2021","Male","disabled","WAEC","3-5-year","University","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","16","10","0","0","0","0","6","10","0"
"2020/2021","Male","disabled","WAEC","3-5-year","University","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","9","6","0","0","0","0","3","6","0"
"2020/2021","Male","disabled","WAEC","5+-year","College of Education","lga","Brass","South South","Bayelsa","Brass","","","0","14","10","0","0","0","0","4","10","0"
"2020/2021","Male","disabled","WAEC","5+-year","College of Education","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","10","6","0","0","0","0","4","6","0"
"2020/2021","Male","disabled","WAEC","5+-year","College of Education","lga","Nembe","South South","Bayelsa","Nembe","","","0","10","8","0","0","0","0","2","8","0"
"2020/2021","Male","disabled","WAEC","5+-year","College of Education","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","4","2","0","0","0","0","2","2","0"
"2020/2021","Male","disabled","WAEC","5+-year","College of Education","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","17","14","0","0","0","0","3","14","0"
"2020/2021","Male","disabled","WAEC","5+-year","Polytechnic","lga","Brass","South South","Bayelsa","Brass","","","0","6","6","0","0","0","0","0","6","0"
"2020/2021","Male","disabled","WAEC","5+-year","Polytechnic","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","8","6","0","0","0","0","2","6","0"
"2020/2021","Male","disabled","WAEC","5+-year","Polytechnic","lga","Nembe","South South","Bayelsa","Nembe","","","0","12","10","0","0","0","0","2","10","0"
"2020/2021","Male","disabled","WAEC","5+-year","Polytechnic","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","6","2","0","0","0","0","4","2","0"
"2020/2021","Male","disabled","WAEC","5+-year","Polytechnic","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","4","4","0","0","0","0","0","4","0"
"2020/2021","Male","disabled","WAEC","5+-year","University","lga","Brass","South South","Bayelsa","Brass","","","0","4","4","0","0","0","0","0","4","0"
"2020/2021","Male","disabled","WAEC","5+-year","University","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","2","2","0","0","0","0","0","2","0"
"2020/2021","Male","disabled","WAEC","5+-year","University","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","10","4","0","0","0","0","6","4","0"
"2020/2021","Male","disabled","WAEC","5+-year","University","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","6","2","0","0","0","0","4","2","0"
"2021/2022","Female","all","NABTEB","1-year","College of Education","lga","Brass","South South","Bayelsa","Brass","","","0","237","163","65","51","14","0","74","98","14"
"2021/2022","Female","all","NABTEB","1-year","College of Education","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","209","152","51","43","9","0","57","101","9"
"2021/2022","Female","all","NABTEB","1-year","College of Education","lga","Nembe","South South","Bayelsa","Nembe","","","0","202","151","45","42","4","0","51","106","4"
"2021/2022","Female","all","NABTEB","1-year","College of Education","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","88","66","23","18","5","0","22","43","5"
"2021/2022","Female","all","NABTEB","1-year","College of Education","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","279","205","69","60","9","0","74","136","9"
"2021/2022","Female","all","NABTEB","1-year","Polytechnic","lga","Brass","South South","Bayelsa","Brass","","","0","128","89","32","23","9","0","39","57","9"
"2021/2022","Female","all","NABTEB","1-year","Polytechnic","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","191","139","41","41","0","0","52","98","0"
"2021/2022","Female","all","NABTEB","1-year","Polytechnic","lga","Nembe","South South","Bayelsa","Nembe","","","0","206","148","50","43","8","0","58","98","8"
"2021/2022","Female","all","NABTEB","1-year","Polytechnic","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","156","114","41","34","8","0","42","73","8"
"2021/2022","Female","all","NABTEB","1-year","Polytechnic","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","83","66","23","19","4","0","17","43","4"
"2021/2022","Female","all","NABTEB","1-year","University","lga","Brass","South South","Bayelsa","Brass","","","0","73","50","18","18","0","0","23","32","0"
"2021/2022","Female","all","NABTEB","1-year","University","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","30","22","9","5","4","0","8","13","4"
"2021/2022","Female","all","NABTEB","1-year","University","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","172","125","41","41","0","0","47","84","0"
"2021/2022","Female","all","NABTEB","1-year","University","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","78","57","23","23","0","0","21","34","0"
"2021/2022","Female","all","NABTEB","2-year","College of Education","lga","Brass","South South","Bayelsa","Brass","","","0","146","109","37","35","4","0","37","72","4"
"2021/2022","Female","all","NABTEB","2-year","College of Education","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","133","96","36","34","4","0","37","60","4"
"2021/2022","Female","all","NABTEB","2-year","College of Education","lga","Nembe","South South","Bayelsa","Nembe","","","0","129","96","36","30","8","0","33","60","8"
"2021/2022","Female","all","NABTEB","2-year","College of Education","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","56","41","14","14","0","0","15","27","0"
"2021/2022","Female","all","NABTEB","2-year","College of Education","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","176","130","42","35","8","0","46","88","8"
"2021/2022","Female","all","NABTEB","2-year","Polytechnic","lga","Brass","South South","Bayelsa","Brass","","","0","78","54","23","15","8","0","24","31","8"
"2021/2022","Female","all","NABTEB","2-year","Polytechnic","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","119","86","23","25","0","0","33","63","0"
"2021/2022","Female","all","NABTEB","2-year","Polytechnic","lga","Nembe","South South","Bayelsa","Nembe","","","0","121","93","32","34","0","0","28","61","0"
"2021/2022","Female","all","NABTEB","2-year","Polytechnic","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","94","65","22","25","0","0","29","43","0"
"2021/2022","Female","all","NABTEB","2-year","Polytechnic","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","50","41","13","14","0","0","9","28","0"
"2021/2022","Female","all","NABTEB","2-year","University","lga","Brass","South South","Bayelsa","Brass","","","0","46","35","18","10","8","0","11","17","8"
"2021/2022","Female","all","NABTEB","2-year","University","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","18","13","5","5","0","0","5","8","0"
"2021/2022","Female","all","NABTEB","2-year","University","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","111","83","32","25","8","0","28","51","8"
"2021/2022","Female","all","NABTEB","2-year","University","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","49","36","15","15","0","0","13","21","0"
"2021/2022","Female","all","NABTEB","3-5-year","College of Education","lga","Brass","South South","Bayelsa","Brass","","","0","94","68","27","30","0","0","26","41","0"
"2021/2022","Female","all","NABTEB","3-5-year","College of Education","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","89","65","23","25","0","0","24","42","0"
"2021/2022","Female","all","NABTEB","3-5-year","College of Education","lga","Nembe","South South","Bayelsa","Nembe","","","0","94","70","28","30","0","0","24","42","0"
"2021/2022","Female","all","NABTEB","3-5-year","College of Education","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","35","29","10","10","0","0","6","19","0"
"2021/2022","Female","all","NABTEB","3-5-year","College of Education","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","114","79","33","35","0","0","35","46","0"
"2021/2022","Female","all","NABTEB","3-5-year","Polytechnic","lga","Brass","South South","Bayelsa","Brass","","","0","53","39","13","15","0","0","14","26","0"
"2021/2022","Female","all","NABTEB","3-5-year","Polytechnic","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","79","56","23","20","5","0","23","33","5"
"2021/2022","Female","all","NABTEB","3-5-year","Polytechnic","lga","Nembe","South South","Bayelsa","Nembe","","","0","85","61","28","30","0","0","24","33","0"
"2021/2022","Female","all","NABTEB","3-5-year","Polytechnic","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","64","45","23","25","0","0","19","22","0"
"2021/2022","Female","all","NABTEB","3-5-year","Polytechnic","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","38","26","9","10","0","0","12","17","0"
"2021/2022","Female","all","NABTEB","3-5-year","University","lga","Brass","South South","Bayelsa","Brass","","","0","30","26","9","10","0","0","4","17","0"
"2021/2022","Female","all","NABTEB","3-5-year","University","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","13","10","5","5","0","0","3","5","0"
"2021/2022","Female","all","NABTEB","3-5-year","University","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","69","52","24","20","5","0","17","28","5"
"2021/2022","Female","all","NABTEB","3-5-year","University","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","34","26","15","15","0","0","8","11","0"
"2021/2022","Female","all","NABTEB","5+-year","College of Education","lga","Brass","South South","Bayelsa","Brass","","","0","50","33","4","5","0","0","17","29","0"
"2021/2022","Female","all","NABTEB","5+-year","College of Education","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","52","28","5","0","5","0","24","23","5"
"2021/2022","Female","all","NABTEB","5+-year","College of Education","lga","Nembe","South South","Bayelsa","Nembe","","","0","58","34","14","10","4","0","24","20","4"
"2021/2022","Female","all","NABTEB","5+-year","College of Education","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","18","12","5","0","5","0","6","7","5"
"2021/2022","Female","all","NABTEB","5+-year","College of Education","lga","Yenagoa","South South","Bayelsa","Yenagoa","","","0","60","47","20","5","15","0","13","27","15"
"2021/2022","Female","all","NABTEB","5+-year","Polytechnic","lga","Brass","South South","Bayelsa","Brass","","","0","31","22","4","5","0","0","9","18","0"
"2021/2022","Female","all","NABTEB","5+-year","Polytechnic","lga","Kolokuma/Opokuma","South South","Bayelsa","Kolokuma/Opokuma","","","0","42","34","14","0","14","0","8","20","14"
"2021/2022","Female","all","NABTEB","5+-year","Polytechnic","lga","Nembe","South South","Bayelsa","Nembe","","","0","44","31","5","5","0","0","13","26","0"
"2021/2022","Female","all","NABTEB","5+-year","Polytechnic","lga","Ogbia","South South","Bayelsa","Ogbia","","","0","36","25","9","5","4","0","11","16","4"
