session,gender,disability_scope,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2020/2021,Female,disabled,NABTEB,2-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,14,15,0,0,0,0,0,15,0
2020/2021,Female,disabled,NABTEB,2-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,7,8,0,0,0,0,0,8,0
2020/2021,Female,disabled,NABTEB,2-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,10,13,0,0,0,0,0,13,0
2020/2021,Female,disabled,NABTEB,2-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,11,10,0,0,0,0,2,10,0
2020/2021,Female,disabled,NABTEB,2-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,9,11,0,0,0,0,0,11,0
2020/2021,Female,disabled,NABTEB,2-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,9,7,0,0,0,0,3,7,0
2020/2021,Female,disabled,NABTEB,2-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,8,11,0,0,0,0,0,11,0
2020/2021,Female,disabled,NABTEB,2-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,14,10,0,0,0,0,5,10,0
2020/2021,Female,disabled,NABTEB,2-year,University,lga,Biu,North East,Borno,Biu,,,0,13,13,0,0,0,0,3,13,0
2020/2021,Female,disabled,NABTEB,2-year,University,lga,Chibok,North East,Borno,Chibok,,,0,19,21,0,0,0,0,1,21,0
2020/2021,Female,disabled,NABTEB,2-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,4,5,0,0,0,0,0,5,0
2020/2021,Female,disabled,NABTEB,2-year,University,lga,Jere,North East,Borno,Jere,,,0,15,15,0,0,0,0,2,15,0
2020/2021,Female,disabled,NABTEB,2-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,6,8,0,0,0,0,0,8,0
2020/2021,Female,disabled,NABTEB,3-5-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,6,6,0,0,0,0,2,6,0
2020/2021,Female,disabled,NABTEB,3-5-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,14,0,0,0,0,0,14,0,0
2020/2021,Female,disabled,NABTEB,3-5-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,7,0,0,0,0,0,7,0,0
2020/2021,Female,disabled,NABTEB,3-5-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,10,0,0,0,0,0,10,0,0
2020/2021,Female,disabled,NABTEB,3-5-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,8,6,0,0,0,0,4,6,0
2020/2021,Female,disabled,NABTEB,3-5-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,8,3,0,0,0,0,6,3,0
2020/2021,Female,disabled,NABTEB,3-5-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,6,2,0,0,0,0,4,2,0
2020/2021,Female,disabled,NABTEB,3-5-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,8,0,0,0,0,0,8,0,0
2020/2021,Female,disabled,NABTEB,3-5-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,8,3,0,0,0,0,6,3,0
2020/2021,Female,disabled,NABTEB,3-5-year,University,lga,Biu,North East,Borno,Biu,,,0,10,2,0,0,0,0,8,2,0
2020/2021,Female,disabled,NABTEB,3-5-year,University,lga,Chibok,North East,Borno,Chibok,,,0,19,0,0,0,0,0,19,0,0
2020/2021,Female,disabled,NABTEB,3-5-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,4,3,0,0,0,0,2,3,0
2020/2021,Female,disabled,NABTEB,3-5-year,University,lga,Jere,North East,Borno,Jere,,,0,12,2,0,0,0,0,10,2,0
2020/2021,Female,disabled,NABTEB,3-5-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,6,0,0,0,0,0,6,0,0
2020/2021,Female,disabled,NABTEB,5+-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,4,0,0,0,0,0,4,0,0
2020/2021,Female,disabled,NABTEB,5+-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,2,0,0,0,0,0,2,0,0
2020/2021,Female,disabled,NABTEB,5+-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,0,0,0,0,0,0,0,0,0
2020/2021,Female,disabled,NABTEB,5+-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,0,0,0,0,0,0,0,0,0
2020/2021,Female,disabled,NABTEB,5+-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,2,0,0,0,0,0,2,0,0
2020/2021,Female,disabled,NABTEB,5+-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,2,0,0,0,0,0,2,0,0
2020/2021,Female,disabled,NABTEB,5+-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,0,0,0,0,0,0,0,0,0
2020/2021,Female,disabled,NABTEB,5+-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,2,0,0,0,0,0,2,0,0
2020/2021,Female,disabled,NABTEB,5+-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,2,0,0,0,0,0,2,0,0
2020/2021,Female,disabled,NABTEB,5+-year,University,lga,Biu,North East,Borno,Biu,,,0,2,0,0,0,0,0,2,0,0
2020/2021,Female,disabled,NABTEB,5+-year,University,lga,Chibok,North East,Borno,Chibok,,,0,0,0,0,0,0,0,0,0,0
2020/2021,Female,disabled,NABTEB,5+-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,4,0,0,0,0,0,4,0,0
2020/2021,Female,disabled,NABTEB,5+-year,University,lga,Jere,North East,Borno,Jere,,,0,2,0,0,0,0,0,2,0,0
2020/2021,Female,disabled,NABTEB,5+-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,0,0,0,0,0,0,0,0,0
2020/2021,Female,disabled,NECO,1-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,34,17,4,4,0,0,17,13,0
2020/2021,Female,disabled,NECO,1-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,49,25,20,20,0,0,24,11,0
2020/2021,Female,disabled,NECO,1-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,23,12,4,5,0,0,11,8,0
2020/2021,Female,disabled,NECO,1-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,36,19,16,18,0,0,17,7,0
2020/2021,Female,disabled,NECO,1-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,31,17,12,14,0,0,14,7,0
2020/2021,Female,disabled,NECO,1-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,31,20,12,14,0,0,11,8,0
2020/2021,Female,disabled,NECO,1-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,28,14,8,8,0,0,14,6,0
2020/2021,Female,disabled,NECO,1-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,26,14,16,18,0,0,12,2,0
2020/2021,Female,disabled,NECO,1-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,41,24,16,18,0,0,17,8,0
2020/2021,Female,disabled,NECO,1-year,University,lga,Biu,North East,Borno,Biu,,,0,35,23,16,17,0,0,12,9,0
2020/2021,Female,disabled,NECO,1-year,University,lga,Chibok,North East,Borno,Chibok,,,0,54,28,20,22,0,0,26,12,0
2020/2021,Female,disabled,NECO,1-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,18,10,8,8,0,0,8,2,0
2020/2021,Female,disabled,NECO,1-year,University,lga,Jere,North East,Borno,Jere,,,0,36,21,12,14,0,0,15,11,0
2020/2021,Female,disabled,NECO,1-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,18,6,12,14,0,0,12,0,0
2020/2021,Female,disabled,NECO,2-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,21,12,0,0,0,0,9,12,0
2020/2021,Female,disabled,NECO,2-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,30,17,0,0,0,0,13,17,0
2020/2021,Female,disabled,NECO,2-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,11,6,0,0,0,0,5,6,0
2020/2021,Female,disabled,NECO,2-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,25,13,0,0,0,0,12,13,0
2020/2021,Female,disabled,NECO,2-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,18,14,0,0,0,0,4,14,0
2020/2021,Female,disabled,NECO,2-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,20,11,0,0,0,0,9,11,0
2020/2021,Female,disabled,NECO,2-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,16,9,0,0,0,0,7,9,0
2020/2021,Female,disabled,NECO,2-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,16,8,0,0,0,0,8,8,0
2020/2021,Female,disabled,NECO,2-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,26,14,0,0,0,0,12,14,0
2020/2021,Female,disabled,NECO,2-year,University,lga,Biu,North East,Borno,Biu,,,0,23,13,0,0,0,0,10,13,0
2020/2021,Female,disabled,NECO,2-year,University,lga,Chibok,North East,Borno,Chibok,,,0,32,16,0,0,0,0,16,16,0
2020/2021,Female,disabled,NECO,2-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,10,4,0,0,0,0,6,4,0
2020/2021,Female,disabled,NECO,2-year,University,lga,Jere,North East,Borno,Jere,,,0,24,13,0,0,0,0,11,13,0
2020/2021,Female,disabled,NECO,2-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,11,6,0,0,0,0,5,6,0
2020/2021,Female,disabled,NECO,3-5-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,15,9,0,0,0,0,6,9,0
2020/2021,Female,disabled,NECO,3-5-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,18,12,0,0,0,0,6,12,0
2020/2021,Female,disabled,NECO,3-5-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,9,4,0,0,0,0,5,4,0
2020/2021,Female,disabled,NECO,3-5-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,15,10,0,0,0,0,5,10,0
2020/2021,Female,disabled,NECO,3-5-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,15,6,0,0,0,0,9,6,0
2020/2021,Female,disabled,NECO,3-5-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,14,8,0,0,0,0,6,8,0
2020/2021,Female,disabled,NECO,3-5-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,11,6,0,0,0,0,5,6,0
2020/2021,Female,disabled,NECO,3-5-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,14,8,0,0,0,0,6,8,0
2020/2021,Female,disabled,NECO,3-5-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,15,8,0,0,0,0,7,8,0
2020/2021,Female,disabled,NECO,3-5-year,University,lga,Biu,North East,Borno,Biu,,,0,16,8,0,0,0,0,8,8,0
2020/2021,Female,disabled,NECO,3-5-year,University,lga,Chibok,North East,Borno,Chibok,,,0,24,12,0,0,0,0,12,12,0
2020/2021,Female,disabled,NECO,3-5-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,7,4,0,0,0,0,3,4,0
2020/2021,Female,disabled,NECO,3-5-year,University,lga,Jere,North East,Borno,Jere,,,0,19,8,0,0,0,0,11,8,0
2020/2021,Female,disabled,NECO,3-5-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,9,4,0,0,0,0,5,4,0
2020/2021,Female,disabled,NECO,5+-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,6,4,0,0,0,0,2,4,0
2020/2021,Female,disabled,NECO,5+-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,13,0,0,0,0,0,13,0,0
2020/2021,Female,disabled,NECO,5+-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,6,2,0,0,0,0,4,2,0
2020/2021,Female,disabled,NECO,5+-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,8,2,0,0,0,0,6,2,0
2020/2021,Female,disabled,NECO,5+-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,7,2,0,0,0,0,5,2,0
2020/2021,Female,disabled,NECO,5+-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,12,2,0,0,0,0,10,2,0
2020/2021,Female,disabled,NECO,5+-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,9,2,0,0,0,0,7,2,0
2020/2021,Female,disabled,NECO,5+-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,6,2,0,0,0,0,4,2,0
2020/2021,Female,disabled,NECO,5+-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,11,6,0,0,0,0,5,6,0
2020/2021,Female,disabled,NECO,5+-year,University,lga,Biu,North East,Borno,Biu,,,0,12,2,0,0,0,0,10,2,0
2020/2021,Female,disabled,NECO,5+-year,University,lga,Chibok,North East,Borno,Chibok,,,0,15,2,0,0,0,0,13,2,0
2020/2021,Female,disabled,NECO,5+-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,4,2,0,0,0,0,2,2,0
2020/2021,Female,disabled,NECO,5+-year,University,lga,Jere,North East,Borno,Jere,,,0,11,2,0,0,0,0,9,2,0
2020/2021,Female,disabled,NECO,5+-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,0,0,0,0,0,0,0,0,0
2020/2021,Female,disabled,WAEC,1-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,42,22,12,12,0,0,20,10,0
2020/2021,Female,disabled,WAEC,1-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,61,32,16,16,0,0,29,16,0
2020/2021,Female,disabled,WAEC,1-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,22,12,12,12,0,0,10,2,0
2020/2021,Female,disabled,WAEC,1-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,44,26,16,16,0,0,18,10,0
2020/2021,Female,disabled,WAEC,1-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,37,20,12,12,0,0,17,8,0
2020/2021,Female,disabled,WAEC,1-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,39,22,16,16,0,0,17,6,0
2020/2021,Female,disabled,WAEC,1-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,35,20,12,12,0,0,15,8,0
2020/2021,Female,disabled,WAEC,1-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,32,16,16,16,0,0,16,4,0
2020/2021,Female,disabled,WAEC,1-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,57,30,16,16,0,0,27,14,0
2020/2021,Female,disabled,WAEC,1-year,University,lga,Biu,North East,Borno,Biu,,,0,48,28,20,20,0,0,20,8,0
2020/2021,Female,disabled,WAEC,1-year,University,lga,Chibok,North East,Borno,Chibok,,,0,64,30,32,32,0,0,34,2,0
2020/2021,Female,disabled,WAEC,1-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,27,16,8,8,0,0,11,8,0
2020/2021,Female,disabled,WAEC,1-year,University,lga,Jere,North East,Borno,Jere,,,0,51,28,20,20,0,0,23,8,0
2020/2021,Female,disabled,WAEC,1-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,17,8,12,12,0,0,9,0,0
2020/2021,Female,disabled,WAEC,2-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,27,14,8,8,0,0,13,6,0
2020/2021,Female,disabled,WAEC,2-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,40,18,4,4,0,0,22,14,0
2020/2021,Female,disabled,WAEC,2-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,13,8,0,0,0,0,5,8,0
2020/2021,Female,disabled,WAEC,2-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,31,14,0,0,0,0,17,14,0
2020/2021,Female,disabled,WAEC,2-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,27,14,4,4,0,0,13,10,0
2020/2021,Female,disabled,WAEC,2-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,26,16,4,4,0,0,10,12,0
2020/2021,Female,disabled,WAEC,2-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,24,12,4,4,0,0,12,8,0
2020/2021,Female,disabled,WAEC,2-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,20,12,0,0,0,0,8,12,0
2020/2021,Female,disabled,WAEC,2-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,34,18,8,8,0,0,16,10,0
2020/2021,Female,disabled,WAEC,2-year,University,lga,Biu,North East,Borno,Biu,,,0,34,16,4,4,0,0,18,12,0
2020/2021,Female,disabled,WAEC,2-year,University,lga,Chibok,North East,Borno,Chibok,,,0,40,22,0,0,0,0,18,22,0
2020/2021,Female,disabled,WAEC,2-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,17,8,0,0,0,0,9,8,0
2020/2021,Female,disabled,WAEC,2-year,University,lga,Jere,North East,Borno,Jere,,,0,31,18,0,0,0,0,13,18,0
2020/2021,Female,disabled,WAEC,2-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,12,6,0,0,0,0,6,6,0
2020/2021,Female,disabled,WAEC,3-5-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,17,10,0,0,0,0,7,10,0
2020/2021,Female,disabled,WAEC,3-5-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,25,16,0,0,0,0,9,16,0
2020/2021,Female,disabled,WAEC,3-5-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,11,6,0,0,0,0,5,6,0
2020/2021,Female,disabled,WAEC,3-5-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,18,10,0,0,0,0,8,10,0
2020/2021,Female,disabled,WAEC,3-5-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,18,8,0,0,0,0,10,8,0
2020/2021,Female,disabled,WAEC,3-5-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,18,10,0,0,0,0,8,10,0
2020/2021,Female,disabled,WAEC,3-5-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,15,8,0,0,0,0,7,8,0
2020/2021,Female,disabled,WAEC,3-5-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,16,8,0,0,0,0,8,8,0
2020/2021,Female,disabled,WAEC,3-5-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,22,10,0,0,0,0,12,10,0
2020/2021,Female,disabled,WAEC,3-5-year,University,lga,Biu,North East,Borno,Biu,,,0,17,12,0,0,0,0,5,12,0
2020/2021,Female,disabled,WAEC,3-5-year,University,lga,Chibok,North East,Borno,Chibok,,,0,27,14,0,0,0,0,13,14,0
2020/2021,Female,disabled,WAEC,3-5-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,10,4,0,0,0,0,6,4,0
2020/2021,Female,disabled,WAEC,3-5-year,University,lga,Jere,North East,Borno,Jere,,,0,21,10,0,0,0,0,11,10,0
2020/2021,Female,disabled,WAEC,3-5-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,7,6,0,0,0,0,1,6,0
2020/2021,Female,disabled,WAEC,5+-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,11,4,0,0,0,0,7,4,0
2020/2021,Female,disabled,WAEC,5+-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,17,4,0,0,0,0,13,4,0
2020/2021,Female,disabled,WAEC,5+-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,9,2,0,0,0,0,7,2,0
2020/2021,Female,disabled,WAEC,5+-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,15,8,0,0,0,0,7,8,0
2020/2021,Female,disabled,WAEC,5+-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,11,6,0,0,0,0,5,6,0
2020/2021,Female,disabled,WAEC,5+-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,12,6,0,0,0,0,6,6,0
2020/2021,Female,disabled,WAEC,5+-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,9,2,0,0,0,0,7,2,0
2020/2021,Female,disabled,WAEC,5+-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,9,2,0,0,0,0,7,2,0
2020/2021,Female,disabled,WAEC,5+-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,12,8,0,0,0,0,4,8,0
2020/2021,Female,disabled,WAEC,5+-year,University,lga,Biu,North East,Borno,Biu,,,0,9,4,0,0,0,0,5,4,0
2020/2021,Female,disabled,WAEC,5+-year,University,lga,Chibok,North East,Borno,Chibok,,,0,9,4,0,0,0,0,5,4,0
2020/2021,Female,disabled,WAEC,5+-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,6,4,0,0,0,0,2,4,0
2020/2021,Female,disabled,WAEC,5+-year,University,lga,Jere,North East,Borno,Jere,,,0,12,6,0,0,0,0,6,6,0
2020/2021,Female,disabled,WAEC,5+-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,3,0,0,0,0,0,3,0,0
2020/2021,Male,all,NABTEB,1-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,145,80,22,23,0,0,65,58,0
2020/2021,Male,all,NABTEB,1-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,258,146,41,42,0,0,112,105,0
2020/2021,Male,all,NABTEB,1-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,107,61,22,18,5,0,46,39,5
2020/2021,Male,all,NABTEB,1-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,206,118,35,30,5,0,88,83,5
2020/2021,Male,all,NABTEB,1-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,167,95,28,29,0,0,72,67,0
2020/2021,Male,all,NABTEB,1-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,179,108,39,34,5,0,71,69,5
2020/2021,Male,all,NABTEB,1-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,123,71,28,18,10,0,52,43,10
2020/2021,Male,all,NABTEB,1-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,142,87,33,29,5,0,55,54,5
2020/2021,Male,all,NABTEB,1-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,185,105,33,34,0,0,80,72,0
2020/2021,Male,all,NABTEB,1-year,University,lga,Biu,North East,Borno,Biu,,,0,191,115,44,35,11,0,76,71,11
2020/2021,Male,all,NABTEB,1-year,University,lga,Chibok,North East,Borno,Chibok,,,0,267,140,47,48,0,0,127,93,0
2020/2021,Male,all,NABTEB,1-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,87,51,17,17,0,0,36,34,0
2020/2021,Male,all,NABTEB,1-year,University,lga,Jere,North East,Borno,Jere,,,0,193,108,32,35,0,0,85,76,0
2020/2021,Male,all,NABTEB,1-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,72,41,17,18,0,0,31,24,0
2020/2021,Male,all,NABTEB,2-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,102,56,22,23,0,0,46,34,0
2020/2021,Male,all,NABTEB,2-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,175,100,35,36,0,0,75,65,0
2020/2021,Male,all,NABTEB,2-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,59,34,17,18,0,0,25,17,0
2020/2021,Male,all,NABTEB,2-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,122,68,29,30,0,0,54,39,0
2020/2021,Male,all,NABTEB,2-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,113,66,28,24,5,0,47,38,5
2020/2021,Male,all,NABTEB,2-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,112,66,28,24,5,0,46,38,5
2020/2021,Male,all,NABTEB,2-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,77,45,17,18,0,0,32,28,0
2020/2021,Male,all,NABTEB,2-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,82,54,23,24,0,0,28,31,0
2020/2021,Male,all,NABTEB,2-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,121,64,23,24,0,0,57,41,0
2020/2021,Male,all,NABTEB,2-year,University,lga,Biu,North East,Borno,Biu,,,0,128,76,33,35,0,0,52,43,0
2020/2021,Male,all,NABTEB,2-year,University,lga,Chibok,North East,Borno,Chibok,,,0,171,96,40,42,0,0,75,56,0
2020/2021,Male,all,NABTEB,2-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,53,31,12,12,0,0,22,19,0
2020/2021,Male,all,NABTEB,2-year,University,lga,Jere,North East,Borno,Jere,,,0,126,70,27,30,0,0,56,43,0
2020/2021,Male,all,NABTEB,2-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,48,28,17,18,0,0,20,11,0
2020/2021,Male,all,NABTEB,3-5-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,67,38,16,18,0,0,29,22,0
2020/2021,Male,all,NABTEB,3-5-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,103,57,23,6,17,0,46,34,17
2020/2021,Male,all,NABTEB,3-5-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,46,26,11,12,0,0,20,15,0
2020/2021,Male,all,NABTEB,3-5-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,78,44,21,6,16,0,34,23,16
2020/2021,Male,all,NABTEB,3-5-year,Polytechnic,lga,Biu,North East,Borno,Biu,,,0,83,44,18,12,6,0,39,26,6
2020/2021,Male,all,NABTEB,3-5-year,Polytechnic,lga,Chibok,North East,Borno,Chibok,,,0,70,41,23,24,0,0,29,18,0
2020/2021,Male,all,NABTEB,3-5-year,Polytechnic,lga,Gwoza,North East,Borno,Gwoza,,,0,49,31,12,12,0,0,18,19,0
2020/2021,Male,all,NABTEB,3-5-year,Polytechnic,lga,Jere,North East,Borno,Jere,,,0,56,31,12,12,0,0,25,19,0
2020/2021,Male,all,NABTEB,3-5-year,Polytechnic,lga,Maiduguri,North East,Borno,Maiduguri,,,0,73,41,17,12,5,0,32,24,5
2020/2021,Male,all,NABTEB,3-5-year,University,lga,Biu,North East,Borno,Biu,,,0,82,52,22,11,12,0,30,30,12
2020/2021,Male,all,NABTEB,3-5-year,University,lga,Chibok,North East,Borno,Chibok,,,0,110,61,5,6,0,0,49,56,0
2020/2021,Male,all,NABTEB,3-5-year,University,lga,Gwoza,North East,Borno,Gwoza,,,0,39,20,12,6,6,0,19,8,6
2020/2021,Male,all,NABTEB,3-5-year,University,lga,Jere,North East,Borno,Jere,,,0,77,46,17,6,11,0,31,29,11
2020/2021,Male,all,NABTEB,3-5-year,University,lga,Maiduguri,North East,Borno,Maiduguri,,,0,34,18,0,0,0,0,16,18,0
2020/2021,Male,all,NABTEB,5+-year,College of Education,lga,Biu,North East,Borno,Biu,,,0,36,21,5,0,5,0,15,16,5
2020/2021,Male,all,NABTEB,5+-year,College of Education,lga,Gwoza,North East,Borno,Gwoza,,,0,67,36,0,0,0,0,31,36,0
2020/2021,Male,all,NABTEB,5+-year,College of Education,lga,Jere,North East,Borno,Jere,,,0,20,10,0,0,0,0,10,10,0
2020/2021,Male,all,NABTEB,5+-year,College of Education,lga,Maiduguri,North East,Borno,Maiduguri,,,0,49,28,0,0,0,0,21,28,0
