session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,47,140,102,44,40,2,0,38,58,4,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Gombe,North East,Gombe,Gombe,,,38,112,81,35,32,2,0,31,46,3,1.8
2023/2024,Female,Disabled,WAEC,University,lga,Gombe,North East,Gombe,Gombe,,,47,138,100,43,40,2,0,38,57,3,1.8
2023/2024,Female,Disabled,WAEC,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,21,63,46,20,18,1,0,17,26,2,1.8
2023/2024,Female,Disabled,WAEC,College of Education,lga,Gombe,North East,Gombe,Gombe,,,17,50,36,16,14,1,0,14,20,2,1.8
2023/2024,Female,Disabled,NECO,University,lga,Gombe,North East,Gombe,Gombe,,,22,64,47,20,18,1,0,17,27,2,1.8
2023/2024,Female,Disabled,NECO,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,10,29,21,9,8,0,0,8,12,1,1.8
2023/2024,Female,Disabled,NECO,College of Education,lga,Gombe,North East,Gombe,Gombe,,,8,23,17,7,7,0,0,6,10,0,1.8
2023/2024,Female,Disabled,NABTEB,University,lga,Gombe,North East,Gombe,Gombe,,,7,20,15,6,6,0,0,5,9,0,1.8
2023/2024,Female,Disabled,NABTEB,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,3,9,7,3,3,0,0,2,4,0,1.8
2023/2024,Female,Disabled,NABTEB,College of Education,lga,Gombe,North East,Gombe,Gombe,,,2,7,5,2,2,0,0,2,3,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,275,812,591,253,233,13,0,221,338,20,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,125,369,268,115,106,6,0,101,153,9,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,100,295,215,92,85,5,0,80,123,7,1.8
2023/2024,Female,ALL,NECO,University,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,129,380,276,118,109,6,0,104,158,9,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,58,173,126,54,50,3,0,47,72,4,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,47,138,100,43,40,2,0,38,57,3,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,40,118,86,37,34,2,0,32,49,3,1.8
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,18,54,39,17,15,1,0,15,22,2,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,15,43,31,13,12,1,0,12,18,1,1.8
2023/2024,Female,Disabled,WAEC,University,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,18,53,38,16,15,1,0,15,22,1,1.8
2023/2024,Female,Disabled,WAEC,Polytechnic,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,8,24,17,7,7,0,0,7,10,0,1.8
2023/2024,Female,Disabled,WAEC,College of Education,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,6,19,14,6,6,0,0,5,8,0,1.8
2023/2024,Female,Disabled,NECO,University,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,8,25,18,8,7,0,0,7,10,1,1.8
2023/2024,Female,Disabled,NECO,Polytechnic,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,4,11,8,3,3,0,0,3,5,0,1.8
2023/2024,Female,Disabled,NECO,College of Education,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,3,9,7,3,3,0,0,2,4,0,1.8
2023/2024,Female,Disabled,NABTEB,University,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,3,8,6,2,2,0,0,2,4,0,1.8
2023/2024,Female,Disabled,NABTEB,Polytechnic,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,1,3,3,1,1,0,0,0,2,0,1.8
2023/2024,Female,Disabled,NABTEB,College of Education,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,1,3,2,1,1,0,0,1,1,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Kaltungo,North East,Gombe,Kaltungo,,,252,744,542,232,214,12,0,202,310,18,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Kaltungo,North East,Gombe,Kaltungo,,,115,338,246,106,97,5,0,92,140,9,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Kaltungo,North East,Gombe,Kaltungo,,,92,271,197,84,78,4,0,74,113,6,1.8
2023/2024,Female,ALL,NECO,University,lga,Kaltungo,North East,Gombe,Kaltungo,,,118,348,254,109,100,6,0,94,145,9,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Kaltungo,North East,Gombe,Kaltungo,,,54,158,115,49,45,2,0,43,66,4,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Kaltungo,North East,Gombe,Kaltungo,,,43,127,92,39,36,2,0,35,53,3,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Kaltungo,North East,Gombe,Kaltungo,,,37,108,79,34,31,2,0,29,45,3,1.8
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Kaltungo,North East,Gombe,Kaltungo,,,17,49,36,15,14,1,0,13,21,1,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Kaltungo,North East,Gombe,Kaltungo,,,13,39,29,12,11,1,0,10,17,1,1.8
2023/2024,Female,Disabled,WAEC,University,lga,Kaltungo,North East,Gombe,Kaltungo,,,16,48,35,15,14,1,0,13,20,1,1.8
2023/2024,Female,Disabled,WAEC,Polytechnic,lga,Kaltungo,North East,Gombe,Kaltungo,,,7,22,16,7,6,0,0,6,9,1,1.8
2023/2024,Female,Disabled,WAEC,College of Education,lga,Kaltungo,North East,Gombe,Kaltungo,,,6,18,13,5,5,0,0,5,8,0,1.8
2023/2024,Female,Disabled,NECO,University,lga,Kaltungo,North East,Gombe,Kaltungo,,,8,23,16,7,7,0,0,7,9,0,1.8
2023/2024,Female,Disabled,NECO,Polytechnic,lga,Kaltungo,North East,Gombe,Kaltungo,,,3,10,7,3,3,0,0,3,4,0,1.8
2023/2024,Female,Disabled,NECO,College of Education,lga,Kaltungo,North East,Gombe,Kaltungo,,,3,8,6,3,2,0,0,2,3,1,1.8
2023/2024,Female,Disabled,NABTEB,University,lga,Kaltungo,North East,Gombe,Kaltungo,,,2,7,5,2,2,0,0,2,3,0,1.8
2023/2024,Female,Disabled,NABTEB,Polytechnic,lga,Kaltungo,North East,Gombe,Kaltungo,,,1,3,2,1,1,0,0,1,1,0,1.8
2023/2024,Female,Disabled,NABTEB,College of Education,lga,Kaltungo,North East,Gombe,Kaltungo,,,1,3,2,1,1,0,0,1,1,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Balanga,North East,Gombe,Balanga,,,417,1232,896,384,354,19,0,336,512,30,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Balanga,North East,Gombe,Balanga,,,190,560,407,175,161,9,0,153,232,14,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Balanga,North East,Gombe,Balanga,,,152,448,326,140,129,7,0,122,186,11,1.8
2023/2024,Female,ALL,NECO,University,lga,Balanga,North East,Gombe,Balanga,,,195,576,419,180,165,9,0,157,239,15,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Balanga,North East,Gombe,Balanga,,,89,262,191,82,75,4,0,71,109,7,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Balanga,North East,Gombe,Balanga,,,71,209,152,65,60,3,0,57,87,5,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Balanga,North East,Gombe,Balanga,,,61,179,130,56,51,3,0,49,74,5,1.8
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Balanga,North East,Gombe,Balanga,,,28,81,59,25,23,1,0,22,34,2,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Balanga,North East,Gombe,Balanga,,,22,65,47,20,19,1,0,18,27,1,1.8
2023/2024,Female,Disabled,WAEC,University,lga,Balanga,North East,Gombe,Balanga,,,27,80,58,25,23,1,0,22,33,2,1.8
2023/2024,Female,Disabled,WAEC,Polytechnic,lga,Balanga,North East,Gombe,Balanga,,,12,36,26,11,10,1,0,10,15,1,1.8
2023/2024,Female,Disabled,WAEC,College of Education,lga,Balanga,North East,Gombe,Balanga,,,10,29,21,9,8,0,0,8,12,1,1.8
2023/2024,Female,Disabled,NECO,University,lga,Balanga,North East,Gombe,Balanga,,,13,37,27,12,11,1,0,10,15,1,1.8
2023/2024,Female,Disabled,NECO,Polytechnic,lga,Balanga,North East,Gombe,Balanga,,,6,17,12,5,5,0,0,5,7,0,1.8
2023/2024,Female,Disabled,NECO,College of Education,lga,Balanga,North East,Gombe,Balanga,,,5,14,10,4,4,0,0,4,6,0,1.8
2023/2024,Female,Disabled,NABTEB,University,lga,Balanga,North East,Gombe,Balanga,,,4,12,8,4,3,0,0,4,4,1,1.8
2023/2024,Female,Disabled,NABTEB,Polytechnic,lga,Balanga,North East,Gombe,Balanga,,,2,5,4,2,2,0,0,1,2,0,1.8
2023/2024,Female,Disabled,NABTEB,College of Education,lga,Balanga,North East,Gombe,Balanga,,,1,4,3,1,1,0,0,1,2,0,1.8
2023/2024,Female,ALL,WAEC,University,lga,Nafada,North East,Gombe,Nafada,,,404,1192,868,371,342,19,0,324,497,29,1.8
2023/2024,Female,ALL,WAEC,Polytechnic,lga,Nafada,North East,Gombe,Nafada,,,184,542,394,169,156,9,0,148,225,13,1.8
2023/2024,Female,ALL,WAEC,College of Education,lga,Nafada,North East,Gombe,Nafada,,,147,433,316,135,124,7,0,117,181,11,1.8
2023/2024,Female,ALL,NECO,University,lga,Nafada,North East,Gombe,Nafada,,,189,557,406,174,160,9,0,151,232,14,1.8
2023/2024,Female,ALL,NECO,Polytechnic,lga,Nafada,North East,Gombe,Nafada,,,86,253,185,79,73,4,0,68,106,6,1.8
2023/2024,Female,ALL,NECO,College of Education,lga,Nafada,North East,Gombe,Nafada,,,69,203,148,63,58,3,0,55,85,5,1.8
2023/2024,Female,ALL,NABTEB,University,lga,Nafada,North East,Gombe,Nafada,,,59,173,126,54,50,3,0,47,72,4,1.8
2023/2024,Female,ALL,NABTEB,Polytechnic,lga,Nafada,North East,Gombe,Nafada,,,27,79,57,25,23,1,0,22,32,2,1.8
2023/2024,Female,ALL,NABTEB,College of Education,lga,Nafada,North East,Gombe,Nafada,,,21,63,46,20,18,1,0,17,26,2,1.8
2023/2024,Female,Disabled,WAEC,University,lga,Nafada,North East,Gombe,Nafada,,,26,77,56,24,22,1,0,21,32,2,1.8
2023/2024,Female,Disabled,WAEC,Polytechnic,lga,Nafada,North East,Gombe,Nafada,,,12,35,26,11,10,1,0,9,15,1,1.8
2023/2024,Female,Disabled,WAEC,College of Education,lga,Nafada,North East,Gombe,Nafada,,,10,28,21,9,8,0,0,7,12,1,1.8
2023/2024,Female,Disabled,NECO,University,lga,Nafada,North East,Gombe,Nafada,,,12,36,26,11,10,1,0,10,15,1,1.8
2023/2024,Female,Disabled,NECO,Polytechnic,lga,Nafada,North East,Gombe,Nafada,,,6,16,12,5,5,0,0,4,7,0,1.8
2023/2024,Female,Disabled,NECO,College of Education,lga,Nafada,North East,Gombe,Nafada,,,4,13,10,4,4,0,0,3,6,0,1.8
2023/2024,Female,Disabled,NABTEB,University,lga,Nafada,North East,Gombe,Nafada,,,4,11,8,4,3,0,0,3,4,1,1.8
2023/2024,Female,Disabled,NABTEB,Polytechnic,lga,Nafada,North East,Gombe,Nafada,,,2,5,4,2,1,0,0,1,2,1,1.8
2023/2024,Female,Disabled,NABTEB,College of Education,lga,Nafada,North East,Gombe,Nafada,,,1,4,3,1,1,0,0,1,2,0,1.8
2023/2024,Male,ALL,WAEC,University,lga,Gombe,North East,Gombe,Gombe,,,815,2407,1752,750,691,38,0,655,1002,59,1.8
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,371,1094,796,341,314,17,0,298,455,27,1.8
2023/2024,Male,ALL,WAEC,College of Education,lga,Gombe,North East,Gombe,Gombe,,,296,875,637,273,251,14,0,238,364,22,1.8
2023/2024,Male,ALL,NECO,University,lga,Gombe,North East,Gombe,Gombe,,,381,1126,820,351,323,18,0,306,469,28,1.8
2023/2024,Male,ALL,NECO,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,173,512,373,159,147,8,0,139,214,12,1.8
2023/2024,Male,ALL,NECO,College of Education,lga,Gombe,North East,Gombe,Gombe,,,139,409,298,128,118,6,0,111,170,10,1.8
2023/2024,Male,ALL,NABTEB,University,lga,Gombe,North East,Gombe,Gombe,,,118,349,254,109,100,6,0,95,145,9,1.8
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,54,159,116,49,46,3,0,43,67,3,1.8
2023/2024,Male,ALL,NABTEB,College of Education,lga,Gombe,North East,Gombe,Gombe,,,43,127,92,40,36,2,0,35,52,4,1.8
2023/2024,Male,Disabled,WAEC,University,lga,Gombe,North East,Gombe,Gombe,,,53,156,114,49,45,2,0,42,65,4,1.8
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,24,71,52,22,20,1,0,19,30,2,1.8
2023/2024,Male,Disabled,WAEC,College of Education,lga,Gombe,North East,Gombe,Gombe,,,19,57,41,18,16,1,0,16,23,2,1.8
2023/2024,Male,Disabled,NECO,University,lga,Gombe,North East,Gombe,Gombe,,,25,73,53,23,21,1,0,20,30,2,1.8
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,11,33,24,10,10,1,0,9,14,0,1.8
2023/2024,Male,Disabled,NECO,College of Education,lga,Gombe,North East,Gombe,Gombe,,,9,27,19,8,8,0,0,8,11,0,1.8
2023/2024,Male,Disabled,NABTEB,University,lga,Gombe,North East,Gombe,Gombe,,,8,23,17,7,7,0,0,6,10,0,1.8
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,3,10,8,3,3,0,0,2,5,0,1.8
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Gombe,North East,Gombe,Gombe,,,3,8,6,3,2,0,0,2,3,1,1.8
2023/2024,Male,ALL,WAEC,University,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,312,922,671,287,265,15,0,251,384,22,1.8
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,142,419,305,131,120,7,0,114,174,11,1.8
2023/2024,Male,ALL,WAEC,College of Education,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,114,335,244,105,96,5,0,91,139,9,1.8
2023/2024,Male,ALL,NECO,University,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,146,431,314,134,124,7,0,117,180,10,1.8
2023/2024,Male,ALL,NECO,Polytechnic,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,66,196,143,61,56,3,0,53,82,5,1.8
2023/2024,Male,ALL,NECO,College of Education,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,53,157,114,49,45,2,0,43,65,4,1.8
2023/2024,Male,ALL,NABTEB,University,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,45,134,97,42,38,2,0,37,55,4,1.8
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,21,61,44,19,17,1,0,17,25,2,1.8
2023/2024,Male,ALL,NABTEB,College of Education,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,16,49,35,15,14,1,0,14,20,1,1.8
2023/2024,Male,Disabled,WAEC,University,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,20,60,44,19,17,1,0,16,25,2,1.8
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,9,27,20,8,8,0,0,7,12,0,1.8
2023/2024,Male,Disabled,WAEC,College of Education,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,7,22,16,7,6,0,0,6,9,1,1.8
2023/2024,Male,Disabled,NECO,University,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,9,28,20,9,8,0,0,8,11,1,1.8
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,4,13,9,4,4,0,0,4,5,0,1.8
2023/2024,Male,Disabled,NECO,College of Education,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,3,10,7,3,3,0,0,3,4,0,1.8
2023/2024,Male,Disabled,NABTEB,University,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,3,9,6,3,2,0,0,3,3,1,1.8
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,1,4,3,1,1,0,0,1,2,0,1.8
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,1,3,2,1,1,0,0,1,1,0,1.8
2023/2024,Male,ALL,WAEC,University,lga,Kaltungo,North East,Gombe,Kaltungo,,,286,845,616,264,243,13,0,229,352,21,1.8
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Kaltungo,North East,Gombe,Kaltungo,,,130,384,280,120,110,6,0,104,160,10,1.8
2023/2024,Male,ALL,WAEC,College of Education,lga,Kaltungo,North East,Gombe,Kaltungo,,,104,307,224,96,88,5,0,83,128,8,1.8
2023/2024,Male,ALL,NECO,University,lga,Kaltungo,North East,Gombe,Kaltungo,,,134,395,288,123,114,6,0,107,165,9,1.8
2023/2024,Male,ALL,NECO,Polytechnic,lga,Kaltungo,North East,Gombe,Kaltungo,,,61,180,131,56,52,3,0,49,75,4,1.8
2023/2024,Male,ALL,NECO,College of Education,lga,Kaltungo,North East,Gombe,Kaltungo,,,49,144,105,45,41,2,0,39,60,4,1.8
2023/2024,Male,ALL,NABTEB,University,lga,Kaltungo,North East,Gombe,Kaltungo,,,42,123,89,38,35,2,0,34,51,3,1.8
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Kaltungo,North East,Gombe,Kaltungo,,,19,56,41,17,16,1,0,15,24,1,1.8
2023/2024,Male,ALL,NABTEB,College of Education,lga,Kaltungo,North East,Gombe,Kaltungo,,,15,45,33,14,13,1,0,12,19,1,1.8
2023/2024,Male,Disabled,WAEC,University,lga,Kaltungo,North East,Gombe,Kaltungo,,,19,55,40,17,16,1,0,15,23,1,1.8
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Kaltungo,North East,Gombe,Kaltungo,,,8,25,18,8,7,0,0,7,10,1,1.8
2023/2024,Male,Disabled,WAEC,College of Education,lga,Kaltungo,North East,Gombe,Kaltungo,,,7,20,15,6,6,0,0,5,9,0,1.8
2023/2024,Male,Disabled,NECO,University,lga,Kaltungo,North East,Gombe,Kaltungo,,,9,26,19,8,7,0,0,7,11,1,1.8
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Kaltungo,North East,Gombe,Kaltungo,,,4,12,9,4,3,0,0,3,5,1,1.8
2023/2024,Male,Disabled,NECO,College of Education,lga,Kaltungo,North East,Gombe,Kaltungo,,,3,9,7,3,3,0,0,2,4,0,1.8
2023/2024,Male,Disabled,NABTEB,University,lga,Kaltungo,North East,Gombe,Kaltungo,,,3,8,6,2,2,0,0,2,4,0,1.8
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Kaltungo,North East,Gombe,Kaltungo,,,1,4,3,1,1,0,0,1,2,0,1.8
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Kaltungo,North East,Gombe,Kaltungo,,,1,3,2,1,1,0,0,1,1,0,1.8
2023/2024,Male,ALL,WAEC,University,lga,Balanga,North East,Gombe,Balanga,,,474,1399,1018,436,402,22,0,381,582,34,1.8
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Balanga,North East,Gombe,Balanga,,,215,636,463,198,183,10,0,173,265,15,1.8
2023/2024,Male,ALL,WAEC,College of Education,lga,Balanga,North East,Gombe,Balanga,,,172,509,370,159,146,8,0,139,211,13,1.8
2023/2024,Male,ALL,NECO,University,lga,Balanga,North East,Gombe,Balanga,,,222,654,476,204,188,10,0,178,272,16,1.8
2023/2024,Male,ALL,NECO,Polytechnic,lga,Balanga,North East,Gombe,Balanga,,,101,297,216,93,85,5,0,81,123,8,1.8
2023/2024,Male,ALL,NECO,College of Education,lga,Balanga,North East,Gombe,Balanga,,,81,238,173,74,68,4,0,65,99,6,1.8
2023/2024,Male,ALL,NABTEB,University,lga,Balanga,North East,Gombe,Balanga,,,69,203,148,63,58,3,0,55,85,5,1.8
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Balanga,North East,Gombe,Balanga,,,31,92,67,29,27,1,0,25,38,2,1.8
2023/2024,Male,ALL,NABTEB,College of Education,lga,Balanga,North East,Gombe,Balanga,,,25,74,54,23,21,1,0,20,31,2,1.8
2023/2024,Male,Disabled,WAEC,University,lga,Balanga,North East,Gombe,Balanga,,,31,91,66,28,26,1,0,25,38,2,1.8
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Balanga,North East,Gombe,Balanga,,,14,41,30,13,12,1,0,11,17,1,1.8
2023/2024,Male,Disabled,WAEC,College of Education,lga,Balanga,North East,Gombe,Balanga,,,11,33,24,10,9,0,0,9,14,1,1.8
2023/2024,Male,Disabled,NECO,University,lga,Balanga,North East,Gombe,Balanga,,,14,43,31,13,12,1,0,12,18,1,1.8
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Balanga,North East,Gombe,Balanga,,,7,19,14,6,6,0,0,5,8,0,1.8
2023/2024,Male,Disabled,NECO,College of Education,lga,Balanga,North East,Gombe,Balanga,,,5,15,11,5,4,0,0,4,6,1,1.8
2023/2024,Male,Disabled,NABTEB,University,lga,Balanga,North East,Gombe,Balanga,,,4,13,10,4,4,0,0,3,6,0,1.8
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Balanga,North East,Gombe,Balanga,,,2,6,4,2,2,0,0,2,2,0,1.8
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Balanga,North East,Gombe,Balanga,,,2,5,3,1,1,0,0,2,2,0,1.8
2023/2024,Male,ALL,WAEC,University,lga,Nafada,North East,Gombe,Nafada,,,459,1354,985,422,389,21,0,369,563,33,1.8
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Nafada,North East,Gombe,Nafada,,,208,615,448,192,177,10,0,167,256,15,1.8
2023/2024,Male,ALL,WAEC,College of Education,lga,Nafada,North East,Gombe,Nafada,,,167,492,358,153,141,8,0,134,205,12,1.8
2023/2024,Male,ALL,NECO,University,lga,Nafada,North East,Gombe,Nafada,,,215,633,461,197,182,10,0,172,264,15,1.8
2023/2024,Male,ALL,NECO,Polytechnic,lga,Nafada,North East,Gombe,Nafada,,,98,288,210,90,83,5,0,78,120,7,1.8
2023/2024,Male,ALL,NECO,College of Education,lga,Nafada,North East,Gombe,Nafada,,,78,230,168,72,66,4,0,62,96,6,1.8
2023/2024,Male,ALL,NABTEB,University,lga,Nafada,North East,Gombe,Nafada,,,67,197,143,61,56,3,0,54,82,5,1.8
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Nafada,North East,Gombe,Nafada,,,30,89,65,28,26,1,0,24,37,2,1.8
2023/2024,Male,ALL,NABTEB,College of Education,lga,Nafada,North East,Gombe,Nafada,,,24,71,52,22,21,1,0,19,30,1,1.8
2023/2024,Male,Disabled,WAEC,University,lga,Nafada,North East,Gombe,Nafada,,,30,88,64,27,25,1,0,24,37,2,1.8
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Nafada,North East,Gombe,Nafada,,,14,40,29,12,11,1,0,11,17,1,1.8
2023/2024,Male,Disabled,WAEC,College of Education,lga,Nafada,North East,Gombe,Nafada,,,11,32,23,10,9,0,0,9,13,1,1.8
2023/2024,Male,Disabled,NECO,University,lga,Nafada,North East,Gombe,Nafada,,,14,41,30,13,12,1,0,11,17,1,1.8
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Nafada,North East,Gombe,Nafada,,,6,19,14,6,5,0,0,5,8,1,1.8
2023/2024,Male,Disabled,NECO,College of Education,lga,Nafada,North East,Gombe,Nafada,,,5,15,11,5,4,0,0,4,6,1,1.8
2023/2024,Male,Disabled,NABTEB,University,lga,Nafada,North East,Gombe,Nafada,,,4,13,9,4,4,0,0,4,5,0,1.8
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Nafada,North East,Gombe,Nafada,,,2,6,4,2,2,0,0,2,2,0,1.8
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Nafada,North East,Gombe,Nafada,,,2,5,3,1,1,0,0,2,2,0,1.8
2024/2025,Female,ALL,WAEC,University,lga,Gombe,North East,Gombe,Gombe,,,747,2222,1611,685,630,35,0,611,926,55,1.8
2024/2025,Female,ALL,WAEC,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,340,1010,732,311,286,16,0,278,421,25,1.8
2024/2025,Female,ALL,WAEC,College of Education,lga,Gombe,North East,Gombe,Gombe,,,272,808,586,249,229,13,0,222,337,20,1.8
2024/2025,Female,ALL,NECO,University,lga,Gombe,North East,Gombe,Gombe,,,350,1039,754,320,295,16,0,285,434,25,1.8
2024/2025,Female,ALL,NECO,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,159,472,343,146,134,7,0,129,197,12,1.8
2024/2025,Female,ALL,NECO,College of Education,lga,Gombe,North East,Gombe,Gombe,,,127,378,274,116,107,6,0,104,158,9,1.8
2024/2025,Female,ALL,NABTEB,University,lga,Gombe,North East,Gombe,Gombe,,,109,322,234,99,91,5,0,88,135,8,1.8
2024/2025,Female,ALL,NABTEB,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,49,147,106,45,42,2,0,41,61,3,1.8
2024/2025,Female,ALL,NABTEB,College of Education,lga,Gombe,North East,Gombe,Gombe,,,39,117,85,36,33,2,0,32,49,3,1.8
2024/2025,Female,Disabled,WAEC,University,lga,Gombe,North East,Gombe,Gombe,,,49,144,105,45,41,2,0,39,60,4,1.8
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,22,66,48,20,19,1,0,18,28,1,1.8
2024/2025,Female,Disabled,WAEC,College of Education,lga,Gombe,North East,Gombe,Gombe,,,18,53,38,16,15,1,0,15,22,1,1.8
2024/2025,Female,Disabled,NECO,University,lga,Gombe,North East,Gombe,Gombe,,,23,68,49,21,19,1,0,19,28,2,1.8
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Gombe,North East,Gombe,Gombe,,,10,31,22,9,9,0,0,9,13,0,1.8
2024/2025,Female,Disabled,NECO,College of Education,lga,Gombe,North East,Gombe,Gombe,,,8,25,18,8,7,0,0,7,10,1,1.8
